molecula|SddssS|NaaNH|n9FaRing|SaaNH|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|WPSA3|RPCS|FNSA2|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
5_a4|0.0|0|0|0.0|1|7.535296702|1|1.343864516|2.166832955|-0.196773454|-0.001215982|5.4161004020000005|0.02257929|2|0.012532807|2.189593648|-0.0607990979999999|0.011630756|-0.050389825|10.92992834|-0.134215501|1|-0.076189222|-0.164263889|2|0.655087104|0.767615203|-0.165454845|-0.229773463|0.820886786|0.650346601|-0.050732198|-0.0681917309999999|0.008047242|-27.26045038|-36.64215945|4.324106888|0.056851498|30.54859623|2.323516519|46.53110402|-1.159259431|41.76764149|-13.54166762|0.413773331|2282.291204|5.758733969|9.823391314|0.7058248159999999|103.5177395|16.77294978|0.009538616|771.5556899000001|518.5792364|1.0|1.0|1.0|1.0|0.0|3.27|0.23|-7.96|4.89|43.6|2.88|104.89|1.0|3.0|-4.57|26.0|3.0|0.0|1.0|1.0|-4.84|0.00925|1.4499999999999998e-05|0.0049299999999999|0.0|1.09e-08|3.71e-06|-0.04892|4.8582|3.71|595.55|1013.0|0.1106|421.24|0.6019899999999999|67.0|-0.16965|2.7859|-1069.102899|3.1619|71.0|7.1487
5a_a40|0.0|0|0|0.0|1|8.149890544|1|0.604913477|1.688148148|-0.116583806|-0.004609716|6.167516491000001|0.059258947|0|-0.108428634|0.808197279|-0.152120625|0.011345707|0.180125135|10.31198338|-0.02394636|2|0.007301856|-0.363338726|0|0.538671739|0.756882266|-0.442215721|-0.0395444479999999|0.820901326|0.5263598389999999|-0.078132307|-0.090991462|0.020641204|-34.5789643|-40.27003217|9.135164355|0.146821673|64.97877226|4.042943749|52.43850484|-1.091897544|46.06507254|-16.10801287|0.4889874279999999|1847.672595|5.507689573|10.7779923|0.956899016|78.57142892|19.58503709|0.0130940839999999|587.5511127|244.8873477|1.0|0.0|1.0|1.0|0.0|3.04|0.21|-4.05|3.68|75.5|1.85|74.15|2.0|3.0|-4.13|19.0|3.0|0.0|1.0|1.0|-3.67|0.0202|0.000213|0.0574|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|3.7921|4.36|466.79|757.45|0.4461|353.51|0.69499|0.4461|-0.15066|5.7163|-1177.555706|7.6003|81.0|7.0915
3n_a32|0.0|1|1|3.616639267|0|7.773594467000001|1|0.609420754|0.0|-0.0376583329999999|-0.00615216|5.733341277|-0.01504795|1|-0.056907012|2.22272854|-0.295303659|0.000609539|-0.1006122119999999|10.3110027|-0.0711168609999999|3|-0.153506065|-0.435658951|0|0.810658423|0.816774665|-0.018016496|-0.121627423|0.868826775|0.762657782|-0.074507943|-0.092745182|0.01889769|-42.83673428|-53.32184118|10.86481886|0.159958218|91.96452611|6.246493173999999|0.0|-1.205687365|65.41881458|-15.75418035|0.456693072|2526.071154|6.369579712999999|11.72372261|0.840580248|201.8383309|24.27704797|0.0210408339999999|1068.190111|522.1674161999999|1.0|0.0|1.0|1.0|1.0|3.51|0.32|-6.96|6.71|120.17|1.58|106.44|1.0|3.0|-5.96|26.0|4.0|0.0|0.0|1.0|-4.91|0.000424|1.23e-05|0.0047|0.0|1.1e-07|4.19e-05|-0.05535|3.5459|2.57|614.67|1036.75|0.2839|464.67|0.7028399999999999|0.2839|-0.1472099999999999|3.5849|-1825.218291|6.2667|21.0|7.6778
12w_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.604983445|0.0|0.063514061|-0.007019432|5.351858133|-0.0316452179999999|2|-0.0999572419999999|0.0|-0.372029919|0.002431329|0.028815747|10.31162873|-0.04950715|1|-0.0857954809999999|-0.477636454|1|0.8149999040000001|0.83236194|-0.032835151|-0.080971844|0.889479916|0.711738503|-0.076611264|-0.096032733|0.015446225|-52.53307388|-65.85056003|10.59162334|0.147783603|101.3366249|7.262777048999999|0.0|-1.824621925|75.77366969|-25.53389062|0.451478593|2999.810425|8.063690539|14.70077638|0.8230829059999999|131.7949495|31.60926388|0.014471302|1548.85393|685.6665849999999|1.0|0.0|1.0|0.0|1.0|4.63|0.14|-7.8|5.11|81.65|3.79|137.3|1.0|5.0|-6.58|31.0|4.0|0.0|0.0|1.0|-6.04|0.000123|9.14e-07|0.0004269999999999|0.0|1.58e-08|7.39e-06|-0.05682|5.0632|5.08|716.83|1211.28|0.2639|577.06|0.68423|0.1614|-0.15073|2.4229|-2494.807027|3.0068|15.0|7821.0
12t_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.60498454|0.0|0.073057637|-0.007755575|5.351858133|-0.097216874|2|-0.0596036729999999|0.0|-0.411045472|-0.002544958|-0.0682882559999999|10.31162892|-0.04950715|1|-0.145315868|-0.464720444|1|0.609043558|0.83236194|-0.003937967|-0.080971844|0.889479916|0.591758164|-0.090535776|-0.1011561919999999|0.018862708|-58.89093185|-65.79920855|12.26965165|0.303586418|197.4742794|7.981057356|0.0|-1.82081145|78.8278828|-24.17113783|0.445760296|2976.648597|7.957774504|14.358001500000002|0.804273481|165.4110479|32.41376848|0.020029588|1588.274656|616.2856203|1.0|0.0|1.0|0.0|1.0|4.63|0.14|-7.16|4.67|81.65|3.58|127.19|1.0|5.0|-5.49|31.0|6.0|0.0|0.0|0.0|-5.17|0.00141|6.71e-06|0.00291|0.0|6.900000000000002e-08|3e-05|-0.05542|5.0693|4.32|677.85|1139.2|0.2094|527.87|0.6842600000000001|0.1561|-0.15029|2.6784|-1774.077985|3.2145|9.0|8.0496
3d_a12|0.0|0|0|0.0|0|0.0|1|1.28383852|0.0|0.092417272|-0.008186708|0.0|-0.053022041|3|-0.166233441|0.0|-0.360215148|-0.00259095|-0.002185753|10.95472859|-0.058191686|0|-0.237203828|-0.532019854|2|0.91670178|0.7697403429999999|-0.097468573|-0.108208213|0.82682708|0.8605417409999999|-0.066850425|-0.0958414059999999|0.011128076|-34.34601551|-49.24083018|5.717316796|0.145275317|74.63869204|2.9374091630000003|0.0|-1.437621096|57.52228251|-18.01493787|0.472404561|2148.979792|5.786006004|10.96674758|0.89539167|115.96727140000002|23.26659057|0.01611886|953.9302134|410.9162081|1.0|1.0|1.0|1.0|1.0|3.98|0.11|-7.51|3.37|50.17|2.26|100.28|1.0|3.0|-3.52|24.0|4.0|0.0|1.0|1.0|-3.91|0.0945|0.000123|0.0385|0.0|3.08e-08|9.64e-06|-0.06842|4.2114|3.1|548.21|918.3|0.3336|411.35|0.6572100000000001|0.1583|-0.15387|2.2068|-1006.606666|3.0037|25.0|7.6021
12aa_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.604983643|0.0|-0.101407312|-0.008848121|5.351858133|-0.028524865|2|-0.014017531|0.0|-0.539735362|0.003529389|0.059360681|10.31162784|-0.007369513|1|-0.207153446|-0.394520145|1|0.8397577820000001|0.809127478|0.024991407|-0.012535889|0.855880335|0.794193541|-0.078042288|-0.101368383|0.030906491|-54.50378741|-70.79444906|21.58471858|0.1873486869999999|130.84205079999998|15.0745057|0.0|-1.925999268|91.51563481|-23.59814969|0.4659424379999999|3115.249471|8.65813938|16.21199661|0.872457337|257.8730361|37.41227352|0.029670025|2132.499591|792.3440337000001|1.0|0.0|1.0|1.0|1.0|4.86|0.21|-6.83|3.94|100.11|2.2|140.26|1.0|7.0|-5.61|33.0|6.0|0.0|0.0|0.0|-5.0|0.00113|9.94e-06|0.00456|0.0|1.47e-07|6.720000000000001e-05|-0.04966|5.1925|3.34|748.78|1275.73|0.1667|605.07|0.68642|0.1506|-0.1472099999999999|5.8962|-1804.582558|6.4878|8.0|8.1135
A8301_a51|0.0|0|0|0.0|1|6.86171134|0|1.197963627|1.700610355|0.0245770529999999|-0.00449765|4.727387819|-0.028789626|2|0.078523314|1.987294898|-0.242873103|0.00740124|-0.012770742|10.31321735|-0.1227504419999999|1|-0.0618359079999999|-0.4354420879999999|2|0.7595189840000001|0.6959300979999999|-0.013846396|-0.21474885|0.750630149|0.7234449559999999|-0.055295165|-0.0780376929999999|0.008152073|-35.90764428|-50.67621589|5.293803823|0.065260105|42.37868986|3.437697042|78.46116212|-1.6387915469999998|56.90163721|-21.28401067|0.4799553379999999|2799.106729|6.890532887999999|13.24988678|0.922911768|94.18649643|24.89475504|0.009586697|1244.737752|690.8826121000001|1.0|1.0|1.0|1.0|1.0|3.49|0.04|-9.38|5.5|87.72|3.35|129.04|1.0|5.0|-6.6|31.0|3.0|0.0|0.0|1.0|-5.93|0.000105|1.17e-06|0.000495|0.0|4.12e-10|1.74e-07||||||||||||||12.0|7.9208
4_a47|0.0|0|0|0.0|0|0.0|0|1.304464196|0.0|0.004633887|-0.008204735|0.0|-0.121159855|2|-0.158636969|1.42341819|-0.3692130839999999|-0.007295208|0.0687047279999999|10.93671044|0.011775922|0|-0.027355932|-0.462831711|2|0.893350891|0.783871003|-0.095209424|0.019305509|0.84420422|0.8124901999999999|-0.07804769|-0.092556319|0.007772995|-42.46254967|-50.35610033|4.22896799|0.1257991219999999|68.44214684|2.300808176|0.0|-1.48090111|57.78603076|-19.18327632|0.402148382|2306.463316|6.468023748999999|10.818777699999998|0.67265584|105.2186243|23.78275706|0.013656479|998.8757964|471.7712484|1.0|1.0|0.0|1.0|2.0|2.75|0.05|-8.79|4.83|58.04|3.1|106.52|1.0|3.0|-5.92|26.0|3.0|0.0|0.0|1.0|-5.64|0.0004379999999999|2.31e-06|0.0008359999999999|0.0|1.61e-09|5.81e-07|-0.05606|5.7708|4.44|576.9|988.42|0.2304|432.89|0.69157|0.2221|-0.1547|4.2607|-1509.3147789999998|5.4892|32.0|7.5
20b_a10|0.0|0|0|0.0|1|7.535296702|1|1.343837209|2.103422978|0.048567614|-0.007463406|5.4161004020000005|-0.073703704|2|-0.030238422|1.854149459|-0.447804373|0.001965496|-0.042013549|10.92966143|-0.013623188|1|0.031942481|-0.450145946|2|0.725009545|0.761071345|0.052265135|-0.022843761|0.817426568|0.6980623109999999|-0.094975935|-0.088479815|0.013038163|-60.68950774|-56.53849503|8.331370518|0.24740823|158.09355980000004|5.323735696|91.02309592|-1.85807612|67.46831286|-21.58742537|0.454087415|3085.433676|7.554743755|13.838742600000002|0.8317951020000001|152.3236842|28.34404003|0.0171045989999999|1558.922202|769.1246171|1.0|1.0|1.0|1.0|1.0|3.54|0.11|-8.93|4.23|95.92|2.41|129.73|1.0|5.0|-5.22|34.0|5.0|0.0|0.0|1.0|-5.09|0.00271|8.13e-06|0.00364|0.0|1.1699999999999999e-09|5.26e-07|-0.0578399999999999|5.9354|4.88|687.84|1218.74|0.2782|482.93|669.0|0.1382|-0.16388|5725.0|-1465.395231|7.7954|1.1|5.9586
5g_a40|0.0|0|0|0.0|1|8.149890544|1|0.604913142|1.534673091|0.0094595959999999|-0.016033575|6.167516491000001|-0.190406197|0|-0.0602779129999999|0.64025463|-0.5611751220000001|-0.012794054|0.122088541|10.31198315|-0.091116241|2|0.137067086|-0.4748772539999999|0|0.795454476|0.818555255|0.006643696|-0.1312278909999999|0.882781953|0.7733200179999999|-0.153687065|-0.14338431|0.024937196|-72.93994279|-68.05025116|11.83520323|0.32227256|152.9506864|5.616992201|0.0|-1.577227413|80.22859145|-23.39227384|0.488538966|2054.810452|6.193485364|12.10939827|0.955183157|120.8573152|31.38430965|0.025660198|1004.297909|266.8102663|0.0|0.0|0.0|0.0|2.0|3.13|0.21|-2.89|2.69|115.96|0.74|78.2|3.0|3.0|-4.24|21.0|5.0|0.0|0.0|1.0|-3.37|0.0174|0.000426|128.0|0.0|0.0013|391.0|-0.0540299999999999|3.48|4.02|489.04|800.98|261.0|367.19|0.6563|261.0|-0.14505|4.9132|-1327.982732|6.7957|123.0|6.9101
12h_a40|0.0|0|0|0.0|1|7.515889085|0|0.60499064|1.760542171|0.104392974|-0.008044548|5.4161004020000005|-0.107711573|0|0.208938531|0.803557099|-0.289603712|-0.000134504|0.189869851|10.31197256|-0.21893421|2|0.224167029|-0.556229094|0|0.809398262|0.7769829840000001|0.116873629|-0.335801908|0.845904643|0.6948809659999999|-0.0954337969999999|-0.091448888|0.0117142839999999|-50.45378559|-48.34705035|6.193088525|0.160518251|84.86252967|3.274152035|59.68939644|-1.280284432|54.9311782|-20.51086984|0.4958138139999999|2270.834041|7.989299324|15.84593062|0.983394285|82.46928995|24.30173133|0.012453938|801.957134|350.9435025|1.0|0.0|1.0|1.0|1.0|3.19|0.0|-6.84|4.59|84.45|3.76|96.16|1.0|2.0|-6.25|23.0|2.0|0.0|0.0|1.0|-5.58|0.0002009999999999|2.61e-06|0.000942|0.0|1.44e-07|5.2e-05|-0.07512|4.1508|4.14|548.82|910.77|0.3985|435.95|0.7041|0.3693|-0.1092|2.5573|-2153.123274|3.5425|823.0|6.0846
5b_a49|0.0|0|0|0.0|1|7.853604813|2|1.343848745|2.119588967|0.1108916119999999|-0.007610481|5.777652323|0.006327273|2|-0.072128552|1.926253727|-0.418576471|0.005836378|-0.0695402359999999|10.9297646|0.059834711|1|-0.230763367|-0.515894968|2|0.6981815290000001|0.7843021|-0.006962617|0.099724518|0.839963111|0.666573331|-0.0698098759999999|-0.076494119|0.020319986|-41.03213895|-44.96093486|11.94347454|0.203066756|119.3565117|7.020013952999999|69.07083505|-1.300400018|59.85065205|-15.28671785|0.475192312|2764.188493|6.270195553|11.94760614|0.905459892|229.9974239|25.1139312|0.025332565|1255.69656|612.7019937000001|0.0|1.0|1.0|1.0|1.0|3.34|0.22|-7.24|2.98|75.94|2.07|122.26|1.0|3.0|-3.3|30.0|4.0|0.0|1.0|1.0|-3.93|0.1969999999999999|0.000118|0.0468|0.0|5.79e-08|2.3e-05|-0.04453|5.1653|3.92|633.92|1093.32|0.4653|451.32|0.65269|0.0747|-0.1624799999999999|4.3767|-1291.929428|6.1996|28.0|7.5528
12_a1|0.0|1|0|3.3894574360000003|0|7.423568444|1|1.430936075|0.0|-0.0455890429999999|-0.011221829|5.351858133|-0.02164054|1|0.076867966|0.0|-0.516204114|-0.0038943009999999|-0.0811332759999999|10.94945122|-0.051772288|1|-0.173618873|-0.487073772|1|0.8016064479999999|0.749817035|-0.045776997|-0.093957115|0.817998205|0.7534284040000001|-0.0964711209999999|-0.104724018|0.033770552|-55.99493147|-60.78517756|19.60151089|0.234878615|136.3310784|11.37734536|477.1158679|-1.675584287|74.99749378|-23.15625812|0.46449367|2592.245875|7.679719277999999|14.34104294|0.867391557|159.81230209999998|31.95435864|0.024485753|1342.083063|473.040639|1.0|1.0|1.0|1.0|1.0|3.29|0.05|-8.2|4.87|83.82|1.67|103.47|1.0|3.0|-4.98|28.0|5.0|0.0|0.0|1.0|-4.75|0.00379|1.77e-05|0.00649|0.0|6.28e-09|2.3e-06|-0.07042|3734.0|3.67|607.42|1018.84|0.5867|482.51|0.69763|0.2821|-0.12874|7.7454|-1215.975876|10.1801|2.95|5.5302
5_a47|0.0|0|0|0.0|0|0.0|0|1.304329328|0.0|0.019688132|-0.009295857|0.0|-0.188550227|2|0.003858593|1.284688504|-0.390426|-0.012670377|-0.002627182|10.9367109|0.045246333|0|-0.0428873159999999|-0.454659897|2|0.7063295709999999|0.795032176|0.065981732|0.0743193|0.861595935|0.675164258|-0.087763105|-0.1001981959999999|0.009936558|-46.33853208|-52.90420509|5.246458665|0.192042245|101.3974575|2.770107005|0.0|-1.502972943|62.14504725|-20.34777119|0.4736061789999999|2368.870941|5.861037845|11.13432113|0.8997183470000001|115.3294396|26.03444329|0.017501741|1015.343288|416.1194472|1.0|1.0|0.0|1.0|2.0|2.67|0.0|-8.68|4.73|58.04|3.26|101.51|1.0|3.0|-5.65|26.0|4.0|1.0|0.0|1.0|-5.5|0.000824|3.18e-06|0.00116|0.0|2.07e-09|7.590000000000001e-07|-0.05535|3.7083|4.37|561.61|951.68|0.2108|401.16|0.69291|0.2108|-0.15419|2.9121|-1569.258939|3.8816|0.02|7.7
47o_a18|0.0|0|0|0.0|0|7.03438793|1|1.251177005|0.0|0.052875948|-0.006476544|4.844187086|-0.055408687|0|-0.006238734|0.0|-0.4339284229999999|-0.00046896|0.011121222|10.94702017|-0.038296569|0|-0.156998637|-0.490807196|0|0.7452092359999999|0.7435044540000001|0.001673737|-0.066242713|0.781148177|0.733228144|-0.077288013|-0.088436375|0.008692675|-56.13142962|-64.2280736|6.313168526|0.193127002|140.2610102|4.585021184|82.54478365|-2.210909375|70.23090572|-25.08909125|0.493146875|2857.120021|9.808930716|19.35260972|0.972958142|92.41474142|28.74706708|0.008265369|1839.812293|931.8364349|1.0|1.0|0.0|1.0|3.0|4.17|0.25|-9.37|3.69|85.29|2.94|139.63|1.0|9.0|-5.66|34.0|3.0|0.0|0.0|1.0|-5.08|0.000996|8.38e-06|0.00381|0.0|4.26e-10|1.93e-07|-0.0502|3.22|7.62|783.22|1352.29|0.5065|706.49|0.69248|0.5065|-0.13203|2.2316|-1455.231246|2.8284|47.0|7.3279
1o_a5|0.0|1|0|2.923171926|0|6.605297921|0|1.427566509|0.0|-0.266637757|-0.002633927|4.59511985|0.033105871|2|-0.033273504|0.0|-0.1079910069999999|0.0057302559999999|-0.102739602|10.94518594|-0.008511304|1|0.06759341|-0.231165601|2|0.670787375|0.78144982|-0.003561205|-0.016408975|0.85693939|0.650008224|-0.079346457|-0.072886362|0.01325562|-42.63505279|-39.1638643|7.122612351|0.11569628|62.16682117|3.827177229|1.01402588|-1.093295425|50.11479279|-15.45942012|0.470590799|2238.291862|7.522366517000001|14.20898333|0.8888980340000001|161.2447749|22.08761368|0.020380352|839.3293197999999|393.5487205|1.0|1.0|1.0|1.0|1.0|2.81|0.0|-8.11|4.48|78.25|1.23|95.2|1.0|3.0|-4.08|25.0|4.0|0.0|0.0|1.0|-4.08|0.0269|8.340000000000001e-05|27.0|0.0|7.85e-09|2.54e-06|-0.07037|4.5011|2.66|561.04|938.37|0.3966|443.88|0.5492100000000001|0.0071|-0.1693599999999999|4.7435|-1043.472984|5.4919|35.0|7.4559
10_a3|0.0|0|0|0.0|0|6.823286122000001|0|0.605017375|0.0|0.190318474|-0.010609861|4.727387819|-0.1152010919999999|3|0.017396832|1.684975382|-0.381954986|-0.008037672|0.018484177|10.31162304|0.043342516|1|-0.0947326669999999|-0.616256033|3|0.8947911009999999|0.743072638|-0.140523767|0.078405316|0.8136572320000001|0.834020779|-0.1007256719999999|-0.0989320009999999|0.014615264|-46.64544572|-45.8148076|6.768239856|0.252593682|116.9745968|3.134330682|80.37219813|-1.187184014|56.68388955|-16.65993003|0.41220272|2098.79955|5.031169383|8.559361451000001|0.701266803|135.8581743|23.57661855|0.023470578|778.0284121000001|311.6695405|0.0|1.0|0.0|1.0|1.0|3.02|0.0|-6.51|3.79|105.82|1.2|88.28|1.0|2.0|-4.3|22.0|4.0|0.0|0.0|1.0|-3.84|0.0155|0.000145|0.0443|0.0|3.06e-07|9.35e-05|-0.06238|5375.0|1.64|498.67|830.63|0.2124|323.26|0.68995|0.0463|-0.15011|6.7458|-1288.097561|9.3381|7943.0|5.1
9_a4|0.0|0|0|0.0|1|7.535296702|1|1.300485838|2.130445484|-0.211556011|-0.00136737|5.4161004020000005|0.016639331|2|-0.019160308|2.137757657|-0.064266379|0.010709527|-0.091393763|10.92992723|-0.0454860859999999|1|-0.076824065|-0.172904817|2|0.625717993|0.801082857|-0.151437311|-0.072130166|0.861113198|0.58669472|-0.052625548|-0.069566741|0.009037784|-28.63837014|-37.85762102|4.918284148|0.062897208|34.22811902|2.676487872|45.21212204|-1.113067849|43.71760622|-14.08655666|0.43745176|2359.945586|5.744374392999999|10.21134541|0.777625327|112.7072422|17.76608225|0.010768243|763.9415367|489.7528555|1.0|0.0|1.0|1.0|0.0|3.18|0.19|-8.16|5.14|43.6|3.15|105.09|1.0|2.0|-4.76|26.0|3.0|0.0|1.0|1.0|-5.15|0.0062299999999999|7.06e-06|0.00255|0.0|6.9e-09|2.49e-06|-0.05256|4.7284|3.87|586.24|999.93|0.1217|430.12|0.6464|0.0584|-0.16948|4.4343|-1489.41872|5.4739|48.0|7.3188
11b_a31|0.0|1|0|3.248213341|0|7.765993078999999|1|0.610137403|0.0|0.078614731|-0.01950528|5.733341277|-0.172248605|0|-0.078907688|0.0|-0.838727032|-0.014385937|-0.1488994619999999|10.31169957|-0.046362952|2|-0.16780872|-0.564706551|0|0.833717183|0.834596039|0.067031897|-0.074254978|0.889561759|0.7943850720000001|-0.143839236|-0.148709304|0.037758271|-80.0942166|-82.80602396|21.02499452|0.454541246|253.1028809|11.70737909|87.78853803|-1.784511651|100.3071755|-24.84180719|0.473305522|2410.572158|6.83089364|12.96936635|0.8986339170000001|183.9081702|37.09261324|0.0314298879999999|1483.70453|397.3137532|1.0|0.0|1.0|1.0|2.0|3.41|0.24|-5.45|4.67|125.57|0.79|92.51|2.0|5.0|-4.74|25.0|6.0|0.0|0.0|1.0|-3.75|0.00649|0.000178|0.0637|0.0|3.59e-06|0.00128|-0.03574|3.8437|4.07|589.56|969.71|0.2634|479.66|0.70073|0.2634|-0.15936|3.2104|-1519.967224|4.7518|0.53|6.2757
11g_a5|0.0|1|0|2.9590700880000003|1|7.139660336|0|1.388236041|1.984996534|-0.204002571|-0.004593347|5.209486153|0.009272269|2|-0.083337229|0.0|-0.252634073|0.00599982|-0.137618073|10.94877951|-0.007175378|2|-0.233590516|-0.267507083|2|0.777565622|0.814159231|-0.075382189|-0.01453517|0.8737292720000001|0.73551511|-0.067247149|-0.076326887|0.023215707|-44.19305139|-50.16001519|15.25675|0.1620562619999999|106.4990972|10.02633335|0.0|-1.297557078|71.21847290000001|-16.72000506|0.485790997|2823.738452|9.342496899|18.16867625|0.944734523|299.94631180000005|30.75897687|0.03204398|1568.70782|648.1198739|1.0|1.0|1.0|1.0|1.0|3.17|0.08|-9.04|4.17|81.51|1.06|118.35|1.0|7.0|-4.12|31.0|5.0|0.0|0.0|0.0|-4.31|0.0312|4.88e-05|0.0199|0.0|9.229999999999999e-10|3.770000000000001e-07|-0.04322|4.5106|2.3|693.48|1180.25|0.4609|542.13|0.63081|0.2403|-0.1714|3.2282|-1329.988893|4314.0|0.03|7.5229
17e_a50|0.0|0|1|0.0|2|7.934155233999999|2|1.320916122|4.3906140030000005|-0.153175103|-0.0020746479999999|5.82008293|0.038322942|2|-0.011278897|2.2384546640000003|-0.141076059|0.012036705|-0.086639125|10.94500663|-0.114420412|2|-0.310566368|-0.229030473|1|0.7596299459999999|0.7409645029999999|-0.1710526319999999|-0.202197068|0.7791604190000001|0.736221185|-0.046347299|-0.073011385|0.012865274|-32.24487658|-50.7956915|8.950665784|0.069891795|48.62532158|6.227183052000001|86.98647608|-1.67926185|57.93079973|-18.5444588|0.489797496|2883.936138|8.52101688|16.70124474|0.960006062|136.5904997|23.07468625|0.010255676|1453.705234|904.3172644|0.0|1.0|1.0|1.0|0.0|4.18|0.37|-7.33|4.23|51.77|2.91|138.0|1.0|6.0|-4.87|33.0|4.0|0.0|1.0|0.0|-5.18|0.00589|6.58e-06|0.00288|0.0|4.63e-08|2.03e-05|-0.03156|4.2373|3.8|757.34|1312.91|0.1809|602.89|0.66478|0.1785|-0.16649|6.7175|-1374.992422|8.8326|155.0|6.8097
16i_a32|0.0|1|1|3.352437091|0|7.765993078999999|0|0.6094207429999999|0.0|0.175604846|-0.0146198339999999|5.733341277|-0.075706124|0|-0.056414399|2.078707411|-0.7748511779999999|-0.003511776|-0.104899053|10.31100265|0.006037736|3|-0.211019184|-0.700853898|0|0.801401734|0.836966894|0.134577711|0.009897928|0.8829894|0.761506727|-0.0857355019999999|-0.114771536|0.022335011|-56.03343427|-75.01027196|14.59730623|0.198505292|129.7354415|9.540239197|32.3175507|-1.836344582|88.80827938|-24.00328703|0.455596751|2770.767996|6.848009314|12.57892808|0.836873682|183.6742715|33.38593207|0.021112022|1669.296604|636.0251562999999|1.0|0.0|1.0|1.0|2.0|3.75|0.3|-7.4|6.25|149.27|1.34|116.75|1.0|8.0|-7.03|29.0|5.0|1.0|0.0|0.0|-5.09|3.96e-05|8.18e-06|0.0035|0.0|4.01e-08|1.7100000000000002e-05|-0.05044|3.6176|4.99|692.96|1175.51|0.2857|573.38|0.70222|0.2857|-0.14976|3353.0|-1995.11813|4.0568|6.0|8.2596
12av_a36|0.0|1|0|3.4520047430000003|0|7.412764017000001|2|1.297042752|0.0|0.049150854|-0.009925128|5.351858133|-0.081537769|2|0.06882889|0.0|-0.605432791|-0.00233752|-0.021036176|10.96037173|-0.039627578|1|-0.213993335|-0.507136551|1|0.859938421|0.8076780109999999|-0.018133027|-0.067408377|0.8571025990000001|0.817582774|-0.082283524|-0.105593135|0.021666882|-57.31621925|-73.55299094|15.09249582|0.247552267|172.4374372|10.51297704|124.9387725|-2.006269572|91.5101903|-24.51766365|0.491188387|3011.024457|8.975655204|17.64042914|0.965363947|228.5327731|36.48912989|0.025779468|2079.880404|757.7532208|0.0|0.0|0.0|0.0|3.0|4.96|0.17|-6.93|2.38|98.3|1.49|138.06|1.0|7.0|-3.54|33.0|5.0|0.0|0.0|0.0|-3.64|128.0|0.000227|0.0997|0.0|1.1800000000000001e-07|5.18e-05|-0.05307|4.8408|4.5|733.21|1247.28|0.6698|588.31|0.70455|0.0027|-0.14122|4.7666|-1440.738332|6.1075|39.0|7.4089
