molecula|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|BCUTs-1|MATS2c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|MATS8i|n5aRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|RNCS|RPSA|TPSA_x|WNSA5|RPCS|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|WNSA4|FPSA1|GeomDiameter|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
9_a27|0|0|0.0|6.842683282|0|1.391067068|0.164227115|4.727387819|-0.050617284|2|1.233610009|-0.331842668|-0.051160217|1|0.00651856|-0.2559122789999999|-0.101933162|-0.541535578|0.677253824|0.8214321609999999|0.017503266|-0.071974951|0.8806964490000001|1|-0.078270599|-0.088404481|0.36853691|-40.3551562|128.27738490000002|0.2011355289999999|103.702486|-23.50038785|65.12542467|-20.80651808|-17.36382286|50.45546414|0.466349763|2256.4955670000004|-8.952528705|0.210719846|9.442988795|4962.727436|21.99956856|0.014524299|-298.297086|424.8821143|7.488512291|1.0|0.0|1.0|3.12|21.0|-7.06|3.85|3.04|76.46|2.66|0.0|1.0|3.0|-4.06|25.0|-6.33|331.37|0.0|1.0|1.0|8.66e-05|0.0287|8.28e-05|0.0274|2.8|0.0|0.0|2.88e-05|5.5421|4.1673|-1083.143348|549.64|945.35|223.71|0.59444|-0.1716|2.7456|-0.2187|0.02461151|-1083.017359|8699.0|8699.0
13b_a6|0|0|0.0|7.412764017000001|1|1.430640379|-0.0411179|5.351858133|-0.0265090529999999|1|0.0|-0.6051312529999999|-0.104663349|1|-0.00194781|0.100281317|-0.10896749|-0.490758329|0.850080948|0.7788169070000001|-0.029988734|-0.11338525|0.8370824240000001|0|-0.093125205|-0.112915801|0.202093555|-61.06841733|154.7847961|0.2242827939999999|147.0772097|-48.5571926|554.4007331|-40.04664055|-26.65671602|82.07670290000002|0.408780634|2821.72831|-17.48058934|0.2427663219999999|15.37022155|6000.952027|35.20276076|0.0203627189999999|-337.3706117|627.4287311|13.35319491|1.0|1.0|2.0|3.56|23.0|-9.01|4.98|4.32|95.85|1.29|2.0|1.0|5.0|-5.51|31.0|-6.1|409.44|0.0|0.0|1.0|3.11e-06|0.0012699999999999|1.02e-05|0.00417|3.8|0.0|0.0|4e-07|4.8494|3.6322|-1350.0903970000002|694.33|1167.21|255.67|0.7006600000000001|-0.14898|10.8032|-0.20156|0.02920955|-1349.898848|6.7595|6.7595
12x_a30|0|0|0.0|7.412764017000001|2|0.604984021|0.044575215|5.351858133|-0.0335688279999999|2|0.0|-0.3545061539999999|0.027312213|1|0.006346396|-0.104089964|-0.053700437|-0.458718546|0.842068099|0.782514704|-0.062251445|-0.1759406839999999|0.829606585|0|-0.071909912|-0.091725339|0.398925866|-47.48669555|74.51844582|0.151155723|99.81775209|-39.99960559|0.0|-31.35848986|-23.12752311|57.2323071|0.4490846539999999|2845.417984|-15.27257668|0.175325029|14.14885734|6359.545311|28.04441012|0.012044556|-428.8071293|754.3941655|7.953787804|1.0|1.0|1.0|4.86|17.0|-7.38|4.87|3.23|81.65|3.25|2.0|1.0|5.0|-6.04|31.0|-5.64|426.54|0.0|0.0|0.0|9.14e-07|0.00039|3.48e-06|0.00148|4.6|0.0|0.0|1.76e-05|3.4831|3.4831|-1654.40976|703.75|1211.79|355.95|0.68589|-0.14783|4.3702|-0.19876|0.03136007|-1654.183467|7.6556|7.6556
12ao_a36|0|0|0.0|7.412764017000001|2|1.297043885|-0.058597382|5.351858133|-0.065314765|2|0.0|-0.410729809|-0.113963585|1|0.003724542|0.1523047569999999|-0.095253274|-0.435820128|0.90500247|0.82626942|0.040831815|-0.05785124|0.8800240009999999|0|-0.077866573|-0.1019516769999999|0.264688501|-51.52001456|85.17634667|0.167417241|110.7707502|-44.63177966|0.0|-34.08795068|-24.98362913|63.28698809|0.462968912|2794.663089|-16.53028876|0.217901822|16.33039817|5943.227395|31.9443643|0.016708791|-373.2975961|698.847203|11.05528527|1.0|1.0|2.0|4.87|17.0|-7.01|3.62|2.42|69.2|2.38|1.0|1.0|6.0|-4.58|31.0|-6.34|407.47|0.0|1.0|0.0|2.6e-05|0.0106|2.82e-05|0.0115|3.45|0.0|0.0|3.94e-05|4.6597|3.4743|-1310.361099|701.9|1190.17|266.08|0.7045|-0.14207|5.4691|-0.19662|0.03244719|-1310.138396|7.5229|7.5229
12f_a36|0|0|0.0|7.412764017000001|2|1.297042537|-0.066269699|5.351858133|-0.032343041|2|0.0|-0.40641518|0.012286423|1|0.0045625|0.182557897|-0.101854847|-0.438198895|0.902377067|0.821599443|-0.109793154|-0.1188384119999999|0.8700396090000001|0|-0.071035495|-0.100276611|0.3416917479999999|-46.86832019|43.53853176|0.156443092|103.2191714|-43.65234724|0.835268043|-30.92312428|-23.629013600000004|58.64442871|0.464240353|2770.818472|-15.59012402|0.219698129|13.84366076|6000.985822|30.28188764|0.015685228|-369.879252|729.1873176|10.34891518|1.0|1.0|2.0|4.94|17.0|-7.36|3.62|2.45|69.2|2.45|1.0|1.0|6.0|-4.61|31.0|-6.33|409.49|0.0|1.0|0.0|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|3.47|0.0|0.0|1.7899999999999998e-05|5.2106|3.6545|-1311.57896|699.88|1195.77|237.95|0.70126|-0.15011|5.9228|-0.20046|0.02879265|-1311.345557|7.9586|7.9586
9g_a24|0|0|0.0|7.273092596000001|0|1.427608366|-0.318471716|5.283203728999999|0.001126633|2|0.0|-0.0425444|0.070915465|2|0.013119312|-0.292600863|-0.0273623029999999|-0.079421802|0.683676657|0.7931626959999999|0.13372961|-0.045107345|0.859302479|0|-0.064835725|-0.065668047|0.383340003|-32.080056199999994|174.88817269999998|0.132863247|65.73938109|-16.07665151|0.0|-15.87288497|-10.53790724|41.36311977|0.427531635|2123.257348|-5.214049137|0.518073552|10.69818114|4355.725609|21.8662148|0.033884884|17.88521849|341.3207334|16.76589519|0.0|1.0|1.0|2.8|22.0|-6.43|2.91|2.93|72.28|0.64|0.0|1.0|3.0|-2.49|23.0|-7.17|302.33|0.0|1.0|0.0|0.00323|977.0|0.0008179999999999|247.0|1.37|0.0|0.0|0.000113|5.2521|4.2802|-984.5891383|524.03|879.99|236.07|0.64993|-0.17806|2.9691|-0.21391|0.032630457|-984.497752|7.1675|7.1675
14_a1|0|0|0.0|7.423568444|1|1.430935835|0.043282217|5.351858133|-0.175408303|1|0.0|-0.766207981|-0.029658865|1|-0.008385698|0.164429684|-0.020716495|-0.567791164|0.838928085|0.7462411859999999|-0.08530265|-0.083341531|0.805877431|0|-0.12658238|-0.122581374|0.206941175|-74.96297518|161.1772893|0.406829129|240.9270705|-42.99041175|104.2594419|-44.39360096|-27.42423067|94.53410059|0.47517581|2678.985809|-16.24082222|0.246642602|14.21658628|5748.712211|36.40268318|0.0243658979999999|-300.0800645|513.4628663999999|14.42965582|1.0|1.0|2.0|3.25|23.0|-7.69|4.04|3.63|103.12|1.54|1.0|1.0|4.0|-4.52|29.0|-6.73|384.39|0.0|0.0|1.0|3.03e-05|0.0116|5.660000000000001e-05|0.0218|2.7|0.0|0.0|7.81e-06|3.8344|3.3061|-1292.588129|621.08|1049.56|323.35|0.69894|-0.1336|4.1207|-0.19322|0.03490867|-1292.415211|7.0269|7.0269
4r_a46|0|0|-0.03033057|7.832410927000001|1|1.13129629|-0.173617329|5.587248657999999|-0.074041799|2|0.0|-0.141309389|-0.1129698999999999|1|0.0061041|-0.237647432|-0.055572881|-0.246070691|0.7794598220000001|0.810646641|-0.077483502|-0.070397185|0.8549242340000001|0|-0.079297367|-0.081339886|0.261414008|-42.06465252|176.18445569999997|0.152180218|80.72661483|-22.88867429|0.0|-22.31391864|-13.77068362|48.13649426|0.456487948|2137.47734|-7.304896049|0.285368722|10.69131411|4775.760774|19.26963463|0.015225417|-227.7097083|496.0386301|8.076584289|0.0|1.0|1.0|3.82|17.0|-6.25|3.56|3.43|63.83|1.52|0.0|1.0|3.0|-3.09|25.0|-6.83|334.41|0.0|1.0|0.0|0.00081|271.0|0.000279|0.0933|2.12|0.0|0.0|0.000188|4.5209|4.5209|-1069.447946|571.75|986.04|274.25|0.69085|-0.18999|2.6630000000000003|-0.2207199999999999|0.02826942|-1069.284137|5.8499|5.8499
9_a3|0|0|0.0|6.823286122000001|0|0.605017128|0.187952252|4.727387819|-0.100592457|1|2.4071976040000003|-0.298197887|0.065373003|1|-0.003863265|-0.216450234|0.083014843|-0.614170287|0.923357627|0.6729843740000001|-0.260349706|0.042154567|0.7327715159999999|0|-0.095161413|-0.083555008|0.506753484|-44.74600478|223.4501605|0.15350225|72.17854599|-18.47392835|72.50764604|-21.04009269|-17.96047462|48.21513485|0.413418346|2017.0704920000005|-8.445224386|0.1131403219999999|8.532203772|4430.929894|20.25176593|0.008976383|-363.8118546|349.6957191|4.220799781|1.0|1.0|1.0|3.1|21.0|-7.26|4.9|4.62|80.04|2.42|1.0|1.0|2.0|-5.53|22.0|-5.21|303.38|0.0|0.0|1.0|2.96e-06|0.000899|1.25e-05|0.00379|4.14|0.0|0.0|1.67e-05|5.8185|3.7356|-1256.087705|512.44|857.36|213.09|0.6724600000000001|-0.15834|2.0863|-0.19833|0.0242342|-1256.002529|4.96|4.96
41_a18|0|0|0.0|7.03438793|2|1.251176562|0.115127295|4.844187086|-0.059936864|1|0.0|-0.500778516|0.022493846|0|-0.002136837|-0.137860739|-0.005930813|-0.5421253970000001|0.759941674|0.733589101|-0.032217299|0.037097204|0.774395455|0|-0.1020290859999999|-0.089139464|0.3888308139999999|-69.94639412|347.42621339999994|0.2650611539999999|181.7135945|-41.89408289|93.99687836|-47.95199341|-25.62671923|76.49358329|0.487248278|2899.29167|-17.56848637|0.0967605159999999|17.13823195|6605.095612|28.37200951|0.006896617|-552.8844577000001|897.5188662|4.727999916|1.0|1.0|3.0|4.07|18.0|-8.38|3.26|2.7|99.28|2.94|2.0|1.0|6.0|-5.56|34.0|-6.38|452.55|0.0|0.0|1.0|2.76e-06|0.00125|9.49e-06|0.0042899999999999|3.78|0.0|0.0|1.89e-06|3.2123|3.2123|-1454.374793|736.59|1294.52|385.97|0.69308|-0.1319|2.0934|-0.1814599999999999|0.0280471999999999|-1454.045308|6433.0|6433.0
11e_a5|0|0|0.0|7.139660336|1|1.338814635|-0.2114441819999999|5.209486153|0.038643235|2|0.0|-0.192538515|-0.16669151|1|0.008721244|-0.127225457|-0.0924814769999999|-0.234433859|0.77509232|0.775794895|-0.048843135|-0.02059071|0.8215345|0|-0.062865536|-0.0790189759999999|0.372098505|-41.64560703|62.84782002|0.123241209|81.64179149|-34.67724171|0.0|-27.58835281|-18.69519243|49.63167715|0.483563144|2721.416353|-12.38472918|0.27836484|18.17739133|5675.693973|25.90670947|0.016933845|-293.6467698|735.3048881|11.21791539|0.0|1.0|1.0|3.22|23.0|-8.95|5.03|4.29|66.93|1.83|2.0|1.0|7.0|-4.65|31.0|-6.28|411.5|0.0|1.0|0.0|2.23e-05|0.00919|1.9e-05|0.00782|3.56|0.0|0.0|4.64e-07|4.4179|4.1036|-1316.547103|717.76|1220.1|280.64|0.6505|-0.16751|2.3124|-0.20559|0.03460011|-1316.301553|7.3979|7.3979
18_a47|1|1|0.0|6.605297921|0|1.414391819|-0.141396999|4.59511985|-0.06345679|3|1.5913490630000002|-0.2342475789999999|0.018164141|1|0.0015586929999999|-0.056674151|-0.02470455|-0.322800033|0.646771311|0.792196273|-0.059779939|-0.027351545|0.851462739|1|-0.078937385|-0.084415066|0.454324931|-49.44908758|70.55642796|0.222175975|139.1786571|-33.12615721|3.684585007|-30.97660579|-19.03697822|58.68383399|0.432077184|2800.3745940000003|-11.9254166|0.267251553|12.35791568|6261.441874|25.98023687|0.017318402|-291.6032324|628.5247532999999|10.84884165|1.0|1.0|2.0|3.47|27.0|-10.36|5.53|6.0|79.38|2.63|2.0|0.0|4.0|-5.5|31.0|-5.87|410.45|1.0|0.0|1.0|3.13e-06|0.00129|4.29e-06|0.00176|4.13|0.0|0.0|1.78e-08|4.2668|4.2222|-1354.221126|652.12|1130.76|290.58|0.63359|-0.17349|3.4464|-0.22313|0.04031146|-1354.037606|8.6|8.6
11a_a31|0|0|0.0|7.773594467000001|1|0.610138462|-0.045290366|5.733341277|-0.259732443|0|0.0|-0.8792402579999999|-0.1217573119999999|2|-0.017433557|-0.149933348|-0.1068420919999999|-0.563537536|0.861302755|0.8433024170000001|0.022073976|-0.030335912|0.910334509|0|-0.151872243|-0.161027639|0.271818874|-76.64827023|258.8577775|0.513245044|259.0291941|-41.01552988|71.03772901|-38.68354874|-28.68314085|97.560141|0.451795285|2288.9694010000003|-14.47606937|0.264745055|10.5643234|4940.657452|39.01114987|0.031626337|-237.4612264|302.14325319999995|15.96146849|0.0|0.0|2.0|3.26|16.0|-4.65|3.93|2.94|125.57|0.57|0.0|2.0|3.0|-4.81|23.0|-6.51|329.33|0.0|0.0|1.0|1.5399999999999998e-05|0.00506|0.000161|0.0531|2.53|0.0|0.0|0.00731|3.8042|3.8042|-1441.452616|529.63|860.74|325.92|0.69222|-0.15515|6.4691|-0.20589|0.04099365|-1441.37897|6.7212|6.7212
9a_a36|0|0|0.0|7.412764017000001|2|1.297044807|-0.109305298|5.351858133|-0.046964839|2|0.0|-0.41624054|-0.078488872|1|0.00484375|0.160672128|-0.12019672|-0.398235589|0.839235677|0.7885597609999999|-0.019008343|-0.1177413269999999|0.842671963|0|-0.073689118|-0.10869601|0.204819754|-45.04449811|49.52042402|0.1734403769999999|106.0201967|-40.61536816|0.0|-27.53468726|-24.40778806|59.5185754|0.453098452|2682.572663|-14.91993116|0.236165413|13.79893984|5693.562367|31.95428497|0.019513779|-322.5522826|578.2841135|11.92833382|1.0|1.0|1.0|4.69|17.0|-6.28|3.04|2.04|66.4|2.02|1.0|1.0|5.0|-3.71|29.0|-6.74|382.42|0.0|1.0|0.0|0.000197|0.0753|0.000102|0.0391|2.66|0.0|0.0|0.0002009999999999|3.8677|3.8677|-1252.802159|648.41|1092.66|320.56|0.68682|-0.15925|5.7274|-0.20969|0.02701893|-1252.636005|7.8861|7.8861
15c_a22|0|0|0.0|6.842683282|0|1.42291727|-0.134137693|4.727387819|-0.018518519|2|1.568396937|-0.298463715|-0.023927419|1|0.004362505|-0.047249795|-0.0917078119999999|-0.364626967|0.667111824|0.773044788|-0.096749121|0.010828071|0.8353837409999999|1|-0.067475429|-0.080088202|0.615901609|-48.58045253|36.22825261|0.133414786|96.05497587|-41.51455167|78.22334636|-34.97658951|-21.75898206|66.26407672|0.462157867|3079.491787|-15.66586856|0.338224886|16.03890406|6882.442370999999|32.87972244|0.0248073129999999|-232.9472639|731.8178649|17.86058304|0.0|1.0|1.0|3.49|27.0|-9.28|3.9|4.18|109.38|1.08|1.0|1.0|6.0|-4.86|34.0|-6.96|445.48|0.0|0.0|0.0|1.39e-05|0.00618|2.4e-05|0.0107|2.9|0.0|0.0|2.35e-07|5.7361|3674.0|-1460.602657|715.42|1241.07|216.15|0.69113|-0.15408|7.382000000000001|-0.22807|0.03150096|-1460.387718|6.1325|6.1325
12a_a30|0|0|0.0|7.412764017000001|2|0.604984824|0.033691224|5.351858133|-0.02919335|2|0.0|-0.3557214489999999|0.009586623|1|0.005458948|-0.171649606|-0.053309522|-0.454270252|0.8421237309999999|0.7885597609999999|-0.031179517|-0.171895425|0.842671963|0|-0.07699057|-0.097138462|0.337975309|-47.73588073|85.47365107|0.163785284|101.5505506|-37.34272719|0.0|-29.59731695|-23.35372432|57.83766054|0.469799116|2722.217443|-14.47983299|0.194809798|13.88603128|5936.682602000001|29.00398472|0.014884556|-378.4495438|620.9195447000001|9.228758655|1.0|1.0|1.0|4.65|17.0|-6.64|3.84|2.62|81.65|2.82|2.0|1.0|5.0|-5.28|29.0|-5.98|398.48|0.0|0.0|0.0|5.23e-06|0.00208|1.4e-05|0.0056|3.87|0.0|0.0|9.21e-05|5045.0|3.4885|-1575.7783980000002|668.81|1122.01|245.76|0.68599|-0.1481|4.1875|-0.19994|0.03289568|-1575.597759|7.9469|7.9469
7g_a8|0|0|0.0|7.535296702|1|1.39137419|-0.092384028|5.4161004020000005|-0.067360394|0|0.0|-0.481134236|-0.027838247|1|0.0002620309999999|-0.065174707|0.021974492|-0.418049442|0.627990269|0.7363841520000001|0.098510683|-0.044866536|0.79995525|0|-0.107714754|-0.1122315669999999|0.306360885|-64.55562181|144.290464|0.300623857|180.1699331|-40.31185423|56.75323443|-38.68948451|-27.51653399|83.63914665|0.470618047|2802.2242920000003|-16.4912131|0.193261535|14.3346384|6293.364606|34.10836993|0.018613449|-367.6690814|509.2753308|11.15541466|1.0|1.0|1.0|3.29|23.0|-7.91|4.94|4.66|80.04|3.4|2.0|1.0|3.0|-5.78|30.0|-5.63|399.37|0.0|0.0|1.0|1.67e-06|0.000667|3.59e-06|0.00143|4.38|0.0|0.0|4.92e-06|3.7874|3.7874|-1374.493069|620.67|1053.9|327.36|0.62073|-0.15508|10.1546|-0.22129|0.03974865|-1374.3479960000002|4.6772|4.6772
11d_a5|0|0|0.0|6.605297921|0|1.388848584|-0.245058546|4.59511985|0.001099755|2|0.0|-0.185566552|-0.138265707|1|0.008809179|-0.202307745|-0.12451554|-0.22897714|0.786587307|0.783891527|-0.018747485|0.036918829|0.831190148|0|-0.063028408|-0.0847408619999999|0.359644732|-40.04753555|61.45330587|0.12909714|82.02685783|-34.21147402|0.0|-25.44574968|-18.63809379|48.19862797|0.49396568|2540.78984|-11.84243331|0.287694578|17.62784804|5283.02167|26.16587381|0.018119737|-269.7929124|631.9206508|11.51307533|1.0|1.0|1.0|3.13|23.0|-8.64|4.41|4.14|66.93|1.42|1.0|1.0|7.0|-4.14|29.0|-6.47|385.46|0.0|1.0|1.0|7.2e-05|0.0278|5.14e-05|0.0198|3.07|0.0|0.0|8.909999999999999e-07|4.4175|4107.0|-1239.127458|682.09|1154.67|280.66|0.6533399999999999|-0.16762|2.8731|-0.20529|0.03371838|-1238.914819|7.8239|7.8239
16_a20|0|0|0.0|6.842683282|0|1.401259527|-0.014660441|4.727387819|0.00695144|2|2.013871268|-0.254072625|-0.061975089|1|0.001157852|0.211127741|-0.070208458|-0.458484451|0.7582110409999999|0.7478675859999999|-0.085041518|-0.10978034|0.809440795|1|-0.066137353|-0.077793092|0.382481746|-43.51359744|69.28224942|0.084994428|55.92018945|-33.67420774|3.46788153|-28.6288015|-19.44924762|51.14820251|0.464473378|2722.728332|-12.79619894|0.219891897|15.24926152|5896.394536|24.9314775|0.013439632|-368.5817657|664.4562602999999|8.84230625|0.0|1.0|1.0|3.5|27.0|-10.52|6.38|5.46|78.25|2.2|2.0|0.0|4.0|-6.06|31.0|-5.42|401.46|0.0|0.0|1.0|8.68e-07|0.000349|2.17e-06|0.0008699999999999|4.69|0.0|0.0|1.22e-08|5.9837|3.5704|-1275.900951|686.59|1174.61|207.2|0.69524|-0.1481299999999999|4.7315|-0.20722|0.03385502|-1275.6960869999998|7585.0|7585.0
4S4k_a46|0|0|0.173180233|7.825245291|1|1.134637098|-0.050636784|5.587248657999999|-0.088084767|1|0.0|-0.252970193|-0.1149361969999999|1|0.006050983|-0.158788415|0.008544799|-0.3860697829999999|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0|-0.089589915|-0.0860536609999999|0.199356973|-47.49082053|172.7607401|0.1082655419999999|57.39060501|-24.18078772|0.0|-25.17446332|-16.15576699|51.59865384|0.461984953|2105.538282|-8.564028983|0.132090036|10.26616763|4719.2906570000005|18.61456563|0.007182108|-390.0516264|519.5743695|3.807172093|1.0|1.0|1.0|3.8|17.0|-6.61|4.26|4.77|50.94|2.84|1.0|1.0|2.0|-4.82|25.0|-5.46|333.43|0.0|1.0|1.0|1.5e-05|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|0.0|8.28e-05|5.2854|4.0774|-1053.441953|566.82|997.07|234.58|0.67893|-0.17396|2.2655|-0.1947|0.02628818|-1053.255345|6.7055|6.7055
14a_a23|1|1|0.0|7.423568444|0|1.197964042|0.050806184|5.351858133|-0.0246126279999999|2|0.757767133|-0.289658385|-0.0518554529999999|2|0.011363191|0.083206288|-0.073893976|-0.446724057|0.72792508|0.7556436440000001|0.114693804|-0.123790952|0.816237166|1|-0.055677662|-0.08032517|0.225448915|-35.20994211|38.57988954|0.081322962|51.42774883|-32.12331106|80.54176247|-22.26638099|-21.61564087|47.54437201|0.462434482|2816.527785|-13.66949407|0.219241211|14.2658736|6269.28943|27.68542751|0.016707951|-355.0975547|601.8533922|10.56592489|1.0|1.0|1.0|3.41|26.0|-7.41|3.36|4.02|105.02|3.03|2.0|1.0|5.0|-5.47|30.0|-6.27|411.48|0.0|0.0|0.0|3.38e-06|0.00139|1.1e-05|0.0045299999999999|3.58|0.0|0.0|1.6100000000000002e-05|3.7119|3.7119|-1629.928331|665.5|1134.02|334.02|0.6289100000000001|-0.15002|5.8775|-0.2238099999999999|0.0216412|-1629.748476|8.5498|8.5498
12bd_a36|0|0|0.0|7.412764017000001|2|1.297043358|-0.051990612|5.351858133|-0.045630197|2|0.0|-0.4017244129999999|-0.030990165|1|0.0045625|0.042808724|-0.101854847|-0.436345273|0.902377067|0.78699829|-0.011529973|-0.047786573|0.833398429|0|-0.071083327|-0.099460046|0.279020022|-46.92083391|83.92365468|0.167521907|110.578217|-43.33557909|0.0|-30.9716039|-23.44707102|58.63647911|0.475272043|2772.776922|-15.47699253|0.21755876|15.34283166|5957.939097|29.96655829|0.015363883|-372.868829|729.1873176|10.14142465|1.0|1.0|2.0|4.95|17.0|-7.34|3.76|2.5|69.2|2.45|1.0|1.0|5.0|-4.54|31.0|-6.38|409.49|0.0|1.0|1.0|2.8600000000000004e-05|0.0117|2.5e-05|0.0102|3.41|0.0|0.0|1.86e-05|3.8786|3544.0|-1311.591775|706.26|1200.23|319.66|0.7044100000000001|-0.1459|5.7533|-0.19826|0.03110617|-1311.352257|7.7696|7.7696
47j_a18|0|0|0.0|7.03438793|1|1.251176464|0.070097424|4.844187086|-0.068902246|0|0.0|-0.569931053|-0.006923502|0|0.002317206|-0.073551529|-0.218974385|-0.48833504|0.783538352|0.7444236670000001|-0.002262399|0.005740124|0.77844379|0|-0.073041469|-0.094744194|0.476575952|-56.816779|95.57657747|0.19348155|150.5035248|-57.32800549|99.50526447|-44.19607713|-26.32095773|69.23713027|0.481373558|3172.831382|-20.47428768|0.235574938|18.50538303|7316.123159000001|34.43235841|0.016220875|-411.3767328|1081.726154|12.6177344|1.0|1.0|3.0|4.54|18.0|-8.79|2.43|2.82|97.76|2.63|3.0|1.0|11.0|-5.83|37.0|-6.46|499.6|0.0|0.0|0.0|1.49e-06|0.000743|7.32e-06|0.00366|4.07|1.0|0.0|8.159999999999999e-07|3.1054|3.1054|-1625.445572|839.37|1459.55|399.25|0.6983600000000001|-0.1285|4.1619|-0.17273|0.03246539|1625.053346|7.4559|7.4559
12r_a30|0|0|0.0|7.412764017000001|2|0.604984545|-0.015167821|5.351858133|-0.093024002|2|0.0|-0.400352091|-0.0682882559999999|1|-0.001131023|-0.247439715|-0.0546637159999999|-0.44083509|0.609043558|0.83236194|-0.007140234|-0.105767484|0.889479916|0|-0.090229387|-0.109990462|0.451652492|-58.32042638|90.4724548|0.27927255|180.5098625|-45.9515743|0.0|-37.69583567|-26.11584816|70.6903535|0.464481911|2976.944611|-16.88017015|0.209934663|13.94386247|6735.090739|33.05530181|0.016970201|-374.9717191|616.2856203|10.96881384|1.0|1.0|1.0|4.66|17.0|-7.16|4.67|3.74|81.65|3.58|2.0|1.0|5.0|-5.49|31.0|-6.06|434.46|0.0|0.0|0.0|3.24e-06|0.00141|6.71e-06|0.00291|4.07|0.0|0.0|3e-05|5067.0|3.5111|-1774.236548|679.64|1141.54|244.69|0.68476|-0.14894|5.2021|-0.20138|0.03388131|-1774.070699|7.5317|7.5317
3a_a32|1|1|0.0|7.678326357|0|0.6094208210000001|-0.0505635059999999|5.6869753560000005|-0.045659995|0|2.211368234|-0.250406908|0.102212031|3|-0.001223394|-0.028290955|-0.079652285|-0.491457345|0.84134255|0.844272053|-0.045516432|0.215012723|0.921812162|1|-0.080607266|-0.0970820759999999|0.30031978|-37.30101542|87.55216606|0.182929032|84.65041685|-20.78892268|0.0|-17.261046399999998|-14.97491147|47.69828617|0.461044711|2028.93875|-6.929640892|0.327690097|10.67859439|4249.04624|22.27382254|0.0236593529999999|-159.4728294|278.73805810000005|10.9483666|0.0|1.0|1.0|2.96|19.0|-6.12|5.77|4.12|110.94|1.19|0.0|1.0|2.0|-5.32|20.0|-5.77|298.39|0.0|0.0|1.0|4.83e-06|0.00144|4.51e-05|0.0134|3.31|0.0|0.0|0.0002279999999999|3.6308|3.6308|-1554.796165|492.91|801.12|341.48|0.70229|-0.15058|3.6178|-0.20638|0.02744024|-1554.748543|8.5686|8.5686
1e_a5|0|0|0.0|6.605297921|0|1.427503886|-0.260066152|4.59511985|-0.009075016|2|0.0|-0.084933308|-0.1197834419999999|1|0.007357977|-0.133677441|0.034752304|-0.201027861|0.71274658|0.771487328|0.045376705|-0.075239398|0.834250802|0|-0.06795194|-0.069725333|0.373935381|-35.30075748|159.537038|0.1194205|62.03846573|-18.81719677|0.0|-18.33860051|-14.48881117|39.76196174|0.482579989|2107.092939|-7.526878708|0.2526063739999999|12.39753333|4342.827698|19.38578369|0.0157106539999999|-257.0399733|409.0289917|8.161620868|1.0|1.0|1.0|2.83|23.0|-8.41|4.99|4.51|54.46|2.13|0.0|1.0|3.0|-4.25|24.0|-5.77|312.37|0.0|1.0|1.0|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|3.43|0.0|0.0|1.21e-06|4746.0|4.4292|-990.6320386|560.58|935.47|261.24|0.51802|-0.18105|1916.0|-0.22291|0.0313740589999999|-990.522307|6719.0|6719.0
