molecula|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|SaasN|AATSC1c|n6HRing|MATS7i|ATSC1c|AATSC1are|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|nFaHRing|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|WNSA4|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
17f_a50|1|1|0.0|2|1|1|4.305828452|-0.002205848|1|-0.167275895|-0.125733326|0.012475826|2|0.0129274519999999|-0.275290802|-0.247590736|-0.407467272|1|0.758335704|-0.132153434|1|-0.047333916|0.333180181|0.016414675|-29.10566644|-46.03121141|0.088541266|-0.026836447|-28.30463221|6.206439227000001|82.90209608|0.721122105|-1.422331714|-17.89709978|-16.50175503|0.472769049|-10.14694362|0.896702|5579.97966|171.48226169999998|0.01617809|1212.822364|652.6793116|9.947921993|1.0|1.0|1.0|0.0|2.97|3.83|51.77|1.0|116.81|0.0|1.0|29.0|4.0|-6.64|0.0|1.0|-4.12|0.000266|2.83|0.0|0.0|4.15e-07|0.00016|2.5|4.0664|-1219.2481369999998|-1219.220465|653.63|1146.22|304.9|0.6573899999999999|0.6573899999999999|-1218.966516|0.1708|-0.16784|6.1931|-0.20148|0.0276719|-1219.02507|8.312999999999999|398.0|6.4001|6.4001
18a_a25|0|0|0.0|1|0|0|1.875390684|-0.0029953159999999|2|0.062229409|-0.170732995|0.007643634|1|0.007325341|0.106305991|-0.037072518|-0.06333068|2|0.761417363|-0.039007784|1|-0.055926422|0.341320954|0.0095281269999999|-37.07961488|-51.83514755|0.068371614|-0.03097773|-34.36707071|4.188358905|0.0|0.817072039|-1.641819678|-24.58404782|-20.53845469|0.493301255|-13.61714122|0.973559258|6523.923911999999|121.2825364|0.011486699|1332.242503|759.4953883|7.615762647|1.0|1.0|1.0|1.0|3.43|5.72|87.72|2.0|133.85|0.0|1.0|32.0|3.0|-5.58|0.0|0.0|-5.77|4.65e-07|4.76|0.0|0.0|1.67e-10|7.28e-08|4.51|3.1711|-1675.274716|-1675.2501519999998|694.17|1229.09|390.98|0.2834|0.5274399999999999|-1674.982248|0.0027|-0.15732|3.1313|-0.21323|0.02456497|-1675.04368|4.3839|94.0|7.0269|7.0269
38_a18|0|0|0.0|0|2|2|0.0|-0.00575311|1|-0.066676644|-0.448742607|0.000520558|0|0.001602741|-0.0993372269999999|-0.074661643|-0.11123356|0|0.745084567|-0.03302891|0|-0.076974444|0.423402315|0.00838904|-61.25359673|-65.45657441|0.1689295469999999|-0.0322355079999999|-52.08807522|5.3122971560000005|74.46052717|0.880927895|-2.385427574|-48.74349112|-25.65190078|0.4666657999999999|-20.41289434|0.874996952|7261.130718|94.75345803|0.007165119|2154.819559|1228.492038|5.701753365|1.0|0.0|1.0|3.0|0.0|4.13|85.29|3.0|160.66|0.0|0.0|38.0|3.0|-5.55|0.0|0.0|-6.11|1.05e-07|5.43|0.0|1.0|4.68e-11|2.38e-08|8.95|3.2241|-1611.630281|-1611.60375|861.93|1515.64|384.55|0.69235|0.69235|-1611.133158|0.5147|-0.13229|1.9877|-0.18066|0.02653109|-1611.206669|2.7244|91.0|7041.0|7041.0
7_a4|0|0|0.0|1|1|1|2.060422336|-0.001729561|2|-0.07290303|-0.076100699|0.008409909|1|0.008242591|-0.162314698|-0.042220092|-0.094000778|2|0.527072036|0.022270259|1|-0.0650223009999999|0.470973822|0.01470626|-32.72992462|-35.88407105|0.174169393|-0.026733161|-18.06277106|3.726212114|79.08210981|0.7179916670000001|-1.06932642|-16.47508541|-13.45652664|0.437317462|-6.773539148999999|0.7772010559999999|5022.496714|141.9530115|0.016800137|749.6759227000001|407.1471338|8.456594282000001|1.0|0.0|1.0|0.0|2.7|4.67|43.6|0.0|95.07|0.0|1.0|25.0|4.0|-6.03|0.0|1.0|-4.41|0.000156|3.22|0.0|0.0|3.49e-08|1.15e-05|2.91|4.0379|-1089.870249|-1089.847072|538.92|915.46|307.05|0.59702|0.59702|-1089705.0|0.0697|-0.16975|3.9832|-0.2219199999999999|0.02317758|-1089.753885|4926.0|151.0|6821.0|6821.0
11a_a50|1|1|0.0|2|1|1|4.088412042|-0.002914262|1|-0.04339705|-0.134056065|0.011959339|2|0.012037198|-0.0739260509999999|-0.162848233|-0.277408878|1|0.701976536|-0.158172459|1|-0.048213112|0.2931724189999999|0.01848869|-25.48858279|-37.63057389|0.0828728879999999|-0.025421565|-19.89396594|5.167341939|67.28055926|0.6543614329999999|-1.067705728|-13.47492066|-13.43949068|0.463749257|-7.104987834|0.864799282|4858.670497|182.7270002|0.020887781|862.6098364|439.9973344|11.04263807|0.0|1.0|1.0|0.0|2.8|3.73|48.53|0.0|99.65|0.0|2.0|25.0|3.0|-6.24|0.0|1.0|-4.16|0.000263|2.9|0.0|0.0|1.35e-06|0.000441|3.05|4.0636|-1045.978598|-1045.954278|574.01|963.2|305.11|0.65485|0.65485|-1045.794689|0.1761|-0.16769|5.4342|-0.2005299999999999|0.02431947|-1045.84627|7.5619|59.0|7.2291|7.2291
12e_a40|0|0|0.0|1|0|0|1.6315143930000002|-0.015461694|0|0.174870826|-0.556620974|-0.013162335|2|-0.014780739|0.292184471|0.103406816|0.172778196|0|0.889386453|0.047011204|1|-0.132226452|0.284429447|0.015096495|-71.78145688|-66.68049019|0.220121216|-0.048387621|-36.19867792|4.4490161310000005|0.0|0.790818822|-1.596791495|-38.96782748|-26.26807189|0.491465612|-14.26008524|0.966435355|5478.52313|113.5576846|0.021118537|1096.13776|348.3847394|11.46456937|1.0|1.0|0.0|2.0|3.05|4.84|98.89|2.0|95.8|0.0|1.0|24.0|4.0|-5.26|0.0|0.0|-5.64|2.98e-07|4.72|0.0|0.0|9.14e-07|0.000346|4.66|3.0253|-2248.276958|-2248.244231|552.91|918.38|409.82|0.6826|0.70157|-2248.154966|284.0|-0.12616|2.5946|-0.19912|0.03272669|-2248.206714|3.7268|1.17|5.9318|5.9318
3c_a49|0|0|0.0|1|1|1|2.108416128|-0.004876919|2|-0.04696024|-0.248722888|0.006218639|1|0.006470561|-0.0780996759999999|-0.0612829229999999|-0.101919761|2|0.666785606|0.005559828|1|-0.071786669|0.501887054|0.0148240689999999|-41.0524769|-42.3959176|0.203663616|-0.0252377479999999|-24.24485565|4.8479546860000005|77.29181095|0.637222556|-1.186174159|-23.47658531|-14.4326528|0.4791465279999999|-8.253567879|0.919925763|5544.351498|207.4607002|0.021783913|1064.517686|542.7276591|12.45751629|0.0|1.0|1.0|1.0|2.67|3.87|72.7|1.0|109.43|0.0|1.0|28.0|4.0|-6.93|0.0|1.0|-3.86|0.0003509999999999|2.29|0.0|0.0|2.89e-08|1.07e-05|3.99|3842.0|-1198.668772|-1198.634822|613.33|1046.53|322.71|0.32539|0.6692100000000001|-1198.430306|0.0729|-0.15853|3.6122|-0.21913|0.03394942|-1198.484646|3.7789|87.0|7.0605|7.0605
26_a47|1|1|0.0|1|0|0|1.06819297|-0.012090143|2|-0.110530752|-0.544056455|-0.0098410169999999|1|-0.008325552|-0.24731748|-0.035472095|-0.079370393|2|0.6850994429999999|-0.11288313|1|-0.098127284|0.549740398|0.020884606|-57.01987795|-59.08415114|0.2895618|-0.038735145|-34.3326642|7.0517889060000005|60.07342336|0.717639177|-1.626876095|-33.13315474|-22.50824805|0.474969855|-13.07911017|0.90465254|5994.406615|164.0744453|0.024619511|1317.300461|457.1122177|14.3059247|0.0|1.0|0.0|2.0|2.66|4.68|98.72|1.0|104.8|0.0|1.0|28.0|5.0|-6.51|0.0|0.0|-4.56|1.3699999999999998e-05|3.12|0.0|0.0|5.97e-08|2.37e-05|4.37|3992.0|-1696.096597|-1696.075481|592.84|1006.59|310.58|0.50921|0.68707|-1695.9387359999998|77.0|-0.16642|3.6825|-0.22921|0.02111593|-1695.993821|4.8242|13.0|7.9|7.9
12e_a31|0|0|0.0|0|1|1|0.0|-0.011519192|0|0.0113193469999999|-0.70267073|-0.002475146|2|-0.000231353|0.01824365|-0.08867626|-0.142921555|0|0.7968154940000001|-0.039273975|0|-0.0939597569999999|0.2642991189999999|0.02665413|-68.32948993|-79.96257188|0.2784732339999999|-0.036652129|-58.15044546|14.09603901|595.9853231000001|0.725120432|-2.089171358|-49.6906263|-26.65419063|0.474858042|-19.38348182|0.904247004|6557.418968999999|199.8981394|0.020841203|2095.222806|798.7285626|15.15615632|1.0|1.0|1.0|2.0|3.72|5.4|117.37|3.0|129.38|0.0|1.0|33.0|5.0|-5.93|0.0|0.0|-5.42|2.16e-07|4.48|0.0|0.0|4.93e-10|2.27e-07|6.33|3.8391|-1809.899887|-1809.85374|781.61|1308.13|322.95|0.55114|0.7006600000000001|-1809.581226|0.2627|-0.15934|2.6024|-0.19379|0.04614662|-1809.650069|3.4818|0.17|6.7696|6.7696
11c_a31|0|0|0.0|0|1|1|0.0|-0.0184155389999999|0|-0.031640011|-0.847114804|-0.011679927|2|-0.008375297|-0.0512371409999999|-0.0992097109999999|-0.16065803|0|0.825336018|0.013528742|0|-0.138002689|0.3608415239999999|0.034256743|-80.82023592|-82.24513417|0.435856737|-0.042457317|-48.16624372|11.74927853|70.98337779|0.676089232|-1.825664624|-47.33176279|-24.864808|0.47997061|-14.56188764|0.922968238|5329.481371|189.6959033|0.029155542|1581.428448|449.7512005|17.07472346|1.0|1.0|1.0|2.0|2.66|3.64|125.57|1.0|97.32|0.0|2.0|26.0|6.0|-6.56|0.0|0.0|-3.98|7.68e-06|2.82|0.0|0.0|1.45e-06|0.000537|4.47|3.8551|-1559.3980869999998|-1559.353434|622.22|1022.77|321.61|0.7005899999999999|0.7005899999999999|-1559.194237|0.2627|-0.15994|5289.0|-0.19526|0.04465349|-1559.253116|7.5091|0.13|6.8861|6.8861
11_a4|0|0|0.0|1|1|1|2.159635561|-0.001098364|2|-0.017835936|-0.056016567|0.011277653|1|0.010782511|-0.030003079|-0.0278843589999999|-0.046906237|2|0.6575743310000001|-0.163623353|1|-0.054262142|0.4523305489999999|0.009336075|-31.35942689|-37.74083422|0.069886591|-0.023620625|-21.81135655|3.118219598|59.55648883|0.7560913159999999|-1.110169356|-18.12338426|-13.65094004|0.480360734|-7.889214068999999|0.924411925|5425.1341090000005|140.96082869999998|0.011937709|848.5670554999999|575.2252237|6.89909579|1.0|1.0|1.0|0.0|3.49|5.22|68.9|2.0|111.64|0.0|1.0|27.0|3.0|-5.74|0.0|0.0|-4.97|7.27e-06|3.99|0.0|0.0|8.89e-09|3.31e-06|3.2|3.78|-1467.463842|-1467.440475|630.04|1071.03|328.0|0.4444|0.65942|-1467.20045|0.0403|-0.15885|4187.0|-0.2146699999999999|0.02336674|-1467.255521|5.3012|0.11|6.9586|6.9586
12c_a31|0|0|0.0|0|1|1|0.0|-0.013026643|0|-0.030192572|-0.690412101|-0.003618466|2|-0.000813398|-0.048694677|-0.138799714|-0.223856622|0|0.8083148840000001|0.066071056|0|-0.104643824|0.343619017|0.030543026|-66.41224264|-82.33748068|0.334536497|-0.036326291|-52.25551342|12.30215386|553.8695417|0.6817087|-1.816314565|-42.14855504|-23.05449459|0.448512808|-14.63154376|0.813278739|5676.394271|202.0036947|0.023556702|1690.934456|583.9691392000001|14.95027019|1.0|1.0|1.0|2.0|3.1|3.7|117.37|2.0|108.16|0.0|1.0|28.0|5.0|-6.53|0.0|0.0|-4.16|5.85e-06|3.1|0.0|0.0|5.79e-08|2.31e-05|4.6|3.8328|-1618.1530810000002|-1618.112841|679.71|1138.89|323.48|0.7007399999999999|0.7007399999999999|-1617.888981|0.2625|-0.15904|1.6786|-0.19288|0.04023903|-1617.951882|2.2908|0.38|6.4202|6.4202
12al_a36|0|0|0.0|0|2|2|0.0|-0.008463062|2|0.1030147719999999|-0.4908576189999999|0.00127667|1|0.003077071|0.172830414|-0.1430106119999999|-0.239932418|1|0.8913597320000001|0.125005134|0|-0.077842923|0.2689491989999999|0.026927826|-51.22331485|-69.69632923|0.198820783|-0.035305316|-45.86257662|11.65999569|0.0|0.671084645|-1.906487074|-33.70669917|-23.23210974|0.456856406|-15.28752554|0.841133748|6049.668466|216.4375922|0.025956027|1869.412355|679.7230552999999|17.07995636|1.0|0.0|1.0|2.0|0.0|1.89|78.43|1.0|130.24|0.0|1.0|31.0|5.0|-6.93|0.0|0.0|-4.07|0.000113|2.65|1.0|0.0|2.03e-07|8.340000000000001e-05|2.92|3.5511|-1347.479819|-1347.445127|702.95|1181.84|349.14|0.6945399999999999|0.70417|-1347.196501|0.0095|-0.14558|6.4473|-0.1955599999999999|0.03469224|-1347.257936|8.1781|48.0|7.3188|7.3188
9_a3|0|0|0.0|0|0|0|0.0|-0.007847313|1|-0.126542538|-0.298197887|-0.004918099|1|-0.003863265|-0.216450234|0.083014843|0.141996379|1|0.923357627|-0.260349706|0|-0.095161413|0.506753484|0.007377805|-44.74600478|-39.28853824|0.15350225|-0.038196575|-18.47392835|1.6312253680000002|72.50764604|0.886859678|-1.336880133|-21.04009269|-17.96047462|0.413418346|-8.445224386|0.704792493|4430.929894|53.19989715|0.008976383|708.8118076000001|349.6957191|4.220799781|1.0|1.0|1.0|1.0|2.44|4.62|80.04|1.0|92.69|0.0|1.0|22.0|2.0|-5.21|0.0|0.0|-4.9|2.96e-06|4.14|0.0|0.0|5.5e-08|1.67e-05|3.28|3.7356|-1256.087705|-1256.0634710000002|512.44|857.36|331.9|0.3639699999999999|0.6724600000000001|-1255.9558029999998|0.1127|-0.15834|2.0863|-0.19833|0.0242342|-1256.002529|2.6661|10965.0|4.96|4.96
3n_a32|1|1|0.0|0|1|1|0.0|-0.00615216|1|-0.056907012|-0.295303659|0.000609539|3|0.002379137|-0.100681119|-0.086764744|-0.153506065|0|0.810658423|-0.018016496|1|-0.074507943|0.287402381|0.01889769|-42.83673428|-53.32184118|0.159958218|-0.027401986|-30.65624207|6.246493173999999|0.0|0.648933114|-1.205687365|-24.62805609|-15.75418035|0.456693072|-9.057526067|0.840580248|5553.014016|201.8383309|0.0210408339999999|1068.190111|522.1674161999999|12.0969734|1.0|1.0|1.0|1.0|3.29|5.01|120.17|2.0|106.44|0.0|1.0|26.0|4.0|-5.98|0.0|0.0|-4.91|1.11e-06|3.74|0.0|0.0|1.1e-07|4.19e-05|2.57|3.5459|-1825.378576|-1825.349557|614.67|1036.75|349.65|0.7028399999999999|0.7028399999999999|-1825.163542|0.2839|-0.1472099999999999|3.5849|-0.20256|0.02901944|-1825.218291|6.2667|21.0|7.6778|7.6778
3_a3|0|0|0.0|0|0|0|0.0|-0.010040064|1|-0.015653979|-0.3413621639999999|-0.007818326|2|-0.006362643|-0.030486489|0.041786524|0.081380229|1|0.913546349|-0.082619043|1|-0.107269779|0.583866845|0.012617742|-48.91675544|-45.05306124|0.246193521|-0.035057023|-20.54492513|2.623868963|75.88125246|0.7000038270000001|-1.086767728|-22.30683222|-15.98657012|0.415122657|-7.290134722999999|0.709760196|4677.617255|136.8031103|0.023287455|707.9728057|302.8386149|10.6194566|1.0|1.0|1.0|1.0|2.39|4.07|121.17|0.0|88.36|0.0|1.0|21.0|3.0|-5.88|0.0|0.0|-4.39|3.32e-06|3.26|0.0|0.0|7.009999999999999e-07|0.000218|1.92|3.3475|-1592.904586|-1592.873593|491.26|817.21|370.38|0.29441|0.69206|-1592.792349|0.0851|-0.14599|2.1507|-0.20969|0.03099295|-1592.839065|2.8045|1175.0|5.93|5.93
15c_a10|0|0|0.0|1|2|2|2.154210861|-0.002218445|3|-0.06400528|-0.153072705|0.01143745|1|0.012271987|-0.101214571|-0.226679901|-0.35845963|2|0.7655272009999999|-0.03167553|1|-0.046967376|0.418835517|0.014703076|-32.5870313|-50.32840842|0.095541483|-0.019267867|-34.91899195|7.077912953999999|136.2098503|0.528228415|-1.233143495|-22.60962187|-13.36848349|0.449308156|-9.275357237|0.8158976029999999|6673.826433|327.3258326|0.023432886|1619.721543|924.9341455|16.25826809|0.0|1.0|1.0|0.0|4.09|2.97|59.31|1.0|141.96|0.0|1.0|34.0|6.0|-6.99|0.0|1.0|-4.57|0.0001419999999999|2.94|0.0|0.0|1.6100000000000002e-08|7.3e-06|2.2|3.6709|-1450.241475|-1450.500669|762.21|1318.35|337.75|-0.26999|0.70511|-1450.139335|0.0|-0.14739|2.4256|-0.19463|-0.25919486|-1450.201574|4.8283|0.1|7.0|7.0
9h_a40|0|0|0.0|1|0|0|1.7679629630000002|-0.009041931|0|0.157606277|-0.343593366|0.003782277|2|0.003099029|0.270048551|0.048470175|0.08305063|0|0.778613709|-0.160855189|1|-0.09201708|0.219852623|0.012390387|-46.04148264|-47.93581245|0.135689851|-0.041058441|-23.98506758|3.102034287|0.0|0.863884935|-1.437045429|-23.03722449|-20.54391962|0.482124665|-10.27931468|0.930966649|4322.734135|68.10626265|0.011321157|832.3298135|336.23227030000004|5.664631335|1.0|1.0|0.0|0.0|3.55|4.44|67.66|1.0|93.19|0.0|1.0|23.0|3.0|-5.06|0.0|1.0|-5.12|2.23e-06|4.51|0.0|0.0|3.09e-07|9.93e-05|3.9|3.3675|-1293.174246|-1293.151333|526.38|868.84|368.18|0.64952|0.69809|-1293.033723|0.2721|-0.14047|2.1413|-0.20038|0.02291279|-1293.083512|2841.0|3.98|5.4001|5.4001
47i_a18|0|0|0.0|0|1|1|0.0|-0.006882626|0|-0.037689885|-0.440488042|-0.000919158|0|0.000427479|-0.057689282|-0.106018078|-0.162274487|0|0.742536498|-0.064085904|0|-0.0780255879999999|0.279553995|0.009745543|-54.34379065|-62.41153158|0.196924826|-0.035256027|-43.46880696|4.727502734|82.81385171|0.8608685909999999|-2.150617629|-37.84973202|-24.55535669|0.487446923|-17.10248143|0.951017454|6353.6617320000005|96.90318745|0.009393984|1739.959818|855.7438937000001|6.542785417999999|1.0|0.0|1.0|3.0|0.0|2.8|85.29|3.0|134.83|0.0|1.0|33.0|3.0|-6.36|0.0|0.0|-4.78|6.58e-06|3.7|0.0|0.0|1.04e-09|4.6e-07|7.37|3.2321|-1416.260696|-1416.233978|744.95|1297.7|383.61|0.69175|0.69175|-1415.875678|0.5085|-0.13237|2.7749|-0.18299|0.02671774|-1415.944522|3.5235|19.0|7.7212|7.7212
19d_a38|0|0|0.0|0|2|2|0.0|-0.0120676969999999|2|0.019858574|-0.6999264340000001|-0.011156837|1|-0.00835812|0.041924146|-0.060668296|-0.128079012|1|0.7581164340000001|0.111104525|0|-0.116424545|0.3509455999999999|0.024158903|-74.84120843|-80.2776536|0.36832051|-0.04393982|-51.60489663|9.98319831|115.6739235|0.7494816990000001|-2.372750256|-48.11018574|-28.24584108|0.478151237|-18.15727844|0.916264002|6934.7619620000005|161.0407189|0.022660131|2035.106956|686.8472757999999|14.56661536|0.0|0.0|1.0|4.0|2.38|1.65|124.32|1.0|133.79|0.0|1.0|33.0|5.0|-7.84|0.0|0.0|-3.62|0.000134|1.65|0.0|0.0|3.94e-07|0.000175|4.13|3.6586|-1500.898316|-1500.850957|679.08|1171.77|338.89|0.3356699999999999|0.6957800000000001|-1500.621723|0.0699|-0.15054|7.9959|-0.20145|0.04735828|-1500.683599|10.6621|11.0|7.9586|7.9586
9_a1|0|0|0.0|0|0|0|0.0|-0.00614716|1|-0.110185988|-0.282769361|-0.00314411|1|-0.0018191779999999|-0.232860777|-0.044035724|-0.093062585|1|0.582499378|-0.053460262|0|-0.080888063|0.166794384|0.011266799|-46.63553015|-49.42275468|0.244723542|-0.031896718|-28.49439431|3.745117974|0.0|0.7816897429999999|-1.371558857|-26.88743664|-18.38986221|0.452572261|-10.60256533|0.826725116|5063.330971|125.865476|0.014186995|1011.608611|472.9447227|8.17942725|1.0|1.0|1.0|1.0|2.66|5.57|58.64|2.0|102.84|0.0|1.0|27.0|4.0|-5.81|0.0|0.0|-4.79|2.07e-05|3.76|0.0|0.0|1.04e-09|3.7100000000000003e-07|5.6|3343.0|-1187.226314|-1187.193365|600.6|1007.04|370.88|0.70296|0.70296|-1187.011122|0.5409|-0.13413|4.1623|-0.21015|0.03294951|-1187.065335|6.4447|6.0|5.2218|5.2218
13_a10|0|0|0.0|1|1|1|2.091672336|-0.0057715859999999|2|-0.093280469|-0.259721373|0.00384732|1|0.003791547|-0.154121136|-0.017015286|-0.02811323|2|0.761923976|0.00746881|1|-0.094726989|0.4676169839999999|0.0122005|-47.88975806|-41.62089688|0.181972309|-0.030119651|-21.04167667|3.118282386|0.0|0.7144943490000001|-1.234905671|-24.21093442|-15.22715739|0.449563457|-7.698174391|0.816739845|4941.066161|144.338975|0.018979132|873.7836118999999|422.96706330000006|9.595006108|1.0|0.0|1.0|1.0|2.58|3.81|63.83|0.0|97.14|0.0|1.0|25.0|4.0|-6.34|0.0|1.0|-4.1|0.000176|2.76|0.0|0.0|2.49e-07|8.170000000000001e-05|2.48|3.8419|-1065.874094|-1065.839441|550.83|926.41|322.72|0.34881|0.68386|-1065.68351|0.1514|-0.15937|3.6904|-0.20959|0.0346535|-1065.732389|5.3726|0.16|6.7959|6.7959
12bh_a36|0|0|0.0|0|2|2|0.0|-0.006687484|2|0.001012669|-0.401249012|0.003676818|1|0.0045625|0.0016901289999999|-0.101854847|-0.169994208|1|0.902377067|-0.211972014|0|-0.070687668|0.317612728|0.017627098|-47.04367494|-66.28126709|0.166508047|-0.035569289|-44.11115058|7.807212275|0.0|0.783294222|-1.991880197|-31.30825225|-23.6718811|0.482052584|-15.75398235|0.930697921|5957.443236|144.22085800000002|0.015307571|1692.3721690000002|729.1873176|10.18741188|1.0|0.0|1.0|2.0|0.0|2.5|69.2|1.0|133.68|0.0|1.0|31.0|4.0|-6.38|0.0|1.0|-4.6|2.8600000000000004e-05|3.41|0.0|0.0|4.55e-08|1.86e-05|3.79|3.6255|-1311.589612|-1311.558898|715.94|1208.61|341.97|0.69377|0.7039|-1311.293683|11.0|-0.14915|5.8338|-0.20168|0.03071385|-1311.356102|7.7975|14.0|7.8539|7.8539
12aw_a36|0|0|0.0|0|2|2|0.0|-0.008293935|2|0.066435701|-0.4478724979999999|-0.006877664|1|-0.004358975|0.169961228|-0.098027247|-0.250781298|1|0.653741315|-0.022464907|0|-0.088516379|0.373775982|0.023038651|-56.73814908|-73.52224315|0.2938251289999999|-0.041292362|-47.12705211|9.4658605|1.343623915|0.749052287|-2.06461809|-36.36860892|-26.46800754|0.47322369|-16.96573876|0.898338973|6370.06138|160.8550748|0.02161528|1766.7663510000002|593.6088758|13.8551867|1.0|0.0|1.0|2.0|0.0|3.0|69.2|1.0|123.67|0.0|1.0|31.0|6.0|-6.8|0.0|1.0|-4.32|0.000102|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|3.66|3.8763|-1431.404673|-1431.373326|666.09|1120.43|319.85|0.38905|0.69109|-1431.180191|0.3892|-0.15688|4.8181|-0.21201|0.03134789|-1431.239759|6.5278|9.0|8.0458|8.0458
8m_a46|0|0|0.2148468989999999|1|1|1|2.126524943|-0.00517896|1|-0.134230003|-0.248590088|0.0063680119999999|1|0.005865049|-0.206020062|0.010184776|0.015631887|1|0.783187801|-0.084989948|0|-0.0911455|0.280198209|0.007059399|-48.32436573|-45.17474201|0.123789645|-0.032188531|-23.9511632|1.984401749|0.0|0.8854896870000001|-1.448483903|-25.62105988|-17.06601365|0.425802465|-9.04821721|0.7415609409999999|4439.758321|60.71213839999999|0.006689855|867.2835213999999|463.1469765|3.546889545|0.0|0.0|1.0|1.0|2.92|4.21|50.94|1.0|96.16|0.0|1.0|24.0|3.0|-5.61|0.0|1.0|-4.56|3.3e-05|3.72|0.0|0.0|3.5e-07|0.000112|4.12|4.2881|-1014.126693|-1014.091966|570.72|970.82|289.14|0.43001|0.6997800000000001|-1013.91158|0.1441|-0.17897|2.0174|-0.19715|0.03472717|-1013.962913|3.1675|229.0|6.6402|6.6402
3m_a32|1|1|0.0|0|0|1|0.0|-0.006290106|0|-0.0370712179999999|-0.3082152019999999|-0.000514191|3|0.000822186|-0.065422345|-0.04918838|-0.086806406|0|0.6943636479999999|-0.0067207069999999|1|-0.084626325|0.317009723|0.013428623|-50.60363458|-56.15082133|0.201976727|-0.027127559|-33.57626169|4.801577352|0.0|0.674468222|-1.220740175|-30.25923462|-16.22134838|0.4687361229999999|-9.699808932|0.882303773|5724.714257|194.65681730000003|0.018412178|1082.275864|554.9424306|11.00984957|1.0|1.0|1.0|1.0|2.93|5.35|128.01|2.0|110.36|0.0|1.0|27.0|4.0|-6.17|0.0|0.0|-4.86|1.14e-06|3.57|0.0|0.0|4.190000000000001e-08|1.65e-05|5.1|3.5749|-1863.502681|-1863.46877|641.52|1073.31|346.82|0.7026600000000001|0.7026600000000001|-1863.279862|0.2952|-0.14835|5082.0|-0.2056599999999999|0.0339106999999999|-1863.337677|8.0755|23.0|7.6383|7.6383
19j_a38|0|0|0.0|0|2|2|0.0|-0.007976154|2|0.105682345|-0.438688445|-0.004442319|1|-0.002443797|0.23209815|-0.09493054|-0.20848518|1|0.7163622890000001|-0.001131945|0|-0.0844479869999999|0.625966089|0.0250587|-57.80349365|-73.92901683|0.192823617|-0.038119963|-50.60340201|11.74054073|29.18585028|0.714369845|-1.944118135|-39.565701700000005|-26.09259418|0.408533267|-17.86002424|0.6907121629999999|6704.612831|195.5099392|0.023555355|1862.79182|640.025745|16.123318700000002|1.0|1.0|1.0|3.0|2.34|2.42|105.02|1.0|130.41|0.0|1.0|32.0|5.0|-7.13|0.0|0.0|-4.12|4.46e-05|2.5|0.0|0.0|1.2099999999999998e-07|5.14e-05|3.23|3.6886|-1424.426858|-1424.390074|686.26|1163.3|336.13|0.30419|0.69435|-1424.183388|0.2625|-0.15182|10.8124|-0.21629|0.03678378|-1424.24494|14.4895|8.0|8.1146|8.1146
