molecula|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA3|GRAVp|TASA|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12b_a5|0|0.0|0|6.605297921|2|2|1.189701783|0.0|-0.001991527|4.59511985|0.023224044|3|-0.021265946|0.0|-0.1214831359999999|0.0068803119999999|10.94620104|-0.016614746|0.00751901|-0.033279992|-0.070406884|-0.1708042239999999|2|0.779793078|0.066588785|-0.033036296|0.8121510009999999|0|0.827613693|-0.066227158|-0.068586754|-41.76622313|-43.25430513|10.44150403|0.172386307|108.7155967|-0.020455699|-27.27837078|6.584944956|0.0|0.530379611|-1.165974822|-26.33991037|52.20772716|2602.046823|521.9354031|8.398709622|16.16438947|0.924627734|5501.255679|296.16656780000005|-463.7323032|-38.31786425|1386.409228|0.0|1.0|0.0|1.0|1.0|4.05|-7.67|0.72|50.28|1.0|0.0|0.0|-2.3|6.0|-7.57|1.0|0.0|-3.45|0.000359|143.0|0.0|0.0|2.14e-08|8.5e-06|4.6156|1.4454|669.05|1149.51|268.62|0.70615|-1276.940335|-0.06212|-0.16607|0.03447919|8.2868|42.0|7.3768|7.3768
2_a3|0|0.0|0|6.823286122000001|0|0|0.605017347|0.0|-0.008422099|4.727387819|-0.09743592|2|-0.103423993|2.058239271|-0.311617665|-0.006049098|10.31162302|0.036301827|-0.0045709459999999|-0.18746945|0.017902469|-0.568019422|2|0.769486995|-0.192034735|0.065162907|0.841871246|1|0.750206578|-0.104577702|-0.09392632|-49.07072207|-44.07280196|5.601853871|0.249793422|117.2099151|-0.033150466|-20.68016573|2.628543258|74.89956423|0.727984269|-1.127115845|-23.02532673|54.67257594|2056.399995|352.0174726|4.88513521|9.016533738|0.845708123|4446.904467|127.637231|-248.1619888|-213.9529255|726.4904564|1.0|1.0|1.0|1.0|1.0|2.97|-6.89|4.01|92.93|0.0|0.0|0.0|-4.75|3.0|-5.93|0.0|1.0|-4.27|5.33e-05|0.0162|0.0|0.0|1.3e-07|3.9500000000000005e-05|5.4397|3.3354|503.34|841.85|227.92|0.69543|-1272.001389|-0.14605|-0.21028|0.02925101|5.4999|3981.0|5.4|5.4
13m_a6|0|0.0|0|6.842683282|0|0|1.429020166|0.0|-0.010840005|4.727387819|-0.135152403|2|0.021526267|1.617900191|-0.628720289|-0.0093684169999999|10.9505335|-0.018628955|-0.00687003|0.037052986|-0.068956229|-0.568024162|2|0.7767360059999999|0.156982046|-0.031564227|0.82642394|1|0.715612461|-0.0989137669999999|-0.107644789|-68.97140339|-75.05944278|12.95736535|0.2843875389999999|198.3000783|-0.0378750189999999|-52.33806464|9.035018118|95.67846949|0.7362989999999999|-2.045251|-48.09294654|81.92876874|2951.567781|498.9881336|8.435961541000001|16.2526769|0.926594475|6412.592679|183.8755989|-994.4232282|-329.5370141|1936.888972|1.0|1.0|1.0|1.0|3.0|3.59|-9.67|3.76|122.47|1.0|0.0|0.0|-4.64|5.0|-7.23|0.0|1.0|-4.28|5.24e-05|0.0228|0.0|0.0|2.1499999999999998e-10|9.35e-08|3.9127|3.3359|726.28|1231.54|316.88|0.64753|-1423.448957|-0.13817|-0.20954|0.04955777|6.5243|0.01|8.0|8.0
22_a20|0|0.0|1|6.842683282|0|0|1.4170330269999998|1.915285809|-0.00147607|4.727387819|0.023539095|2|0.09301076|2.041494094|-0.079707783|0.009265667|10.93106272|-0.038668966|0.008780074|0.155407313|-0.036258691|-0.177976478|2|0.7478675859999999|-0.044184455|-0.067650395|0.607038752|1|0.946515026|-0.059893667|-0.067797027|-39.00017609|-44.14650378|8.001165067999999|0.053484974|34.8271111|-0.027118811|-28.7463017|5.21001405|54.71081293|0.77063827|-1.3559405430000002|-25.39523478|47.00134116|2738.108259|616.3298149|7.408914181|14.17638345|0.913422548|5924.626340999999|149.350479|-574.9260339|-352.4559681|1145.712729|1.0|1.0|1.0|1.0|0.0|3.36|-9.69|5.39|67.39|2.0|0.0|0.0|-5.6|4.0|-5.58|0.0|1.0|-5.53|2.98e-06|0.0012|0.0|0.0|2.04e-10|8.199999999999999e-08|5.5591|3.9732|694.15|1181.95|223.03|0.66063|-1275.598059|-0.16176|-0.21856|0.03226475|6141.0|231.0|6.6364|6.6364
22_a10|0|0.0|1|7.535296702|1|1|1.343837143|2.113627059|-0.005035102|5.4161004020000005|-0.017163935|2|-0.026750502|1.880539113|-0.332316729|0.008350227|10.92966136|-0.020475007|0.008903905|-0.042831367|-0.129989728|-0.356699217|2|0.747363443|-0.02603707|-0.033474297|0.646474494|1|0.8698299140000001|-0.053881447|-0.0649866779999999|-41.96631248|-50.61577509|13.023146|0.130170086|101.3847763|-0.022372463|-39.42279832|10.14325785|60.10354816|0.564323334|-1.3647202319999998|-32.68604442|54.98945848|3241.833491|677.4790907|8.84228648|15.30289992|0.730649641|7414.102179|339.3328129|-827.8787647|-100.1982412|1883.550109|1.0|1.0|1.0|1.0|0.0|3.74|-9.37|5.6|73.14|2.0|0.0|0.0|-5.34|5.0|-6.29|0.0|0.0|-5.53|2.95e-06|0.0014|0.0|0.0|4.27e-10|2.03e-07|4.8251|3.8517|770.92|1339.48|256.95|0.6834100000000001|-1543.893507|-0.16095|-0.2180699999999999|0.03366599|6.5841|1.1|5.9586|5.9586
8a_a32|1|0.0|0|7.773594467000001|0|0|0.609420757|0.0|-0.010151321|5.733341277|-0.056633919|0|-0.0281981579999999|2.059960334|-0.497414715|-0.003484915|10.31100269|-0.128684642|-0.001662219|-0.050766252|-0.0852122769999999|-0.591393096|0|0.845443342|-0.184419911|-0.2166242669999999|0.7507116140000001|1|0.814553726|-0.083474428|-0.109412858|-52.34893512|-68.61558335|11.48993376|0.185446274|116.298071|-0.035678106|-43.03057598|7.205629442999999|66.81560596|0.7490845290000001|-1.641192863|-32.82934751|63.83886888|2574.085885|510.8273411|7.420041446|14.26997798|0.923166883|5659.295213|157.3554684|-645.4586397|-312.4144752|1373.988797|1.0|1.0|1.0|1.0|2.0|3.48|-7.65|4.65|140.04|2.0|0.0|1.0|-6.82|4.0|-5.76|0.0|1.0|-4.99|1.02e-05|0.00406|0.0|0.0|2.23e-08|8.86e-06|3562.0|3562.0|667.29|1110.23|348.07|0.70316|-1880.536478|-0.1445|-0.2061599999999999|0.03498398|7.6703|45.0|7.3468|7.3468
6b_a40|0|0.0|1|8.421342866|1|2|0.604892326|1.710647518|-0.014861289|6.401917197|-0.069975812|0|-0.137534783|0.6899826|-0.698480566|-0.003851208|10.30179924|-0.226457281|-0.004728928|-0.248560671|-0.018582337|-0.630957955|0|0.842573207|0.003163118|-0.307881994|0.6462648870000001|1|0.753431574|-0.107699967|-0.118488624|-72.13527644|-79.36130196|9.771129787|0.246568426|165.1465831|-0.049599889|-53.15460718|6.544506614|34.43877986|0.878140798|-2.132795227|-48.31476032|81.90640622|3214.047452|504.6333458|6.976123351|12.51342818|0.793750992|8482.600495|81.61884754|-956.7829293|-506.5422338|1626.736212|1.0|0.0|1.0|0.0|1.0|4.02|-5.21|4.38|173.43|2.0|2.0|1.0|-8.41|5.0|-5.85|0.0|1.0|-6.18|6.55e-07|0.000335|1.0|1.0|6.21e-06|0.00318|3.1026|3.1026|687.2|1183.07|399.62|0.69429|-3290.583786|-0.1237099999999999|-0.21904|0.03026498|11.3203|0.03|7.5229|7.5229
7b_a8|0|0.0|1|7.535296702|1|1|1.395658671|1.4628217119999998|-0.009659873|5.4161004020000005|-0.038810124|1|-0.024156447|0.0|-0.4829936279999999|0.002074537|10.9465091|-0.0254956129999999|0.003191529|-0.039357491|-0.021509048|-0.415894017|1|0.7812177770000001|0.048462902|-0.040994467|0.677544268|0|0.7223476129999999|-0.101439013|-0.1000685009999999|-60.75943432|-59.93853201|19.86678613|0.277652387|166.30684230000003|-0.041332642|-35.90168309|11.89970852|75.93423425|0.753935657|-1.901301524|-36.39338307|80.62622045|2776.185773|432.6681725|7.698000901|14.76972982|0.918644854|6185.0105140000005|147.3863936|-682.1319788|-304.2022276|1510.516312|0.0|0.0|1.0|1.0|1.0|3.49|-7.65|3.8|92.93|2.0|0.0|0.0|-5.25|5.0|-6.15|0.0|1.0|-4.94|1.14e-05|0.00454|0.0|0.0|2.25e-08|8.94e-06|4.5945|3.26|621.4|1067.73|269.85|0.7025100000000001|-1330.392289|-0.13639|-0.20472|0.0273745|12.7344|13.53|4.8687|4.8687
7_a47|0|0.0|0|0.0|0|0|1.304326965|0.0|-0.008206422|0.0|-0.143650735|2|-0.128433676|1.303301032|-0.3939082339999999|-0.0091074509999999|10.93671034|-0.0781924059999999|-0.00794321|-0.262805289|-0.021071408|-0.46105149|2|0.817389583|-0.04402021|-0.124285418|0.671549194|1|0.8473227320000001|-0.081264417|-0.095957591|-45.82735481|-54.113260200000006|5.027768049|0.152677268|86.09912617|-0.036250645|-30.51603217|2.8353037860000003|0.0|0.816979353|-1.631279045|-25.84337052|50.85512286|2491.885862|477.8297898|6.485224033|10.90440708|0.681423344|5958.904826|103.2106353|-518.7725468|-357.5076454|1126.008167|1.0|1.0|0.0|1.0|2.0|2.96|-9.45|6.52|58.04|2.0|0.0|0.0|-6.47|4.0|-4.8|0.0|1.0|-6.06|8.75e-07|0.000345|0.0|0.0|3.52e-10|1.3900000000000001e-07|3.7203|3.7203|604.84|1043.33|333.26|0.69314|-1647.7863539999998|-0.1544|-0.2073699999999999|0.03348545|4.4255|25.0|7.6|7.6
25d_a34|0|0.0|1|7.412764017000001|1|1|1.433689841|1.940324546|-0.015046463|5.351858133|-0.089654563|1|-0.163072107|0.0|-0.8576484190000001|-0.005017781|10.95957635|0.00670464|-0.001685762|-0.263924686|-0.211368416|-0.605891389|1|0.7498681140000001|0.14554928|0.011919831|0.778903495|0|0.674282353|-0.100582621|-0.124111479|-66.52770588|-82.09024497|19.36462983|0.325717647|215.4372954|-0.044492794|-54.29641443|12.8082206|69.64131956|0.7772035959999999|-2.358118108|-44.00298587|85.89233572|2939.671168|445.9861716|6.933980884|13.29135354|0.916843118|6513.063805|147.36277019999997|-1031.631874|-366.6979266|2006.828923|1.0|1.0|1.0|1.0|2.0|3.58|-8.08|3.95|90.3|1.0|0.0|0.0|-4.61|5.0|-6.74|0.0|1.0|-4.48|3.3e-05|0.0141|0.0|0.0|8.26e-09|3.53e-06|4.2732|4.2732|706.21|1198.19|290.15|0.6764600000000001|-1426.243341|-0.1771299999999999|-0.21234|0.02807001|8.0068|0.95|6.0223|6.0223
1b_a5|0|0.0|0|6.605297921|0|0|1.4258024619999998|0.0|-0.00279809|4.59511985|-0.061874543|2|-0.095857885|0.0|-0.111923619|0.003886035|10.94890233|-0.028797464|0.003708988|-0.220946861|0.019611905|-0.231956531|2|0.759794937|0.122747292|-0.054153474|0.558485747|0|0.808828623|-0.07823203|-0.077221824|-39.38248661|-38.87394276|5.438378717999999|0.191171377|96.23685048|-0.031306145|-19.56938257|2.737713392|0.769931305|0.7324812509999999|-1.158327367|-19.82538668|44.82086533|2171.716467|407.1693177|6.11909445|11.64312636|0.90275317|4577.125071|134.6705884|-293.5407385|-234.0649914|796.0738116|1.0|1.0|0.0|1.0|1.0|2.75|-8.3|4.76|54.46|0.0|0.0|0.0|-3.97|4.0|-5.99|1.0|1.0|-4.3|4.970000000000001e-05|0.0157|0.0|0.0|4.99e-09|1.58e-06|4789.0|4.6481|536.59|892.61|258.89|0.43728|-1050.413506|-0.1892|-0.23055|0.03246637|4.3687|59.0|7.2291|7.2291
3d_a32|1|0.0|0|7.765993078999999|0|0|0.609420786|0.0|-0.006420365|5.733341277|-0.034290847|0|-0.0620110029999999|2.230648962|-0.269655316|0.000655875|10.31100276|-0.0602430179999999|0.002004382|-0.1131110759999999|-0.076494363|-0.539652902|0|0.8444218509999999|-0.069007775|-0.100251236|0.77923808|1|0.892845502|-0.06869526|-0.093187219|-37.19367587|-50.45435743|7.807299836|0.107154498|58.01666174|-0.02867299|-27.31750365|4.22710649|0.0|0.720540286|-1.118246623|-20.13777259|45.000975700000005|2213.978384|483.4133562|6.15119195|10.75032687|0.747681906|4752.534658|151.30787800000002|-327.8100438|-238.8142619|840.275417|1.0|1.0|1.0|1.0|1.0|3.34|-7.29|5.07|110.94|1.0|0.0|0.0|-6.55|3.0|-5.18|0.0|1.0|-5.13|7.36e-06|0.00251|0.0|0.0|5.13e-08|1.75e-05|3.5105|3.5105|569.29|959.11|353.18|0.7035100000000001|-1672.585902|-0.14189|-0.19671|0.02457348|5.1728|8.0|8.0915|8.0915
12m_a30|0|0.0|0|7.412764017000001|2|2|0.6049842529999999|0.0|-0.01047558|5.351858133|0.024086432|2|-0.1305457069999999|0.0|-0.57615692|0.001371944|10.31162838|-0.0547272029999999|0.0026474159999999|-0.236661357|-0.084317059|-0.5409445629999999|1|0.832758813|-0.036924662|-0.0974968869999999|0.770326886|0|0.783260049|-0.085422479|-0.103359773|-57.96147772|-70.1324196|18.55926485|0.216739951|147.06395700000002|-0.0405332439999999|-47.58675592|12.59296644|237.0982213|0.773732767|-2.067195455|-39.32844052|76.52074257|3058.3084710000003|531.4632661|9.025816604|16.40342255|0.8173893040000001|6658.711303|153.52847759999997|-951.7351184|-371.4702679|1812.833129|1.0|0.0|1.0|1.0|1.0|4.66|-6.42|2.48|114.67|2.0|1.0|0.0|-6.0|6.0|-6.22|0.0|0.0|-5.01|9.71e-06|0.00427|0.0|0.0|3.7600000000000003e-07|0.000165|5.0617|3.5496|714.92|1204.39|244.95|0.68404|-1742.965888|-0.15042|-0.20742|0.04041755|5.1279|31.0|7.5114|7.5114
12k_a36|0|0.0|0|7.412764017000001|2|2|1.297043952|0.0|-0.0071232019999999|5.351858133|-0.063399056|2|0.096315593|0.0|-0.413145744|0.002782748|10.94908765|-0.058284869|0.003724542|0.163804836|-0.095253274|-0.4373676689999999|1|0.811903388|-0.09344781|-0.102077284|0.856135378|0|0.8427704640000001|-0.075717305|-0.101946803|-49.87227128|-67.14870046|11.90012613|0.157229536|103.5614526|-0.037758075|-44.22843899|7.838185977999999|0.0|0.7806817009999999|-2.038936068|-32.84907515|61.7723974|2792.202559|555.1026569|7.241602627000001|13.89698356|0.919048073|6027.033337|144.457092|-884.5687799000001|-369.7499256|1720.258086|1.0|0.0|0.0|1.0|2.0|4.89|-7.01|2.42|69.2|1.0|0.0|0.0|-4.58|4.0|-6.34|1.0|0.0|-4.55|2.82e-05|0.0115|0.0|0.0|9.66e-08|3.94e-05|5053.0|3.6631|697.92|1186.08|245.37|0.70031|-1310.072976|-0.15053|-0.20023|0.03274587|7.3988|14.0|7.8539|7.8539
6f_a40|0|0.0|1|8.421342866|1|2|0.604893424|1.750582483|-0.01691341|6.401917197|-0.156988665|0|-0.122783873|0.737582436|-0.8287570679999999|-0.009302776|10.30179966|-0.190617284|-0.008368734|-0.233222505|0.048543494|-0.628934821|0|0.836826225|-0.032826285|-0.268802228|0.742681934|1|0.655786513|-0.134203859|-0.130571562|-86.21963207|-83.88605319|10.2782635|0.344213487|221.1408856|-0.052228625|-53.89282175|6.6032981820000005|40.01876255|0.8628087240000001|-2.350288117|-55.39203581|96.49789556|3021.330686|421.31181889999993|6.993991456|11.87042702|0.69723213|7328.308886|88.13890599|-970.0707913999998|-466.1748926|1750.039046|1.0|0.0|1.0|0.0|2.0|4.05|-3.67|2.66|199.45|1.0|3.0|1.0|-6.95|5.0|-6.9|0.0|0.0|-4.64|2.3e-05|0.0105|1.0|0.0|0.0002109999999999|0.0967|3.5741|2.57|668.95|1139.55|346.89|0.69911|-2426.725129|-0.1131799999999999|-203.0|0.04845403|8.7269|42.0|7.3768|7.3768
8_a15|0|0.0|0|0.0|0|0|1.419941362|0.0|-0.009853404|0.0|-0.044406425|1|0.155304204|0.0|-0.5025236129999999|1.7800000000000002e-05|10.95880707|-0.014489333|0.003160815|0.225620047|-0.203104439|-0.342749125|1|0.7059441040000001|0.0937475619999999|-0.025923166|0.8105478740000001|0|0.853896482|-0.071552706|-0.118293578|-41.7821007|-69.07571287|19.65860939|0.146103518|85.31489861|-0.028969856|-40.33569847|11.47934212|55.99586988|0.519427411|-1.419522941|-24.39801408|61.44071008|2393.276181|498.6196971|6.093505548|9.984825987|0.638601279|5306.2234530000005|280.62296039999995|-484.0283816000001|-22.68867482|1595.8121130000002|1.0|1.0|1.0|0.0|1.0|3.14|-7.57|4.95|61.84|2.0|0.0|0.0|-5.25|5.0|-5.52|1.0|1.0|-4.81|1.53e-05|0.00562|0.0|0.0|2.69e-08|9.86e-06|4.4346|3.7426|598.84|1050.15|279.58|0.70524|-1223.463981|-0.1558|-0.18303|0.01719864|1.4589|108.0|6.9666|6.9666
18_a34|0|0.0|1|7.423568444|1|1|1.4547811819999998|1.801574074|-0.014733513|5.351858133|-0.101546926|1|-0.100548575|0.0|-0.677741618|-0.001615187|10.9595763|-0.136990511|0.002183342|-0.155197864|-0.3102088839999999|-0.493450778|1|0.805756513|0.0468829359999999|-0.224951558|0.713979177|0|0.68981472|-0.090328365|-0.129784908|-49.86847383|-71.65163761|22.55015528|0.31018528|171.24705480000003|-0.0422555509999999|-39.55742812|12.44948722|54.26737825|0.695849945|-1.816988713|-27.53138148|72.41862911|2424.18137|380.8328339|6.282442545|11.23989749|0.789096743|5296.289007|167.9151283|-553.8039936|-216.2496321|1441.579371|1.0|1.0|1.0|0.0|0.0|3.28|-5.65|3.15|75.47|1.0|0.0|0.0|-4.32|6.0|-6.26|1.0|1.0|-4.11|7.829999999999999e-05|0.0275|0.0|0.0|2.22e-06|0.000781|4.4335|4.1234|592.04|991.93|279.66|0.60488|-1199.101028|-0.17549|-0.21474|0.02902032|6.7806|2.43|5.6144|5.6144
1_a6 (SB-431542)|0|0.0|0|7.423568444|1|1|1.430935835|0.0|-0.015636898|5.351858133|-0.175408303|1|0.1008839219999999|0.0|-0.766207981|-0.011639964|10.94959842|-0.0492229479999999|-0.008385698|0.164429684|-0.020716495|-0.567791164|1|0.7462411859999999|-0.08530265|-0.083341531|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|-74.98172333|-72.69619778|19.58668728|0.405958714|240.8019609|-0.0462988229999999|-43.12110169|11.61820782|105.3125675|0.7531996609999999|-2.083447046|-44.47680367|94.56841061|2678.823231|352.3666367|7.523839331|14.26172029|0.895537592|5748.417262|146.3942108|-733.0587287000001|-300.3801761|1640.78056|1.0|1.0|1.0|1.0|2.0|3.25|-7.69|3.63|103.12|1.0|0.0|0.0|-4.52|5.0|-6.73|0.0|1.0|-4.25|5.660000000000001e-05|0.0218|0.0|0.0|2.03e-08|7.81e-06|3.8208|3295.0|619.92|1049.69|324.5|0.69868|-1292.358966|-0.13329|-193.0|0.03494577|8.8611|1542.0|5.8119|5.8119
8k_a46|0|0.1337610719999999|1|7.727094485|1|1|0.300205953|2.105349622|-0.006208399|5.533389489|-0.380857136|2|-0.061030265|0.0|-0.397337564|-0.002099764|10.31928125|-0.038125|0.002202734|-0.1017929319999999|-0.030019362|-0.510222233|2|0.786206898|0.095179795|-0.051289238|0.687020939|0|0.7381768390000001|-0.08638304|-0.0863473759999999|-61.98124174|-61.95565276|6.774333772|0.261823161|187.86239430000003|-0.033099828|-44.45419269|4.860695117|19.34993627|0.8265691140000001|-1.985989657|-44.4725532|68.75557551|3351.548891|529.6539372999999|8.070811215|15.94634031|0.975803904|7352.280688|124.4394929|-1022.446432|-468.6373459|1723.969585|1.0|0.0|1.0|1.0|2.0|3.94|-8.66|5.37|124.17|1.0|0.0|0.0|-5.74|6.0|-6.75|0.0|0.0|-5.13|7.47e-06|0.00355|0.0|0.0|2.17e-09|1.03e-06|5.0379|4.1034|742.04|1302.56|246.1|0.5577300000000001|-1844.970617|-0.16967|-0.20954|0.04718819|3.8107|147.0|6.8327|6.8327
12ag_a36|0|0.0|0|7.412764017000001|2|2|1.297044434|0.0|-0.008085448|5.351858133|-0.084341564|2|0.063109409|0.0|-0.436614203|-0.002526241|10.96052849|-0.050147748|-0.000673716|0.135431487|-0.101303149|-0.445549431|1|0.835013502|0.124298337|-0.0861053359999999|0.698414933|0|0.7468300940000001|-0.082492792|-0.1081585809999999|-52.02834065|-68.21579593|12.70005599|0.253169906|159.6746787|-0.038937089|-43.02381535|8.009946323|0.0|0.758897371|-1.946854457|-32.81436052|64.72839664|2773.9654530000003|471.0269757|7.849377942|15.13240062|0.927847116|5906.879919|152.06382680000002|-774.4286762999999|-326.5740008|1617.984688|1.0|0.0|0.0|1.0|2.0|4.72|-6.86|2.44|69.2|1.0|0.0|0.0|-3.89|5.0|-6.76|1.0|0.0|-4.16|6.96e-05|0.0278|0.0|0.0|1.4e-07|5.58e-05|3.8893|3.7117|658.68|1112.68|318.79|0.7024699999999999|-1331.9454449999998|-0.15227|-0.20713|0.03415856|7.5405|17.0|7.7696|7.7696
4o_a46|0|0.160026534|1|7.825245291|1|1|1.13463699|2.138144369|-0.000627744|5.587248657999999|0.042766097|1|-0.2363624889999999|0.0|-0.032014955|0.010870588|10.93828256|-0.06855792|0.010144781|-0.376106593|-0.018058762|-0.096073163|1|0.7699448320000001|-0.121466731|-0.09492635|0.6418406720000001|0|0.950732618|-0.0648126359999999|-0.06570509|-35.54402423|-36.03345669|5.332434441|0.049267382|27.01882145|-0.021901697|-19.76117845|2.9243708|31.19780621|0.7510206490000001|-1.051281434|-19.49276784|40.87645867|2195.436986|521.3931342|5.527567399|10.25486577|0.855222204|4966.476822|136.5432529|-316.1788552|-275.3254498|767.6690487000001|1.0|0.0|1.0|1.0|0.0|3.73|-7.26|4.94|54.5|1.0|0.0|0.0|-4.91|3.0|-5.51|1.0|1.0|-4.87|1.34e-05|0.0045899999999999|0.0|0.0|5.5e-08|1.88e-05|4.3255|4.3255|581.59|1022.29|286.64|0.6843|-1070.223416|-0.18282|-0.22909|0.02815574|4.8244|162.0|6.7905|6.7905
13_a10|0|0.0|1|7.535296702|1|1|1.343837907|2.091672336|-0.0057715859999999|5.4161004020000005|-0.055497169|2|-0.093280469|1.794073077|-0.259721373|0.00384732|10.9296146|-0.001592366|0.003791547|-0.154121136|-0.017015286|-0.345108701|2|0.78472614|0.00746881|-0.002671425|0.736686715|1|0.818027691|-0.094726989|-0.082327045|-47.88975806|-41.62089688|6.168030793|0.181972309|91.99711608|-0.030119651|-21.04167667|3.118282386|0.0|0.7144943490000001|-1.234905671|-24.21093442|54.05778885|2261.82488|413.5584641|5.069505473|9.209972585|0.816739845|4941.066161|144.338975|-315.62515|-216.8776303|873.7836118999999|1.0|1.0|0.0|1.0|1.0|3.02|-6.6|3.81|63.83|0.0|0.0|0.0|-3.76|4.0|-6.34|1.0|1.0|-4.1|7.87e-05|0.0258|0.0|0.0|2.49e-07|8.170000000000001e-05|5.8308|3.8419|550.83|926.41|212.63|0.68386|-1065.68351|-0.15937|-0.20959|0.0346535|5.3726|0.16|6.7959|6.7959
21_a4|0|0.0|1|7.535296702|1|1|1.399863887|2.026698554|-0.003068098|5.4161004020000005|-0.014982235|1|0.019346682|0.0|-0.131928225|0.012362563|10.94593332|-0.104638158|0.012094249|0.030586117|-0.063064908|-0.228430899|1|0.777866961|0.090847781|-0.174578783|0.674434042|0|0.932146735|-0.0571545999999999|-0.076470465|-28.99048719|-38.7880598|10.23237244|0.067853265|34.4171635|-0.028676424|-19.67444009|5.190159022|66.03320922|0.7231676229999999|-1.147056976|-14.70482428|39.22285963|2045.488184|472.812128|5.961506745|9.956436217|0.670120767|4277.396118|140.4174905|-295.1166014|-226.3943104|804.5450027|1.0|1.0|1.0|1.0|0.0|3.37|-5.94|3.85|39.94|0.0|0.0|0.0|-3.88|3.0|-5.76|1.0|1.0|-4.19|6.51e-05|0.0197|0.0|0.0|1.16e-06|0.000352|5.1623|4.0245|549.71|916.76|240.17|0.66476|-973.400097|-0.16632|-0.19588|0.020181098|2.9409|121.0|6.9172|6.9172
3_a27|0|0.0|2|6.605297921|0|0|1.402697639|3.127072625|-0.00648099|4.59511985|-0.096132106|2|-0.172132163|1.177265999|-0.27868256|0.009082086|10.93782973|0.024154412|0.00955169|-0.296039263|-0.1984716939999999|-0.479874452|2|0.810053853|0.136381755|0.038685745|0.610158103|1|0.862115922|-0.06145119|-0.086153958|-31.82136336|-44.61323499|9.960129259|0.137884078|71.40072181|-0.032307734|-23.10213938|5.157668895|57.97805043|0.733853752|-1.292309364|-16.47810502|41.78149261|2294.213272|446.4308003|6.457886343999999|11.64968556|0.803947133|4960.583812|137.8189165|-346.53209080000005|-242.1936891|911.8963045|1.0|0.0|1.0|0.0|0.0|3.03|-5.89|2.94|65.6|0.0|0.0|0.0|-3.7|4.0|-6.41|1.0|1.0|-3.99|0.000103|0.0339|0.0|0.0|1.29e-06|0.000423|5.5045|3962.0|547.92|931.06|225.24|0.6734600000000001|-1081.744053|-0.16457|-0.21969|0.02032437|4.1551|4.0|8.3979|8.3979
10_a47|0|0.0|0|0.0|0|0|1.381868067|0.0|-0.008013899|0.0|-0.166367455|2|-0.169242585|1.329777427|-0.384667159|-0.008120645|10.93671036|0.007193585|-0.0065562469999999|-0.349569106|-0.021926603|-0.45272733|2|0.754096463|-0.138304661|0.011239977|0.6913602740000001|1|0.841070966|-0.076311525|-0.0936757959999999|-40.80144983|-50.08559665|5.088920549|0.158929034|84.97451737|-0.035388634|-26.77924406|2.720890925|0.0|0.801882632|-1.592488524|-21.81529334|45.89037038|2355.515804|449.6950454|6.277122171|10.66897998|0.699661037|5482.319019|105.9273263|-455.247149|-322.8149102|1061.820157|1.0|1.0|0.0|1.0|2.0|3.02|-8.85|5.92|58.04|2.0|0.0|0.0|-5.75|4.0|-5.08|0.0|1.0|-5.5|3.18e-06|0.00114|0.0|0.0|1.4199999999999999e-09|5.110000000000001e-07|5.7693|3.7236|579.86|997.16|214.9|0.69212|-1188.1907199999998|-0.15445|-0.20309|0.03158831|2.8795|13.0|7.9|7.9
