molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|GATS1pe|nFaHRing|RASA|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
12bg_a36|1|0|0|0.0|0|2|0.0|-0.040957653|-0.0076819|2|0.0|-0.414822602|-0.001012333|-0.060117593|-0.0206090089999999|1|1|0.097928606|-0.101451485|-0.1716508239999999|-0.4459167329999999|1|0.836170906|0.771220556|0|0.840610352|0.019606406|-51.74990566|13.44952052|107.3347739|0.159389648|-0.036959207|-48.31008346|14.85588272|0.747867728|-1.847960372|-35.49918495|-25.35312333|65.19942617|0.46245521|-1267.656166|2915.548359|0.252132272|7.549463377|14.04434294|6753.439903|172.9566471|-869.5815023|1695.0272350000002|661.6709012|13.35534589|1.0|0.0|1.0|4.75|17.0|-7.76|3.19|69.2|2.99|133.77|-5.08|31.0|4.0|-6.26|0.0|1.0|2.82|-5.18|8.27e-06|0.00372|0.00295|3.93|0.0|0.0|1.74e-08|7.83e-06|-0.0542299999999999|4.42|3.8944|318.36|0.4409|318.36|554.7|0.69395|-0.15743|6.6844|0.03334656|-2151.975577|15.0|7.8239
16j_a32|1|1|1|-0.082980188|0|0|0.0|0.175152442|-0.0139074189999999|0|2.076106145|-0.778815477|-0.002456725|-0.135618491|0.021997616|3|3|-0.11512706|-0.117577419|-0.202656848|-0.704356423|0|0.798237393|0.762429418|1|0.8259884120000001|0.023266265|-54.71915795|16.63953228|34.66998636|0.174011588|-0.034287782|-54.6758122|45.81893652|0.699790508|-1.817252458|-39.13396528|-24.52188465|71.35869023|0.442735754|-1299.659886|3448.428146|0.3002094919999999|7.357962381|13.20372234|6507.757122|214.7033741|-929.4888072999998|1857.212797|701.9321161|15.48758085|1.0|0.0|1.0|3.86|19.0|-7.77|5.24|149.27|1.57|121.3|-7.45|30.0|5.0|-5.73|1.0|0.0|4.25|-5.41|3.56e-08|1.57e-05|0.00172|4.59|0.0|0.0|1.7e-08|7.5e-06|-0.05016|5.5|3629.0|341.65|0.2907|341.65|631.34|0.70207|-0.15012|3.4656|0.0283671|-2034.408854|9.0|8.0315
17_a4|0|0|0|-4.533317957|1|1|1.690442177|-0.188642713|-0.006491052|1|0.0|-0.25315101|0.001892883|-0.3948966229999999|-0.094767116|1|1|-0.073733221|-0.0179434139999999|-0.07155304|-0.392770755|1|0.772721853|0.484393047|0|0.888791225|0.01061251|-45.75108579|5.472562628|17.08736223|0.111208775|-0.042181562|-23.75316417|0.0|0.861696586|-1.5185362180000002|-23.59250328|-21.75180355|51.22364842|0.4440629029999999|-783.0649279|1658.726841|0.138303414|5.923504372999999|10.65499029|5322.773303|71.31904507|-403.8037909|908.7478594|319.5521911|6.61489113|1.0|0.0|0.0|3.31|17.0|-6.56|6.26|30.71|3.66|85.09|-4.36|25.0|6.0|-5.56|1.0|1.0|4.29|-4.81|4.39e-05|0.0152|0.00532|4.01|0.0|0.0|2.74e-07|9.44e-05|-0.04186|4.44|4.3363|285.92|0.2045|285.92|413.28|0.47353|-0.17559|4.8197|0.02636403|-1255.932407|877.0|6057.0
47j_a18|0|0|0|0.0|0|1|0.0|0.070097424|-0.007807275|0|0.0|-0.569931053|0.00031105|-0.006923502|0.0033281|0|0|-0.073551529|-0.218974385|-0.331885553|-0.48833504|0|0.7444236670000001|0.757001264|0|0.80651845|0.015967126|-56.816779|12.42035127|95.57657747|0.19348155|-0.033837212|-57.32800549|99.50526447|0.764425062|-2.368604851|-44.19607713|-26.32095773|69.23713027|0.481373558|-1842.467041|2064.803327|0.235574938|9.597380968|18.50538303|7316.123159000001|183.246715|-1433.2001369999998|2410.265089|1081.726154|12.6177344|1.0|1.0|0.0|4.54|18.0|-8.79|2.82|97.76|2.63|149.96|-5.83|37.0|4.0|-6.46|0.0|0.0|2.39|-5.14|1.49e-06|0.000743|0.00366|4.07|1.0|0.0|1.63e-09|8.159999999999999e-07|-0.04423|8.09|3.1054|399.25|0.5439|399.25|776.31|0.6983600000000001|-0.1285|4.1619|0.03246539|1625.053346|35.0|7.4559
33_a20|0|0|0|0.0|1|0|1.915285809|-0.188733405|-0.00145476|2|2.0219022580000003|-0.078557022|0.009265667|-0.061975089|-0.062750442|1|1|0.248715569|-0.036258691|-0.060582944|-0.1771816269999999|2|0.74131936|0.607038752|1|0.9493896|0.012738882|-38.58254635|8.340767701|8.680600701|0.0506104|-0.0265385579999999|-29.9394021|64.93395624|0.759356182|-1.326927921|-25.26187502|-17.37608867|46.92331405|0.465855239|-868.8044333999999|2274.654579|0.240643818|8.062843544|15.094865900000002|5916.443448|157.56124519999997|-568.84864|1144.132956|664.4562602999999|8.881565237|1.0|0.0|1.0|3.39|27.0|-9.69|5.39|67.39|2.61|121.62|-5.6|31.0|4.0|-5.58|0.0|1.0|4.28|-5.53|2.48e-06|0.000997|0.0012|4.47|0.0|0.0|2.04e-10|8.199999999999999e-08|-0.0582899999999999|4.07|3.8867|318.99|0.6157|227.79|563.98|0.27375|-0.15959|3.5714|0.02957286|-1275.662457|34.0|7.4685
5b_a50|0|1|1|0.0|2|1|4.190114953|-0.253064589|-0.00141071|1|2.473508677|-0.062071259|0.012641727|-0.137595558|-0.113846154|2|2|-0.0873662269999999|-0.1052449509999999|-0.175158017|-0.140506919|1|0.791163321|0.6642694929999999|1|0.958606481|0.012204641|-20.90908698|6.200250541|6.656963127999999|0.041393519|-0.02140774|-15.78596849|60.5565203|0.5887490470000001|-0.8563096170000001|-10.62231784|-10.87564575|27.10933752|0.4462435279999999|-435.0258302|1452.442728|0.411250953|5.543302677000001|10.01036188|4577.809819|208.925351|-221.0035589|738.8985723999999|409.0289917|11.68741316|1.0|1.0|0.0|3.37|20.0|-5.86|4.02|35.64|2.4|96.89|-3.48|24.0|2.0|-6.03|0.0|1.0|3.11|-4.19|0.000335|105.0|0.0202|3.06|0.0|0.0|1.37e-06|0.0004269999999999|-0.0256899999999999|2.81|4.0222|308.25|0.2749|220.09|411.9|0.4270899999999999|-0.16683|4.4181|0.02651535|-990.487545|12.23|4.9126
3f_a32|1|1|1|0.0|0|0|0.0|0.0067550119999999|-0.00611496|0|2.227330929|-0.275173181|0.001276735|-0.113189563|-0.110286539|3|3|-0.112493266|-0.074808287|-0.133675401|-0.5487283829999999|0|0.820782305|0.786074011|1|0.874026684|0.011897886|-41.40131823|6.707989266|47.97543149|0.125973316|-0.030139709|-30.95210106|0.0|0.78919828|-1.265867765|-23.34192893|-16.99267001|48.1093075|0.435176082|-713.6921402|2130.756016|0.21080172|6.153728636|10.89495051|4993.667711|118.8493262|-402.3773138|904.3255145|475.3634141|6.573564628|1.0|1.0|1.0|3.9|19.0|-7.31|5.63|110.94|2.18|102.66|-6.89|24.0|3.0|-5.03|0.0|1.0|4.63|-5.4|1.28e-07|4.53e-05|0.0014|4.83|0.0|0.0|4.89e-08|1.73e-05|-0.05315|3.92|3.5569|348.58|293.0|348.58|488.74|0.70255|-0.1474599999999999|3.4678|0.02606687|-1711.9193289999998|9.0|8.0458
14f_a23|0|1|1|0.0|2|0|3.366063739|-0.002304087|-0.006791105|2|0.745818086|-0.373510774|0.010561248|-0.0555907109999999|-0.041351617|2|2|0.101910723|-0.110069159|-0.199540201|-0.399688849|2|0.796412133|0.71381683|1|0.894162392|0.027134452|-40.51498423|18.34483401|96.47955427|0.105837608|-0.031450478|-38.58595734|96.60179161|0.665778294|-1.603974359|-27.39103254|-21.26277654|58.85981824|0.478733036|-1084.401604|2322.5224120000003|0.334221706|8.124287407|15.58565565|6768.918745|225.9578225|-733.1331894|1628.77284|683.7405759|17.01160115|0.0|0.0|1.0|3.57|26.0|-7.51|4.03|114.25|2.72|126.78|-5.63|32.0|5.0|-6.47|0.0|0.0|3.46|-5.02|2.32e-06|0.0010199999999999|0.0042299999999999|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|-0.07163|3.23|3.5753|346.78|0.2462|213.09|572.35|0.60917|-0.1458|6.3534|0.02255331|-1744.2443850000002|2.0|8.6459
9_a4|0|0|0|0.0|1|1|2.130445484|-0.211556011|-0.00136737|2|2.137757657|-0.064266379|0.010709527|-0.091393763|-0.0454860859999999|1|1|-0.030976753|-0.0475186259999999|-0.076824065|-0.172904817|2|0.801082857|0.58669472|1|0.937102792|0.009037784|-28.63837014|4.918284148|13.6577411|0.062897208|-0.025885299|-20.60179129|45.21212204|0.792890434|-1.113067849|-15.58475436|-14.08655666|33.55665428|0.43745176|-605.7219363|2012.840082|0.207109566|5.744374392999999|10.21134541|5387.230364999999|112.7072422|-329.6286606|763.9415367|489.7528555|5.859985199|1.0|0.0|1.0|3.18|21.0|-8.16|5.07|43.6|3.15|105.09|-4.76|26.0|3.0|-5.56|0.0|1.0|4.17|-5.15|1.73e-05|0.0062299999999999|0.00255|4.14|0.0|0.0|6.9e-09|2.49e-06|-0.05256|3.87|4.0137|308.91|0.1217|262.21|430.12|0.5182100000000001|-0.16948|4.4343|0.02116575|-1489.41872|48.0|7.3188
13l_a6|1|0|0|0.0|0|1|0.0|0.03093879|-0.0143011819999999|1|0.0|-0.858070925|-0.009326562|-0.037558466|-0.086595185|1|1|0.144180269|-0.045794891|-0.073210645|-0.564860904|1|0.7908110340000001|0.827754203|0|0.643098986|0.030012523|-82.24617981|20.90615311|182.8275745|0.3569010139999999|-0.0451862259999999|-61.3913735|118.3485042|0.793671137|-2.53042863|-57.29112645|-31.47586631|103.1523329|0.4257335779999999|-1762.648513|3127.831037|0.206328863|8.810095892|15.34147837|6462.086665999999|143.7247666|-1227.82747|2220.880201|741.5222707|12.72865798|1.0|1.0|1.0|3.64|23.0|-8.89|3.8|115.15|1.39|124.98|-5.49|33.0|5.0|-6.59|0.0|1.0|3.07|-4.77|3.26e-06|0.00144|0.0075599999999999|3.39|0.0|0.0|1.29e-09|5.7e-07|-0.04885|5.41|3.5499|349.26|0.3115|338.07|578.91|0.7002|-0.14562|7.2582|0.03092407|-1465.624566|385.0|6.4145
4r_a46|0|0|0|-0.03033057|1|1|2.051582577|-0.173617329|-0.002826188|2|0.0|-0.141309389|0.006236535|-0.1129698999999999|-0.048758575|1|1|-0.237647432|-0.055572881|-0.086905208|-0.246070691|2|0.810646641|0.76719475|0|0.8478197820000001|0.011446215|-42.06465252|6.071841742999999|176.18445569999997|0.152180218|-0.0259595379999999|-22.88867429|0.0|0.7146312779999999|-1.220098292|-22.31391864|-13.77068362|48.13649426|0.456487948|-647.2221302999999|1451.6122289999998|0.285368722|5.81085807|10.69131411|4775.760774|151.3787482|-343.3301143|905.6728276|496.0386301|8.076584289|0.0|1.0|0.0|3.82|17.0|-6.25|3.43|63.83|1.52|97.9|-3.09|25.0|4.0|-6.83|0.0|0.0|2.7|-3.55|0.00081|271.0|0.0933|2.12|0.0|0.0|5.64e-07|0.000188|-0.03073|2.3|4.5209|274.25|0.1404|274.25|467.85|0.69085|-0.18999|2.6630000000000003|0.02826942|-1069.284137|1413.0|5.8499
12bb_a36|1|0|0|0.0|0|2|0.0|-0.07834963|-0.008239316|2|0.0|-0.444923056|-0.006877664|-0.018516159|-0.027636036|1|1|0.2463876689999999|-0.098027247|-0.250781298|-0.421445726|1|0.836170906|0.632625562|0|0.6888482109999999|0.022069757|-58.19935506|14.16769093|88.91215764|0.311151789|-0.038872447|-47.11573753|0.0|0.719294078|-1.943622342|-37.36110291|-24.95418524|72.36704599|0.4808928389999999|-1247.709262|2458.790147|0.280705922|7.854524291000001|15.13083401|6285.088971|180.1992964|-800.967538|1734.6302440000002|593.6088758|14.75518126|1.0|0.0|0.0|4.72|17.0|-7.12|3.0|69.2|2.78|123.67|-3.99|31.0|6.0|-6.8|0.0|0.0|2.44|-4.32|0.000102|0.0424|0.0201|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|-0.0566799999999999|3.66|3.8001|326.27|0.4172|236.69|515.92|0.38838|-0.15507|6251.0|0.03421884|-1431.238418|0.01|8.0
13_a1|1|0|0|0.0|0|1|0.0|-0.046530797|-0.012199718|1|0.0|-0.597786194|-0.008672236|-0.0594321759999999|-0.084271845|1|1|0.1769162319999999|-0.07665159|-0.120034915|-0.485427571|1|0.76714213|0.833702788|0|0.6794604670000001|0.033737733|-64.94184903|19.62059449|148.7311076|0.320539533|-0.040302516|-36.08180773|528.3795274|0.7082629840000001|-1.813613202|-37.76773325|-23.43842502|84.56244352|0.477212829|-1054.729126|1786.445642|0.291737016|7.493979856|14.33466671|5456.353212|169.6632599|-613.3907313999999|1489.177255|505.2124255|15.51600461|1.0|1.0|1.0|3.35|23.0|-7.94|3.87|80.26|1.74|104.88|-4.29|28.0|5.0|-6.48|0.0|1.0|3.23|-4.34|5.16e-05|0.0192|17.0|2.94|0.0|0.0|1.14e-08|4.24e-06|-0.04962|3.17|3.4483|359.55|0.5339|304.01|472.52|0.65363|-0.13921|2.7595|0.0284695999999999|-1238.22919|0.26|6585.0
9_a10|0|0|0|0.0|1|1|1.998759814|-0.096384071|-0.004530817|2|1.754798254|-0.285441469|0.007316125|-0.1189611519999999|-0.1048161059999999|1|1|-0.079150788|-0.1475423119999999|-0.239634564|-0.362724972|2|0.791322552|0.692424727|1|0.8694452140000001|0.013842683|-40.90513782|9.815155744|86.66800495|0.130554786|-0.028592687|-42.40634438|59.95939417|0.73129178|-1.686968561|-29.00379197|-20.27364785|50.72029356|0.45291714|-1196.145223|2284.568215|0.26870822|8.765421221|16.02210901|6606.83687|190.5275895|-848.1268877|1635.660698|816.3832816|11.26962754|1.0|1.0|1.0|4.0|21.0|-7.93|3.68|75.94|1.81|130.71|-4.23|33.0|5.0|-6.87|0.0|0.0|3.07|-4.44|5.920000000000001e-05|0.0259|16.0|2.97|0.0|0.0|1.17e-08|5.14e-06|-0.06118|4.51|3.7309|332.32|0.4138|222.72|631.5|0.2242|-0.15045|2.9927|0.03583924|-1409.764013|193.0|6.7144
5a_a40|0|0|0|0.0|1|1|1.688148148|-0.116583806|-0.004609716|0|0.808197279|-0.152120625|0.011345707|0.180125135|-0.02394636|2|2|-0.191663433|0.004130836|0.007301856|-0.363338726|0|0.756882266|0.5263598389999999|1|0.8531783270000001|0.020641204|-34.5789643|9.135164355|174.99981530000002|0.146821673|-0.036396585|-17.82228195|52.43850484|0.8224652720000001|-1.091897544|-15.30358975|-16.10801287|43.71412865|0.4889874279999999|-483.24038600000006|508.8362301|0.177534728|5.507689573|10.7779923|3736.248815|78.57142892|-213.8673835|587.5511127|244.8873477|5.795040371|1.0|0.0|1.0|3.04|14.0|-4.05|3.08|75.5|1.85|74.15|-4.13|19.0|3.0|-5.9|0.0|1.0|2.8|-3.67|7.49e-05|0.0202|0.0574|2.88|0.0|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|4.36|3.7921|326.96|0.4461|326.96|353.51|0.69499|-0.15066|5.7163|0.01514427|-1177.555706|81.0|7.0915
14c_a23|0|1|1|0.0|2|0|3.349976042|0.06596946|-0.005822256|2|0.743546646|-0.296935034|0.010682694|-0.047853455|-0.047410593|2|2|0.077009731|-0.071484865|-0.13187015|-0.4589840189999999|2|0.793551289|0.659570836|1|0.922935039|0.018842596|-37.73933093|12.52192141|38.43627129|0.077064961|-0.034046252|-35.33439343|81.41541733|0.7834075309999999|-1.600173862|-25.07982076|-22.62557089|50.26125234|0.459622824|-1063.401832|2379.221378|0.2165924689999999|7.832948614|14.49533577|6755.962581999999|143.9373772|-706.6878684999999|1357.40568|633.3278634|10.88903141|0.0|0.0|1.0|3.4|26.0|-7.99|4.67|105.02|3.51|125.29|-6.13|31.0|4.0|-6.03|0.0|0.0|4.0|-5.55|7.49e-07|0.000334|0.00126|4.21|0.0|0.0|1.02e-08|4.55e-06|-0.0795299999999999|4.1|3.7031|334.81|356.0|334.81|549.86|0.56781|-0.15143|7.2704|0.02236136|-2089.354057|2.0|8.6253
18c_a30|0|0|0|0.0|0|2|0.0|0.12157783|-0.0109670669999999|2|0.0|-0.625122815|-0.003436924|0.0119521719999999|-0.0351777|1|1|0.0211588229999999|0.003429114|0.006103754|-0.562807327|1|0.8303425640000001|0.802578397|0|0.717052026|0.019360263|-71.31647561|13.07260474|384.391404|0.282947974|-0.042101245|-50.86775696|103.215593|0.7859920029999999|-2.2313660090000003|-48.15493021|-28.4279687|84.38908035|0.448899917|-1506.682341|3094.729399|0.214007997|7.646050338999999|13.8741593|6685.737642|144.5043388|-1017.355139|1916.918155|713.7769663|12.43138832|1.0|0.0|0.0|4.85|17.0|-6.19|1.72|124.74|2.06|135.37|-5.01|32.0|5.0|-7.05|0.0|0.0|1.91|-4.3|9.68e-06|0.00427|0.0221|2.74|0.0|0.0|6.520000000000001e-07|0.000288|-0.05575|4.54|3.4848|355.78|0.3879|355.78|543.46|0.69123|-0.14225|6.6462|0.04503016|-1744.28923|12.0|7.9208
12aj_a36|1|0|0|0.0|0|2|0.0|-0.056210607|-0.00706023|2|0.0|-0.402433117|0.002951176|-0.103202936|-0.042227364|1|1|0.1087087|-0.104118159|-0.1763783589999999|-0.43462267|1|0.812278823|0.856274847|0|0.8269863129999999|0.018305468|-46.79363201|11.73352271|82.34300699|0.173013687|-0.0368515929999999|-42.23511741|0.0|0.77492734|-1.953134451|-29.99399664|-23.62130319|58.52715472|0.47532973|-1251.929069|2275.825451|0.22507266|8.056502837|15.35536375|5763.333098|144.26810480000003|-802.4672307|1615.543812|662.0530478999999|10.69455126|1.0|0.0|0.0|4.84|17.0|-6.97|2.19|69.2|2.24|128.72|-4.16|30.0|4.0|-6.55|0.0|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|0.02|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|-0.05275|3.48|3.6017|344.24|0.5616|237.06|539.55|0.4112|-0.14818|5.8554|0.03225532|-1272.060325|17.0|7.7696
4e_a46|0|0|0|0.092094405|1|1|2.12386814|0.1369980459999999|-0.005995748|2|0.0|-0.4017151029999999|-0.001404912|-0.058626723|-0.05803828|1|1|-0.135489528|-0.030065705|-0.049530834|-0.514537262|2|0.77019676|0.69063113|0|0.753715041|0.010671173|-63.39469142|8.098142567|105.0139519|0.246284959|-0.030951758|-48.825259|20.27041189|0.7951078540000001|-1.949960781|-48.10898007|-23.48867857|71.49283399|0.4753010039999999|-1479.78675|3129.575458|0.204892146|7.906917146|15.06943449|7615.063066|155.48860530000002|-1122.980957|1861.114491|942.2127953|9.533193534|1.0|0.0|0.0|4.5|23.0|-8.81|5.93|124.17|2.06|137.28|-6.08|35.0|6.0|-6.6|1.0|0.0|3.5|-5.41|8.29e-07|0.000405|0.00191|3.78|0.0|0.0|1.56e-09|7.64e-07|-0.03893|8.03|4.1773|296.81|0.4814|292.1|655.69|0.5745600000000001|-0.17112|1.9941|0.04805633|-1884.324182|154.0|6.8125
8f_a12|0|1|1|0.0|0|1|0.0|0.110310585|-0.008295703|2|2.177023629|-0.3981937339999999|-0.002596875|0.028505422|-0.024023866|1|1|-0.023769395|-0.070713228|-0.125424286|-0.560548116|1|0.7475224290000001|0.8409290840000001|1|0.869823177|0.013287637|-41.27611074|7.550959323|83.13642146|0.130176823|-0.03822396|-31.9483307|0.0|0.8381234340000001|-1.6818542230000002|-23.45595611|-21.72151161|48.82707007|0.460344828|-955.746511|1448.568734|0.161876566|7.016225129|13.00131176|5481.952981|91.98952021|-543.1216218999999|1140.340995|524.0516742|6.836832748|1.0|1.0|1.0|4.09|21.0|-8.42|3.41|78.41|3.1|115.66|-5.7|27.0|4.0|-5.47|0.0|1.0|3.82|-5.24|1.99e-06|0.000735|0.00211|4.34|0.0|0.0|3.79e-09|1.4e-06|-0.06179|4.19|3.6536|339.35|312.0|297.01|441.97|0.59107|-0.15061|0.9092|0.03056355|-1481.008909|646.0|6.1898
4l_a46|0|0|0|0.171853072|1|1|2.155247543|-0.058870177|-0.004736212|1|0.0|-0.255755434|0.0066560469999999|-0.060895366|-0.161358058|1|1|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.726535412|0.7936534740000001|0|0.892158627|0.00657916|-51.45056667|3.721888783|177.7681018|0.107841373|-0.030068681|-27.26452605|0.0|0.883450801|-1.533502748|-29.10603933|-17.01011822|55.17245545|0.409308207|-867.5160294|2087.583804|0.116549199|5.80829255|9.833034117|4865.794981|65.93290984|-490.7614689|981.9630347|579.2365607|3.468091068|1.0|1.0|1.0|3.92|17.0|-7.0|5.02|50.94|3.06|105.77|-5.28|26.0|3.0|-5.23|0.0|1.0|4.08|-5.11|5.25e-06|0.00182|0.0027|4.49|0.0|0.0|9.980000000000001e-08|3.47e-05|-0.01784|4.99|4.4542|278.36|0.2504|229.55|526.77|0.3756|-0.18567|2.6588|0.03506136|-1092.53932|98.0|7.0088
1_a3|0|0|0|0.0|0|1|0.0|0.079857077|-0.006053652|2|2.194605012|-0.248199745|-0.006610844|0.038572075|0.032569462|0|0|-0.007705076|0.05038525|0.08803837|-0.486774367|2|0.7905285390000001|0.943582278|1|0.7762512779999999|0.008036786|-45.44133321|3.693677623|289.8942564|0.2237487219999999|-0.034105115|-19.55367089|0.0|0.7920857179999999|-1.295994381|-20.88467272|-15.67458788|49.13501083|0.4490711529999999|-595.6343396000001|1162.737831|0.207914282|4.984064981|9.046658216|4510.611026|95.55665364|-273.7513925|751.9821735|373.1494221|6.514493077999999|1.0|1.0|0.0|3.83|16.0|-5.77|1.85|77.1|1.52|91.52|-3.07|22.0|4.0|-6.87|0.0|0.0|1.5|-3.3|0.0008529999999999|261.0|154.0|1.83|0.0|0.0|1.69e-06|0.000518|-53.0|2.08|3.8645|320.83|0.1775|210.84|316.61|0.30619|-0.1658599999999999|2.2332|0.02599563|-1273.22339|724.0|6.1403
11d_a5|1|0|0|0.0|0|0|0.0|-0.245058546|-0.003373937|2|0.0|-0.185566552|0.008307337|-0.138265707|0.01948342|1|1|-0.202307745|-0.12451554|-0.200646773|-0.22897714|2|0.783891527|0.755793189|0|0.87090286|0.012828514|-40.04753555|8.151092424|61.45330587|0.12909714|-0.029333375|-34.21147402|0.0|0.712305422|-1.525335513|-25.44574968|-18.63809379|48.19862797|0.49396568|-969.1808771|900.3825317|0.287694578|8.920296087|17.62784804|5283.02167|182.7978704|-615.8065323|1360.625438|631.9206508|11.51307533|1.0|1.0|1.0|3.13|23.0|-8.64|4.14|66.93|1.42|114.29|-4.14|29.0|5.0|-6.47|0.0|1.0|3.28|-4.29|7.2e-05|0.0278|0.0198|3.07|0.0|0.0|2.31e-09|8.909999999999999e-07|-0.03767|2.59|4107.0|301.89|507.0|280.66|594.45|0.66686|-0.16762|2.8731|0.03371838|-1238.914819|15.0|7.8239
12o_a30|0|0|0|0.0|0|2|0.0|0.036331447|-0.0068750669999999|2|0.0|-0.364378536|0.00372838|0.019094532|-0.087019298|1|1|-0.157974241|-0.051371057|-0.090173435|-0.465857798|1|0.815003426|0.7463962120000001|0|0.844344883|0.015460222|-49.48891079|9.948252054|75.15128057|0.1556551169999999|-0.037808155|-40.37291185|0.0|0.8131344979999999|-1.852599578|-31.84483128|-24.32856749|59.43716284|0.46964626|-1192.099807|2476.50603|0.186865502|7.400912529|13.95467208|6542.77337|120.2431068|-767.0853252|1466.05489|652.8825454|9.131836103|1.0|0.0|1.0|4.63|17.0|-7.22|3.27|81.65|3.31|132.29|-5.93|30.0|4.0|-5.75|0.0|1.0|3.11|-5.44|1.19e-06|0.0005139999999999|0.00156|4.49|0.0|0.0|6.03e-08|2.61e-05|-0.05085|4.45|3.4817|356.1|0.1967|238.73|528.25|0.3493699999999999|-0.1478799999999999|5559.0|0.03392126|-2035.199757|16.0|7.8097
12k_a30|0|0|0|0.0|0|2|0.0|-0.001755273|-0.007818038|2|0.0|-0.44562817|0.0043261129999999|0.067265077|-0.038714845|1|1|-0.240110949|-0.089279071|-0.154412059|-0.4186541|1|0.830875659|0.7933543279999999|0|0.815083558|0.024177669|-52.35426525|16.01752015|106.8195439|0.184916442|-0.035199567|-43.09444587|0.0|0.7081361979999999|-1.865577056|-34.68429919|-23.31944323|68.37178540000001|0.47195436|-1235.930491|2277.687222|0.291863802|8.416930701|15.93977881|6393.133321|193.3575303|-818.7944715|1745.328787|704.0353382000001|14.9823028|1.0|0.0|1.0|4.72|17.0|-6.74|2.63|90.88|2.51|133.77|-5.44|31.0|5.0|-6.19|0.0|0.0|2.57|-4.93|3.59e-06|0.00154|0.0050799999999999|3.84|0.0|0.0|1.84e-07|7.87e-05|-0.05055|3.58|3.4715|357.15|0.2257|238.62|564.62|0.39318|-0.14743|4.9516|0.03357755|-1690.094082|24.0|7.6144
2_a1|0|0|0|0.0|1|1|2.233384354|-0.049975995|-0.004621682|1|0.0|-0.175623923|0.001576763|-0.0619710709999999|0.101798469|1|1|-0.237981258|-0.145015842|-0.326716897|-0.422863867|1|0.795932678|0.5574897879999999|0|0.808210065|0.011282631|-28.32386891|5.135384136|6.281701359|0.191789935|-0.026492726|-16.00805425|84.54541681|0.6944040029999999|-0.927245426|-12.89184641|-12.05838656|33.45925305|0.39830426|-422.0435297|1378.496713|0.305595997|5.2823820260000005|8.779158091000001|3920.383175|139.0945801|-192.096651|607.7780769999999|299.6692382|8.075415099999999|1.0|1.0|0.0|2.91|17.0|-6.18|4.12|30.71|2.49|79.77|-3.06|21.0|3.0|-6.04|0.0|1.0|3.21|-3.78|0.000871|243.0|0.0466|2.76|0.0|0.0|6.64e-07|0.000185|-0.02966|3.31|4.0877|303.31|0.2991|303.31|355.79|0.7007899999999999|-0.1686|3.5853|0.024658671|-920.123726|5.8|5.2366
