molecula|n9FaRing|SRW09|nAHRing|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|FPSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|FNSA2|WNSA3|DPSA5|DPSA3|TASA|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
14a_a23|1|7.423568444|0|3.39397765|0.050806184|-0.0056795759999999|-0.0246126279999999|2|0.0446402609999999|-0.289658385|0.012219066|-0.071842463|2|0.083206288|-0.137733142|-0.446724057|2|-0.123790952|0.816237166|0.6888154959999999|1|-0.08032517|0.225448915|0.019504497|-50.79675604|38.57988954|0.081322962|-0.0341809229999999|-32.12331106|-1.606503401|-22.26638099|61.36268093|47.54437201|580.9612768999999|-1015.935121|-13.66949407|7.668841725|14.2658736|0.8602383659999999|6269.28943|1301.215093|601.8533922|0.0|1.0|1.0|1.0|1.0|3.41|26.0|-7.41|3.36|4.02|105.02|2.0|120.28|0.0|1.0|5.0|-5.47|4.0|411.48|0.0|0.0|-4.96|0.00139|0.0045299999999999|3.58|0.0|0.0|1.6100000000000002e-05|-0.07379|3.47|3.7119|-1629.90669|334.02|0.3764|334.02|516.58|0.6289100000000001|0.6289100000000001|0.3764|-0.15002|-1629.748476|8.3962|3.0|8.5498|8.5498
12z_a30|0|7.412764017000001|2|0.0|-0.1155022219999999|-0.008819424|-0.026703371|2|0.034848862|-0.537984876|0.003529389|-0.045463448|1|0.05890953|-0.207153446|-0.39205163|1|-0.077335468|0.855880335|0.794193541|0|-0.107776943|0.315493739|0.030875938|-74.96232552|54.40462246|0.167079923|-0.034034824|-52.13870496|-1.939984979|-34.55504699|95.20867045|71.1566605|579.3226647000001|-1349.321859|-16.464854199999998|8.071510779|15.74641625|0.950863559|7074.004131999999|2138.929312|792.3440337000001|0.0|1.0|1.0|1.0|1.0|4.86|17.0|-6.83|3.94|2.63|100.11|2.0|140.26|0.0|1.0|7.0|-5.61|6.0|458.54|0.0|0.0|-5.0|0.00113|0.00456|3.81|0.0|0.0|6.720000000000001e-05|-0.04679|3.34|3.4438|-1804.785911|360.02|0.1855|257.96|580.6|0.5513100000000001|0.6853199999999999|0.1441|-146.0|-1804.581882|7.2113|44.0|7.3615|7.3615
14k_a23|1|7.423568444|0|3.358995671|0.070940371|-0.005866159|-0.024758731|2|0.04479394|-0.299174093|0.010682694|-0.055708465|2|0.082632648|-0.13187015|-0.463402169|2|-0.091426449|0.864845456|0.659570836|1|-0.079899943|0.226547411|0.018829201|-53.17069631|38.76597615|0.077602272|-0.033999976|-35.38329134|-1.597998852|-24.9092952|64.04991522|49.96154892|613.8243395|-1063.413926|-15.05671972|8.21201115|15.99703938|0.948005074|6715.186162999999|1357.152837|633.3278634|0.0|1.0|0.0|1.0|1.0|3.39|26.0|-7.99|4.0|4.67|105.02|2.0|125.29|0.0|1.0|5.0|-6.13|4.0|445.93|0.0|0.0|-5.55|0.000334|0.00126|4.21|0.0|0.0|4.55e-06|-0.07933|4.1|3.6421|-2089.501786|340.42|0.4694|340.42|552.65|0.63765|0.63765|0.4694|-0.14784|-2089.354026|8.3627|4.0|8.4123|8.4123
7b_a8|0|7.535296702|1|1.4628217119999998|-0.119760914|-0.009659873|-0.038810124|1|-0.024156447|-0.4829936279999999|0.002074537|-0.0254956129999999|1|-0.039357491|-0.035044152|-0.415894017|1|-0.040994467|0.8453887859999999|0.677544268|0|-0.1000685009999999|0.282366236|0.033167971|-59.93853201|145.0783004|0.277652387|-0.041332642|-35.90168309|-1.901301524|-36.39338307|73.70461365|80.62622045|432.6681725|-1138.832108|-14.82895606|7.698000901|14.76972982|0.918644854|6185.0105140000005|1510.516312|545.9267515|0.0|1.0|1.0|1.0|1.0|3.49|23.0|-7.65|4.48|3.8|92.93|2.0|110.8|0.0|1.0|3.0|-5.25|5.0|396.4|0.0|1.0|-4.94|0.00224|0.00454|3.61|0.0|0.0|8.94e-06|-0.06833|5.51|3.26|-1330.595067|380.32|0.2517|269.85|506.21|0.44725|0.7025100000000001|139.0|-0.13639|-1330.448193|12.7344|13.53|4.8687|4.8687
12aj_a36|0|7.412764017000001|2|0.0|-0.056210607|-0.00706023|-0.045035034|2|0.064171987|-0.402433117|0.002951176|-0.042227364|1|0.1087087|-0.1763783589999999|-0.43462267|1|-0.072770961|0.8632656809999999|0.856274847|0|-0.10279655|0.251263868|0.018305468|-65.89100364|82.34300699|0.173013687|-0.0368515929999999|-42.23511741|-1.953134451|-29.99399664|76.5855549|58.52715472|530.0854761|-1251.929069|-15.14089115|8.056502837|15.35536375|0.905958957|5763.333098|1615.543812|662.0530478999999|0.0|0.0|1.0|0.0|2.0|4.84|17.0|-6.97|3.24|2.19|69.2|1.0|128.72|0.0|1.0|5.0|-4.16|4.0|395.46|0.0|0.0|-4.3|0.0274|0.02|3.04|0.0|0.0|4.270000000000001e-05|-0.05275|3.48|3.6017|-1272.241135|344.24|0.5616|237.06|539.55|0.4112|0.70423|0.0082|-0.14818|-1272.060325|7.8393|17.0|7.7696|7.7696
11a_a5|0|6.605297921|0|0.0|-0.165418719|-0.002894726|0.052217882|2|-0.052944925|-0.185262487|0.007993132|-0.02394636|1|-0.081506|0.006120569|-0.254944026|2|-0.0489811909999999|0.773417838|0.7410766209999999|0|-0.071517578|0.369563711|0.011860803|-51.09940261|61.32301293|0.10656566|-0.026223112|-36.51058972|-1.573386716|-32.96141947|61.4470419|54.60662289|638.3599998999999|-1124.186857|-13.38721623|9.740948724|18.25640338|0.874191508|5756.783268|1517.39715|835.912531|1.0|0.0|1.0|1.0|1.0|3.53|23.0|-9.93|6.38|6.55|63.69|2.0|128.51|0.0|1.0|7.0|-7.25|4.0|424.54|1.0|1.0|-6.4|2.39e-05|0.000167|6.13|0.0|0.0|5.019999999999999e-08|-0.03694|4.83|4.0938|-1339.802852|302.86|0.5473|281.57|578.8|0.6735|0.65363|0.1838|-0.16735|-1339.555805|3.6525|81.0|7.0915|7.0915
18_a20|0|6.842683282|0|0.0|0.1160337319999999|-0.008841844|-0.12050413|2|0.163548857|-0.5039851160000001|-0.005614194|-0.054458882|1|0.268927191|0.003282792|-0.597167441|2|-0.090732503|0.8162774979999999|0.778639593|1|-0.095227339|0.356461863|0.0108136339999999|-63.36348363|318.5587088|0.23863824|-0.035934845|-42.1615378|-1.904546783|-41.07622672|72.31812218|68.92770059|506.6038164|-1267.269673|-15.91001426|8.011174137000001|15.51556677|0.936740671|6206.896662|1562.772745|712.1606951|1.0|1.0|1.0|1.0|2.0|3.48|27.0|-10.0|5.54|4.69|97.55|2.0|125.07|0.0|0.0|5.0|-5.59|4.0|419.48|0.0|1.0|-5.16|0.00107|0.0029|3.85|0.0|0.0|4.17e-08|-0.05604|5.35|3.5355|-1352.32685|350.69|0.2991|207.41|531.11|0.31154|0.6953699999999999|0.2011|-0.14685|-1352.135304|8.0505|34.0|7.4685|7.4685
14b_a50|1|7.934155233999999|2|4.240438135|-0.092558007|-0.003935732|0.0228205129999999|2|-0.068176984|-0.255822608|0.010215823|-0.041169251|2|-0.106938404|-0.280243276|-0.306633966|1|-0.076752616|0.831689551|0.71456262|1|-0.076674952|0.7031402240000001|0.022423099|-50.27694576|25.31245624|0.095923652|-0.025558317|-32.9673668|-1.533499045|-21.65397937|64.58491917|47.72661339|592.81677|-1005.538915|-10.98912227|6.3538844910000005|11.45638132|0.8030515570000001|6737.145102|1577.857852|825.4425942|1.0|1.0|1.0|1.0|0.0|4.64|20.0|-6.86|3.72|4.81|66.99|2.0|128.39|0.0|1.0|7.0|-4.6|5.0|441.52|0.0|0.0|-4.78|0.0111|0.0074099999999999|3.51|0.0|0.0|6.12e-05|-0.02486|3.05|4.0775|-1431.037684|304.07|0.1637|234.67|533.25|0.55594|0.64303|0.1373|-0.16874|-1430.7933859999998|6.7927|6.58|5.1818|5.1818
8d_a32|1|7.765993078999999|0|0.0|0.143684876|-0.010604502|-0.089662873|0|0.062782795|-0.519620595|-0.006974711|-0.0682721729999999|3|0.113030335|0.002805572|-0.629535754|0|-0.11492754|0.875986707|0.789198712|1|-0.109968322|0.261692269|0.01593079|-69.11005922|321.2496412|0.2892958439999999|-0.03346862|-43.43251025|-1.539556512|-43.2918338|81.54594837|78.89798692|446.6450457|-967.5408291|-13.21859008|8.106843676|15.29958432|0.887243042|5523.492436|1365.489282|557.1050635|0.0|1.0|1.0|1.0|2.0|3.5|19.0|-7.26|6.42|4.32|154.03|1.0|110.38|1.0|1.0|7.0|-6.08|4.0|397.52|1.0|1.0|-4.36|0.000334|0.0173|3.17|0.0|0.0|2.19e-05|-0.0535|4.26|3.5588|-1880.733071|348.39|0.3018|348.39|540.98|0.7026100000000001|0.7026100000000001|0.3018|-0.14765|-1880.602038|1873.0|8.0|8.0809|8.0809
4p_a46|0|7.825245291|1|2.102855253|-0.060700883|-0.004413243|-0.038295755|0|-0.164311513|-0.233901882|0.005152176|-0.120823841|1|-0.251219946|0.101602982|-0.369670745|0|-0.1623103719999999|0.7911509609999999|0.751334374|0|-0.083274013|0.3352802039999999|0.007398064|-47.22779946|175.10295019999998|0.094033511|-0.029978645|-26.78464688|-1.498932241|-32.07534663|51.05047787|60.7522985|513.8073925|-850.1003902999998|-9.642472876|5.828038618|10.10955243|0.734640605|5167.091582|972.4260993|585.8536976|0.0|1.0|1.0|0.0|1.0|3.89|17.0|-7.05|4.85|5.25|61.84|2.0|107.89|0.0|1.0|2.0|-5.8|3.0|357.45|0.0|1.0|-5.4|0.000567|0.00144|4.77|0.0|0.0|3.2e-05|-0.0393|4.89|3.9958|-1129.618646|310.28|0.2363|226.26|537.47|0.43709|0.70138|0.0763|-0.16819|-1129.4459470000002|5.3996|341.0|6.4672|6.4672
8e_a46|0|7.727094485|1|2.161814059|-0.205882192|-0.001015139|0.000950213|2|-0.126773923|-0.046696417|0.012911107|-0.016857659|1|-0.203086023|-0.135984209|-0.132524216|2|-0.024620704|0.837678812|0.668786636|0|-0.065982313|0.281227001|0.009576086|-33.59778824|7.389496216|0.078647648|-0.023017086|-17.10778729|-0.989734694|-13.83322216|39.62167507|32.04299109|469.146955|-503.9668235|-5.967832774|5.504080656|9.911785304|0.8008066970000001|4239.252176|672.6356549999999|426.71841|1.0|0.0|1.0|1.0|0.0|3.21|17.0|-6.67|4.09|3.9|43.6|0.0|91.93|0.0|1.0|2.0|-3.59|3.0|304.39|0.0|1.0|-4.04|0.0782|0.0279|3.01|0.0|0.0|6.57e-05|-0.03175|3.0|4.5092|-954.9056294|274.96|0.2162|274.96|457.96|0.6967|0.6967|0.2162|-0.18835|-954.793305|3.7755|406.0|6.3915|6.3915
17b_a25|0|6.842683282|0|1.785120622|0.001256821|-0.004368141|-0.002108117|2|-0.026412432|-0.266456625|0.005120507|0.016982601|1|-0.044260194|-0.073994564|-0.366585181|2|0.029728702|0.838260077|0.636746066|1|-0.079392561|0.410780725|0.015879547|-60.19950116|99.61874923|0.1178296009999999|-0.029249891|-45.64634114|-1.6672437880000002|-39.21569422|73.52844745|63.75929319|668.9067217|-1264.189524|-16.81707305|9.700133933|18.52147096|0.909403632|6674.061446|1744.031591|832.226697|1.0|1.0|1.0|1.0|1.0|3.56|27.0|-10.04|4.88|5.18|96.49|2.0|135.78|0.0|0.0|7.0|-5.32|5.0|458.51|0.0|1.0|-5.07|0.00218|0.00394|3.61|0.0|0.0|4.16e-08|-0.05531|5.89|3961.0|-1483.830524|313.02|0.4635|228.6|654.18|0.31395|0.6594800000000001|0.1741|-0.16408|-1483.630939|5.2142|101.0|6.9957|6.9957
24_a47|1|6.86171134|0|1.225600378|0.0453435129999999|-0.010774404|-0.1160443999999999|2|0.0251322929999999|-0.484848181|-0.0060410169999999|0.071506228|1|0.056234624|-0.2494728939999999|-0.540463145|2|0.113432542|0.875198713|0.627160379|1|-0.090995097|0.214985826|0.021522987|-51.21152885|41.72753688|0.216050899|-0.032498249|-28.82156035|-1.364926459|-24.03877652|69.27912772|54.82626523|441.2021442|-768.1729327|-10.29341441|7.024694045|13.48797266|0.920079732|6022.202634|1255.998102|457.1122177|1.0|1.0|0.0|1.0|2.0|3.14|21.0|-7.63|2.78|4.64|84.73|1.0|104.73|0.0|1.0|5.0|-4.61|5.0|396.81|0.0|1.0|-4.52|0.00975|0.0121|3.16|0.0|0.0|9.22e-06|-0.06517|4.46|3.9675|-1696.071577|312.5|0.2618|312.5|450.98|0.6835|0.6835|0.2618|-0.16333|-1695.98597|3.6008|3.0|8.5|8.5
47u_a18|0|7.03438793|1|0.0|0.039883149|-0.010219187|-0.0872206669999999|0|0.008108241|-0.633589579|-0.000829573|-0.033209663|0|0.0121925089999999|-0.1904128389999999|-0.539738821|0|-0.053126304|0.7960273840000001|0.646724968|0|-0.092271172|0.33777918|0.02068926|-64.32800179|86.37253771|0.258933526|-0.0344062|-44.84707106|-2.029965788|-43.92035521|79.06741651|77.42251040000001|516.6437614|-1415.216039|-16.72263667|9.18142206|17.78724206|0.937307962|6837.350959|1960.574384|818.9389171|0.0|1.0|1.0|0.0|2.0|3.98|18.0|-8.2|3.15|3.02|99.56|3.0|133.53|0.0|1.0|8.0|-5.69|4.0|455.51|0.0|0.0|-4.98|0.000932|0.00472|3.9|0.0|0.0|2.89e-06|-0.06392|9.34|3.1186|-1510.153552|397.57|0.5849|397.57|646.45|0.69143|0.69143|0.5849|-0.12717|-1509.839543|5.8058|1.97|5.7055|5.7055
3d_a32|1|7.765993078999999|0|0.0|0.0181036519999999|-0.006420365|-0.034290847|0|-0.0620110029999999|-0.269655316|0.000655875|-0.0602430179999999|3|-0.1131110759999999|-0.1395294259999999|-0.539652902|0|-0.100251236|0.90169022|0.77923808|1|-0.093187219|0.2214902789999999|0.014419776|-50.45435743|62.43434632|0.107154498|-0.02867299|-27.31750365|-1.118246623|-20.13777259|59.15151032|45.000975700000005|483.4133562|-605.4522892000001|-8.405385739|6.15119195|10.75032687|0.747681906|4752.534658|840.275417|421.3548777|1.0|1.0|1.0|1.0|1.0|3.34|19.0|-7.29|6.97|5.07|110.94|1.0|97.86|0.0|1.0|4.0|-6.55|3.0|340.47|0.0|1.0|-5.13|9.58e-05|0.00251|4.5|0.0|0.0|1.75e-05|-0.05482|3.42|3.5105|-1672.733979|353.18|0.5031|353.18|465.41|0.7035100000000001|0.7035100000000001|0.5031|-0.14189|-1672.638515|5.1728|8.0|8.0915|8.0915
18_a34|0|7.423568444|1|1.801574074|-0.063113846|-0.014733513|-0.101546926|1|-0.100548575|-0.677741618|-0.001615187|-0.136990511|1|-0.155197864|-0.478810922|-0.493450778|1|-0.224951558|0.8584852479999999|0.713979177|0|-0.129784908|0.295523326|0.040845819|-71.65163761|66.6880793|0.31018528|-0.0422555509999999|-39.55742812|-1.816988713|-27.53138148|86.77082535|72.41862911|380.8328339|-1003.122927|-12.87916264|6.282442545|11.23989749|0.789096743|5296.289007|1441.579371|428.6241319|1.0|1.0|0.0|1.0|0.0|3.28|17.0|-5.65|3.13|3.15|75.47|1.0|93.91|0.0|2.0|5.0|-4.32|6.0|351.36|0.0|1.0|-4.11|0.0167|0.0275|3.07|0.0|0.0|0.000781|-0.03925|5.07|4.1234|-1199.259634|300.68|0.3525|279.66|483.87|0.56101|0.60488|0.0303|-0.17549|-1199.158044|6.7806|2.43|5.6144|5.6144
9_a1|0|6.86171134|0|0.0|0.020428974|-0.00614716|-0.1075163359999999|1|-0.110185988|-0.282769361|-0.00314411|0.016589221|1|-0.232860777|-0.093062585|-0.483335578|1|0.02778394|0.7964939409999999|0.572272366|0|-0.085722429|0.166794384|0.011266799|-49.42275468|63.73880199|0.244723542|-0.031896718|-28.49439431|-1.371558857|-26.88743664|57.60218193|53.13133578|435.4501351|-790.7640749|-10.60256533|7.61577077|13.91191974|0.826725116|5063.330971|1011.608611|472.9447227|1.0|1.0|1.0|1.0|1.0|2.78|23.0|-8.98|5.86|5.57|58.64|2.0|102.84|0.0|1.0|4.0|-4.68|4.0|357.38|0.0|1.0|-4.79|0.00739|0.0057799999999999|3.76|0.0|0.0|3.7100000000000003e-07|-0.07602|5.6|3343.0|-1187.193365|370.88|0.5409|370.88|487.19|0.70296|0.70296|0.5409|-0.13413|-1187.065335|6.4447|6.0|5.2218|5.2218
19a_a22|0|6.842683282|0|1.572240489|-0.000989685|-0.009145283|-0.144269652|2|-0.020553065|-0.548716971|-0.002607064|0.016501913|1|-0.03516233|-0.0611158559999999|-0.496053375|2|0.0271939039999999|0.834033833|0.699744887|1|-0.09370213|0.51561501|0.024839714|-69.91748544|373.8201781|0.255645265|-0.035138299|-52.17015658|-1.967744721|-50.18975739|89.23486638|85.79797858|555.4133255|-1468.267194|-19.56380872|8.648671382|15.30120355|0.76919701|7095.27723|2144.375527|781.8210659|1.0|1.0|1.0|1.0|2.0|3.61|27.0|-8.76|3.08|3.41|128.68|1.0|132.15|0.0|1.0|7.0|-4.38|6.0|463.49|0.0|0.0|-4.11|0.0193|0.0356|2.05|0.0|0.0|8e-07|-0.06398|5.69|3.5809|-1537.0241640000002|346.24|0.2218|246.01|567.03|0.34556|0.66605|0.0623|-0.1508|-1536.823574|6.5658|48.0|7.3188|7.3188
13b_a6|0|7.412764017000001|1|0.0|-0.0411179|-0.011206134|-0.0265090529999999|1|0.060593678|-0.6051312529999999|-0.00460563|-0.064811009|1|0.100281317|-0.180339002|-0.490758329|1|-0.11338525|0.8370824240000001|0.8013954109999999|0|-0.112915801|0.202093555|0.032036214|-74.04643339|154.7847961|0.2242827939999999|-0.0406496879999999|-48.5571926|-2.032484418|-40.04664055|87.39962829999999|82.07670290000002|508.6895893|-1332.835801|-17.48058934|9.087172635|15.37022155|0.69141956|6000.952027|1760.1380379999998|627.4287311|1.0|1.0|1.0|1.0|2.0|3.56|23.0|-9.01|4.98|4.32|95.85|2.0|116.79|0.0|1.0|5.0|-5.51|5.0|409.44|0.0|1.0|-4.99|0.0012699999999999|0.00417|3.8|0.0|0.0|4e-07|-0.0525799999999999|4.04|3.6322|-1350.061187|341.35|0.7846|255.67|574.07|0.58026|0.7006600000000001|0.2461|-0.14898|-1349.898848|13.5746|174.0|6.7595|6.7595
12y_a36|0|7.412764017000001|2|0.0|-0.061103469|-0.00707164|-0.065314765|2|0.036174187|-0.410155116|0.002782748|-0.028440975|1|0.06152178|-0.1619981409999999|-0.434990282|1|-0.0498101409999999|0.873588247|0.856135378|0|-0.098532865|0.424572485|0.019404665|-66.24017399|114.430624|0.16295867|-0.036493654|-44.53093547|-1.970657299|-34.61187706|78.8341402|64.53055627|562.7133986|-1324.80348|-16.49293906|7.589386902|14.80236899|0.950403792|6082.16777|1752.9983309999998|698.847203|0.0|0.0|1.0|0.0|2.0|4.88|17.0|-7.01|3.62|2.42|69.2|1.0|133.84|0.0|1.0|6.0|-4.58|4.0|407.47|0.0|0.0|-4.55|0.0106|0.0115|3.45|0.0|0.0|3.94e-05|-0.05002|3.83|3.8794|-1310.315063|319.6|0.4358|319.6|532.91|0.66796|0.66796|0.4358|-0.15671|-1310.137888|8249.0|12.0|7.9208|7.9208
2_a3|0|6.823286122000001|0|0.0|0.176032668|-0.008422099|-0.09743592|2|-0.103423993|-0.311617665|-0.006049098|0.036301827|1|-0.18746945|0.032450556|-0.568019422|2|0.065162907|0.8401405609999999|0.841871246|1|-0.09392632|0.4551292289999999|0.011938463|-44.07280196|228.178656|0.249793422|-0.033150466|-20.68016573|-1.127115845|-23.02532673|53.05538527|54.67257594|352.0174726|-528.8736235|-7.298882022000001|4.88513521|9.016533738|0.845708123|4446.904467|726.4904564|330.4083896|1.0|1.0|1.0|1.0|1.0|2.97|21.0|-6.89|4.34|4.01|92.93|0.0|90.49|0.0|1.0|2.0|-4.75|3.0|304.37|0.0|1.0|-4.27|0.0054|0.0162|3.13|0.0|0.0|3.9500000000000005e-05|-0.06423|1.97|3.3354|-1272.114086|371.73|0.1824|227.92|340.69|0.37284|0.69543|0.0962|-0.14605|-1272.04778|5.4999|3981.0|5.4|5.4
6_a1|0|7.535296702|1|2.325221088|-0.092471477|-0.005477033|0.021203156|1|-0.114683042|-0.230035376|0.005054086|-0.0538497079999999|1|-0.180874123|-0.3632559589999999|-0.353456514|1|-0.095907969|0.8524898329999999|0.741035199|0|-0.077422386|0.212044989|0.021009352|-37.41011914|64.63457366|0.121740384|-0.0238222729999999|-18.076387|-0.929068634|-13.35477777|49.61122373|37.79009463|424.3707604|-448.9214297|-5.56196523|5.555887839|9.609375529|0.7295841470000001|4061.042516|778.3512535|359.9965854|1.0|0.0|1.0|1.0|0.0|2.94|17.0|-6.02|3.61|3.57|39.94|0.0|86.31|0.0|1.0|3.0|-3.12|3.0|291.35|0.0|1.0|-3.68|221.0|0.0613|2.63|0.0|0.0|0.000277|-0.02214|2.81|4.0635|-935.4750982|305.12|0.3399|305.12|405.23|0.69818|0.69818|0.3399|-0.16784|-935.378591|8.0033|5.1|5.2924|5.2924
7_a4|0|7.535296702|1|2.060422336|-0.237954652|-0.001729561|-0.003297033|2|-0.07290303|-0.076100699|0.008409909|0.04206117|1|-0.162314698|-0.094000778|-0.174410426|2|0.0707653759999999|0.87010589|0.518356619|1|-0.071288428|0.470973822|0.01470626|-35.88407105|14.01468959|0.174169393|-0.026733161|-18.06277106|-1.06932642|-16.47508541|44.34066533|40.13253521|415.6938929|-538.2610657|-6.773539148999999|5.512905888|9.797542165|0.7772010559999999|5022.496714|749.6759227000001|407.1471338|1.0|0.0|1.0|1.0|0.0|3.05|21.0|-7.46|4.42|4.67|43.6|0.0|95.07|0.0|1.0|2.0|-3.81|4.0|330.36|0.0|1.0|-4.41|0.0514|13.0|3.22|0.0|0.0|1.15e-05|-0.05217|2.91|4.0379|-1089.847072|307.05|0.0697|307.05|365.73|0.59702|0.59702|0.0697|-0.16975|-1089.753885|4926.0|151.0|6821.0|6821.0
3_a3|0|7.285506549|0|0.0|0.159413311|-0.010040064|-0.114647585|1|-0.015653979|-0.3413621639999999|-0.007818326|0.069435247|2|-0.030486489|0.081380229|-0.599804962|1|0.123113049|0.885339037|0.8495058259999999|1|-0.098797066|0.583866845|0.012617742|-45.05306124|228.5396864|0.246193521|-0.035057023|-20.54492513|-1.086767728|-22.30683222|55.67251784|54.67064981|343.74795510000007|-495.58367360000005|-7.290134722999999|5.025797436|8.592908408|0.709760196|4677.617255|707.9728057|302.8386149|1.0|1.0|1.0|1.0|1.0|3.11|20.0|-6.15|5.0|4.07|121.17|0.0|88.36|0.0|1.0|2.0|-5.48|3.0|310.4|0.0|1.0|-4.39|0.00103|0.0126|3.26|0.0|0.0|0.000218|-0.0637|1.92|3.3475|-1592.873593|370.38|0.2383|212.09|316.65|0.29441|0.69206|0.0851|-0.14599|-1592.839065|2.8045|1175.0|5.93|5.93
14_a1|0|7.423568444|1|0.0|0.043282217|-0.015636898|-0.175408303|1|0.1008839219999999|-0.766207981|-0.011639964|-0.0492229479999999|1|0.164429684|-0.033765606|-0.567791164|1|-0.083341531|0.805877431|0.795744863|0|-0.122581374|0.206941175|0.033047776|-72.59355177|161.1772893|0.406829129|-0.046308519|-42.99041175|-2.083883365|-44.39360096|87.02320758|94.53410059|351.2799603|-1234.09038|-16.24082222|7.46120838|14.21658628|0.905399978|5748.712211|1638.120743|513.4628663999999|1.0|1.0|1.0|1.0|2.0|3.25|23.0|-7.69|4.04|3.63|103.12|1.0|106.85|0.0|1.0|4.0|-4.52|5.0|384.39|0.0|1.0|-4.25|0.0116|0.0218|2.7|0.0|0.0|7.81e-06|-0.05962|4.57|3.3061|-1292.55322|375.01|0.4442|323.35|464.08|0.6572600000000001|0.69894|0.3497|-0.1336|-1292.415211|5.3099|94.0|7.0269|7.0269
13j_a6|0|7.412764017000001|1|0.0|0.0353600779999999|-0.015004989|-0.154502515|1|0.07522656|-0.855284356|-0.011017781|-0.047513534|1|0.121750719|-0.073507141|-0.562698347|1|-0.079161042|0.8353837409999999|0.830577798|0|-0.129511589|0.205764388|0.03111288|-86.54032868|180.6709018|0.377035857|-0.046428683|-57.82670518|-2.460720196|-53.67779048|99.85109065|101.1210779|416.2679342|-1644.266245|-20.73032827|8.741405506|15.43329684|0.765539515|6276.316063|2096.832152|673.8038326000001|1.0|1.0|1.0|1.0|3.0|3.56|23.0|-8.5|4.16|3.54|115.15|1.0|120.17|0.0|1.0|6.0|-5.03|5.0|427.46|0.0|1.0|-4.48|0.00398|14.0|2.95|0.0|0.0|1.36e-06|-0.0488899999999999|4.94|3.5599|-1426.520775|348.28|0.2857|339.64|555.0|0.69993|0.7045100000000001|0.0259|-0.14602|-1426.335207|10.9731|262.0|6.5817|6.5817
13h_a6|0|6.842683282|0|0.0|-0.094781725|-0.006619944|0.004767264|2|0.060987639|-0.3839567379999999|-0.002407131|-0.090944829|1|0.105918119|-0.215607882|-0.468842137|2|-0.164411111|0.8391892870000001|0.789769968|1|-0.091977068|0.300800177|0.017441348|-64.32173453|77.20799814|0.132089259|-0.032362302|-44.98170701|-1.747564296|-36.26429338|76.78735663|64.05338768|606.9504647000001|-1222.112956|-15.82689691|9.11292243|16.928040300000003|0.8575863490000001|6302.785260000001|1658.40973|744.1359788|1.0|1.0|1.0|1.0|2.0|3.64|27.0|-10.57|5.41|4.79|103.17|2.0|128.63|0.0|0.0|6.0|-5.56|5.0|431.49|0.0|1.0|-5.06|0.0012|0.0038|3.7|0.0|0.0|1.15e-08|-0.07435|3.83|3392.0|-1386.569017|365.52|1.0978|254.58|591.53|0.50716|0.69001|0.2121|-0.14097|-1386.3651|10.0322|47.0|7.3279|7.3279
