molecula|SddssS|NaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1s|n6HRing|MATS7i|AATSC1are|AATSC8d|n5aRing|n5aHRing|MATS1i|MATS1c|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|PNSA4|DPSA3|GRAVp|PNSA2|MOMI-Z|WNSA4|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
13h_a6|0.0|1|0.0|6.842683282|0|1.424099498|0.0|0.004767264|2|0.060987639|-0.002407131|-0.090944829|1|1|-0.12414699|-0.468842137|2|0.780222427|-0.164411111|0.8391892870000001|0.789769968|1|-0.091977068|0.017441348|-51.85624128|-64.32173453|12.1971464|77.20799814|92.37313621|-0.032362302|8.529752344|0.0|0.736918588|-1.747564296|-22.63172141|64.05338768|2926.745635|-1222.112956|2829.19698|-15.82689691|6302.785260000001|183.9790404|-854.6524332|-331.36552|1658.40973|12.4656221|1.0|1.0|1.0|1.0|2.0|3.64|3.03|27.0|5.41|4.79|1.13|2.0|128.63|0.0|6.0|-5.56|-6.31|431.49|0.0|3.61|2.77e-06|0.0012|0.0038|3.7|0.0|0.0|2.67e-11|1.15e-08|3.83|3392.0|-1386.613707|-1386.569017|738.61|365.52|1.0978|254.58|591.53|-1386.302668|0.2121|7.2872|-0.2153199999999999|0.04469058|-1386.3651|10.0322|47.0|7.3279|7.3279
17b_a50|0.0|0|0.0|7.934155233999999|1|1.348984601|4.35392516|0.013050204|1|0.035558152|0.012409091|-0.15040528|2|2|-0.2252068689999999|-0.237489143|1|0.7621727979999999|-0.257646121|0.799772151|0.748900413|1|-0.07555585|0.0128994089999999|-33.25475672|-52.58062823|8.976922737999999|9.9094658|47.42733742|-0.02681014|6.247196459|86.9549829|0.803386523|-1.662228695|-18.65764227|42.23167946|2765.537065|-1156.773821|1948.148592|-12.98417734|6059.076348|136.82673369999998|-805.0189948|-422.2639022|1439.872076|7.077456382|1.0|1.0|1.0|1.0|0.0|4.17|3.57|20.0|4.18|4.92|2.71|3.0|131.39|0.0|8.0|-4.75|-6.09|426.56|0.0|3.87|1.7899999999999998e-05|0.00763|0.0052|3.96|0.0|0.0|2.87e-08|1.22e-05|3.77|4.0418|-1337.1910779999998|-1337.164673|752.09|306.75|0.1817|292.09|647.75|-1336.833957|0.1758|6.3333|-0.19879|0.02640483|-1336.899093|8.4096|122.0|6.9136|6.9136
12bf_a36|0.0|1|0.0|7.412764017000001|2|1.297043948|0.0|-0.119979424|2|0.140577067|-0.006877664|-0.0206090089999999|1|1|-0.098027247|-0.433281391|1|0.836170906|-0.033696875|0.892249657|0.632625562|0|-0.110255801|0.0217611939999999|-58.26326838|-71.01192632|14.01562806|87.14111344|206.6543367|-0.037486972|9.026978489|0.0|0.7054709690000001|-1.874348624|-24.14405495|72.27889645|2902.591295|-1207.2027480000002|2522.341812|-15.55034592|6271.550446|189.6959033|-777.5172959|-264.6734075|1711.2011699999998|15.27267945|1.0|0.0|0.0|0.0|2.0|4.72|0.0|17.0|3.55|3.0|2.78|1.0|123.67|0.0|5.0|-3.99|-6.8|417.41|0.0|2.44|0.000102|0.0424|0.0201|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|3.66|3874.0|-1431.413697|-1431.380702|670.85|320.04|0.4518|236.98|517.66|-1431.187555|0.4006|5.4787|-0.2139|0.03299488|-1431.246893|7.5932|6.0|8.2218|8.2218
13a_a5|0.0|1|0.0|6.605297921|0|1.393002748|0.0|-0.033436214|2|-0.007871499|0.002355511|-0.025324157|1|1|-0.035005746|-0.367284642|2|0.8045357209999999|-0.048575318|0.857293078|0.720100768|0|-0.0839257009999999|0.016739606|-57.31787843|-54.03141848|10.77696869|126.2663658|150.1663914|-0.0279752339999999|6.938219155|39.93934134|0.598791539|-1.426736914|-18.01047283|68.09484712|2657.14588|-918.5341141|1314.232685|-11.59515363|5628.9694|258.29825730000005|-591.3528349999999|-127.2041084|1533.979782|18.10134317|1.0|1.0|1.0|1.0|2.0|3.07|2.46|23.0|4.39|3.58|0.95|2.0|114.18|0.0|8.0|-3.77|-7.18|399.45|0.0|2.71|0.000169|0.0675|0.0734|2.19|0.0|0.0|1.26e-09|5.02e-07|3.81|4.2107|-1313.167422|-1313.126035|688.18|294.45|0.5953|267.87|567.51|-1312.907813|0.1992|3.3414|-0.22898|0.04138695|-1312.968936|4.1671|91.0|7041.0|7041.0
11f_a5|0.0|1|0.0|6.605297921|1|1.370797007|0.0|0.022233547|3|-0.083432989|0.00722997|-0.0080939669999999|1|1|-0.128153787|-0.230681941|2|0.756843253|-0.016518403|0.800575032|0.750555185|0|-0.074612137|0.0221464629999999|-47.57801621|-51.92819555|15.41338844|70.39517801|106.23633909999998|-0.022252743|10.72733576|13.29510896|0.5109475960000001|-1.268406334|-15.48735657|62.99140465|2853.401015|-882.7793242999999|1125.122028|-10.77881574|5969.213977|340.3683339|-614.3924972|-15.23851001|1727.7296760000002|21.12375879|0.0|1.0|1.0|1.0|1.0|3.35|2.87|23.0|4.61|3.53|1.03|1.0|126.79|0.0|7.0|-3.95|-6.99|427.5|0.0|2.95|0.000112|0.0477|0.0234|2.7|0.0|0.0|2.12e-09|9.06e-07|2.25|4.1356|-1391.7602960000002|-1391.722248|729.96|299.8|0.5834|278.47|579.1|-1391.444853|0.1834|2.1313|-0.20772|0.03804804|-1391.50739|2.9697|12.0|7.9208|7.9208
8b_a32|0.0|1|0.0|7.765993078999999|0|0.609420757|0.0|-0.057200812|0|-0.008128765|-0.003484915|-0.0684566009999999|3|3|-0.0852122769999999|-0.577864293|0|0.845443342|-0.1152380009999999|0.8966299409999999|0.7507116140000001|1|-0.108971309|0.016711528|-53.36442734|-68.4085006|10.49093175|102.4297669|132.9495116|-0.03079624|6.585851946|68.21751748|0.669149204|-1.4166270230000002|-19.33283713|63.85535908|2573.703546|-889.3105078|2275.886421|-12.13650094|5619.400983|207.6969342|-558.2790432999999|-212.3722924|1329.016762|13.32443194|1.0|1.0|1.0|1.0|2.0|3.46|3.04|19.0|6.49|4.19|1.1|1.0|110.47|1.0|7.0|-5.83|-6.44|397.52|1.0|3.61|1.47e-06|0.000583|0.0161|3.22|0.0|0.0|2.23e-08|8.86e-06|4.22|3.5442|-1880.77142|-1880.735397|671.54|349.82|0.2943|349.82|558.16|-1880.539698|0.2943|846.0|-0.20121|0.03602276|-1880.602014|1.2797|12.0|7.9208|7.9208
47f_a18|0.0|0|0.0|7.03438793|1|1.251175676|0.0|-0.034211867|0|-0.048472184|0.0036509859999999|-0.008224928|0|0|-0.264839041|-0.4138670829999999|0|0.750610215|-0.014370598|0.780474694|0.745431271|0|-0.084851044|0.0138461289999999|-54.18475173|-72.03501774|11.75478965|111.1889928|137.3980967|-0.0289997239999999|9.979328976|58.84834254|0.726550657|-2.290978185|-24.61956302|65.93954138|3367.7324700000004|-1944.945479|2343.062749|-20.90098811|7870.103594|232.14715330000004|-1651.17806|-384.6642262|2676.957843|14.07716085|1.0|1.0|0.0|1.0|2.0|4.87|0.0|18.0|3.22|3.6|2.79|3.0|164.47|1.0|13.0|-6.11|-6.4|541.68|0.0|2.83|7.76e-07|0.000421|0.00163|4.52|1.0|1.0|6.04e-10|3.27e-07|8.13|3.0964|-1743.375413|-1743.346389|908.66|400.42|0.5741|400.42|874.24|-1741.724929|0.5741|3.8532|-0.1724099999999999|0.02902413|-1741.802171|4.4861|9.0|8.0458|8.0458
21_a47|0.0|0|0.0|6.86171134|0|1.408713027|1.2247108|-0.13650463|2|-0.034419528|-0.006808306|0.057225853|1|1|-0.1049885469999999|-0.5406500129999999|2|0.826796636|0.0927058819999999|0.8856299320000001|0.591185263|1|-0.095249919|0.022739546|-46.63227351|-53.76411184|12.83540744|34.75044485|166.049938|-0.033866638|7.244985517000001|47.95893876|0.6448452960000001|-1.5239986980000002|-19.11612865|59.46768095|2691.697803|-860.2257893999999|1402.202743|-10.79015808|6103.311635|200.4681737|-485.55711339999993|-163.5167523|1334.003357|16.33715751|0.0|1.0|1.0|1.0|2.0|3.29|3.32|21.0|2.94|4.93|2.97|1.0|104.49|0.0|6.0|-4.44|-6.58|394.38|0.0|3.43|3.6e-05|0.0142|0.0191|3.0|0.0|0.0|1.98e-08|7.8e-06|4.43|3917.0|-1375.061089|-1375.028093|583.37|316.53|0.2249|316.53|441.93|-1374.858663|0.2249|3.6767|-0.2249699999999999|0.03299607|-1374.914223|4.9172|5.0|8.3|8.3
14g_a23|0.0|0|-4.794439428|7.423568444|0|1.197957711|3.0793867980000003|-0.301504331|2|0.058422864|-0.002390707|-0.030586527|2|2|-0.0962526|-0.648987099|2|0.796412133|-0.044895912|0.854683662|0.575188253|1|-0.096288005|0.018341721|-51.82254036|-68.52397802|13.05300369|95.64648102|65.94601775|-0.041536002|9.289253982|1.5679977319999998|0.780315815|-2.118336119|-29.55936307|64.87554405|3400.464046|-1507.527516|2531.8503170000004|-21.03611074|8005.353973|156.3396622|-1072.841648|-398.9771038|1931.945357|14.63509796|0.0|0.0|1.0|1.0|1.0|3.61|3.79|26.0|3.97|6.18|3.04|2.0|126.97|0.0|7.0|-6.89|-5.94|495.48|1.0|4.35|1.29e-07|6.38e-05|0.0004969999999999|4.76|0.0|0.0|1.12e-08|5.57e-06|5.17|3.7042|-2042.1835260000005|-2042.161409|730.13|334.71|0.3478|334.71|583.38|-2041.934312|0.3478|7.2913|-0.23201|0.0221162|-2042.000034|10245.0|0.01|8.0|8.0
12aj_a36|0.0|1|0.0|7.412764017000001|2|1.29704406|0.0|-0.045035034|2|0.064171987|0.002951176|-0.042227364|1|1|-0.104118159|-0.43462267|1|0.812278823|-0.072770961|0.8632656809999999|0.856274847|0|-0.10279655|0.018305468|-46.79363201|-65.89100364|11.73352271|82.34300699|110.89910559999998|-0.0368515929999999|7.521007149|0.0|0.77492734|-1.953134451|-23.62130319|58.52715472|2710.647462|-1251.929069|2275.825451|-15.14089115|5763.333098|144.26810480000003|-802.4672307|-352.4483722|1615.543812|10.69455126|1.0|0.0|0.0|0.0|2.0|4.84|0.0|17.0|3.24|2.19|2.24|1.0|128.72|0.0|5.0|-4.16|-6.55|395.46|0.0|2.14|6.929999999999999e-05|0.0274|0.02|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|3.48|3.6017|-1272.27339|-1272.241135|682.84|344.24|0.5616|237.06|539.55|-1271.9998859999998|0.0082|5.8554|-0.20093|0.03225532|-1272.060325|7.8393|17.0|7.7696|7.7696
8a_a32|0.0|1|0.0|7.773594467000001|0|0.609420757|0.0|-0.056633919|0|-0.0281981579999999|-0.003484915|-0.128684642|3|3|-0.0852122769999999|-0.591393096|0|0.845443342|-0.2166242669999999|0.8966299409999999|0.7507116140000001|1|-0.109412858|0.018321589|-52.34893512|-68.61558335|11.48993376|73.64907732|116.298071|-0.035678106|7.205629442999999|66.81560596|0.7490845290000001|-1.641192863|-22.37464674|63.83886888|2574.085885|-1029.23375|3312.822051|-14.03170956|5659.295213|157.3554684|-645.4586397|-312.4144752|1373.988797|11.12113054|1.0|1.0|1.0|1.0|2.0|3.48|3.67|19.0|6.49|4.65|1.37|2.0|110.69|1.0|7.0|-6.82|-5.76|397.52|1.0|4.07|1.5199999999999998e-07|6.03e-05|0.00406|4.17|0.0|0.0|2.23e-08|8.86e-06|4.98|3562.0|-1880.767206|-1880.732222|667.29|348.07|0.4315|348.07|566.07|-1880.536478|0.4315|4.8933|-0.2061599999999999|0.03498398|-1880.595748|7.6703|45.0|7.3468|7.3468
3m_a32|0.0|1|0.0|7.773594467000001|0|0.609420748|0.0|-0.017268778|0|-0.0370712179999999|-0.000514191|-0.078038283|3|3|-0.04918838|-0.49476131|0|0.817967125|-0.126422018|0.872498916|0.6672533589999999|1|-0.09390309|0.013428623|-50.60363458|-56.15082133|8.029854976000001|92.61088121|120.7751424|-0.027127559|4.801577352|0.0|0.674468222|-1.220740175|-16.22134838|58.63348955|2588.590536|-729.9606772999999|2363.601309|-9.699808932|5724.714257|194.65681730000003|-436.4914018999999|-208.6520032|1082.275864|11.00984957|1.0|0.0|1.0|1.0|1.0|3.51|2.93|19.0|7.02|5.35|1.74|2.0|110.36|0.0|3.0|-5.94|-6.17|394.51|0.0|4.12|1.14e-06|0.000449|0.00547|3.57|0.0|0.0|4.190000000000001e-08|1.65e-05|5.1|3.5749|-1863.502681|-1863.46877|641.52|346.82|0.2952|346.82|484.34|-1863.279862|0.2952|5082.0|-0.2056599999999999|0.0339106999999999|-1863.337677|8.0755|23.0|7.6383|7.6383
19_a20|0.0|1|0.0|6.842683282|0|1.4009239059999998|0.0|-0.130949446|3|0.103271147|-0.006620594|-0.063133522|1|1|-0.049177437|-0.5838248970000001|3|0.7619768840000001|-0.105118869|0.8193003000000001|0.7741509329999999|1|-0.099685049|0.013643765|-60.26825633|-65.49811346|8.964643162|339.8339889|161.33709|-0.038340404|5.890223441|88.19441661|0.796070588|-1.993700989|-25.1915821|69.23289949|2849.084477|-1309.962269|1818.518838|-16.55214209|6325.747732|133.9919257|-860.7113887|-389.0666676|1645.535318|10.48665779|1.0|1.0|1.0|1.0|2.0|3.49|2.49|27.0|4.97|4.08|1.33|1.0|122.86|0.0|5.0|-4.89|-6.8|420.47|0.0|3.16|1.29e-05|0.00541|0.0112|2.91|0.0|0.0|2.34e-10|9.86e-08|5.01|3.3616|-1368.413151|-1368.378274|687.79|368.83|0.2998|368.83|519.34|-1368.129074|0.2998|4.2507|-0.2067|0.03487615|-1368.190746|6.3327|2.6|5585.0|5585.0
14l_a23|0.0|0|0.0|7.423568444|0|1.1979636809999998|3.402752757|-0.026530366|2|0.042748013|0.01269616|-0.061788679|2|2|-0.074441567|-0.448622017|2|0.778602826|-0.1010279259999999|0.836852328|0.6906097959999999|1|-0.078204688|0.018669073|-35.3275485|-51.59307331|12.31633167|40.34135162|51.94117061|-0.0328459689999999|8.125310915|81.90812552|0.7896261940000001|-1.642298442|-21.66909079|47.64388017|2879.181064|-1083.45454|2176.038061|-14.29549842|6444.7098240000005|138.7874759|-714.7749208|-382.1434717|1372.110688|9.953660282|0.0|0.0|1.0|1.0|1.0|3.51|3.52|26.0|3.88|4.33|3.24|2.0|125.25|0.0|5.0|-5.85|-6.1|425.51|0.0|3.78|1.43e-06|0.000608|0.0023899999999999|3.94|0.0|0.0|1.65e-08|7.03e-06|3.79|3.6274|-1669.2363289999998|-1669.224647|694.65|341.8|0.4239|341.8|560.51|-1668.983787|0.4239|6.0563|-0.2183|0.01168219|-1669.04569|8.2422|7.0|8.1798|8.1798
12bh_a36|0.0|1|0.0|7.412764017000001|2|1.297043258|0.0|-0.047482048|2|0.001012669|0.003676818|-0.035747988|1|1|-0.101854847|-0.43574839|1|0.78699829|-0.0591586759999999|0.833398429|0.857993338|0|-0.09959401|0.017627098|-47.04367494|-66.28126709|11.73109101|83.08294358|110.81353529999998|-0.035569289|7.807212275|0.0|0.783294222|-1.991880197|-23.6718811|58.77476595|2773.193279|-1325.625342|2437.805332|-15.75398235|5957.443236|144.22085800000002|-882.2230117|-377.0728785|1692.3721690000002|10.18741188|1.0|0.0|0.0|0.0|2.0|4.95|0.0|17.0|3.76|2.5|2.45|1.0|133.68|0.0|5.0|-4.54|-6.38|409.49|0.0|2.42|2.8600000000000004e-05|0.0117|0.0102|3.41|0.0|0.0|4.55e-08|1.86e-05|3.79|3.6255|-1311.589612|-1311.558898|715.94|341.97|0.4386|319.46|575.23|-1311.293683|11.0|5.8338|-0.20168|0.03071385|-1311.356102|7.7975|14.0|7.8539|7.8539
14j_a23|0.0|0|0.0|7.423568444|0|1.197963927|3.278390512|-0.071396109|2|0.037350515|0.007671236|-0.055708465|2|2|-0.073945564|-0.463194548|2|0.800643488|-0.091426449|0.864845456|0.5935522360000001|1|-0.082226482|0.020485263|-40.35191855|-53.34139172|13.28905737|40.38957571|100.2571987|-0.034989992|8.620784882999999|83.17168000000001|0.7739671709999999|-1.644529644|-22.69846456|53.64097592|2943.385528|-1066.827834|2175.598042|-14.72479008|6597.039681|146.63044480000002|-692.0651337|-355.4521561|1378.388999|11.53930239|0.0|0.0|1.0|1.0|1.0|3.39|3.41|26.0|3.78|4.58|3.4|2.0|120.24|0.0|5.0|-5.58|-6.31|429.47|0.0|3.77|2.66e-06|0.00114|0.00332|3.68|0.0|0.0|2.14e-08|9.18e-06|3.72|3.6671|-1729.15999|-1729.1379190000002|670.6|338.1|0.3886|338.1|528.18|-1728.9293280000002|0.3886|5.8037|-0.2239699999999999|0.02207124|-1728.988797|8.3233|4.0|8.3883|8.3883
13_a47|0.0|1|0.0|6.605297921|0|1.417757826|0.0|-0.0777650159999999|2|-0.047120094|-0.00105415|0.038682232|1|1|-0.0101047869999999|-0.316563793|2|0.794037882|0.065869272|0.8582665429999999|0.626280497|1|-0.088128939|0.017736598|-41.79730418|-45.39284663|9.13564442|63.12660940000001|112.453046|-0.032468557|4.705524762|0.0|0.688261242|-1.23380515|-16.72368034|50.9329486|2190.316257|-635.4998528|669.2729199|-8.613918003|4542.479565|160.5682509|-327.3288841|-193.936606|923.3410426|11.99338291|1.0|1.0|0.0|1.0|2.0|2.9|1.75|21.0|4.06|4.63|2.34|0.0|91.59|0.0|3.0|-4.24|-6.0|319.34|0.0|3.19|5.79e-05|0.0185|0.0173|3.17|0.0|0.0|1.26e-08|4.04e-06|2.7|4.0302|-1067.820961|-1067.78457|542.62|307.63|0.3382|307.63|404.73|-1067.665127|0.3382|3.5455|-0.22065|0.03639189|-1067.71601|4.8308|16.0|7.8|7.8
14_a15|0.0|0|0.0|0.0|0|1.43568901|0.0|-0.0455566929999999|2|-0.033982971|0.001740635|-0.015736888|0|0|-0.120626133|-0.3848940629999999|2|0.719993769|-0.028227917|0.7651878809999999|0.7933685340000001|0|-0.0917424269999999|0.014672137|-40.89540491|-58.79722871|9.403293601|92.51564418|72.36402409|-0.032888795|6.026520371|2.923143027|0.770309725|-1.743106111|-21.0782518|50.29869851|2612.691478|-1117.1473460000002|2731.841165|-13.50893838|5861.387612|147.2072638|-715.9737342999999|-346.4801021|1450.257357|9.797353271|1.0|1.0|0.0|1.0|1.0|3.56|3.72|24.0|5.32|6.3|2.87|2.0|119.95|0.0|6.0|-6.22|-4.97|397.47|1.0|4.7|5.99e-07|0.0002379999999999|0.000584|5.29|0.0|0.0|1.51e-10|5.99e-08|5.16|3.6209|-1281.105795|-1281.0669369999998|689.8|342.41|0.3131|278.5|584.18|-1280.809256|0.0054|3.3596|-0.18379|0.03885834|-1280.87015|5.0894|0.03|7.5229|7.5229
6_a27|0.0|1|0.0|6.823286122000001|0|1.404458667|1.7996617540000002|-0.072298665|2|-0.237047381|0.00526746|0.081320966|1|1|-0.1044763|-0.541168953|2|0.787663648|0.1272522519999999|0.849515128|0.650575651|1|-0.090025109|0.020552125|-38.92545695|-44.56839492|10.17466399|125.8234721|106.4156743|-0.034625042|5.03713293|61.10118428|0.774820398|-1.35037664|-17.14169035|49.10012093|2196.1151210000003|-668.5259238|1193.992326|-8.486272674|4761.820508|111.4788253|-330.96463430000006|-272.1086175|862.8140479|8.095338503999999|0.0|0.0|0.0|0.0|1.0|3.0|2.49|21.0|3.48|2.79|2.42|0.0|92.65|0.0|2.0|-3.62|-6.55|317.34|0.0|2.71|0.000242|0.0768|0.0485|2.37|0.0|0.0|2.16e-07|6.86e-05|4.27|4.1391|-1043.831559|-1043.806618|526.9|299.55|0.1915|223.61|401.49|-1043.678244|163.0|2.7521|-218.0|0.02494141|-1043.728133|4.0597|1.0|9.0|9.0
17f_a50|0.0|0|0.0|7.934155233999999|1|1.349854916|4.305828452|0.022892513|1|-0.167275895|0.012475826|-0.132773563|2|2|-0.247590736|-0.204651539|1|0.7851209440000001|-0.2257632789999999|0.8314734309999999|0.7241275009999999|1|-0.074859564|0.016414675|-29.10566644|-46.03121141|10.09339793|6.382846132999999|54.44410182|-0.026836447|6.206439227000001|82.90209608|0.721122105|-1.422331714|-16.50175503|39.19906437|2582.272632|-874.5930167000001|1929.981543|-10.14694362|5579.97966|171.48226169999998|-537.7880119|-271.9363523|1212.822364|9.947921993|1.0|1.0|1.0|1.0|0.0|3.81|2.97|20.0|2.87|3.83|2.09|1.0|116.81|0.0|6.0|-3.58|-6.64|384.48|0.0|2.92|0.000266|102.0|0.0291|2.83|0.0|0.0|4.15e-07|0.00016|2.5|4.0664|-1219.2481369999998|-1219.220465|653.63|304.9|0.1708|304.9|564.52|-1218.966516|0.1708|6.1931|-0.20148|0.0276719|-1219.02507|8.312999999999999|398.0|6.4001|6.4001
6d_a40|0.0|0|0.0|8.421342866|1|0.604893491|1.695192271|-0.091548968|0|-0.104206961|-0.005066797|-0.205140551|2|2|-0.025143559|-0.624951805|0|0.8361555479999999|-0.289988439|0.8988141140000001|0.604211552|1|-0.119563634|0.017359149|-73.59650182|-76.51205671|11.10859664|192.5638526|215.22657540000003|-0.050049893|7.108696385|38.04267542|0.86005241|-2.15214542|-32.02830281|84.70509846|3063.227702|-1377.2170210000002|3212.360755|-20.49579149|7436.576348|89.55631|-881.3190339|-460.8148719|1601.317552|8.964021265|1.0|0.0|1.0|1.0|1.0|3.98|2.84|14.0|4.8|3.63|2.01|2.0|120.09|1.0|5.0|-7.21|-6.36|460.52|1.0|3.43|6.18e-08|2.85e-05|0.00327|3.87|1.0|0.0|4.9e-05|0.0226|7.98|2.9559|-2470.82949|-2470.793925|656.5|419.45|0.3518|419.45|511.88|-2470.62267|0.3518|7.8884|-214.0|0.03556489|-2470.684323|10.9021|1.0|8.9208|8.9208
3d_a49|0.0|0|0.0|7.535296702|1|0.406515615|2.089548665|-0.3456333889999999|2|-0.087308534|-0.00918253|0.017871379|1|1|-0.075636705|-0.202380888|2|0.808676284|0.029549308|0.863438637|0.846953747|1|-0.094384452|0.009601398|-57.52001036|-54.67520803|5.561916586000001|137.78978830000003|154.6267696|-0.036147237|3.221917789|0.0|0.756622045|-1.698920144|-20.93944137|63.08192694|2809.9605100000003|-984.1537446|1660.7054380000002|-12.12984007|6018.145364|140.9844521|-570.1024832|-297.31302830000004|1300.720421|10.91609228|1.0|0.0|0.0|1.0|3.0|3.29|0.0|21.0|0.72|4.46|1.07|1.0|111.41|0.0|4.0|-5.19|-6.58|392.45|0.0|1.85|6.42e-06|0.00252|0.0142|2.98|0.0|0.0|7.1e-07|0.000278|4.02|3.8907|-1594.595995|-1594.552258|615.3|318.67|0.2899|239.15|455.47|-1594.380348|0.0931|2184.0|-0.21913|0.04373784|-1594.435881|2.3278|2.34|5.6308|5.6308
7l_a46|0.0|0|0.256706467|7.727094485|1|1.160371354|2.1525548|0.017668261|2|-0.203375108|0.013150047|0.050638298|1|1|-0.087877164|-0.1082221709999999|2|0.7746144629999999|0.076724694|0.825629852|0.6539666829999999|0|-0.06289606|0.011594057|-27.30136533|-30.34397256|5.5935102720000005|8.13531199|44.79605077|-0.022013621|2.698568452|51.39110437|0.67467081|-0.880544835|-10.620390400000002|32.8948756|1920.310099|-424.8156159|1246.417766|-5.1237682730000005|4046.614178|156.9538706|-204.9507309|-168.5385796|629.6635476|7.878766604|1.0|1.0|0.0|1.0|0.0|3.04|2.64|17.0|3.59|3.59|1.89|0.0|86.96|0.0|2.0|-3.18|-6.22|290.36|0.0|2.86|0.000668|0.1939999999999999|0.0548|2.61|0.0|0.0|5.19e-07|0.000151|2.42|4.5464|-915.6081232|-915.5830363|517.29|272.71|0.2024|272.71|414.82|-915.446686|0.2024|3.3119|-0.2231699999999999|0.025086919|-915.493986|3.9009|1.94|5.7122|5.7122
12e_a30|0.0|0|0.0|7.412764017000001|2|0.604984231|0.0|-0.029595542|2|-0.010682095|0.0043261129999999|-0.055954785|1|1|-0.089279071|-0.417089226|1|0.8246767140000001|-0.097868612|0.876441789|0.7933543279999999|0|-0.098059338|0.024254701|-52.50202674|-65.04681137|16.08914569|106.2790684|121.5880081|-0.035153347|10.6725953|0.0|0.7071208529999999|-1.863127413|-23.31866823|68.59117243|2920.484542|-1235.889416|2392.685958|-15.46823639|6421.289402|194.2788429|-819.8165288|-274.7836441|1747.776792|15.05551106|1.0|0.0|1.0|1.0|1.0|4.72|0.0|17.0|3.89|2.63|2.51|2.0|133.77|0.0|6.0|-5.44|-6.19|428.51|0.0|2.57|3.59e-06|0.00154|0.0050799999999999|3.84|0.0|0.0|1.84e-07|7.87e-05|3.58|3.4747|-1690.3021629999998|-1690.2687170000002|709.98|356.82|0.2055|245.94|562.76|-1690.030824|151.0|5551.0|-0.19804|0.03344515|-1690.092998|6.1598|11.0|7.9431|7.9431
EW7203_a60|0.0|0|0.0|7.412764017000001|2|0.604984431|0.0|0.0075638519999999|2|-0.092774356|0.003099827|-0.051413084|1|1|-0.049287858|-0.458129101|1|0.822401103|-0.089945913|0.8839272779999999|0.760234689|0|-0.096226348|0.020156795|-49.19385637|-62.23028092|13.03554647|80.48638339|73.67602619|-0.036566012|8.430183|0.0|0.766837077|-1.828300603|-23.64750675|62.22940284|2913.880231|-1182.375337|1660.077477|-15.29301513|6403.777228|150.7881632|-764.6507562999999|-345.1309687|1541.885979|11.59711747|1.0|0.0|1.0|1.0|2.0|4.75|3.21|17.0|3.87|2.6|2.17|2.0|133.97|0.0|5.0|-5.74|-6.35|425.51|0.0|3.09|1.81e-06|0.000768|0.0065|3.59|0.0|0.0|2e-07|8.51e-05|3.64|3.5192|-1668.025575|-1667.993536|678.83|352.3|0.2385|247.15|546.85|-1667.78681|0.0448|1.7676|-0.20654|0.03203878|-1667.848192|2.5159|9.0|8.0334|8.0334
