molecula|SddssS|n9FaRing|SRW09|nAHRing|nARing|SaasN|AATSC1c|SRW07|AATSC1s|SaaaC|ATSC1c|AATSC8d|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|DPSA2|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w WLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50|pIC50
12g_a36|0.0|0|7.412764017000001|2|2|0.0|-0.006495469|5.351858133|-0.039008054|0.0|-0.409214521|-0.0521750109999999|1|0.005035022|-0.099596099|-0.163978382|1|0.901715152|0.8026482070000001|-0.19532883|-0.088251318|0.847239339|0.860667615|0|-0.097067302|0.374686587|-66.72829531|12.19441007|24.29006276|100.2028184|-0.034549379|-45.87193951|8.382969151000001|5.097410387|0.779745318|-2.038413337|-32.74608471|77.14470618|-23.75074918|0.473274545|2829.45056|-1401.294202|2476.712654|-16.3273005|7.285010602000001|13.83075477|0.898522257|6223.658545|151.41267150000002|30.45962398|1797.1178149999998|10.41641087|0.0|1.0|1.0|1.0|5.06|0.0|-7.38|3.01|2.0|138.33|1.0|6.0|-6.19|423.51|2.66|-4.86|1.13e-05|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|5.2092|4.21|3714.0|-1350.887005|724.32|1241.66|333.83|657.02|0.70097|-1350.571683|45.0|-0.20288|7.8537|14.0|7.8539|7.8539
17_a4|0.0|0|7.535296702|1|1|1.690442177|-0.006491052|5.4161004020000005|-0.319716072|0.0|-0.25315101|-0.094767116|1|0.002155864|-0.0179434139999999|-0.07155304|1|0.49887819|0.772721853|0.0147116789999999|-0.12969185|0.8347553529999999|0.484393047|0|-0.08932566|0.332034943|-46.06264282|5.472562628|17.08736223|57.34712812|-0.042181562|-23.75316417|2.822041259|0.0|0.861696586|-1.5185362180000002|-23.59250328|52.67753395|-21.75180355|0.4440629029999999|2351.601697|-783.0649279|1658.726841|-11.21677197|5.923504372999999|10.65499029|0.798764653|5322.773303|71.31904507|25.24299609|908.7478594|6.61489113|0.0|0.0|1.0|0.0|3.31|2.94|-6.56|6.26|1.0|85.09|1.0|3.0|-5.56|345.29|4.29|-4.81|4.39e-05|4.01|0.0|0.0|2.74e-07|9.44e-05|4.3363|4.44|4.3363|-1255.994721|527.39|873.5|285.92|413.28|0.47353|-1255.881628|0.2045|-0.21745|6.3221|877.0|6057.0|6057.0
19_a34|0.0|0|7.412764017000001|1|1|1.898101852|-0.013066507|5.351858133|-0.169170251|0.0|-0.5357267960000001|-0.014196676|1|-0.0042364759999999|-0.255220734|-0.401414514|1|0.866604574|0.8022000659999999|0.08178394|-0.0235903339999999|0.8582665429999999|0.818710955|0|-0.1255804019999999|0.308793959|-62.64265252|19.74799697|131.5318459|179.6256831|-0.039656969|-31.24772528|9.850795895|470.4453529|0.662289492|-1.506964829|-28.08688512|77.38527508|-19.78189027|0.467358389|2127.363207|-751.7118302|1537.244187|-9.86770272|5.495780422|10.31797048|0.877434994|4496.516479|168.4584665|29.86894781|1135.020017|14.74262256|1.0|0.0|1.0|1.0|3.07|2.77|-5.03|2.31|0.0|83.95|2.0|3.0|-7.01|309.32|2.1|-3.15|0.00186|1.66|0.0|0.0|9.42e-06|0.00291|4.1721|2.7|4.1721|-1046.606458|538.96|882.87|297.18|421.62|0.6897300000000001|-1046.458335|0.2189|-0.20251|5.0441|0.99|6.0044|6.0044
4n_a46|0.0|0|7.825245291|1|1|2.093595994|-0.004696854|5.587248657999999|-0.036492128|0.0|-0.234842682|-0.064683066|1|0.0042595609999999|0.070558373|0.109017734|0|0.741742667|0.722331115|-0.06655165|-0.088858764|0.7681452190000001|0.7427183759999999|0|-0.085838139|0.371438024|-47.16810275|4.629240193|172.8490949|53.22165035|-0.031047837|-25.91889741|2.543769935|0.0|0.863203663|-1.459248362|-31.21601103|51.4039205|-17.06080312|0.428896538|2195.786424|-801.8577467|2116.313581|-9.374920341|5.666371466|9.921794991|0.750996215|4955.374473|75.1696593|19.76451658|928.9322794|4.235817757|0.0|1.0|1.0|1.0|3.75|2.84|-6.67|4.94|1.0|102.92|1.0|2.0|-5.26|343.42|3.9|-5.1|3.75e-06|4.41|0.0|0.0|2.14e-07|7.340000000000001e-05|5.7448|4.57|3953.0|-1090.343872|578.83|1011.66|313.65|502.02|0.7025|-1090.098769|0.0711|-0.20685|8773.0|5194.0|5.2845|5.2845
47k_a18|0.0|0|7.03438793|1|1|0.0|-0.0067578909999999|4.844187086|-0.0605329409999999|0.0|-0.5135996820000001|-0.008576013|0|0.00493127|-0.279965025|-0.421027889|0|0.762665453|0.721697829|0.022512501|-0.014398731|0.753132457|0.737517943|0|-0.088346874|0.3533268229999999|-69.77479556|11.91029894|20.66242736|133.5242222|-0.030255779|-55.10689702|9.406543039|58.77865447|0.7153044209999999|-2.208671853|-40.74641317|84.23875372|-23.89547793|0.467246896|3245.964586|-1744.369889|2009.418849|-18.87222501|9.777177947|18.35217454|0.877042091|7575.637462000001|224.8475227|33.40602576|2438.639881|14.46395816|1.0|1.0|1.0|1.0|4.66|0.0|-8.44|3.17|3.0|154.86|1.0|11.0|-6.41|513.63|2.53|-5.33|1.44e-06|4.26|1.0|1.0|3.6099999999999997e-09|1.85e-06|3.0948|8.45|3.0948|-1664.756029|842.29|1492.36|400.63|793.48|0.69823|-1664.2657390000002|0.5920000000000001|-0.17135|5.2253|29.0|7.5376|7.5376
12af_a36|0.0|0|7.412764017000001|2|2|0.0|-0.00989889|5.351858133|-0.081537769|0.0|-0.6038322939999999|0.00146554|1|-0.000472698|-0.126068378|-0.213993335|1|0.859938421|0.813346624|-0.062279009|0.002492952|0.8631180940000001|0.817582774|0|-0.1054605669999999|0.154396546|-73.23838519|15.22358698|89.56100543|169.9519197|-0.035153522|-50.86129548|10.57220682|127.6527374|0.6702409189999999|-2.003750775|-39.81177462|91.25505794|-24.41279506|0.448767097|3013.98446|-1391.529319|3082.869129|-16.95376516|8.59579222|15.59375751|0.8141152220000001|6499.41155|229.0052411|36.42391023|2076.162883|18.01667275|0.0|0.0|1.0|0.0|4.98|0.0|-6.93|1.65|1.0|138.06|1.0|7.0|-7.66|438.48|1.47|-3.64|0.000292|1.85|0.0|0.0|1.1800000000000001e-07|5.18e-05|5.2352|4.5|3.2299|-1440.982935|737.4|1246.55|383.86|589.48|0.70508|-1440.675702|0.0035|-0.19246|9.4631|15.0|7.8239|7.8239
19_a20|0.0|0|6.842683282|0|0|0.0|-0.0096278259999999|4.727387819|-0.130949446|1.622562232|-0.539158264|-0.063133522|1|-0.004654742|-0.049177437|-0.083481481|3|0.811128636|0.7619768840000001|-0.143992458|-0.105118869|0.8193003000000001|0.7741509329999999|1|-0.099685049|0.25624423|-65.49811346|8.964643162|339.8339889|161.33709|-0.038340404|-43.03556944|5.890223441|88.19441661|0.796070588|-1.993700989|-39.5992891|75.98477124|-25.1915821|0.483310517|2849.084477|-1309.962269|1818.518838|-16.55214209|7.950138729|15.38668579|0.935398401|6325.747732|133.9919257|31.64490997|1645.535318|10.48665779|1.0|1.0|1.0|1.0|3.49|2.49|-9.63|4.08|1.0|122.86|1.0|5.0|-6.8|420.47|3.16|-4.57|1.29e-05|2.91|0.0|0.0|2.34e-10|9.86e-08|3.3616|5.01|3.3616|-1368.413151|687.79|1190.68|368.83|519.34|0.6987399999999999|-1368.129074|0.2998|-0.2067|6.3327|2.6|5585.0|5585.0
9a_a31|0.0|0|7.765993078999999|1|1|0.0|-0.01391798|5.733341277|-0.093457477|0.0|-0.723734943|-0.0007638889999999|2|-0.0033853629999999|-0.093527289|-0.15653721|0|0.8058046320000001|0.782715368|0.045292529|-0.001313433|0.837697452|0.76226755|0|-0.122626525|0.235442032|-78.6954713|21.33533299|163.6011874|197.8075471|-0.043430228|-50.50275387|13.69193237|95.14995868|0.737758755|-2.0846509230000003|-41.55773748|94.03540892|-27.87131275|0.484502446|2855.751316|-1337.8230119999998|1955.13855|-17.886392|7.812278516|15.15483138|0.939873412|6273.506211999999|168.29310269999996|37.77835579999999|1813.361078|15.33993762|1.0|1.0|1.0|1.0|3.6|2.78|-8.13|4.02|1.0|113.64|1.0|6.0|-6.39|418.47|3.47|-4.77|2.42e-06|3.47|0.0|0.0|7.35e-09|3.07e-06|3.7892|5.27|3.7892|-1691.9526239999998|680.72|1145.99|327.21|540.01|0.7028|-1691.716118|0.7028|-0.20032|6.2203|0.15|6.8239|6.8239
12_a3|0.0|0|6.823286122000001|0|0|0.0|-0.009093383|4.727387819|-0.118456941|2.07135708|-0.336455156|-0.069857022|1|-0.0045709459999999|0.017902469|0.032450556|2|0.899733837|0.718481325|-0.039834906|-0.125395523|0.784451598|0.841871246|1|-0.096133903|0.101891875|-45.63945658|5.258353635|239.2266101|80.99228663|-0.039584548|-21.667278|2.496397166|76.23910943|0.830418645|-1.345874639|-20.92463497|52.16354015|-18.79271742|0.463780604|2056.502939|-638.9523922000001|1064.221958|-8.921820355|5.6343192|10.50748861|0.864908294|4400.493202000001|80.50854774|22.63041363|769.4340634|6.524083564|1.0|1.0|1.0|1.0|3.2|2.17|-6.89|4.01|1.0|90.49|1.0|2.0|-5.3|304.37|3.23|-4.84|2.07e-06|4.03|0.0|0.0|1.3e-07|3.9500000000000005e-05|3263.0|2.94|3263.0|-1272.152002|515.23|847.25|379.97|361.95|0.69784|-1272.010995|0.5056|-0.19514|3.1979|3548.0|5.45|5.45
4d_a49|0.0|0|7.535296702|1|1|2.097463308|-0.006135653|5.4161004020000005|-0.058204482|1.76904838|-0.343596561|0.013451218|1|0.001356445|0.000511959|0.000850823|2|0.7745859279999999|0.783870915|-0.008564167|0.023137464|0.834151595|0.749565191|1|-0.085966608|0.410804214|-52.95392476|8.392883773|85.21839288|152.3727245|-0.0281044679999999|-32.61868996|5.16986937|57.16412513|0.654728051|-1.461432343|-34.12740785|66.51766234|-17.31186002|0.470013152|2658.242991|-900.2167208999999|1640.195062|-10.66380249|7.998287218|15.09148245|0.8868392740000001|5915.214567|212.6814716|26.44129877|1374.947536|13.56373757|1.0|1.0|1.0|1.0|3.38|2.68|-7.58|2.8|1.0|115.63|1.0|6.0|-7.7|398.46|2.27|-3.35|0.000743|1.45|0.0|0.0|2.64e-08|1.05e-05|5.7447|2.99|3.8047|-1293.333712|668.09|1144.04|325.87|495.7|0.6782100000000001|-1293.049085|0.0879|-0.2219699999999999|5.5765|18.0|7.7447|7.7447
14a_a22|0.0|0|6.842683282|0|0|1.646649187|-0.0050042229999999|4.727387819|-0.052476637|1.614660505|-0.280236463|-0.015194063|1|0.005757758|-0.097476465|-0.165471815|2|0.6819423609999999|0.7392451729999999|-0.09744639|-0.027029438|0.794858486|0.655865336|1|-0.081479363|0.490491034|-55.51601021|14.49148204|93.21042936|92.61079081|-0.031338217|-37.82586486|9.873779458|60.38977977|0.7007904070000001|-1.629587269|-28.88288575|70.33046351|-21.35231162|0.446584227|2885.858295|-1110.320204|2169.870866|-14.54840956|8.052850876|14.55117701|0.8069597009999999|6348.976909|203.8666248|30.46889826|1584.38271|14.81445329|1.0|1.0|1.0|1.0|3.42|2.86|-9.21|4.31|1.0|124.05|1.0|6.0|-6.61|420.47|3.19|-4.68|2.25e-05|3.18|0.0|0.0|6.1e-10|2.56e-07|5.0653|4.98|3.5707|-1368.35698|695.62|1191.81|347.23|534.87|0.63156|-1368.075682|0.0578|-0.21174|6603.0|38.0|7.4202|7.4202
6c_a31|0.0|0|7.78113851|1|1|0.0|-0.015192833|5.733341277|-0.151732713|0.0|-0.790027307|-0.107687565|2|-0.00668344|-0.0055763209999999|-0.009333123|0|0.831901219|0.790900932|-0.078059285|-0.172780048|0.846458013|0.7905201209999999|0|-0.126324613|0.138124296|-79.97295595|20.09112958|163.6316745|227.1490414|-0.044739967|-50.62888027|12.71919216|105.7632176|0.7653239190000001|-2.147518413|-48.45681657|93.4208388|-28.32375523|0.4463376229999999|2837.949799|-1359.540251|2357.829685|-17.93106176|8.102804662|14.63492011|0.8061548709999999|6283.091868|148.5675636|37.00884624|1776.424619|13.44788285|1.0|1.0|1.0|1.0|3.67|3.13|-7.72|4.26|2.0|114.5|1.0|5.0|-6.27|418.47|3.64|-4.94|8.179999999999999e-07|3.64|0.0|0.0|1.89e-08|7.9e-06|3.2974|5.08|3.2974|-1691.984862|667.01|1125.85|376.01|524.56|0.7014699999999999|-1691.734564|0.5028|-0.19169|8.8847|0.34|6.4685|6.4685
23_a10|0.0|0|7.535296702|1|1|2.140123457|-0.00264793|5.4161004020000005|0.012558932|1.981673861|-0.17741132|-0.0253481679999999|1|0.010662507|-0.130679|-0.207994181|2|0.7338945809999999|0.754150918|-0.149057824|-0.043248272|0.800727358|0.706648116|1|-0.072395864|0.535680357|-51.27837225|6.81095873|72.17779806|60.05816353|-0.02685653|-36.32074126|4.824237957|53.00900704|0.7611996520000001|-1.6651048819999998|-24.91121732|60.76548004|-19.02262196|0.485561757|3103.831885|-1179.402562|1945.384475|-13.47382337|8.755988318|17.02048484|0.943867925|7034.375112000001|169.14354509999998|24.9903188|1549.399766|9.487107794|1.0|1.0|1.0|1.0|3.8|4.13|-9.84|5.81|2.0|139.11|1.0|6.0|-5.93|461.56|4.5|-5.7|4.19e-06|4.48|0.0|0.0|1.44e-10|6.66e-08|3.8034|3.9|3.8034|-1470.1960279999998|768.3|1336.11|325.98|606.18|0.67647|-1469.838069|0.2089|-0.21158|4.8954|0.75|6.1249|6.1249
A8301_a51|0.0|0|6.86171134|0|0|1.700610355|-0.00449765|4.727387819|-0.028789626|1.987294898|-0.242873103|-0.1227504419999999|1|0.007083041|-0.0357324579999999|-0.0618359079999999|2|0.7595189840000001|0.6959300979999999|-0.013846396|-0.21474885|0.750630149|0.7234449559999999|1|-0.0780376929999999|0.339244706|-50.67621589|5.293803823|36.55933899|42.37868986|-0.032775831|-32.90818536|3.437697042|78.46116212|0.854959635|-1.6387915469999998|-23.3177516|56.90163721|-21.28401067|0.4799553379999999|2799.106729|-1064.200534|2461.663545|-13.82143785|6.890532887999999|13.24988678|0.922911768|6401.6494600000005|94.18649643|24.89475504|1244.737752|6.225421319|1.0|1.0|1.0|1.0|3.49|3.5|-9.38|5.52|2.0|129.04|1.0|5.0|-5.31|421.52|4.58|-5.93|2.5e-07|5.02|0.0|0.0|4.12e-10|1.74e-07||||||||||||||12.0|7.9208|7.9208
13k_a6|0.0|0|7.412764017000001|1|1|0.0|-0.014257799|5.351858133|-0.132667824|0.0|-0.8554679409999999|-0.072504783|1|-0.006280295|-0.045794891|-0.073210645|1|0.8694295409999999|0.7908110340000001|0.1373649019999999|-0.123105035|0.84018367|0.827754203|0|-0.127178105|0.212093198|-88.29427104|20.6185734|183.1261118|249.215618|-0.045420752|-61.29890279999999|14.31458589|113.5526088|0.7971316940000001|-2.543562101|-57.53822059|100.7779947|-31.53366823|0.426031882|2966.890288|-1765.8854210000002|3332.974951|-21.89246528|8.370126134|14.58291125|0.7422570490000001|6492.211639|140.8427117|39.55891914|2215.299472|12.48372364|1.0|1.0|1.0|1.0|3.68|2.8|-8.89|3.8|1.0|124.98|1.0|7.0|-6.59|441.48|3.18|-4.77|3.26e-06|3.39|0.0|0.0|1.29e-09|5.7e-07|5112.0|5.41|3.5476|-1465.862962|731.25|1246.69|349.49|577.68|0.70536|-1465.557346|0.0137|-0.1944|10.5079|46.0|7.3372|7.3372
19h_a38|0.0|0|7.412764017000001|2|2|0.0|-0.007781653|5.351858133|-0.082283951|0.0|-0.420209249|-0.070688288|1|-0.000673716|-0.101303149|-0.217394466|1|0.724208473|0.819222745|-0.054149342|-0.121374121|0.8741648479999999|0.698414933|0|-0.109986804|0.3263113569999999|-64.79649453|12.51014765|136.81322659999998|132.7728693|-0.03959525|-38.17354026|7.370099699|0.0|0.75379331|-1.979762478|-28.533396600000003|76.70128100000001|-23.32673803|0.47459722|2774.611523|-1166.336902|1839.424968|-13.74247449|6.820483788|12.98143834|0.903301693|6253.901215|145.047677|30.94580137|1547.290068|11.90478646|1.0|1.0|1.0|1.0|4.8|2.43|-6.86|2.55|1.0|125.69|1.0|5.0|-6.77|401.44|2.66|-4.17|7.209999999999999e-05|2.78|0.0|0.0|1.4e-07|5.610000000000001e-05|3.7384|3.41|3.5358|-1332.187847|626.65|1092.17|350.65|452.01|0.69012|-1331.941646|88.0|-0.20379|9.0777|9.0|8.0348|8.0348
17a_a6|0.0|0|7.412764017000001|1|1|0.0|-0.012704951|5.351858133|-0.0265090529999999|0.0|-0.686067347|-0.060774312|1|-0.00194781|-0.10896749|-0.180339002|1|0.850080948|0.7722228729999999|0.08716369|-0.106323149|0.8299950709999999|0.8013954109999999|0|-0.109388399|0.350977745|-71.75703418|20.43213226|157.13173490000003|161.9738174|-0.041567592|-47.07146289|13.40315088|554.1936506|0.77193498|-2.078379577|-41.34573382|84.75077935|-27.26767299|0.483320982|2816.084228|-1363.383649|2217.333474|-17.887155899999996|8.337470517|16.13665395|0.935437602|5996.580489|149.60699319999998|35.323795000000004|1766.18975|12.99374518|1.0|1.0|1.0|1.0|3.52|2.88|-9.01|4.32|2.0|116.79|1.0|5.0|-5.89|409.44|3.59|-5.17|1.56e-06|4.09|0.0|0.0|9.77e-10|4e-07|3.5421|4.04|2.9753|-1350.102634|696.96|1167.16|416.71|574.02|0.7024|-1349.830672|0.0101|-0.18178|5604.0|24.0|7.6198|7.6198
13i_a6|0.0|0|7.412764017000001|1|1|0.0|-0.0149593219999999|5.351858133|-0.154502515|0.0|-0.852681372|-0.032549318|1|-0.007703306|-0.045418125|-0.073507141|1|0.8744720490000001|0.7771558909999999|0.145878803|-0.054229558|0.8287956870000001|0.830577798|0|-0.129526268|0.221116773|-86.83156133|20.90143854|181.1128483|252.0312146|-0.046433945|-58.20996912|14.01186473|116.5456632|0.783597763|-2.460999087|-54.13430283|100.2320567|-31.12829557|0.429711323|2906.257489|-1649.799665|2880.134143|-20.86772478|8.294136887|14.54375165|0.753497905|6306.951561999999|145.07130039999998|39.72483975|2105.416507|13.40049533|1.0|1.0|1.0|1.0|3.59|2.7|-8.5|3.54|1.0|120.17|1.0|6.0|-6.81|427.46|2.91|-4.48|9.32e-06|2.95|0.0|0.0|3.18e-09|1.36e-06|3.6668|4.94|3.5614|-1426.549926|703.43|1196.21|348.14|553.67|0.70517|-1426.269916|19.0|-0.19454|10.1375|21.0|7.6778|7.6778
8e_a46|0.0|0|7.727094485|1|1|2.161814059|-0.001015139|5.533389489|0.000950213|0.0|-0.046696417|-0.016857659|1|0.0123581919999999|-0.08488645|-0.135984209|2|0.669602597|0.789844634|-0.241393458|-0.024620704|0.837678812|0.668786636|0|-0.065982313|0.281227001|-33.59778824|4.876083942|7.389496216|40.04689925|-0.023017086|-17.10778729|2.482871976|53.05984592|0.7492419109999999|-0.989734694|-13.83322216|39.62167507|-11.72015869|0.444693313|1982.950764|-503.9668235|1415.320228|-5.967832774|5.504080656|9.911785304|0.8008066970000001|4239.252176|127.6844779|15.64268965|672.6356549999999|6.023886838999999|1.0|0.0|1.0|1.0|3.21|2.93|-6.67|3.9|0.0|91.93|1.0|2.0|-6.02|304.39|3.21|-4.04|0.0002569999999999|3.01|0.0|0.0|2.16e-07|6.57e-05|4.5092|3.0|4.5092|-954.9296396|552.99|933.3|274.96|457.96|0.6967|-954.743261|0.2162|-0.2201|3.7755|406.0|6.3915|6.3915
1g_a5|0.0|0|6.605297921|0|0|0.0|-0.003919036|4.59511985|-0.010620031|0.0|-0.172437603|-0.0353243789999999|1|0.006957291|-0.010807075|-0.0178558139999999|2|0.74740095|0.7778380309999999|0.030722968|-0.067172264|0.8393686990000001|0.717355058|0|-0.074361785|0.39389953|-39.8807456|10.9506874|74.51397212|71.90752413|-0.027205531|-21.388323|5.8729303|0.589719781|0.61393343|-1.11542677|-20.16505667|54.34919851|-14.59051668|0.4713154089999999|2243.103668|-598.211184|832.7655896000001|-7.824996219|7.312498266|13.83149499|0.891486942|4639.260975|207.0502037|23.76563316|974.3909596|14.46845291|1.0|1.0|1.0|1.0|2.79|2.12|-8.14|4.21|0.0|96.98|1.0|4.0|-6.15|328.37|3.09|-4.2|9.27e-05|3.03|0.0|0.0|7.190000000000001e-09|2.36e-06|4.7822|2.61|4.1733|-1065.846194|572.15|961.17|297.09|448.93|0.66164|-1065.675316|0.0504|-0.20972|5.2707|115.0|6.9393|6.9393
IN1166_a11|0.0|0|6.842683282|0|0|0.0|-0.006882528|4.727387819|-0.008507023|1.643912856|-0.378539035|-0.037793156|1|-0.001446486|-0.126749697|-0.223618825|2|0.841211811|0.765593573|0.102257199|-0.067328767|0.827254552|0.790249345|1|-0.0896538619999999|0.551933595|-61.90325275|13.82641888|112.0066065|94.40543077|-0.031642539|-42.74230509|9.546719887|20.83871871|0.694302821|-1.6137695069999998|-35.26269962|76.76995134|-21.84820685|0.463497159|2865.055175|-1114.258549|2953.475057|-15.08551944|6.777827685|12.63334911|0.8639230290000001|6310.825439|211.0745642|31.46783535|1604.859603|14.86669859|1.0|1.0|1.0|1.0|3.51|2.79|-10.18|4.53|1.0|123.82|0.0|5.0|-6.52|417.47|3.31|-4.78|7.74e-06|3.27|0.0|0.0|6.59e-11|2.75e-08|4.9857|3.36|3.2827|-1347.298558|704.48|1198.36|377.7|554.63|0.6998300000000001|-1347.012407|0.1239|-0.21098|4.3481|12.0|7.9318|7.9318
25b_a34|0.0|0|7.412764017000001|1|1|1.94553288|-0.015658012|5.351858133|-0.0929479709999999|0.0|-0.861190687|-0.061390533|1|-0.000223677|-0.278635968|-0.435821207|1|0.832166825|0.7969500890000001|0.08214612|-0.101529052|0.83883012|0.787858064|0|-0.137924163|0.5020264870000001|-86.13394472|18.82143547|165.2408865|214.470853|-0.042438204|-53.79083879|11.75402804|49.2835599|0.76274549|-2.206786613|-40.19997818|98.0416108|-26.50275222|0.419904835|2611.55928|-1378.143115|2671.608537|-16.55102732|6.383564979|11.00434095|0.723855085|5786.015654|148.1659658|34.74652105|1806.819095|11.90766609|1.0|1.0|1.0|1.0|3.53|3.39|-6.42|3.03|1.0|108.21|1.0|7.0|-7.07|393.44|2.58|-3.69|0.00015|2.29|0.0|0.0|3.8100000000000004e-07|0.00015|4.2253|5.06|4.2253|-1313.388114|668.48|1136.16|293.43|562.84|0.6925600000000001|-1313.132261|0.2259|-0.21103|9.0174|2.08|5.6819|5.6819
15c_a22|0.0|0|6.842683282|0|0|1.596256692|-0.005236206|4.727387819|-0.018518519|1.568396937|-0.298463715|0.006275578|1|0.004362505|-0.0917078119999999|-0.160566657|2|0.667111824|0.773044788|-0.096749121|0.010828071|0.8353837409999999|0.639264982|1|-0.080088202|0.615901609|-57.66130245|17.68362419|36.22825261|96.05497587|-0.0302219629999999|-41.51455167|12.731723|78.22334636|0.661775114|-1.60176404|-34.97658951|75.52188549|-21.75898206|0.462157867|3079.491787|-1153.226049|2092.620825|-15.66586856|8.626398368|16.03890406|0.859281634|6882.442370999999|243.5126145|32.87972244|1742.625289|17.86058304|1.0|1.0|1.0|1.0|3.49|2.85|-9.28|4.18|1.0|128.77|1.0|6.0|-6.96|445.48|2.98|-4.62|1.39e-05|2.9|0.0|0.0|5.269999999999997e-10|2.35e-07|5.7361|4.79|3674.0|-1460.602657|715.42|1241.07|337.46|575.8|0.69113|-1460.324493|0.0694|-0.22807|9.0393|737.0|6.1325|6.1325
19_a15|-3.694652026|0|0.0|0|0|0.0|-0.009832375|0.0|-0.558905888|0.0|-0.4621216379999999|-0.032407407|0|-0.00534669|-0.0283109839999999|-0.045543362|1|0.7981860159999999|0.722297906|0.042424078|-0.048611111|0.770451673|0.7358168620000001|0|-0.112106433|0.355677322|-64.78818183|3.04716388|61.63983265|178.5363184|-0.042351319|-37.44217335|1.761006946|15.76831619|0.922135562|-1.905809364|-31.61527447|68.10965742|-24.47553536|0.405429114|2625.952212|-1101.399091|1857.369806|-14.14482104|6.10227122|10.26331993|0.681885245|5417.777463|44.99916039|26.54223128|1194.400408|3.321475588|1.0|1.0|0.0|1.0|2.99|2.17|-7.14|4.96|1.0|101.22|1.0|5.0|-6.22|369.44|2.88|-4.39|7.56e-06|3.29|0.0|0.0|7.28e-08|2.69e-05|4.1742|7.53|4.1742|-1523.404372|601.23|1030.77|297.03|519.04|0.68945|-1523.196562|0.4895|-0.20742|9326.0|72.0|7.1427|7.1427
12as_a36|0.0|0|7.412764017000001|2|2|0.0|-0.007672841|5.351858133|-0.073735973|0.0|-0.452697599|-0.025398105|1|0.0018565629999999|-0.098698552|-0.166354116|1|0.8058720979999999|0.817372883|-0.0389138329999999|-0.04244711|0.869455765|0.770400825|0|-0.109492809|0.291030086|-73.78005999|12.95780416|88.17694537|154.6869148|-0.037824788|-49.71556877|8.731418812000001|0.0|0.768125394|-2.080363362|-37.57216725|85.53474971|-25.48765709|0.454761514|2904.092809|-1401.82114|2365.632846|-17.17446921|8.768282531|16.08155469|0.834059821|6224.698969|156.2451686|33.18163581|1824.98997|11.75468972|0.0|0.0|1.0|0.0|4.86|0.0|-6.89|2.09|1.0|133.95|1.0|6.0|-7.21|423.47|1.84|-3.95|0.000154|2.36|0.0|0.0|1.29e-07|5.4600000000000006e-05|4.5202|4.84|3851.0|-1385.601917|712.04|1207.35|321.96|568.52|0.68211|-1385.322633|0.2402|-0.21419|6.8556|59.0|7.2291|7.2291
12f_a30|0.0|0|7.412764017000001|2|2|0.0|-0.015345198|5.351858133|-0.274237737|0.0|-0.874676289|-0.046588557|1|-0.004395528|-0.077457998|-0.226973911|1|0.613786308|0.8246767140000001|-0.043091382|-0.071123509|0.876441789|0.593245722|0|-0.108935062|0.56363596|-76.85198573|11.07796031|101.2862703|115.8783181|-0.0452183279999999|-54.21787616|7.815328055|1.45550709|0.815175332|-2.396571368|-45.01820228|89.21786458|-31.90082427|0.472521727|3305.792133|-1690.743686|2712.844784|-22.5055335|8.366190175|15.86072943|0.8958126809999999|7634.176316|130.3909181|39.1336968|2074.08593|12.36587885|0.0|1.0|1.0|0.0|4.73|0.0|-7.18|4.78|2.0|133.96|1.0|7.0|-5.66|482.48|3.42|-5.92|1.99e-07|5.05|0.0|0.0|6.61e-08|3.19e-05|5.0587|5.52|3.5298|-1988.032639|729.87|1225.63|351.25|574.31|0.68471|-1987.782125|0.1596|-0.20422|4.6865|19.0|7.7144|7.7144
