molecula|SddssS|n9FaHRing|SaaNH|SssssC|SRW09|nAHRing|nARing|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|RASA|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|pIC50|pIC50
12aw_a36|0.0|0|3.28940051|0.0|7.412764017000001|2|2|-0.135690414|-0.008293935|5.351858133|-0.115864198|2|0.0|-0.4478724979999999|-0.006877664|-0.1066959869999999|10.96021804|1|-0.098027247|-0.250781298|-0.4191703539999999|0.653741315|0.836170906|-0.022464907|0.892249657|0.706174871|0.373775982|0.023038651|-56.73814908|-73.52224315|0.2938251289999999|188.3390873|-0.041292362|-47.12705211|9.4658605|-36.36860892|87.37742985|-26.46800754|71.5057033|0.47322369|452.6513136|-1323.400377|-16.96573876|0.250947713|7.545677222999999|14.32425315|0.898338973|6370.06138|160.8550748|-848.2869380000001|35.33532702|0.02161528|-319.2802512|1766.7663510000002|593.6088758|0.0|0.0|0.0|2.0|0.0|0.14|17.0|3.55|69.2|2.78|1.0|123.67|0.0|31.0|-6.8|417.41|1.0|0.0|2.44|-4.32|4.81e-05|0.0201|2.88|0.0|3.17e-05|3.66|3.8763|-1431.404673|-1431.373326|1120.43|319.85|237.0|507.71|0.38905|0.69109|-1431.180191|4.8181|8.0458|8.0458
12k_a30|0.0|0|0.0|0.0|7.412764017000001|2|2|-0.001755273|-0.007818038|5.351858133|-0.029595542|2|0.0|-0.44562817|0.0043261129999999|0.067265077|10.31162844|1|-0.089279071|-0.154412059|-0.4186541|0.838579475|0.830875659|0.001281277|0.883029843|0.815083558|0.340031035|0.024177669|-52.35426525|-65.04897323|0.184916442|122.5057244|-0.035199567|-43.09444587|10.61148425|-34.68429919|80.03127603|-23.31944323|68.37178540000001|0.47195436|539.9866061|-1235.930491|-15.44895229|0.291863802|8.416930701|15.93977881|0.893775698|6393.133321|193.3575303|-818.7944715|32.93073182|0.0226150579999999|-275.77726980000006|1745.328787|704.0353382000001|0.0|1.0|1.0|1.0|0.0|0.17|17.0|3.89|90.88|2.51|2.0|133.77|0.0|31.0|-6.19|428.51|0.0|0.0|2.57|-4.93|1.19e-05|0.0050799999999999|3.84|0.0|7.87e-05|3.58|3.4715|-1690.302721|-1690.269144|1200.31|357.15|238.62|564.62|0.39318|0.6864899999999999|-1690.031103|4.9516|7.6144|7.6144
12_a3|0.0|0|0.0|0.0|6.823286122000001|0|0|0.167987916|-0.009093383|4.727387819|-0.118456941|2|2.07135708|-0.336455156|-0.006049098|-0.045382017|10.31163031|1|0.017902469|0.032450556|-0.604704476|0.899733837|0.718481325|-0.039834906|0.784451598|0.829399708|0.101891875|0.011076075|-44.07517037|-45.63945658|0.170600292|80.99228663|-0.039584548|-21.667278|2.496397166|-20.92463497|52.16354015|-18.79271742|49.333524|0.463780604|393.75653|-638.9523922000001|-8.921820355|0.169581355|5.6343192|10.50748861|0.864908294|4400.493202000001|80.50854774|-303.3418921|22.63041363|0.01374218|-313.7317211|769.4340634|330.4083896|1.0|1.0|1.0|1.0|2.17|0.0|21.0|4.34|92.93|1.6|1.0|90.49|0.0|22.0|-5.3|304.37|0.0|1.0|3.23|-4.84|1.44e-05|0.0044|4.03|0.0|3.9500000000000005e-05|2.94|3263.0|-1272.152002|-1272.125792|847.25|379.97|379.97|361.95|0.69784|0.69784|-1272.010995|2.3762|5.45|5.45
IN1166_a11|0.0|0|3.433539068|0.0|6.842683282|0|0|-0.089778965|-0.006882528|4.727387819|-0.008507023|2|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|1|-0.126749697|-0.223618825|-0.462344944|0.841211811|0.765593573|0.102257199|0.827254552|0.863273559|0.551933595|0.0200246639999999|-51.07061499|-61.90325275|0.136726441|94.40543077|-0.031642539|-42.74230509|9.546719887|-35.26269962|76.76995134|-21.84820685|64.89703387|0.463497159|596.0640225999999|-1114.258549|-15.08551944|0.305697179|6.777827685|12.63334911|0.8639230290000001|6310.825439|211.0745642|-769.3614916|31.46783535|0.021531291|-268.3203251|1604.859603|676.2770877|1.0|1.0|1.0|2.0|2.79|0.08|27.0|5.01|103.17|0.92|1.0|123.82|0.0|32.0|-6.52|417.47|0.0|1.0|3.31|-4.78|1.65e-05|0.00688|3.27|0.0|2.75e-08|3.36|3.2827|-1347.298558|-1347.256659|1198.36|377.7|248.68|554.63|0.4358399999999999|0.6998300000000001|-1347.012407|3365.0|7.9318|7.9318
12bc_a36|0.0|0|3.43846811|0.0|7.412764017000001|2|2|-0.058020733|-0.007661816|5.351858133|-0.042515909|2|0.0|-0.413738077|-0.001012333|-0.079009683|10.95883416|1|-0.101451485|-0.1716508239999999|-0.442519304|0.884841888|0.836170906|0.006621918|0.892249657|0.834305498|0.326764696|0.01824287|-51.87437401|-71.97763346|0.165694502|111.3483497|-0.038558877|-48.36968394|8.238431664|-34.8600941|83.97121855|-25.91194805|64.13376391|0.467645467|560.6615736|-1295.597402|-17.41308622|0.22853193|8.273766079|15.54183457|0.878447423|6587.689277|153.57572439999998|-870.6543108999999|33.5878425|0.017847333|-364.8584744|1679.392125|661.6709012|0.0|1.0|0.0|2.0|0.0|0.14|17.0|3.99|69.2|2.99|2.0|133.77|0.0|31.0|-6.26|450.32|1.0|1.0|2.82|-5.18|6.55e-06|0.00295|3.93|0.0|7.83e-06|4.42|3.8696|-2152.134749|-2152.100551|1188.37|320.4|237.57|563.76|0.35775|0.69094|-2151.9100780000003|6.5854|8.0969|8.0969
12x_a30|0.0|0|0.0|0.0|7.412764017000001|2|2|0.044575215|-0.006008579|5.351858133|-0.0335688279999999|2|0.0|-0.3545061539999999|0.00604028|0.027312213|10.31162819|1|-0.053700437|-0.0922059569999999|-0.458718546|0.842068099|0.782514704|-0.062251445|0.829606585|0.848844277|0.398925866|0.014757946|-47.48669555|-60.57208434|0.151155723|99.81775209|-0.035022402|-39.99960559|6.435648079|-31.35848986|68.52587215|-23.12752311|57.2323071|0.4490846539999999|560.5459455|-1272.013771|-15.27257668|0.175325029|7.794822643|14.14885734|0.815160907|6359.545311|115.7782842|-839.9917174000001|28.04441012|0.012044556|-428.8071293|1542.442557|754.3941655|0.0|1.0|0.0|1.0|0.0|0.21|17.0|4.87|81.65|3.25|2.0|137.21|0.0|31.0|-5.64|426.54|0.0|0.0|3.19|-5.46|3.48e-06|0.00148|4.6|0.0|1.76e-05|4.45|3.4831|-1654.40976|-1654.3784|1211.79|355.95|355.95|558.65|0.68589|0.68589|-1654.1207|4.3702|7.6556|7.6556
18a_a22|0.0|0|0.0|0.0|6.842683282|0|0|-0.197348157|-0.003488994|4.727387819|-0.018344659|2|1.6891461019999998|-0.19538364|0.007066388|-0.021976395|10.31286146|1|-0.0835538409999999|-0.147724859|-0.296897301|0.760537197|0.7329701259999999|-0.042139855|0.7881113679999999|0.926535704|0.573315195|0.01713283|-34.36220678|-51.6464295|0.073464296|49.84469832|-0.029276847|-35.04152115|7.887046626|-23.31437056|64.80092090000001|-19.86401135|45.98663929|0.487405342|628.6440468999999|-1032.92859|-13.47750813|0.289532802|7.037677899|13.72951861|0.950859191|6630.646100999999|196.4447473|-700.830423|27.95908297|0.0193879289999999|-285.5992506|1453.872315|730.9420477000001|1.0|1.0|1.0|1.0|3.17|0.08|27.0|5.32|100.61|2.13|2.0|131.64|0.0|32.0|-6.28|436.53|0.0|1.0|3.9|-5.16|6.98e-06|0.00305|3.78|0.0|1.73e-07|3.69|3.4832|-1691.3151059999998|-1691.2957760000002|1211.84|355.95|246.91|531.16|0.35107|0.68577|-1691.036502|3851.0|7.8861|7.8861
15c_a22|0.0|0|0.0|0.0|6.842683282|0|0|-0.134137693|-0.005236206|4.727387819|-0.018518519|2|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|1|-0.0917078119999999|-0.160566657|-0.364626967|0.667111824|0.773044788|-0.096749121|0.8353837409999999|0.8665852140000001|0.615901609|0.024561528|-48.58045253|-57.66130245|0.133414786|96.05497587|-0.0302219629999999|-41.51455167|12.731723|-34.97658951|75.52188549|-21.75898206|66.26407672|0.462157867|623.9175171|-1153.226049|-15.66586856|0.338224886|8.626398368|16.03890406|0.859281634|6882.442370999999|243.5126145|-830.2910335|32.87972244|0.0248073129999999|-232.9472639|1742.625289|731.8178649|1.0|1.0|1.0|1.0|2.85|0.08|27.0|3.9|109.38|1.08|1.0|128.77|0.0|34.0|-6.96|445.48|0.0|0.0|2.98|-4.62|2.4e-05|0.0107|2.9|0.0|2.35e-07|4.79|3674.0|-1460.602657|-1460.571156|1241.07|337.46|216.15|575.8|0.30831|0.69113|-1460.324493|7.382000000000001|6.1325|6.1325
4_a47|0.0|0|0.0|0.0|0.0|0|0|0.004633887|-0.008204735|0.0|-0.121159855|2|1.42341819|-0.3692130839999999|-0.007295208|0.0687047279999999|10.93671044|0|-0.017555555|-0.027355932|-0.462831711|0.893350891|0.783871003|-0.095209424|0.84420422|0.874200878|0.444849947|0.007772995|-42.46254967|-50.35610033|0.1257991219999999|68.44214684|-0.03525955|-27.39669054|2.300808176|-23.10213311|57.78603076|-19.18327632|46.69151766|0.402148382|475.6168721|-805.6976052|-10.43683449|0.193395607|6.468023748999999|10.818777699999998|0.67265584|5254.939281|105.2186243|-438.3470487|23.78275706|0.013656479|-333.62177030000004|998.8757964|471.7712484|1.0|0.0|1.0|2.0|3.01|0.05|22.0|4.83|58.04|3.1|2.0|106.52|0.0|26.0|-4.99|361.82|0.0|1.0|4.32|-5.64|2.31e-06|0.0008359999999999|4.96|0.0|5.81e-07|4.44|3.73|-1509.453558|-1509.4201369999998|988.42|332.4|214.85|432.89|0.45947|0.69157|-1509.262887|4.2607|7.5|7.5
9h_a24|0.0|0|2.916716427|0.0|7.153833802|0|0|-0.203768024|-0.002864393|5.209486153|2.01e-05|2|0.0|-0.105982525|0.013595277|-0.209618231|10.96661419|2|-0.02551563|-0.047269812|-0.207206943|0.687815726|0.78742035|0.183289617|0.859720539|0.883775278|0.4016070679999999|0.018457687|-28.52000725|-32.48899638|0.1162247219999999|54.93613103|-0.026280957|-15.35662744|4.123788393|-13.48059881|47.51520531|-12.42226332|37.24443236|0.477589721|417.7355164|-422.3569529|-5.871651668999999|0.427628742|5.805547147|11.11300329|0.914204295|4170.098082|202.1279819|-199.6361567|21.70315707|0.031789952|-68.41568372|737.9073405|295.8603625|0.0|0.0|1.0|1.0|1.96|0.0|22.0|2.42|72.28|1.07|0.0|82.17|0.0|22.0|-6.85|288.31|1.0|1.0|1.97|-3.24|0.000575|166.0|1.7|0.0|0.000258|1.16|4.3437|-945.2642633|-945.2337612|831.92|285.43|239.63|363.48|0.54606|0.61928|-945.153352|5.6654|7.1135|7.1135
8m_a46|0.0|0|0.0|0.2148468989999999|7.727094485|1|1|-0.044830187|-0.00517896|5.533389489|-0.085284636|1|0.0|-0.248590088|0.0063680119999999|-0.120972269|10.94650201|1|0.010184776|0.015631887|-0.380393836|0.783187801|0.7699708959999999|-0.084989948|0.8142050040000001|0.876210355|0.280198209|0.007059399|-48.32436573|-45.17474201|0.123789645|65.63194084|-0.032188531|-23.9511632|1.984401749|-25.62105988|48.72163155|-17.06601365|52.0671834|0.425802465|464.5573228999999|-767.9706141|-9.04821721|0.114510313|5.684332261000001|9.899611044|0.7415609409999999|4439.758321|60.71213839999999|-407.1697745|19.27296714|0.006689855|-408.7649869|867.2835213999999|463.1469765|1.0|0.0|1.0|1.0|2.92|0.3|17.0|4.16|50.94|2.62|1.0|96.16|0.0|24.0|-5.61|319.4|1.0|1.0|3.53|-4.56|2.78e-05|0.0088799999999999|3.72|0.0|0.000112|4.12|4.2881|-1014.126693|-1014.091966|970.82|289.14|233.66|489.57|0.43001|0.6997800000000001|-1013.91158|2.0174|6.6402|6.6402
12al_a36|0.0|0|3.469383582|0.0|7.412764017000001|2|2|-0.06777947|-0.008463062|5.351858133|-0.04314418|2|0.0|-0.4908576189999999|0.00127667|-0.074215038|10.96020817|1|-0.1430106119999999|-0.239932418|-0.404703593|0.8913597320000001|0.8344566859999999|0.125005134|0.885733922|0.801179217|0.2689491989999999|0.026927826|-51.22331485|-69.69632923|0.198820783|130.8308989|-0.035305316|-45.86257662|11.65999569|-33.70669917|86.77628559|-23.23210974|68.94274882|0.456856406|527.2034213000001|-1254.533926|-15.28752554|0.328915355|8.774664332|16.15533063|0.841133748|6049.668466|216.4375922|-825.5263792000001|34.61874732|0.025956027|-225.1591357|1869.412355|679.7230552999999|0.0|0.0|0.0|2.0|0.0|0.17|17.0|2.77|78.43|1.72|1.0|130.24|0.0|31.0|-6.93|411.46|0.0|0.0|1.81|-4.07|8.499999999999999e-05|35.0|2.65|1.0|8.340000000000001e-05|2.92|3.5511|-1347.479819|-1347.445127|1181.84|349.14|319.71|554.23|0.6945399999999999|0.70417|-1347.196501|6.4473|7.3188|7.3188
4a_a49|0.0|0|0.0|0.0|7.535296702|1|1|-0.076526919|-0.006602016|5.4161004020000005|-0.074495823|2|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|1|-0.037142108|-0.060391347|-0.403194204|0.7541604690000001|0.803344301|0.0063958109999999|0.856023531|0.7570436159999999|0.433367368|0.017143497|-57.79201133|-53.88810275|0.242956384|149.0098632|-0.0292876779999999|-33.05061877|6.448709504|-35.44496163|68.37721704|-17.96270092|68.30645049|0.4716382|464.3095353|-916.0977468|-11.01687292|0.349698461|7.934892916|15.01791558|0.8926425020000001|5950.370212|214.47685|-561.8605190000001|27.62211044|0.023624093|-184.3656985|1408.727632|620.5697596|1.0|1.0|1.0|2.0|2.89|0.22|21.0|3.4|92.93|1.25|1.0|114.08|0.0|30.0|-7.52|399.45|0.0|1.0|2.42|-3.52|0.000305|122.0|1.71|0.0|1.74e-05|3.34|3.7876|-1313.19945|-1313.158118|1128.22|327.34|262.35|504.63|0.35731|0.68042|-1312.924353|3.9716|7.4949|7.4949
8c_a32|0.0|1|3.46252244|0.0|7.765993078999999|0|0|0.080016722|-0.0093793719999999|5.733341277|-0.04699673|0|2.143746338|-0.459589251|-0.003484915|-0.026048985|10.31100269|3|-0.0852122769999999|-0.1534110109999999|-0.578242111|0.788133615|0.845443342|-0.024032462|0.8966299409999999|0.801747512|0.263222951|0.016240436|-46.47597924|-58.93213925|0.198252488|119.85432240000002|-0.027548799|-35.6276568|5.935643221|-28.09723623|74.36515033|-16.654735000000002|56.29419869|0.447542891|484.6996147|-766.1178102000001|-10.06868562|0.399315117|7.079719717000001|12.81496717|0.8100952690000001|5773.240734|241.4075262|-463.1595384|27.72624296|0.025527931|-121.7388847|1275.407176|557.1050635|1.0|1.0|1.0|2.0|2.82|0.26|19.0|6.49|140.04|1.1|1.0|110.47|1.0|27.0|-6.45|397.52|0.0|1.0|3.56|-4.39|4.11e-05|0.0164|3.21|0.0|8.86e-06|4.28|3.5673|-1880.764533|-1880.733377|1090.0|347.56|347.56|516.78|0.70135|0.70135|-1880.537558|8.4922|7.4318|7.4318
11_a27|0.0|0|2.680511093|0.0|7.535296702|1|2|0.100091619|-0.0067474069999999|5.4161004020000005|-0.003527607|2|1.3706083080000002|-0.344117757|0.004538653|-0.0864111069999999|10.93910312|0|-0.041662169|-0.067428705|-0.488734846|0.734834532|0.814843016|-0.0357410779999999|0.8629676709999999|0.7645505|0.349764196|0.016171515|-42.27430065|-50.15555389|0.2354494999999999|124.5410133|-0.034296948|-26.52978026|4.524597532|-22.36099135|56.8702158|-18.14137056|50.82822357|0.4528656239999999|404.4089873|-852.6444161000001|-9.595877966|0.1911041289999999|5.231762955|9.562117063|0.82770457|5186.240841|101.0845293|-451.0062644|22.42732497|0.012694323|-326.780942|1054.084273|504.209846|0.0|0.0|0.0|1.0|0.0|0.35|16.0|2.72|61.88|3.06|0.0|106.33|0.0|26.0|-6.47|345.4|1.0|0.0|2.04|-4.02|9.45e-05|0.0326|2.73|0.0|0.000283|4.54|2.4836|-1122.456105|-1122.433411|974.29|499.21|370.92|415.32|0.6125|0.59222|-1122.190727|3.1278|8301.0|8301.0
19h_a38|0.0|0|3.2723542610000003|0.0|7.412764017000001|2|2|-0.088176988|-0.007781653|5.351858133|-0.082283951|2|0.0|-0.420209249|-0.002526241|-0.043452674|10.96083376|1|-0.101303149|-0.217394466|-0.420225236|0.724208473|0.819222745|-0.054149342|0.8741648479999999|0.7746288020000001|0.3263113569999999|0.021234963|-48.43313101|-64.79649453|0.225371198|132.7728693|-0.03959525|-38.17354026|7.370099699|-28.533396600000003|76.70128100000001|-23.32673803|60.94327866|0.47459722|456.3568442|-1166.336902|-13.74247449|0.24620669|6.820483788|12.98143834|0.903301693|6253.901215|145.047677|-687.1237247|30.94580137|0.020207411|-299.0343596|1547.290068|595.8790650000001|1.0|1.0|1.0|3.0|2.43|0.14|17.0|3.13|81.23|2.4|1.0|125.69|0.0|30.0|-6.77|401.44|0.0|1.0|2.66|-4.17|6.77e-05|0.0272|2.78|0.0|5.610000000000001e-05|3.41|3.5358|-1332.187847|-1332.1538779999998|1092.17|350.65|331.65|452.01|0.68472|0.69012|-1331.941646|6.9749|8.0348|8.0348
12ab_a30|0.0|0|0.0|0.0|7.412764017000001|2|2|-0.026189286|-0.008528077|5.351858133|-0.030346359|2|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|1|-0.12254489|-0.207153446|-0.384942092|0.8397577820000001|0.809127478|0.078325164|0.855880335|0.7997534890000001|0.4605456229999999|0.031588146|-58.23149599999999|-71.0035788|0.200246511|140.93076580000002|-0.031859359|-49.97135112|15.64609074|-40.9825333|92.49334877|-22.42218278|80.46280277|0.461207954|562.8556061|-1278.064418|-15.78042667|0.3960470239999999|8.44310703|15.6704374|0.856003642|6918.884105|278.7324985|-899.4843201|37.1257096|0.030534507|-146.321375|2116.165447|792.3440337000001|0.0|1.0|1.0|1.0|0.0|0.21|17.0|3.94|100.11|2.2|2.0|140.26|0.0|33.0|-6.39|458.54|0.0|0.0|2.52|-5.0|9.94e-06|0.00456|3.81|0.0|6.720000000000001e-05|3.34|3.4919|-1804.824495|-1804.79081|1275.19|355.06|258.2|613.7|0.46561|0.68324|-1804.523449|6.9089|7.7825|7.7825
12at_a36|0.0|0|3.4361495580000003|0.0|7.412764017000001|2|2|-0.04229234|-0.010886502|5.351858133|-0.073048351|2|0.0|-0.653190113|-0.001148437|-0.076129505|10.95446888|1|-0.136151085|-0.227404687|-0.48127276|0.817851296|0.8384626709999999|-0.08859337|0.890810337|0.751856692|0.301423347|0.029516069|-58.66704838|-76.61315774|0.248143308|171.8311073|-0.037537878|-53.05210062|14.1532755|-40.6250081|95.60375457|-25.99374995|79.10595873|0.49342323|520.6361161|-1455.649997|-17.99981985|0.325557803|8.837213274|17.44496351|0.974034457|6537.399158|225.4381077|-1007.989912|38.54110857|0.027424543|-241.591008|2158.30208|735.3783268|0.0|0.0|0.0|2.0|0.0|0.17|17.0|2.7|95.5|1.89|1.0|135.03|0.0|33.0|-7.18|439.47|0.0|0.0|1.76|-4.08|8.36e-05|0.0367|2.53|0.0|0.000106|4.5|3.8408|-1460.833958|-1460.797444|1238.61|322.81|263.05|589.75|0.42968|0.6802600000000001|-1460.549244|6.4676|7.1079|7.1079
9b_a36|0.0|0|3.513187594|0.0|7.412764017000001|2|2|-0.053019801|-0.0058276019999999|5.351858133|-0.023369916|2|0.0|-0.308862918|0.005050384|-0.077361324|10.33767255|1|-0.053309522|-0.094526372|-0.4060950789999999|0.8421237309999999|0.7885597609999999|-0.034830997|0.842671963|0.8453794609999999|0.2602997|0.017007854|-46.58565720000001|-61.73294817|0.154620539|97.10089515|-0.036110824|-38.76797062|6.707514535|-29.25555061|71.70079424|-22.67740953|57.26650122|0.453252346|530.8939077|-1111.193067|-14.24129533|0.21757783|7.549264797|13.80758516|0.828997331|5838.085413000001|136.63774650000002|-697.8234711|28.98359786|0.015872498|-354.7193098|1420.196295|620.9195447000001|0.0|1.0|0.0|1.0|0.0|0.14|17.0|3.6|82.47|2.82|1.0|126.17|0.0|29.0|-6.46|398.48|0.0|0.0|2.48|-4.43|3.71e-05|0.0148|3.2|0.0|9.21e-05|3.82|3.8535|-1575.7800140000002|-1575.751975|1127.85|321.74|321.74|514.45|0.69763|0.69763|-1575.557248|6.2846|7.6778|7.6778
12h_a36|0.0|0|3.468184524|0.0|7.412764017000001|2|2|-0.128701804|-0.0086750619999999|5.351858133|-0.041228471|2|0.0|-0.503153567|0.00127667|-0.003014954|10.96020037|1|-0.1430106119999999|-0.239932418|-0.410826531|0.8913597320000001|0.820041835|-0.10861416|0.87043328|0.819614525|0.3726296|0.027905055|-48.17643878|-70.19826261|0.180385475|118.1187282|-0.035734517|-45.96672487|11.96512593|-31.5465515|87.85958486|-23.39942087|66.44902736|0.464544951|536.6941285|-1263.568727|-15.32224162|0.3347454589999999|7.428908584|13.87400978|0.8675704009999999|6159.17335|219.1956304|-827.4010477|35.1736357|0.026971557|-216.42159590000003|1899.376328|679.7230552999999|0.0|0.0|0.0|2.0|0.0|0.17|17.0|2.77|78.43|1.72|1.0|130.24|0.0|31.0|-6.93|411.46|0.0|0.0|1.81|-4.07|8.499999999999999e-05|35.0|2.65|1.0|8.340000000000001e-05|2.92|3.4554|-1347.481013|-1347.451759|1177.89|358.81|238.44|535.67|0.34589|0.7014600000000001|-1347.199963|6754.0|7.8539|7.8539
5b_a49|0.0|0|0.0|0.0|7.853604813|2|2|0.1108916119999999|-0.007610481|5.777652323|0.006327273|2|1.926253727|-0.418576471|0.005836378|-0.0695402359999999|10.9297646|1|-0.13632743|-0.230763367|-0.515894968|0.6981815290000001|0.7843021|-0.006962617|0.839963111|0.7969332440000001|0.615864196|0.020319986|-41.03213895|-44.96093486|0.203066756|119.3565117|-0.026008|-26.42668087|7.020013952999999|-24.11745318|59.85065205|-15.28671785|52.97561349|0.475192312|468.4133145|-764.3358925|-8.985071494|0.3913052589999999|6.270195553|11.94760614|0.905459892|6225.302624|229.9974239|-449.2535747|25.1139312|0.025332565|-127.7749783|1255.69656|612.7019937000001|1.0|1.0|1.0|1.0|2.9|0.22|21.0|2.98|75.94|2.07|1.0|122.26|0.0|30.0|-7.24|396.44|1.0|1.0|2.58|-3.93|0.000118|0.0468|2.08|0.0|2.3e-05|3.92|3.9209|-1292.139616|-1292.100239|1093.32|316.21|240.03|451.32|0.39241|0.65269|-1291.873941|4.3767|7.5528|7.5528
11_a1|0.0|0|3.3361517380000003|0.0|7.423568444|1|1|0.033732316|-0.018080197|5.351858133|-0.196819043|1|0.0|-0.867849442|-0.0127744789999999|-0.05257082|10.94957487|1|-0.07452948|-0.117419838|-0.563650254|0.823460272|0.747358374|-0.069193862|0.8086124090000001|0.5955245029999999|0.2027328789999999|0.034974992|-77.81495049|-74.35738693|0.404475497|238.4902806|-0.048723884|-43.84323456|12.15946748|-45.88191258|89.80732824|-28.7289904|98.43720241|0.47723847|351.1382199|-1264.075578|-16.93943154|0.248121855|7.43666407|14.2257294|0.912918113|5798.645137|146.29971719999998|-745.3349875|38.20963621|0.02620284|-297.0290662|1681.223993|495.0560271000001|1.0|1.0|1.0|2.0|2.31|0.05|23.0|4.28|97.33|1.95|1.0|105.71|0.0|29.0|-6.27|385.37|0.0|1.0|3.22|-4.66|2.17e-05|0.00838|3.35|0.0|1.29e-05|5.26|3.1924|-1312.462371|-1312.4282380000002|1036.18|388.38|331.66|471.76|0.68162|0.69914|-1312.241032|5.0526|6.7696|6.7696
12bi_a36|0.0|0|3.466222049|0.0|7.412764017000001|2|2|-0.088734077|-0.00902707|5.351858133|-0.043740597|2|0.0|-0.559678363|0.000482522|-0.067142264|10.95958518|1|-0.176729938|-0.289604649|-0.37220074|0.884226781|0.812921349|0.0997949019999999|0.858971809|0.7850011179999999|0.382000949|0.034602166|-57.89562053|-75.1419557|0.214998882|150.12481100000002|-0.027831043|-52.46851415|16.87080604|-40.42611289999999|101.3899049|-19.43326441|82.05687954|0.461975362|548.1337538|-1127.129336|-13.56944331|0.500339677|8.454426643|15.71382803|0.85865094|6572.410403|349.3664649|-787.0277122|38.89295091|0.037590587|0.474365004|2255.791153|766.4854363|0.0|0.0|1.0|2.0|0.0|0.21|17.0|2.83|87.66|1.42|1.0|136.74|0.0|33.0|-7.13|441.49|0.0|0.0|1.75|-4.15|7.13e-05|0.0315|2.62|0.0|7.11e-05|2.68|3.6851|-1461.997992|-1461.966152|1256.37|336.45|319.1|603.92|0.68181|0.69207|-1461.69263|7.0514|7.8539|7.8539
12az_a36|0.0|0|3.465535084|0.0|7.412764017000001|2|2|-0.196183836|-0.009570959|5.351858133|-0.040156368|2|0.0|-0.593399474|0.000482522|-0.024018255|10.95957115|1|-0.176729938|-0.289604649|-0.387734368|0.884226781|0.812921349|-0.061924322|0.858971809|0.819163613|0.411597359|0.034771534|-50.28669997|-75.58351856|0.180836387|126.71905359999998|-0.033474609|-52.96429617|17.0740303|-35.23783652|99.82512582|-23.45695404|74.65245915|0.462897841|574.0196415|-1360.503334|-16.43719536|0.416134994|8.449849817|15.73229538|0.861843195|6700.839465|291.60189260000004|-953.3573311|40.17530387|0.034594361|-117.53490990000002|2330.167624|766.4854363|0.0|0.0|1.0|2.0|0.0|0.21|17.0|2.83|87.66|1.42|1.0|136.74|0.0|33.0|-7.13|441.49|0.0|0.0|1.75|-4.15|7.13e-05|0.0315|2.62|0.0|7.11e-05|2.68|3.6095|-1461.990465|-1461.962459|1252.18|343.5|319.03|576.54|0.69385|0.70333|-1461.686269|6.3778|7.2366|7.2366
