molecula|SddssS|NaaNH|n9FaRing|SaaNH|SRW09|nAHRing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|GATS1pe|nFaHRing|FPSA3|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
11c_a31|0.0|1|0|3.336985072|7.765993078999999|1|0.0|0.069254998|-0.0184155389999999|5.733341277|-0.141329185|0|-0.031640011|0.0|-0.011679927|-0.137912959|10.31169916|-0.085216451|2|-0.008375297|-0.0992097109999999|-0.572548808|0|0.825336018|0.013528742|-0.139933586|0.787929678|0|0.034256743|-80.82023592|-82.24513417|264.7428792|0.435856737|-0.042457317|-48.16624372|-1.825664624|-47.33176279|-24.864808|0.47997061|330.3862551|-1069.186744|0.323910768|7.259183801|0.922968238|5329.481371|189.6959033|-626.1611682999999|36.77740577|0.029155542|-206.2506659|1581.428448|449.7512005|17.07472346|1.0|1.0|1.0|0.28|-5.84|5.04|3.64|125.57|1.03|1.0|0.0|2.0|6.0|-5.11|6.0|-6.56|0.0|1.0|3.04|0.00285|2.82|0.0|1.45e-06|0.000537|-0.03532|3.8551|4.47|622.22|321.61|0.2627|321.61|512.9|0.7005899999999999|-1559.194237|-0.15994|5289.0|-1559.253116|7.5091|0.13|6.8861|6.8861
6f_a40|0.0|0|0|0.0|8.421342866|1|1.750582483|0.134099184|-0.01691341|6.401917197|-0.156988665|0|-0.122783873|0.737582436|-0.009302776|0.075227997|10.30179966|-0.190617284|2|-0.008368734|0.048543494|-0.628934821|0|0.7710013309999999|-0.032826285|-0.268802228|0.742681934|1|0.015998475|-86.21963207|-83.88605319|207.7174501|0.344213487|-0.052228625|-53.89282175|-2.350288117|-55.39203581|-33.55442128|0.410805404|421.31181889999993|-1509.948957|0.137191276|6.993991456|0.69723213|7328.308886|88.13890599|-970.0707913999998|38.88975659|0.013841059|-466.1748926|1750.039046|593.503189|8.892225517|1.0|0.0|1.0|0.21|-3.67|3.66|2.66|199.45|1.1|1.0|1.0|3.0|5.0|-6.95|5.0|-6.9|1.0|0.0|2.61|5.18e-05|3.09|0.0|0.0002109999999999|0.0967|-0.08982|3.5741|6.96|668.95|482.43|0.2362|346.89|507.64|0.69911|-2426.725129|-0.1131799999999999|6.2384|-2426.787111|8.7269|42.0|7.3768|7.3768
15b_a50|0.0|0|1|0.0|7.934155233999999|1|4.112770601|-0.144363623|-0.0045393|5.82008293|-0.05484142|1|-0.103807905|2.018777006|0.004641091|-0.06083723|10.94501702|-0.124047802|2|0.005203263|-0.131737048|-0.310946931|1|0.79846758|0.000882622|-0.216393362|0.764606364|1|0.020083792|-47.20879251|-46.13641893|274.85729960000003|0.179086516|-0.028069672|-26.37622116|-1.291204916|-26.98929785|-16.04745006|0.478989976|469.3167805|-738.1827030000001|0.3609826579999999|6.89125222|0.919348867|5205.2135960000005|206.3740238|-422.0195386|25.11269883|0.024313507|-158.95261259999998|1155.184146|510.3677388|13.90004811|1.0|1.0|1.0|0.19|-5.72|2.71|3.26|68.76|1.66|1.0|0.0|2.0|5.0|-3.18|4.0|-6.98|0.0|1.0|2.37|0.2339999999999999|2.11|0.0|1.92e-06|0.000687|-0.0333399999999999|4.0561|2.08|613.37|305.67|0.1796|305.67|475.99|0.65917|-1160.275856|-0.16737|6.9054|-1160.330621|9.3788|79.0|7.1024|7.1024
12v_a36|0.0|1|0|3.468871488|7.412764017000001|2|0.0|-0.077763989|-0.008411281|5.351858133|-0.04314418|2|0.073329354|0.0|0.00127667|-0.086194201|10.96020642|-0.023932402|1|0.003077071|-0.1430106119999999|-0.401336708|1|0.8913597320000001|0.024751559|-0.041914045|0.84179881|0|0.027145269|-51.4172081|-69.20675352|113.7463918|0.197708661|-0.033118671|-45.52806671|-1.788408258|-33.82511043|-21.78731129|0.461799225|527.7920397|-1176.51481|0.372344602|8.456596706000001|0.8580426609999999|6065.593390999999|244.9490697|-773.9771341000001|34.71221847|0.02867403|-167.9576969|1874.459798|679.7230552999999|18.86337805|1.0|1.0|0.0|0.17|-6.69|2.77|1.89|78.43|1.72|1.0|0.0|1.0|6.0|-3.95|5.0|-6.93|0.0|0.0|1.81|0.0464|2.65|0.0|2.03e-07|8.340000000000001e-05|-0.05219|3.8847|2.65|671.56|334.77|0.4247|319.16|502.83|0.7016100000000001|-1347.2000369999998|-0.15185|6.1869|-1347.260743|7.9237|14.0|7.8539|7.8539
21_a12|0.0|0|0|0.0|6.605297921|1|0.0|0.04375233|-0.008833375|4.59511985|-0.058516436|3|-0.213225401|0.0|-0.003879878|-0.01367083|10.31140747|-0.0546514309999999|1|-0.001825446|-0.116098308|-0.522951134|2|0.923855679|-0.061915124|-0.099516604|0.859899236|0|0.012230115|-34.60932333|-50.37198585|75.46830038|0.15172224|-0.036878492|-25.34833425|-1.401382713|-17.416202300000002|-18.55810005|0.473492395|426.8727514|-705.2078018999999|0.229181643|5.891343219|0.8993077970000001|4652.242111|115.3294396|-354.8766794|24.07584081|0.017360942|-272.5639702|914.8819508|380.2468615|8.736422872|1.0|0.0|1.0|0.12|-6.78|4.01|2.25|78.41|1.82|0.0|0.0|1.0|3.0|-3.82|4.0|-6.45|0.0|1.0|2.68|48.0|2.53|0.0|1.67e-07|5.3200000000000006e-05|-0.0546899999999999|4.6851|2.56|539.67|310.18|0.3665|264.64|397.31|0.57644|-1327.347724|-0.16784|2327.0|-1327.397348|3.2551|22.0|7.6576|7.6576
12e_a31|0.0|1|0|3.483599061|7.765993078999999|1|0.0|0.052663358|-0.011519192|5.733341277|-0.044316064|0|0.0113193469999999|0.0|-0.002475146|-0.107630327|10.3116965|-0.015755876|2|-0.000231353|-0.08867626|-0.543945776|0|0.7968154940000001|-0.039273975|-0.028502695|0.76012894|0|0.02665413|-68.32948993|-79.96257188|166.1479229|0.2784732339999999|-0.036652129|-58.15044546|-2.089171358|-49.6906263|-26.65419063|0.474858042|524.7092721|-1519.288866|0.274879568|10.24381236|0.904247004|6557.418968999999|199.8981394|-1104.858464|36.75829484|0.020841203|-327.4245209|2095.222806|798.7285626|15.15615632|1.0|1.0|1.0|0.24|-9.31|6.69|5.4|117.37|2.21|3.0|0.0|1.0|9.0|-6.66|5.0|-5.93|0.0|1.0|4.5|9.96e-05|4.48|0.0|4.93e-10|2.27e-07|-0.03445|5.3264|6.33|781.61|322.95|0.3831|232.77|640.03|0.7006600000000001|-1809.581226|-0.15934|2.6024|-1809.650069|3.4818|0.17|6.7696|6.7696
9d_a31|0.0|1|0|3.456767212|7.765993078999999|1|0.0|0.036844743|-0.012442213|5.733341277|-0.043220149|0|-0.057650507|0.0|-0.002456634|-0.0938310919999999|10.31169788|-0.021171445|2|0.000127275|-0.134504227|-0.550392027|0|0.8066174070000001|-0.030275712|-0.0375445629999999|0.771222772|0|0.029032453|-66.96024848|-81.53295088|154.8767865|0.305664196|-0.033844766|-55.58917047|-1.793772606|-45.65350116|-23.07536346|0.457506946|473.3981899|-1222.994263|0.336380477|9.436176796|0.8433415740000001|5748.743284|229.34422830000003|-833.8375571|34.77197803|0.023927395|-223.1115993|1842.914835|647.1500428999999|16.31369927|1.0|1.0|1.0|0.38|-7.63|6.04|4.09|117.37|1.31|2.0|0.0|1.0|9.0|-5.61|5.0|-6.36|0.0|1.0|3.65|0.0010199999999999|3.46|0.0|2.3500000000000002e-08|9.69e-06|-0.03457|3.8478|5.0|727.27|322.22|0.2611|322.22|630.49|0.7006899999999999|-1657.1791449999998|-0.15969|2.6311|-1657.245966|3.5077|0.6|6.2218|6.2218
19c_a38|0.0|1|0|3.332128134|7.412764017000001|2|0.0|-0.085545751|-0.008177185|5.351858133|-0.04575843|2|0.02192428|0.0|-0.004442319|-0.0725602509999999|10.95429182|-0.0431896509999999|1|-0.002443797|-0.09493054|-0.434836855|1|0.7163622890000001|0.073931688|-0.071918235|0.6885713729999999|0|0.024315945|-57.79749770000001|-68.18641054|139.1570837|0.240808376|-0.038224114|-42.92996714|-1.949429829|-36.38913762|-24.06579196|0.477803802|477.9848537|-1227.35539|0.281292809|6.97753104|0.914989047|6618.350708|177.10114030000005|-772.7394084|33.48483537|0.023120664|-275.39483110000003|1707.726604|640.025745|14.55670345|1.0|1.0|1.0|0.13|-6.92|3.17|2.42|105.02|1.76|1.0|0.0|1.0|5.0|-4.35|5.0|-7.13|0.0|0.0|2.57|19.0|2.5|0.0|1.2099999999999998e-07|5.14e-05|-0.05691|5.8832|3.23|652.09|323.53|0.2961|210.74|517.28|0.6279899999999999|-1424.1880119999998|-0.15612|2495.0|-1424.247603|3.2846|9.0|8.0348|8.0348
14a_a5|0.0|1|0|2.948727373|6.605297921|1|0.0|-0.056730193|-0.0053665219999999|4.59511985|-0.005002101|3|-0.132625457|0.0|0.002956745|-0.086229994|10.9488747|0.024793388|1|0.003668464|-0.010147323|-0.36152442|2|0.7333482170000001|0.144729708|0.047169811|0.71006207|0|0.0173669719999999|-54.69145586|-53.20786056|134.62273080000003|0.209074444|-0.0271808479999999|-35.98151967|-1.494946644|-36.98479273|-18.38089729|0.470085022|534.8590069|-1010.949351|0.370216665|8.424031251|0.88709518|6177.303329|250.3569601|-683.6488737000001|29.18606491|0.024411136|-175.53051609999997|1605.23357|723.0631751|16.50789498|0.0|1.0|1.0|0.2|-8.84|4.56|4.38|92.79|1.37|1.0|0.0|1.0|6.0|-4.15|5.0|-7.08|0.0|1.0|3.05|0.0304|2.55|0.0|1.45e-09|6.16e-07|-0.0507699999999999|4.1501|4.3|692.8|298.75|0.5853|298.75|508.64|0.65789|-1390.29207|-0.1676|2.7115|-1390.352729|2.8163|112.0|6.9508|6.9508
4d_a49|0.0|0|0|0.0|7.535296702|1|2.097463308|-0.06085453|-0.006135653|5.4161004020000005|-0.058204482|2|-0.090862681|1.76904838|0.000607064|-0.053327669|10.92777282|0.013451218|1|0.001356445|0.000511959|-0.417231241|2|0.7745859279999999|-0.008564167|0.023137464|0.749565191|1|0.013625199|-55.40321178|-52.95392476|85.21839288|0.2473653539999999|-0.0281044679999999|-32.61868996|-1.461432343|-34.12740785|-17.31186002|0.470013152|463.6097566000001|-900.2167208999999|0.3452719489999999|7.998287218|0.8868392740000001|5915.214567|212.6814716|-554.5177292999999|26.44129877|0.022019681|-190.6195379|1374.947536|641.1445234|13.56373757|0.0|1.0|1.0|0.22|-7.58|3.16|2.8|98.72|1.25|1.0|0.0|1.0|6.0|-3.13|5.0|-7.7|0.0|1.0|2.27|296.0|1.45|0.0|2.64e-08|1.05e-05|-0.06309|5.7447|2.99|668.09|325.87|0.2549|215.82|495.7|0.6782100000000001|-1293.049085|-0.15888|4.3005|-1293.107454|5.5765|18.0|7.7447|7.7447
27b_a34|0.0|0|0|0.0|7.412764017000001|1|2.013418486|-0.056026127|-0.010183855|5.351858133|-0.016803292|1|-0.106245942|0.0|-0.001438963|-0.029622037|10.95430634|-0.027175221|1|0.001228116|-0.194619338|-0.463926296|1|0.820914556|0.00102838|-0.047542374|0.770240631|0|0.031021066|-57.66200309|-72.21552354|150.83624440000003|0.2165682119999999|-0.037292511|-47.54648562|-1.864625537|-37.9644911|-24.553278|0.4072752529999999|515.8091561000001|-1227.6639|0.287687241|9.124440695|0.687123753|6032.666081|189.4124225|-808.2902556|34.46979951|0.022820627|-279.5721769|1723.489976|627.4287311|15.02503259|1.0|1.0|1.0|0.12|-8.19|3.94|4.11|84.99|1.83|2.0|0.0|1.0|5.0|-5.23|5.0|-6.14|0.0|1.0|3.46|0.00243|3.75|0.0|6.53e-09|2.67e-06|-0.04121|4.8168|4.33|691.97|302.88|0.3621|257.4|577.39|0.70001|-1349.811401|-0.1652799999999999|11.8546|-1349.873325|15.2147|0.65|6.1871|6.1871
11_a1|0.0|1|0|3.3361517380000003|7.423568444|1|0.0|0.033732316|-0.018080197|5.351858133|-0.196819043|1|0.08043435|0.0|-0.0127744789999999|-0.05257082|10.94957487|-0.044235537|1|-0.009578125|-0.07452948|-0.563650254|1|0.823460272|-0.069193862|-0.075188762|0.7846345840000001|0|0.034974992|-77.81495049|-74.35738693|274.39137789999995|0.404475497|-0.048723884|-43.84323456|-2.143850877|-45.88191258|-28.7289904|0.47723847|351.1382199|-1264.075578|0.248121855|7.43666407|0.912918113|5798.645137|146.29971719999998|-745.3349875|38.20963621|0.02620284|-297.0290662|1681.223993|495.0560271000001|15.44994131|1.0|1.0|1.0|0.05|-7.47|4.28|4.23|97.33|1.95|1.0|0.0|1.0|4.0|-5.07|6.0|-6.27|0.0|1.0|3.22|0.00327|3.35|0.0|3.35e-08|1.29e-05|-0.06546|3.7383|5.26|614.86|388.38|0.5573|331.66|471.76|0.69914|-1312.241032|-0.12916|5.0526|-1312.2963630000002|7.1743|0.17|6.7696|6.7696
12ay_a36|0.0|1|0|3.50559949|7.412764017000001|2|0.0|-0.05976542|-0.006733838|5.351858133|-0.043778345|2|0.1012005419999999|0.0|0.003676818|0.012286423|10.9463292|-0.06756661|1|0.0045625|-0.101854847|-0.438622276|1|0.902377067|-0.109624825|-0.111814717|0.857993338|0|0.018016934|-48.12939044|-64.13591431|126.7858133|0.170593592|-0.035337546|-41.57269314|-1.978902589|-31.1973159|-22.90568368|0.4530143439999999|537.618563|-1282.718286|0.221835195|6.466730436000001|0.828201506|6204.216872999999|143.79285900000002|-831.4538627999999|29.43551742|0.015670425|-360.6110621|1648.388976|729.1873176|10.15751916|1.0|1.0|0.0|0.21|-7.34|3.76|2.5|69.2|2.45|1.0|0.0|1.0|5.0|-4.54|4.0|-6.38|0.0|1.0|2.42|0.0117|3.41|0.0|4.55e-08|1.86e-05|-0.0526|3.9348|3.79|674.33|339.12|0.2939|315.09|532.22|0.6914|-1311.282556|-0.15056|6.2579|-1311.343228|9.1844|18.0|7.7447|7.7447
12ak_a36|0.0|1|0|3.501132553|7.412764017000001|2|0.0|-0.052930979|-0.006465433|5.351858133|-0.0407717229999999|2|0.12041792|0.0|0.0042553209999999|-0.116440196|10.95268014|-0.015708652|1|0.005035022|-0.099596099|-0.439326642|1|0.901715152|0.051506104|-0.0265703679999999|0.860667615|0|0.019931266|-49.87483724|-66.15829243|113.186508|0.151294857|-0.032660864|-47.69888026|-1.926990997|-35.95881638|-23.5478668|0.423822657|611.9003905000001|-1389.324141|0.262560805|7.98672125|0.735576751|6240.396899|189.3013851|-1001.676485|31.93194362|0.018055095|-342.3783571000001|1883.984673|799.5563855|13.01738243|1.0|1.0|1.0|0.24|-7.38|3.85|3.01|69.2|2.66|2.0|0.0|1.0|6.0|-4.95|4.0|-6.19|0.0|1.0|2.66|0.0047799999999999|3.8|0.0|4.2e-08|1.7800000000000002e-05|-0.04929|3.8734|4.21|730.3|336.05|0.4514|320.09|584.05|0.7034699999999999|-1350.57563|-0.15275|6.3682|-1350.637958|8.5394|46.0|7.3372|7.3372
11d_a5|0.0|1|0|2.9590700880000003|6.605297921|0|0.0|-0.245058546|-0.003373937|4.59511985|0.001099755|2|-0.125546291|0.0|0.008307337|-0.138265707|10.94877952|0.01948342|1|0.008809179|-0.12451554|-0.22897714|2|0.786587307|-0.018747485|0.036918829|0.755793189|0|0.012828514|-40.04753555|-53.84338206|61.45330587|0.12909714|-0.029333375|-34.21147402|-1.525335513|-25.44574968|-18.63809379|0.49396568|553.3617954|-969.1808771|0.287694578|8.920296087|0.976150552|5283.02167|182.7978704|-615.8065323|26.16587381|0.018119737|-269.7929124|1360.625438|631.9206508|11.51307533|1.0|1.0|1.0|0.17|-8.64|4.41|4.14|66.93|1.42|1.0|0.0|1.0|7.0|-4.14|5.0|-6.47|0.0|1.0|3.28|0.0278|3.07|0.0|2.31e-09|8.909999999999999e-07|-0.03767|4.4175|2.59|682.09|301.89|507.0|280.66|594.45|0.6533399999999999|-1238.855022|-0.16762|2.8731|-1238.914819|3.7008|15.0|7.8239|7.8239
14j_a23|0.0|0|1|0.0|7.423568444|0|3.278390512|0.074424082|-0.006327927|5.351858133|-0.071396109|2|0.037350515|0.722606603|0.007671236|-0.026319216|10.31321824|-0.055708465|2|0.0075222369999999|-0.073945564|-0.463194548|2|0.616699629|0.143567854|-0.091426449|0.5935522360000001|1|0.020485263|-40.35191855|-53.34139172|40.38957571|0.154547838|-0.034989992|-34.60325668|-1.644529644|-26.17681598|-22.69846456|0.497137467|548.455847|-1066.827834|0.226032829|7.83426417|0.988615047|6597.039681|146.63044480000002|-692.0651337|29.32742551|0.017787992|-355.4521561|1378.388999|599.5697147999999|11.53930239|0.0|1.0|1.0|0.05|-7.67|3.78|4.58|105.02|3.4|2.0|0.0|1.0|5.0|-5.58|5.0|-6.31|0.0|0.0|3.77|0.00114|3.68|0.0|2.14e-08|9.18e-06|-0.07581|3.6671|3.72|670.6|338.1|0.3886|338.1|528.18|0.65128|-1728.9293280000002|-0.14816|5.8037|-1728.988797|8.3233|4.0|8.3883|8.3883
3h_a32|0.0|1|1|3.579396967|7.765993078999999|0|0.0|0.01077056|-0.005281944|5.733341277|-0.008243901|0|0.014517903|2.243113495|0.002101838|-0.003152613|10.31100268|-0.111111111|3|0.003284804|-0.071193103|-0.531669815|0|0.84279263|-0.169197453|-0.2|0.8030743229999999|1|0.0111539339999999|-44.97387528|-55.27575363|76.38838542|0.12119737|-0.027590124|-34.60714056|-1.324325944|-28.15732254|-17.27367301|0.4089962629999999|550.2022886|-829.1363044|0.226505997|8.107034244|0.692036677|5187.525619|141.8112711|-519.1071084|22.33200639|0.011751781|-342.4592076|1071.936307|593.0848817000001|7.357575822|1.0|1.0|1.0|0.35|-8.47|8.11|6.24|110.94|2.64|2.0|0.0|1.0|7.0|-8.23|3.0|-4.29|1.0|1.0|5.4|2.24e-06|6.12|0.0|3.37e-09|1.29e-06|-0.05318|3.5552|4.61|676.22|348.74|0.2926|348.74|578.86|0.70257|-1790.440663|-0.1474099999999999|3.5952|-1790.5004850000005|5.8749|7.0|8.1549|8.1549
12s_a30|0.0|0|0|0.0|7.412764017000001|2|0.0|-0.00019297|-0.007621736|5.351858133|-0.095120438|2|-0.0601024909999999|0.0|-0.002544958|-0.035768573|10.31162892|-0.04950715|1|-0.001131023|-0.0546637159999999|-0.446807335|1|0.609043558|0.006789196|-0.080971844|0.591758164|0|0.019324097|-58.75255278|-67.11451776|89.91581294|0.2932862089999999|-0.040189672|-43.45862792|-1.969293912|-38.04400919|-26.02399668|0.467381416|457.6180044|-1275.175837|0.209518167|8.066744794|0.877516163|6639.7334200000005|135.66918710000002|-825.7139305|32.92168852|0.017398791|-376.1910929|1613.162737|616.2856203|11.26623|1.0|1.0|0.0|0.14|-7.16|4.67|3.74|81.65|3.58|2.0|0.0|1.0|5.0|-5.49|6.0|-6.06|0.0|0.0|3.21|0.00141|4.07|0.0|6.900000000000002e-08|3e-05|-0.0551|5.0438|4.32|677.35|350.75|0.2148|245.81|526.07|0.68458|-1774.01033|-0.14985|3.0335|-1774.072418|3.9579|7.0|8129.0|8129.0
12ac_a36|0.0|1|0|3.4419617660000004|7.412764017000001|2|0.0|-0.050997272|-0.007639626|5.351858133|-0.073735973|2|0.03586247|0.0|0.000584134|-0.046730704|10.95345846|-0.0121300989999999|1|0.0018565629999999|-0.098698552|-0.433636165|1|0.8058720979999999|0.135371136|-0.020272679|0.770400825|0|0.021508835|-55.68500110000001|-72.4798052|118.0445703|0.220326632|-0.036062573|-50.32319912|-1.98344149|-38.66245764|-25.03847816|0.44477577|541.3322795|-1377.116299|0.268353853|8.126831024|0.801074136|6378.288017|186.3198219|-956.1407834|34.22211444|0.020208014|-321.66684580000003|1882.216294|716.9974499|14.03055543|1.0|1.0|0.0|0.17|-6.89|3.16|2.09|86.27|1.59|1.0|0.0|1.0|6.0|-3.81|5.0|-7.21|0.0|0.0|1.84|0.0653|2.36|0.0|1.29e-07|5.4600000000000006e-05|-0.0527399999999999|3.8843|4.84|711.77|321.25|0.3302|319.2|554.84|0.56357|-1385.3211789999998|-0.15675|4.0208|-1385.382927|5.4387|13.0|7.8861|7.8861
18_a3|0.0|1|0|2.897754472|6.605297921|0|0.0|-0.256375952|-0.003487792|4.59511985|-0.021283637|3|0.08269134|1.742872103|0.0057881999999999|0.042606196|10.96965878|-0.025890816|1|0.005799063|-0.035611069|-0.2495754869999999|3|0.7226687409999999|0.0355413979999999|-0.051083228|0.6858831809999999|1|0.013796397|-31.07331853|-37.67445366|160.9514039|0.158042379|-0.031753312|-16.76239841|-1.016105994|-13.82537222|-14.12792012|0.483376636|374.610053|-452.0934439|0.317507797|5.293627315|0.935646099|3928.183499|141.2679329|-201.1487809|20.70048575|0.02363555|-162.3915791|662.4155441|270.539096|10.51610501|0.0|1.0|1.0|0.0|-6.83|3.42|3.08|67.35|0.93|0.0|0.0|1.0|2.0|-2.82|4.0|-6.7|0.0|1.0|2.21|411.0|1.79|0.0|1.49e-07|4.07e-05|-0.05769|3.9765|1.85|482.41|311.79|0.3326|311.79|330.54|0.6671699999999999|-889.850598|-0.1641099999999999|2.6366|-889.894728|3.3664|0.03|7.5229|7.5229
18_a4|0.0|0|0|0.0|7.535296702|1|1.904090136|-0.181683336|-0.004533883|5.4161004020000005|-0.164169913|1|0.049240675|0.0|0.000379379|-0.200683549|10.94611841|-0.063708832|1|0.00042|0.006968314|-0.319213511|1|0.624748358|0.102914528|-0.105846349|0.615655659|0|0.017694182|-46.48874223|-42.33787448|203.5264327|0.224403961|-0.03479101|-20.88721799|-1.287267373|-22.93503169|-17.16400317|0.405586004|382.6371479|-635.0681172000001|0.2305616919999999|6.133421395|0.682329162|4381.693113|113.7466718|-313.3082699|22.30718562|0.0175331289999999|-265.85258480000005|825.3658678999999|337.0066459|8.649897756|0.0|1.0|0.0|0.11|-5.53|3.46|3.43|50.94|2.2|0.0|0.0|2.0|3.0|-2.95|4.0|-6.58|0.0|1.0|2.78|349.0|2.24|0.0|2.96e-06|0.0009109999999999|-0.03538|4.5152|3.02|523.81|294.88|0.2083|274.59|404.27|0.57777|-1033.349218|-0.17345|2.7878|-1033.398285|3498.0|2.62|5.5817|5.5817
17a_a25|0.0|0|0|0.0|6.842683282|0|1.826085128|0.0055894319999999|-0.004137083|4.727387819|-0.036457743|2|-0.017081614|2.008884939|0.0063846319999999|-0.0688716509999999|10.93106298|0.006360768|1|0.006423059|-0.047099434|-0.362222339|2|0.6741827509999999|0.168247187|0.0114970419999999|0.659740852|1|0.012665055|-44.46905084|-56.61512986|93.75234138|0.125413071|-0.0297670279999999|-40.379488|-1.666953566|-31.71656603|-21.2306737|0.468791604|623.7797651000001|-1188.917727|0.244019498|8.996672966|0.882500365|6250.571217000001|174.0415044|-847.969248|28.08362601|0.015373381|-365.1448527|1572.683056|781.7487682|10.96472369|1.0|1.0|1.0|0.11|-9.98|4.83|5.31|72.7|2.67|2.0|0.0|1.0|7.0|-5.12|4.0|-6.18|0.0|1.0|4.04|0.00325|3.9|0.0|1.05e-10|4.54e-08|-0.05255|5.2683|6.04|747.06|315.11|0.4076|235.34|598.67|0.6722|-1391.321455|-0.16304|3.4677|-1391.385492|5.1401|25.0|7.6021|7.6021
9r_a24|0.0|1|0|2.950959457|6.605297921|0|0.0|-0.134192489|-0.004640179|4.59511985|0.013567512|3|-0.17821765|0.0|0.007861194|0.064425793|10.96129392|-0.043274854|1|0.008722018|-0.179075526|-0.3018627239999999|3|0.786430472|-0.120617935|-0.083458647|0.7526889940000001|0|0.015557618|-41.49802275|-54.99020696|71.31566881|0.158284162|-0.025821921|-36.86695997|-1.394383716|-27.82142546|-17.31173182|0.473403843|564.3096436000001|-934.8335183|0.384785172|9.672636984|0.898988412|5501.824326|257.9706516|-626.7383196000001|28.13932796|0.02357068|-154.486433|1519.52371|670.2247423|15.80243761|1.0|1.0|1.0|0.22|-8.66|4.23|3.93|79.82|1.02|2.0|0.0|1.0|8.0|-4.02|6.0|-6.83|0.0|0.0|2.98|0.0383|2.69|0.0|2.21e-09|8.84e-07|-0.04313|4.4722|1.82|713.25|289.16|0.3398|277.23|616.11|0.6204|-1294.201456|-0.1676099999999999|1.9698|-1294.263358|3.0322|11.0|7.9586|7.9586
1j_a5|0.0|1|0|2.9426852410000004|6.605297921|0|0.0|-0.2031633169999999|-0.003981454|4.59511985|-0.010620031|2|-0.115553003|0.0|0.00683534|-0.07622096|10.9487794|-0.032333695|1|0.006957291|-0.010807075|-0.2470489089999999|2|0.74740095|-0.084090414|-0.0614852279999999|0.717355058|0|0.019690225|-39.64241895|-40.01980349|73.73338699|0.152836128|-0.027258236|-21.49609451|-1.117587665|-21.29338752|-14.64139152|0.469085779|455.0425806|-600.2970524|0.383510433|7.328149934|0.883543443|4618.562904|205.997426|-322.4414176|23.74961767|0.026739895|-125.1415813|973.7343247|422.96706330000006|14.36297201|1.0|1.0|1.0|0.05|-8.14|4.5|4.21|63.69|1.57|0.0|0.0|1.0|4.0|-4.03|4.0|-6.15|0.0|1.0|3.19|0.0304|3.03|0.0|7.190000000000001e-09|2.36e-06|-0.03832|4.4331|2.61|572.47|300.89|0.5115|279.68|445.81|0.6449|-1065.671975|-0.16813|2.2503|-1065.723417|3.0364|24.0|7.6198|7.6198
9s_a24|0.0|1|0|2.9568988810000003|6.605297921|1|0.0|-0.222173285|-0.003599664|4.59511985|-0.00570386|4|-0.050919714|0.0|0.006748865|-0.060407836|10.96129902|0.013901071|1|0.007695726|-0.204128966|-0.248704391|3|0.799076569|0.030228027|0.0256742079999999|0.748077475|0|0.016792118|-30.93968263|-39.48555839|33.24649431|0.116650168|-0.019465646|-24.51900941|-0.953816666|-19.21235005|-12.08741583|0.47085169|548.5261887|-592.2833757999999|0.554839231|9.124394347|0.889829339|5767.9102490000005|344.5337711|-367.7851412|27.15292246|0.03496522|68.10609672|1330.4932|604.8829955|21.71205366|0.0|1.0|1.0|0.04|-8.11|3.15|4.29|77.21|0.81|1.0|0.0|1.0|4.0|-3.36|4.0|-7.2|0.0|0.0|2.63|171.0|2.11|0.0|7.73e-09|3.04e-06|-0.03597|3.0726|1.82|654.28|464.24|0.5112|403.51|521.4|0.6907300000000001|-1270.738032|-0.10865|4.6141|-1270.796154|7.0312|32.0|7.4949|7.4949
