molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|nAHRing|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|GATS1are|BIC2|MATS8d|GATS1pe|nFaHRing|FPSA3|PNSA5|PPSA3|RPSA|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
16_a20|0.0|1|0|0|0.0|0|0.0|4.727387819|0.00695144|2|0.126359252|2.013871268|-0.254072625|10.93301779|-0.062750442|1|1|0.001157852|0.211127741|-0.117308016|0.7582110409999999|0.7478675859999999|-0.10978034|0.724665638|1|0.011604018|-51.18223058|7.634605066000001|0.084994428|-33.67420774|5.023018225|3.46788153|0.780108103|-28.6288015|60.02453683|-19.44924762|0.464473378|2722.728332|602.0075202|-972.4623811|2161.751186|0.219891897|8.166385503999999|15.24926152|5896.394536|144.672972|-639.8099471|24.9314775|0.013439632|-368.5817657|1246.573875|8.84230625|0.0|1.0|1.0|1.0|3.5|27.0|6.38|2.2|2.0|0.0|121.69|0.0|4.0|401.46|0.0|0.0|0.000349|2.17e-06|4.69|3.0500000000000005e-11|1.22e-08|-0.05909|5.9837|4.45|3.5704|-1275.900951|-1275.8670960000002|686.59|1174.61|347.26|207.2|554.41|0.32553|-1275.636924|0.1958|4.7315|-0.20722|0.03385502|-1275.6960869999998|7585.0|7585.0
3_a47|0.0|0|0|0|0.0|0|0.0|0.0|-0.130414103|2|-0.013350303|1.416887578|-0.367098851|10.93671092|0.013073797|0|0|-0.007967014|-0.021029826|-0.024240921|0.900251233|0.720319618|0.022804181|0.815682427|1|0.008609292|-49.71258151|4.514659074|0.145272519|-26.06896797|2.367459086|1.139378223|0.7849694909999999|-22.85956767|58.22383723|-19.12022366|0.403777634|2243.894237|448.2137648|-745.6887227000001|1280.146703|0.2150305089999999|6.46319354|10.84023999|5022.029588|112.7606591|-391.0345195|24.35791949|0.016230658|-298.8724505|949.95886|8.511255722000001|1.0|1.0|1.0|2.0|2.59|22.0|4.32|2.88|1.0|0.0|101.55|0.0|3.0|347.8|0.0|1.0|0.000995|4.49e-06|4.6|3.829999999999999e-09|1.33e-06|-0.05717|5.6998|4.12|3.7284|-1470.137664|-1470.101469|556.65|941.44|332.54|217.52|402.58|0.52977|-1469.969304|0.2182|4.0226|-0.2119|0.03619487|-1470.0192869999998|6.5|6.5
4b_a46|0.0|0|0|0|0.206072846|1|2.189591837|5.587248657999999|-0.022119857|2|-0.082722572|0.0|-0.058945144|10.96200942|-0.111103941|1|1|0.011806162|-0.128843936|-0.123416853|0.6901151990000001|0.7306307590000001|-0.153841155|0.69830739|0|0.007568202|-38.30877966|4.127907383|0.064754938|-20.89467173|2.251475261|56.7922535|0.8104680259999999|-15.59093155|42.65239101|-12.50898928|0.428987199|2105.172229|510.1086157|-612.9404746|1750.333702|0.189531974|5.76401157|10.09436488|4681.895329999999|103.3759991|-334.31474760000003|15.43427855|0.007963679|-338.6757579|756.2796491|4.343611349|1.0|0.0|1.0|0.0|3.9|17.0|4.69|2.58|1.0|0.0|101.7|0.0|2.0|332.44|0.0|1.0|0.0149|2.35e-05|3.74|6.38e-08|2.12e-05|-0.02729|4.5515|3.98|4.5515|-1033.556797|-1033.535029|588.79|1020.9|272.4|272.4|508.79|0.68682|-1033.3243619999998|0.1784|3127.0|-0.21811|0.02176759|-1033.378455|6.2612|6.2612
14z_a23|0.0|0|1|1|0.0|0|3.305974434|5.351858133|-0.024897956|2|0.038811869|0.729326158|-0.30053593|10.31321795|-0.0229244|2|2|0.007229683|0.0708381429999999|-0.125978901|0.719722236|0.802520527|-0.035965909|0.64069202|1|0.018337664|-55.54823244|12.77192721|0.074698898|-38.68856944|8.895469235|79.960755|0.785604449|-28.25118461|66.77741935|-23.63754572|0.474697407|3094.698027|644.4593172|-1110.964649|2692.627452|0.214395551|7.834464959|14.91419434|7285.13008|149.3235124|-773.7713888999999|30.08835522|0.01612263|-397.8390333|1414.152695|11.22918692|0.0|0.0|1.0|1.0|3.42|26.0|4.64|3.99|2.0|1.0|130.3|0.0|5.0|480.37|0.0|0.0|8.18e-05|7.37e-07|4.83|2.6899999999999996e-09|1.29e-06|-0.08503|4032.0|4.73|3.6632|-2549.107748|-2549.0953670000004|715.41|1221.92|338.46|307.5|586.28|0.66217|-2548.895003|0.2917|5.9301|-0.23698|0.01238131|-2548.957384|8.2941|8.2941
1e_a5|0.0|1|0|0|0.0|0|0.0|4.59511985|-0.009075016|2|-0.080321049|0.0|-0.084933308|10.94440038|-0.040441176|1|1|0.007357977|-0.133677441|0.0578378779999999|0.71274658|0.771487328|-0.075239398|0.6977404359999999|0|0.008587563|-36.22202792|4.461204261000001|0.1194205|-18.81719677|2.317577542|0.0|0.7473936259999999|-18.33860051|44.38364879|-14.48881117|0.482579989|2107.092939|457.4574833|-579.5524467|827.4861275000001|0.2526063739999999|6.41473183|12.39753333|4342.827698|131.2279879|-301.0751483|19.38578369|0.0157106539999999|-257.0399733|775.4313476|8.161620868|1.0|1.0|1.0|1.0|2.83|23.0|4.99|2.13|0.0|0.0|95.45|0.0|3.0|312.37|0.0|1.0|0.0174|3.5600000000000005e-05|3.43|3.87e-09|1.21e-06|-0.04186|4746.0|3.17|4.4292|-990.6320386|-990.6006645|560.58|935.47|279.92|261.24|427.87|0.56258|-990.471803|0.1355|1916.0|-0.22291|0.0313740589999999|-990.522307|6719.0|6719.0
47n_a18|0.0|0|0|0|0.0|1|0.0|4.844187086|-0.057061805|0|0.017491759|0.0|-0.609196374|10.94702025|-0.048404296|0|0|0.001705837|0.026244774|-0.258092915|0.722991132|0.696612213|-0.083719099|0.711628292|0|0.0106152389999999|-75.24728669|8.759783644|0.207570604|-62.09468789|7.228646444|47.476904100000006|0.783921929|-54.00070374|86.44740177|-26.38541222|0.482565384|3349.802294|653.9193397999999|-2031.676741|2052.393389|0.216078071|10.43689152|20.17045476|7909.580851999999|178.30942439999998|-1676.556573|33.65821422|0.01357247|-468.58948260000005|2591.682495|11.20011508|1.0|1.0|1.0|3.0|4.69|18.0|3.67|2.72|3.0|1.0|162.18|1.0|13.0|539.67|0.0|0.0|0.000511|5.7e-06|4.1|1.7500000000000002e-10|9.44e-08|-0.0525299999999999|3.2028|9.78|3.2028|-1743.3283440000002|-1743.299948|879.92|1565.37|387.11|387.11|799.02|0.6914600000000001|-1740.5852670000002|0.5056|2.4754|-0.18391|0.02839695|-1740.663577|7.1938|7.1938
23_a10|0.0|0|0|0|0.0|1|2.140123457|5.4161004020000005|0.012558932|2|-0.031558374|1.981673861|-0.17741132|10.92966139|-0.0253481679999999|1|1|0.010662507|-0.0502296329999999|-0.207994181|0.7338945809999999|0.754150918|-0.043248272|0.706648116|1|0.009615852|-51.27837225|6.81095873|0.084791355|-36.32074126|4.824237957|53.00900704|0.7611996520000001|-24.91121732|60.76548004|-19.02262196|0.485561757|3103.831885|648.2471057|-1179.402562|1945.384475|0.238800348|8.755988318|17.02048484|7034.375112000001|169.14354509999998|-835.377049|24.9903188|0.013394095|-370.018179|1549.399766|9.487107794|1.0|1.0|1.0|0.0|3.8|27.0|5.11|2.99|2.0|0.0|139.11|0.0|6.0|461.56|0.0|0.0|0.00193|2e-06|4.48|1.44e-10|6.66e-08|-53.0|3.8034|3.9|3.8034|-1470.1960279999998|-1470.166163|768.3|1336.11|325.98|325.98|606.18|0.67647|-1469.838069|0.2089|3.8115|-0.21158|0.02986448|-1469.902562|6.1249|6.1249
22_a20|0.0|0|0|0|0.0|0|1.915285809|4.727387819|0.023539095|2|0.09301076|2.041494094|-0.079707783|10.93106272|-0.038668966|1|1|0.008780074|0.155407313|-0.060582944|0.616352201|0.7478675859999999|-0.067650395|0.607038752|1|0.0122876139999999|-44.14650378|8.001165067999999|0.053484974|-28.7463017|5.21001405|54.71081293|0.77063827|-25.39523478|52.90592556|-17.65860151|0.477376285|2738.108259|616.3298149|-882.9300756000001|2396.806062|0.22936173|7.408914181|14.17638345|5924.626340999999|149.350479|-574.9260339|22.91425458|0.01345209|-352.4559681|1145.712729|8.759421782|1.0|1.0|1.0|0.0|3.36|27.0|5.33|2.61|2.0|0.0|121.62|0.0|4.0|401.46|0.0|0.0|0.000997|2.98e-06|4.47|2.04e-10|8.199999999999999e-08|-0.0568|5.5591|4.07|3.9732|-1275.84854|-1275.816275|694.15|1181.95|312.05|223.03|563.43|0.38233|-1275.598059|0.0015|4.8308|-0.21856|0.03226475|-1275.657902|6.6364|6.6364
14i_a23|0.0|0|1|1|0.0|0|3.2692375460000003|5.351858133|-0.130330047|2|0.040408197|0.7151570629999999|-0.558153376|10.31321758|-0.026731172|2|2|0.002496501|0.075401108|-0.033435987|0.77007911|0.8025091329999999|-0.04255066|0.7333675390000001|1|0.0214262489999999|-66.02703063|14.65077903|0.222047267|-45.14777443|10.01786784|93.48624142|0.7780956840000001|-41.59306642|79.20815775|-27.18760085|0.478050606|3097.406945|531.9462982|-1386.567643|2447.1741030000003|0.221904316|8.107659819|15.53342127|7030.347905|151.7330992|-948.103263|34.94120504|0.019276934|-380.3109456|1782.001457|13.18112713|0.0|0.0|0.0|2.0|3.56|26.0|2.57|2.28|1.0|1.0|128.38|1.0|6.0|454.51|1.0|0.0|0.00278|4.03e-05|2.46|1.11e-07|5.03e-05|-0.08025|3.6931|4.64|3.6931|-1798.64228|-1798.608335|715.68|1224.02|335.72|335.72|580.74|0.55606|-1798.371346|0.3639|5.9563|-0.23121|0.03394466|-1798.434186|8.4622|8.4622
16i_a32|0.0|1|1|1|0.0|0|0.0|5.733341277|-0.075706124|0|-0.056414399|2.078707411|-0.7748511779999999|10.31100265|0.006037736|3|3|-0.001202032|-0.098841478|-0.211019184|0.801401734|0.836966894|0.009897928|0.761506727|1|0.022335011|-75.01027196|14.59730623|0.198505292|-49.02383532|9.540239197|32.3175507|0.718964113|-36.62130242|88.80827938|-24.00328703|0.455596751|2770.767996|523.8261846|-1200.164351|3450.514629|0.281035887|6.848009314|12.57892808|6355.471589|183.6742715|-784.3813651|33.38593207|0.021112022|-286.2130831|1669.296604|13.79800742|1.0|0.0|1.0|2.0|3.75|19.0|6.25|1.34|3.0|0.0|116.75|1.0|8.0|427.54|1.0|0.0|3.96e-05|8.18e-06|4.19|4.01e-08|1.7100000000000002e-05|-0.05044|3.6176|4.99|3.6176|-1995.307733|-1995.279632|692.96|1175.51|342.72|342.72|573.38|0.70222|-1995.055356|0.2857|3353.0|-0.2002|0.02810109|-1995.11813|8.2596|8.2596
1_a15|0.0|0|0|0|0.0|0|0.0|0.0|-0.043374667|2|0.06459652|0.0|-0.541427319|10.95880609|-0.000905902|0|0|0.003816011|0.096086011|-0.270248221|0.836466114|0.705825714|-0.001544849|0.795437721|0|0.026214985|-72.24770503|16.94887506|0.124276535|-46.71058649|10.95802135|63.14412039|0.605927517|-28.45664402|90.40184737|-20.13460632|0.437969049|3000.975833|566.1848585|-1228.210985|2855.495631|0.394072483|6.580146251|11.7078005|7284.337537|254.7811976|-794.0799704|33.22939752|0.0280791829999999|-136.9714493|2026.993248|18.15414234|1.0|1.0|1.0|1.0|3.91|24.0|5.46|2.2|3.0|0.0|132.94|0.0|8.0|457.52|1.0|0.0|0.00013|1.08e-06|5.23|9.53e-11|4.36e-08|-0.04142|4.3834|4.68|3.2188|-1510.136281|-1510.117336|697.35|1271.06|385.18|282.85|598.34|0.64662|-1509.785098|0.0061|1.2218|-0.17792|0.01894559|-1509.851127|7.3565|7.3565
12f_a31|0.0|1|0|0|0.0|1|0.0|5.733341277|-0.033056721|0|0.043286807|0.0|-0.698273995|10.31169747|-0.0164221939999999|2|2|0.000889251|0.068054139|-0.205011573|0.805862937|0.8167107029999999|-0.029803241|0.7730604259999999|0|0.027617942|-82.48950216|19.26761061|0.299007775|-57.54866283|13.44201623|569.7325277000001|0.686882955|-47.54067074|97.53070764|-23.56842919|0.482666192|2710.311963|489.0460499|-1319.832035|1805.921786|0.313117045|9.859605078|19.05849748|5845.744358|218.4455813|-920.7786053|34.31214739|0.021559868|-260.7571603|1921.480254|15.04120547|1.0|1.0|1.0|2.0|3.86|16.0|6.43|1.53|3.0|0.0|117.78|0.0|10.0|426.53|0.0|0.0|0.0004469999999999|2.37e-05|3.82|9.53e-09|4.06e-06|-0.03317|3.8305|5.39|3.8305|-1696.785527|-1696.741889|755.33|1258.6|323.68|323.68|665.22|0.7006600000000001|-1696.466804|0.2664|1.8803|-0.19211|0.04363832|-1696.53373|6.8861|6.8861
16e_a32|0.0|1|1|1|0.0|0|0.0|5.733341277|-0.06951854|0|-0.04474426|2.080236877|-0.772021601|10.31100268|-0.01320745|3|3|-0.002310082|-0.079817994|-0.219947482|0.804503712|0.86370575|-0.022651598|0.7619492790000001|1|0.024145309|-75.36830928|15.50894749|0.209694841|-48.41036206|9.961663868|39.27920316|0.702226562|-35.94239328|90.34923861|-24.05371573|0.458956284|2710.157931|507.6266039|-1130.524639|3376.1299740000004|0.297773438|6.573687662|12.15001203|6142.277629|191.2650034|-726.1554308999999|34.2534974|0.023323257|-259.78720209999994|1609.914378|14.98092934|1.0|0.0|1.0|2.0|3.64|19.0|6.03|1.12|3.0|0.0|111.95|1.0|8.0|413.52|1.0|0.0|0.000107|1.7899999999999998e-05|3.76|4.18e-08|1.73e-05|-0.0505899999999999|3.6214|4.59|3.6214|-1955.993572|-1955.965644|677.82|1130.95|342.37|342.37|552.79|0.7022|-1955.766505|0.2858|3.2372|-0.2005|0.02792775|-1955.827194|8.1367|8.1367
12ay_a36|0.0|1|0|0|0.0|2|0.0|5.351858133|-0.043778345|2|0.1012005419999999|0.0|-0.404030255|10.9463292|-0.06756661|1|1|0.0045625|0.1689021819999999|-0.169994208|0.902377067|0.78699829|-0.111814717|0.857993338|0|0.018016934|-64.13591431|11.67851857|0.170593592|-41.57269314|7.569978132|8.677627506|0.778164805|-31.1973159|74.29343346|-22.90568368|0.4530143439999999|2766.899844|537.618563|-1282.718286|3238.138932|0.221835195|6.466730436000001|11.82248632|6204.216872999999|143.79285900000002|-831.4538627999999|29.43551742|0.015670425|-360.6110621|1648.388976|10.15751916|1.0|0.0|0.0|2.0|4.96|17.0|3.76|2.45|1.0|0.0|133.68|0.0|5.0|409.49|0.0|1.0|0.0117|2.5e-05|3.41|4.55e-08|1.86e-05|-0.0526|3.9348|3.79|3.6561|-1311.576473|-1311.547668|674.33|1184.45|339.12|315.09|532.22|0.6727|-1311.282556|0.1464|6.2579|-0.2031599999999999|0.02880431|-1311.343228|7.7447|7.7447
11d_a31|0.0|1|0|0|0.0|1|0.0|5.733341277|-0.116385886|0|0.016799834|0.0|-0.848545873|10.31169874|-0.078235092|2|2|-0.006496772|0.026806221|-0.153894316|0.819298311|0.822077662|-0.13169885|0.78396996|0|0.034417775|-82.06512842|21.07078977|0.414787184|-50.24081482|12.89967697|91.25756269|0.6817705409999999|-50.23449218|98.8237718|-24.97634343|0.4816588089999999|2532.447962|358.2711594|-1148.911798|2039.207676|0.318229459|7.885647873|15.21323794|5420.356537|194.8221811|-703.3714074|36.63453013|0.027374162|-222.5622569|1685.188386|16.75864338|1.0|1.0|1.0|2.0|3.6|16.0|5.43|1.26|1.0|0.0|102.13|0.0|7.0|385.44|0.0|0.0|0.00128|6.26e-05|3.17|5.83e-07|0.000225|-0.03404|3.8009|4.87|3.8009|-1598.7152199999998|-1598.671315|650.64|1077.69|326.2|326.2|551.86|703.0|-1598.4848980000002|0.2642|3.1919|-0.19226|0.04390452|-1598.546288|7.5229|7.5229
9a_a36|0.0|1|0|0|0.0|2|0.0|5.351858133|-0.046964839|2|0.095192109|0.0|-0.41624054|10.96066876|-0.06502499|1|1|0.00484375|0.160672128|-0.202876718|0.839235677|0.7885597609999999|-0.1177413269999999|0.79302567|0|0.0236784079999999|-66.44342306|14.47407729|0.1734403769999999|-40.61536816|8.847677483|0.0|0.7638345870000001|-27.53468726|78.37175688|-24.40778806|0.453098452|2682.572663|505.25728260000005|-1195.981615|2167.77208|0.236165413|7.546661564|13.79893984|5693.562367|144.36259840000002|-731.0766269999999|31.95428497|0.019513779|-322.5522826|1565.759963|11.92833382|1.0|0.0|0.0|1.0|4.69|17.0|3.04|2.02|1.0|0.0|120.94|0.0|5.0|382.42|0.0|1.0|0.0753|0.000102|2.66|5.26e-07|0.0002009999999999|-0.05044|3.8677|3.38|3.8677|-1252.802159|-1252.77514|648.41|1092.66|320.56|320.56|495.18|0.68682|-1252.578886|0.4811|5.7274|-0.20969|0.02701893|-1252.636005|7.8861|7.8861
4i_a46|0.0|0|0|0|0.19654443|1|2.184105962|5.587248657999999|-0.018872727|1|-0.088884176|0.0|-0.127450387|10.94638684|-0.125773054|1|1|0.011931187|-0.133434195|-0.091288438|0.7204791309999999|0.749522825|-0.17856753|0.7172344890000001|0|0.015663081|-42.48203383|8.847405392999999|0.0592195629999999|-23.99628633|4.997521397|70.55661087|0.763831778|-18.68604171|49.04951810000001|-14.16067794|0.406629719|2200.19132|531.4066842|-722.1945751000001|2253.484644|0.2361682219999999|6.218233741000001|10.47951666|4893.587424|133.40134070000002|-407.9368676|18.53900079|0.011626803|-298.0546045|945.4890404|6.567484272000001|1.0|0.0|1.0|0.0|3.88|17.0|4.79|3.06|1.0|0.0|105.43|0.0|3.0|347.45|0.0|1.0|0.00403|9.13e-06|4.38|5.04e-08|1.75e-05|-0.01646|5.3987|4.46|4.4232|-1092.730494|-1092.70435|611.74|1058.5|280.31|229.66|546.24|0.41877|-1092.473422|0.1421|2.8538|-0.20084|0.02614355|-1092.528145|6.2132|6.2132
14e_a25|0.0|0|0|0|0.0|0|1.5926486519999998|4.727387819|-0.138693649|2|0.0065927719999999|1.906869097|-0.524066339|10.93106299|0.011176663|1|1|-0.0005394919999999|0.010976703|0.025802692|0.717460414|0.776960216|0.018432983|0.6954126970000001|1|0.015024526|-73.51338088|10.99497534|0.275949567|-53.79722636|8.046143033|97.78313402|0.806446896|-54.14823405|84.60373462|-28.3735856|0.491527882|3126.080106|529.8614286999999|-1617.294379|2620.6698690000003|0.1935531039999999|8.459867391|16.63781964|6952.485076999999|141.642515|-1183.53898|35.18345194|0.015154859|-448.516796|2005.4567600000005|11.09035375|1.0|1.0|1.0|2.0|3.62|27.0|3.65|1.69|1.0|0.0|134.35|0.0|7.0|462.5|0.0|0.0|0.00337|1.86e-05|3.04|7.31e-10|3.38e-07|-0.0538|5.8431|6.51|3.9613|-1521.012915|-1520.964156|760.96|1300.08|312.99|212.19|596.96|0.31019|-1520.701142|0.0007|5.3651|-0.2116699999999999|0.04875868|-1520.767443|7.1249|7.1249
12s_a36|0.0|1|0|0|0.0|2|0.0|5.351858133|-0.045035034|2|0.037454164|0.0|-0.4023692|10.95352614|-0.050363149|1|1|0.003962098|0.063448144|-0.1763783589999999|0.90414347|0.8060798779999999|-0.086791463|0.856274847|0|0.019457471|-64.57958827|12.55883918|0.169662191|-41.6829437|8.106112169|10.23927133|0.754198383|-30.06529118|76.34126108|-23.15117315|0.4604765839999999|2710.355028|535.942162|-1227.012177|2294.468358|0.245801617|7.545963801|13.98635088|5890.905249|158.6528381|-791.9759303|30.69639722|0.018222417|-328.1450742|1626.909053|11.76167282|1.0|0.0|0.0|2.0|4.85|17.0|3.24|2.24|1.0|0.0|128.72|0.0|5.0|395.46|0.0|1.0|0.0274|5.05e-05|3.04|1.08e-07|4.270000000000001e-05|-0.04908|3.8751|3.48|3.7604|-1272.270833|-1272.236664|683.24|1150.67|329.71|319.95|523.72|0.6843600000000001|-1272.00109|0.0002|6.6068|-0.20467|0.03416928|-1272.061111|8.0458|8.0458
5a_a49|0.0|0|0|0|0.0|2|2.111324504|5.777652323|0.007039248|2|-0.072902329|1.878067786|-0.493952547|10.92976459|0.076610236|1|1|0.008623164|-0.1205081119999999|-0.26176436|0.66494289|0.7979412790000001|0.127914587|0.632463498|1|0.028578361|-46.04810561|16.71687776|0.199909945|-26.93578408|9.77851757|54.35929907|0.6069287529999999|-24.67330519|61.89135559|-15.97587337|0.490453006|2797.737637|468.0117167|-782.8177953|1887.422375|0.393071247|6.0732145310000005|11.91885068|6294.404170000001|229.9265537|-457.9083293000001|26.32248561|0.0270848489999999|-125.09569170000002|1289.801795|15.84324998|0.0|0.0|1.0|0.0|3.37|21.0|3.3|2.07|1.0|0.0|116.62|0.0|3.0|397.43|0.0|1.0|0.0578|5.09e-05|2.65|1.1900000000000001e-07|4.72e-05|-0.05062|5.2443|4.14|3.9219|-1311.995327|-1311.960542|625.06|1082.25|316.13|236.42|443.78|0.31953|-1311.743648|0.0529|5.6104|-0.21238|0.03478454|-1311.799168|7.3665|7.3665
3h_a32|0.0|1|1|1|0.0|0|0.0|5.733341277|-0.008243901|0|0.014517903|2.243113495|-0.269379119|10.31100268|-0.111111111|3|3|0.003284804|0.025035542|-0.122769653|0.84279263|0.7926338540000001|-0.2|0.8030743229999999|1|0.0111539339999999|-55.27575363|6.98327435|0.12119737|-34.60714056|4.372100625|0.0|0.7734940029999999|-28.15732254|62.63332945|-17.27367301|0.4089962629999999|2398.020434|550.2022886|-829.1363044|2911.160989|0.226505997|8.107034244|13.71739929|5187.525619|141.8112711|-519.1071084|22.33200639|0.011751781|-342.4592076|1071.936307|7.357575822|1.0|1.0|1.0|1.0|3.65|19.0|8.11|2.64|2.0|0.0|112.28|0.0|7.0|382.55|1.0|0.0|2.24e-06|7.140000000000001e-07|6.12|3.37e-09|1.29e-06|-0.05318|3.5552|4.61|3.5552|-1790.6908030000002|-1790.663897|676.22|1127.45|348.74|348.74|578.86|0.70257|-1790.440663|0.2926|3.5952|-0.20059|0.02690554|-1790.5004850000005|8.1549|8.1549
15b_a50|0.0|0|1|1|0.0|1|4.112770601|5.82008293|-0.05484142|1|-0.103807905|2.018777006|-0.22696498|10.94501702|-0.124047802|2|2|0.005203263|-0.17223348|-0.2185722769999999|0.79846758|0.8259784720000001|-0.216393362|0.764606364|1|0.020083792|-46.13641893|11.48191704|0.179086516|-26.37622116|6.564219549|0.0|0.639017342|-26.98929785|60.03646705|-16.04745006|0.478989976|2441.264256|469.3167805|-738.1827030000001|1692.3273379999998|0.3609826579999999|6.89125222|13.22671714|5205.2135960000005|206.3740238|-422.0195386|25.11269883|0.024313507|-158.95261259999998|1155.184146|13.90004811|1.0|1.0|1.0|1.0|3.56|20.0|2.71|1.66|1.0|0.0|105.46|0.0|5.0|357.41|0.0|1.0|0.2339999999999999|0.000249|2.11|1.92e-06|0.000687|-0.0333399999999999|4.0561|2.08|4.0561|-1160.4989460000002|-1160.463663|613.37|1035.3|305.67|305.67|475.99|0.65917|-1160.275856|0.1796|6.9054|-0.20071|0.03528279|-1160.330621|7.1024|7.1024
12u_a30|0.0|0|0|0|0.0|2|0.0|5.351858133|-0.027452346|2|-0.091507428|0.0|-0.367578706|10.31162873|-0.0646674999999999|1|1|0.001805829|-0.15896471|-0.0857954809999999|0.8149999040000001|0.83236194|-0.105767484|0.711738503|0|0.015562896|-65.55148142|10.42404292|0.15055905|-43.90644499|6.982033926000001|0.0|0.810462868|-34.72068676|75.26051582|-25.41792137|0.443167712|3001.03926|568.9563615000001|-1245.478147|2608.6452440000003|0.189537132|7.804487592999999|14.01586754|7133.515802|126.9521524|-834.2224549|31.36222814|0.014495402|-415.8966522|1536.749179|9.709034401|1.0|0.0|0.0|1.0|4.63|17.0|5.11|3.79|2.0|0.0|137.3|0.0|5.0|467.37|0.0|0.0|0.000123|9.14e-07|5.12|1.58e-08|7.39e-06|-0.0528299999999999|3.5003|5.08|3.5003|-2494.962309|-2494.927579|705.15|1202.06|354.21|354.21|559.16|0.6847|-2494.736802|0.1502|5.3020000000000005|-0.20146|0.03472994|-2494.7995530000003|7.4647|7.4647
30_a47|0.0|0|1|1|0.0|0|1.435022468|4.727387819|-0.184735553|2|0.013114301|1.192095911|-0.415191425|10.95005723|0.0467853809999999|1|1|-0.008325552|0.029343834|-0.079370393|0.6850994429999999|0.8485444809999999|0.074217097|0.651797437|1|0.022747897|-64.38108459|13.64937081|0.32103267|-38.63044093|8.190002019|76.90733636|0.679447569|-38.96726396|81.25550675|-22.9932445|0.4680850139999999|2626.927627|407.3992771|-965.7162688|1558.731067|0.320552431|6.886726437999999|12.94704346|5852.817155|192.3403721|-579.456614|33.84108731|0.028122734|-215.3470619|1421.325667|16.87442216|1.0|1.0|1.0|2.0|3.03|21.0|2.71|1.78|1.0|0.0|104.25|0.0|5.0|396.81|0.0|0.0|24.0|7.94e-05|2.5|5.74e-08|2.28e-05|-0.0564299999999999|3.7159|3.89|3.7159|-1696.12008|-1696.078047|615.85|1032.35|333.66|333.66|478.04|0.6944899999999999|-1695.931037|0.3566|2.7493|-0.20813|0.0420327|-1695.9887|7.9|7.9
17a_a50|0.0|0|1|1|0.0|1|4.319202937|5.82008293|0.009691515|1|-0.109740063|2.189373662|-0.133526134|10.94500663|-0.131632653|2|2|0.012893333|-0.178162528|-0.3891730779999999|0.762224122|0.784570118|-0.215448852|0.732114362|1|0.013784807|-51.14229199|8.977762705|0.07699335|-33.3079288|5.847033234|84.34722313|0.7899109000000001|-19.25896309|58.69900789|-18.26510428|0.486855438|2644.4486420000003|601.1353533|-1022.84584|1799.721631|0.2100891|8.087984548|15.76161018|5718.782531|136.82673369999998|-666.1585759999999|23.12299308|0.011602876|-377.6260803|1294.887612|7.556715901|1.0|1.0|1.0|0.0|3.95|20.0|3.39|2.3|1.0|0.0|121.78|0.0|6.0|398.5|0.0|1.0|0.0408|3.61e-05|3.23|1.75e-07|6.97e-05|-0.03196|4.2478|3.08|4.0477|-1258.566007|-1258.540058|705.96|1204.79|306.31|291.88|616.93|0.6244|-1258.260865|0.1754|6.2113|-0.1992|0.02594911|-1258.322582|7.0706|7.0706
