molecula|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|WNSA5|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|DPSA1|Mor01p|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
14j_a23|0|1|0.0|2|7.423568444|0|1.197963927|3.278390512|-0.006327927|-0.071396109|2|0.046283951|0.722606603|-0.322724299|0.007671236|-0.026319216|10.31321824|-0.055708465|2|2|0.0075222369999999|0.087218599|-0.17267308|-0.463194548|2|0.800643488|0.143567854|-0.091426449|0.5935522360000001|0.8454521620000001|-0.062203032|-0.082226482|0.226990358|0.020485263|-40.35191855|-53.34139172|0.154547838|100.2571987|-34.60325668|83.17168000000001|-1.644529644|-26.17681598|-22.69846456|53.64097592|0.497137467|2943.385528|548.455847|-1066.827834|2175.598042|0.226032829|15.57933561|-355.4521561|599.5697147999999|1.0|1.0|1.0|1.0|0.05|-7.67|3.78|1.0|120.24|0.0|-5.58|31.0|-6.31|429.47|0.0|0.0|-5.11|2.66e-06|0.00114|7.73e-06|3.68|0.0|0.0|9.18e-06|-0.07581|3.6671|3.72|-1729.1379190000002|670.6|338.1|0.3886|0.65128|0.65128|-1728.9293280000002|-0.14816|-1728.988797|8.3233|4.0|8.3883
12q_a30|0|0|-4.76444841|0|7.412764017000001|2|0.60498366|0.0|-0.015322396|-0.27228842|2|0.0438779959999999|0.0|-0.873376576|-0.00695299|0.004165554|10.31162828|-0.021542639|1|1|-0.004395528|-0.0483777279999999|-0.226973911|-0.636798458|1|0.816138015|0.01661722|-0.032887649|0.593245722|0.845745827|-0.087348134|-0.115589613|0.596557166|0.014790072|-59.52322773|-78.7683329|0.154254173|105.1162273|-53.67653794|0.732186841|-2.427381881|-40.56199584|-31.21009417|69.60189582|0.473741611|3305.289025|576.3319634|-1654.134991|2844.418547|0.179359278|13.96052394|-437.0000797|696.6414817000001|1.0|1.0|0.0|1.0|0.17|-7.18|4.43|0.0|133.96|0.0|-6.7|34.0|-5.66|482.48|0.0|0.0|-5.92|1.99e-07|9.63e-05|1.2e-06|5.05|0.0|0.0|3.19e-05|-0.05105|5.0573|5.52|-1987.999444|713.16|355.93|0.1817|0.34138|0.68516|-1987.781386|-0.14792|-1987.847256|6.821000000000001|36.0|7.4449
13_a4|0|0|0.0|1|7.535296702|1|1.399843898|2.050136054|-0.000990136|-0.019846488|1|0.044357639|0.0|-0.04158572|0.012994083|-0.14818661|10.94205723|-0.0963182119999999|1|1|0.012019888|-0.094404255|-0.025714912|-0.143303992|1|0.744134785|-0.215746851|-0.157188841|0.6490618429999999|0.970027005|-0.050017793|-0.068249548|0.229685203|0.008746805|-24.48959182|-33.41617993|0.029972995|14.67530603|-16.36114989|54.71349575|-1.091992764|-11.99053523|-13.70920202|28.77218157|0.4289448289999999|1910.137758|474.9422962|-534.6588788|1439.176684|0.137460473|9.917593683|-355.01146810000006|373.9073307|0.0|1.0|0.0|0.0|0.16|-6.2|4.18|0.0|90.06|0.0|-4.09|22.0|-5.39|287.36|1.0|1.0|-4.42|8.18e-05|0.0235|3.77e-05|3.75|0.0|0.0|0.00018|-0.03168|4.4811|3.87|-898.3381672|536.09|297.09|0.2133|0.53815|0.59537|-898.2009630000001|-0.17204|-898.2503529999999|3.7228|4.0|5.3979
15_a31|1|0|0.0|0|7.765993078999999|1|0.610137926|0.0|-0.018913735|-0.134784483|0|0.038809524|0.0|-0.775463115|-0.011797858|-0.070065105|10.31169996|-0.074455342|2|2|-0.007631228|-0.052339921|-0.272545088|-0.6215974160000001|0|0.8022000659999999|-0.0869591359999999|-0.116356616|0.782925607|0.567108776|-0.116196194|-0.131697567|0.287991212|0.038524836|-61.76522754|-70.00513464|0.4328912239999999|230.1075793|-37.21191643|514.6215199|-1.58037081|-32.83191294|-22.10688462|82.24348203|0.466164359|2351.566145|301.452236|-840.0616157|1675.977147|0.358466423|11.51842782|-150.46712390000002|363.593507|1.0|1.0|1.0|2.0|0.19|-5.66|4.12|0.0|90.47|0.0|-4.28|24.0|-6.84|342.37|0.0|1.0|-3.57|5.27e-05|18.0|0.000272|2.18|0.0|0.0|0.000749|-0.04192|4569.0|3.9|-1460.861851|556.68|271.36|348.0|0.5241899999999999|0.5241899999999999|-1460.736142|-0.15202|-1460.790873|7.5831|1.1|5.9586
12az_a36|1|0|0.0|0|7.412764017000001|2|1.297042831|0.0|-0.009570959|-0.040156368|2|0.040566449|0.0|-0.593399474|0.000482522|-0.024018255|10.95957115|-0.012800556|1|1|0.002872872|0.129156742|-0.289604649|-0.387734368|1|0.812921349|-0.061924322|-0.021825174|0.8350231859999999|0.819163613|-0.071762413|-0.10786263|0.411597359|0.034771534|-50.28669997|-75.58351856|0.180836387|126.71905359999998|-52.96429617|8.104966044|-1.941527339|-35.23783652|-23.45695404|74.65245915|0.462897841|3039.528467|574.0196415|-1360.503334|2455.7577530000003|0.416134994|15.73229538|-117.53490990000002|766.4854363|0.0|1.0|1.0|2.0|0.21|-6.79|2.83|0.0|136.74|0.0|-4.11|33.0|-7.13|441.49|0.0|0.0|-4.15|7.75e-05|0.0342|7.13e-05|2.62|0.0|0.0|7.11e-05|-0.04967|3.8863|2.68|-1461.962459|737.12|343.5|0.4383|0.69385|0.70333|-1461.686269|-0.14879|-1461.750394|7.821000000000001|58.0|7.2366
1a_a18 (SB-431542)|1|0|0.0|0|7.423568444|1|1.430935835|0.0|-0.015636898|-0.175408303|1|0.035620155|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|1|1|-0.008385698|0.164429684|-0.033765606|-0.567791164|1|0.7462411859999999|-0.08530265|-0.083341531|0.795744863|0.5940412860000001|-0.126408788|-0.122555709|0.210046675|0.033020439|-74.98172333|-72.69619778|0.405958714|240.8019609|-43.12110169|105.3125675|-2.083447046|-44.47680367|-27.46300805|94.56841061|0.472443977|2678.82389|352.3666367|-1235.8353619999998|1890.195809|0.2468003389999999|14.26170773|-300.3801761|513.4628663999999|1.0|1.0|1.0|2.0|0.05|-7.69|4.04|0.0|106.85|0.0|-4.52|29.0|-6.73|384.39|0.0|1.0|-4.25|3.03e-05|0.0116|5.660000000000001e-05|2.7|0.0|0.0|7.81e-06|-0.05971|3.8208|4.57|-1292.553086|620.23|376.27|0.5767|0.55409|0.69868|-1292.358966|-0.13329|-1292.414518|8.8609|125.0|6.9031
17f_a50|0|1|0.0|2|7.934155233999999|1|1.349854916|4.305828452|-0.002205848|0.022892513|1|0.03135101|2.187498662|-0.125733326|0.012475826|-0.028989535|10.94501702|-0.132773563|2|2|0.0129274519999999|-0.275290802|-0.407467272|-0.204651539|1|0.7851209440000001|-0.132153434|-0.2257632789999999|0.7241275009999999|0.911458734|-0.047333916|-0.074859564|0.333180181|0.016414675|-29.10566644|-46.03121141|0.088541266|54.44410182|-28.30463221|82.90209608|-1.422331714|-17.89709978|-16.50175503|39.19906437|0.472769049|2582.272632|560.4567739|-874.5930167000001|1929.981543|0.278877895|13.65716648|-271.9363523|652.6793116|1.0|1.0|1.0|0.0|0.26|-6.38|2.87|0.0|116.81|0.0|-3.58|29.0|-6.64|384.48|1.0|1.0|-4.12|0.000266|102.0|7.57e-05|2.83|0.0|0.0|0.00016|-0.0336399999999999|4.0664|2.5|-1219.220465|653.63|304.9|0.1708|0.6573899999999999|0.6573899999999999|-1218.966516|-0.16784|-1219.02507|8.312999999999999|398.0|6.4001
8e_a46|0|0|0.252655541|1|7.727094485|1|1.160371308|2.161814059|-0.001015139|0.000950213|2|0.043238095|0.0|-0.046696417|0.012911107|-0.184317354|10.96411233|-0.016857659|1|1|0.0123581919999999|-0.203086023|-0.135984209|-0.132524216|2|0.789844634|-0.241393458|-0.024620704|0.668786636|0.921352352|-0.053352779|-0.065982313|0.281227001|0.009576086|-27.16690715|-33.59778824|0.078647648|40.04689925|-17.10778729|53.05984592|-0.989734694|-13.83322216|-11.72015869|32.04299109|0.444693313|1982.950764|469.146955|-503.9668235|1415.320228|0.2507580889999999|9.911785304|-253.8248986|426.71841|0.0|1.0|1.0|0.0|0.32|-6.67|4.09|0.0|91.93|0.0|-3.59|23.0|-6.02|304.39|1.0|1.0|-4.04|0.0002569999999999|0.0782|9.15e-05|3.01|0.0|0.0|6.57e-05|-0.03175|4.5092|3.0|-954.9056294|552.99|274.96|0.2162|0.6967|0.6967|-954.743261|-0.18835|-954.793305|3.7755|406.0|6.3915
12w_a30|0|0|0.0|0|7.412764017000001|2|0.604983445|0.0|-0.007019432|-0.0316452179999999|2|0.044197531|0.0|-0.372029919|0.002431329|0.028815747|10.31162873|-0.04950715|1|1|0.001805829|-0.173643543|-0.0857954809999999|-0.477636454|1|0.83236194|-0.032835151|-0.080971844|0.711738503|0.8522163970000001|-0.076611264|-0.096032733|0.4274948739999999|0.015446225|-52.53307388|-65.85056003|0.147783603|101.3366249|-45.15435649|0.0|-1.824621925|-36.02242934|-25.53389062|63.12469722|0.451478593|2999.810425|584.3729039|-1251.160641|2783.769563|0.192202301|14.70077638|-422.1196298|685.6665849999999|1.0|1.0|0.0|1.0|0.14|-7.8|5.11|0.0|137.3|0.0|-6.58|31.0|-5.52|467.37|0.0|1.0|-6.04|2.64e-07|0.000123|9.14e-07|5.12|0.0|0.0|7.39e-06|-0.05682|5.0632|5.08|-2494.932002|716.83|348.42|0.2639|0.31353|0.68423|-2494.743475|-0.15073|-2494.807027|3.0068|15.0|7821.0
13d_a5 (GW788388)|1|0|0.0|0|6.605297921|1|1.236844097|0.0|-0.005668173|-0.009710199|3|0.027375887|0.0|-0.33442223|0.002956745|-0.086484275|10.94530363|0.024793388|1|1|0.003668464|-0.14893897|-0.016337128|-0.3706975529999999|2|0.78479342|0.024905619|0.047169811|0.71006207|0.774103723|-0.086824482|-0.0844793|0.54169129|0.014571846|-57.42492153|-55.87383979|0.2258962769999999|149.40573999999998|-36.95444874|44.69922692|-1.605106706|-37.98032007|-19.30187193|67.0626077|0.488398052|2834.036315|511.985152|-1061.602956|1377.863026|0.330817879|15.788837|-223.7910275|723.0631751|1.0|1.0|1.0|2.0|0.2|-8.84|4.56|0.0|121.68|0.0|-4.35|32.0|-6.94|425.48|0.0|1.0|-4.35|4.429999999999999e-05|0.0189|4.5e-05|2.75|0.0|0.0|6.16e-07|-0.05542|4.6091|3.81|-1390.548362|707.09|297.28|0.5251|0.42515|0.48848|-1390.294368|-0.17299|-1390.355751|3355.0|18.0|7.7447
17a_a10|0|0|0.0|1|7.535296702|2|1.3438501040000002|2.118111229|-0.004333189|0.021150127|3|0.036545455|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|0.031632653|1|1|0.01029375|-0.132166258|-0.360142554|-0.275154041|2|0.76281504|0.029106767|0.054069767|0.673253555|0.8538249840000001|-0.055423599|-0.082689376|0.463842217|0.020088947|-39.18491085|-58.46202420000001|0.146175016|103.34686|-41.33310046|87.61514901|-1.488408763|-27.70403316|-16.70343549|53.38795048|0.4918223679999999|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|0.4352739579999999|16.96492079|-91.52361858|911.2106544|1.0|1.0|1.0|0.0|0.33|-7.32|3.31|0.0|142.16|0.0|-3.68|35.0|-7.43|468.55|1.0|0.0|-4.32|0.00021|0.0986|4.74e-05|2.43|0.0|0.0|2.22e-05|-0.04641|5.5285|3.95|-1524.52012|767.6|310.84|0.2142|0.32889|0.67671|-1524.187115|-0.16562|-1524.252023|5.3803|49.0|7.3098
4e_a46|0|0|0.092094405|1|7.825245291|1|0.300205548|2.12386814|-0.005995748|-0.370202917|2|0.041636905|0.0|-0.4017151029999999|-0.001404912|-0.058626723|10.31928077|-0.05803828|1|1|0.002688298|-0.135489528|-0.049530834|-0.514537262|2|0.77019676|0.075271624|-0.076733489|0.69063113|0.753715041|-0.0835371459999999|-0.084780904|0.68427144|0.010671173|-63.39469142|-64.33855433|0.246284959|186.9007941|-48.825259|20.27041189|-1.949960781|-48.10898007|-23.48867857|71.49283399|0.4753010039999999|3411.457836|571.9794684|-1479.78675|3129.575458|0.204892146|15.06943449|-447.9030518999999|942.2127953|0.0|1.0|1.0|2.0|0.27|-8.81|3.05|0.0|137.28|0.0|-6.08|35.0|-6.6|488.6|0.0|0.0|-5.41|8.29e-07|0.000405|3.92e-06|3.78|0.0|0.0|7.64e-07|-0.03893|4.2446|8.03|-1884.564974|757.1|296.81|0.4814|0.5745600000000001|0.56481|-1884.255802|-0.17112|-1884.324182|3.2466|154.0|6.8125
12v_a30|0|0|0.0|0|7.412764017000001|2|0.604983445|0.0|-0.006974714|-0.029548782|2|0.04625323|0.0|-0.369659818|0.002431329|0.020607357|10.31162873|-0.04950715|1|1|0.001805829|-0.173424818|-0.0857954809999999|-0.471153275|1|0.83236194|-0.029852321|-0.080971844|0.711738503|0.8501212029999999|-0.077138874|-0.0971402169999999|0.404950755|0.015823709|-52.18846092|-65.72041011|0.1498787969999999|101.4008026|-44.46327619|0.0|-1.845664126|-35.30820865|-25.48342433|62.89402328|0.478535287|3001.758432|575.1512171|-1248.687792|2483.120571|0.193930933|15.56114504|-414.1432908000001|685.6665849999999|1.0|1.0|0.0|1.0|0.14|-7.8|5.11|0.0|137.3|0.0|-6.58|31.0|-5.52|467.37|0.0|1.0|-6.04|2.64e-07|0.000123|9.14e-07|5.12|0.0|0.0|7.39e-06|-0.0563|3.5507|5.08|-2494.92869|715.58|349.18|0.1601|0.68405|0.68405|-2494.739831|-0.1505099999999999|-2494.802821|4105.0|22.0|7.6596
14b_a3|0|0|0.0|0|6.823286122000001|0|0.605016869|0.0|-0.009130444|-0.1160619169999999|3|0.039799383|1.7086790859999998|-0.356087317|-0.00603969|-0.008040839|10.31162234|-0.102362298|1|1|-0.004161699|-0.288944272|-0.094863591|-0.575695827|3|0.7809478329999999|-0.133815639|-0.170297225|0.8255789570000001|0.786476513|-0.090994113|-0.100993354|0.379746504|0.012828558|-44.49789848|-49.38772279|0.2135234869999999|104.4171556|-24.15156108|82.79166784|-1.312913604|-21.76034149|-17.83445545|50.77131401|0.487615651|2160.565755|384.6023764|-642.0403962|1289.104749|0.233084567|9.738358819|-261.0537205|358.3503513|1.0|1.0|1.0|1.0|0.06|-6.89|4.28|0.0|93.25|0.0|-4.45|23.0|-6.42|319.38|0.0|1.0|-3.99|3.54e-05|0.0113|0.000103|2.58|0.0|0.0|4.08e-05|-0.06676|3.0724|2.22|-1327.4859310000002|524.27|403.54|0.2276|0.70123|0.70123|-1327.349444|-0.12942|-1327.398177|3.8724|0.38|6.4202
14a_a23|0|1|0.0|2|7.423568444|0|1.197964042|3.39397765|-0.0056795759999999|-0.0246126279999999|2|0.042992424|0.757767133|-0.289658385|0.012219066|-0.0518554529999999|10.31321831|-0.071842463|2|2|0.011363191|0.083206288|-0.137733142|-0.446724057|2|0.7556436440000001|0.114693804|-0.123790952|0.6888154959999999|0.918677038|-0.055677662|-0.08032517|0.225448915|0.019504497|-35.20994211|-50.79675604|0.081322962|51.42774883|-32.12331106|80.54176247|-1.606503401|-22.26638099|-21.61564087|47.54437201|0.462434482|2816.527785|580.9612768999999|-1015.935121|2173.7139190000003|0.219241211|14.2658736|-355.0975547|601.8533922|1.0|1.0|1.0|1.0|0.05|-7.41|3.36|1.0|120.28|0.0|-5.47|30.0|-6.27|411.48|0.0|0.0|-4.96|3.38e-06|0.00139|1.1e-05|3.58|0.0|0.0|1.6100000000000002e-05|-0.07379|3.7119|3.47|-1629.90669|665.5|334.02|0.3764|0.6289100000000001|0.6289100000000001|-1629.690316|-0.15002|-1629.748476|8.3962|3.0|8.5498
3l_a32|1|1|0.0|0|7.773594467000001|0|0.609420748|0.0|-0.0054004|0.0043645509999999|0|0.035643275|2.259257465|-0.270019992|0.0016954029999999|-0.09393062|10.31100268|-0.107818594|3|3|0.002942329|-0.068876714|-0.087213805|-0.524711546|0|0.751853889|-0.136589369|-0.184582641|0.776480242|0.8855584879999999|-0.069304303|-0.088417589|0.270668623|0.012244965|-40.30321333|-51.41835077|0.114441512|66.55229892|-29.90181954|0.0|-1.326263838|-23.43792428|-16.76685351|47.42414825|0.453630671|2453.759435|514.9875423000001|-771.2752615|2415.340446|0.211763281|11.74082324|-335.2422712|565.7000781|1.0|1.0|1.0|1.0|0.35|-7.5|7.34|0.0|110.16|0.0|-7.6|26.0|-4.71|380.53|0.0|1.0|-6.01|2.52e-08|9.59e-06|9.7e-07|5.51|0.0|0.0|1.2e-05|-0.0529799999999999|3.5319|4.21|-1789.4501510000002|629.26|351.04|0.2876|0.70282|0.70282|-1789.242839|-0.14664|-1789.298086|5.7721|12.0|7.9208
12d_a30|0|0|0.0|0|7.412764017000001|2|0.604984421|0.0|-0.006335328|-0.033312179|2|0.042804233|0.0|-0.354778373|0.005613018|0.036688757|10.31162861|-0.075816941|1|1|0.005965451|-0.162129948|-0.09353607|-0.4562256979999999|1|0.8017873000000001|-0.0430927579999999|-0.130412856|0.7991060659999999|0.843009925|-0.073829724|-0.094239701|0.366319099|0.015567102|-47.69710881|-60.88281322|0.156990075|101.4221952|-39.33285959|0.0|-1.884794029|-30.81433963|-23.41646662|57.75411196|0.4572733479999999|2784.836855|544.6198897999999|-1217.656264|2323.480646|0.185610786|13.92427286|-406.2173266|686.039456|1.0|1.0|0.0|1.0|0.17|-7.01|4.35|0.0|132.24|0.0|-5.66|30.0|-5.81|412.51|0.0|1.0|-5.15|2.21e-06|0.0009119999999999|7.05e-06|4.23|0.0|0.0|4.02e-05|-0.05119|3.4821|4.14|-1615.063947|695.57|356.06|149.0|0.68608|0.68608|-1614.831682|-0.1479099999999999|-1614.894406|4.8843|11.0|7.9508
8c_a12|0|0|0.0|0|0.0|1|1.283851303|0.0|-0.0104125509999999|-0.055163114|3|0.038787879|0.0|-0.447739674|-0.004211843|-0.036504737|10.95472932|-0.07003012|0|0|-0.00160589|-0.1876771789999999|-0.370782022|-0.606245231|2|0.782864175|-0.10899871|-0.130288596|0.845077891|0.840397446|-0.067004282|-0.101988384|0.239216075|0.019604202|-34.19075142|-52.04233846|0.159602554|81.4415307|-26.55601426|0.0|-1.529825767|-17.44675795|-19.51587692|44.19432689|0.472503372|2190.852814|428.8355831|-780.6350769|1245.6132289999998|0.235550168|10.74930819|-269.8853937|390.0159026|0.0|0.0|1.0|1.0|0.11|-7.14|2.81|0.0|98.07|0.0|-3.47|24.0|-6.44|314.34|1.0|1.0|-3.72|0.000339|107.0|0.0001899999999999|2.5|0.0|0.0|2.28e-05|-0.06706|4.3598|2.76|-1022.750382|551.66|323.37|466.0|0.53657|0.67318|-1022.613451|-0.15571|-1022.663298|2.4806|0.04|7.3979
14y_a23|0|1|0.0|2|7.423568444|0|1.197960595|3.3149940630000003|-0.005875443|-0.022719307|2|0.046678487|0.731397292|-0.2996475999999999|0.009174505|-0.051539811|10.31321795|-0.031435038|2|2|0.007229683|0.07646106|-0.125978901|-0.4598871539999999|2|0.802520527|0.137426346|-0.049318182|0.64069202|0.925252932|-0.057809342|-0.080613242|0.2271539169999999|0.018804822|-39.9727336|-55.74067298|0.074747068|51.68445972|-38.54233552|82.29531392|-1.612264842|-27.63946733|-23.71943531|52.97547894|0.486730407|3096.562257|639.7735629|-1114.8134599999998|2336.815247|0.21677451|16.00209862|-391.6770747|665.6233736|1.0|0.0|1.0|1.0|0.05|-8.57|4.64|1.0|130.3|0.0|-6.77|32.0|-5.8|480.37|0.0|0.0|-6.13|1.7e-07|8.18e-05|7.37e-07|4.83|0.0|0.0|1.29e-06|-0.08374|3.6413|4.73|-2549.091817|713.1|340.49|444.0|0.61338|0.61338|-2548.8917260000003|-0.14942|-2548.953933|6.5205|4.0|8.4225
14ac_a23|0|1|-9.994971573|2|7.423568444|0|1.1979507740000002|2.7104403130000003|-0.011656739|-0.4422550999999999|2|0.048351548|0.544211741|-0.66443411|-0.0066006519999999|0.0518788009999999|10.3132169|0.043387326|2|2|-0.004445662|0.068237909|-0.287952039|-0.562985112|2|0.7797862459999999|0.1374474|0.054652466|0.537271445|0.931143634|-0.0883661019999999|-0.097100967|0.300389872|0.016832361|-66.72452104|-73.32014595|0.068856366|51.99287907|-55.36344264|0.327656318|-2.330423202|-50.3831402|-33.20157553|79.43449928|0.489147172|3695.344378|703.0989434999999|-1759.6835030000002|3417.45156|0.192217908|15.90074614|-464.8074813999999|718.3324686000001|1.0|1.0|1.0|1.0|0.12|-9.03|5.52|1.0|130.29|0.0|-7.31|38.0|-5.84|547.48|0.0|0.0|-6.65|4.92e-08|2.69e-05|2.24e-07|5.35|0.0|2.0|5.06e-07|-0.08813|4.0014|4.93|-2303.9786940000004|751.54|341.32|0.3209|0.6408|0.69962|-2303.749331|-0.15055|-2303.819891|8.6341|4.0|8.3851
6a_a31|1|0|0.0|0|7.703007682000001|1|0.610184884|0.0|-0.01694403|-0.181987023|0|0.0357275129999999|0.0|-0.779425376|-0.013930701|-0.0225412779999999|10.31170939|-0.026103465|2|2|-0.010591881|0.1533239019999999|0.001117583|-0.568500407|0|0.784022685|-0.07385392|-0.0436046509999999|0.803505125|0.57216168|-0.132158278|-0.126430958|0.259133072|0.034212524|-77.60012959|-74.23718620000001|0.42783832|251.216265|-43.59027182|98.49408082|-1.896464366|-45.56491046|-26.51328079|97.68889243|0.478330896|2713.694431|335.9594356|-1113.557793|1671.917893|0.307253701|14.408653400000002|-226.3518866|479.200937|1.0|1.0|1.0|2.0|0.05|-6.96|4.68|0.0|104.73|0.0|-5.22|28.0|-6.69|390.42|0.0|1.0|-4.34|6.09e-06|0.00238|4.55e-05|2.8|0.0|0.0|4.3200000000000007e-05|-0.05563|3.5428|4.03|-1613.295461|607.79|349.96|0.6404|0.70416|0.70416|-1613.1416|-0.1428|-1613.198178|11.2387|1.1|5.9586
17a_a25|0|0|0.0|1|6.842683282|0|1.373200859|1.826085128|-0.004137083|-0.036457743|2|0.043274232|2.008884939|-0.248224991|0.0063846319999999|-0.0688716509999999|10.93106298|0.006360768|1|1|0.006423059|-0.02776212|-0.07654898|-0.362222339|2|0.748718056|0.168247187|0.0114970419999999|0.659740852|0.874586929|-0.06234901|-0.079378741|0.348821736|0.012665055|-44.46905084|-56.61512986|0.125413071|89.44809639|-40.379488|80.30332825|-1.666953566|-31.71656603|-21.2306737|53.50212109|0.468791604|2907.309477|623.7797651000001|-1188.917727|2432.071525|0.244019498|16.93624014|-365.1448527|781.7487682|1.0|1.0|1.0|1.0|0.11|-9.98|4.83|0.0|131.06|0.0|-5.12|33.0|-6.18|433.5|0.0|1.0|-5.13|7.5e-06|0.00325|7.44e-06|3.9|0.0|0.0|4.54e-08|-0.05255|5.2683|6.04|-1391.588873|747.06|315.11|0.4076|0.35172|0.6722|-1391.321455|-0.16304|-1391.385492|5.1401|25.0|7.6021
18_a4|0|0|0.0|1|7.535296702|1|1.3998285519999998|1.904090136|-0.004533883|-0.164169913|1|0.042924837|0.0|-0.181355303|0.000379379|-0.200683549|10.94611841|-0.063708832|1|1|0.00042|0.108754635|0.015390457|-0.319213511|1|0.793041267|0.102914528|-0.105846349|0.615655659|0.7755960390000001|-0.094231531|-0.085817825|0.269470313|0.017694182|-46.48874223|-42.33787448|0.224403961|110.7087804|-20.88721799|0.0|-1.287267373|-22.93503169|-17.16400317|55.21809494|0.405586004|2069.649003|382.6371479|-635.0681172000001|1573.744396|0.2305616919999999|10.31843368|-265.85258480000005|337.0066459|0.0|1.0|0.0|1.0|0.11|-5.53|3.46|0.0|86.22|0.0|-2.95|23.0|-6.58|307.32|1.0|1.0|-3.51|0.00113|349.0|0.000312|2.24|0.0|0.0|0.0009109999999999|-0.03538|4.5152|3.02|-1033.454769|523.81|294.88|0.2083|0.52475|0.57777|-1033.349218|-0.17345|-1033.398285|3498.0|2.62|5.5817
9i_a24|1|0|0.0|1|7.153833802|0|1.4281889280000002|1.865102513|-0.005148312|2.01e-05|2|0.023854167|0.0|-0.190487553|0.004814196|-0.087363979|10.96661275|-0.00532872|2|2|0.005891639|-0.140841749|-0.336939175|-0.32068769|2|0.822658951|0.139004845|-0.0106944439999999|0.73094562|0.8260893640000001|-0.064657333|-0.069812876|0.379687415|0.025118046|-30.56504777|-33.00219474|0.173910636|82.21166337|-15.60091656|1.634015079|-0.837754515|-14.44881966|-11.64783344|42.43894111|0.468272544|2061.729154|390.5119445|-396.0263368|761.9885477000001|0.500761711|11.18382556|0.720157264|295.8603625|0.0|1.0|1.0|1.0|0.0|-6.05|2.42|0.0|82.17|0.0|-2.6|22.0|-7.01|288.31|1.0|0.0|-3.1|0.00248|716.0|0.000791|1.48|0.0|0.0|0.000258|-0.0473899999999999|4.6212|1.13|-945.2626532|501.48|299.06|0.2373|0.58977|0.6755800000000001|-945.174716|-0.17204|-945.222448|9.2818|88.0|7.0555
4g_a49|0|0|0.0|2|8.228176896|2|1.343847279|4.107873566|-0.003686314|-0.008414823|4|0.036761229|3.4246879480000003|-0.328081947|0.007953069|0.003456679|10.92777048|0.08591712|2|2|0.007845545|-0.146265064|-0.066023903|-0.311927917|4|0.7559263270000001|-0.027032199|0.144740607|0.626581708|0.8601878270000001|-0.061465364|-0.0666753309999999|0.736530693|0.018944337|-61.24875669|-66.44036383|0.139812173|139.3194688|-66.20622488|74.95505057|-2.000259924|-61.03291321|-24.91513644|80.12633309|0.48934952|4706.348867000001|857.1564845|-1993.210915|4747.967275999999|0.372642776|18.19125978|-253.8168226|1714.878736|0.0|1.0|0.0|1.0|0.1|-13.67|6.09|0.0|198.32|0.0|-7.47|51.0|-6.6|663.73|0.0|0.0|-7.43|3.3700000000000004e-08|2.24e-05|3.72e-08|5.28|0.0|1.0|1.4199999999999998e-11|-0.06458|4.3116|6.35|-2147.66293|985.89|341.84|0.1389|0.33449|0.69238|-2147.217543|-0.15087|-2147.295787|4.5147|106.0|6.9747
