molecula|SddssS|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA5|FPSA3|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|WNSA4|FPSA1|GeomRadius|GRAV|FPSA5|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
36_a18|0.0|0.0|0|7.03438793|2|2|1.25117638|4.844187086|-0.020339784|1|0.036625514|0.0|-0.442092758|-0.000451777|10.94702093|0.003321395|0|0.000825855|-0.079721028|-0.12139648|-0.493920601|0|0.7343989059999999|0.741135729|-0.010091893|0.780206307|0.721836103|0|-0.079805761|0.009440278|110.8288932|139.3536816|-0.031922305|-40.46339026|83.34177364|0.812056067|-2.074949798|-39.43509046|-22.73046122|62.10402945|0.4751830729999999|-1477.479979|-16.1853561|0.187943933|9.560644525|6799.65027|0.0123136069999999|1819.430996|975.4099618|8.767974776|1.0|0.0|1.0|3.0|4.19|0.28|3.73|2.96|85.29|3.13|2.0|146.24|0.0|1.0|7.0|-5.68|35.0|3.0|-6.18|0.0|-5.28|2.09e-06|0.000975|5.19e-06|0.00242|6.87e-10|3.210000000000001e-07|-1493.686737|-1493.661092|0.4674|388.57|636.33|0.69372|0.4674|1.9944|0.02564498|2.7547|32.0|7.4949
22_a10|0.0|0.0|1|7.535296702|1|1|1.343837143|5.4161004020000005|-0.017163935|2|0.036101695|1.880539113|-0.332316729|0.008350227|10.92966136|-0.020475007|1|0.008903905|-0.129989728|-0.208132084|-0.356699217|2|0.670763832|0.747363443|-0.02603707|0.79665945|0.646474494|1|-0.0649866779999999|0.016720696|75.58376652|101.3847763|-0.022372463|-39.42279832|60.10354816|0.564323334|-1.3647202319999998|-32.68604442|-17.4251029|54.98945848|0.422182297|-1062.931277|-13.57178303|0.435676666|8.84228648|7414.102179|0.026340252|1883.550109|916.8601445|20.51547079|1.0|1.0|1.0|0.0|3.74|0.17|4.64|5.6|73.14|2.8|2.0|139.53|0.0|1.0|6.0|-5.34|36.0|5.0|-6.29|0.0|-5.53|4.55e-06|0.00217|2.95e-06|0.0014|4.27e-10|2.03e-07|-1544.237634|-1544.203968|0.2624|256.95|602.93|0.6834100000000001|0.1922|4.8409|0.03366599|6.5841|1.1|5.9586
13_a10|0.0|0.0|1|7.535296702|1|1|1.343837907|5.4161004020000005|-0.055497169|2|0.038726287|1.794073077|-0.259721373|0.00384732|10.9296146|-0.001592366|1|0.003791547|-0.017015286|-0.02811323|-0.345108701|2|0.761923976|0.78472614|0.00746881|0.84680169|0.736686715|1|-0.082327045|0.0122005|174.7319717|91.99711608|-0.030119651|-21.04167667|0.0|0.7144943490000001|-1.234905671|-24.21093442|-15.22715739|54.05778885|0.449563457|-624.3134531000001|-7.698174391|0.285505651|5.069505473|4941.066161|0.018979132|873.7836118999999|422.96706330000006|9.595006108|1.0|0.0|1.0|1.0|3.02|0.15|3.52|3.81|63.83|1.88|0.0|97.14|0.0|1.0|2.0|-3.76|25.0|4.0|-6.34|1.0|-4.1|0.000176|0.0576|7.87e-05|0.0258|2.49e-07|8.170000000000001e-05|-1065.874094|-1065.839441|0.3905|212.63|376.77|0.68386|0.1514|3.6904|0.0346535|5.3726|0.16|6.7959
8d_a8|0.0|0.0|1|7.05012252|0|0|1.395657339|4.844187086|-0.155313194|1|0.042323232|0.0|-0.633521883|-0.00267541|10.94649761|-0.117111249|1|-0.001038264|0.016471091|0.025642021|-0.4385133129999999|1|0.76211539|0.757805416|0.0780635059999999|0.804372443|0.734212688|0|-0.103150936|0.028038295|57.93693239|200.0182229|-0.03820405|-43.86958028|92.49576602|0.675359878|-2.063018716|-45.62337399|-24.91463687|88.24385833|0.483207744|-1345.390391|-16.2479927|0.324640122|7.507839835|6596.888351|0.029166961|1992.108851|682.0472537|19.02113117|0.0|1.0|1.0|2.0|3.61|0.12|3.93|3.32|112.23|1.92|1.0|121.1|0.0|1.0|6.0|-4.91|32.0|5.0|-6.87|0.0|-4.47|1.24e-05|0.00533|3.4200000000000005e-05|0.0147|2.38e-08|1.03e-05|-1447.595474|-1447.559429|0.3|265.12|572.21|0.70165|0.1879|6.0111|0.03604461|7.5674|18.61|4.7303
47a_a18|0.0|0.0|0|7.03438793|1|1|0.403918489|4.844187086|-0.18843247|0|0.033641026|0.0|-0.464122017|-0.005483379|10.35082811|0.052572636|0|-0.000633273|-0.232940071|-0.358939392|-0.369841706|0|0.842412605|0.766261502|-0.008965701|0.7991211029999999|0.792293789|0|-0.099310031|0.014124484|100.7293848|181.3725215|-0.036234741|-66.76209701|110.0917322|0.7936193709999999|-2.681370849|-55.70051708|-29.70938001|79.51543089|0.483193636|-2198.494121|-24.3591435|0.2063806289999999|10.20255289|8405.670404|0.014835962|2770.212274|1225.939287|12.16421601|1.0|1.0|1.0|3.0|4.97|0.28|0.48|3.35|123.06|1.85|3.0|158.24|1.0|1.0|12.0|-6.74|39.0|5.0|-6.49|0.0|-5.58|1.8100000000000002e-07|9.9e-05|2.62e-06|0.00143|5.4e-09|2.95e-06|-2098.807018|-2098.773074|0.6094|388.09|813.01|0.69508|0.6094|2.6271|0.0339441|3.0133|1.0|9.0
18_a20|0.0|0.0|0|6.842683282|0|0|1.400923654|4.727387819|-0.12050413|2|0.0396875|1.983673343|-0.5039851160000001|-0.005614194|10.93301779|-0.054458882|1|-0.004071701|0.001996439|0.003282792|-0.597167441|2|0.809917509|0.7602869659999999|-0.107446431|0.8162774979999999|0.778639593|1|-0.095227339|0.0108136339999999|318.5587088|158.7879106|-0.035934845|-42.1615378|82.70867776|0.8109110409999999|-1.904546783|-41.07622672|-23.91074854|68.92770059|0.483668611|-1267.269673|-15.91001426|0.1890889589999999|8.011174137000001|6206.896662|0.013457694|1562.772745|712.1606951|8.954638548|1.0|1.0|1.0|2.0|3.48|0.08|5.54|4.69|97.55|2.06|2.0|125.07|0.0|0.0|5.0|-5.59|32.0|4.0|-6.13|0.0|-5.16|2.54e-06|0.00107|6.91e-06|0.0029|9.93e-11|4.17e-08|-1352.364724|-1352.32685|0.2991|207.41|531.11|0.6953699999999999|0.2011|5.3978|0.03787435|8.0505|34.0|7.4685
11c_a5|0.0|0.0|0|6.605297921|0|0|1.427567332|4.59511985|-0.050049777|2|0.027388889|0.0|-0.224938556|0.005090155|10.94877953|-0.023856811|1|0.005383056|-0.011677718|-0.018887528|-0.269653478|2|0.679183645|0.8020105409999999|0.030085871|0.86113162|0.658307423|0|-0.0873419269999999|0.01785211|31.61751609|118.7750305|-0.0322785379999999|-32.31269264|4.089828494|0.707039635|-1.484812761|-29.19305715|-19.63310772|58.854300300000006|0.448016491|-903.1229552|-11.94164728|0.292960365|8.88462927|5202.741647999999|0.021214793|1277.330026|523.8031619|12.90369209|1.0|1.0|1.0|1.0|2.96|0.09|4.79|4.17|80.76|1.13|1.0|106.79|0.0|1.0|6.0|-4.13|28.0|5.0|-6.59|0.0|-4.1|7.38e-05|0.0273|7.950000000000001e-05|0.0294|3.4000000000000003e-09|1.26e-06|-1218.492067|-1218.454079|0.5327|275.3|512.32|0.6267699999999999|0.2186|2.5278|0.03798847|3.3827|25.0|7.6021
9a_a40|0.0|0.0|1|7.515889085|0|0|0.604993021|5.4161004020000005|-0.020455825|0|0.0397333329999999|0.921628874|-0.136162501|0.01310675|10.31197235|-0.1720337089999999|2|0.011966382|0.009844552|0.016958188|-0.449508498|0|0.624889926|0.690568477|-0.394662853|0.749764251|0.61091688|1|-0.072887601|0.011033601|109.9916614|30.17155594|-0.032156295|-17.0405052|51.49564873|0.868476591|-1.093314022|-14.03449109|-15.54821024|34.36063715|0.493941591|-528.6391483|-7.51786994|0.131523409|6.749223592000001|3991.317015|0.008714375|608.6970611|323.79254|4.213574358|0.0|1.0|0.0|0.0|3.26|0.06|4.58|4.43|58.43|3.57|1.0|86.7|0.0|1.0|2.0|-5.49|21.0|2.0|-4.85|1.0|-5.08|3.24e-06|0.000944|8.33e-06|0.00243|4.02e-07|0.000117|-1217.955997|-1217.9449|0.4746|263.42|411.01|0.69958|0.3483|3.8656|0.01109672|5.09|214.0|6.6696
3g_a32|0.0|-0.047725143|0|7.78113851|0|0|0.60942078|5.733341277|-0.072619634|0|0.05052381|2.2144733530000003|-0.2816222539999999|0.001276735|10.31100273|-0.125170068|3|0.002565215|-0.074808287|-0.133675401|-0.563371932|0|0.833981748|0.755211939|-0.1015732219999999|0.802214256|0.786074011|1|-0.098311343|0.0119962889999999|42.56199385|62.23099889|-0.030429702|-30.18744099|0.0|0.8007401590000001|-1.278047464|-21.55960626|-16.86199774|45.55465473|0.447358137|-708.2039051|-9.343731735|0.199259841|5.917878616|5058.622432|0.01096673|884.4366022|475.3634141|6.076989555|0.0|1.0|1.0|1.0|3.43|0.28|7.02|5.42|110.94|2.18|2.0|102.55|0.0|1.0|3.0|-7.09|24.0|3.0|-4.9|0.0|-5.59|8.12e-08|2.88e-05|2.58e-06|0.000915|5.08e-08|1.8e-05|-1712.060085|-1712.036238|0.2859|349.68|495.4|0.70275|0.2859|3.3082|0.02384763|5.5816|14.0|7.8539
GW6604_a52|0.0|0.0|0|6.605297921|0|0|1.427583999|4.59511985|-0.005328809|2|0.021346801|0.0|-0.085995143|0.007746755|10.94914378|-0.028376521|1|0.0070554269999999|0.039867344|0.067497086|-0.201462112|2|0.709088617|0.693399445|0.074868979|0.7550228990000001|0.689009112|0|-0.072069252|0.009021088|157.2481263|62.55188751|-0.029217264|-17.61190876|0.2386028039999999|0.73529506|-1.081038779|-17.55852148|-14.44334401|39.97842884|0.4597869779999999|-534.4037285|-7.13996301|0.26470494|6.2973559020000005|4168.525878|0.01768964|726.7881391|359.1060668|8.744745933999999|1.0|0.0|1.0|1.0|2.68|0.0|4.49|4.2|54.46|1.91|0.0|90.49|0.0|1.0|3.0|-3.87|23.0|3.0|-5.95|1.0|-4.16|0.000135|0.0402|6.929999999999999e-05|0.0207|9.31e-09|2.78e-06|||||||||||107.0|6.9706
4r_a46|0.0|-0.03033057|1|7.832410927000001|1|1|1.13129629|5.587248657999999|-0.074041799|2|0.044728682|0.0|-0.141309389|0.006236535|10.96363493|-0.048758575|1|0.0061041|-0.055572881|-0.086905208|-0.246070691|2|0.7794598220000001|0.810646641|-0.077483502|0.8549242340000001|0.76719475|0|-0.081339886|0.011446215|176.18445569999997|80.72661483|-0.0259595379999999|-22.88867429|0.0|0.7146312779999999|-1.220098292|-22.31391864|-13.77068362|48.13649426|0.456487948|-647.2221302999999|-7.304896049|0.285368722|5.81085807|4775.760774|0.015225417|905.6728276|496.0386301|8.076584289|1.0|0.0|1.0|1.0|3.82|0.35|3.56|3.43|63.83|1.52|0.0|97.9|0.0|1.0|3.0|-3.09|25.0|4.0|-6.83|1.0|-3.55|0.00081|271.0|0.000279|0.0933|5.64e-07|0.000188|-1069.447946|-1069.419677|0.1404|274.25|467.85|0.69085|0.1404|2.6630000000000003|0.02826942|3.5979|1413.0|5.8499
8e_a8|0.0|0.0|1|7.05012252|0|0|1.394799502|4.844187086|-0.205927741|0|0.0427891159999999|0.0|-0.539547088|-0.005310149|10.94332438|-0.051339286|1|-0.004224671|0.090898585|0.183313231|-0.475941912|0|0.650073857|0.7233950809999999|0.02023118|0.7742101929999999|0.636205913|0|-0.105450888|0.0211004739999999|106.0087621|206.4920729|-0.04393787|-39.238709|76.40535608|0.803307236|-2.109017754|-43.00500847|-26.80224874|83.37098475|0.483244415|-1286.50794|-16.34946208|0.196692764|7.50719734|6095.6213210000005|0.0184428869999999|1601.514194|561.882658|11.25022336|0.0|1.0|0.0|2.0|3.2|0.04|4.33|4.17|90.11|3.4|2.0|111.81|0.0|1.0|5.0|-5.27|30.0|4.0|-6.14|0.0|-4.9|5.34e-06|0.00215|1.25e-05|0.00504|1.6399999999999998e-08|6.63e-06|-1376.957298|-1376.924308|0.3731|267.77|526.86|0.7013|0.1671|6.1505|0.03298991|7.7951|19.89|4.7014
4b_a49|0.0|0.0|1|7.535296702|1|1|1.343847828|5.4161004020000005|-0.077626337|2|0.036555556|1.645329244|-0.402986655|0.001769804|10.92776533|0.02907541|1|0.002557204|-0.0563571629999999|-0.089371493|-0.390006034|2|0.720824193|0.798826417|0.005818676|0.852400617|0.6967593559999999|1|-0.090284437|0.0241270029999999|41.97072627|148.84640819999998|-0.030696709|-34.19753462|64.87087098|0.645330839|-1.534835437|-34.74338731|-18.89220999|71.30114509|0.477868186|-944.6104994|-11.62716177|0.354669161|7.588962922|6025.790417|0.02556165|1463.761596|600.3287567000001|15.73185141|1.0|1.0|1.0|1.0|3.37|0.22|3.71|3.26|90.13|1.66|1.0|112.36|0.0|1.0|6.0|-3.81|30.0|6.0|-7.12|0.0|-3.88|0.000155|62.0|0.000132|0.0527|8.91e-08|3.570000000000001e-05|-1333.063439|-1333.026419|0.2856|267.08|509.78|0.68242|0.0615|1.8265|0.03702033|2.2306|79.0|7.1024
22_a4|0.0|0.0|1|7.535296702|1|1|1.399866564|5.4161004020000005|-0.115883451|1|0.044357639|0.0|-0.257448045|0.004765062|10.94586213|-0.023072107|1|0.004237768|0.021636871|0.034720243|-0.3877007|1|0.774689758|0.7797803109999999|0.086940934|0.8404413829999999|0.755510052|0|-0.089955967|0.010702353|162.9809584|66.70156956|-0.036468635|-20.77508795|0.0|0.8444670409999999|-1.349339509|-21.92150631|-17.52572365|50.75888571|0.4359219589999999|-648.451775|-8.422332951|0.155532959|5.495481464|4074.564287|0.011296354|767.88287|338.71903330000004|5.428686137000001|1.0|0.0|1.0|1.0|3.3|0.11|3.19|3.54|50.94|2.09|0.0|87.12|0.0|2.0|2.0|-3.77|22.0|3.0|-5.91|1.0|-3.98|0.000172|0.0497|0.000104|0.0301|5.77e-06|0.0016699999999999|-934.2706743999998|-934.240411|0.1675|277.43|400.29|0.65771|0.1293|3.5548|0.030263407|5.4110000000000005|47.0|7.3279
8e_a12|0.0|0.0|1|6.803505258|1|1|1.283834633|4.727387819|-0.049397555|2|0.037430556|2.197856963|-0.330207456|0.005196034|10.94458094|-0.0309579439999999|1|0.005744805|-0.079913108|-0.136145064|-0.448676455|1|0.83954453|0.761892879|-0.036433876|0.815412281|0.797199175|1|-0.087795345|0.0155147339999999|51.38557748|34.57040021|-0.031094185|-28.78776717|0.0|0.7112578709999999|-1.492520871|-17.05887601|-17.80522313|38.67488258|0.45384745|-854.6507103|-10.19566754|0.2887421289999999|6.446557205|5490.975165|0.019545275|1201.604574|561.9859171|11.19206011|1.0|1.0|1.0|1.0|4.11|0.14|3.34|2.68|55.1|3.05|2.0|117.04|0.0|1.0|3.0|-4.37|28.0|4.0|-6.03|1.0|-4.69|4.25e-05|0.0156|2.03e-05|0.00744|1.19e-08|4.34e-06|-1177.619013|-1177.593205|0.2341|236.25|481.04|0.6954899999999999|0.2252|1.0295|0.02580783|1.9327|588.0|6.2306
5g_a40|0.0|0.0|1|8.149890544|0|1|0.604913142|6.167516491000001|-0.190406197|0|0.044946237|0.64025463|-0.5611751220000001|-0.012794054|10.31198315|-0.091116241|2|-0.012008571|0.07917206|0.137067086|-0.4748772539999999|0|0.795454476|0.818555255|0.006643696|0.882781953|0.7733200179999999|1|-0.14338431|0.024937196|216.425542|152.9506864|-0.049288357|-32.29667648|0.0|0.745349319|-1.577227413|-34.61732609|-23.39227384|84.77514603|0.488538966|-748.5527627|-11.10198254|0.254650681|6.193485364|4358.890754999999|0.025660198|1004.297909|266.8102663|12.1783403|0.0|0.0|1.0|2.0|3.13|0.21|2.69|2.5|115.96|0.74|0.0|78.2|0.0|3.0|3.0|-4.24|21.0|5.0|-6.6|0.0|-3.37|5.78e-05|0.0174|0.000426|128.0|0.0013|391.0|-1328.055803|-1328.015099|261.0|356.27|367.19|0.6563|261.0|4.9132|0.04070345|6.7957|123.0|6.9101
9h_a24|0.0|0.0|1|7.153833802|0|0|1.428198245|5.209486153|2.01e-05|2|0.023854167|0.0|-0.105982525|0.013595277|10.96661419|-0.002471577|2|0.012380829|-0.02551563|-0.047269812|-0.207206943|2|0.687815726|0.78742035|0.183289617|0.859720539|0.656172477|0|-0.0687348109999999|0.018457687|167.2085719|54.93613103|-0.026280957|-15.35662744|1.773520599|0.572371258|-0.8935525440000001|-13.48059881|-12.42226332|37.24443236|0.477589721|-422.3569529|-5.871651668999999|0.427628742|5.805547147|4170.098082|0.031789952|737.9073405|295.8603625|15.02620893|0.0|0.0|1.0|1.0|2.84|0.0|2.42|2.72|72.28|1.07|0.0|82.17|0.0|1.0|3.0|-2.83|22.0|4.0|-6.85|1.0|-3.24|0.00147|423.0|0.000575|166.0|8.95e-07|0.000258|-945.2642633|-945.2337612|0.3844|239.63|363.48|0.61928|0.0073|5.6654|0.0305020989999999|7.7741|77.0|7.1135
19e_a38|0.0|0.0|0|7.412764017000001|2|2|1.297043576|5.351858133|-0.10490608|2|0.04508642|0.0|-0.4379521229999999|-0.001197042|10.94917392|-0.038386106|1|0.000347207|-0.091460175|-0.191751024|-0.436305701|1|0.723755855|0.839953955|0.04818471|0.89459881|0.700181525|0|-0.10214405|0.02118651|118.734325|150.553721|-0.03783113|-46.37503972|16.39385667|0.749190974|-2.042881001|-37.96637911|-25.49088538|70.62168376|0.4655978389999999|-1376.50781|-17.17594064|0.250809026|6.596408983|6531.762734|0.020114756|1837.325672|696.3887025|13.55346651|0.0|1.0|1.0|3.0|4.96|0.12|4.03|3.09|81.23|2.75|2.0|135.78|0.0|1.0|6.0|-4.94|32.0|4.0|-6.39|0.0|-4.72|1.15e-05|0.0049|1.89e-05|0.00807|5.27e-08|2.25e-05|-1409.582478|-1409.547647|0.3948|236.96|532.67|0.58509|0.3738|5.8426|0.03483011|8.0952|0.01|8.0083
34_a47|0.0|0.0|1|6.842683282|0|0|1.40499556|4.727387819|-0.064842466|3|0.03522792|1.741433543|-0.191253079|0.003530307|10.98214103|0.078153957|1|0.0047106|-0.1430639269999999|-0.317014709|-0.2829549719999999|3|0.62974551|0.833786184|0.046668352|0.89234354|0.609110565|1|-0.090141168|0.019723558|31.17423189|96.32577107|-0.029348287|-27.64315244|0.0|0.653993216|-1.261976347|-19.00022922|-16.25230464|45.23285281|0.45489212|-698.8490993|-9.000096143|0.346006784|7.066583143|5105.274301|0.023023142|1068.587688|439.9906467|12.74960652|1.0|1.0|1.0|1.0|3.19|0.16|3.34|4.52|68.52|1.75|0.0|99.09|0.0|1.0|4.0|-3.57|26.0|5.0|-6.66|1.0|-3.9|0.000267|0.0929|0.000125|0.0436|3.36e-08|1.17e-05|-1162.4815230000002|-1162.450678|0.2309|294.66|436.88|0.69314|0.1718|4.4605|0.03084502|6.2235|2.0|8.7
20a_a10|0.0|0.0|1|7.535296702|1|1|1.343837243|5.4161004020000005|0.049376168|2|0.036415094|1.896409603|-0.197323337|0.008214031|10.9296614|0.011011878|1|0.008297595|-0.049146504|-0.081587712|-0.281099208|2|0.661219642|0.755429696|0.036092601|0.817646497|0.63495222|1|-0.072821454|0.013618456|66.52185003|56.1599532|-0.028008251|-30.82502228|47.01787447|0.733451892|-1.456429076|-28.10115947|-18.22250274|52.05222074|0.452402751|-947.5701424|-11.8557778|0.266548108|8.419180593|6729.996773999999|0.016540298|1291.932235|719.5272609|10.76131538|0.0|1.0|1.0|0.0|3.48|0.11|5.06|5.77|76.62|2.53|2.0|126.35|0.0|1.0|4.0|-5.68|33.0|5.0|-5.82|0.0|-5.59|2.07e-06|0.000888|2.56e-06|0.0011|3.61e-10|1.55e-07|-1389.164302|-1389.1321289999998|0.2738|259.16|524.02|0.6864600000000001|107.0|2.9429|0.03217287|3.2116|1.2|5.9208
35_a18|0.0|0.0|0|7.03438793|2|2|1.251175948|4.844187086|-0.020425504|1|0.03531746|0.0|-0.44784362|-7.44e-05|10.94702087|-0.0098863069999999|0|0.00113101|-0.078001173|-0.117857059|-0.5009599889999999|0|0.737701788|0.737094825|-0.032017257|0.774007861|0.7277482059999999|0|-0.084219749|0.008853796|118.7214377|146.8343246|-0.033440195|-45.74482543|74.92670772|0.874573807|-2.273933228|-44.44264921|-24.64522632|66.82777970000001|0.465531336|-1675.875389|-18.16338657|0.125426193|9.184536969|6995.248058|0.007954001|1916.219506|1056.535856|5.862051629|1.0|0.0|1.0|3.0|4.3|0.3|4.13|3.35|85.29|3.33|3.0|151.05|0.0|1.0|8.0|-6.06|36.0|3.0|-6.0|0.0|-5.53|8.629999999999999e-07|0.000415|2.96e-06|0.0014199999999999|2.81e-10|1.35e-07|-1533.002975|-1532.976969|0.4981|385.69|657.07|0.69279|0.4981|2.0432|0.02600607|2.7788|24.0|7.6198
17_a12|0.0|0.0|0|6.823286122000001|1|1|0.610029543|4.727387819|-0.058347964|3|0.035816993|0.0|-0.38018419|-0.002523977|10.31157659|-0.070249784|1|-0.000651751|-0.113649923|-0.202276514|-0.559137213|2|0.918713011|0.8198617429999999|-0.043392747|0.87653892|0.859088647|0|-0.096209886|0.011226177|69.36398419|73.93273708|-0.035198739|-26.12444199|0.0|0.786701219|-1.443148294|-18.89085387|-18.34174978|42.10235809|0.466056241|-752.0117408|-9.557722681|0.213298781|5.669161963|4866.339908|0.015049295|955.9051425|431.5987143|7.842053909|1.0|1.0|0.0|1.0|4.13|0.17|4.51|2.56|78.41|2.47|0.0|103.12|0.0|1.0|3.0|-4.51|24.0|4.0|-6.07|1.0|-4.24|3.1e-05|0.0103|5.7100000000000006e-05|0.0191|6.97e-08|2.32e-05|-1366.804178|-1366.776169|0.2213|281.69|419.49|0.62783|148.0|2128.0|0.02800938|2.9806|16.0|7.7959
3o_a32|0.0|0.0|0|7.773594467000001|1|1|0.609420753|5.733341277|-0.014299905|1|0.035643275|2.240993002|-0.306416317|-0.001411347|10.3110027|-0.090297882|3|0.000243592|-0.061774721|-0.11221537|-0.483580522|0|0.90022001|0.8214857240000001|-0.074509084|0.872498916|0.840991936|1|-0.095457829|0.012519666|62.67187821|93.52833522|-0.031819276|-31.73171751|0.0|0.7850948190000001|-1.4318674340000002|-24.51306152|-18.34557429|49.73468603|0.455089918|-825.5508427999999|-10.57723917|0.214905181|6.392329273|5488.777096|0.0130649069999999|1051.530112|541.0877621000001|7.532642302|1.0|1.0|1.0|2.0|3.47|0.32|6.39|4.2|122.97|1.58|1.0|112.07|0.0|1.0|3.0|-5.72|26.0|4.0|-6.17|0.0|-4.73|1.89e-06|0.00072|1.87e-05|0.00714|5.35e-08|2.04e-05|-1805.504508|-1805.473626|0.2851|350.9|464.85|0.70216|0.2851|3.2729|0.03088166|5.8476|0.24|6.6198
13g_a6|0.0|0.0|0|6.842683282|0|0|1.424099171|4.727387819|0.004767264|2|0.043020833|1.648997541|-0.381325604|-0.002407131|10.95053423|-0.080022038|1|-0.000644109|-0.12414699|-0.215607882|-0.46487852|2|0.836982172|0.774238891|0.095969451|0.832753533|0.789769968|1|-0.091949419|0.017637229|68.57626488|89.14285747|-0.0323525729999999|-44.57717132|0.0|0.7357333540000001|-1.747038966|-35.98038956|-22.52633766|63.95581946|0.444443571|-1216.422234|-15.68456028|0.264266646|7.968172425|6332.20768|0.017929016|1653.346592|744.1359788|12.48355309|1.0|1.0|1.0|2.0|3.61|0.12|5.41|4.79|103.17|1.13|2.0|128.63|0.0|0.0|6.0|-5.56|33.0|5.0|-6.31|0.0|-5.06|2.77e-06|0.0012|8.8e-06|0.0038|2.67e-11|1.15e-08|-1386.611265|-1386.573241|0.8442|207.09|592.49|0.7034100000000001|0.0105|10.1708|0.03802398|13.3225|119.0|6.9245
14q_a23|0.0|0.0|2|7.423568444|0|0|1.19796338|5.351858133|-0.130330047|2|0.044138322|0.720966302|-0.5608967029999999|0.002243702|10.31321757|-0.056324491|2|0.002496501|-0.017918675|-0.033435987|-0.573130981|2|0.77007911|0.808928963|0.067394607|0.871119857|0.7333675390000001|1|-0.096370719|0.02158178|350.836102|155.7136729|-0.039682061|-45.42467289|97.13675614|0.777340899|-2.023785094|-42.23665548|-27.24379301|76.3369885|0.472004985|-1389.433443|-18.70427707|0.222659101|8.732265278|6982.066379000001|0.01932289|1787.418422|693.3423458|13.26616596|0.0|1.0|1.0|2.0|3.52|0.04|2.57|3.12|148.11|2.28|1.0|128.38|1.0|1.0|6.0|-5.21|33.0|5.0|-7.33|0.0|-4.39|6.11e-06|0.00278|4.03e-05|0.0183|1.11e-07|5.03e-05|-1798.645459|-1798.6108739999995|0.4943|340.33|554.59|0.5949|0.4943|8375.0|0.03458552|12.0503|16.0|7.8069
1_a1 (SKF-104365)|0.0|0.0|1|7.535296702|1|1|0.626769342|5.4161004020000005|-0.01959813|1|0.0409444439999999|0.0|-0.218014497|0.000663414|10.33812228|0.11172918|1|0.002250781|-0.123703409|-0.300426726|-0.505981356|1|0.57031697|0.7926983559999999|-0.015406451|0.857919181|0.551667506|0|-0.081192283|0.0133681239999999|6.658828587|86.42113499|-0.029524467|-17.369816|63.42504103|0.709744919|-0.9743074|-14.547040099999998|-13.65596178|37.63415922|0.416807085|-450.6467387|-6.316296726|0.290255081|5.2735884010000005|4225.4765640000005|0.018973797|634.9418316000001|297.2783688|8.775956802|1.0|1.0|1.0|0.0|2.97|0.12|3.93|4.28|56.01|2.52|0.0|81.72|0.0|1.0|2.0|-3.8|21.0|3.0|-6.01|1.0|-4.02|0.000159|0.0472|9.65e-05|0.0287|9.93e-07|0.000295|-1279.084677|-1279.060907|0.2178|318.72|358.09|0.70081|0.2178|4.5773|0.02377006|6.9338|1.6|5.7959
19l_a38|0.0|0.0|0|7.412764017000001|2|2|1.297043246|5.351858133|-0.10490608|2|0.04391253|0.0|-0.426895387|-0.001197042|10.94917392|-0.032264281|1|0.000347207|-0.091460175|-0.191751024|-0.4224000739999999|1|0.723755855|0.839953955|-0.032569307|0.89459881|0.700181525|0|-0.100870929|0.0219046379999999|133.9992534|129.8367176|-0.037359603|-42.34617024|19.55998015|0.7374102309999999|-2.017418574|-33.45088372|-24.20618316|65.82033039|0.430111845|-1307.13389|-15.68376675|0.262589769|6.568874137999999|6705.993411|0.021129331|1772.6006989999998|696.3887025|13.69020024|0.0|1.0|1.0|3.0|4.94|0.12|4.03|3.09|81.23|2.75|2.0|135.78|0.0|1.0|6.0|-4.94|32.0|4.0|-6.39|0.0|-4.72|1.15e-05|0.0049|1.89e-05|0.00807|5.27e-08|2.25e-05|-1409.5865199999998|-1409.557954|0.2883|337.75|502.31|0.7044|0.0233|6.5627|0.02856649|9026.0|14.0|7.8633
