molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RPSA|TPSA_x|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|WNSA2|DPSA4|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
16d_a32|0.0|1|1|1|0.0|0.609420775|0.0|0.170838661|-0.017249763|-0.087123461|0|0.0421759259999999|0.0115077539999999|2.07416189|-0.7589895790000001|-0.00839148|-0.134892903|10.31100273|3|-0.005427254|-0.239509216|-0.68301199|0.816581223|0.8575664540000001|0.107238939|-0.0847953219999999|0.7689748270000001|1|0.7554930740000001|-0.091212351|-0.11491796|0.032003415|-53.23914436|18.67986534|0.244506926|142.7146582|0.615749698|-1.493933474|86.50964771|0.4429631189999999|2588.214866|440.9688416|-871.9843187999999|3152.666302|-12.41372827|6.221435089|11.16880283|5768.495166|-508.962859|34.53986301|-135.1223777|457.7130665|1.0|1.0|1.0|2.0|3.01|0.18|19.0|3.82|149.27|102.33|1.0|1.0|6.0|26.0|5.0|-6.62|385.46|1.0|0.0|3.12|-4.18|2.22e-06|0.000856|6.659999999999999e-05|0.0|0.0|2.55e-07|3.6271|3.78|3.6271|-1877.332369|621.59|1023.44|0.2915|341.83|-1877.185022|0.2915|-0.15009|3.2048|0.02818209|-1877.241687|8.1135|8.1135
12_a1|0.0|1|0|0|0.0|1.430936075|0.0|-0.0455890429999999|-0.011221829|-0.02164054|1|0.036382114|0.076867966|0.0|-0.516204114|-0.0038943009999999|-0.0811332759999999|10.94945122|1|-0.001416381|-0.173618873|-0.487073772|0.8016064479999999|0.749817035|-0.045776997|-0.093957115|0.7534284040000001|0|0.765121385|-0.0964711209999999|-0.104724018|0.033770552|-55.99493147|19.60151089|0.234878615|136.3310784|0.724666653|-1.675584287|74.99749378|0.46449367|2592.245875|444.1009824|-972.562841|1825.150911|-13.44063462|7.679719277999999|14.34104294|5468.378562|-564.5066541|31.95435864|-260.8074567|473.040639|1.0|1.0|1.0|1.0|2.72|0.05|23.0|4.41|83.82|103.47|0.0|1.0|3.0|28.0|5.0|-6.02|366.37|0.0|0.0|3.44|-4.75|1.04e-05|0.00379|1.77e-05|0.0|0.0|6.28e-09|3734.0|3.67|3.1744|-1216.099134|607.42|1018.84|0.5867|332.04|-1215.922313|0.2821|-0.12874|7.7454|0.0296752|-1215.975876|5.5302|5.5302
12ab_a30|0.0|0|0|0|0.0|0.604983638|0.0|-0.026189286|-0.008528077|-0.030346359|2|0.043854875|0.018023992|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|1|0.005111479|-0.207153446|-0.384942092|0.8397577820000001|0.809127478|0.078325164|0.026596859|0.794193541|0|0.7997534890000001|-0.082740301|-0.1008879709999999|0.031588146|-58.23149599999999|22.23130678|0.200246511|140.93076580000002|0.603952976|-1.815983471|92.49334877|0.461207954|3118.431712|562.8556061|-1278.064418|2618.234172|-15.78042667|8.44310703|15.6704374|6918.884105|-899.4843201|37.1257096|-146.321375|792.3440337000001|1.0|1.0|1.0|1.0|0.0|0.21|17.0|2.63|100.11|140.26|0.0|1.0|7.0|33.0|6.0|-6.39|458.54|0.0|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|0.0|0.0|1.47e-07|4.8018|3.34|3.4919|-1804.79081|753.75|1275.19|0.1957|258.2|-1804.523449|0.1511|-0.14772|6.9089|0.03368522|-1804.589076|7.7825|7.7825
14q_a23|0.0|0|1|1|0.0|1.19796338|3.292130907|0.141057047|-0.0101981219999999|-0.130330047|2|0.044138322|0.064903564|0.720966302|-0.5608967029999999|0.002243702|-0.058543701|10.31321757|2|0.002496501|-0.033435987|-0.573130981|0.77007911|0.808928963|0.067394607|-0.089657283|0.7333675390000001|1|0.773194598|-0.08960718|-0.096370719|0.02158178|-61.51997721|14.81701129|0.226805402|155.7136729|0.777340899|-2.023785094|79.42966327|0.472004985|3097.399651|530.8381985000001|-1389.433443|2213.1193780000003|-18.70427707|8.732265278|16.53853737|6982.066379000001|-953.9181308|35.04742005|-380.8178266000001|693.3423458|0.0|1.0|1.0|2.0|2.66|0.04|26.0|3.12|148.11|128.38|1.0|1.0|6.0|33.0|5.0|-7.33|454.51|1.0|0.0|2.62|-4.39|6.11e-06|0.00278|4.03e-05|0.0|0.0|1.11e-07|3.6431|4.19|3.6431|-1798.6108739999995|714.22|1222.17|0.4943|340.33|-1798.3704079999998|0.4943|-0.14854|8375.0|0.03458552|-1798.433122|7.8069|7.8069
7g_a8|0.0|1|0|0|0.0|1.39137419|1.336155045|-0.092384028|-0.01002363|-0.067360394|0|0.0448526079999999|-0.030968098|0.0|-0.481134236|-0.00087806|-0.027838247|10.9431888|1|0.0002620309999999|0.046246982|-0.418049442|0.627990269|0.7363841520000001|0.098510683|-0.044866536|0.606087461|0|0.699376143|-0.107714754|-0.1122315669999999|0.031841955|-64.55562181|19.08352484|0.300623857|180.1699331|0.806738465|-2.020168201|78.41805331|0.470618047|2802.2242920000003|419.1502102|-1210.7274960000002|2079.55195|-16.4912131|7.588498875|14.3346384|6293.364606|-725.6133762000001|34.10836993|-367.6690814|509.2753308|1.0|1.0|1.0|1.0|3.32|0.04|23.0|4.66|80.04|108.0|0.0|1.0|3.0|30.0|5.0|-5.63|399.37|0.0|0.0|4.14|-5.44|1.67e-06|0.000667|3.59e-06|0.0|0.0|1.23e-08|3.7874|6.26|3.7874|-1374.4533210000002|620.67|1053.9|0.5165|327.36|-1374.291597|0.5165|-0.15508|10.1546|0.03974865|-1374.3479960000002|4.6772|4.6772
1j_a5|0.0|1|0|0|0.0|1.427567371|0.0|-0.2031633169999999|-0.003981454|-0.010620031|2|0.025987654|-0.115553003|0.0|-0.175183967|0.00683534|-0.07622096|10.9487794|1|0.006957291|-0.0178558139999999|-0.2470489089999999|0.74740095|0.7862755770000001|-0.084090414|-0.0614852279999999|0.717355058|0|0.847163872|-0.073803258|-0.074505844|0.019690225|-39.64241895|10.57633738|0.152836128|82.09385267|0.616489567|-1.117587665|54.3827755|0.469085779|2242.805131|455.0425806|-600.2970524|847.5275797|-7.86442482|7.328149934|13.80288876|4618.562904|-322.4414176|23.74961767|-125.1415813|422.96706330000006|1.0|1.0|1.0|1.0|2.66|0.05|23.0|4.21|63.69|96.98|0.0|1.0|4.0|25.0|4.0|-6.15|328.37|0.0|1.0|3.19|-4.2|9.27e-05|0.0304|6.29e-05|0.0|0.0|7.190000000000001e-09|4.4331|2.61|4.1205|-1065.817476|572.47|959.39|0.5115|279.68|-1065.671975|0.1644|-0.16813|2.2503|0.03246499|-1065.723417|7.6198|7.6198
31_a47|0.0|0|1|1|0.0|1.304326813|1.441825189|-0.075563891|-0.00869363|-0.171198936|2|0.042906977|-0.086842911|1.198626524|-0.417294247|-0.007525849|0.074881792|10.9497221|1|-0.006265667|-0.076351692|-0.441642572|0.677766155|0.856640117|-0.1978980839999999|0.001622323|0.6463892179999999|1|0.696020038|-0.10715233|-0.1056956209999999|0.021401336|-66.4670426|13.27533898|0.303979962|188.5600536|0.70664003|-1.691129939|80.58054906|0.4741051329999999|2689.159869|431.7441681|-1049.01504|1322.82831|-14.46018796|8.214180216|15.6194341|6019.5391740000005|-650.7084581|32.98913783|-256.3593656|513.2159236|1.0|1.0|1.0|2.0|2.38|0.1|21.0|4.24|98.72|109.21|0.0|1.0|5.0|29.0|5.0|-6.78|410.83|0.0|0.0|2.94|-4.39|2.56e-05|0.0105|4.03e-05|0.0|0.0|2.42e-08|3.9744|4.2|3.6369|-1735.400941|642.11|1079.4|0.3264|311.96|-1735.225703|83.0|-0.15143|6.4248|0.03449081|-1735.284957|7.8|7.8
13n_a6|0.0|1|0|0|0.0|1.4290206230000002|0.0|0.030890422|-0.010884884|-0.135152403|2|0.04393617|0.058267173|1.628408574|-0.631323273|-0.0093684169999999|-0.06507689|10.95053349|1|-0.00687003|-0.118693789|-0.57091314|0.870730542|0.7767360059999999|-0.064779873|-0.056293641|0.82642394|1|0.70890216|-0.100363599|-0.109392959|0.017758385|-68.88015714|12.18768927|0.29109784|199.7822434|0.748967057|-2.078466222|88.73738138|0.47066442|2952.259627|486.5239262|-1426.464192|2535.307313|-18.12946621|8.872063579|16.76075427|6386.381394|-978.9911754|35.2699138|-341.7352549|724.3873672999999|1.0|1.0|1.0|3.0|1.9|0.08|27.0|3.76|122.47|127.2|0.0|1.0|6.0|33.0|5.0|-7.23|435.48|0.0|0.0|2.62|-4.28|2.27e-05|0.00987|5.24e-05|0.0|0.0|2.1499999999999998e-10|4.8185|4.27|3.3510000000000004|-1423.714738|727.69|1232.6|0.9117|257.31|-1423.451366|0.1945|-0.13863|7.1946|0.05026727|-1423.514154|7.1249|7.1249
20a_a10|0.0|0|0|0|0.0|1.343837243|2.113798134|-0.0774974029999999|-0.0034618129999999|0.049376168|2|0.036415094|-0.035536682|1.896409603|-0.197323337|0.008214031|-0.010695558|10.9296614|1|0.008297595|-0.081587712|-0.281099208|0.661219642|0.755429696|0.036092601|0.019448804|0.63495222|1|0.913681336|-0.066386563|-0.072821454|0.013618456|-43.19189039|8.860330345|0.086318664|56.1599532|0.733451892|-1.456429076|58.1398225|0.452402751|2998.608651|594.4519837|-947.5701424|2021.669282|-11.8557778|8.419180593|15.37476788|6729.996773999999|-616.5004457|24.84485067|-303.7731758|719.5272609|1.0|1.0|1.0|0.0|3.63|0.11|27.0|5.77|76.62|126.35|0.0|1.0|4.0|33.0|5.0|-5.82|429.47|0.0|0.0|4.27|-5.59|2.07e-06|0.000888|2.56e-06|0.0|0.0|3.61e-10|4.7841|3.98|3.8312|-1389.1321289999998|696.63|1200.92|0.2738|259.16|-1388.897416|107.0|-0.1613099999999999|2.9429|0.03217287|-1388.957848|5.9208|5.9208
9n_a24|0.0|1|0|0|0.0|1.388847168|0.0|-0.2452954769999999|-0.003323852|0.001099755|2|0.024179894|-0.141205159|0.0|-0.182811885|0.008307337|-0.036651001|10.94875265|1|0.008809179|-0.200646773|-0.225226606|0.786587307|0.7584388259999999|0.048359202|-0.058520736|0.755793189|0|0.904556598|-0.052106597|-0.0777274979999999|0.017608478|-35.21502941|11.90027964|0.095443402|64.50319929|0.652126509|-1.399094961|67.36550766|0.4331595789999999|2542.730334|611.3234977000001|-945.545726|1361.307012|-12.28894317|8.232847909|14.52410167|5356.5828|-639.0250449|27.88350328|-205.6223122|631.9206508|1.0|1.0|1.0|1.0|2.6|0.17|23.0|4.14|66.93|114.29|0.0|1.0|7.0|29.0|5.0|-6.47|385.46|0.0|1.0|3.13|-4.29|7.2e-05|0.0278|5.14e-05|0.0|0.0|2.31e-09|4.9139|2.59|4.1028|-1239.095611|686.19|1155.03|0.2522|252.31|-1238.856882|0.0334|-0.1658099999999999|2.8552|0.03188309|-1238.917278|7.7212|7.7212
11b_a31|0.0|1|0|0|0.0|0.610137403|0.0|0.078614731|-0.01950528|-0.172248605|0|0.043380952|-0.078907688|0.0|-0.838727032|-0.014385937|-0.1488994619999999|10.31169957|2|-0.010716217|-0.16780872|-0.564706551|0.833717183|0.834596039|0.067031897|-0.074254978|0.7943850720000001|0|0.545458754|-0.143839236|-0.148709304|0.037758271|-80.0942166|21.02499452|0.454541246|253.1028809|0.669723835|-1.784511651|100.3071755|0.473305522|2410.572158|303.7286124|-993.6722875|1756.711832|-13.83270059|6.83089364|12.96936635|5202.545866|-553.3080237|37.09261324|-189.0151528|397.3137532|1.0|1.0|1.0|2.0|2.29|0.24|16.0|3.25|125.57|92.51|0.0|2.0|5.0|25.0|6.0|-6.73|357.38|0.0|0.0|2.69|-3.75|1.82e-05|0.00649|0.000178|0.0|0.0|3.59e-06|3.8437|4.07|3.8437|-1520.0430279999998|589.56|969.71|0.2634|322.57|-1519.909742|0.2634|-0.15936|3.2104|0.04215313|-1519.967224|6.2757|6.2757
12_a15|0.0|0|0|0|0.0|1.435689014|0.0|-0.071096525|-0.006620824|-0.0455566929999999|2|0.034285714|-0.035728911|0.0|-0.370766171|0.001740635|-0.106061273|10.95973444|0|0.0034254209999999|-0.184255041|-0.380490701|0.8310685940000001|0.723852961|0.049877871|-0.019064393|0.7933685340000001|0|0.89637291|-0.061084417|-0.094209248|0.015018226|-39.00359933|9.58943236|0.10362709|66.16793071|0.746489397|-1.695766456|70.6606311|0.476419838|2613.57759|572.3516967|-1082.780166|2661.728915|-13.04483751|5.448223888999999|10.40571107|5897.820841|-691.376388|27.36785616|-314.7766363|673.7288405|1.0|0.0|1.0|1.0|3.73|0.12|24.0|6.3|56.27|119.95|0.0|1.0|6.0|30.0|4.0|-4.97|397.47|1.0|0.0|4.7|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.0|0.0|1.51e-10|4.4819|5.16|3.8538|-1281.060163|688.91|1177.81|0.1374|276.63|-1280.810963|0.0093|-0.15858|4.3338|0.02694613|-1280.871722|8.3979|8.3979
36_a18|0.0|0|0|0|0.0|1.25117638|0.0|0.050448408|-0.006407141|-0.020339784|1|0.036625514|-0.05224259|0.0|-0.442092758|-0.000451777|-0.0077246719999999|10.94702093|0|0.000825855|-0.12139648|-0.493920601|0.7343989059999999|0.741135729|-0.010091893|0.0059061|0.721836103|0|0.804293867|-0.07777765|-0.079805761|0.009440278|-55.38202488|6.722004572|0.195706133|139.3536816|0.812056067|-2.074949798|65.59412783|0.4751830729999999|2979.013751|572.70209|-1477.479979|1547.485543|-16.1853561|9.560644525|18.21710397|6799.65027|-1052.048147|27.99124609|-444.4026478999999|975.4099618|1.0|0.0|1.0|3.0|0.0|0.28|18.0|2.96|85.29|146.24|0.0|1.0|7.0|35.0|3.0|-6.18|466.57|0.0|0.0|2.8|-5.28|2.09e-06|0.000975|5.19e-06|0.0|0.0|6.87e-10|3.1908|7.75|3.1908|-1493.661092|769.73|1350.57|0.4674|388.57|-1493.266344|0.4674|-0.13133|1.9944|0.02564498|-1493.333297|7.4949|7.4949
14o_a23|0.0|0|1|1|-4.758526534|1.197958066|3.133942289|0.18835477|-0.014680137|-0.301504331|2|0.046090147|0.135737344|0.6669152279999999|-0.807407518|-0.002390707|-0.029012777|10.3132174|2|-0.0004039459999999|-0.2952674819999999|-0.653629157|0.598213287|0.802854174|0.000891427|-0.072078004|0.575188253|1|0.904077943|-0.072435569|-0.094138958|0.018054548|-51.49843925|12.835973699999998|0.0959220569999999|68.19627862|0.800301554|-2.165196042|80.64694246|0.48945652|3399.6213840000005|642.7588542000001|-1539.35724|2297.392496|-21.45909668|9.016411722|17.66041891|7967.617129|-1094.413931|37.71512766|-427.001863|676.4530574|0.0|1.0|0.0|1.0|3.62|0.09|26.0|6.18|114.25|126.97|0.0|1.0|7.0|35.0|8.0|-5.94|495.48|1.0|0.0|4.31|-6.0|1.29e-07|6.38e-05|1e-06|0.0|0.0|1.12e-08|3.6989|5.17|3.6989|-2042.161288|729.11|1236.72|385.0|335.19|-2041.934645|385.0|-0.1517|5.9294|0.02299729|-2042.000938|8.4815|8.4815
4R4k_a46|0.0|0|0|0|0.173180233|1.134637098|2.145043462|-0.050636784|-0.0049602|-0.088084767|1|0.0510113959999999|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|1|0.006050983|0.012963356|-0.3860697829999999|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.784722915|0|0.890625164|-0.089699228|-0.085931818|0.007883196|-47.73036108|4.194771739|0.109374836|58.20005971|0.866681099|-1.4608409080000002|49.58292992|0.465590034|2105.035168|473.9155694|-777.3362788|1767.850427|-8.617349646000001|5.522208638|10.33328154|4711.736397|-413.632783|18.68565706|-390.2334878|519.5743695|1.0|0.0|1.0|1.0|3.12|0.33|17.0|4.77|50.94|100.96|0.0|1.0|2.0|25.0|3.0|-5.46|333.43|0.0|1.0|3.81|-4.83|1.5e-05|5.0|1.4800000000000002e-05|0.0|0.0|2.48e-07|5.2965|4.52|4.1392|-1053.413412|565.94|994.13|0.2896|234.09|-1053.202129|0.1008|-0.17484|1.8559|0.0257622|-1053.254911|7.0132|7.0132
17f_a50|0.0|0|1|1|0.0|1.349854916|4.305828452|-0.2208117919999999|-0.002205848|0.022892513|1|0.03135101|-0.167275895|2.187498662|-0.125733326|0.012475826|-0.028989535|10.94501702|2|0.0129274519999999|-0.407467272|-0.204651539|0.758335704|0.7851209440000001|-0.132153434|-0.2257632789999999|0.7241275009999999|1|0.911458734|-0.047333916|-0.074859564|0.016414675|-29.10566644|10.09339793|0.088541266|54.44410182|0.721122105|-1.422331714|55.9791334|0.472769049|2582.272632|560.4567739|-874.5930167000001|1929.981543|-10.14694362|7.200480876|13.65716648|5579.97966|-537.7880119|22.88344084|-271.9363523|652.6793116|1.0|1.0|1.0|0.0|2.97|0.26|20.0|3.83|51.77|116.81|0.0|1.0|6.0|29.0|4.0|-6.64|384.48|0.0|1.0|2.92|-4.12|0.000266|102.0|7.57e-05|0.0|0.0|4.15e-07|4.0664|2.5|4.0664|-1219.220465|653.63|1146.22|0.1708|304.9|-1218.966516|0.1708|-0.16784|6.1931|0.0276719|-1219.02507|6.4001|6.4001
16h_a32|0.0|1|1|1|0.0|0.609420754|0.0|0.217139852|-0.015656019|-0.098975084|0|0.039958333|-0.069213021|2.075726759|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|3|-0.002310082|-0.219947482|-0.71364354|0.804503712|0.832040698|-0.003188883|-0.03617945|0.7619492790000001|1|0.7991915079999999|-0.081151869|-0.121464999|0.02096013|-51.56009529|13.31708433|0.200808492|127.5843068|0.7359051059999999|-1.821974989|90.15529448|0.459750275|2709.44587|507.7688359|-1157.597535|3282.554439|-15.6485794|6.710057805|12.42028916|6151.056721|-735.4832318|33.46862873|-299.7661014|573.3529948|1.0|1.0|1.0|2.0|3.45|0.26|19.0|4.6|149.27|111.95|1.0|1.0|7.0|28.0|5.0|-6.22|413.52|1.0|0.0|3.74|-4.75|3.28e-07|0.000136|1.7800000000000002e-05|0.0|0.0|9.89e-08|3.6182|4.54|3.6182|-1955.970762|679.82|1130.4|0.2914|342.67|-1955.772465|0.2914|-0.14972|3516.0|0.02818755|-1955.832545|8.0655|8.0655
3n_a32|0.0|1|1|1|0.0|0.609420754|0.0|-0.0376583329999999|-0.00615216|-0.01504795|1|0.035643275|-0.056907012|2.22272854|-0.295303659|0.000609539|-0.1006122119999999|10.3110027|3|0.002379137|-0.153506065|-0.435658951|0.810658423|0.816774665|-0.018016496|-0.121627423|0.762657782|1|0.840041782|-0.074507943|-0.092745182|0.01889769|-42.83673428|10.86481886|0.159958218|91.96452611|0.648933114|-1.205687365|65.41881458|0.456693072|2526.071154|482.963897|-693.1839353999999|2426.73803|-9.057526067|6.369579712999999|11.72372261|5553.014016|-398.5311469|24.27704797|-171.25176130000003|522.1674161999999|1.0|1.0|1.0|1.0|3.29|0.32|19.0|5.01|120.17|106.44|0.0|1.0|3.0|26.0|4.0|-5.98|382.5|0.0|0.0|4.07|-4.91|1.11e-06|0.000424|1.23e-05|0.0|0.0|1.1e-07|3.5459|2.57|3.5459|-1825.349557|614.67|1036.75|0.2839|349.65|-1825.163542|0.2839|-0.1472099999999999|3.5849|0.02901944|-1825.218291|7.6778|7.6778
2_a33|0.0|1|1|1|0.0|0.609420748|0.0|0.047294725|-0.009168933|-0.064926835|0|0.039958333|-0.049900189|2.112255684|-0.476784502|-0.002514803|0.070526947|10.31100266|3|-0.000810928|-0.148024156|-0.593915758|0.787714775|0.833090592|-0.0212158239999999|-0.096644295|0.753434785|1|0.8195154109999999|-0.0804186|-0.104047115|0.018451635|-49.13901703|11.27469555|0.1804845889999999|110.28338390000002|0.702597735|-1.56070672|75.44970552|0.4699986339999999|2632.195388|500.7570617|-953.6549298|3245.244678|-11.89228027|6.152818143999999|11.60906093|6067.635829|-582.7217333|27.70055258|-247.5908207|618.9134881|1.0|1.0|1.0|2.0|3.51|0.3|19.0|4.63|140.04|115.28|1.0|1.0|7.0|28.0|4.0|-6.17|411.54|1.0|0.0|3.98|-4.78|4.44e-07|0.000183|1.6800000000000002e-05|0.0|0.0|2.13e-08|3.6281|5.11|3.6281|-1920.049452|655.74|1128.98|0.2911|341.74|-1919.830424|0.2911|-0.15012|4.2519|0.02972182|-1919.890628|8.2596|8.2596
11_a33|0.0|1|1|1|0.0|0.609352951|0.0|-0.151505631|-0.008708023|-0.039406316|0|0.034984568|0.055664124|1.979284901|-0.32219686|-0.003303432|0.143981643|10.31100126|3|-0.00103193|-0.232296883|-0.393892466|0.8389087140000001|0.85401347|0.003391835|-0.014463304|0.781083337|1|0.857287241|-0.070841241|-0.104881435|0.033701864|-34.4118011|16.37099833|0.142712759|69.3240686|0.552878386|-1.048814353|68.11455221|0.4673066279999999|2220.315582|416.4353629|-509.4714637|979.349175|-7.278840251|5.24049311|9.837729137|4880.001461|-247.4805685|27.10262364|-51.37234937|335.4799765|1.0|1.0|1.0|1.0|2.31|0.13|19.0|4.13|120.17|89.77|0.0|1.0|3.0|22.0|4.0|-5.97|328.41|0.0|0.0|3.28|-4.38|3.32e-06|0.00109|4.13e-05|0.0|0.0|5.92e-07|3.5049|1.93|3.5049|-1669.304085|506.55|858.89|0.5408|353.74|-1669.202327|0.5408|-0.14132|3.1406|0.02055276|-1669.251123|8.3188|8.3188
6_a47|0.0|0|0|0|0.0|1.304328257|0.0|0.011739916|-0.008723045|-0.1738997619999999|2|0.042276423|-0.14404966|1.291219116|-0.392537045|-0.010708889|0.051455447|10.93671042|0|-0.0094242819999999|-0.04324355|-0.459934519|0.701994505|0.786041178|-0.149904224|0.062425042|0.672308592|1|0.8419184120000001|-0.080118846|-0.096689626|0.009820713|-43.43026699|5.323543706000001|0.158081588|85.6917678|0.7943908059999999|-1.547034008|60.76103606|0.4059072379999999|2431.668154|456.3812788|-838.6054381|1577.98246|-10.82346202|6.480620646|10.90843226|5766.962611999999|-454.5854048000001|25.13472712|-319.1626428|469.7495559|1.0|0.0|1.0|2.0|2.91|0.05|22.0|6.27|58.04|106.47|0.0|1.0|3.0|27.0|4.0|-5.02|379.81|1.0|0.0|4.59|-5.79|9.53e-07|0.000362|1.63e-06|0.0|0.0|8.71e-10|5.5188|4.69|3.7196|-1608.652005|576.56|990.85|0.2536|224.66|-1608.50108|0.2119|-0.1544|3.2606|0.03288085|-1608.554019|7.9|7.9
12b_a30|0.0|0|0|0|0.0|0.604984682|0.0|0.047132642|-0.007353271|-0.06631353|2|0.042804233|-0.074391852|0.0|-0.3897233479999999|0.001139238|-0.037209579|10.31162898|1|0.002064369|-0.120380857|-0.468842459|0.669561738|0.824373792|-0.009146339|-0.1240820219999999|0.64876559|0|0.764737577|-0.08354129|-0.09915679|0.017341789|-53.05077947|11.01246349|0.235262423|149.39744040000002|0.798520682|-1.883979001|73.02913136|0.4676268939999999|2849.095245|485.6272203|-1196.373126|2347.979099|-15.50462119|7.393647884|13.88809428|6275.380072|-759.7264385|30.57626261|-379.1359902|618.6004214|1.0|1.0|1.0|1.0|0.0|0.14|17.0|3.18|81.65|127.24|0.0|1.0|5.0|30.0|5.0|-6.02|416.47|0.0|0.0|2.92|-5.01|4.12e-06|0.00171|9.71e-06|0.0|0.0|1.26e-07|5.0567|4.07|3.5207|-1674.977262|673.18|1130.68|0.2079|245.19|-1674.7778119999998|0.1525|-0.1493799999999999|3.7327|0.03351603|-1674.838225|8.1543|8.1543
9r_a24|0.0|1|0|0|0.0|1.353642494|0.0|-0.134192489|-0.004640179|0.013567512|3|0.024179894|-0.17821765|0.0|-0.264490176|0.007861194|0.064425793|10.96129392|1|0.008722018|-0.2920573039999999|-0.3018627239999999|0.786430472|0.7958149290000001|-0.120617935|-0.083458647|0.7526889940000001|0|0.8417158379999999|-0.0618978309999999|-0.082022572|0.015557618|-41.49802275|10.4302588|0.158284162|106.1180928|0.6152148279999999|-1.394383716|70.79264457|0.473403843|2644.462265|564.3096436000001|-934.8335183|958.7578093|-11.60626518|9.672636984|18.36822555|5501.824326|-626.7383196000001|28.13932796|-154.486433|670.2247423|1.0|1.0|1.0|1.0|3.04|0.22|23.0|3.93|79.82|116.9|0.0|1.0|8.0|30.0|6.0|-6.83|400.48|0.0|0.0|2.98|-4.06|9.58e-05|0.0383|8.77e-05|0.0|0.0|2.21e-09|4.4722|1.82|4.2877|-1294.451958|713.25|1199.71|0.3398|277.23|-1294.201456|0.0029|-0.1676099999999999|1.9698|0.03426339|-1294.263358|7.9586|7.9586
9h_a40|0.0|0|0|0|0.0|0.604992856|1.7679629630000002|0.014753178|-0.009041931|-0.126968715|0|0.039444444|0.157606277|0.814591837|-0.343593366|0.003782277|0.133376308|10.31197223|2|0.003099029|0.08305063|-0.503000695|0.778613709|0.740778143|-0.160855189|-0.299768519|0.7528137909999999|1|0.864310149|-0.09201708|-0.095803029|0.012390387|-46.04148264|6.199629554|0.135689851|67.89350333|0.863884935|-1.437045429|53.60044379|0.482124665|2073.354193|432.46450360000006|-719.0371868|418.2915223|-10.27931468|6.922257828999999|13.366649|4322.734135|-359.7760137|23.78085181|-364.1454816|336.23227030000004|1.0|1.0|0.0|0.0|3.55|0.11|20.0|4.44|67.66|93.19|0.0|1.0|3.0|23.0|3.0|-5.06|321.4|0.0|1.0|4.06|-5.12|2.23e-06|0.000716|7.6e-06|0.0|0.0|3.09e-07|4.2372|3.9|3.3675|-1293.151333|526.38|868.84|0.3851|292.61|-1293.033723|0.2721|-0.14047|2.1413|0.02291279|-1293.083512|5.4001|5.4001
