molecula|SddssS|n9FaHRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|RASA|FNSA5|PBF|PNSA3|PPSA3|RPSA|TPSA_x|WNSA5|RPCS|FNSA1|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|FPSA1|GeomRadius|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
4o_a46|0.0|0|0.0|1|7.825245291|1|1|1.13463699|-0.24479566|0.042766097|1|0.043320988|-0.2363624889999999|0.010870588|10.93828256|-0.06855792|1|1|0.010144781|-0.376106593|-0.018058762|-0.096073163|1|0.626333846|0.7699448320000001|-0.09492635|0.8176134690000001|0.6418406720000001|0.950732618|-0.06570509|0.372146122|-35.54402423|5.332434441|0.049267382|27.01882145|-19.76117845|31.19780621|0.7510206490000001|40.87645867|0.460981009|2195.436986|1705.3950960000002|0.248979351|5.527567399|136.5432529|-316.1788552|15.99310518|0.0108913189999999|-275.3254498|544.7877262000001|5.972929428|1.0|0.0|1.0|3.73|3.12|17.0|-7.26|4.94|54.5|2.72|1.0|0.0|103.66|0.0|1.0|2.0|-4.91|3.0|1.0|1.0|-4.87|1.34e-05|0.0045899999999999|4.06|0.0|0.0|5.5e-08|-0.04627|4.3255|4.3255|-1070.456878|581.59|286.64|286.64|501.08|0.6843|0.6843|-1070.223416|3.4494|-0.22909|0.02815574|-1070.276387|4.8244|6.7905
9i_a24|0.0|0|2.9199957480000003|1|7.153833802|0|0|1.4281889280000002|-0.113620183|2.01e-05|2|0.023854167|-0.076024544|0.004814196|10.96661275|-0.00532872|2|2|0.005891639|-0.140841749|-0.1818753839999999|-0.32068769|2|0.783500303|0.822658951|-0.0106944439999999|0.898194715|0.73094562|0.8260893640000001|-0.069812876|0.379687415|-30.56504777|11.87389334|0.173910636|82.21166337|-15.60091656|1.634015079|0.499238289|42.43894111|0.468272544|2061.729154|761.9885477000001|0.500761711|5.946747117|236.7218826|-187.2109987|23.33121014|0.038195951|0.720157264|295.8603625|18.05612763|1.0|1.0|1.0|2.76|1.36|22.0|-6.05|2.72|72.28|0.67|0.0|0.0|82.17|0.0|1.0|3.0|-2.6|4.0|1.0|0.0|-3.1|0.000791|228.0|1.48|0.0|0.0|8.95e-07|-0.0473899999999999|4.6212|4.1459|-945.286637|501.48|299.06|268.3|363.15|0.58977|0.6755800000000001|-945.174716|7.1135|-0.21943|0.0239838|-945.222448|9.2818|7.0555
9b_a36|0.0|0|3.513187594|0|7.412764017000001|2|2|0.62670079|-0.053019801|-0.023369916|2|0.040166667|0.082806042|0.005050384|10.33767255|-0.06502499|1|1|0.005458948|0.146828453|-0.053309522|-0.4060950789999999|1|0.8421237309999999|0.7885597609999999|-0.1177413269999999|0.842671963|0.7961424690000001|0.8453794609999999|-0.098301686|0.2602997|-46.58565720000001|10.68084402|0.154620539|97.10089515|-38.76797062|0.0|0.78242217|57.26650122|0.453252346|2715.020034|2464.2160510000003|0.21757783|7.549264797|136.63774650000002|-697.8234711|28.98359786|0.015872498|-354.7193098|620.9195447000001|9.967846072|1.0|0.0|0.0|4.73|0.0|17.0|-6.64|2.76|82.47|2.82|1.0|0.0|126.17|0.0|1.0|5.0|-4.6|4.0|0.0|0.0|-4.43|3.71e-05|0.0148|3.2|0.0|0.0|2.3100000000000002e-07|-0.05146|3.8535|3.8535|-1575.7800140000002|666.01|321.74|321.74|514.45|0.69763|0.69763|-1575.557248|6.2846|-0.20979|0.02803905|-1575.616432|8.4288|7.6778
32_a47|0.0|1|0.0|1|6.842683282|1|1|1.216307925|-0.1746026239999999|0.000921003|3|0.035568182|-0.013510009|0.001861676|10.95005715|-0.044598914|1|1|0.002350172|-0.0274939029999999|-0.077485193|-0.2749014|2|0.6636125860000001|0.810444864|-0.078006445|0.858292442|0.634406338|0.851627782|-0.0726950079999999|0.266433793|-41.57905445|13.90468487|0.148372218|106.9180086|-37.74862456|44.50423685|0.64116122|55.48373932|0.44289006|2808.210157|2255.632049|0.35883878|8.656942728999999|258.5816152|-717.2238666000001|29.28959351|0.022735861|-203.4434306|682.9868225|16.38361254|1.0|1.0|1.0|3.35|3.67|21.0|-8.82|5.07|67.66|3.11|2.0|0.0|125.17|0.0|1.0|5.0|-4.81|5.0|0.0|1.0|-5.05|8.89e-06|0.0038799999999999|3.7|0.0|0.0|1.5e-09|-0.05682|4.9046|3.6829|-1778.127634|692.49|336.65|252.79|548.86|0.48011|0.68986|-1777.843462|4.8234|-0.20778|0.03062031|-1777.90286|6.3139|7.0
IN1233_a59|0.0|0|3.463603867|0|6.842683282|0|0|1.400923654|0.1160337319999999|-0.12050413|2|0.0396875|0.163548857|-0.005614194|10.93301779|-0.054458882|1|1|-0.004071701|0.268927191|0.001996439|-0.597167441|2|0.809917509|0.74801464|-0.090732503|0.80310139|0.778639593|0.7613246490000001|-0.095213818|0.356444983|-61.73167061|7.208329477|0.238675351|158.8351574|-42.16752524|83.1557517|0.810795898|68.94000009|0.483639625|2809.840422|1822.396842|0.1892041019999999|8.011984402000001|125.91272279999998|-843.3505049|29.49046561|0.0134658889999999|-413.6607749|712.1606951|8.961363774|1.0|1.0|1.0|3.48|2.76|27.0|-10.0|4.69|97.55|2.06|2.0|0.0|125.07|0.0|0.0|5.0|-5.59|4.0|0.0|1.0|-5.16|6.91e-06|0.0029|3.85|0.0|0.0|9.93e-11|-0.05605|5.2194|3.5355|-1352.351584|703.47|350.69|237.54|531.14|0.51285|0.6953699999999999|-1352.073755|5.4004|-0.20289|0.02473496|-1352.135303|7.6059|7.4685
22_a20|0.0|0|0.0|1|6.842683282|0|0|1.4170330269999998|-0.238401323|0.023539095|2|0.0388043479999999|0.09301076|0.009265667|10.93106272|-0.038668966|1|1|0.008780074|0.155407313|-0.036258691|-0.177976478|2|0.616352201|0.7478675859999999|-0.067650395|0.809440795|0.607038752|0.946515026|-0.067797027|0.425968568|-39.00017609|8.001165067999999|0.053484974|34.8271111|-28.7463017|54.71081293|0.77063827|47.00134116|0.477376285|2738.108259|2396.806062|0.22936173|7.408914181|149.350479|-574.9260339|22.91425458|0.01345209|-352.4559681|664.4562602999999|8.759421782|1.0|1.0|1.0|3.36|3.41|27.0|-9.69|5.39|67.39|2.61|2.0|0.0|121.62|0.0|1.0|4.0|-5.6|4.0|0.0|1.0|-5.53|2.98e-06|0.0012|4.47|0.0|0.0|2.04e-10|-0.0568|5.5591|3.9732|-1275.84854|694.15|312.05|223.03|563.43|0.38233|0.66063|-1275.598059|4.8308|-0.21856|0.03226475|-1275.657902|6141.0|6.6364
9_a15|0.0|0|0.0|0|0.0|0|0|1.419941378|-0.217598467|-0.042227775|1|0.04022792|0.096418279|1.7800000000000002e-05|10.95880687|0.005692073|0|0|0.003160815|0.140072812|-0.203104439|-0.344978312|1|0.85357243|0.7059441040000001|0.010183805|0.742680335|0.8105478740000001|0.846156316|-0.11668349|0.416635119|-41.10356167|18.10574464|0.153843684|85.79894134|-36.29225274|54.69975317|0.51257747|59.20930631|0.4517825079999999|2392.3164920000004|1689.926339|0.48742253|5.485176331|271.83655510000006|-435.5070329|31.09118831|0.03598612|-14.02896218|532.0914339999999|20.06953345|1.0|1.0|1.0|3.16|3.37|18.0|-7.57|4.95|61.84|1.96|2.0|0.0|104.74|0.0|1.0|7.0|-5.25|5.0|1.0|1.0|-4.81|1.53e-05|0.00562|4.24|0.0|0.0|2.69e-08|-0.0258899999999999|4.3447|3.7487|-1223.705126|588.55|330.74|285.37|507.33|0.6512399999999999|0.70552|-1223.463757|1.4625|-0.1824|0.01773342|-1223.522216|2188.0|6.9706
19_a34|0.0|0|0.0|1|7.412764017000001|1|1|1.438829424|-0.068004837|-0.169170251|1|0.044107744|-0.189862762|-0.00802652|10.95957634|-0.014196676|1|1|-0.0042364759999999|-0.29861864|-0.255220734|-0.469568766|1|0.866604574|0.8022000659999999|-0.0235903339999999|0.8582665429999999|0.818710955|0.6399024520000001|-0.1255804019999999|0.308793959|-56.30608209|19.74799697|0.360097548|179.6256831|-31.24772528|470.4453529|0.662289492|76.05407906|0.467358389|2127.363207|1537.244187|0.3377105079999999|5.495780422|168.4584665|-374.9727034|29.86894781|0.029554695|-161.90813300000002|337.9440349|14.74262256|0.0|1.0|1.0|3.07|2.77|17.0|-5.03|2.31|69.4|1.08|0.0|0.0|83.95|0.0|2.0|3.0|-2.73|5.0|1.0|1.0|-3.15|0.000704|218.0|1.66|0.0|0.0|9.42e-06|-0.02901|4.1721|4.1721|-1046.606458|538.96|297.18|297.18|421.62|0.6897300000000001|0.6897300000000001|-1046.458335|3.4272|-0.20251|0.03168624|-1046.509891|5.0441|6.0044
3b_a49|0.0|0|0.0|1|7.535296702|1|1|1.343850026|-0.003115526|-0.055724324|2|0.034155556|-0.090939066|0.000607064|10.92976559|0.00361222|1|1|0.001356445|-0.151131362|0.000511959|-0.405529602|2|0.7745859279999999|0.794997634|0.006213385|0.845992028|0.749565191|0.749104358|-0.0846496|0.482434361|-54.04959517|8.304484449|0.250895642|153.4719941|-31.67356498|81.60358988|0.656865946|62.35407961|0.477583842|2660.339607|1796.6760370000002|0.3431340539999999|7.236413572000001|209.89391040000004|-538.4506046|25.77091035|0.021477952|-191.9087104|641.1445234|13.13798859|1.0|1.0|1.0|3.37|2.43|21.0|-7.58|3.2|98.72|1.25|1.0|0.0|116.94|0.0|1.0|6.0|-3.53|5.0|0.0|1.0|-3.59|0.000256|102.0|1.84|0.0|0.0|2.64e-08|-0.06115|4.6669|3.8418|-1293.3286859999998|664.15|322.72|265.67|480.08|0.5798|0.6632|-1293.048179|3.0055|-0.21985|0.0368692|-1293.106236|3.1637|7.6021
22_a10|0.0|0|0.0|1|7.535296702|1|1|1.343837143|-0.067641834|-0.017163935|2|0.036101695|-0.026750502|0.008350227|10.92966136|-0.020475007|1|1|0.008903905|-0.042831367|-0.129989728|-0.356699217|2|0.670763832|0.747363443|-0.033474297|0.79665945|0.646474494|0.8698299140000001|-0.0649866779999999|0.775071808|-41.96631248|13.023146|0.130170086|101.3847763|-39.42279832|60.10354816|0.564323334|54.98945848|0.422182297|3241.833491|2668.5420940000004|0.435676666|8.84228648|339.3328129|-827.8787647|30.87787063|0.026340252|-100.1982412|916.8601445|20.51547079|1.0|1.0|1.0|3.74|4.14|27.0|-9.37|5.6|73.14|2.8|2.0|0.0|139.53|0.0|1.0|6.0|-5.34|5.0|0.0|0.0|-5.53|2.95e-06|0.0014|4.1|0.0|0.0|4.27e-10|-0.05712|4.8251|3.8517|-1544.237634|770.92|321.89|256.95|602.93|0.4483899999999999|0.6834100000000001|-1543.893507|4.8409|-0.2180699999999999|0.03366599|-1543.959333|6.5841|5.9586
5_a4|0.0|0|0.0|1|7.535296702|1|1|1.343864516|-0.196773454|0.02257929|2|0.035994832|0.012532807|0.011630756|10.92992834|-0.134215501|1|1|0.0111310589999999|0.0202481919999999|-0.0471580309999999|-0.164263889|2|0.655087104|0.767615203|-0.229773463|0.820886786|0.650346601|0.943148502|-0.0681917309999999|0.431132276|-27.26045038|4.324106888|0.056851498|30.54859623|-19.68930579|46.53110402|0.807351587|31.58455727|0.413773331|2282.291204|1896.178084|0.192648413|5.758733969|103.5177395|-334.71819839999995|16.77294978|0.009538616|-330.3047347|518.5792364|5.125482045|1.0|1.0|1.0|3.27|3.08|21.0|-7.96|4.67|43.6|2.88|1.0|0.0|104.89|0.0|1.0|3.0|-4.57|3.0|1.0|1.0|-4.84|1.4499999999999998e-05|0.0049299999999999|3.95|0.0|0.0|1.09e-08|-0.04892|4.8582|4.0239|-1069.27374|595.55|308.12|255.2|421.24|0.60407|0.6019899999999999|-1069.051141|2.7859|-0.21857|0.02251645|-1069.102899|3.1619|7.1487
12t_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.60498454|0.073057637|-0.097216874|2|0.044197531|-0.0596036729999999|-0.002544958|10.31162892|-0.04950715|1|1|-0.001131023|-0.158448053|-0.0546637159999999|-0.464720444|1|0.609043558|0.83236194|-0.080971844|0.889479916|0.591758164|0.696413582|-0.1011561919999999|0.408290036|-58.89093185|12.26965165|0.303586418|197.4742794|-42.80050261|0.0|0.745705883|71.1605835|0.445760296|2976.648597|2479.787504|0.254294117|7.957774504|165.4110479|-770.409047|32.41376848|0.020029588|-319.6492937|616.2856203|13.02867425|1.0|0.0|0.0|4.63|0.0|17.0|-7.16|3.74|81.65|3.58|2.0|0.0|127.19|0.0|1.0|5.0|-5.49|6.0|0.0|0.0|-5.17|6.71e-06|0.00291|4.07|0.0|0.0|6.900000000000002e-08|-0.05542|5.0693|3.5457|-1774.2421780000002|677.85|349.67|244.58|527.87|0.33647|0.6842600000000001|-1774.0165149999998|2.6784|-0.20571|0.0337599|-1774.077985|3.2145|8.0496
16g_a32|0.0|1|3.363965155|0|7.765993078999999|0|0|0.609420729|0.1739995319999999|-0.0429252429999999|0|0.03898374|-0.049658216|-0.002456725|10.31100263|0.004735761|3|3|-0.00030659|-0.085591073|-0.117577419|-0.696926204|0|0.79965447|0.83902731|0.008494733|0.8821580379999999|0.762429418|0.8206422409999999|-0.105500574|0.542303725|-57.77542509|17.659402|0.1793577589999999|132.1955522|-57.31234426|43.37912747|0.6863323440000001|75.43482709|0.3972359179999999|2833.521937|3497.469035|0.313667656|9.3963701|231.1885989|-974.3098525|36.34043182|0.02276861|-274.67233460000006|701.9321161|16.78159325|1.0|1.0|1.0|3.87|3.42|19.0|-8.16|5.38|149.27|1.57|3.0|0.0|121.56|1.0|1.0|10.0|-7.51|5.0|0.0|1.0|-5.32|4.83e-06|0.00213|4.65|0.0|0.0|6.890000000000001e-09|-0.05|3.6161|3.6161|-2034.621991|752.29|342.86|342.86|639.49|0.70222|0.70222|-2034.342619|3.7346|-0.19968|0.02895494|-2034.408165|4.3204|7.9586
11a_a31|0.0|0|2.856083711|0|7.773594467000001|1|1|0.610138462|-0.045290366|-0.259732443|0|0.044949495|-0.087576474|-0.022093578|10.31170041|-0.019865299|2|2|-0.017433557|-0.149933348|-0.1068420919999999|-0.563537536|0|0.861302755|0.8433024170000001|-0.030335912|0.910334509|0.819138461|0.486754956|-0.161027639|0.271818874|-76.64827023|20.91187076|0.513245044|259.0291941|-41.01552988|71.03772901|0.735254945|97.560141|0.451795285|2288.9694010000003|1769.346573|0.264745055|5.791411901|133.6139513|-492.1863586|39.01114987|0.031626337|-237.4612264|302.14325319999995|15.96146849|0.0|0.0|1.0|3.26|2.16|16.0|-4.65|2.94|125.57|0.57|0.0|0.0|83.12|0.0|2.0|3.0|-4.81|6.0|0.0|1.0|-3.79|0.000161|0.0531|2.53|0.0|0.0|2.22e-05|-0.05074|3.8042|3.8042|-1441.452616|529.63|325.92|325.92|407.76|0.69222|0.69222|-1441.327731|6.4691|-0.20589|0.04099365|-1441.37897|8.9667|6.7212
14c_a22|0.0|0|0.0|1|6.842683282|0|0|1.42291727|-0.134137693|-0.018518519|2|0.038137255|-0.026986769|0.003784292|10.9464374|0.006275578|1|1|0.004362505|-0.047249795|-0.0917078119999999|-0.364626967|2|0.667111824|0.773044788|0.010828071|0.8353837409999999|0.639264982|0.866576459|-0.080077573|0.6160012029999999|-48.57709197|17.68831053|0.133423541|96.05497587|-41.50359456|78.22334636|0.66168729|66.26540251|0.462147828|3079.4894480000003|2092.7515510000003|0.33831271|8.626337592|243.5598613|-830.0718911|32.87756477|0.024813755|-232.8055235|731.8178649|17.86404838|0.0|1.0|1.0|3.49|2.85|27.0|-9.28|4.18|109.38|1.08|1.0|0.0|128.77|0.0|1.0|6.0|-4.86|6.0|0.0|0.0|-4.62|2.4e-05|0.0107|2.9|0.0|0.0|5.269999999999997e-10|-0.07399|5.7361|3.6741|-1460.602657|715.52|337.45|216.15|575.8|0.3078|0.69113|-1460.324494|7.3824|-0.22807|0.03150011|-1460.38772|9.04|6.8153
10_a47|0.0|0|0.0|0|0.0|0|0|1.381868067|-0.003570214|-0.166367455|2|0.042276423|-0.169242585|-0.008120645|10.93671036|0.007193585|0|0|-0.0065562469999999|-0.349569106|-0.021926603|-0.45272733|2|0.7027461220000001|0.754096463|0.011239977|0.8077565520000001|0.6913602740000001|0.841070966|-0.0936757959999999|0.417511484|-40.80144983|5.088920549|0.158929034|84.97451737|-26.77924406|0.0|0.801882632|45.89037038|0.411647394|2355.515804|1567.859561|0.198117368|6.277122171|105.9273263|-455.247149|23.5960035|0.014051737|-322.8149102|498.0016816|7.51303623|1.0|1.0|1.0|3.02|2.97|22.0|-8.85|5.92|58.04|3.21|2.0|0.0|106.43|0.0|1.0|3.0|-5.75|4.0|0.0|1.0|-5.5|3.18e-06|0.00114|4.8|0.0|0.0|1.4199999999999999e-09|-0.0486399999999999|5.7693|3.7236|-1188.405988|579.86|332.97|214.9|426.55|0.53909|0.69212|-1188.1907199999998|1.9281|-0.20309|0.03158831|-1188.244739|2.8795|7.9
14b_a50|0.0|1|0.0|2|7.934155233999999|2|2|1.267593742|-0.092558007|0.0228205129999999|2|0.030219907|-0.068176984|0.010215823|10.94501788|-0.041169251|2|2|0.011249462|-0.106938404|-0.1786649189999999|-0.306633966|1|0.74726683|0.7887047979999999|-0.076752616|0.831689551|0.71456262|0.904076348|-0.076674952|0.7031402240000001|-33.02344264|14.70317076|0.095923652|62.89861413|-32.9673668|192.8987555|0.637281054|47.72661339|0.445384689|2967.872393|2984.248708|0.362718946|6.3538844910000005|237.8403928|-659.347336|26.29763086|0.021820402|-180.03459850000002|825.4425942|14.30797341|1.0|1.0|1.0|4.64|3.64|20.0|-6.86|4.81|66.99|2.32|2.0|0.0|128.39|0.0|1.0|7.0|-4.6|5.0|1.0|0.0|-4.78|1.6800000000000002e-05|0.0074099999999999|3.51|0.0|0.0|1.3900000000000001e-07|-0.02486|5.2834|4.0775|-1431.068494|718.64|304.07|234.67|533.25|0.55594|0.64303|-1430.72987|5.3711|-0.1936|0.03081037|-1430.7933859999998|6.7927|5.1818
47k_a18|0.0|0|0.0|0|7.03438793|1|1|1.25117623|0.029145635|-0.0605329409999999|0|0.033777778|-0.017736343|0.003047962|10.94702256|-0.008576013|0|0|0.00493127|-0.026672956|-0.279965025|-0.451417954|0|0.762665453|0.721697829|-0.014398731|0.753132457|0.737517943|0.8309354040000001|-0.088346874|0.3533268229999999|-51.59195677|11.91029894|0.169064596|133.5242222|-55.10689702|58.77865447|0.7153044209999999|63.50225571|0.467246896|3245.964586|2009.418849|0.284695579|9.777177947|224.8475227|-1377.672426|33.40602576|0.018313855|-340.0872332|1167.054827|14.46395816|1.0|1.0|1.0|4.66|0.0|18.0|-8.44|3.17|88.97|2.82|3.0|2.0|154.86|1.0|1.0|11.0|-5.84|4.0|0.0|0.0|-5.33|4.65e-06|0.0023899999999999|4.26|1.0|1.0|3.6099999999999997e-09|-0.04359|3.0948|3.0948|-1664.756029|842.29|400.63|400.63|793.48|0.69823|0.69823|-1664.2657390000002|4.1818|-0.17135|0.02802749|-1664.341238|5.2253|7.5376
8a_a50|0.0|1|3.139870661|1|7.860570786|1|1|1.39826105|-0.0737162059999999|-0.021959577|1|0.03904321|-0.0224366579999999|0.007671336|10.94501357|-0.058014797|2|2|0.007801731|-0.038971589|-0.065546446|-0.352654037|1|0.75162266|0.804535572|-0.095292123|0.8718949979999999|0.7135713840000001|0.860876738|-0.08230347|0.278028663|-34.88425666|9.480859015|0.139123262|70.12485884|-20.91041439|0.0|0.751415713|44.36511568|0.46183401|2206.356773|1503.563342|0.248584287|5.754657432|125.2985144|-313.6562159|21.23424244|0.017017336|-253.4513797|388.171611|8.577560914|1.0|1.0|1.0|3.34|2.01|20.0|-6.32|3.71|59.39|2.02|0.0|0.0|94.75|0.0|1.0|2.0|-3.86|3.0|1.0|1.0|-4.13|7.48e-05|0.0234|2.95|0.0|0.0|4.82e-07|-0.0280699999999999|5.622000000000001|4.1738|-1006.671867|548.47|297.06|220.53|396.63|0.3462199999999999|0.60625|-1006.508913|3.5509|-0.20051|0.03479985|-1006.557694|5.5319|7.3279
12bh_a36|0.0|0|3.50075137|0|7.412764017000001|2|2|1.297043258|-0.052761366|-0.047482048|2|0.044197531|0.001012669|0.003676818|10.94728093|-0.035747988|1|1|0.0045625|0.0016901289999999|-0.101854847|-0.43574839|1|0.902377067|0.78699829|-0.0591586759999999|0.833398429|0.857993338|0.833491953|-0.09959401|0.317612728|-47.04367494|11.73109101|0.166508047|110.81353529999998|-44.11115058|0.0|0.783294222|58.77476595|0.482052584|2773.193279|2437.805332|0.216705778|7.545637217999999|144.22085800000002|-882.2230117|30.2209316|0.015307571|-377.0728785|729.1873176|10.18741188|1.0|0.0|0.0|4.95|0.0|17.0|-7.34|2.5|69.2|2.45|1.0|0.0|133.68|0.0|1.0|5.0|-4.54|4.0|1.0|1.0|-4.6|2.5e-05|0.0102|3.41|0.0|0.0|4.55e-08|-0.0525299999999999|3.8811|3.6255|-1311.589612|715.94|341.97|319.46|575.23|0.69377|0.7039|-1311.293683|5.8338|-0.20168|0.03071385|-1311.356102|7.7975|7.8539
41_a47|0.0|1|0.0|1|6.842683282|0|0|1.420292383|-0.225923786|-0.072088843|3|0.042537538|-0.080388467|0.003530307|10.98214139|0.075316535|1|1|0.0047106|-0.178132441|-0.1430639269999999|-0.276217719|3|0.62974551|0.8417952740000001|0.123676975|0.900915114|0.609110565|0.823168463|-0.0899793719999999|0.245948366|-34.50740631|10.36256127|0.1768315369999999|99.86584673|-28.69838714|0.0|0.653147815|44.86996758|0.447046066|2374.594252|1073.170368|0.346852185|7.168742909|195.8852341|-401.77742|25.33076615|0.023067788|-172.98086630000003|439.9906467|13.02756406|1.0|1.0|1.0|3.18|3.18|21.0|-7.47|4.52|68.52|1.75|0.0|0.0|99.09|0.0|1.0|4.0|-3.57|5.0|1.0|1.0|-3.9|0.000125|0.0436|2.49|0.0|0.0|3.36e-08|-0.05053|4.0167|3.7144|-1162.492089|603.1|333.8|308.67|471.9|0.6779|0.68638|-1162.288187|4.9162|-0.2026099999999999|0.02982752|-1162.342476|6.8546|8.0
4a_a49|0.0|0|0.0|1|7.535296702|1|1|1.343847746|-0.076526919|-0.074495823|2|0.036555556|-0.080255074|-1.8100000000000003e-05|10.92777282|0.018857363|1|1|0.000660956|-0.130491035|-0.037142108|-0.403194204|2|0.7541604690000001|0.803344301|0.032396301|0.856023531|0.731643066|0.7570436159999999|-0.087863033|0.433367368|-57.79201133|10.51443916|0.242956384|149.0098632|-33.05061877|60.11195021|0.650301539|68.30645049|0.4716382|2675.628678|1647.61849|0.349698461|7.934892916|214.47685|-561.8605190000001|27.62211044|0.023624093|-184.3656985|620.5697596|14.48911428|0.0|1.0|1.0|3.35|2.89|21.0|-7.36|2.83|92.93|1.25|1.0|0.0|114.08|0.0|1.0|6.0|-3.28|5.0|0.0|1.0|-3.52|0.000305|122.0|1.71|0.0|0.0|4.35e-08|-0.06461|4.7259|3.7876|-1313.19945|660.19|327.34|262.35|504.63|0.35731|0.68042|-1312.924353|3.9716|-0.2231199999999999|0.04133192|-1312.98289|4.8706|7.4949
13_a10|0.0|0|0.0|1|7.535296702|1|1|1.343837907|-0.059862024|-0.055497169|2|0.038726287|-0.093280469|0.00384732|10.9296146|-0.001592366|1|1|0.003791547|-0.154121136|-0.017015286|-0.345108701|2|0.761923976|0.78472614|-0.002671425|0.84680169|0.736686715|0.818027691|-0.082327045|0.4676169839999999|-47.88975806|6.168030793|0.181972309|91.99711608|-21.04167667|0.0|0.7144943490000001|54.05778885|0.449563457|2261.82488|1630.880014|0.285505651|5.069505473|144.338975|-315.62515|21.31179541|0.018979132|-216.8776303|422.96706330000006|9.595006108|1.0|1.0|1.0|3.02|2.58|21.0|-6.6|3.81|63.83|1.88|0.0|0.0|97.14|0.0|1.0|2.0|-3.76|4.0|1.0|1.0|-4.1|7.87e-05|0.0258|2.76|0.0|0.0|2.49e-07|-0.05022|5.8308|3.8419|-1065.874094|550.83|322.72|212.63|376.77|0.34881|0.68386|-1065.68351|3.6904|-0.20959|0.0346535|-1065.732389|5.3726|6.7959
10_a1|0.0|0|3.261363142|0|6.86171134|0|0|1.435871163|0.0883621719999999|-0.23385288|1|0.037578348|0.049971022|-0.012672753|10.94957578|0.010430299|1|1|-0.0106277489999999|0.107434253|-0.019835038|-0.623957903|1|0.674381582|0.7227844929999999|0.017498337|0.783467165|0.658433571|0.669963758|-0.10949971|0.126889306|-65.97424138|8.34295348|0.330036242|186.6625065|-35.02707638|64.49041745|0.8340962559999999|74.31719486|0.459673515|2432.447088|1768.2330920000002|0.165903744|7.376231317999999|93.83214542|-595.4602985|30.78628757|0.015427326|-377.9175542|433.2550452|8.725415617000001|1.0|1.0|0.0|3.0|2.18|23.0|-8.02|5.06|78.87|2.78|2.0|0.0|99.61|0.0|1.0|4.0|-4.98|5.0|0.0|1.0|-4.73|1.87e-05|0.00673|3.64|0.0|0.0|9.53e-09|-0.06802|3.4067|3.4067|-1223.159954|585.51|363.94|363.94|464.77|0.70345|0.70345|-1222.969096|5.3861|-0.20378|0.03426532|-1223.022387|7807.0|5.8239
9s_a24|0.0|0|2.9568988810000003|0|6.605297921|1|1|1.4275963180000002|-0.222173285|-0.00570386|4|0.023585859|-0.050919714|0.006748865|10.96129902|0.013901071|1|1|0.007695726|-0.0897306019999999|-0.204128966|-0.248704391|3|0.799076569|0.773544454|0.0256742079999999|0.8327425070000001|0.748077475|0.8833498320000001|-0.063587778|0.483170382|-30.93968263|10.42725806|0.116650168|72.43525688|-24.51900941|0.695462853|0.445160769|41.36694069|0.47085169|2747.809842|969.5210193|0.554839231|9.124394347|344.5337711|-367.7851412|27.15292246|0.03496522|68.10609672|604.8829955|21.71205366|0.0|1.0|1.0|3.43|2.78|29.0|-8.11|4.29|77.21|0.81|1.0|0.0|115.67|0.0|1.0|4.0|-3.36|4.0|0.0|0.0|-4.06|8.71e-05|0.0343|2.11|0.0|0.0|7.73e-09|-0.03597|3.0726|2.6707|-1271.031372|654.28|464.24|403.51|521.4|0.69475|0.6907300000000001|-1270.738032|4.6141|-0.14462|0.03640642|-1270.796154|7.0312|7.4949
