molecula|SddssS|NaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|JGI4|MATS7i|SaaaC|ATSC1c|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA3|FPSA3|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
14p_a23|0.0|0|0.0|2|7.423568444|0|0|3.3252287430000003|0.044380583|5.351858133|0.045165485|0.041987653|0.733042138|-0.310730878|-0.053921569|0.009266617|0.080581604|-0.0686282459999999|-0.131709531|-0.4510651779999999|0.708395022|0.799506006|0.099883916|-0.090287278|0.669357479|1|-0.063033628|0.0221104079999999|-54.50240143|40.58186569|0.076544251|51.64167457|-36.77082544|84.65359899|0.751638299|-28.69113861|67.36602512|-22.70933393|57.44364296|3010.721939|-1090.0480289999998|-735.4165088|30.21311441|0.0190667019999999|-339.5427625|1450.229492|0.0|0.0|1.0|1.0|-7.47|3.89|128.81|1.0|1.0|125.0|0.0|1.0|5.0|32.0|5.0|436.49|0.0|0.0|-4.9|2.09e-06|1.27e-05|0.0|0.0|3.39e-08|-0.09046|3.5752|3.5752|1191.08|346.79|0.3802|0.6816|0.6816|-1721.933314|-0.2382|0.02935511|9986.0|8.5302
19e_a38|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.082311936|5.351858133|0.04508642|0.021678225|0.0|-0.4379521229999999|-0.038386106|0.000347207|0.045449529|-0.091460175|-0.191751024|-0.436305701|0.723755855|0.839953955|0.04818471|-0.064035403|0.700181525|0|-0.083623427|0.02118651|-68.82539051|118.734325|0.223437407|150.553721|-46.37503972|16.39385667|0.749190974|-37.96637911|82.37885703|-25.49088538|70.62168376|2920.436229|-1376.50781|-927.5007945|34.02454948|0.020114756|-335.8133169|1837.325672|1.0|0.0|1.0|3.0|-7.28|3.09|81.23|2.0|0.0|135.78|0.0|1.0|6.0|32.0|4.0|427.48|0.0|1.0|-4.72|1.15e-05|1.89e-05|0.0|0.0|5.27e-08|-0.05139|5.2322|3.8587|1183.12|321.31|0.3948|0.41961|0.58509|-1409.315831|-0.20723|0.03483011|8.0952|8.0083
18_a3|0.0|1|0.0|0|6.605297921|0|0|0.0|-0.256375952|4.59511985|0.034712644|0.08269134|1.742872103|-0.122072724|-0.025890816|0.005799063|0.150826737|-0.035611069|-0.064953613|-0.2495754869999999|0.7226687409999999|0.714658751|0.0355413979999999|-0.051083228|0.6858831809999999|1|-0.069839069|0.013796397|-37.67445366|160.9514039|0.158042379|70.31739201|-16.76239841|0.0|0.682492203|-13.82537222|48.19055867|-14.12792012|37.21171433|1938.093995|-452.0934439|-201.1487809|20.70048575|0.02363555|-162.3915791|662.4155441|0.0|1.0|1.0|1.0|-6.83|3.08|67.35|0.0|0.0|80.35|0.0|1.0|2.0|21.0|4.0|273.29|1.0|1.0|-3.27|0.0015|0.000537|0.0|0.0|1.49e-07|-0.05769|3.9765|3.9765|784.04|311.79|0.3326|0.6671699999999999|0.6671699999999999|-889.850598|-0.2218|0.02173162|3.3664|7.5229
12b_a32|0.0|1|0.0|0|7.765993078999999|0|0|0.0|0.115940697|5.733341277|0.0388738739999999|-0.044307211|2.153718992|-0.462201267|-0.053480599|-0.001662219|-0.079768013|-0.0852122769999999|-0.1534110109999999|-0.584995111|0.788133615|0.838021287|-0.0533240309999999|-0.090027803|0.7507116140000001|1|-0.081450418|0.016282332|-60.93328667|90.57560878|0.217407|135.83463989999998|-38.07076621|65.29222164|0.60420609|-31.79562339|76.65746734|-17.22027667|61.06285882|2573.006963|-792.1327267000001|-494.9199607|28.50066715|0.025166975|-130.2147289|1311.0306890000002|1.0|1.0|1.0|2.0|-7.65|4.19|140.04|1.0|0.0|110.47|1.0|1.0|7.0|27.0|4.0|397.52|0.0|1.0|-4.43|1.27e-06|3.72e-05|0.0|0.0|2.23e-08|-0.05173|3.5703|3.5703|1109.93|347.27|0.2865|0.70258|0.70258|-1880.537231|-0.19976|0.0385132|4.1080000000000005|7585.0
4f_a46|0.0|0|0.2096617139999999|1|7.825245291|1|1|2.190536659|-0.2265364489999999|5.587248657999999|0.045958333|-0.099507167|0.0|-0.053860324|-0.115631645|0.011806162|-0.154986658|-0.079238184|-0.123416853|-0.150189733|0.6901151990000001|0.74106323|-0.2076648489999999|-0.1697014539999999|0.69830739|0|-0.055836642|0.008734825|-36.60887321|7.730129301|0.065026794|35.27635517|-19.85993046|56.50645576|0.759842275|-16.43243843|42.21890747|-11.95391778|35.0293449|2103.214727|-585.7419712999999|-317.7588874|15.73210412|0.010341277|-281.9234274|770.8731021000001|1.0|1.0|1.0|0.0|-7.21|4.71|43.6|1.0|0.0|101.54|0.0|1.0|3.0|25.0|3.0|332.44|1.0|1.0|-4.58|4.18e-05|2.62e-05|0.0|0.0|6.12e-08|-0.02947|4548.0|4548.0|1020.33|272.61|0.1719|0.69208|0.69208|-1033.315821|-0.2202599999999999|0.02238723|3.7419|6.7375
12p_a36|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.0494658159999999|5.351858133|0.042804233|0.114716581|0.0|-0.432950771|-0.0433009009999999|-0.000673716|0.2461794139999999|-0.101303149|-0.217394466|-0.440709431|0.724208473|0.828371596|-0.035871448|-0.074349074|0.698414933|0|-0.082569108|0.020202133|-68.22905781|83.24921731|0.251561167|158.3666517|-42.95260501|0.0|0.759126153|-32.72335782|80.40682298|-24.56246081|64.698131|2774.926334|-1228.123041|-773.1468902|32.35623052|0.019344052|-326.2581567|1617.811526|1.0|0.0|0.0|2.0|-6.86|2.44|69.2|1.0|0.0|123.71|0.0|1.0|5.0|30.0|5.0|399.42|1.0|0.0|-4.16|0.000129|6.96e-05|0.0|0.0|1.4e-07|-0.0552299999999999|5.3413|3.8372|1113.05|323.11|0.3015|0.30159|0.66559|-1331.947748|-0.21131|0.03396697|6.7199|8.0458
3d_a49|0.0|0|0.0|1|7.535296702|1|1|2.089548665|-0.0960135969999999|5.4161004020000005|0.036335697|-0.087308534|1.775376197|-0.173318804|0.017871379|-0.004253844|-0.149675594|-0.075636705|-0.129666234|-0.202380888|0.914407252|0.808676284|0.01450704|0.029549308|0.846953747|1|-0.099295364|0.009601398|-54.67520803|137.78978830000003|0.266928348|154.6267696|-31.67236018|0.0|0.756622045|-33.32030276|65.59130031|-20.93944137|63.08192694|2809.9605100000003|-984.1537446|-570.1024832|27.67490257|0.018844179|-297.31302830000004|1300.720421|1.0|0.0|1.0|3.0|-6.15|4.46|121.39|1.0|0.0|111.41|0.0|1.0|4.0|28.0|5.0|392.45|0.0|1.0|-4.44|6.42e-06|3.6200000000000006e-05|0.0|0.0|7.1e-07|-0.05766|5.1844|3.8907|1044.19|318.67|0.2899|0.3523699999999999|0.67215|-1594.380348|-0.21913|0.04373784|2.3278|5.6308
15b_a50|0.0|0|0.0|2|7.934155233999999|1|1|4.112770601|-0.144363623|5.82008293|0.032843915|-0.103807905|2.018777006|-0.22696498|-0.124047802|0.005203263|-0.17223348|-0.131737048|-0.2185722769999999|-0.310946931|0.79846758|0.8259784720000001|0.000882622|-0.216393362|0.764606364|1|-0.082576068|0.020083792|-46.13641893|274.85729960000003|0.179086516|102.3838797|-26.37622116|0.0|0.639017342|-26.98929785|60.03646705|-16.04745006|58.69070955|2441.264256|-738.1827030000001|-422.0195386|25.11269883|0.024313507|-158.95261259999998|1155.184146|1.0|1.0|1.0|1.0|-5.72|3.26|68.76|1.0|0.0|105.46|0.0|2.0|5.0|27.0|4.0|357.41|1.0|1.0|-3.6|0.000654|0.000249|0.0|0.0|1.92e-06|-0.0333399999999999|4.0561|4.0561|1035.3|305.67|0.1796|0.65917|0.65917|-1160.275856|-0.20071|0.03528279|9.3788|7.1024
14d_a23|0.0|0|0.0|2|7.423568444|0|0|3.405551724|0.058368697|5.351858133|0.043538647|0.03253552|0.758207139|-0.288522152|-0.054430189|0.01180744|0.059486662|-0.074441567|-0.136106024|-0.4483522929999999|0.725800261|0.772008792|0.006563565|-0.088996384|0.6906097959999999|1|-0.053736319|0.018596017|-51.58357156|39.26987634|0.078305538|51.59888942|-33.99063559|83.40396369|0.790346608|-23.33262837|61.49227899|-21.66510006|47.66288948|2878.955374|-1083.255003|-713.8033475|27.41215037|0.015037275|-382.6437544|1370.607518|0.0|0.0|1.0|1.0|-7.78|4.33|105.02|2.0|1.0|125.25|0.0|1.0|5.0|31.0|4.0|425.51|0.0|0.0|-5.25|1.43e-06|5.61e-06|0.0|0.0|1.65e-08|-0.0725799999999999|3688.0|8.1555|1186.17|3688.0|0.3807|8.1555|8.1555|-1668.983743|-0.22152|0.02083626|8.1555|8.4001
16e_a32|0.0|1|0.0|0|7.765993078999999|0|0|0.0|0.180914799|5.733341277|0.040982906|-0.04474426|2.080236877|-0.772021601|-0.01320745|-0.002310082|-0.079817994|-0.123297852|-0.219947482|-0.698621582|0.804503712|0.86370575|0.096017785|-0.022651598|0.7619492790000001|1|-0.087117996|0.024145309|-75.36830928|105.4021155|0.209694841|134.6906051|-48.41036206|39.27920316|0.702226562|-35.94239328|90.34923861|-24.05371573|71.46633549|2710.157931|-1130.524639|-726.1554308999999|34.2534974|0.023323257|-259.78720209999994|1609.914378|1.0|0.0|1.0|2.0|-7.38|4.6|149.27|3.0|0.0|111.95|1.0|1.0|8.0|28.0|5.0|413.52|0.0|1.0|-4.75|2.58e-07|1.7899999999999998e-05|0.0|0.0|4.18e-08|-0.0505899999999999|3.6214|3.6214|1130.95|342.37|0.2858|0.7022|0.7022|-1955.766505|-0.2005|0.02792775|3.9389|8.1367
8c_a12|0.0|0|0.0|0|0.0|1|1|0.0|0.1948786139999999|0.0|0.038787879|-0.106633503|0.0|-0.447739674|-0.07003012|-0.00160589|-0.1876771789999999|-0.210669119|-0.370782022|-0.606245231|0.905486734|0.782864175|-0.10899871|-0.130288596|0.845077891|0|-0.067004282|0.019604202|-52.04233846|83.24714315|0.159602554|81.4415307|-26.55601426|0.0|0.764449832|-17.44675795|61.66383178|-19.51587692|44.19432689|2190.852814|-780.6350769|-398.3402139|25.52931025|0.018855428|-269.8853937|1021.17241|0.0|1.0|1.0|1.0|-7.14|1.59|63.06|0.0|0.0|98.07|0.0|1.0|3.0|24.0|5.0|314.34|1.0|1.0|-3.72|0.000339|0.0001899999999999|0.0|0.0|7.24e-08|-0.06706|4.3598|3.8341|909.19|323.37|466.0|0.53657|0.67318|-1022.613451|-0.2227699999999999|0.02263772|2.4806|7.3979
12t_a36|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.058770337|5.351858133|0.041767677|0.035510516|0.0|-0.404180985|-0.0288761339999999|0.0045625|0.059266516|-0.101854847|-0.169994208|-0.436022708|0.902377067|0.829598864|-0.009662203|-0.050788309|0.857993338|0|-0.0735262|0.017627553|-67.01551397|86.12920631|0.166244358|110.727965|-44.63604995|0.417511887|0.78316808|-32.61842026|77.32343502|-23.93411213|60.71345614|2771.211293|-1340.3102789999998|-892.7209991000001|30.56063281|0.01547607|-377.2113003|1711.395437|1.0|0.0|0.0|2.0|-7.36|2.45|69.2|1.0|0.0|133.52|0.0|1.0|6.0|31.0|4.0|409.49|1.0|0.0|-4.57|2.48e-05|2.6600000000000003e-05|0.0|0.0|4.38e-08|-0.05302|3.8844|3.6694|1208.04|337.89|0.4297|0.69297|0.70313|-1311.287803|-0.2039|0.03230976|7.9104|8.0969
12w_a36|0.0|1|-4.750262163|0|7.412764017000001|2|2|0.0|0.081390556|5.351858133|0.041555556|0.041058884|0.0|-0.917874106|-0.010726574|-0.007897954|0.115646674|-0.1187503719999999|-0.3344729369999999|-0.604676196|0.647732719|0.828393514|-0.098657593|-0.016393443|0.624142499|0|-0.086826396|0.021104445|-79.88912835|112.947763|0.171636756|123.23411609999998|-57.35989379|0.780959767|0.70536279|-44.76031023|99.51883498|-29.58856606|77.49366829|3230.870697|-1597.782567|-1147.197876|41.94801097|0.0273396629999999|-294.8983941|2265.1925920000003|1.0|0.0|0.0|2.0|-7.14|4.04|78.43|2.0|0.0|130.43|0.0|1.0|7.0|34.0|8.0|465.43|0.0|0.0|-5.07|6.26e-06|8.6e-06|0.0|0.0|7.24e-08|-0.05326|3.8881|3.8881|1198.72|318.88|0.4508|0.69466|0.69466|-1644.953222|-0.21034|0.0328886|7.0746|7.6383
12c_a36|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.087096843|5.351858133|0.040899471|0.085843909|0.0|-0.414055975|-0.056994595|0.0010871589999999|0.146546059|-0.103922055|-0.177407665|-0.4423430339999999|0.8941919290000001|0.819222745|-0.033217921|-0.097861598|0.8065052890000001|0|-0.073370864|0.019582215|-67.84435546|60.79111287|0.159266488|102.2992907|-43.57746274|6.546878962999999|0.75500974|-30.27053327|80.22754474|-24.42396797|59.70517794|2785.47514|-1221.198398|-784.3943293|32.34920911|0.019278991|-327.5932797|1617.460455|1.0|0.0|0.0|2.0|-7.18|2.54|69.2|1.0|0.0|128.76|0.0|1.0|5.0|30.0|4.0|415.88|1.0|1.0|-4.59|3.64e-05|2.55e-05|0.0|0.0|6.65e-08|-0.04992|3.8436|3.8436|1137.55|322.58|0.3927|0.68913|0.68913|-1692.312906|-0.2082699999999999|0.02977602|6.6973|8.0458
7g_a8|0.0|1|0.0|1|7.535296702|1|1|1.336155045|-0.092384028|5.4161004020000005|0.0448526079999999|-0.030968098|0.0|-0.481134236|-0.027717137|0.0002620309999999|-0.065174707|0.021974492|0.046246982|-0.418049442|0.627990269|0.7363841520000001|0.098510683|-0.044866536|0.606087461|0|-0.107714754|0.031841955|-67.26263865|144.290464|0.300623857|180.1699331|-40.31185423|56.75323443|0.806738465|-38.68948451|78.41805331|-27.51653399|83.63914665|2802.2242920000003|-1210.7274960000002|-725.6133762000001|34.10836993|0.018613449|-367.6690814|1500.768277|1.0|0.0|0.0|1.0|-7.91|4.66|80.04|2.0|0.0|108.0|0.0|1.0|3.0|30.0|5.0|399.37|0.0|1.0|-5.44|1.67e-06|3.59e-06|0.0|0.0|1.23e-08|-0.06621|3.7874|3.7874|1053.9|327.36|0.5165|0.62073|0.62073|-1374.291597|-0.22129|0.03974865|12.9547|4.6772
16_a3|0.0|0|0.0|0|6.823286122000001|0|0|0.0|0.183636734|4.727387819|0.045993266|0.027762972|1.614080058|-0.371147877|-0.018884246|-0.008409607|0.069124437|0.0032314229999999|0.008045619|-0.614173961|0.659478546|0.767641592|-0.142670655|-0.031683873|0.640070307|1|-0.108919585|0.012203576|-49.45999101|248.6415425|0.302520871|149.4199775|-24.42909382|82.16042286|0.8296818009999999|-26.57128935|56.56724056|-20.36587865|59.82469895|2184.788331|-692.4398741|-342.00731349999995|24.54661368|0.0143895839999999|-325.670405|834.5848652000001|1.0|1.0|1.0|1.0|-7.16|4.57|92.93|0.0|0.0|90.44|0.0|1.0|2.0|23.0|4.0|322.36|0.0|1.0|-4.49|1.05e-05|3.2200000000000003e-05|0.0|0.0|6.97e-08|-0.07095|3.2208|3.2208|856.09|384.94|0.3866|0.6944100000000001|0.6944100000000001|-1371.250459|-0.2029|0.02847445|3613.0|7.3768
4g_a46|0.0|0|0.171759574|1|7.825245291|1|1|2.156712018|-0.153373738|5.587248657999999|0.046415344|-0.093447672|0.0|-0.088529411|-0.138341481|0.010608122|-0.144064904|-0.078780402|-0.121452903|-0.2455749539999999|0.662386484|0.74106323|-0.200628401|-0.193115055|0.635494818|0|-0.056893316|0.00801562|-40.24987057|7.38470955|0.053170267|30.50581108|-23.0928866|72.82863401|0.826861093|-18.72788427|44.72726697|-13.96424081|37.24073329|2242.010126|-684.2477996|-392.5790722|16.88825479|0.007803902|-375.0653627|827.5244845|1.0|0.0|1.0|0.0|-7.8|5.37|43.6|2.0|1.0|106.55|0.0|1.0|3.0|26.0|3.0|366.89|1.0|1.0|-5.38|4.22e-06|4.16e-06|0.0|0.0|1.57e-08|-0.03985|4.4163|4.4163|1064.92|280.74|0.1294|0.6983199999999999|0.6983199999999999|-1492.923098|-0.22587|0.02266493|3.7113|5.5615
9_a15|0.0|0|0.0|0|0.0|0|0|0.0|-0.217598467|0.0|0.04022792|0.096418279|0.0|-0.506073953|0.005692073|0.003160815|0.140072812|-0.203104439|-0.295062413|-0.344978312|0.85357243|0.7059441040000001|0.088615068|0.010183805|0.8105478740000001|0|-0.073701648|0.032464905|-65.07462414|105.5304352|0.153843684|85.79894134|-36.29225274|54.69975317|0.51257747|-22.92354152|85.14415759|-15.93664265|59.20930631|2392.3164920000004|-780.8954896|-435.5070329|31.09118831|0.03598612|-14.02896218|1523.4682269999998|1.0|1.0|1.0|1.0|-7.57|4.95|61.84|2.0|0.0|104.74|0.0|1.0|7.0|27.0|5.0|366.41|1.0|1.0|-4.81|5.63e-06|1.53e-05|0.0|0.0|2.69e-08|-0.0258899999999999|4.3447|3.7487|1042.17|330.74|0.2693|0.6512399999999999|0.70552|-1223.463757|-0.1824|0.01773342|2188.0|6.9706
12bd_a36|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.051990612|5.351858133|0.04625323|0.025649557|0.0|-0.4017244129999999|-0.0288761339999999|0.0045625|0.042808724|-0.101854847|-0.169994208|-0.436345273|0.902377067|0.78699829|-0.011529973|-0.047786573|0.857993338|0|-0.071083327|0.0177487689999999|-65.65179884|83.92365468|0.167521907|110.578217|-43.33557909|0.0|0.78244124|-30.9716039|75.7932235|-23.44707102|58.63647911|2772.776922|-1313.035977|-866.7115819|29.96655829|0.015363883|-372.868829|1678.127264|1.0|0.0|0.0|2.0|-7.34|2.5|69.2|1.0|0.0|133.68|0.0|1.0|5.0|31.0|4.0|409.49|1.0|1.0|-4.6|2.8600000000000004e-05|2.5e-05|0.0|0.0|4.55e-08|-0.05236|3.8786|3544.0|1200.23|349.84|0.4467|0.69411|0.7044100000000001|-1311.291779|-0.19826|0.03110617|7.6908|7.7696
9o_a24|0.0|1|0.0|0|6.605297921|1|1|0.0|-0.064667223|4.59511985|0.028472222|-0.087807028|0.0|-0.387865233|-0.000236595|0.002019902|-0.145366976|0.00177843|0.00294424|-0.38043264|0.738419215|0.785672769|-0.0062180169999999|-0.000453155|0.7086274779999999|0|-0.088586421|0.018492771|-51.14964436|32.50178358|0.229726192|133.0106596|-29.61546471|44.8382925|0.668046377|-29.69744072|66.24061038|-19.05574986|61.99847688|2892.333138|-971.8432428|-562.6938294|28.52459128|0.026064002|-194.5965258|1454.754155|1.0|0.0|1.0|2.0|-7.91|4.36|92.79|1.0|0.0|120.73|0.0|1.0|6.0|32.0|5.0|421.45|0.0|0.0|-4.4|3.2500000000000004e-05|3.9500000000000005e-05|0.0|0.0|1.24e-08|-0.04527|5.8802|4.2643|1126.94|290.75|0.1409|0.41688|0.65292|-1387.887227|-0.22353|0.0533144|5.9089|6.3507
9_a4|0.0|0|0.0|1|7.535296702|1|1|2.130445484|-0.211556011|5.4161004020000005|0.040449735|-0.019160308|2.137757657|-0.064266379|-0.0454860859999999|0.009731833|-0.030976753|-0.0475186259999999|-0.076824065|-0.172904817|0.625717993|0.801082857|-0.151437311|-0.072130166|0.58669472|1|-0.052625548|0.009037784|-37.85762102|13.6577411|0.062897208|34.22811902|-20.60179129|45.21212204|0.792890434|-15.58475436|43.71760622|-14.08655666|33.55665428|2359.945586|-605.7219363|-329.6286606|17.76608225|0.010768243|-318.7769026|763.9415367|1.0|0.0|1.0|0.0|-8.16|5.07|43.6|2.0|0.0|105.09|0.0|1.0|2.0|26.0|3.0|360.84|1.0|1.0|-5.15|1.73e-05|7.06e-06|0.0|0.0|6.9e-09|-0.05256|4.7284|4.0137|999.93|308.91|0.1217|0.5182100000000001|0.6464|-1489.36688|-0.22204|0.02116575|5.4739|7.3188
17_a3|0.0|0|0.0|0|6.823286122000001|0|0|0.0|0.188373421|4.727387819|0.047430556|-0.015463451|1.709081227|-0.349676046|-0.0510707059999999|-0.006696449|-0.027542873|0.020589494|0.036673175|-0.633373061|0.881253042|0.767641592|0.1789147639999999|-0.085686119|0.773152968|1|-0.098658557|0.010321361|-48.88298017|234.4907116|0.1969243769999999|100.2028184|-24.87357062|76.17242478|0.840062179|-25.54439812|55.39769571|-20.12828595|55.45324083|2196.728425|-684.3617224|-348.2299886|23.96047156|0.012803096|-346.0738521|814.6560331000001|1.0|1.0|1.0|1.0|-7.48|4.66|92.93|1.0|0.0|95.5|0.0|1.0|2.0|23.0|3.0|338.81|0.0|1.0|-4.93|2.96e-06|1.18e-05|0.0|0.0|3.28e-08|-0.0720399999999999|3.2102|3.2102|891.3|386.22|0.4062|0.69481|0.69481|-1731.6147670000005|-0.20359|0.02878063|4.8815|7.6383
16_a47|0.0|1|0.0|0|6.605297921|0|0|0.0|-0.134455235|4.59511985|0.042285714|-0.08282926|1.491023983|-0.23280014|0.0506476009999999|-0.004153659|-0.236994128|-0.02006804|-0.0574194159999999|-0.3379683979999999|0.591929006|0.812131575|-0.113476605|0.081171071|0.57616624|1|-0.093207587|0.0186711289999999|-48.19609034|63.13219447|0.308139547|159.6978638|-24.97833451|0.0|0.697929921|-25.03540372|60.36423869|-17.75645434|57.9827944|2315.178558|-674.7452647999999|-349.69668310000003|25.44160067|0.0234786339999999|-205.1602001|966.7808252999998|1.0|1.0|1.0|2.0|-8.17|5.19|66.49|0.0|0.0|91.55|0.0|1.0|3.0|25.0|5.0|337.33|0.0|1.0|-4.42|4.56e-05|3.84e-05|0.0|0.0|6.8099999999999994e-09|-0.05717|4.4393|4.0806|894.43|303.84|0.3182|0.59209|0.6743899999999999|-1166.901251|-0.22568|0.03384512|3.8601|9.0
16a_a10|0.0|0|0.0|1|7.535296702|1|1|2.041062372|-0.187414728|5.4161004020000005|0.0334858389999999|-0.085711535|2.009832665|-0.152205915|-0.0048530629999999|0.011558506|-0.133979603|-0.162508526|-0.254024476|-0.1948324069999999|0.748039584|0.772481675|-0.068377262|-0.008879187|0.72613292|1|-0.052574986|0.013872737|-53.28817038|77.68598956|0.083851314|58.06685151|-36.90194151|99.81657855|0.7270593190000001|-25.21250404|63.53441386|-18.049219|46.01490333|2862.681038|-1119.0515779999998|-774.9407716|24.82496066|0.014796066|-314.4761648|1539.147561|1.0|1.0|1.0|0.0|-8.5|5.19|56.07|3.0|0.0|133.66|0.0|1.0|9.0|33.0|5.0|439.55|1.0|1.0|-5.17|6e-06|6.76e-06|0.0|0.0|3.18e-09|-0.04647|5.6019|3.8718|1310.44|320.22|0.3843|332.0|0.6852199999999999|-1394.797092|-0.20697|0.02819643|4.6574|7.3279
7_a47|0.0|0|0.0|0|0.0|0|0|0.0|0.00763426|0.0|0.04030303|-0.128433676|1.303301032|-0.3939082339999999|-0.0781924059999999|-0.00794321|-0.262805289|-0.021071408|-0.04311702|-0.46105149|0.6995252890000001|0.817389583|-0.04402021|-0.124285418|0.671549194|1|-0.081264417|0.008915606|-54.113260200000006|103.5602725|0.152677268|86.09912617|-30.51603217|0.0|0.816979353|-25.84337052|61.47335819|-20.44278719|50.85512286|2491.885862|-919.9254234|-518.7725468|25.02240371|0.0130514639999999|-357.5076454|1126.008167|1.0|1.0|1.0|2.0|-9.45|6.52|58.04|2.0|0.0|111.28|0.0|1.0|4.0|28.0|4.0|393.84|0.0|1.0|-6.06|3.41e-07|8.75e-07|0.0|0.0|3.52e-10|-0.05297|3.7203|3.7203|1043.33|333.26|0.2144|0.69314|0.69314|-1647.7863539999998|-0.2073699999999999|0.03348545|4.4255|7.6
12as_a36|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.051208473|5.351858133|0.041728395|0.096454203|0.0|-0.452697599|-0.025398105|0.0018565629999999|0.162571317|-0.098698552|-0.166354116|-0.4358775279999999|0.8058720979999999|0.817372883|-0.0389138329999999|-0.04244711|0.770400825|0|-0.082748367|0.019229943|-73.78005999|88.17694537|0.22956209|154.6869148|-49.71556877|0.0|0.768125394|-37.57216725|85.53474971|-25.48765709|68.71652969|2904.092809|-1401.82114|-944.5958066|33.18163581|0.017444469|-361.3444194|1824.98997|1.0|0.0|0.0|2.0|-6.89|2.09|86.27|1.0|0.0|133.95|0.0|1.0|6.0|32.0|5.0|423.47|0.0|0.0|-3.95|0.000154|0.000112|0.0|0.0|1.29e-07|-0.05789|4.5202|3851.0|1207.35|321.96|0.5902|0.53815|0.68211|-1385.322633|-0.21419|0.03674596|6.8556|7.2291
14b_a3|0.0|0|0.0|0|6.823286122000001|0|0|0.0|0.143500839|4.727387819|0.039799383|-0.1551678719999999|1.7086790859999998|-0.356087317|-0.102362298|-0.004161699|-0.288944272|-0.050943323|-0.094863591|-0.575695827|0.882394075|0.7809478329999999|-0.133815639|-0.170297225|0.8255789570000001|1|-0.090994113|0.012828558|-49.38772279|252.49572540000003|0.2135234869999999|104.4171556|-24.15156108|82.79166784|0.766915433|-21.76034149|57.87172082|-17.83445545|50.77131401|2160.565755|-642.0403962|-313.9702941|23.25478753|0.017348996|-261.0537205|837.1723509999999|0.0|1.0|1.0|1.0|-6.89|3.71|105.82|0.0|0.0|93.25|0.0|1.0|2.0|23.0|4.0|319.38|0.0|1.0|-3.99|3.54e-05|0.000103|0.0|0.0|1.28e-07|-0.06676|3.0724|3.0724|879.19|403.54|0.2276|0.70123|0.70123|-1327.349444|-0.19618|0.02844675|3.8724|6.4202
3p_a32|0.0|1|0.0|0|8.02059915|1|1|0.0|0.007752757|6.008813185|0.036666667|-0.050639647|2.1365141480000003|-0.419292538|-0.074544773|0.000920756|-0.092884784|-0.146606489|-0.26891009|-0.53666614|0.737842269|0.8599558070000001|0.058054833|-0.120768771|0.6956696440000001|1|-0.070907174|0.021264377|-58.13283248|40.28175307|0.180429124|106.1908248|-34.21384146|57.82331968|0.6199678829999999|-24.56127372|73.07639870000001|-17.1756096|54.24719019|2650.4178850000003|-755.7268222|-444.779939|27.70403125|0.025390655|-141.21321609999998|1218.977375|1.0|0.0|1.0|1.0|-6.79|3.71|131.25|1.0|0.0|112.37|0.0|1.0|4.0|27.0|4.0|395.5|0.0|1.0|-4.25|7.78e-06|5.629999999999999e-05|0.0|0.0|1.62e-07|-0.04963|3.6436|3.6436|1057.58|340.28|0.3083|0.7017100000000001|0.7017100000000001|-1879.350471|-0.20018|0.02642856|5.4496|7585.0
