molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|MATS1c|GATS1are|MATS8s|SIC2|nFaHRing|RASA|FNSA3|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|WNSA4|GRAV|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Zero Point Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
3n_a32|1|1|1|3.616639267|0.0|7.773594467000001|1|0.609420754|0.0|-0.0376583329999999|-0.00615216|5.733341277|-0.01504795|1|0.035643275|-0.056907012|2.22272854|0.000609539|-0.1006122119999999|10.3110027|-0.0711168609999999|3|3|0.002379137|-0.086764744|-0.435658951|0.810658423|-0.018016496|0.868826775|1|0.840041782|-0.074507943|0.01889769|-42.83673428|10.86481886|121.6040686|0.159958218|-0.027401986|-30.65624207|0.0|0.648933114|-24.62805609|65.41881458|-15.75418035|53.70155314|0.456693072|2526.071154|2426.73803|-9.057526067|5553.014016|0.0210408339999999|-171.25176130000003|1068.190111|522.1674161999999|12.0969734|1.0|1.0|0.32|-6.96|6.71|5.01|120.17|2.0|0.0|3.0|-5.96|26.0|-5.98|0.0|4.07|1.11e-06|0.000424|3.74|1.1e-07|4.19e-05|3.5459|2.57|3.5459|614.67|1036.75|464.67|0.7028399999999999|-1825.163542|0.02901944|6.2667|21.0|7.6778
4k_a46|0|0|0|0.0|0.173180233|7.825245291|1|1.134637098|2.145043462|-0.050636784|-0.0049602|5.587248657999999|-0.088084767|1|0.0510113959999999|-0.104665424|0.0|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|1|0.006050983|0.008544799|-0.3860697829999999|0.78837943|-0.003017362|0.787615341|0|0.8789113709999999|-0.091943864|0.007038271|-49.65634024|3.801175594|171.92614719999997|0.121088629|-0.0306644389999999|-25.25406274|0.0|0.8732380740000001|-26.8180173|50.48291318|-16.56101615|53.45751583|0.417368922|2104.876032|1912.936687|-8.94414722|4685.0322320000005|0.006892404|-403.1511415|910.3230822|519.5743695|3.722397006000001|1.0|1.0|0.33|-6.61|4.26|4.77|50.94|1.0|0.0|2.0|-4.82|25.0|-5.46|1.0|3.79|1.5e-05|5.0|4.05|2.48e-07|8.28e-05|5.4228|4.52|4.4485|582.84|1001.96|500.36|0.39943|-1053.196897|0.03653474|5.7714|0.08|7.0969
16b_a32|1|1|1|3.2902303|0.0|7.765993078999999|0|0.2980105389999999|0.0|0.0873104119999999|-0.008469352|5.733341277|-0.3723824429999999|0|0.041958333|-0.012739425|2.033356859|-0.008277865|-0.018753196|10.31100078|-0.0657820279999999|3|3|-0.00180101|-0.1202046419999999|-0.586122949|0.745820612|0.056127969|0.907055332|1|0.7465375040000001|-0.088716278|0.015808858|-56.84546999|10.12961779|53.96132589|0.253462496|-0.0345657579999999|-44.4669946|9.827907321|0.7476362679999999|-36.42406481|80.37824892|-22.14820988|66.97508778|0.414997448|3037.795494|3264.235184|-14.19159402|6612.089615999999|0.017136832|-317.3487516|1392.342653|597.8890744|10.98052464|1.0|2.0|0.28|-7.6|5.4|4.88|165.49|1.0|0.0|7.0|-6.28|28.0|-6.72|0.0|3.26|5.19e-07|0.000225|3.14|2.54e-08|1.1e-05|3.6211|6.37|3.6211|676.92|1137.73|567.01|0.70233|-2315.757928|0.03900066|7.0093|17.0|7.7696
18c_a30|0|0|0|0.0|0.0|7.412764017000001|2|0.604986846|0.0|0.12157783|-0.0109670669999999|5.351858133|-0.118776867|2|0.042560386|0.011887112|0.0|-0.003436924|0.0119521719999999|10.31163825|-0.0351777|1|1|-0.002215642|0.003429114|-0.562807327|0.841060094|0.034468997|0.885516463|0|0.717052026|-0.105618255|0.019360263|-71.31647561|13.07260474|384.391404|0.282947974|-0.042101245|-50.86775696|103.215593|0.7859920029999999|-48.15493021|87.76550537|-28.4279687|84.38908035|0.448899917|3002.59061|3094.729399|-19.19537998|6685.737642|0.018410634|-386.2200097|1916.918155|713.7769663|12.43138832|0.0|2.0|0.13|-6.19|3.04|1.72|124.74|1.0|0.0|6.0|-5.01|32.0|-7.05|0.0|1.91|9.68e-06|0.00427|2.74|6.520000000000001e-07|0.000288|3.4848|4.54|3.4848|711.56|1209.11|543.46|0.69123|-1744.2261030000002|0.04503016|8.64|12.0|7.9208
14e_a23|0|1|1|0.0|-4.45581912|7.423568444|0|1.197957573|3.052208981|0.059967018|-0.008865361|5.351858133|-0.272389934|2|0.044241453|0.023369734|0.650989437|0.001027627|0.021081733|10.3132176|-0.009871698|2|2|0.001951778|-0.07256543|-0.5232404310000001|0.560094237|0.133270225|0.8510270329999999|1|0.925392058|-0.073376247|0.018022127|-51.07141556|12.5437807|48.244071000000005|0.074607942|-0.03935934|-43.33511299|0.5612316039999999|0.796525872|-35.54678231|74.75779594|-27.39493099|63.61519626|0.49543439|3255.313968|2428.874279|-19.06744972|7663.17288|0.017954325|-412.7765217|1719.6510460000002|658.8108151|12.49658915|1.0|1.0|0.09|-8.23|4.42|6.19|105.02|2.0|1.0|6.0|-6.38|34.0|-6.06|0.0|4.5|4.1200000000000004e-07|0.000198|4.46|5.94e-09|2.85e-06|3.7033|4.2|3.7033|706.39|1209.58|571.39|0.63922|-1966.720803|0.02250947|5.5469|3.0|8.5214
9h_a24|1|0|0|2.916716427|0.0|7.153833802|0|1.428198245|1.726213624|-0.203768024|-0.002864393|5.209486153|2.01e-05|2|0.023854167|0.078066659|0.0|0.013595277|-0.209618231|10.96661419|-0.002471577|2|2|0.012380829|-0.02551563|-0.207206943|0.687815726|0.183289617|0.859720539|0|0.883775278|-0.060337884|0.018457687|-28.52000725|8.724425117000001|167.2085719|0.1162247219999999|-0.026280957|-15.35662744|1.773520599|0.572371258|-13.48059881|47.51520531|-12.42226332|37.24443236|0.477589721|2062.34011|768.1954692|-5.871651668999999|4170.098082|0.031789952|-68.41568372|737.9073405|295.8603625|15.02620893|1.0|1.0|0.0|-6.05|2.42|2.72|72.28|0.0|0.0|3.0|-2.83|22.0|-6.85|1.0|1.97|0.00147|423.0|1.7|8.95e-07|0.000258|5.1739|1.16|4.3437|506.68|831.92|363.48|0.54606|-945.153352|0.0305020989999999|7.7741|77.0|7.1135
14g_a23|0|1|1|0.0|-4.794439428|7.423568444|0|1.197957711|3.0793867980000003|0.180361525|-0.014609495|5.351858133|-0.301504331|2|0.0422736629999999|0.058422864|0.653317181|-0.002390707|-0.031968899|10.3132174|-0.030586527|2|2|-0.0004039459999999|-0.0962526|-0.648987099|0.598213287|0.010202051|0.854683662|1|0.907334473|-0.072819606|0.018341721|-51.82254036|13.05300369|95.64648102|0.092665527|-0.041536002|-48.76552945|1.5679977319999998|0.780315815|-36.87984398|83.15907597|-29.55936307|64.87554405|0.461846955|3400.464046|2531.8503170000004|-21.03611074|8005.353973|0.020564836|-398.9771038|1931.945357|676.4530574|14.63509796|1.0|1.0|0.09|-7.95|3.97|6.18|114.25|2.0|1.0|7.0|-6.89|35.0|-5.94|0.0|4.35|1.29e-07|6.38e-05|4.76|1.12e-08|5.57e-06|3.7042|5.17|3.7042|730.13|1233.48|583.38|0.56658|-2041.934312|0.0221162|10245.0|0.01|8.0
8_a47|0|0|0|0.0|0.0|7.252053952000001|0|1.24688044|0.0|0.003732288|-0.007835945|5.476463552|-0.099564745|2|0.0363475179999999|-0.087101663|1.335354131|-0.008756|-0.153669322|10.93671024|-0.14203855|0|0|-0.007648516|-0.00158075|-0.4497577479999999|0.686795267|-0.035681436|0.842571655|1|0.8497568740000001|-0.075955381|0.008687692|-44.09728708|5.043798869|90.32612351|0.150243126|-0.035797309|-30.83488674|0.0|0.819702033|-25.60148752|60.62152862|-20.78278301|49.14108595|0.414302597|2621.772106|2217.264922|-12.06582525|6219.278078|0.012935553|-371.2177396|1166.287236|559.4973856|7.509972037000001|1.0|2.0|0.13|-9.25|5.67|6.77|58.04|2.0|0.0|4.0|-6.59|29.0|-4.79|0.0|5.03|2.56e-07|0.000104|5.61|5.62e-10|2.28e-07|3.6696|4.91|3.6696|621.06|1071.62|433.38|0.6877800000000001|-1685.8518170000002|0.03283575|4.6281|0.05|7.3
14_a4|0|0|0|0.0|0.0|7.535296702|1|1.399909181|1.947126795|-0.2248919089999999|-0.001935612|5.4161004020000005|-0.04986736|1|0.0409444439999999|-0.0135414919999999|0.0|0.009588001|-0.08389836|10.94612798|0.117232935|1|1|0.008943549|-0.016862096|-0.199315317|0.507307223|0.158051825|0.843811017|0|0.8510382459999999|-0.065776751|0.013047382|-29.91067393|5.933038407000001|12.12963775|0.148961754|-0.03015272|-14.69670456|85.72299913|0.768457211|-13.60128622|39.49511556|-13.71135194|35.84371234|0.40126838|1911.448021|1378.961008|-6.23496557|3944.638539|0.015779688|-244.1511936|588.8091192|280.2639278|7.175500282000001|0.0|0.0|0.06|-5.71|3.59|4.09|30.71|0.0|0.0|2.0|-3.4|21.0|-5.8|1.0|3.2|0.000396|0.11|3.09|1.95e-06|0.000539|4.5233|3.22|4.2312|475.32|794.51|353.16|0.53298|-918.851356|0.020300099|3.3312|1.32|5.8794
9g_a40|0|0|0|0.0|0.0|7.515889085|0|0.604992427|1.849105962|-0.058811055|-0.0054957819999999|5.4161004020000005|-0.0220464379999999|0|0.043730159|0.07954859|0.895670535|0.011921308|0.139758613|10.31197177|-0.145879501|2|2|0.0115573539999999|-0.037217966|-0.383703998|0.694156166|-0.384131901|0.821935848|1|0.90454157|-0.063539055|0.021367335|-33.47455057|11.25704374|65.74631496|0.09545843|-0.031197254|-21.93596333|64.08637519|0.740240206|-17.63553984|51.16627179|-16.43578193|44.73159432|0.476386801|2169.234651|349.4421673|-8.658932892000001|4435.743087|0.018087202|-253.1335385|843.7257374|384.6422631|9.528957565|1.0|1.0|0.06|-6.43|2.91|2.93|72.28|0.0|0.0|3.0|-2.49|23.0|-7.17|1.0|1.93|0.00323|977.0|1.37|3.720000000000001e-07|0.000113|3.0778|3.83|3.0778|559.04|923.42|469.6|0.70233|-1332.31775|0.01134289|5063.0|3548.0|5.45
8b_a8|1|0|0|3.191799887|0.0|7.535296702|1|1.395658149|1.42474537|-0.023718767|-0.013834266|5.4161004020000005|-0.182065125|1|0.040054466|0.019958073|0.0|-0.0055544409999999|-0.0422693659999999|10.94650923|-0.03443232|1|1|-0.003593429|0.049587543|-0.5058761820000001|0.758899977|0.097555876|0.8354024290000001|0|0.558354653|-0.130159955|0.032440348|-79.74587194|19.87542051|172.84152849999998|0.441645347|-0.047457424|-43.64473805|89.09854311|0.781454722|-48.85837649|84.97574547|-29.07602182|99.62129245|0.4835310479999999|2863.095568|1821.324722|-17.8141788|6471.7604200000005|0.022425382|-344.8810688|1823.170337|589.263087|13.73949201|0.0|2.0|0.09|-7.13|3.65|3.03|112.23|1.0|0.0|4.0|-4.77|31.0|-6.87|0.0|2.9|1.6899999999999997e-05|7.0|2.76|7.33e-08|3.04e-05|4.5819|6.41|3.2992|640.35|1098.17|488.56|0.57234|-1406.829227|0.03204403|7.4497|5.08|5.2941
5_a18 (BIBF0775)|0|0|0|0.0|0.0|7.03438793|2|1.251175715|0.0|0.0160123|-0.005220163|4.844187086|-0.015946718|1|0.035478927|-0.0366107389999999|0.0|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0|0|0.0036739159999999|-0.144352593|-0.453086741|0.7140745620000001|-0.001626287|0.774859029|0|0.8432358679999999|-0.068989967|0.008501088|-52.09190866|6.418873637000001|10.36586529|0.156764132|-0.029755876|-44.61038661|50.25564119|0.8159410579999999|-39.33277643|67.25977848|-22.46761997|58.5107823|0.483962172|3115.979466|1645.395714|-16.96451322|7221.114573000001|0.010831199|-477.1120625|1955.044427|1140.896548|8.178259299999999|1.0|2.0|0.32|-9.21|4.09|3.69|76.5|3.0|1.0|8.0|-6.07|37.0|-5.96|1.0|3.2|8.590000000000001e-07|0.000425|4.73|6.18e-10|3.06e-07|3.2027|8.45|3.2027|817.02|1446.02|691.68|0.69298|-1571.843719|0.02305362|2.8009|34.0|7.4685
7_a4|0|0|0|0.0|0.0|7.535296702|1|1.343865525|2.060422336|-0.237954652|-0.001729561|5.4161004020000005|-0.003297033|2|0.037694444|-0.07290303|2.048170299|0.008409909|-0.125778587|10.92992954|0.04206117|1|1|0.008242591|-0.042220092|-0.174410426|0.527072036|0.022270259|0.87010589|1|0.825830607|-0.0650223009999999|0.01470626|-32.72992462|7.402610584|14.01468959|0.174169393|-0.026733161|-18.06277106|79.08210981|0.7179916670000001|-16.47508541|44.34066533|-13.45652664|40.13253521|0.437317462|2286.169166|1915.566579|-6.773539148999999|5022.496714|0.016800137|-219.4585767|749.6759227000001|407.1471338|8.456594282000001|1.0|0.0|0.15|-7.46|4.42|4.67|43.6|0.0|0.0|2.0|-3.81|25.0|-6.03|1.0|3.56|0.000156|0.0514|3.22|3.49e-08|1.15e-05|4.0379|2.91|4.0379|538.92|915.46|365.73|0.59702|-1089705.0|0.02317758|4926.0|151.0|6821.0
43_a18|0|0|0|0.0|0.0|7.03438793|2|1.251175234|0.0|0.032999679|-0.005099385|4.844187086|-0.01369899|1|0.033734062|-0.05314954|0.0|0.002712865|0.031746165|10.94702053|-0.032429984|0|0|0.003801459|-0.140532044|-0.460675034|0.718255592|-0.023109314|0.7458234990000001|0|0.852344887|-0.070166168|0.006890688|-54.49271386|5.35147222|0.66443384|0.147655113|-0.0311212229999999|-49.60799696|21.60709738|0.8743733490000001|-42.32033664|69.46280937|-24.16948112|59.84418608|0.481954273|3172.923606|1579.614523|-18.77059344|7428.282915000001|0.007193089|-581.4944803999999|2045.512486|1228.492038|5.5863235410000005|1.0|2.0|0.34|-9.6|4.5|4.08|76.5|3.0|1.0|9.0|-6.45|38.0|-5.78|0.0|3.48|3.55e-07|0.00018|5.1|2.52e-10|1.28e-07|3.2233|8.79|3.2233|843.1|1493.25|702.4|0.6926800000000001|-1611.126246|0.02315412|3.6943|625.0|6.2041
13n_a6|1|0|0|3.425442623|0.0|6.842683282|0|1.4290206230000002|0.0|0.030890422|-0.010884884|4.727387819|-0.135152403|2|0.04393617|0.058267173|1.628408574|-0.0093684169999999|-0.06507689|10.95053349|-0.033224059|1|1|-0.00687003|-0.068956229|-0.57091314|0.870730542|-0.064779873|0.832753533|1|0.70890216|-0.100363599|0.017758385|-68.88015714|12.18768927|90.97854097|0.29109784|-0.038490115|-51.52585133|103.012404|0.748967057|-47.27287681|88.73738138|-26.41600355|81.06784641|0.47066442|2952.259627|2535.307313|-18.12946621|6386.381394|0.019904118|-341.7352549|1904.575345|724.3873672999999|13.66031867|1.0|3.0|0.08|-9.67|4.19|3.76|122.47|1.0|0.0|6.0|-4.64|33.0|-7.23|0.0|2.62|2.27e-05|0.00987|2.43|2.1499999999999998e-10|9.35e-08|4.8185|4.27|3.3510000000000004|727.69|1232.6|548.09|0.55028|-1423.451366|0.05026727|10.1967|75.0|7.1249
8e_a12|0|1|1|0.0|0.0|6.803505258|1|1.283834633|1.873617728|0.050021617|-0.006350143|4.727387819|-0.049397555|2|0.037430556|0.0661362779999999|2.197856963|0.005196034|-0.087658302|10.94458094|-0.0309579439999999|1|1|0.005744805|-0.079913108|-0.448676455|0.83954453|-0.036433876|0.815412281|1|0.939627917|-0.05202522|0.0155147339999999|-29.79080011|8.884082475|51.38557748|0.060372083|-0.031094185|-28.78776717|0.0|0.7112578709999999|-17.05887601|61.4656313|-17.80522313|38.67488258|0.45384745|2548.979738|2112.908299|-10.19566754|5490.975165|0.019545275|-241.94192880000003|1201.604574|561.9859171|11.19206011|1.0|1.0|0.14|-7.93|3.34|2.68|55.1|2.0|0.0|3.0|-4.37|28.0|-6.03|1.0|3.12|4.25e-05|0.0156|3.53|1.19e-08|4.34e-06|5.247999999999999|3.45|3.3044|612.59|1048.44|481.04|0.38889|-1177.380602|0.02580783|1.9327|588.0|6.2306
12bc_a36|1|0|0|3.43846811|0.0|7.412764017000001|2|1.284647662|0.0|-0.058020733|-0.007661816|5.351858133|-0.042515909|2|0.04625323|0.068351685|0.0|-0.001012333|-0.079009683|10.95883416|-0.027636036|1|1|-0.00097037|-0.101451485|-0.442519304|0.884841888|0.006621918|0.892249657|0|0.834305498|-0.077192869|0.01824287|-51.87437401|12.2593899|83.35308244|0.165694502|-0.038558877|-48.36968394|0.0|0.77146807|-34.8600941|83.97121855|-25.91194805|64.13376391|0.467645467|2927.476132|2623.395239|-17.41308622|6587.689277|0.017847333|-364.8584744|1679.392125|661.6709012|11.99358509|0.0|2.0|0.14|-7.76|3.99|3.19|69.2|2.0|0.0|5.0|-5.08|31.0|-6.26|1.0|2.82|8.27e-06|0.00372|3.93|1.74e-08|7.83e-06|5.2189|4.42|3.8696|705.12|1188.37|563.76|0.35775|-2151.9100780000003|0.03419831|9.2445|8.0|8.0969
4d_a46|0|0|0|0.0|0.173086735|7.825245291|1|1.134637067|2.146507937|-0.1397563859999999|-0.001749881|5.587248657999999|-0.017469934|2|0.047736111|-0.131948546|0.0|0.0116902869999999|-0.111025108|10.96333164|-0.076521434|1|1|0.010756749|-0.0814707009999999|-0.240143042|0.6535171|-0.213089038|0.8075680409999999|0|0.936057958|-0.056384895|0.008652238|-30.95621863|4.750218646|8.241078584|0.063942042|-0.024616555|-21.33218735|74.62074724|0.813427965|-16.99546444|43.60839351|-13.51488667|35.70643728|0.441136013|2181.291783|2233.65548|-7.419891252999999|4993.774007|0.0086574759999999|-344.15403910000003|764.2776167999999|509.0572545|4.753094337|1.0|0.0|0.35|-7.41|4.81|5.11|43.6|2.0|1.0|2.0|-4.93|25.0|-5.4|1.0|4.11|1.18e-05|0.00416|4.3|3.88e-08|1.3699999999999998e-05|4.4265|4.18|4.4265|588.18|1009.78|503.76|0.69884|-1453.635434|0.02292966|3.7104|517.0|6.2865
12j_a36|1|0|0|3.502198129|0.0|7.412764017000001|2|0.6293514410000001|0.0|-0.084183025|-0.007086381|5.351858133|-0.0446165029999999|2|0.039061728|0.091496219|0.0|0.00285431|0.039869055|10.33556498|-0.051080247|1|1|0.003710345|-0.07550872|-0.436310965|0.906423012|-0.1241793309999999|0.87043328|0|0.852586292|-0.069970795|0.018160631|-46.2113679|11.99396966|26.39145693|0.147413708|-0.037113558|-46.00836307|2.098786266|0.7758129420000001|-30.5197407|80.59149538|-24.51120192|58.20533756|0.457280037|2881.20453|2536.987511|-16.18812775|6352.018345|0.016546717|-364.314663|1706.0876829999995|725.9470896|10.92807939|1.0|2.0|0.17|-7.05|3.33|2.61|94.5|1.0|0.0|6.0|-4.85|31.0|-6.64|0.0|2.33|1.4300000000000002e-05|0.0061|3.19|8.95e-08|3.83e-05|5.2072|3.37|3.7807|694.28|1198.96|536.01|0.37116|-1670.184251|0.02793415|8.5953|0.01|8.0
9_a3|0|0|0|0.0|0.0|6.823286122000001|0|0.605017128|0.0|0.187952252|-0.007847313|4.727387819|-0.100592457|1|0.034166667|-0.126542538|2.4071976040000003|-0.004918099|0.065373003|10.31162238|0.023606557|1|1|-0.003863265|0.083014843|-0.614170287|0.923357627|-0.260349706|0.7327715159999999|0|0.84649775|-0.095161413|0.007377805|-44.74600478|3.469130065|223.4501605|0.15350225|-0.038196575|-18.47392835|72.50764604|0.886859678|-21.04009269|43.50933802|-17.96047462|48.21513485|0.413418346|2017.0704920000005|1383.145159|-8.445224386|4430.929894|0.008976383|-363.8118546|708.8118076000001|349.6957191|4.220799781|1.0|1.0|0.0|-7.26|4.9|4.62|80.04|1.0|0.0|2.0|-5.53|22.0|-5.21|0.0|3.7|2.96e-06|0.000899|4.14|5.5e-08|1.67e-05|5.8185|3.28|3.7356|512.44|857.36|350.27|0.3639699999999999|-1255.9558029999998|0.0242342|2.6661|10965.0|4.96
18_a31|1|0|0|3.281949877|0.0|7.401841579|0|0.610137226|0.0|0.0690370959999999|-0.013634202|5.351858133|-0.138136629|0|0.0427124179999999|-0.051184519|0.0|-0.009923585|-0.001973566|10.31169929|-0.096301845|2|2|-0.007811355|-0.065041042|-0.604728055|0.868704545|0.022160691|0.904870098|0|0.72588713|-0.11789212|0.014467496|-69.19879619|8.49194438|238.9516432|0.27411287|-0.040279446|-44.60622732|0.0|0.7774768320000001|-40.61741697|85.81723707|-23.64270989|77.69074057|0.4492048839999999|2241.561812|1935.374782|-13.87749294|4856.251645|0.01673486|-325.73954460000004|1368.42913|477.1857166|9.822812434|1.0|3.0|0.28|-6.54|4.9|3.48|119.14|1.0|0.0|7.0|-4.62|25.0|-6.72|0.0|2.89|2.42e-05|0.00862|2.47|2.9e-07|0.000104|5.0092|4.81|3.9105|630.26|1041.21|541.33|0.51842|-1465.300904|0.04825999|4.6746|0.13|6.8861
5_a47|0|0|0|0.0|0.0|0.0|0|1.304329328|0.0|0.019688132|-0.009295857|0.0|-0.188550227|2|0.037492877|0.003858593|1.284688504|-0.012670377|-0.002627182|10.9367109|0.045246333|0|0|-0.011237954|-0.019811664|-0.454659897|0.7063295709999999|0.065981732|0.861595935|1|0.807957755|-0.087763105|0.009936558|-46.33853208|5.246458665|104.9032216|0.192042245|-0.038537768|-27.93318665|0.0|0.781571204|-24.46654029|62.14504725|-20.34777119|51.58499074|0.4736061789999999|2368.870941|1349.003107|-10.74353333|5501.708422|0.017501741|-297.3367046|1015.343288|416.1194472|9.240842159|1.0|2.0|0.0|-8.68|4.73|5.96|58.04|2.0|0.0|3.0|-5.65|26.0|-5.19|0.0|4.29|2.25e-06|0.000824|4.7|2.07e-09|7.590000000000001e-07|3.7083|4.37|3.7083|561.61|951.68|401.16|0.69291|-1569.20723|0.03591467|3.8816|0.02|7.7
17a_a50|0|1|1|0.0|0.0|7.934155233999999|1|1.349854788|4.319202937|-0.186084687|-0.002225436|5.82008293|0.009691515|1|0.034142512|-0.109740063|2.189373662|0.012510153|-0.0979202769999999|10.94500663|-0.131632653|2|2|0.012893333|-0.239713023|-0.220088198|0.762224122|-0.204032723|0.828062407|1|0.92300665|-0.045404408|0.013784807|-29.57096251|8.977762705|10.03717565|0.07699335|-0.0280449529999999|-33.3079288|84.34722313|0.7899109000000001|-19.25896309|58.69900789|-18.26510428|38.54872522|0.486855438|2644.4486420000003|1799.721631|-11.89568886|5718.782531|0.011602876|-377.6260803|1294.887612|719.3470265|7.556715901|1.0|0.0|0.29|-6.76|3.39|4.14|51.77|1.0|0.0|6.0|-3.99|30.0|-6.44|1.0|3.27|0.000102|0.0408|3.23|1.75e-07|6.97e-05|4.2478|3.08|4.0477|705.96|1204.79|616.93|0.6244|-1258.260865|0.02594911|8.2991|85.0|7.0706
4d_a49|0|0|0|0.0|0.0|7.535296702|1|1.343847746|2.097463308|-0.06085453|-0.006135653|5.4161004020000005|-0.058204482|2|0.036555556|-0.090862681|1.76904838|0.000607064|-0.053327669|10.92777282|0.013451218|1|1|0.001356445|0.000511959|-0.417231241|0.7745859279999999|-0.008564167|0.834151595|1|0.752634646|-0.089942837|0.013625199|-55.40321178|8.392883773|85.21839288|0.2473653539999999|-0.0281044679999999|-32.61868996|57.16412513|0.654728051|-34.12740785|66.51766234|-17.31186002|63.79609555|0.470013152|2658.242991|1640.195062|-10.66380249|5915.214567|0.022019681|-190.6195379|1374.947536|641.1445234|13.56373757|1.0|2.0|0.22|-7.58|3.16|2.8|98.72|1.0|0.0|6.0|-3.13|30.0|-7.7|0.0|2.27|0.000743|296.0|1.45|2.64e-08|1.05e-05|5.7447|2.99|3.8047|668.09|1144.04|495.7|0.40593|-1293.049085|0.0395418|5.5765|18.0|7.7447
14e_a25|0|0|0|0.0|0.0|6.842683282|0|1.4200152069999998|1.5926486519999998|0.039261746|-0.008591251|4.727387819|-0.138693649|2|0.0389622639999999|0.0065927719999999|1.906869097|-0.00131452|0.002856489|10.93106299|0.011176663|1|1|-0.0005394919999999|0.015497482|-0.50909623|0.717460414|-0.144369439|0.8322445820000001|1|0.7240504329999999|-0.1011107469999999|0.015024526|-73.99302943|10.99497534|372.1805977|0.275949567|-0.038772226|-53.79722636|97.78313402|0.806446896|-54.14823405|84.60373462|-28.3735856|84.98800478|0.491527882|3126.080106|2620.6698690000003|-20.76384175|6952.485076999999|0.015154859|-448.516796|2005.4567600000005|811.3237836|11.09035375|1.0|2.0|0.07|-9.14|3.65|4.02|115.79|1.0|0.0|7.0|-5.14|35.0|-6.96|0.0|3.02|7.29e-06|0.00337|3.04|7.31e-10|3.38e-07|5.8431|6.51|3.9613|760.96|1300.08|596.96|0.31019|-1520.701142|0.04875868|7.2625|75.0|7.1249
8f_a8|1|0|0|2.939511291|0.0|7.05012252|0|1.394802091|1.241306689|0.024051247|-0.01032134|4.844187086|-0.249095464|0|0.043758865|0.0587545909999999|0.0|-0.007796225|-0.08540947|10.94343488|0.007079485|1|1|-0.007036544|0.09830823|-0.5373378529999999|0.578166105|-0.016217844|0.751162751|0|0.5968139689999999|-0.122135295|0.013566221|-71.22071405|7.91086576|317.0847898|0.403186031|-0.048375351|-36.18904175|67.99102163|0.90577048|-41.53091131|67.4402386|-28.20910228|79.13157981|0.456995667|2622.044457|1892.066521|-16.44956443|5948.547713|0.009226445|-473.23361|1370.325626|485.8626377000001|5.380213594|0.0|2.0|0.0|-7.95|4.69|4.72|80.88|2.0|0.0|4.0|-5.21|29.0|-5.98|0.0|4.04|6.11e-06|0.0023899999999999|3.82|1.13e-08|4.43e-06|4.7027|7.71|3.4876|602.63|1022.89|477.92|0.55661|-1361.455053|0.03173623|7.8014|22.76|4.6428
2_a27|0|0|0|0.0|0.0|6.605297921|0|1.402655014|3.250529415|0.09890645|-0.0065894809999999|4.59511985|-0.0609613559999999|2|0.0427777779999999|-0.196529806|1.267636369|0.009338889|0.11675125|10.93783218|0.017751479|1|1|0.00988756|-0.21066171|-0.475677812|0.639024713|0.137868605|0.8585302370000001|1|0.8468699609999999|-0.058444848|0.019809599|-29.42169804|9.972342226|9.194894069|0.153130039|-0.029261411|-20.65736087|53.58106492|0.6684621829999999|-14.81116546|52.43208086|-14.73047548|39.39404027|0.4424192289999999|2210.487938|1270.627585|-7.415462877|4774.521748|0.022639983|-169.6109632|859.4181658|373.9912084|11.39718489|1.0|0.0|0.11|-5.84|2.43|2.49|65.6|0.0|0.0|2.0|-3.19|24.0|-6.69|1.0|2.52|0.000644|204.0|2.18|1.45e-06|0.0004599999999999|4.1624|4.32|4.1624|538.57|906.48|420.7|0.55857|-1043.665151|0.02268519|6.8854|13.0|7.8861
