molecula|SddssS|n9FaRing|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|FNSA4|WNSA5|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12bb_a36|0.0|0|0.0|0|2|2|1.29704416|0.0|-0.008239316|5.351858133|-0.117921811|-0.444923056|-0.006877664|-0.018516159|10.96022185|-0.027636036|1|0.2463876689999999|-0.098027247|-0.421445726|1|0.653741315|0.836170906|0.0534307559999999|-0.045186455|0.892249657|0.632625562|0|0.6888482109999999|-0.090660196|-0.114330726|0.022069757|-58.19935506|-73.39466247|14.16769093|0.311151789|-0.038872447|-47.11573753|-37.36110291|88.14984373|-24.95418524|0.4808928389999999|442.2064275|-1247.709262|2458.790147|-16.01935076|0.280705922|15.13083401|6285.088971|-800.967538|0.022984922|-281.5518699|1734.6302440000002|593.6088758|1.0|0.0|0.0|4.72|0.14|-7.12|3.55|2.78|0.0|123.67|0.0|5.0|31.0|-6.8|417.41|0.0|-4.32|0.000102|0.0424|4.81e-05|0.0|7.599999999999999e-08|3.17e-05|-0.0566799999999999|5.2382|3.66|3.8001|-1431.4091|-1431.374881|667.88|326.27|236.69|0.38838|688.0|0.0736|6251.0|-0.21175|0.03421884|-1431.238418|8657.0|0.01|8.0|8.0
5_a47|0.0|0|0.0|0|0|0|1.304329328|0.0|-0.009295857|0.0|-0.188550227|-0.390426|-0.012670377|-0.002627182|10.9367109|0.045246333|0|0.0083528919999999|-0.019811664|-0.454659897|2|0.7063295709999999|0.795032176|0.065981732|0.0743193|0.861595935|0.675164258|1|0.807957755|-0.087763105|-0.1001981959999999|0.009936558|-46.33853208|-52.90420509|5.246458665|0.192042245|-0.038537768|-27.93318665|-24.46654029|62.14504725|-20.34777119|0.4736061789999999|426.5981263000001|-793.5630764|1349.003107|-10.74353333|0.218428796|11.13432113|5501.708422|-418.9977997|0.017501741|-297.3367046|1015.343288|416.1194472|1.0|1.0|1.0|2.67|0.0|-8.68|4.73|3.26|0.0|101.51|0.0|3.0|26.0|-5.19|365.79|1.0|-5.5|2.25e-06|0.000824|3.18e-06|0.0|2.07e-09|7.590000000000001e-07|-0.05535|3.7083|4.37|3.7083|-1569.369195|-1569.333281|561.61|334.35|334.35|0.69291|0.69291|0.2108|2.9121|-0.20954|0.03591467|-1569.258939|3.8816|0.02|7.7|7.7
25_a12|0.0|0|0.0|0|0|0|1.404967476|0.0|-0.004103693|0.0|-0.045725323|-0.180562493|0.000864238|-0.025245046|10.93676625|-0.11195017|0|-0.141917694|-0.0542354559999999|-0.4288076329999999|2|0.8472746290000001|0.638255008|-0.2430098439999999|-0.208172827|0.688743998|0.806844014|1|0.947937175|-0.054734834|-0.080147596|0.004952762|-28.517955|-41.75851719|2.580489093|0.052062825|-0.03323193|-21.75703145|-14.85843094|44.42528172|-17.31450713|0.448858246|493.8944271000001|-709.8947922|1907.027255|-9.021208163|0.082701363|9.70173342|4329.321091|-369.8695347|0.005118351|-434.8420476|773.8971409|430.4348528|1.0|1.0|1.0|2.81|0.05|-8.78|4.7|3.2|0.0|99.48|0.0|3.0|24.0|-4.82|311.38|1.0|-5.25|5.19e-06|0.00162|5.63e-06|0.0|1.6399999999999995e-09|5.12e-07|-0.05352|4.2653|4.73|3.4532|-974.6569575|-974.6328337|560.14|359.04|290.68|0.63284|0.69029|0.1897|1.2494|-0.19655|0.024123749|-974.508059|2.2482|22.0|7.6576|7.6576
3m_a32|0.0|1|0.0|0|0|1|0.609420748|0.0|-0.006290106|5.733341277|-0.017268778|-0.3082152019999999|-0.000514191|-0.084132138|10.31100268|-0.078038283|3|-0.065422345|-0.04918838|-0.49476131|0|0.6943636479999999|0.817967125|-0.0067207069999999|-0.126422018|0.872498916|0.6672533589999999|1|0.798023273|-0.084626325|-0.09390309|0.013428623|-50.60363458|-56.15082133|8.029854976000001|0.201976727|-0.027127559|-33.57626169|-30.25923462|67.1606709|-16.22134838|0.4687361229999999|477.1904954|-729.9606772999999|2363.601309|-9.699808932|0.325531778|13.31775015|5724.714257|-436.4914018999999|0.018412178|-208.6520032|1082.275864|554.9424306|1.0|0.0|1.0|3.51|0.3|-7.38|7.02|1.74|0.0|110.36|0.0|3.0|27.0|-6.17|394.51|1.0|-4.86|1.14e-06|0.000449|1.39e-05|0.0|4.190000000000001e-08|1.65e-05|-0.05731|3.5749|5.1|3.5749|-1863.502681|-1863.46877|641.52|346.82|346.82|0.7026600000000001|0.7026600000000001|0.2952|5082.0|-0.2056599999999999|0.0339106999999999|-1863.337677|8.0755|23.0|7.6383|7.6383
13j_a6|0.0|0|0.0|0|1|1|1.430640326|0.0|-0.015004989|5.351858133|-0.154502515|-0.855284356|-0.011017781|-0.0951246069999999|10.95129557|-0.047513534|1|0.121750719|-0.045418125|-0.562698347|1|0.8744720490000001|0.783333463|-0.063948098|-0.079161042|0.8353837409999999|0.830577798|0|0.6229641429999999|-0.120219472|-0.129511589|0.03111288|-80.33128667|-86.54032868|20.78979124|0.377035857|-0.046428683|-57.82670518|-53.67779048|99.85109065|-31.02389141|0.433600896|416.2679342|-1644.266245|2634.320708|-20.73032827|0.215833159|15.43329684|6276.316063|-1098.707398|0.0199201689999999|-379.7635712|2096.832152|673.8038326000001|1.0|1.0|1.0|3.56|0.12|-8.5|4.16|1.18|0.0|120.17|0.0|6.0|32.0|-6.81|427.46|1.0|-4.48|9.32e-06|0.00398|3.28e-05|0.0|3.18e-09|1.36e-06|-0.0488899999999999|3.6504|4.94|3.5599|-1426.5532050000002|-1426.520775|712.52|348.28|339.64|0.69993|0.7045100000000001|0.0259|8.3187|-0.19491|0.03242949|-1426.335207|10.9731|262.0|6.5817|6.5817
3c_a32|0.0|1|0.0|0|0|0|0.6094207970000001|0.0|-0.006923974|5.733341277|-0.048337951|-0.270034997|-0.00017094|-0.113334836|10.31100278|-0.01180891|3|-0.097512832|-0.0779821129999999|-0.5427297289999999|0|0.831186295|0.839409251|-0.003205869|-0.019130435|0.901864778|0.774363061|1|0.888766719|-0.0679200029999999|-0.0943910459999999|0.015118975|-34.91603827|-48.52416391|7.772301225|0.1112332809999999|-0.0288417079999999|-24.94510426|-17.94949454|57.94025396|-14.82682786|0.423167668|456.8935699|-533.7658031000001|1393.156794|-7.622115192000001|0.306047878|9.717148607|4598.027604999999|-274.3961469|0.018316536|-199.4122311|769.1680542|370.5811396|1.0|1.0|1.0|3.22|0.19|-6.89|6.61|1.7|0.0|93.05|0.0|3.0|22.0|-5.35|326.44|1.0|-4.91|6.65e-07|0.000217|1.22e-05|0.0|1.28e-07|4.18e-05|-0.05487|3.5169|3.02|3.5169|-1633.443791|-1633.419633|544.22|352.54|352.54|0.7034600000000001|0.7034600000000001|0.5017|3123.0|-0.1970599999999999|0.02415856|-1633.348356|5.0659|9.0|8.0458|8.0458
12aw_a36|0.0|0|0.0|0|2|2|1.297044239|0.0|-0.008293935|5.351858133|-0.115864198|-0.4478724979999999|-0.006877664|-0.1066959869999999|10.96021804|-0.034663063|1|0.169961228|-0.098027247|-0.4191703539999999|1|0.653741315|0.836170906|-0.022464907|-0.056676035|0.892249657|0.632625562|0|0.706174871|-0.088516379|-0.114701005|0.023038651|-56.73814908|-73.52224315|14.76755422|0.2938251289999999|-0.041292362|-47.12705211|-36.36860892|87.37742985|-26.46800754|0.47322369|452.6513136|-1323.400377|2380.579051|-16.96573876|0.250947713|14.32425315|6370.06138|-848.2869380000001|0.02161528|-319.2802512|1766.7663510000002|593.6088758|1.0|0.0|0.0|4.73|0.14|-7.12|3.55|2.78|0.0|123.67|0.0|5.0|31.0|-6.8|417.41|0.0|-4.32|0.000102|0.0424|4.81e-05|0.0|7.599999999999999e-08|3.17e-05|-0.05513|5.2313|3.66|3.8763|-1431.404673|-1431.373326|666.09|319.85|237.0|0.38905|0.69109|0.3892|4.8181|-0.21201|0.03134789|-1431.239759|6.5278|9.0|8.0458|8.0458
14n_a23|0.0|1|0.0|2|0|0|1.197963531|3.3716621960000004|-0.0068536419999999|5.351858133|-0.027380305|-0.376950283|0.010561248|-0.049694913|10.3132176|-0.059870135|2|0.144230149|-0.110069159|-0.404569286|2|0.756252127|0.802854174|0.219354173|-0.099694124|0.861597051|0.71381683|1|0.89327435|-0.058928845|-0.082430028|0.027028617|-39.82324087|-55.70499288|18.26553926|0.10672565|-0.032325501|-37.64460956|-26.91195666|72.09248208|-21.84509525|0.469606631|603.6615822000001|-1114.099858|2195.877777|-14.76259199|0.313179459|16.33144958|6740.54932|-752.8921912999999|0.0242495529999999|-252.5011125|1622.112023|683.7405759|0.0|0.0|1.0|3.53|0.09|-7.51|3.42|2.72|1.0|126.78|0.0|6.0|32.0|-6.47|441.51|0.0|-5.02|2.32e-06|0.0010199999999999|9.57e-06|0.0|3.11e-08|1.3699999999999998e-05|-0.06951|3.4217|3.23|3.4217|-1744.450916|-1744.42791|710.48|362.35|362.35|0.6955|0.6955|0.4229|5.2196|-0.2077099999999999|0.02300614|-1744.244532|7.2975|1.0|9.2441|9.2441
4f_a46|0.0|0|0.2096617139999999|1|1|1|1.134637108|2.190536659|-0.001035775|5.587248657999999|-0.001868546|-0.053860324|0.012332859|-0.056114865|10.96352592|-0.115631645|1|-0.154986658|-0.079238184|-0.150189733|2|0.6901151990000001|0.74106323|-0.2076648489999999|-0.1697014539999999|0.7796270059999999|0.69830739|0|0.934973206|-0.055836642|-0.0674830959999999|0.008734825|-30.29079362|-36.60887321|4.738551282|0.065026794|-0.022035297|-19.85993046|-16.43243843|42.21890747|-11.95391778|0.424708366|507.213176|-585.7419712999999|1563.375755|-6.484875252999999|0.240157725|9.828175385|4661.569032|-317.7588874|0.010341277|-281.9234274|770.8731021000001|538.4165208|1.0|1.0|1.0|3.88|0.38|-7.21|4.56|2.58|0.0|101.54|0.0|3.0|25.0|-5.65|332.44|1.0|-4.58|4.18e-05|0.0139|2.62e-05|0.0|6.12e-08|2.04e-05|-0.02947|4548.0|3.87|4548.0|-1033.550809|-1033.528421|591.51|272.61|272.61|0.69208|0.69208|0.1719|3.2783|-0.2202599999999999|0.02238723|-1033.36869|3.7419|183.0|6.7375|6.7375
41_a47|0.0|1|0.0|1|0|0|1.420292383|1.840145925|-0.004083905|4.727387819|-0.072088843|-0.187859623|0.003530307|0.024881402|10.98214139|0.075316535|1|-0.178132441|-0.1430639269999999|-0.276217719|3|0.62974551|0.8417952740000001|0.08640454|0.123676975|0.900915114|0.609110565|1|0.823168463|-0.061101947|-0.0899793719999999|0.018348892|-34.50740631|-50.81597048|10.36256127|0.1768315369999999|-0.02929561|-28.69838714|-19.48810377|63.84353454|-16.54473457|0.447046066|464.8854878|-711.4235867000001|1073.170368|-9.34366093|0.346852185|12.96444871|5042.636398|-401.77742|0.023067788|-172.98086630000003|1089.222944|439.9906467|1.0|1.0|1.0|3.18|0.16|-7.47|3.34|1.75|0.0|99.09|0.0|4.0|26.0|-6.66|348.38|1.0|-3.9|0.000267|0.0929|0.000125|0.0|3.36e-08|1.17e-05|-0.05053|4.0167|2.41|3.7144|-1162.492089|-1162.462261|603.1|333.8|308.67|0.6779|0.68638|0.2504|4.9162|-0.2026099999999999|0.02982752|-1162.342476|6.8546|0.01|8.0|8.0
4q_a46|0.0|0|0.09591943|1|1|1|1.131262631|2.151582577|-0.001250008|5.587248657999999|0.004704245|-0.066250447|0.012173202|-0.155661124|10.96363644|-0.081623022|1|-0.019471024|-0.1214838219999999|-0.125840557|2|0.716317772|0.807871283|-0.15266708|-0.121752717|0.848935944|0.703627625|0|0.913550004|-0.052170875|-0.070035423|0.014510206|-29.12008262|-39.09149156|8.099124333999999|0.086449996|-0.021010627|-21.81959712|-16.25388148|49.37907349|-11.72744747|0.487775649|509.9138517|-586.3723734|1491.412605|-6.545879136|0.38044274|11.78798551|4992.497361|-327.2939568|0.018430997|-133.46593529999998|946.4377411|554.3688216|1.0|1.0|1.0|3.95|0.38|-6.94|4.09|1.75|0.0|102.63|0.0|4.0|26.0|-6.54|348.44|0.0|-3.89|0.000389|135.0|0.000129|0.0|1.14e-07|3.97e-05|-0.03042|4.5296|2.57|4.5296|-1108.751283|-1108.729426|606.7333|273.72|273.72|0.69002|0.69002|0.1432|2.7026|-0.2207199999999999|0.02185677|-1108.566571|3.2968|743.0|6129.0|6129.0
12b_a5|0.0|0|0.0|0|2|2|1.189701783|0.0|-0.001991527|4.59511985|0.023224044|-0.1214831359999999|0.0068803119999999|-0.119503073|10.94620104|-0.016614746|0|-0.033279992|-0.070406884|-0.1708042239999999|2|0.8417504029999999|0.779793078|0.066588785|-0.033036296|0.819417554|0.8121510009999999|0|0.827613693|-0.066227158|-0.068586754|0.016556707|-41.76622313|-43.25430513|10.44150403|0.172386307|-0.020455699|-27.27837078|-26.33991037|59.53145615|-12.90040679|0.480419002|521.9354031|-735.3231872|1071.500538|-8.135654442|0.4696203889999999|16.16438947|5501.255679|-463.7323032|0.025810077|-38.31786425|1386.409228|727.8586176|0.0|1.0|1.0|4.05|0.33|-7.67|3.29|1.54|0.0|123.46|0.0|5.0|30.0|-7.57|397.47|0.0|-3.45|0.00503|2.0|0.000359|0.0|2.14e-08|8.5e-06|-0.10395|4.6156|2.24|1.4454|-1276.928859|-1276.8943800000002|669.05|857.76|268.62|0.42949|0.70615|0.0001|5.7174|-0.16607|0.03447919|-1276.9984029999998|8.2868|42.0|7.3768|7.3768
12t_a30|0.0|0|0.0|0|2|2|0.60498454|0.0|-0.007755575|5.351858133|-0.097216874|-0.411045472|-0.002544958|-0.0682882559999999|10.31162892|-0.04950715|1|-0.158448053|-0.0546637159999999|-0.464720444|1|0.609043558|0.83236194|-0.003937967|-0.080971844|0.889479916|0.591758164|0|0.696413582|-0.090535776|-0.1011561919999999|0.018862708|-58.89093185|-65.79920855|12.26965165|0.303586418|-0.037159417|-42.80050261|-38.30686627|78.8278828|-24.17113783|0.445760296|452.99711|-1184.385754|2479.787504|-15.72263361|0.254294117|14.358001500000002|6617.834146|-770.409047|0.020029588|-319.6492937|1588.274656|616.2856203|1.0|0.0|0.0|4.63|0.14|-7.16|4.67|3.58|0.0|127.19|0.0|5.0|31.0|-6.06|434.46|0.0|-5.17|3.24e-06|0.00141|6.71e-06|0.0|6.900000000000002e-08|3e-05|-0.05542|5.0693|4.32|3.5457|-1774.2421780000002|-1774.208418|677.85|349.67|244.58|0.33647|0.6842600000000001|0.1561|2.6784|-0.20571|0.0337599|-1774.077985|3.2145|9.0|8.0496|8.0496
12al_a36|0.0|0|0.0|0|2|2|1.297043737|0.0|-0.008463062|5.351858133|-0.04314418|-0.4908576189999999|0.00127667|-0.074215038|10.96020817|-0.031635802|1|0.172830414|-0.1430106119999999|-0.404703593|1|0.8913597320000001|0.8344566859999999|0.125005134|-0.055405405|0.885733922|0.84179881|0|0.801179217|-0.077842923|-0.105915949|0.026927826|-51.22331485|-69.69632923|17.71943397|0.198820783|-0.035305316|-45.86257662|-33.70669917|86.77628559|-23.23210974|0.456856406|527.2034213000001|-1254.533926|2244.88081|-15.28752554|0.328915355|16.15533063|6049.668466|-825.5263792000001|0.025956027|-225.1591357|1869.412355|679.7230552999999|1.0|0.0|0.0|4.81|0.17|-6.69|2.77|1.72|0.0|130.24|0.0|6.0|31.0|-6.93|411.46|0.0|-4.07|0.000113|0.0464|8.499999999999999e-05|0.0|2.03e-07|8.340000000000001e-05|-0.04998|3878.0|2.92|3.5511|-1347.479819|-1347.445127|702.95|349.14|319.71|0.6945399999999999|0.70417|0.0095|6.4473|-0.1955599999999999|0.03469224|-1347.257936|8.1781|48.0|7.3188|7.3188
12f_a40|0.0|0|0.0|1|0|0|0.604990261|1.768354671|-0.006206277|5.4161004020000005|-0.015621373|-0.235838511|0.008525796|0.108909202|10.31197207|-0.172869148|2|0.115814835|-0.033224348|-0.397377446|0|0.679527138|0.777316288|-0.160218113|-0.271493213|0.841769186|0.605644757|1|0.909993912|-0.067004323|-0.082198664|0.021549915|-37.02024147|-45.41519509|11.90644165|0.090006088|-0.032879466|-25.09213464|-20.45387851|56.53158029|-18.16607804|0.490421149|502.7764322|-635.8127312999999|628.5604981|-10.03685385|0.268555948|16.49362536|5326.217734000001|-351.2898849|0.0201199619999999|-255.7481174|869.2568204|384.1423925|1.0|0.0|0.0|3.24|0.06|-7.32|5.35|3.99|0.0|98.25|0.0|3.0|24.0|-4.76|376.26|1.0|-5.99|2.66e-07|0.0001|1.02e-06|0.0|4.81e-08|1.8100000000000003e-05|-0.07761|4.3313|4.77|2.8374|-2212.359379|-2212.348599|572.63|436.97|286.25|0.6679999999999999|0.7029|0.3858|3.2818|-0.19526|0.01077929|-2212.275094|4.8562|0.38|6.4202|6.4202
6_a4|0.0|0|0.0|1|1|1|1.271761557|2.170234316|-0.001221193|5.4161004020000005|0.010164572|-0.064723237|0.011457667|0.0032928379999999|10.92992785|-0.208689928|1|0.0671397079999999|-0.046166422|-0.1738111839999999|2|0.664591856|0.76089528|-0.169533683|-0.340860215|0.810030118|0.664247086|1|0.945545838|-0.052396457|-0.0670158929999999|0.0077624059999999|-29.18838891|-37.33240845|4.324187697|0.054454162|-0.024618083|-20.7966895|-16.25991695|42.27020924|-13.71394596|0.423084148|526.7333132|-671.9833521|1968.0178670000005|-7.639600225|0.1855291969999999|9.981741408|5256.215815|-374.340411|0.008863911|-350.36323230000005|825.0551765|578.2065561000001|0.0|1.0|1.0|3.38|0.26|-7.99|5.1|3.09|0.0|109.7|0.0|3.0|27.0|-5.42|354.45|1.0|-5.11|1.24e-05|0.0043799999999999|7.74e-06|0.0|1.04e-08|3.67e-06|-0.04867|4.8714|4.11|4.0354|-1108.585859|-1108.563418|613.83|307.24|254.51|0.60542|0.5877|0.0772|2.8026|-0.2182599999999999|0.02244097|-1108.392115|3.2192|1.3|5.8861|5.8861
28_a47|0.0|1|0.0|1|0|0|1.4201653580000002|1.408016295|-0.009689834|4.727387819|-0.23494583|-0.436042548|-0.013020816|-0.00496711|10.95058275|0.0467853809999999|1|0.06536499|-0.046265509|-0.435485503|2|0.635684951|0.832144916|-0.175007067|0.074217097|0.896193695|0.614975047|1|0.605349345|-0.1132830309999999|-0.106779291|0.026080156|-67.33744077|-63.47150284|15.50250691|0.394650655|-0.038135461|-37.72858603|-40.02656804|82.27079846|-22.66839387|0.472690874|359.8303775|-952.0725426|1337.037733|-13.47449501|0.34774073|14.91533234|5633.990508|-565.9287905|0.031626405|-181.0112167|1459.653524|428.5826478|0.0|1.0|1.0|3.08|0.05|-6.92|2.49|1.67|0.0|99.2|0.0|5.0|28.0|-7.22|380.35|1.0|-3.66|0.000214|0.0816|0.000217|0.0|1.2099999999999998e-07|4.59e-05|-0.05471|3675.0|3.51|3675.0|-1335.759232|-1335.722248|599.88|337.37|337.37|0.69002|0.69002|0.2996|6.0847|-0.2052|0.03698465|-1335.6279869999998|8.17|25.0|7.6|7.6
3c_a12|0.0|0|0.0|0|1|1|0.610140703|0.0|-0.009252756|4.59511985|-0.058516436|-0.379362977|-0.003879878|-0.008931246|10.3117069|-0.056537396|1|-0.267255164|-0.116098308|-0.545592465|1|0.923855679|0.826033688|-0.0461654159999999|-0.10295082|0.888353608|0.859899236|0|0.843855494|-0.071719601|-0.099327724|0.013219706|-36.28720467|-50.25579322|6.688634392000001|0.156144506|-0.033980537|-25.42738988|-18.35985151|61.16334136|-17.19277136|0.427357986|426.9566009|-653.3253118|1139.340748|-8.698843907999999|0.2944757839999999|10.88288188|4629.005722|-330.5560685|0.02155815|-207.9738085|926.0140155|380.2468615|1.0|1.0|1.0|3.94|0.12|-6.78|4.01|1.82|0.0|98.16|0.0|3.0|23.0|-6.18|319.38|1.0|-4.0|6.06e-05|0.0194|9.940000000000002e-05|0.0|1.67e-07|5.3200000000000006e-05|-0.07463|3.9848|2.56|3.5862|-1327.498519|-1327.471862|544.65|345.72|311.14|0.43415|0.68067|0.1193|1.6035|-0.22035|0.02665687|-1327.4004710000002|2.3061|0.02|7699.0|7699.0
9b_a31|0.0|0|0.0|0|1|1|0.610136326|0.0|-0.0141390689999999|5.733341277|-0.070525429|-0.706953442|-0.0050444109999999|0.014628521|10.31169871|-0.091236608|2|-0.075191042|-0.143280211|-0.554573699|0|0.811212624|0.852813666|0.01752821|-0.154083843|0.899394425|0.77051712|0|0.669120552|-0.103937658|-0.131125311|0.034595809|-63.73317225|-80.40427495|21.21368453|0.330879448|-0.039058603|-49.30281875|-39.08032306|95.78862992|-23.95020956|0.469546953|410.2957125|-1125.659849|1711.969694|-14.68594601|0.310824817|15.2652837|5524.468603|-690.2394625|0.025089192|-231.99935|1633.343563|524.0230338|1.0|1.0|1.0|3.58|0.32|-6.84|5.26|0.86|0.0|103.36|0.0|7.0|27.0|-6.77|384.45|1.0|-3.86|1.76e-05|0.00675|0.000137|0.0|1.44e-07|5.520000000000001e-05|-0.0422899999999999|5.5119|4.69|3.8435|-1578.839267|-1578.801576|663.06|322.58|224.94|0.41622|0.70102|0.2627|5.2851|-0.2013599999999999|0.03769117|-1578.665571|6.8028|63.0|7.2007|7.2007
12aa_a30|0.0|0|0.0|0|2|2|0.604983643|0.0|-0.008848121|5.351858133|-0.028524865|-0.539735362|0.003529389|0.059360681|10.31162784|-0.007369513|1|-0.023695642|-0.12254489|-0.394520145|1|0.8397577820000001|0.809127478|0.024991407|-0.012535889|0.855880335|0.794193541|0|0.8126513129999999|-0.078042288|-0.101368383|0.030906491|-54.50378741|-70.79444906|21.58471858|0.1873486869999999|-0.033789461|-49.44198469|-38.06478415|91.51563481|-23.59814969|0.4659424379999999|567.5458219999999|-1345.094532|2455.130164|-16.48066156|0.369240427|16.21199661|6944.511023|-939.3977091|0.029670025|-182.6418006|2132.499591|792.3440337000001|1.0|0.0|1.0|4.86|0.21|-6.83|3.94|2.2|0.0|140.26|0.0|7.0|33.0|-6.39|458.54|0.0|-5.0|2.47e-06|0.00113|9.94e-06|0.0|1.47e-07|6.720000000000001e-05|-0.04966|5.1925|3.34|3.4642|-1804.818818|-1804.784381|748.78|357.9|238.78|0.30341|0.68642|0.1506|5.8962|-0.19687|0.03443621|-1804.582558|6.4878|8.0|8.1135|8.1135
1j_a5|0.0|0|0.0|0|0|0|1.427567371|0.0|-0.003981454|4.59511985|-0.010620031|-0.175183967|0.00683534|-0.07622096|10.9487794|-0.032333695|1|-0.190920568|-0.010807075|-0.2470489089999999|2|0.74740095|0.7862755770000001|-0.084090414|-0.0614852279999999|0.848473695|0.717355058|0|0.847163872|-0.073803258|-0.074505844|0.019690225|-39.64241895|-40.01980349|10.57633738|0.152836128|-0.027258236|-21.49609451|-21.29338752|54.3827755|-14.64139152|0.469085779|455.0425806|-600.2970524|847.5275797|-7.86442482|0.383510433|13.80288876|4618.562904|-322.4414176|0.026739895|-125.1415813|973.7343247|422.96706330000006|1.0|1.0|1.0|2.76|0.05|-8.14|4.5|1.57|0.0|96.98|0.0|4.0|25.0|-6.15|328.37|1.0|-4.2|9.27e-05|0.0304|6.29e-05|0.0|7.190000000000001e-09|2.36e-06|-0.03832|4.4331|2.61|4.1205|-1065.849941|-1065.817476|572.47|300.89|279.68|0.66182|0.6449|0.1644|2.2503|-0.20645|0.03246499|-1065.723417|3.0364|24.0|7.6198|7.6198
19l_a38|0.0|0|0.0|0|2|2|1.297043246|0.0|-0.007360265|5.351858133|-0.10490608|-0.426895387|-0.001197042|-0.02967593|10.94917392|-0.032264281|1|0.217841852|-0.091460175|-0.4224000739999999|1|0.723755855|0.839953955|-0.032569307|-0.053823023|0.89459881|0.700181525|0|0.799611189|-0.079681862|-0.100870929|0.0219046379999999|-51.6277901|-65.35669452|14.19254029|0.200388811|-0.037359603|-42.34617024|-33.45088372|79.04689476|-24.20618316|0.430111845|518.0872716|-1307.13389|2934.313773|-15.68376675|0.262589769|11.52660233|6705.993411|-846.9234048000001|0.021129331|-307.64756780000005|1772.6006989999998|696.3887025|1.0|0.0|1.0|4.94|0.12|-7.28|4.03|2.75|0.0|135.78|0.0|6.0|32.0|-6.39|427.48|1.0|-4.72|1.15e-05|0.0049|1.89e-05|0.0|5.27e-08|2.25e-05|-0.0603299999999999|3.6709|4.08|3354.0|-1409.5865199999998|-1409.557954|660.04|369.66|337.75|0.69413|0.7044|0.0233|6.5627|-0.2001|0.02856649|-1409.37001|9026.0|14.0|7.8633|7.8633
12i _a30|0.0|0|0.0|0|2|2|0.604984133|0.0|-0.00691453|5.351858133|-0.030422458|-0.366470081|0.00372838|0.0109710489999999|10.31162888|-0.072247675|1|-0.172434349|-0.051371057|-0.469854551|1|0.8264832879999999|0.831176513|-0.029080032|-0.1240820219999999|0.888213143|0.7463962120000001|0|0.8434291340000001|-0.076575246|-0.096489393|0.015808432|-50.00086637|-63.00408424|10.32233418|0.156570866|-0.037414255|-41.13938837|-32.64875738|72.59006433|-24.43015511|0.479900127|550.7287204|-1197.077601|2280.31966|-15.95200773|0.193700903|15.56818082|6362.153853|-781.648379|0.014680721|-400.0044646|1484.657003|652.8825454|1.0|0.0|0.0|4.62|0.14|-7.22|4.47|3.31|0.0|132.29|0.0|5.0|30.0|-5.75|432.93|1.0|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.0|6.03e-08|2.61e-05|-0.05465|5.0358|4.45|3.5242|-2035.373964|-2035.339603|691.59|351.81|246.2|0.43157|0.68497|0.1577|2.5397|-0.2041|0.03436093|-2035.203042|3.0033|16.0|7.8013|7.8013
