molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|ATSC1c|AATSC1are|MATS8i|n5aRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PNSA3|PNSA5|RPSA|TPSA_x|WNSA5|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
4S4l_a46|0|0|0|0.0|0.171853072|1|7.825245291|1|1|1.134637095|2.155247543|-0.058870177|5.587248657999999|1|-0.255755434|0.0066560469999999|-0.060895366|1|0.006162668|0.0071939419999999|0.010799648|-0.3888343979999999|-0.229089688|0.762625193|0.7936534740000001|0|-0.090807851|-0.084663086|-49.45536962|-46.10883478|0.105217893|57.30330315|-25.11158939|0.0|-1.523935543|49.6055056|-16.27370639|53.34424204|0.469439238|2166.052483|487.3122681|-829.959026|1744.8220399999998|0.1220608659999999|5.668394116|10.68377935|66.47624804|-452.0086091|18.5362581|-411.6630752|579.2365607|3.496670823|1.0|1.0|1.0|1.0|1.0|1.0|3.92|0.36|-7.0|4.64|3.06|1.0|-5.28|26.0|347.45|0.0|4.08|5.25e-06|7.78e-06|4.49|0.0|0.0|9.980000000000001e-08|-0.02015|4.99|4.1414|-1092.753999|-1092.727031|583.76|1040.96|299.38|0.2586|234.25|500.66|0.57885|0.6763600000000001|0.0614|-0.17632|2.5083|-0.19647|0.02696794|-1092.543641|261.0|6.5834|6.5834
12ap_a36|1|0|0|3.4417292610000003|0.0|0|7.412764017000001|2|2|1.2970441659999998|0.0|-0.06398791|5.351858133|2|-0.424579308|-0.000143196|-0.105824575|1|0.001194592|-0.098598933|-0.175397741|-0.436880644|-0.074596774|0.893689741|0.8212311840000001|0|-0.082622504|-0.106173763|-54.21070432|-69.6632787|0.1694125169999999|111.1558165|-45.7078307|0.0|-1.91112774|83.16347311|-24.58703954|68.48007054|0.464588|2843.18721|544.9693552|-1253.939017|2328.307856|0.262148114|8.766216204|16.37284224|172.00197649999998|-822.7409526|33.32245946|-312.1212186|642.3830552000001|13.50019441|1.0|0.0|0.0|1.0|0.0|2.0|4.78|0.13|-6.66|2.75|1.38|1.0|-3.99|31.0|406.44|0.0|1.66|0.000101|0.000113|2.4|0.0|0.0|2.21e-07|-0.06084|2.98|3.8801|-1325.199863|-1325.159466|691.41|1160.79|319.54|0.8819|252.39|553.28|0.59563|0.6929|0.3982|-0.15704|7.0249|-0.21788|0.04039655|-1325.0127220000002|32.0|7.4949|7.4949
12g_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.6049842529999999|0.0|0.096186205|5.351858133|2|-0.574592016|0.001371944|0.007330206|1|0.0026474159999999|-0.084317059|-0.152855196|-0.539112991|-0.0885760969999999|0.886776351|0.770326886|0|-0.086195758|-0.10344931|-58.41940906|-70.11305057|0.216337219|146.623137|-47.51931027|237.7754135|-2.068986201|83.29752441|-27.49531395|77.01461557|0.459011202|3058.2873170000003|531.1295763|-1402.261011|2482.668258|0.225689271|8.694447089|16.07139949|152.961516|-950.3862054|35.50940589|-371.8296813|683.7405759|13.18447384|1.0|0.0|1.0|1.0|0.0|1.0|4.67|0.13|-6.42|3.4|2.06|2.0|-6.0|32.0|439.49|0.0|2.36|1.01e-06|9.71e-06|3.89|0.0|0.0|3.7600000000000003e-07|-0.0576|3.88|3.5592|-1743.214798|-1743.174676|717.55|1206.02|348.35|0.2449|244.53|577.31|0.26238|0.68366|0.1613|-0.15077|3875.0|-0.2083699999999999|0.04012224|-1743.029147|9.0|8.0334|8.0334
11_a4|0|0|0|0.0|0.0|1|7.535296702|1|1|0.626711769|2.159635561|-0.20567828|5.4161004020000005|2|-0.056016567|0.011277653|-0.073554945|1|0.010782511|-0.0278843589999999|-0.046906237|-0.145254541|-0.007574475|0.875868891|0.647727179|1|-0.054262142|-0.06530408|-31.35942689|-37.74083422|0.069886591|40.38918044|-21.81135655|59.55648883|-1.110169356|44.63993001|-13.65094004|36.75497433|0.480360734|2452.527871|537.5354202000001|-641.5941818|1640.559148|0.243908684|6.850305797000001|13.18281017|140.96082869999998|-370.7930613|18.0546182|-296.0029432|575.2252237|6.89909579|1.0|1.0|1.0|1.0|1.0|0.0|3.31|0.23|-8.05|4.97|3.15|2.0|-5.14|27.0|372.49|0.0|4.16|7.27e-06|1.06e-05|3.99|0.0|0.0|8.89e-09|-0.05582|3.2|3.78|-1467.463842|-1467.440475|630.04|1071.03|328.0|151.0|252.67|479.99|0.4444|0.65942|0.0403|-0.15885|4187.0|-0.2146699999999999|0.02336674|-1467.255521|0.11|6.9586|6.9586
14z_a23|0|1|1|0.0|0.0|2|7.423568444|0|0|1.197960872|3.305974434|0.08752343|5.351858133|2|-0.30053593|0.009174505|-0.0438568409999999|2|0.007229683|-0.069023218|-0.125978901|-0.46459002|-0.035965909|0.8668730109999999|0.64069202|1|-0.0582387179999999|-0.079754981|-40.56245532|-55.54823244|0.074698898|52.02674091|-38.68856944|79.960755|-1.595099623|66.77741935|-23.63754572|53.33438253|0.474697407|3094.698027|644.4593172|-1110.964649|2692.627452|0.214395551|7.834464959|14.91419434|149.3235124|-773.7713888999999|30.08835522|-397.8390333|665.6233736|11.22918692|0.0|0.0|1.0|0.0|1.0|1.0|3.42|0.05|-8.57|4.64|3.99|2.0|-6.77|32.0|480.37|0.0|4.49|1.7e-07|7.37e-07|4.83|0.0|0.0|2.6899999999999996e-09|-0.08503|4.73|3.6632|-2549.107748|-2549.0953670000004|715.41|1221.92|338.46|0.3201|307.5|586.28|0.66217|0.69913|0.2917|-0.15195|5.9301|-0.23698|0.01238131|-2548.957384|5.0|8.2941|8.2941
22_a10|0|0|0|0.0|0.0|1|7.535296702|1|1|1.343837143|2.113627059|-0.067641834|5.4161004020000005|2|-0.332316729|0.008350227|0.01204992|1|0.008903905|-0.129989728|-0.208132084|-0.356699217|-0.033474297|0.79665945|0.646474494|1|-0.053881447|-0.0649866779999999|-41.96631248|-50.61577509|0.130170086|101.3847763|-39.42279832|60.10354816|-1.3647202319999998|71.13124588|-17.4251029|54.98945848|0.422182297|3241.833491|677.4790907|-1062.931277|2668.5420940000004|0.435676666|8.84228648|15.30289992|339.3328129|-827.8787647|30.87787063|-100.1982412|916.8601445|20.51547079|1.0|1.0|1.0|1.0|1.0|0.0|3.74|0.17|-9.37|4.64|2.8|2.0|-5.34|36.0|475.54|0.0|4.26|4.55e-06|2.95e-06|4.1|0.0|0.0|4.27e-10|-0.05712|5.65|3.8517|-1544.237634|-1544.203968|770.92|1339.48|321.89|0.2624|256.95|602.93|0.4483899999999999|0.6834100000000001|0.1922|-0.16095|4.8409|-0.2180699999999999|0.03366599|-1543.959333|1.1|5.9586|5.9586
19_a47|0|1|1|0.0|0.0|1|6.842683282|0|0|1.402889494|1.445775615|-0.038804671|4.727387819|2|-0.4380552029999999|-0.013020816|-0.064557784|1|-0.010153352|-0.046265509|-0.126992366|-0.439165562|0.095841135|0.8873627890000001|0.614975047|1|-0.105205489|-0.104459947|-58.28861174|-57.87554797|0.360357109|199.6541807|-32.06567824|66.13355777|-1.566899206|76.13237258|-20.66983856|73.14028211|0.463378097|2612.978054|354.3911695|-868.1332196000001|1238.799875|0.362167395|7.06969105|13.17443625|200.6571609|-480.9851737|32.40636867|-152.7310283|428.5826478|18.25682461|0.0|1.0|1.0|1.0|1.0|2.0|3.13|0.05|-6.92|2.49|1.67|1.0|-3.67|28.0|380.35|0.0|2.34|0.000214|0.000217|1.97|0.0|0.0|1.2099999999999998e-07|-0.05326|3.51|3.8423|-1335.75742|-1335.725639|571.23|974.59|322.68|0.3243|322.68|412.31|0.68924|0.68924|0.3243|-0.15845|5.1151|-0.2117099999999999|0.03178118|-1335.634976|0.05|7.3|7.3
4R4l_a46|0|0|0|0.0|0.171853072|1|7.825245291|1|1|1.134637095|2.155247543|-0.058870177|5.587248657999999|1|-0.255755434|0.0066560469999999|-0.060895366|1|0.006162668|0.0071939419999999|0.010799648|-0.3888343979999999|-0.229089688|0.762625193|0.7936534740000001|0|-0.090505744|-0.084697739|-49.12015477|-45.96797819|0.103346328|56.0891211|-24.94818681|0.0|-1.524559305|49.44228224|-16.223992300000003|52.96512128|0.4568839389999999|2165.83681|486.6405745|-827.4236073|1766.0974600000002|0.121701516|5.669819400000001|10.43942503|66.05102684|-449.0673625|18.4720714|-410.6276419|579.2365607|3.474304058|1.0|1.0|1.0|1.0|1.0|1.0|3.92|0.36|-7.0|4.64|3.06|1.0|-5.28|26.0|347.45|0.0|4.09|5.25e-06|7.78e-06|4.49|0.0|0.0|9.980000000000001e-08|-0.0212699999999999|4.99|4.1152|-1092.75416|-1092.728268|584.44|1038.78|301.29|0.1678|266.65|498.78|0.40548|0.67823|0.0851|-0.17475|2.1973|-0.19602|0.02589231|-1092.544322|137.0|6.8633|6.8633
5a_a49|0|0|0|0.0|0.0|1|7.853604813|2|2|1.343848751|2.111324504|0.079751437|5.777652323|2|-0.493952547|0.007647515|-0.046327135|1|0.008623164|-0.158356406|-0.26176436|-0.51958118|0.127914587|0.855876084|0.632463498|1|-0.072109357|-0.0787216|-42.1802818|-46.04810561|0.199909945|116.9370825|-26.93578408|54.35929907|-1.338267206|61.89135559|-15.97587337|58.89715956|0.490453006|2797.737637|468.0117167|-782.8177953|1887.422375|0.393071247|6.0732145310000005|11.91885068|229.9265537|-457.9083293000001|26.32248561|-125.09569170000002|592.5885712|15.84324998|0.0|0.0|1.0|1.0|1.0|0.0|3.37|0.22|-6.92|3.3|2.07|1.0|-3.84|30.0|397.43|0.0|2.93|0.000146|5.09e-05|2.65|0.0|0.0|1.1900000000000001e-07|-0.05062|4.14|3.9219|-1311.995327|-1311.960542|625.06|1082.25|316.13|795.0|236.42|443.78|0.31953|0.66225|0.0529|-0.16176|5.6104|-0.21238|0.03478454|-1311.799168|43.0|7.3665|7.3665
4b_a46|0|0|0|0.0|0.206072846|1|7.825245291|1|1|1.1346370890000002|2.189591837|-0.155670183|5.587248657999999|2|-0.058945144|0.012332859|-0.135121207|1|0.011806162|-0.079238184|-0.123416853|-0.16915334|-0.153841155|0.768651645|0.69830739|0|-0.0524080009999999|-0.070236212|-28.58477842|-38.30877966|0.064754938|35.31914031|-20.89467173|56.7922535|-1.123779397|42.65239101|-12.50898928|32.7126858|0.428987199|2105.172229|510.1086157|-612.9404746|1750.333702|0.189531974|5.76401157|10.09436488|103.3759991|-334.31474760000003|15.43427855|-338.6757579|538.4165208|4.343611349|1.0|0.0|0.0|1.0|1.0|0.0|3.9|0.38|-7.2|4.69|2.58|1.0|-4.35|25.0|332.44|0.0|3.76|4.49e-05|2.35e-05|3.74|0.0|0.0|6.38e-08|-0.02729|3.98|4.5515|-1033.556797|-1033.535029|588.79|1020.9|272.4|0.1784|272.4|508.79|0.68682|0.68682|0.1784|-0.19082|3127.0|-0.21811|0.02176759|-1033.378455|548.0|6.2612|6.2612
12aa_a36|1|0|0|3.4172704080000003|0.0|0|7.412764017000001|2|2|1.297043479|0.0|0.033952382|5.351858133|2|-0.672129428|-0.006653538|0.010538281|1|-0.004569485|-0.052743904|-0.090926893|-0.53315493|-0.023185884|0.888163057|0.849217847|0|-0.1066659309999999|-0.117270578|-72.94175494|-80.19356964|0.3110547589999999|212.7097172|-54.83906299|109.0001157|-2.228140982|96.18613736|-28.21625599|89.09222754|0.44829258|2928.7759760000004|471.12395210000005|-1523.677823|2418.848273|0.2686642589999999|8.05947774|14.60824604|183.7216658|-1041.942197|38.58180913|-316.3903377|689.2886595|15.99256772|0.0|0.0|0.0|1.0|0.0|3.0|4.83|0.13|-6.14|1.92|1.28|1.0|-3.52|32.0|424.46|0.0|1.15|0.000304|0.000359|1.55|0.0|0.0|7.19e-07|-0.05111|3.88|3.8899|-1401.662677|-1401.617177|701.99|1183.76|318.73|0.4446|318.73|520.19|0.6931|0.6931|0.4446|-0.15718|3.5904|-0.20829|0.04550032|-1401.45065|9.0|8.0458|8.0458
4_a4|0|0|0|0.0|0.0|1|7.535296702|1|1|1.343865392|2.156628874|-0.183963421|5.4161004020000005|2|-0.058013858|0.011760626|-0.110597574|1|0.0112367389999999|-0.048056862|-0.078747188|-0.157959343|-0.063012715|0.8306695270000001|0.636572383|1|-0.049768752|-0.06873731|-25.64211031|-35.41518716|0.0667239759999999|34.37786704|-18.24679326|42.42341622|-1.099796957|40.86951119|-13.17774406|30.05764711|0.398500394|2221.6122010000004|480.8472306|-566.6429946000001|1883.42405|0.2062820269999999|5.326452915|8.855289118|106.2816773|-291.9486922|16.60255217|-302.661743|462.1867149|5.454324025|1.0|1.0|0.0|1.0|1.0|0.0|3.15|0.19|-7.57|4.52|2.66|1.0|-4.12|25.0|326.39|0.0|3.64|7.59e-05|2.69e-05|3.52|0.0|0.0|2.71e-08|-0.04865|3.24|4.0261|-1029.960398|-1029.93716|566.84|960.45|307.95|0.1106|230.37|394.06|0.55032|0.6010800000000001|67.0|-0.1696599999999999|2.6814|-0.21831|0.02323788|-1029.813844|78.0|7.1079|7.1079
12r_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984545|0.0|-0.015167821|5.351858133|2|-0.400352091|-0.002544958|-0.0682882559999999|1|-0.001131023|-0.0546637159999999|-0.145315868|-0.44083509|-0.105767484|0.889479916|0.591758164|0|-0.090229387|-0.109990462|-58.32042638|-71.0931422|0.27927255|180.5098625|-45.9515743|0.0|-1.979828309|82.06195604|-26.11584816|70.6903535|0.464481911|2976.944611|465.8474777|-1279.67656|2433.580273|0.209934663|7.467190577999999|13.94386247|135.6928105|-827.1283373|33.05530181|-374.9717191|616.2856203|10.96881384|1.0|0.0|1.0|1.0|0.0|1.0|4.66|0.14|-7.16|4.67|3.58|2.0|-5.49|31.0|434.46|0.0|3.21|3.24e-06|6.71e-06|4.07|0.0|0.0|6.900000000000002e-08|-0.05244|4.32|3.5111|-1774.236548|-1774.2026670000002|679.64|1141.54|353.12|0.1908|244.69|516.03|0.32409|0.68476|0.1522|-0.14894|5.2021|-0.20138|0.03388131|-1774.070699|29.0|7.5317|7.5317
6g_a40|0|0|0|0.0|0.0|1|8.421342866|1|2|0.604893315|1.628664494|0.102683335|6.401917197|0|-1.09669629|-0.019683422|0.07194868|2|-0.018182514|0.0312035079999999|0.05728593|-0.588058458|-0.340429901|0.8917390820000001|0.808096413|1|-0.164941808|-0.156296046|-107.2113398|-101.5916383|0.3946532929999999|256.5226419|-66.03405036|47.36081569|-2.657032782|114.7475987|-38.37906336|118.7493383|0.425569146|3142.74733|393.4722933000001|-1727.0578510000005|3198.69909|0.175795811|6.95079805|12.10032156|114.2663866|-1122.578856|46.56499428|-421.4621621|590.1686672000001|13.1559604|0.0|0.0|1.0|0.0|1.0|3.0|4.06|0.21|-2.87|3.43|0.59|1.0|-7.22|31.0|474.53|1.0|2.37|6.049999999999999e-08|1.93e-05|3.06|1.0|0.0|0.0013599999999999|-0.08622|7.38|2.8135|-2522.023752|-2521.990118|669.8|1144.59|440.68|0.4971|373.48|514.77|0.58454|0.5794199999999999|0.1307|-0.11857|6.7231|-0.20479|0.03363483|-2521.87499|47.0|7.3279|7.3279
1b_a5|1|0|0|2.881451247|0.0|0|6.605297921|0|0|1.4258024619999998|0.0|-0.250420203|4.59511985|2|-0.111923619|0.003886035|0.001241264|1|0.003708988|0.019611905|0.045204303|-0.231956531|-0.054153474|0.827319059|0.558485747|0|-0.07823203|-0.077221824|-39.38248661|-38.87394276|0.191171377|96.23685048|-19.56938257|0.769931305|-1.158327367|48.55415504|-15.75970652|44.82086533|0.474445758|2171.716467|407.1693177|-583.1091414|919.9167129|0.267518749|6.11909445|11.64312636|134.6705884|-293.5407385|21.51550842|-234.0649914|357.34245360000006|9.680212283|1.0|1.0|0.0|1.0|1.0|1.0|2.75|0.0|-8.3|4.88|2.29|0.0|-3.97|24.0|316.33|0.0|3.38|0.000106|4.970000000000001e-05|3.16|0.0|0.0|4.99e-09|-0.04135|3.1|4.6481|-1050.538976|-1050.506509|536.59|892.61|266.74|0.3101|258.89|388.58|0.5153800000000001|0.43728|87.0|-0.1892|2891.0|-0.23055|0.03246637|-1050.462425|59.0|7.2291|7.2291
14aa_a23|0|1|1|0.0|0.0|2|7.423568444|0|0|1.19796312|3.4143268310000003|0.066582026|5.351858133|2|-0.287870566|0.013012022|-0.029037128|2|0.012103325|-0.074579388|-0.13397874|-0.4506138879999999|-0.070471939|0.8072028240000001|0.693959193|1|-0.052155763|-0.076107469|-35.51947393|-51.83122853|0.075891958|51.68445972|-35.2984572|83.27171526|-1.6743643259999998|61.21989213|-21.51484958|47.78906871|0.4930525229999999|2941.302235|629.3423691|-1140.287028|2263.821505|0.203340553|8.000512184|15.78173785|138.4803717|-776.5660584|27.00633206|-404.0660854|733.3886349999999|9.388663605|0.0|0.0|1.0|1.0|1.0|1.0|3.63|0.12|-8.16|4.4|3.45|2.0|-6.23|32.0|439.54|0.0|4.1|5.9e-07|2.81e-06|4.31|0.0|0.0|6.9799999999999995e-09|-0.0708299999999999|4.1|3.5934|-1708.5626|-1708.5422620000002|715.57|1231.11|345.03|0.4157|345.03|588.45|0.6805899999999999|0.6805899999999999|0.4157|-0.1449|5.8286|-0.21573|0.02033777|-1708.338059|4.0|8451.0|8451.0
12s_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984545|0.0|-0.00019297|5.351858133|2|-0.403952011|-0.002544958|-0.035768573|1|-0.001131023|-0.0546637159999999|-0.145315868|-0.446807335|-0.080971844|0.889479916|0.591758164|0|-0.090733404|-0.103647048|-58.75255278|-67.11451776|0.2932862089999999|189.9114627|-43.45862792|0.0|-1.969293912|78.38074776|-26.02399668|71.26547471|0.467381416|2977.11642|457.6180044|-1275.175837|2368.4646620000003|0.209518167|8.066744794|15.14544373|135.66918710000002|-825.7139305|32.92168852|-376.1910929|616.2856203|11.26623|1.0|0.0|1.0|1.0|0.0|1.0|4.63|0.14|-7.16|4.67|3.58|2.0|-5.49|31.0|434.46|0.0|3.21|3.24e-06|6.71e-06|4.07|0.0|0.0|6.900000000000002e-08|-0.0551|4.32|3.5348|-1774.236634|-1774.202623|677.35|1140.1|350.75|0.2148|245.81|526.07|0.43338|0.68458|0.1576|-0.14985|3.0335|-0.20495|0.03401064|-1774.072418|7.0|8129.0|8129.0
12ae_a36|1|0|0|3.412870974|0.0|0|7.412764017000001|2|2|0.299253957|0.0|0.069118289|5.351858133|2|-0.611759277|-0.006862238|-0.083959343|1|-0.001160331|-0.15024383|-0.261631709|-0.513686975|0.010209009|0.8837136859999999|0.750657639|0|-0.085851235|-0.105648609|-63.96145017|-78.71102033|0.2837586789999999|211.4077529|-58.64180087|19.97715962|-2.11297219|97.76153993|-27.14173115|81.74750345|0.465246185|3486.122819|533.6188092|-1574.220407|2634.745208|0.315002436|8.676756505|16.22570287|234.6851816|-1172.836017|39.62310606|-275.6561988|805.2286932|19.05051961|0.0|0.0|0.0|1.0|0.0|3.0|5.03|0.17|-6.87|1.28|0.84|1.0|-3.85|34.0|474.54|0.0|1.18|0.0001409999999999|0.0001889999999999|1.64|0.0|0.0|1.36e-07|-0.0548899999999999|6.24|3.8664|-1876.203168|-1876.152311|754.15|1281.69|320.67|0.4832|236.84|615.71|0.40141|0.68591|0.3366|-0.1566|6.7458|-0.21149|0.0508577|-1875.963244|15.0|7.8239|7.8239
13_a12|0|0|0|0.0|0.0|0|0.0|0|0|1.508548782|0.0|0.202052156|0.0|2|-0.272508888|0.000830398|-0.083760082|0|0.002279068|-0.169387652|-0.281096572|-0.595629719|0.039235452|0.7300173240000001|0.804066411|0|-0.058167326|-0.092483398|-28.51381164|-45.33566159|0.09993609|48.98899535|-22.2236882|66.2289548|-1.2947675790000002|48.99243638|-17.15403411|32.52766981|0.466560112|1812.788134|441.2142447|-634.6992622|664.9830294|0.117007826|6.06407675|11.36787272|57.35761558|-311.13163480000003|19.42716439|-375.4880089|327.9594923|3.656774794|1.0|1.0|0.0|0.0|1.0|1.0|2.7|0.12|-7.14|3.63|2.42|1.0|-4.26|21.0|276.34|0.0|3.22|5.520000000000001e-05|6.3e-05|3.51|0.0|0.0|7.26e-08|-0.04445|3.83|3.9329|-876.3661620999999|-876.3370809|532.86|867.79|315.25|0.6528|273.31|437.91|0.6622399999999999|0.64974|0.0155|-0.16458|1.3023|-0.20903|0.0290811829999999|-876.258343|93.0|7.0315|7.0315
17a_a22|0|0|0|0.0|0.0|1|6.842683282|0|0|1.2689202|1.866510299|-0.0422459529999999|4.727387819|2|-0.314134834|0.00220634|-0.094996254|1|0.0027615779999999|-0.076790454|-0.126659773|-0.3626566539999999|-0.010355535|0.805071997|0.7994946709999999|1|-0.072161482|-0.08790445|-49.30541729|-60.0620365|0.140522986|96.01444244|-41.03828927|0.0|-1.758088991|73.26110471|-21.07439877|58.9027164|0.485943988|2910.035347|587.2505892999999|-1201.24073|1934.881271|0.289041025|8.549622191000001|16.63169381|197.4916253|-820.7657853999999|29.64221498|-288.28178110000005|784.2697099|13.19906822|1.0|1.0|0.0|1.0|1.0|1.0|4.02|0.15|-9.13|3.93|2.01|2.0|-4.75|33.0|435.5|0.0|2.25|1.7899999999999998e-05|1.09e-05|3.62|0.0|0.0|7.41e-10|-0.15124|5.13|1.3971|-1408.300966|-1408.279257|731.19|1253.39|887.46|185.0|255.63|577.52|0.46268|0.71303|0.0085|-0.06214|3.0156|-0.21338|0.02170866|-1407.935792|82.0|7.0862|7.0862
20_a31|1|1|1|3.3852303|0.0|0|7.765993078999999|0|0|0.609420757|0.0|0.0469387759999999|5.733341277|0|-0.476400874|-0.003484915|-0.020082435|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.594513619|-0.131662689|0.912372776|0.7507116140000001|1|-0.085849869|-0.110195543|-53.79798102|-69.0542431|0.2045729339999999|128.1960117|-43.27297051|75.10345696|-1.542737604|81.35171021|-21.01650877|65.91404723|0.464597945|2576.1287230000003|498.4558574|-966.7594033|1758.762093|0.289292958|8.289864307|15.48343758|181.2859728|-605.8215871|29.5712685|-264.0799235|557.1050635|12.29746712|1.0|1.0|1.0|1.0|1.0|2.0|3.46|0.26|-7.65|6.49|1.1|1.0|-5.91|27.0|397.52|1.0|3.6|1.24e-06|3.66e-05|3.29|0.0|0.0|2.23e-08|-0.06065|4.78|3.5381|-1880.768349|-1880.734655|666.67|1113.19|350.43|0.2011|350.43|560.67|0.7036600000000001|0.7036600000000001|0.2011|-0.1483|3.7403|-0.20895|0.0336943|-1880.599777|8.0|8.0862|8.0862
3c_a49|0|0|0|0.0|0.0|1|7.535296702|1|1|1.343850149|2.108416128|0.034009672|5.4161004020000005|2|-0.248722888|0.006218639|-0.05815918|1|0.006470561|-0.0612829229999999|-0.101919761|-0.384874446|0.0211518929999999|0.8605470759999999|0.64702083|1|-0.071786669|-0.074135885|-41.0524769|-42.3959176|0.203663616|116.4686425|-24.24485565|77.29181095|-1.186174159|54.85343388|-14.4326528|49.52988301|0.4791465279999999|2521.794855|455.3990518|-678.3346816000001|1667.1178220000002|0.362777444|6.567311051|12.60874968|207.4607002|-387.9176903|22.64931248|-156.9462939|542.7276591|12.45751629|0.0|1.0|1.0|1.0|1.0|1.0|3.18|0.18|-7.54|3.63|1.84|1.0|-3.45|28.0|369.42|0.0|2.86|0.0003509999999999|0.000137|2.29|0.0|0.0|2.89e-08|-0.0606|3.99|3842.0|-1198.668772|-1198.634822|613.33|1046.53|322.71|0.4321|240.36|456.22|0.32539|0.6692100000000001|0.0729|-0.15853|3.6122|-0.21913|0.03394942|-1198.484646|87.0|7.0605|7.0605
12bd_a36|1|0|0|3.497517322|0.0|0|7.412764017000001|2|2|1.297043358|0.0|-0.051990612|5.351858133|2|-0.4017244129999999|0.003676818|-0.030990165|1|0.0045625|-0.101854847|-0.169994208|-0.436345273|-0.047786573|0.833398429|0.857993338|0|-0.071083327|-0.099460046|-46.92083391|-65.65179884|0.167521907|110.578217|-43.33557909|0.0|-1.989200921|75.7932235|-23.44707102|58.63647911|0.475272043|2772.776922|549.5039111000001|-1313.035977|2403.371086|0.21755876|8.050812711|15.34283166|143.6066496|-866.7115819|29.96655829|-372.868829|729.1873176|10.14142465|1.0|0.0|0.0|1.0|0.0|2.0|4.95|0.21|-7.34|3.76|2.45|1.0|-4.54|31.0|409.49|0.0|2.42|2.8600000000000004e-05|2.5e-05|3.41|0.0|0.0|4.55e-08|-0.05236|3.79|3544.0|-1311.591775|-1311.560669|706.26|1200.23|349.84|0.4467|319.66|568.94|0.69411|0.7044100000000001|0.0058|-0.1459|5.7533|-0.19826|0.03110617|-1311.352257|17.0|7.7696|7.7696
13d_a6|1|0|0|3.447870607|0.0|0|7.412764017000001|1|1|1.424214188|0.0|-0.045686501|5.351858133|1|-0.607917822|-0.003346018|-0.042531782|1|-0.000899678|-0.106686991|-0.174259072|-0.49314765|-0.187174391|0.841971795|0.7995080809999999|0|-0.092581323|-0.110731261|-63.04181168|-75.40072983|0.21137879|143.9350986|-51.34295409|564.780402|-2.103893962|88.02705449|-27.03045032|84.01035117|0.4128711229999999|2882.382522|536.999346|-1432.613867|3075.022992|0.230567155|9.086171078|15.47559904|157.0011174|-975.5161277|35.13035671|-366.9322097|692.8471883999999|12.62632467|1.0|1.0|1.0|1.0|1.0|2.0|3.64|0.16|-9.4|5.38|1.5|2.0|-5.95|32.0|423.47|0.0|3.74|1.11e-06|5.42e-06|4.23|0.0|0.0|3.96e-10|-0.05252|4.5|3.6298|-1389.403308|-1389.374844|723.61|1219.11|341.57|0.7905|255.64|598.06|0.58381|0.7007399999999999|0.2513|-0.14894|11.0994|-0.20146|0.02846332|-1389.188211|0.36|6.4437|6.4437
