molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|AATSC1c|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA5|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GRAVp|TASA|PNSA2|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12z_a36|0.0|0|0|3.435113772|0.0|0|2|1.297044126|0.0|-0.007671785|0.037307819|-0.000143196|-0.010881947|10.95429182|0.001194592|0.066366917|-0.175397741|-0.433580807|1|0.8707354620000001|0.826316772|0.8212311840000001|0.834790405|-0.081592361|-0.102674964|0.492335362|-68.09761735|114.3931487|109.572766|-0.036238222|10.28066212|15.59091678|-1.848149347|-35.89088901|69.61568586|2841.692299|553.6621150000001|-1225.757112|14.78435842|6146.834385|190.5590792|33.72393432|0.0225782039999999|-282.1167226|14.97465267|1.0|4.76|17.0|-6.66|2.75|1.76|92.99|1.38|1.0|1.0|5.0|-3.99|31.0|-7.08|0.0|0.0|-3.95|0.0412|0.000113|2.4|0.0|0.0|-0.05642|3.8969|2.98|3.8969|-1325.157504|686.33|0.4423|318.16|539.36|0.69397|-1324.951498|0.4423|-0.1575|4814.0|-0.2139199999999999|0.03845474|-1325.010808|6.5892|5.0|8301.0|8301.0
3q_a32|0.0|1|1|3.4364803|0.0|0|0|0.609420748|0.0|-0.008072705|0.02785755|0.000773658|-0.022925245|10.31100266|0.002487149|0.0492355779999999|-0.295228244|-0.5448044360000001|0|0.751733573|0.853737093|0.716172604|0.84993799|-0.067604132|-0.097961799|0.34156046|-60.46462749|41.73511731|92.62226328|-0.027989085|7.058489861|53.27315741|-1.371465184|-25.7550561|53.16288420000001|2649.276311|524.6043311000001|-846.5047848999999|11.93494358|6079.482066|225.3038157|27.20679986|0.022526037|-166.61896299999998|13.90366881|1.0|3.57|19.0|-7.31|6.43|4.72|131.25|1.33|1.0|1.0|7.0|-5.91|28.0|-6.35|0.0|1.0|-4.62|0.000508|2.4100000000000003e-05|3.47|0.0|0.0|-0.04968|3.6236|5.15|3.6236|-1920.042674|666.16|0.2897|342.16|549.78|0.70216|-1919.821707|0.2897|-0.15001|4.1362|-0.19969|0.02381444|-1919.883144|5.2657|28.0|7.5528|7.5528
12as_a36|0.0|0|0|3.447017327|0.0|0|2|1.297043209|0.0|-0.007672841|0.096454203|0.000584134|-0.114290948|10.95347588|0.0018565629999999|0.162571317|-0.166354116|-0.4358775279999999|1|0.8058720979999999|0.817372883|0.770400825|0.77043791|-0.082748367|-0.109492809|0.291030086|-73.78005999|88.17694537|154.6869148|-0.037824788|8.731418812000001|0.0|-2.080363362|-37.57216725|68.71652969|2904.092809|519.1478419|-1401.82114|16.08155469|6224.698969|156.2451686|33.18163581|0.017444469|-361.3444194|11.75468972|1.0|4.86|17.0|-6.89|3.16|2.09|86.27|1.59|1.0|1.0|6.0|-3.81|32.0|-7.21|0.0|0.0|-3.95|0.0653|0.000112|2.36|0.0|0.0|-0.05789|4.5202|4.84|3851.0|-1385.5651710000002|712.04|0.5902|274.29|568.52|0.68211|-1385.322633|0.2402|-0.1563|4.8580000000000005|-0.21419|0.03674596|-1385.384524|6.8556|59.0|7.2291|7.2291
28_a20|0.0|0|0|0.0|0.0|1|0|1.417203216|1.837209467|-0.006492092|0.091462964|0.002234763|0.0313932529999999|10.94963925|0.002695258|0.155263557|-0.028782305|-0.447096101|3|0.715067047|0.755701837|0.690655217|0.7817507370000001|-0.086299346|-0.091179288|0.3962228229999999|-60.85602167|318.7453661|145.66665480000003|-0.035068957|6.540604536|88.39175809|-1.823585765|-38.44343857|67.39863895|2865.917291|521.7658603|-1217.120433|14.28413212|6348.941881000001|151.0788711|30.25452396|0.016673728|-365.2747728|11.12858789|0.0|3.45|27.0|-8.8|3.93|4.01|99.58|1.73|1.0|1.0|5.0|-4.42|32.0|-6.96|0.0|1.0|-4.43|0.0159|3.72e-05|2.68|0.0|0.0|-0.06242|4.7905|4.64|3.5798|-1368.32781|704.42|0.2354|258.81|531.85|0.4701899999999999|-1368.085242|0.0153|-0.15572|3.5284|-0.21814|0.03534166|-1368.146882|4.7428|255.0|6.5935|6.5935
13a_a30|0.0|0|0|0.0|0.0|0|2|0.604984129|0.0|-0.011002918|-0.036541822|-0.003436924|0.0317047379999999|10.31162842|-0.002215642|-0.065043716|0.006103754|-0.5640209589999999|1|0.841060094|0.8303425640000001|0.802578397|0.6963945559999999|-0.109682335|-0.113507021|0.478381813|-76.60916637|381.9643801|204.9120824|-0.042832838|8.456950359|102.6479456|-2.27014041|-49.96348386|86.55791128|3002.811441|470.0167988|-1532.183327|15.1104742|6675.344631|135.07860209999998|36.14261279|0.017212819|-404.771677|11.6174288|1.0|4.76|17.0|-6.19|3.04|1.72|124.74|2.06|1.0|1.0|6.0|-5.01|32.0|-7.05|0.0|0.0|-4.3|0.00427|5e-05|2.74|0.0|0.0|-0.0555|5.0535|4.54|3.5288|-1744.4457100000002|721.66|0.1788|245.34|541.59|0.6845600000000001|-1744.217986|0.1603|-0.14953|0.7158|-0.20503|0.04590378|-1744.281248|1.4855|14.0|7.8665|7.8665
1n_a5|0.0|0|0|2.91912867|0.0|0|0|1.427557749|0.0|-0.007315978|0.002508727|0.004367323|-0.150600424|10.94528897|0.004754079|0.004115733|-0.015850084|-0.393928416|2|0.6805709409999999|0.77828693|0.656280207|0.785210014|-0.082180848|-0.081950989|0.428980979|-47.04056285|63.58796786|123.2912732|-0.030493391|7.620766672|55.29041202|-1.311215832|-27.07741706|60.44890447|2437.279452|450.71720610000006|-752.6490056|15.27080096|5101.31614|213.67365440000003|27.88278228|0.028797525|-146.6611704|16.53002342|1.0|2.88|23.0|-8.07|4.41|3.99|80.76|1.72|1.0|1.0|5.0|-4.27|27.0|-6.41|0.0|1.0|-4.18|0.0193|6.56e-05|2.91|0.0|0.0|-0.06186|4.3838|4.19|4.3838|-1179.169527|607.15|0.3789|282.82|481.06|0.44786|-1179.018429|0.3789|-0.17092|0.6234|-0.23278|0.03956123|-1179.073189|0.7104|27.0|7.5686|7.5686
25_a12|0.0|0|0|0.0|0.0|0|0|1.404967476|0.0|-0.004103693|-0.089297664|0.000864238|-0.025245046|10.93676625|0.001783739|-0.141917694|-0.0861945369999999|-0.4288076329999999|2|0.8472746290000001|0.638255008|0.806844014|0.947937175|-0.054734834|-0.080147596|0.120087607|-41.75851719|37.96125329|27.12578432|-0.03323193|1.3444869730000002|0.0|-1.362509125|-14.85843094|31.09844409|2067.69985|493.8944271000001|-709.8947922|9.70173342|4329.321091|43.08908189|18.87554002|0.005118351|-434.8420476|2.666764531|1.0|2.81|22.0|-8.78|4.7|5.35|37.81|3.2|1.0|1.0|3.0|-5.28|24.0|-4.82|1.0|1.0|-5.25|0.00162|5.63e-06|4.76|0.0|0.0|-0.05352|4.2653|4.73|3.4532|-974.6328337|560.14|0.4483|290.68|442.64|0.69029|-974.458128|0.1897|-0.14303|1.2494|-0.19655|0.024123749|-974.508059|2.2482|22.0|7.6576|7.6576
19k_a38|0.0|0|0|3.218103741|0.0|0|2|1.297042875|0.0|-0.011877064|0.098947776|-0.011156837|0.016990252|10.95446448|-0.00835812|0.208892195|-0.128079012|-0.51857087|1|0.7581164340000001|0.853092207|0.730686013|0.658700057|-0.112748779|-0.126936513|0.389096157|-80.54577161|157.4834779|216.567059|-0.044662847|9.369654226|116.0039747|-2.411793744|-45.3966925|86.30929885|3055.355167|417.968819|-1530.369661|12.89431427|7091.215492|152.51267140000002|37.3070426|0.021802691|-329.5105352|13.8345897|0.0|4.89|17.0|-6.41|2.34|1.65|124.32|1.65|1.0|1.0|6.0|-3.87|33.0|-7.84|0.0|0.0|-3.62|0.0594|0.0002399999999999|1.65|0.0|0.0|-0.05534|5.1869|4.13|3.5378|-1500.852284|677.64|0.2038|239.03|502.43|0.70327|-1500.618667|0.1156|-0.14568|9.1508|-0.20102|0.04615409|-1500.680373|12.5022|11.0|7.9666|7.9666
9_a4|0.0|0|0|0.0|0.0|1|1|1.300485838|2.130445484|-0.00136737|-0.019160308|0.010709527|-0.091393763|10.92992723|0.009731833|-0.030976753|-0.076824065|-0.172904817|2|0.625717993|0.801082857|0.58669472|0.937102792|-0.052625548|-0.069566741|0.472497372|-37.85762102|13.6577411|34.22811902|-0.025885299|2.676487872|45.21212204|-1.113067849|-15.58475436|33.55665428|2359.945586|509.9632679|-605.7219363|10.21134541|5387.230364999999|112.7072422|17.76608225|0.010768243|-318.7769026|5.859985199|1.0|3.18|21.0|-8.16|5.14|5.07|43.6|3.15|2.0|1.0|2.0|-4.76|26.0|-5.56|1.0|1.0|-5.15|0.0062299999999999|7.06e-06|4.14|0.0|0.0|-0.05256|4.7284|3.87|4.0137|-1489.533032|586.24|0.1217|262.21|430.12|0.6464|-1489.36688|0.0584|-0.16948|4.4343|-0.22204|0.02116575|-1489.41872|5.4739|48.0|7.3188|7.3188
13_a47|0.0|1|1|2.920663104|0.0|0|0|1.417757826|0.0|-0.0049262279999999|-0.047120094|-0.00105415|0.003874205|10.9452934|-0.000211465|-0.108780879|-0.0233277889999999|-0.316563793|2|0.6427334020000001|0.794037882|0.626280497|0.781675563|-0.081148294|-0.088128939|0.244975411|-45.39284663|63.12660940000001|112.453046|-0.032468557|4.705524762|0.0|-1.23380515|-21.52866736|50.9329486|2190.316257|402.6200617|-635.4998528|13.33103985|4542.479565|160.5682509|24.29844849|0.023284817|-193.936606|11.99338291|1.0|2.9|21.0|-7.9|4.06|4.63|66.49|2.34|0.0|1.0|3.0|-4.24|24.0|-6.0|1.0|1.0|-4.27|0.0185|5.41e-05|3.17|0.0|0.0|-0.05465|4.0302|2.7|4.0302|-1067.78457|542.62|0.3382|307.63|404.73|0.67466|-1067.665127|0.3382|-166.0|3.5455|-0.22065|0.03639189|-1067.71601|4.8308|16.0|7.8|7.8
8m_a46|0.0|0|0|0.0|0.2148468989999999|1|1|1.160371261|2.126524943|-0.00517896|-0.134230003|0.0063680119999999|-0.120972269|10.94650201|0.005865049|-0.206020062|0.015631887|-0.380393836|1|0.783187801|0.7699708959999999|0.77612204|0.876210355|-0.0911455|-0.085204935|0.280198209|-45.17474201|166.8508795|65.63194084|-0.032188531|1.984401749|0.0|-1.448483903|-25.62105988|52.0671834|2045.330306|464.5573228999999|-767.9706141|9.899611044|4439.758321|60.71213839999999|19.27296714|0.006689855|-408.7649869|3.546889545|0.0|3.24|17.0|-6.46|4.16|4.21|50.94|2.62|1.0|1.0|2.0|-4.48|24.0|-5.61|1.0|1.0|-4.56|0.0105|2.78e-05|3.72|0.0|0.0|-0.01818|5.3062|4.12|4.2881|-1014.091966|570.72|0.3905|233.66|489.57|0.6997800000000001|-1013.91158|0.1441|-0.17897|2.0174|-0.19715|0.03472717|-1013.962913|3.1675|229.0|6.6402|6.6402
15c_a10|0.0|0|0|0.0|0.0|1|2|1.343850105|2.154210861|-0.002218445|-0.06400528|0.01143745|-0.1036030219999999|10.92970798|0.012271987|-0.101214571|-0.35845963|-0.1742732839999999|2|0.7655272009999999|0.7351096359999999|0.733973277|0.904458517|-0.046967376|-0.072537853|0.418835517|-50.32840842|65.41494073|66.28884934|-0.019267867|7.077912953999999|136.2098503|-1.233143495|-22.60962187|42.7883594|3012.018586|627.5338454|-855.5829431|15.6886947|6673.826433|327.3258326|25.30814911|0.023432886|-39.17102961|16.25826809|0.0|3.85|21.0|-7.79|3.77|2.97|59.31|1.74|1.0|1.0|6.0|-3.85|34.0|-6.99|1.0|0.0|-4.57|0.0646|2.68e-05|2.94|0.0|0.0|-0.04724|5.5913|2.2|3.6709|-1450.500669|762.21|0.3939999999999999|221.75|595.63|0.70511|-1450.139335|0.0|-0.14739|2.4256|-0.19463|-0.25919486|-1450.201574|4.8283|0.1|7.0|7.0
7c_a8|0.0|0|0|3.17138259|0.0|1|0|1.400027586|1.4416758790000002|-0.007509694|0.0493777859999999|0.00325576|-0.0450662909999999|10.94670214|0.004301963|0.079425146|-0.077006275|-0.328286221|1|0.718994164|0.740795639|0.6881348629999999|0.848923958|-0.080277893|-0.089778346|0.292274414|-56.2991566|49.43944876|94.73836511|-0.03366688|12.03370912|75.43825735|-1.6160102369999998|-31.56868845|69.53125754|2716.5013510000003|532.3522286|-1013.384819|15.18314943|6013.168519|233.9661552|33.67700028|0.032058696|-159.15828340000002|20.10370648|0.0|3.44|23.0|-7.76|4.22|3.78|92.93|1.82|1.0|1.0|5.0|-5.0|30.0|-6.34|0.0|0.0|-4.67|0.00399|2.14e-05|3.37|0.0|0.0|-0.07472|4.6061|5.01|3.1406|-1331.793312|662.05|275.0|269.17|579.97|0.70321|-1331.567632|0.1779|-0.1318599999999999|12.0073|-0.20658|0.02732536|-1331.625743|15.7056|18.59|4.7307|4.7307
12s_a36|0.0|0|0|3.486136149|0.0|0|2|1.297044029|0.0|-0.007059109|0.037454164|0.002951176|0.0056370119999999|10.95352614|0.003962098|0.063448144|-0.1763783589999999|-0.434472457|1|0.90414347|0.8060798779999999|0.856274847|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|-64.57958827|110.6090028|109.5085883|-0.035868226|8.106112169|10.23927133|-1.901015959|-30.06529118|59.13914165|2710.355028|535.942162|-1227.012177|13.98635088|5890.905249|158.6528381|30.69639722|0.018222417|-328.1450742|11.76167282|1.0|4.85|17.0|-6.97|3.24|2.19|69.2|2.24|1.0|1.0|5.0|-4.16|30.0|-6.55|1.0|0.0|-4.3|0.0274|5.05e-05|3.04|0.0|0.0|-0.04908|3.8751|3.48|3.7604|-1272.236664|683.24|0.4501|319.95|523.72|0.6928|-1272.00109|0.0002|-0.15559|6.6068|-0.20467|0.03416928|-1272.061111|8.7738|9.0|8.0458|8.0458
19i_a38|0.0|0|0|3.169368622|0.0|0|2|1.297043925|0.0|-0.008447598|0.08414367|-0.006877664|-0.074033381|10.96052467|-0.004358975|0.215263198|-0.250781298|-0.430016467|1|0.653741315|0.836170906|0.632625562|0.747158407|-0.08347616|-0.113250303|0.4748744179999999|-69.40536597|137.7658863|154.953787|-0.040770109|8.479305267|10.71501217|-2.038505453|-31.35232957|64.99417804|2896.470706|457.89548719999993|-1249.2965869999998|12.04523072|6744.7785650000005|158.161786|33.67721904|0.022159015|-296.5257022|13.5801364|1.0|4.8|17.0|-7.12|3.55|3.11|81.23|2.78|1.0|1.0|5.0|-4.25|31.0|-6.81|0.0|1.0|-4.33|0.0238|4.67e-05|2.88|0.0|0.0|-0.0564799999999999|5.7041|3.66|3.6129|-1431.384243|641.31|0.2156|217.36|457.26|0.69267|-1431.181148|0.1886|-0.14872|6.6636|-0.2052|0.03110827|-1431.239177|8.6365|13.0|7.9031|7.9031
47d_a18|0.0|0|0|0.0|0.0|0|1|1.251175994|0.0|-0.006087337|0.069914568|0.003376831|-0.07722825|10.94702255|0.005144085|0.104380139|-0.406388629|-0.417659275|0|0.7640994990000001|0.7430748709999999|0.741366815|0.836999127|-0.06394156|-0.087315963|0.445704576|-71.20388424|64.92967228|132.9229494|-0.028722356|10.15469843|58.93717545|-2.182899066|-42.52098397|64.59518279|3304.705347|682.5509007|-1780.097106|19.16475647|7780.945962999999|246.1558296|33.54943497|0.018506261|-323.1621908|15.0913716|1.0|4.73|18.0|-8.83|2.81|3.21|88.97|2.6|3.0|1.0|12.0|-5.74|39.0|-6.57|0.0|0.0|-5.28|0.000968|5.23e-06|4.16|1.0|1.0|-0.04561|3.1079|8.08|3.1079|-1704.0327519999998|875.6|0.5820000000000001|398.94|817.06|0.69905|-1703.545539|0.5820000000000001|-0.12844|3.7605|-0.17405|0.02826074|-1703.622959|4.2225|8.0|8.0969|8.0969
8c_a32|0.0|1|1|3.46252244|0.0|0|0|0.609420757|0.0|-0.0093793719999999|-0.026467635|-0.003484915|-0.026048985|10.31100269|-0.001662219|-0.047650724|-0.1534110109999999|-0.578242111|0|0.788133615|0.845443342|0.7507116140000001|0.801747512|-0.076876481|-0.097480366|0.263222951|-58.93213925|126.6561213|119.85432240000002|-0.027548799|5.935643221|78.19443734|-1.267244762|-28.09723623|56.29419869|2571.62241|484.6996147|-766.1178102000001|12.81496717|5773.240734|241.4075262|27.72624296|0.025527931|-121.7388847|15.43301109|1.0|3.46|19.0|-7.65|6.49|4.19|140.04|1.1|1.0|1.0|7.0|-5.82|27.0|-6.45|0.0|1.0|-4.39|0.000597|4.11e-05|3.21|0.0|0.0|-0.04161|3.5673|4.28|3.5673|-1880.733377|646.97|0.3272|347.56|516.78|0.70135|-1880.537558|0.3272|-0.14712|8.4922|-0.18873|0.03115673|-1880.597039|10.2656|37.0|7.4318|7.4318
20b_a10|0.0|0|0|0.0|0.0|1|1|1.343837209|2.103422978|-0.007463406|-0.030238422|0.001965496|-0.042013549|10.92966143|0.002637529|-0.049452599|0.031942481|-0.450145946|2|0.725009545|0.761071345|0.6980623109999999|0.75259177|-0.094975935|-0.088479815|0.6741049840000001|-56.53849503|81.39248686|158.09355980000004|-0.033783202|5.323735696|91.02309592|-1.85807612|-38.78052212|69.02087825|3085.433676|480.905232|-1187.308396|13.838742600000002|7173.225184999999|152.3236842|28.34404003|0.0171045989999999|-334.3514234|10.92981783|1.0|3.54|27.0|-8.93|4.23|5.0|95.92|2.41|2.0|1.0|5.0|-5.22|34.0|-6.53|0.0|1.0|-5.09|0.00271|8.13e-06|3.52|0.0|0.0|-0.0578399999999999|5.9354|4.88|3.9013|-1465.587932|687.84|0.2782|208.89|482.93|669.0|-1465.333983|0.1382|-0.16388|5725.0|-0.2217199999999999|0.03930765|-1465.395231|7.7954|1.1|5.9586|5.9586
17e_a50|0.0|1|1|0.0|0.0|2|2|1.320916122|4.3906140030000005|-0.0020746479999999|-0.011278897|0.012036705|-0.086639125|10.94500663|0.012372059|-0.017965698|-0.310566368|-0.229030473|1|0.7596299459999999|0.7409645029999999|0.736221185|0.930108205|-0.046347299|-0.073011385|0.4239465089999999|-50.7956915|10.68364489|48.62532158|-0.02665495|6.227183052000001|86.98647608|-1.67926185|-22.43349867|41.19554236|2883.936138|647.0975667|-1168.300905|16.70124474|6301.28046|136.5904997|23.07468625|0.010255676|-422.5418889|7.135108233|0.0|4.18|20.0|-7.33|4.23|4.68|51.77|2.91|2.0|1.0|6.0|-4.87|33.0|-6.08|1.0|0.0|-5.18|0.00589|6.58e-06|4.08|0.0|0.0|-0.03156|4.2373|3.8|4.0298|-1375.268259|757.34|0.1809|292.6|602.89|0.66478|-1374.927998|0.1785|-0.16649|6.7175|-0.19805|0.02761851|-1374.992422|8.8326|155.0|6.8097|6.8097
6_a47|0.0|0|0|0.0|0.0|0|0|1.304328257|0.0|-0.008723045|-0.14404966|-0.010708889|0.051455447|10.93671042|-0.0094242819999999|-0.302730533|-0.04324355|-0.459934519|2|0.701994505|0.786041178|0.672308592|0.8419184120000001|-0.080118846|-0.096689626|0.446564415|-52.41283988|101.7290544|85.6917678|-0.036834143|2.885749555|0.0|-1.547034008|-23.54237714|48.75381069|2431.668154|456.3812788|-838.6054381|10.90843226|5766.962611999999|111.4552019|25.13472712|0.0154005|-319.1626428|8.348196185|1.0|2.82|22.0|-9.06|5.24|6.27|58.04|3.48|2.0|1.0|3.0|-6.02|27.0|-5.02|0.0|1.0|-5.79|0.000362|1.63e-06|5.06|0.0|0.0|-0.05354|5.5188|4.69|3.7196|-1608.652005|576.56|0.2536|224.66|422.9|0.69305|-1608.50108|0.2119|-0.1544|3.2606|-0.20794|0.03288085|-1608.554019|4.2153|13.0|7.9|7.9
14ae_a23|0.0|1|1|0.0|0.0|2|0|1.1979624290000002|3.338149829|-0.007539122|0.026913008|0.008996289|-0.0174992419999999|10.31321689|0.009675528|0.047563299|-0.253318853|-0.363230717|2|0.7763406840000001|0.7830067820000001|0.7317531540000001|0.872362051|-0.065169397|-0.087074783|0.202342743|-62.38566188|111.4422142|91.4475768|-0.0269140239999999|17.79858399|110.5716332|-1.480271319|-33.45249142|71.53368511|3212.850883|625.0131414|-1060.556252|15.59484379|7308.981869|336.444465|36.35475577|0.034488074|-43.57178809|24.70935041|0.0|3.74|26.0|-7.6|3.48|4.03|123.48|2.42|2.0|1.0|7.0|-5.8|34.0|-6.68|0.0|0.0|-5.08|0.000753|8.22e-06|3.52|0.0|0.0|-0.07122|3.6036|2.99|3.6036|-1858.952529|751.57|0.3205|344.06|627.57|0.58144|-1858.675325|0.3205|-0.14537|7.0211|-0.21659|0.01449323|-1858.7404850000005|9.5944|2.0|8.6038|8.6038
12r_a30|0.0|0|0|0.0|0.0|0|2|0.604984545|0.0|-0.007553813|-0.093079817|-0.002544958|-0.0682882559999999|10.31162892|-0.001131023|-0.247439715|-0.145315868|-0.44083509|1|0.609043558|0.83236194|0.591758164|0.72072745|-0.090229387|-0.109990462|0.451652492|-71.0931422|90.4724548|180.5098625|-0.040404659|7.995393191000001|0.0|-1.979828309|-37.69583567|70.6903535|2976.944611|465.8474777|-1279.67656|13.94386247|6735.090739|135.6928105|33.05530181|0.016970201|-374.9717191|10.96881384|1.0|4.66|17.0|-7.16|4.67|3.74|81.65|3.58|2.0|1.0|5.0|-5.49|31.0|-6.06|0.0|0.0|-5.17|0.00141|6.71e-06|4.07|0.0|0.0|-0.05244|5067.0|4.32|3.5111|-1774.2026670000002|679.64|0.1908|244.69|516.03|0.68476|-1774.009422|0.1522|-0.14894|5.2021|-0.20138|0.03388131|-1774.070699|6.5511|29.0|7.5317|7.5317
43_a18|0.0|0|0|0.0|0.0|0|2|1.251175234|0.0|-0.005099385|-0.05314954|0.002712865|0.031746165|10.94702053|0.003801459|-0.079184068|-0.2093696189999999|-0.460675034|0|0.718255592|0.713379703|0.712848727|0.852344887|-0.070166168|-0.0822489459999999|0.3439906129999999|-63.87648583|0.66443384|114.6724699|-0.0311212229999999|4.156080507|21.60709738|-2.302970476|-42.32033664|59.84418608|3172.923606|661.9512957999999|-1788.541603|19.33108376|7428.282915000001|97.56464265|27.64206062|0.007193089|-581.4944803999999|5.5863235410000005|0.0|4.54|18.0|-9.6|4.5|4.08|76.5|3.7|3.0|1.0|9.0|-6.45|38.0|-5.78|0.0|0.0|-5.96|0.00018|1.09e-06|5.1|0.0|1.0|-0.04949|3.2233|8.79|3.2233|-1611.598032|843.1|0.5429|384.65|702.4|0.6926800000000001|-1611.126246|0.5429|-0.13196|3.0482|-0.18145|0.02315412|-1611.198355|3.6943|625.0|6.2041|6.2041
18b_a30|0.0|0|0|0.0|0.0|0|2|0.604987149|0.0|-0.006947027|-0.039831247|0.003099827|0.016709918|10.31163838|0.0036417359999999|-0.072825879|-0.090115975|-0.45633339|1|0.80330079|0.822401103|0.760234689|0.869340364|-0.078751666|-0.09536285|0.413791511|-63.07862164|77.65678625|86.42600053|-0.036237883|8.698138813|0.0|-1.811894154|-34.45606603|65.24093056|2915.383182|575.0330633|-1198.493811|13.0644231|6387.715069|158.9382363|31.55111394|0.0184861069999999|-343.5825913|12.22780277|1.0|4.78|17.0|-6.7|3.87|2.49|105.44|2.17|2.0|1.0|5.0|-5.49|31.0|-6.33|0.0|0.0|-4.8|0.00137|1.57e-05|3.59|0.0|0.0|-0.06142|3.5256|3.64|3.5256|-1667.995173|697.37|0.3576|351.66|563.55|0.67715|-1667.788575|0.3576|-0.14385|4.8198|-0.2052699999999999|0.03910602|-1667.849173|6.5037|25.0|7.6003|7.6003
9o_a24|0.0|0|0|2.9340792330000003|0.0|0|1|1.294229152|0.0|-0.007052095|-0.087807028|0.0012214139999999|-0.097596429|10.94506726|0.002019902|-0.145366976|0.00294424|-0.38043264|2|0.738419215|0.785672769|0.7086274779999999|0.770273808|-0.088586421|-0.08834189|0.6253256110000001|-51.14964436|32.50178358|133.0106596|-0.032911684|6.1994599720000005|44.8382925|-1.678495905|-29.69744072|61.99847688|2892.333138|445.9858336|-971.8432428|11.83284872|6697.297449000001|192.1999837|28.52459128|0.026064002|-194.5965258|15.09096602|1.0|3.96|23.0|-7.91|3.75|4.36|92.79|1.23|1.0|1.0|6.0|-4.49|32.0|-6.83|0.0|0.0|-4.4|0.0137|3.9500000000000005e-05|2.88|0.0|0.0|-0.04527|5.8802|4.41|4.2643|-1388.094657|611.03|0.1409|210.85|432.84|0.65292|-1387.887227|0.0288|-0.17826|4.3816|-0.22353|0.0533144|-1387.945865|5.9089|446.0|6.3507|6.3507
3d_a49|0.0|0|0|0.0|0.0|1|1|0.406515615|2.089548665|-0.003398408|-0.087308534|-0.00918253|-0.068390038|10.35020259|-0.004253844|-0.149675594|-0.129666234|-0.202380888|2|0.914407252|0.808676284|0.846953747|0.733071652|-0.099295364|-0.094384452|0.464410121|-54.67520803|137.78978830000003|154.6267696|-0.036147237|3.221917789|0.0|-1.698920144|-33.32030276|63.08192694|2809.9605100000003|424.6551631|-984.1537446|12.87442833|6018.145364|140.9844521|27.67490257|0.018844179|-297.31302830000004|10.91609228|1.0|3.29|21.0|-6.15|0.72|4.46|121.39|1.07|1.0|1.0|4.0|-5.19|28.0|-6.58|0.0|1.0|-4.44|0.00252|3.6200000000000006e-05|2.98|0.0|0.0|-0.05766|5.1844|4.02|3.8907|-1594.552258|615.3|0.2899|239.15|455.47|0.67215|-1594.380348|0.0931|-0.16147|2184.0|-0.21913|0.04373784|-1594.435881|2.3278|2.34|5.6308|5.6308
12u_a36|0.0|0|0|3.508898495|0.0|0|2|1.270259304|0.0|-0.006461999|0.033763276|0.0042553209999999|-0.063855309|10.95266014|0.005035022|0.055588998|-0.163978382|-0.438988314|1|0.901715152|0.8101678720000001|0.860667615|0.842227829|-0.07260571|-0.0969881059999999|0.3765068079999999|-67.50289394|86.1184622|109.8080843|-0.03452119|8.544435884|5.944854912|-2.036750221|-35.17050511|62.80959338|2831.106839|586.1833819|-1417.5607730000002|14.90088936|6127.402572|153.5444314|30.82735404|0.015171583|-388.9026034|10.55929252|1.0|5.05|17.0|-7.38|3.85|3.01|69.2|2.66|2.0|1.0|6.0|-4.95|32.0|-6.19|1.0|1.0|-4.86|0.0047799999999999|1.39e-05|3.8|0.0|0.0|-53.0|3.8847|4.21|3675.0|-1350.865506|739.12|0.4267|319.16|590.18|0.70272|-1350.575382|0.0176|-0.15109|5.8702|-0.20409|0.03260752|-1350.638138|7.8877|16.0|7.7959|7.7959
