molecula|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|JGI4|MATS7i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
17e_a50|1|0.0|0.0|2|7.934155233999999|2|2|4.3906140030000005|-0.153175103|-0.0020746479999999|5.82008293|0.031870748|-0.011278897|10.94500663|2|2|-0.017965698|-0.229030473|1|0.7596299459999999|0.7409645029999999|0.7791604190000001|0.930108205|-0.046347299|-0.073011385|0.4239465089999999|-32.24487658|-50.7956915|8.950665784|10.68364489|0.069891795|6.227183052000001|86.98647608|0.803671114|-1.67926185|57.93079973|0.489797496|2883.936138|647.0975667|-12.90180444|0.196328886|8.52101688|16.70124474|0.960006062|6301.28046|136.5904997|-812.8136797000001|23.07468625|0.010255676|1453.705234|1.0|1.0|1.0|1.0|4.23|-7.33|4.68|51.77|2.0|138.0|0.0|6.0|-4.87|4.0|-6.08|438.57|1.0|0.0|-5.18|1.34e-05|0.00589|6.58e-06|0.00288|4.08|0.0|0.0|2.03e-05|4.0298|-1375.268259|757.34|0.1809|292.6|602.89|0.1785|6.7175|-0.19805|0.02761851|155.0|6.8097|6.8097
12m_a30|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.096631895|-0.01047558|5.351858133|0.040839506|-0.1305457069999999|10.31162838|1|1|-0.236661357|-0.5409445629999999|1|0.817497287|0.832758813|0.893689741|0.783260049|-0.085422479|-0.103359773|0.415971907|-57.96147772|-70.1324196|18.55926485|133.774348|0.216739951|12.59296644|237.0982213|0.773732767|-2.067195455|83.3641853|0.44976016|3058.3084710000003|531.4632661|-18.66147291|0.226267233|9.025816604|16.40342255|0.8173893040000001|6658.711303|153.52847759999997|-951.7351184|35.54574762|0.019500715|1812.833129|0.0|1.0|1.0|0.0|0.0|-6.42|2.48|114.67|2.0|133.52|0.0|6.0|-6.0|6.0|-6.22|439.49|0.0|0.0|-5.01|1.01e-06|0.000444|9.71e-06|0.00427|3.89|0.0|0.0|0.000165|3.5496|-1743.174906|714.92|255.0|244.95|578.87|0.1615|3.6891|-0.20742|0.04041755|31.0|7.5114|7.5114
6_a15|0|0.0|0.0|0|0.0|0|0|0.0|-0.199979249|-0.00951284|0.0|0.042926829|0.106485923|10.95880677|0|0|0.153430865|-0.35221474|1|0.8511056929999999|0.691316481|0.7248900659999999|0.859308431|-0.07051817|-0.123000073|0.398681391|-41.14459066|-71.76572566|17.20414198|105.4415725|0.140691569|10.03794313|55.65697829|0.581974721|-1.599000943|88.94853813|0.3902945579999999|2454.904173|501.3728188|-10.46812265|0.4180252789999999|6.110075236|10.02135591|0.640136254|5589.043165|243.9013805|-544.3423775|30.82854077|0.029449813|1603.08412|1.0|1.0|0.0|1.0|4.03|-7.95|5.26|61.84|2.0|109.7|0.0|7.0|-5.66|5.0|-5.33|380.44|1.0|1.0|-5.14|2.16e-06|0.000823|7.32e-06|0.00278|4.64|0.0|0.0|4.3e-06|3.7696|-1263.0072300000002|612.22|0.2616|285.52|545.21|0.0113|1.3789|-0.18133|0.01711539|35.0|7.4559|7.4559
17a_a25|0|0.0|0.0|1|6.842683282|0|0|1.826085128|0.0055894319999999|-0.004137083|4.727387819|0.043274232|-0.017081614|10.93106298|1|1|-0.02776212|-0.362222339|2|0.6741827509999999|0.748718056|0.8005589320000001|0.874586929|-0.06234901|-0.079378741|0.348821736|-44.46905084|-56.61512986|9.033070252|93.75234138|0.125413071|6.442637379|80.30332825|0.755980502|-1.666953566|67.57985355|0.468791604|2907.309477|623.7797651000001|-15.142307999999998|0.244019498|8.996672966|16.93624014|0.882500365|6250.571217000001|174.0415044|-847.969248|28.08362601|0.015373381|1572.683056|1.0|1.0|1.0|1.0|3.47|-9.98|5.31|72.7|2.0|131.06|0.0|7.0|-5.12|4.0|-6.18|433.5|0.0|1.0|-5.13|7.5e-06|0.00325|7.44e-06|0.00323|3.9|0.0|0.0|4.54e-08|3.9347|-1391.588873|747.06|0.4076|235.34|598.67|0.1735|3.4677|-0.21559|0.0362293|25.0|7.6021|7.6021
36_a18|0|0.0|0.0|0|7.03438793|2|2|0.0|0.050448408|-0.006407141|4.844187086|0.036625514|-0.05224259|10.94702093|0|0|-0.079553246|-0.493920601|0|0.7343989059999999|0.741135729|0.780206307|0.804293867|-0.07777765|-0.079805761|0.3847791889999999|-55.38202488|-56.82615305|6.722004572|110.8288932|0.195706133|4.786442152|83.34177364|0.812056067|-2.074949798|65.59412783|0.4751830729999999|2979.013751|572.70209|-16.1853561|0.187943933|9.560644525|18.21710397|0.905426346|6799.65027|133.8265619|-1052.048147|27.99124609|0.0123136069999999|1819.430996|1.0|0.0|1.0|1.0|0.0|-9.16|2.96|85.29|2.0|146.24|0.0|7.0|-5.68|3.0|-6.18|466.57|0.0|1.0|-5.28|2.09e-06|0.000975|5.19e-06|0.00242|4.18|0.0|0.0|3.210000000000001e-07|3.1908|-1493.661092|769.73|0.4674|388.57|636.33|0.4674|1.9944|-0.18124|0.02564498|32.0|7.4949|7.4949
1_a1 (SKF-104365)|0|0.0|0.0|1|7.535296702|1|1|2.196347317|0.011230812|-0.006055958|5.4161004020000005|0.0409444439999999|-0.091086986|10.33812228|1|1|-0.221214316|-0.505981356|1|0.57031697|0.7926983559999999|0.857919181|0.8131557509999999|-0.067997692|-0.081192283|0.2405471019999999|-31.45099608|-37.55389489|6.18316314|6.658828587|0.186844249|2.859900586|63.42504103|0.709744919|-0.9743074|46.32985169|0.416807085|1997.193006|376.1092109|-6.316296726|0.290255081|5.2735884010000005|9.042613965|0.71469847|4225.4765640000005|134.2517831|-208.4377919|19.24066156|0.018973797|634.9418316000001|1.0|1.0|1.0|1.0|2.68|-6.0|4.28|56.01|0.0|81.72|0.0|2.0|-3.8|3.0|-6.01|297.35|1.0|1.0|-4.02|0.000159|0.0472|9.65e-05|0.0287|2.96|0.0|0.0|0.000295|3.8901|-1279.060907|491.18|0.2178|318.72|358.09|0.2178|4.5773|-0.19624|0.02377006|1.6|5.7959|5.7959
LY580276_a4|0|0.0|0.0|1|7.535296702|1|1|2.067497166|-0.156842923|-0.001543874|5.4161004020000005|0.044357639|0.0295482979999999|10.94681614|1|1|0.064209689|-0.191806286|1|0.5162208110000001|0.7921620090000001|0.847526918|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|-27.6229776|-34.22831819|4.207217677|11.22286434|0.131473004|2.027582675|82.46094409|0.8478469959999999|-1.065352257|38.23432817|0.437093506|1948.220005|418.5688558|-6.511436537000001|0.152153004|5.456603642999999|9.693623538|0.7764939829999999|4098.640927|73.32703409|-247.4345884|15.93586849|0.008312438|605.5630025|1.0|0.0|1.0|1.0|3.04|-6.56|4.43|30.71|0.0|84.74|0.0|2.0|-3.67|3.0|-5.71|293.34|1.0|1.0|-4.21|0.000213|0.0624|6.18e-05|0.0181|3.35|0.0|0.0|8.08e-05|4.4918|-959.4723321|519.23|0.1905|234.01|402.99|0.1842|2.5355|-0.2099599999999999|0.023546627|175.0|6757.0|6757.0
15a_a50|1|0.0|0.0|2|7.934155233999999|1|1|4.126145086|-0.113976703|-0.004429392|5.82008293|0.035694444|-0.0446629609999999|10.94500663|2|2|-0.072976638|-0.325638639|1|0.797917311|0.821868651|0.8749408470000001|0.837789896|-0.0783960279999999|-0.084501726|0.4349386739999999|-46.91098865|-50.56454577|10.77967103|275.287923|0.162210104|6.450390922|0.0|0.705410595|-1.436529349|61.78266878|0.4476230879999999|2503.770258|501.3207109|-10.49734522|0.294589405|8.095541483|14.65582885|0.8103580690000001|5401.219537|176.277812|-514.369916|24.86892274|0.018747341|1218.577214|1.0|1.0|1.0|1.0|2.63|-6.09|3.57|68.76|1.0|110.43|0.0|5.0|-3.6|4.0|-6.78|371.44|1.0|1.0|-3.92|0.000251|0.0933|0.0001189999999999|0.0444|2.51|0.0|0.0|0.0003|4.0408|-1199.784983|644.4|0.1767|306.83|519.38|0.1767|6.6307|-0.19948|0.03314629|41.0|7.3872|7.3872
7_a3|0|0.0|0.0|0|6.823286122000001|0|0|0.0|0.198126776|-0.008855374|4.727387819|0.03757716|-0.047419994|10.3116226|1|1|-0.084462575|-0.592753801|2|0.881253042|0.790667152|0.8632654590000001|0.782294598|-0.1034274319999999|-0.096448591|0.5999725029999999|-51.18177092|-47.72824381|4.804535747|230.9407974|0.217705402|2.377557323|76.07607751|0.7992146109999999|-1.253831681|55.15105143|0.3987206729999999|2196.07224|387.1238241|-9.030659289|0.2007853889999999|5.198046584|8.644978051|0.663120542|5055.700186|99.36002106|-307.0424158|22.83370969|0.0149999089999999|776.3461295|1.0|1.0|1.0|1.0|2.61|-7.48|4.66|92.93|1.0|95.5|0.0|2.0|-5.44|3.0|-5.68|338.81|0.0|1.0|-4.87|3.67e-06|0.00124|1.34e-05|0.00455|3.79|0.0|0.0|1.11e-05|3.4435|-1731.703107|522.73|0.1926|210.68|362.61|0.1262|3.1299|-0.21219|0.03103579|1023.0|5.9901|5.9901
14h_a23|1|0.0|0.0|2|7.423568444|0|0|3.309480899|0.043538466|-0.005921293|5.351858133|0.04255787|0.0316908439999999|10.31321773|2|2|0.060820238|-0.4460845129999999|2|0.708395022|0.79263722|0.860920386|0.923430574|-0.063825076|-0.081058742|0.223157991|-43.02851162|-54.6468131|14.81983413|41.34207782|0.076569426|9.990985411|86.83095818|0.753100584|-1.621174834|67.44368679|0.48032488|3010.418229|622.5428245|-15.35036053|0.246899416|7.833334036|15.0735214|0.924279155|6722.809649|166.45047749999998|-736.8173055999999|30.23434844|0.018981866|1451.248725|0.0|1.0|1.0|1.0|3.2|-7.47|3.89|128.81|1.0|125.0|0.0|5.0|-5.68|5.0|-6.62|436.49|0.0|0.0|-4.9|2.09e-06|0.0009109999999999|1.27e-05|0.00554|3.3|0.0|0.0|1.4800000000000002e-05|3.6689|-1722.148272|699.86|0.3424|306.09|569.53|0.2727|9.7146|-0.2374099999999999|0.02796857|5.0|8.3468|8.3468
25_a47|1|0.0|0.0|1|6.86171134|0|0|1.234859637|0.037667531|-0.010144825|4.727387819|0.043695652|-0.055724653|10.94972207|1|1|-0.120903298|-0.545763902|2|0.6553889970000001|0.8462332770000001|0.906449648|0.786958319|-0.073339312|-0.08797211|0.574771479|-44.52300552|-53.40631957|12.27779881|11.20142696|0.213041681|7.453635586|51.5831002|0.6238742279999999|-1.407553754|71.17072517|0.4760601829999999|2704.5905190000003|477.748546|-11.52783528|0.376125772|6.951055196|13.26689626|0.908616158|6236.813862|228.3393366|-518.7525876|30.43708613|0.029261935|1369.668876|1.0|1.0|0.0|1.0|3.27|-8.01|4.95|84.73|2.0|109.7|0.0|5.0|-4.99|5.0|-6.3|410.83|0.0|1.0|-4.82|1.01e-05|0.00417|1.52e-05|0.00626|3.53|0.0|0.0|4.02e-06|3.9878|-1735.385814|626.55|287.0|258.29|491.7|0.0702|3.8832|-0.22919|0.0285712999999999|16.0|7.8|7.8
47r_a18|0|0.0|0.0|0|7.03438793|1|1|0.0|0.029358241|-0.0058631659999999|4.844187086|0.035706215|0.041686585|10.35082951|0|0|0.0646283159999999|-0.360670551|0|0.806477847|0.7698681909999999|0.8075001|0.769578222|-0.083915825|-0.087091542|0.26560995|-62.75220741|-65.12700692|11.59378448|13.30156885|0.230421778|8.669825595|60.66168882|0.688074851|-2.090197013|81.99788849|0.49394971|3389.050097|575.4901675|-17.70979622|0.311925149|9.819988422|19.40516312|0.976088187|7727.455993|233.2574532|-1168.846551|34.41856352|0.0225607039999999|2271.625192|1.0|1.0|1.0|1.0|0.0|-7.46|3.76|111.03|3.0|145.82|0.0|9.0|-6.65|4.0|-6.12|504.6|0.0|0.0|-5.64|2.26e-07|0.0001139999999999|2.31e-06|0.00117|4.59|0.0|1.0|1.76e-05|3.1705|-1964.813473|790.57|0.6007|391.06|729.75|0.6007|2.3873|-0.18249|0.02805567|231.0|6.6364|6.6364
4a_a46|0|0.0|0.210988875|1|7.825245291|1|1|2.180332577|-0.214093513|-0.001042349|5.587248657999999|0.0473245609999999|-0.137420119|10.96352058|1|1|-0.216904465|-0.143806973|2|0.679741138|0.764741337|0.8075680409999999|0.923958017|-0.05488948|-0.067863141|0.264863483|-28.50561609|-35.24319509|4.858713991|6.579492736000001|0.076041983|2.523263761|55.05332552|0.742626378|-1.017947119|41.15334508|0.4289963579999999|2042.529911|479.8368017|-5.968291366|0.2573736219999999|5.613813876|9.831485239|0.751302315|4481.754309|133.66119809999998|-274.5414028|15.47527339|0.011380391|711.8625758999999|1.0|0.0|1.0|1.0|2.8|-6.82|4.46|43.6|0.0|96.74|0.0|2.0|-3.93|3.0|-5.87|318.42|1.0|1.0|-4.31|0.000117|0.0372|4.89e-05|0.0156|3.34|0.0|0.0|4.86e-05|4.5454|-994.2146342|560.87|0.1694|272.77|467.4|0.1694|3.1825|-0.21988|0.022810825|181.0|6.7423|6.7423
12e_a36|0|3.490984269|0.0|0|7.412764017000001|2|2|0.0|-0.064019914|-0.007100632|5.351858133|0.040899471|0.144415507|10.95346131|1|1|0.244642918|-0.43688276|1|0.90414347|0.7975411790000001|0.847602953|0.838086387|-0.07049439|-0.100988761|0.4347714629999999|-44.83739063|-64.2330904|12.12502373|65.27404529|0.161913613|7.71202397|5.735288795|0.7610764190000001|-1.918786459|75.50154216|0.466721981|2709.877204|533.058116|-14.64611103|0.238923581|6.767371321000001|12.69013737|0.875194483|5929.071389|151.9654247|-776.2438847|30.25577504|0.017716522|1603.556077|0.0|0.0|1.0|0.0|0.0|-6.97|2.19|69.2|1.0|128.72|0.0|5.0|-4.16|4.0|-6.55|395.46|1.0|0.0|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.02|3.04|0.0|0.0|4.270000000000001e-05|3.6699|-1272.23645|673.57|0.4537|323.18|507.03|0.0006|6.5974|-0.20151|0.03037051|14.0|7.8539|7.8539
20_a31|1|3.3852303|0.0|0|7.765993078999999|0|0|0.0|0.0469387759999999|-0.009722467|5.733341277|0.03995614|-0.013040402|10.31100269|3|3|-0.023477148|-0.594513619|0|0.788133615|0.8602874540000001|0.912372776|0.7954270659999999|-0.085849869|-0.110195543|0.246878555|-53.79798102|-69.0542431|12.1160662|64.42171513|0.2045729339999999|7.592555532|75.10345696|0.710707042|-1.542737604|81.35171021|0.464597945|2576.1287230000003|498.4558574|-13.1700345|0.289292958|8.289864307|15.48343758|0.86775525|5678.167489|181.2859728|-605.8215871|29.5712685|0.019624081|1360.278351|1.0|1.0|1.0|1.0|2.74|-7.65|4.38|140.04|1.0|110.47|1.0|7.0|-5.91|4.0|-6.39|397.52|0.0|1.0|-4.44|1.24e-06|0.000493|3.66e-05|0.0146|3.29|0.0|0.0|8.86e-06|3.5381|-1880.734655|666.67|0.2011|350.43|560.67|0.2011|3.7403|-0.20895|0.0336943|8.0|8.0862|8.0862
12l_a36|0|3.426092687|0.0|0|7.412764017000001|2|2|0.0|-0.0944961519999999|-0.0076430169999999|5.351858133|0.039061728|0.128666217|10.95423322|1|1|0.228884463|-0.428857427|1|0.8707354620000001|0.8174432229999999|0.8772535459999999|0.84381923|-0.079972189|-0.107815735|0.3827446779999999|-52.05361632|-70.17688229|14.33450402|39.27257375|0.15618077|9.330278191|1.281955437|0.7379583590000001|-1.940683231|83.76912404|0.4619814279999999|2843.514589|549.2389652|-16.12160667|0.262041641|7.471134223|13.88638723|0.8586718990000001|6121.6555530000005|170.5619816|-822.2019402000001|33.56329135|0.02088234|1711.727859|0.0|1.0|1.0|0.0|0.0|-6.66|1.76|92.99|1.0|128.47|0.0|5.0|-4.57|5.0|-6.68|406.44|0.0|0.0|-4.29|2.72e-05|0.0111|5.08e-05|0.0206|2.95|0.0|0.0|8.97e-05|3.8619|-1325.15957|686.83|0.4524|321.05|530.75|0.4524|5392.0|-0.20973|0.03508404|0.02|7699.0|7699.0
4g_a49|0|0.0|0.0|2|8.228176896|2|2|4.107873566|-0.087219006|-0.003686314|6.107022888|0.036761229|-0.085731041|10.92777048|2|2|-0.146265064|-0.311927917|4|0.651833607|0.7559263270000001|0.81242269|0.8601878270000001|-0.061465364|-0.0666753309999999|0.736530693|-61.24875669|-66.44036383|18.87757641|151.0705543|0.139812173|18.81105094|74.95505057|0.6273572239999999|-2.000259924|90.11923831|0.48934952|4706.348867000001|857.1564845|-24.82733433|0.372642776|9.28937554|18.19125978|0.958286615|11516.07629|371.3295653|-1986.186746|39.71443299|0.023762615|3177.154639|0.0|0.0|1.0|0.0|4.36|-13.67|7.56|116.3|2.0|198.32|0.0|7.0|-7.47|7.0|-6.6|663.73|0.0|0.0|-7.43|3.3700000000000004e-08|2.24e-05|3.72e-08|2.47e-05|5.28|0.0|1.0|1.4199999999999998e-11|3.6269|-2147.66293|985.89|0.1389|287.56|662.84|0.0265|3.4099|-0.21545|0.05838924|106.0|6.9747|6.9747
14e_a23|1|0.0|-4.45581912|2|7.423568444|0|0|3.052208981|0.059967018|-0.008865361|5.351858133|0.044241453|0.023369734|10.3132176|2|2|0.072830644|-0.5232404310000001|2|0.560094237|0.791790895|0.8510270329999999|0.925392058|-0.073376247|-0.089453046|0.267882223|-51.07141556|-62.2612068|12.5437807|48.244071000000005|0.074607942|8.73073591|0.5612316039999999|0.796525872|-1.96796702|74.75779594|0.49543439|3255.313968|644.0923882999999|-19.06744972|0.203474128|8.020794334|15.89643482|0.981902808|7663.17288|141.6222839|-953.3724859|34.39302091|0.017954325|1719.6510460000002|0.0|1.0|1.0|1.0|3.62|-8.23|6.19|105.02|2.0|125.29|0.0|6.0|-6.38|7.0|-6.06|479.48|0.0|0.0|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|4.46|0.0|0.0|2.85e-06|3.7033|-1966.943431|706.39|0.3178|334.8|571.39|0.3178|3.7696|-0.2342199999999999|0.02250947|3.0|8.5214|8.5214
17a_a6|0|3.3685510360000004|0.0|0|7.412764017000001|1|1|0.0|0.101940358|-0.012704951|5.351858133|0.041767677|0.04129257|10.94948984|1|1|0.068338372|-0.5624663560000001|1|0.850080948|0.7722228729999999|0.8299950709999999|0.753082653|-0.096082495|-0.109388399|0.350977745|-63.02857512|-71.75703418|20.43213226|157.13173490000003|0.2469173469999999|13.40315088|554.1936506|0.77193498|-2.078379577|84.75077935|0.483320982|2816.084228|494.010135|-17.887155899999996|0.22806502|8.337470517|16.13665395|0.935437602|5996.580489|149.60699319999998|-894.3577948999999|35.323795000000004|0.019808023|1766.18975|1.0|1.0|1.0|1.0|2.88|-9.01|4.32|95.85|2.0|116.79|0.0|5.0|-5.81|5.0|-5.89|409.44|0.0|1.0|-5.17|1.56e-06|0.000637|6.69e-06|0.00274|4.09|0.0|0.0|4e-07|2.9753|-1350.078838|696.96|0.3933|350.03|574.02|0.0101|4.1627|-0.18178|0.02379552|24.0|7.6198|7.6198
13b_a6|0|3.423777636|0.0|0|7.412764017000001|1|1|0.0|-0.0411179|-0.011206134|5.351858133|0.042739018|0.060593678|10.95129557|1|1|0.100281317|-0.490758329|1|0.850080948|0.7788169070000001|0.8370824240000001|0.7757172059999999|-0.093125205|-0.112915801|0.202093555|-61.06841733|-74.04643339|21.00828557|154.7847961|0.2242827939999999|13.77653618|554.4007331|0.757233678|-2.032484418|87.39962829999999|0.408780634|2821.72831|508.6895893|-17.48058934|0.2427663219999999|9.087172635|15.37022155|0.69141956|6000.952027|159.1980937|-874.0294667999999|35.20276076|0.0203627189999999|1760.1380379999998|1.0|1.0|1.0|1.0|2.85|-9.01|4.32|95.85|2.0|116.79|0.0|5.0|-5.51|5.0|-6.1|409.44|0.0|1.0|-4.99|3.11e-06|0.0012699999999999|1.02e-05|0.00417|3.8|0.0|0.0|4e-07|3.6322|-1350.061187|694.33|0.7846|255.67|574.07|0.2461|10.8032|-0.20156|0.02920955|174.0|6.7595|6.7595
14_a15|0|0.0|0.0|0|0.0|0|0|0.0|-0.058775738|-0.006678826|0.0|0.037073171|-0.033982971|10.9597359|0|0|-0.051908601|-0.3848940629999999|2|0.8310685940000001|0.719993769|0.7651878809999999|0.8870890459999999|-0.063809873|-0.0917424269999999|0.7461324029999999|-40.89540491|-58.79722871|9.403293601|92.51564418|0.112910954|6.026520371|2.923143027|0.770309725|-1.743106111|68.59458198|0.406717767|2612.691478|568.5306056|-13.50893838|0.229690275|6.040010666000001|10.18067005|0.685538423|5861.387612|147.2072638|-715.9737342999999|27.36334635|0.015286995|1450.257357|1.0|0.0|1.0|1.0|3.72|-9.82|6.3|56.27|2.0|119.95|0.0|6.0|-6.22|4.0|-4.97|397.47|0.0|1.0|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|0.0|5.99e-08|3.6209|-1281.0669369999998|689.8|0.3131|278.5|584.18|0.0054|3.3596|-0.18379|0.03885834|0.03|7.5229|7.5229
8b_a32|1|3.419952523|0.0|0|7.765993078999999|0|0|0.0|0.113639567|-0.009362305|5.733341277|0.03995614|-0.008128765|10.31100269|3|3|-0.014634534|-0.577864293|0|0.788133615|0.845443342|0.8966299409999999|0.788218098|-0.0850068559999999|-0.108971309|0.253018806|-53.36442734|-68.4085006|10.49093175|102.4297669|0.211781902|6.585851946|68.21751748|0.669149204|-1.4166270230000002|81.73293254|0.458155153|2573.703546|494.8166492|-12.13650094|0.330850796|8.10555784|14.95918599|0.845546757|5619.400983|207.6969342|-558.2790432999999|28.89166873|0.021225152|1329.016762|1.0|1.0|1.0|1.0|3.04|-7.65|4.19|140.04|1.0|110.47|1.0|7.0|-5.83|4.0|-6.44|397.52|0.0|1.0|-4.39|1.47e-06|0.000583|4.06e-05|0.0161|3.22|0.0|0.0|8.86e-06|3.5442|-1880.735397|671.54|0.2943|349.82|558.16|0.2943|846.0|-0.20121|0.03602276|12.0|7.9208|7.9208
6a_a31|0|3.3855253210000003|0.0|0|7.703007682000001|1|1|0.0|0.038376178|-0.01694403|5.6869753560000005|0.0357275129999999|0.08881108|10.31170939|2|2|0.1533239019999999|-0.568500407|0|0.848282918|0.784022685|0.848080284|0.57216168|-0.132158278|-0.126430958|0.259133072|-77.60012959|-74.23718620000001|20.08876284|157.9971748|0.42783832|11.79563339|98.49408082|0.6927462990000001|-1.896464366|92.52963742|0.478330896|2713.694431|335.9594356|-15.56795422|0.307253701|7.516549303|14.408653400000002|0.916923952|5908.282843|180.411907|-653.8540772999999|38.27271371|0.031153284|1607.453976|1.0|1.0|1.0|1.0|2.51|-6.96|3.69|131.36|1.0|104.73|0.0|4.0|-5.22|5.0|-6.69|390.42|0.0|1.0|-4.34|6.09e-06|0.00238|4.55e-05|0.0178|2.8|0.0|0.0|4.3200000000000007e-05|3.5428|-1613.295461|607.79|0.6404|349.96|447.66|0.6404|7.7514|-0.19843|0.04606915|1.1|5.9586|5.9586
3p_a32|1|3.456037415|0.0|0|8.02059915|1|1|0.0|0.007752757|-0.008735261|6.008813185|0.036666667|-0.050639647|10.31100269|3|3|-0.092884784|-0.53666614|0|0.737842269|0.8599558070000001|0.918782026|0.8195708759999999|-0.070907174|-0.098773656|0.366898545|-41.73212799|-58.13283248|12.5150622|40.28175307|0.180429124|7.365688817|57.82331968|0.6199678829999999|-1.28405753|73.07639870000001|0.416240891|2650.4178850000003|482.3550967|-10.10863498|0.380032117|6.243062200000001|10.69458635|0.713035367|5960.446219|223.6663527|-444.779939|27.70403125|0.025390655|1218.977375|0.0|1.0|1.0|1.0|2.6|-6.79|3.71|131.25|1.0|112.37|0.0|4.0|-5.11|4.0|-6.8|395.5|0.0|1.0|-4.25|7.78e-06|0.00308|5.629999999999999e-05|0.0222|2.7|0.0|0.0|6.4e-05|3.6436|-1879.527843|626.32|0.3083|340.28|471.04|0.3083|4.3094|-0.20018|0.02642856|26.0|7585.0|7585.0
7c_a8|0|3.17138259|0.0|1|7.05012252|0|0|1.4416758790000002|-0.244222944|-0.007509694|4.844187086|0.043533333|0.0493777859999999|10.94670214|1|1|0.079425146|-0.328286221|1|0.718994164|0.740795639|0.795846675|0.848923958|-0.080277893|-0.089778346|0.292274414|-50.34151168|-56.2991566|19.18974586|49.43944876|0.151076042|12.03370912|75.43825735|0.626902145|-1.6160102369999998|76.40286308|0.492823119|2716.5013510000003|532.3522286|-13.23925183|0.373097855|7.700542366|15.18314943|0.971698707|6013.168519|233.9661552|-635.4840877|33.67700028|0.032058696|1616.4960130000002|1.0|1.0|0.0|1.0|3.1|-7.76|3.78|92.93|1.0|112.76|0.0|5.0|-5.0|5.0|-6.34|398.41|0.0|0.0|-4.67|1e-05|0.00399|2.14e-05|0.00851|3.37|0.0|0.0|6.91e-06|3.1406|-1331.793312|662.05|275.0|269.17|579.97|0.1779|12.0073|-0.20658|0.02732536|18.59|4.7307|4.7307
35_a18|0|0.0|0.0|0|7.03438793|2|2|0.0|0.068150325|-0.00622005|4.844187086|0.03531746|-0.069149293|10.94702087|0|0|-0.104482176|-0.5009599889999999|0|0.737701788|0.737094825|0.774007861|0.800765945|-0.081822342|-0.084219749|0.3888901179999999|-60.302584200000005|-62.06945887|6.525195505|118.7214377|0.199234055|4.809030636|74.92670772|0.874573807|-2.273933228|67.9315105|0.465531336|3038.429834|590.1597827|-18.16338657|0.125426193|9.184536969|17.18442554|0.87101708|6995.248058|92.43836482|-1235.110287|28.17969862|0.007954001|1916.219506|1.0|0.0|1.0|1.0|0.0|-9.55|3.35|85.29|3.0|151.05|0.0|8.0|-6.06|3.0|-6.0|480.6|0.0|1.0|-5.53|8.629999999999999e-07|0.000415|2.96e-06|0.0014199999999999|4.55|0.0|0.0|1.35e-07|3.2146|-1532.976969|796.47|0.4981|385.69|657.07|0.4981|2.0432|-0.18079|0.02600607|24.0|7.6198|7.6198
