molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8s|FPSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|FNSA1|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
4_a4|0.0|0|0|0.0|0.0|1|1|1|1.343865392|2.156628874|-0.001234337|0.0159331539999999|-0.058013858|0.011760626|-0.110597574|10.92992837|-0.037623601|1|1|0.0112367389999999|-0.035166634|-0.048056862|-0.078747188|-0.157959343|0.646069495|-0.168712277|0.008570112|-35.41518716|4.4155367960000005|0.0667239759999999|34.37786704|-0.0255766729999999|2.274995377|0.793717973|-13.21145879|-13.17774406|30.05764711|0.398500394|2221.6122010000004|480.8472306|-566.6429946000001|-6.78950447|0.2062820269999999|5.326452915|8.855289118|0.66251148|106.2816773|-291.9486922|16.60255217|0.010586293|-302.661743|713.9097433|5.454324025|1.0|0.0|3.15|3.09|-7.57|4.52|4.41|2.66|1.0|0.0|100.08|0.0|2.0|-4.12|25.0|326.39|1.0|1.0|-4.57|0.0248|0.0|0.0|8.85e-06|-0.04865|3.24|4.0261|-1029.93716|566.84|307.95|0.1106|230.37|394.06|0.55032|0.6010800000000001|67.0|2.6814|0.02323788|3.1195|78.0|7.1079|7.1079
11g_a5|0.0|0|0|2.9590700880000003|0.0|1|0|0|1.388236041|1.984996534|-0.004593347|0.009272269|-0.252634073|0.00599982|-0.137618073|10.94877951|-0.007175378|2|2|0.006964153|-0.14133011|-0.137739838|-0.233590516|-0.267507083|0.777565622|-0.075382189|0.023215707|-50.16001519|15.25675|0.1620562619999999|106.4990972|-0.025442296|10.02633335|0.543581314|-29.04250676|-16.72000506|59.4498014|0.485790997|2823.738452|550.6745046|-852.7202582999998|-10.98794595|0.456418686|9.342496899|18.16867625|0.944734523|299.94631180000005|-560.3852433999999|30.75897687|0.03204398|-57.28097817|1568.70782|21.05845771|1.0|1.0|3.17|2.34|-9.04|4.17|4.48|1.06|1.0|0.0|118.35|0.0|7.0|-4.12|31.0|408.46|0.0|0.0|-4.31|0.0312|0.0|0.0|3.770000000000001e-07|-0.04322|2.3|4.2083|-1330.144218|693.48|294.62|0.4609|274.87|542.13|0.56924|0.63081|0.2403|3.2282|0.04557484|4314.0|0.03|7.5229|7.5229
7g_a8|0.0|0|0|3.095238804|0.0|1|1|1|1.39137419|1.336155045|-0.01002363|-0.067360394|-0.481134236|-0.00087806|-0.027838247|10.9431888|-0.027717137|1|1|0.0002620309999999|-0.065174707|0.021974492|0.046246982|-0.418049442|0.627990269|0.098510683|0.031841955|-67.26263865|19.08352484|0.300623857|180.1699331|-0.045912914|11.43714084|0.806738465|-38.68948451|-27.51653399|83.63914665|0.470618047|2802.2242920000003|419.1502102|-1210.7274960000002|-16.4912131|0.193261535|7.588498875|14.3346384|0.8889952590000001|115.825531|-725.6133762000001|34.10836993|0.018613449|-367.6690814|1500.768277|11.15541466|0.0|1.0|3.29|3.32|-7.91|4.94|4.66|3.4|2.0|0.0|108.0|0.0|3.0|-5.78|30.0|399.37|0.0|1.0|-5.44|0.000667|0.0|0.0|4.92e-06|-0.06621|6.26|3.7874|-1374.4533210000002|620.67|327.36|0.5165|327.36|507.78|0.62073|0.62073|0.5165|10.1546|0.03974865|12.9547|21.03|4.6772|4.6772
47j_a18|0.0|0|0|0.0|0.0|0|1|1|1.251176464|0.0|-0.007807275|-0.068902246|-0.569931053|0.00031105|-0.006923502|10.94702285|0.0033281|0|0|0.002317206|-0.073551529|-0.218974385|-0.331885553|-0.48833504|0.783538352|-0.002262399|0.015967126|-73.69868165|12.42035127|0.19348155|150.5035248|-0.033837212|9.661420661|0.764425062|-44.19607713|-26.32095773|69.23713027|0.481373558|3172.831382|627.366638|-1842.467041|-20.47428768|0.235574938|9.597380968|18.50538303|0.928170101|183.246715|-1433.2001369999998|34.43235841|0.016220875|-411.3767328|2410.265089|12.6177344|1.0|3.0|4.54|0.0|-8.79|2.43|2.82|2.63|3.0|2.0|149.96|1.0|11.0|-5.83|37.0|499.6|0.0|0.0|-5.14|0.000743|1.0|0.0|8.159999999999999e-07|-0.04423|8.09|3.1054|-1625.413107|839.37|399.25|0.5439|399.25|776.31|0.6983600000000001|0.6983600000000001|0.5439|4.1619|0.03246539|5.2118|35.0|7.4559|7.4559
11d_a5|0.0|0|0|2.9590700880000003|0.0|0|0|0|1.388848584|0.0|-0.003373937|0.001099755|-0.185566552|0.008307337|-0.138265707|10.94877952|0.01948342|1|1|0.008809179|-0.202307745|-0.12451554|-0.200646773|-0.22897714|0.786587307|-0.018747485|0.012828514|-53.84338206|8.151092424|0.12909714|82.02685783|-0.029333375|5.179111638|0.712305422|-25.44574968|-18.63809379|48.19862797|0.49396568|2540.78984|553.3617954|-969.1808771|-11.84243331|0.287694578|8.920296087|17.62784804|0.976150552|182.7978704|-615.8065323|26.16587381|0.018119737|-269.7929124|1360.625438|11.51307533|1.0|1.0|3.13|3.37|-8.64|4.41|4.14|1.42|1.0|0.0|114.29|0.0|7.0|-4.14|29.0|385.46|1.0|1.0|-4.29|0.0278|0.0|0.0|8.909999999999999e-07|-0.03767|2.59|4107.0|-1239.093739|682.09|301.89|507.0|280.66|594.45|0.66686|0.6533399999999999|0.2068|2.8731|0.03371838|3.7008|15.0|7.8239|7.8239
26_a20|0.0|0|0|0.0|0.0|1|0|0|1.4165417530000002|1.877209467|-0.00578453|-0.104520106|-0.3297182369999999|0.003085806|-0.054222344|10.93106273|-0.033102079|1|1|0.003149352|0.249416844|0.0346782989999999|0.057022334|-0.446730587|0.7071284179999999|-0.070815554|0.012753218|-55.81998701|8.604974082|0.20662747|139.417676|-0.0327795789999999|5.806030949|0.7848887259999999|-39.28020352|-22.11735334|66.82118688|0.472355054|2825.254798|535.3119506|-1172.219727|-14.92323356|0.215111274|7.598632688999999|14.40103379|0.8952138340000001|145.1419493|-790.9313788|28.17896678|0.014879363|-384.4457279|1493.485239|10.03954725|1.0|1.0|3.42|3.07|-9.18|4.5|4.62|2.47|2.0|0.0|125.0|0.0|5.0|-5.14|32.0|419.48|0.0|1.0|-5.02|0.00305|0.0|0.0|2.780000000000001e-07|-0.05097|4.97|3.8894|-1352.277633|715.27|318.77|0.2081|256.05|543.96|0.50878|0.68167|0.0814|3.8173|0.03774288|4.8742|131.0|6.8827|6.8827
6b_a40|0.0|0|0|0.0|0.0|1|1|2|0.604892326|1.710647518|-0.014861289|-0.069975812|-0.698480566|-0.003851208|0.0986825569999999|10.30179924|-0.226457281|2|2|-0.004728928|-0.248560671|-0.018582337|-0.033583055|-0.630957955|0.691778838|0.003163118|0.014588568|-79.36130196|9.771129787|0.246568426|165.1465831|-0.049599889|6.544506614|0.878140798|-48.31476032|-33.22101012|81.90640622|0.442509019|3214.047452|504.6333458|-1428.503435|-22.2507658|0.1218592019999999|6.976123351|12.51342818|0.793750992|81.61884754|-956.7829293|37.83107469|0.011838681|-506.5422338|1626.736212|7.929311055|0.0|1.0|4.02|3.36|-5.21|5.67|4.38|2.61|2.0|2.0|130.16|1.0|5.0|-8.41|31.0|511.42|0.0|1.0|-6.18|1.98e-06|1.0|1.0|0.00318|-0.09533|8.98|3.1026|-3290.745084|687.2|399.62|0.4962|399.62|552.01|0.69429|0.69429|0.4962|8193.0|0.03026498|11.3203|0.03|7.5229|7.5229
13_a15|0.0|0|0|0.0|0.0|0|1|1|1.4356889940000002|0.0|-0.006348913|-0.031457366|-0.393632585|0.001806571|-0.031047852|10.95980212|0.005149745|0|0|0.003766915|-0.010882979|-0.173728081|-0.272482143|-0.357554652|0.843715005|0.008210506|0.016196467|-61.86632281|10.21906987|0.114512421|72.25096855|-0.033811561|6.447664726|0.755283433|-27.279882500000003|-21.33321476|53.45565817|0.482317225|3028.485145|558.6934137000001|-1237.326456|-13.46007201|0.244716567|5.21465994|10.07307988|0.931684902|154.4025434|-780.6841766|28.24531009|0.01672103|-322.1392954|1638.227985|10.55004024|1.0|1.0|4.13|4.19|-8.9|4.33|6.69|2.52|2.0|0.0|138.24|0.0|6.0|-6.32|34.0|448.52|0.0|0.0|-6.1|0.000214|0.0|0.0|5.7e-07|-0.03946|5.04|2.5721|-1450.727602|674.36|482.03|208.0|314.52|549.33|0.63827|0.70626|0.0003|3.5479|0.02844037|6.0429|6.0|8.2218|8.2218
AKLKII_a46|0.0|0|0|2.917217813|0.0|0|0|0|1.4316666480000002|0.0|-0.003417504|-0.030657|-0.129865138|0.006821053|0.156485495|10.96959256|0.036226415|1|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|0.718266758|-0.0150769919999999|0.010384859|-42.37969553|4.924591245|0.162358606|76.99187522|-0.033194303|2.335284369|0.7721395329999999|-16.15213359|-15.74102977|38.98582025|0.47999819|2000.353437|397.2168972|-550.9360419|-7.464534402999999|0.2278604669999999|5.83938898|11.22955511|0.92307023|108.05343229999998|-261.2587041|20.38625028|0.015584114|-258.10190780000005|713.5187596|7.390123534|1.0|1.0|2.81|1.6|-7.21|3.9|3.39|1.18|0.0|0.0|85.32|0.0|2.0|-3.24|22.0|287.32|1.0|1.0|-3.58|166.0|0.0|0.0|1.7800000000000002e-05||||||||||||||||181.0|6.7423|6.7423
12s_a36|0.0|0|0|3.486136149|0.0|0|2|2|1.297044029|0.0|-0.007059109|-0.045035034|-0.4023692|0.002951176|0.0056370119999999|10.95352614|-0.050363149|1|1|0.003962098|0.063448144|-0.104118159|-0.1763783589999999|-0.434472457|0.90414347|-0.118671653|0.019457471|-64.57958827|12.55883918|0.169662191|109.5085883|-0.035868226|8.106112169|0.754198383|-30.06529118|-23.15117315|59.13914165|0.4604765839999999|2710.355028|535.942162|-1227.012177|-14.94294208|0.245801617|7.545963801|13.98635088|0.853487672|158.6528381|-791.9759303|30.69639722|0.018222417|-328.1450742|1626.909053|11.76167282|0.0|2.0|4.85|0.0|-6.97|3.24|2.19|2.24|1.0|0.0|128.72|0.0|5.0|-4.16|30.0|395.46|1.0|0.0|-4.3|0.0274|0.0|0.0|4.270000000000001e-05|-0.04908|3.48|3.7604|-1272.236664|683.24|329.71|0.4501|319.95|523.72|0.6843600000000001|0.6928|0.0002|6.6068|0.03416928|8.7738|9.0|8.0458|8.0458
12q_a36|0.0|0|0|3.453150038|0.0|0|2|2|1.29701394|0.0|-0.00761082|-0.043678703|-0.410984299|0.0005016269999999|-0.0651906459999999|10.9598352|-0.0433009009999999|1|1|0.0010871589999999|0.1161527719999999|-0.103922055|-0.177407665|-0.441747876|0.8941919290000001|-0.017640538|0.018562763|-68.5549152|12.00048565|0.17088073|110.4712541|-0.038175515|7.758093617|0.768692389|-31.79544084|-24.67976947|61.18276554|0.486620426|2786.514757|536.0103834|-1233.988474|-15.95501778|0.231307611|7.546533709|14.69971555|0.947876484|149.536123|-797.7508892000001|32.10617123|0.017949083|-347.4093916|1605.308562|11.60375275|0.0|2.0|4.74|0.0|-7.18|3.35|2.54|2.51|1.0|0.0|128.76|0.0|5.0|-4.44|30.0|415.88|1.0|1.0|-4.59|0.0151|0.0|0.0|2.77e-05|-0.05602|3.79|3.8653|-1692.5102989999998|683.51|320.77|0.4239|236.72|531.58|0.39919|0.6863199999999999|0.3419|4.6718|0.03415678|6.4226|6.0|8.2218|8.2218
12b_a30|0.0|0|0|0.0|0.0|0|2|2|0.604984682|0.0|-0.007353271|-0.06631353|-0.3897233479999999|0.001139238|-0.037209579|10.31162898|-0.072247675|1|1|0.002064369|-0.165287712|-0.0541804029999999|-0.120380857|-0.468842459|0.669561738|-0.009146339|0.017341789|-62.96700664|11.01246349|0.235262423|149.39744040000002|-0.038448551|6.99318589|0.798520682|-33.68855323|-24.41577808|64.06324295|0.4676268939999999|2849.095245|485.6272203|-1196.373126|-15.50462119|0.201479318|7.393647884|13.88809428|0.878381889|127.9443353|-759.7264385|30.57626261|0.01584525|-379.1359902|1498.236868|10.06212472|0.0|1.0|4.63|0.0|-6.9|4.25|3.18|3.2|2.0|0.0|127.24|0.0|5.0|-5.39|30.0|416.47|0.0|0.0|-5.01|0.00171|0.0|0.0|5.260000000000001e-05|-0.05351|4.07|3.5207|-1674.977262|673.18|352.16|0.2079|245.19|516.78|0.3159099999999999|0.68496|0.1525|3.7327|0.03351603|4.5545|7.0|8.1543|8.1543
10_a4|0.0|0|0|0.0|0.0|1|1|1|1.343863662|2.146166934|-0.002959121|0.005483539|-0.159792527|0.01107733|-0.122141977|10.92992762|-0.090413559|1|1|0.011142889|0.014917047|-0.083887216|-0.132895939|-0.241683916|0.6990620390000001|-0.120059574|0.014582852|-45.97324097|8.440134933|0.078346981|45.34497624|-0.027007048|4.884907049|0.744529685|-17.08910641|-15.63090193|37.96666686|0.4858700179999999|2480.063587|533.4262268|-781.5450965|-9.046715915|0.255470315|5.759414166|11.20225306|0.945033425|147.85886159999998|-452.3357957|20.99433004|0.014040792|-283.0534799|1049.716502|8.126406226|1.0|0.0|3.46|3.38|-8.07|4.93|4.81|2.53|2.0|0.0|111.38|0.0|4.0|-4.66|28.0|370.45|1.0|1.0|-4.85|0.00818|0.0|0.0|3.15e-06|-0.04689|3.34|3.6465|-1183.790554|619.99|340.01|0.1792|249.6|470.02|0.4662|0.7038399999999999|0.0176|1.4517|0.02232068|2.2386|88.0|7.0555|7.0555
12ae_a36|-3.3501500230000003|0|0|3.412870974|0.0|0|2|2|0.299253957|0.0|-0.009867085|-0.351827031|-0.611759277|-0.006862238|-0.083959343|10.31810353|0.006615826|1|1|-0.001160331|0.151620635|-0.15024383|-0.261631709|-0.513686975|0.8183043390000001|-0.0931249669999999|0.023873046|-78.71102033|17.78605328|0.2837586789999999|211.4077529|-0.036430555|13.25108213|0.6849975640000001|-47.65297933|-27.14173115|81.74750345|0.465246185|3486.122819|533.6188092|-1574.220407|-20.22131065|0.315002436|8.676756505|16.22570287|0.870019385|234.6851816|-1172.836017|39.62310606|0.025570256|-275.6561988|2298.140152|19.05051961|0.0|3.0|5.03|0.0|-6.87|1.28|2.15|0.84|1.0|0.0|142.02|0.0|7.0|-3.85|34.0|474.54|0.0|0.0|-3.72|0.0668|0.0|0.0|6.45e-05|-0.0548899999999999|6.24|3.8664|-1876.152311|754.15|320.67|0.4832|236.84|615.71|0.40141|0.68591|0.3366|6.7458|0.0508577|8.9297|15.0|7.8239|7.8239
35_a18|0.0|0|0|0.0|0.0|0|2|2|1.251175948|0.0|-0.00622005|-0.020425504|-0.44784362|-7.44e-05|0.027469086|10.94702087|-0.0098863069999999|0|0|0.00113101|-0.104482176|-0.078001173|-0.117857059|-0.5009599889999999|0.737701788|-0.032017257|0.008853796|-62.06945887|6.525195505|0.199234055|146.8343246|-0.033440195|4.809030636|0.874573807|-44.44264921|-24.64522632|66.82777970000001|0.465531336|3038.429834|590.1597827|-1675.875389|-18.16338657|0.125426193|9.184536969|17.18442554|0.87101708|92.43836482|-1235.110287|28.17969862|0.007954001|-552.1173777|1916.219506|5.862051629|1.0|3.0|4.3|0.0|-9.55|4.13|3.35|3.33|3.0|1.0|151.05|0.0|8.0|-6.06|36.0|480.6|0.0|1.0|-5.53|0.000415|0.0|0.0|1.35e-07|-0.04879|8.09|3.2146|-1532.976969|796.47|385.69|0.4981|385.69|657.07|0.69279|0.69279|0.4981|2.0432|0.02600607|2.7788|24.0|7.6198|7.6198
12b_a50|0.0|1|1|0.0|0.0|2|1|1|1.397986833|4.058595679|-0.002929899|-0.0016330379999999|-0.125985651|0.01164808|-0.101728189|10.94501743|-0.115659308|2|2|0.011790103|-0.139522815|-0.168032508|-0.291865836|-0.246831987|0.699597776|0.009081884|0.0214891|-33.25880166|10.80329197|0.074083915|37.24447201|-0.0237482779999999|5.43117764|0.5731907470000001|-11.52561607|-11.93905701|33.72918462|0.430791247|2224.116359|465.4891075000001|-465.6232233|-6.002164865|0.4268092529999999|5.7232816060000005|10.05480253|0.756824707|214.5713436|-234.0844297|20.82911679|0.027586169|-73.59089223|812.3355548|13.86849326|1.0|0.0|3.31|2.45|-5.49|2.59|3.42|2.02|0.0|0.0|94.69|0.0|2.0|-3.16|24.0|313.36|1.0|1.0|-3.84|215.0|0.0|0.0|0.00101|-0.02974|2.47|3.9305|-1006.641541|539.15|315.44|0.2425|263.3|401.64|0.6016199999999999|0.6581|0.0777|4.0567|0.02307802|5.6617|4.74|5.3242|5.3242
14d_a23|0.0|1|1|0.0|0.0|2|0|0|1.197963465|3.405551724|-0.005343003|-0.026530366|-0.288522152|0.01269616|-0.019307114|10.313217800000002|-0.054430189|2|2|0.01180744|0.059486662|-0.074441567|-0.136106024|-0.4483522929999999|0.725800261|0.006563565|0.018596017|-51.58357156|12.25371621|0.078305538|51.59888942|-0.032878563|8.074501042|0.790346608|-23.33262837|-21.66510006|47.66288948|0.454495683|2878.955374|607.3441532|-1083.255003|-14.27606695|0.209653392|7.832720777|14.358677900000002|0.833166062|138.1496441|-713.8033475|27.41215037|0.015037275|-382.6437544|1370.607518|9.908707432|0.0|1.0|3.52|3.62|-7.78|3.88|4.33|3.24|2.0|1.0|125.25|0.0|5.0|-5.85|31.0|425.51|0.0|0.0|-5.25|0.000608|0.0|0.0|7.03e-06|-0.0725799999999999|3.79|8.1555|-1669.224874|696.21|3688.0|0.3807|336.18|554.84|8.1555|8.1555|336.18|5.6156|0.02083626|8.1555|4.0|8.4001|8.4001
19c_a38|0.0|0|0|3.332128134|0.0|0|2|2|1.297043851|0.0|-0.008177185|-0.04575843|-0.449745181|-0.004442319|-0.0725602509999999|10.95429182|-0.0431896509999999|1|1|-0.002443797|0.04814981|-0.09493054|-0.20848518|-0.434836855|0.7163622890000001|0.073931688|0.024315945|-68.18641054|15.30924906|0.240808376|151.612258|-0.038224114|9.638658988|0.7187071909999999|-36.38913762|-24.06579196|73.10674676|0.477803802|2967.98627|477.9848537|-1227.35539|-15.15175311|0.281292809|6.97753104|13.36189552|0.914989047|177.10114030000005|-772.7394084|33.48483537|0.023120664|-275.39483110000003|1707.726604|14.55670345|0.0|3.0|4.84|3.0|-6.92|3.17|2.42|1.76|1.0|0.0|130.41|0.0|5.0|-4.35|32.0|426.45|0.0|0.0|-4.12|19.0|0.0|0.0|5.14e-05|-0.05691|3.23|3.8322|-1424.3899310000002|652.09|323.53|0.2961|210.74|517.28|0.2597|0.6279899999999999|0.1417|2495.0|0.03740877|3.2846|9.0|8.0348|8.0348
19a_a38|0.0|0|0|3.3685352889999995|0.0|0|2|2|1.297044508|0.0|-0.007986407|-0.082283951|-0.431265985|-0.002526241|-0.122385526|10.96083376|-0.077535135|1|1|-0.000673716|0.116434494|-0.101303149|-0.217394466|-0.4342819429999999|0.724208473|0.031696119|0.022142322|-64.73159672|13.23456869|0.252847102|151.1278869|-0.038988111|7.910363161|0.744796537|-30.69910427|-23.30337482|64.59623135|0.465829126|2774.129458|446.57675660000007|-1165.168741|-13.92853534|0.255203463|6.923156054|12.96056449|0.872060139|152.5362948|-696.4267669|31.28824271|0.020873781|-292.6320538|1564.412135|12.47635608|1.0|3.0|4.83|2.56|-6.86|3.13|2.55|2.4|1.0|0.0|125.69|0.0|5.0|-4.14|30.0|401.44|0.0|1.0|-4.17|29.0|0.0|0.0|5.610000000000001e-05|-0.05271|3.41|3.6504|-1332.1529369999998|628.65|339.65|0.2668|316.19|466.55|0.6329100000000001|0.68835|0.0721|4.7986|0.03338983|6.0223|0.01|8.0106|8.0106
4e_a46|-3.742323661|0|0|0.0|0.092094405|1|1|1|0.300205548|2.12386814|-0.005995748|-0.370202917|-0.4017151029999999|-0.001404912|-0.058626723|10.31928077|-0.05803828|1|1|0.002688298|-0.135489528|-0.030065705|-0.049530834|-0.514537262|0.738134189|0.075271624|0.010671173|-64.33855433|8.098142567|0.246284959|186.9007941|-0.030951758|6.145520557|0.7951078540000001|-48.10898007|-23.48867857|71.49283399|0.4753010039999999|3411.457836|571.9794684|-1479.78675|-17.82509456|0.204892146|7.906917146|15.06943449|0.905854609|155.48860530000002|-1122.980957|29.54149986|0.0125621839999999|-447.9030518999999|1861.114491|9.533193534|0.0|2.0|4.5|2.68|-8.81|3.05|5.93|2.06|2.0|0.0|137.28|0.0|5.0|-6.08|35.0|488.6|0.0|0.0|-5.41|0.000405|0.0|0.0|7.64e-07|-0.03893|8.03|4.1773|-1884.564974|757.1|296.81|0.4814|292.1|655.69|0.5745600000000001|0.56481|0.3109|1.9941|0.04805633|3.2466|154.0|6.8125|6.8125
12_a15|0.0|0|0|0.0|0.0|0|0|0|1.435689014|0.0|-0.006620824|-0.0455566929999999|-0.370766171|0.001740635|-0.106061273|10.95973444|-0.01062828|0|0|0.0034254209999999|-0.054575504|-0.120626133|-0.184255041|-0.380490701|0.8310685940000001|0.049877871|0.015018226|-60.15445365|9.58943236|0.10362709|66.16793071|-0.031995594|6.123040777999999|0.746489397|-24.90456371|-20.42981445|48.59303169|0.476419838|2613.57759|572.3516967|-1082.780166|-13.04483751|0.253510603|5.448223888999999|10.40571107|0.909927213|161.8714956|-691.376388|27.36785616|0.016453962|-314.7766363|1450.496376|10.50617745|1.0|1.0|3.56|3.73|-9.82|5.32|6.3|2.87|2.0|0.0|119.95|0.0|6.0|-6.22|30.0|397.47|0.0|1.0|-5.83|0.0002379999999999|0.0|0.0|5.99e-08|-0.03196|5.16|3.8538|-1281.060163|688.91|321.72|0.1374|276.63|585.26|0.50595|0.70444|0.0093|4.3338|0.02694613|6.0547|4.0|8.3979|8.3979
12as_a36|0.0|0|0|3.447017327|0.0|0|2|2|1.297043209|0.0|-0.007672841|-0.073735973|-0.452697599|0.000584134|-0.114290948|10.95347588|-0.025398105|1|1|0.0018565629999999|0.162571317|-0.098698552|-0.166354116|-0.4358775279999999|0.8058720979999999|-0.0389138329999999|0.019229943|-73.78005999|12.95780416|0.22956209|154.6869148|-0.037824788|8.731418812000001|0.768125394|-37.57216725|-25.48765709|68.71652969|0.454761514|2904.092809|519.1478419|-1401.82114|-17.17446921|0.231874606|8.768282531|16.08155469|0.834059821|156.2451686|-944.5958066|33.18163581|0.017444469|-361.3444194|1824.98997|11.75468972|0.0|2.0|4.86|0.0|-6.89|3.16|2.09|1.59|1.0|0.0|133.95|0.0|6.0|-3.81|32.0|423.47|0.0|0.0|-3.95|0.0653|0.0|0.0|5.4600000000000006e-05|-0.05789|4.84|3851.0|-1385.5651710000002|712.04|321.96|0.5902|274.29|568.52|0.53815|0.68211|0.2402|4.8580000000000005|0.03674596|6.8556|59.0|7.2291|7.2291
4e_a49|0.0|0|0|0.0|0.0|1|1|1|1.343847746|2.085628989|-0.006602016|-0.074495823|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|0.018857363|1|1|0.000660956|-0.130491035|-0.037142108|-0.060391347|-0.403194204|0.7541604690000001|0.0063958109999999|0.017142176|-53.89448633|10.51443916|0.242937669|149.0098632|-0.029288891|6.449206277999999|0.650328475|-35.44835874|-17.96482878|68.30753733|0.471635821|2675.626006|464.3567821|-916.2062675|-11.01902676|0.349671525|7.934910277|15.01788083|0.892633982|214.47685|-561.9703647000001|27.6242383|0.023622273|-184.4129453|1408.836153|14.48911428|1.0|2.0|3.35|2.89|-7.36|3.4|2.83|1.25|1.0|0.0|114.08|0.0|6.0|-3.28|30.0|399.45|0.0|1.0|-3.52|211.0|0.0|0.0|1.74e-05|-0.06461|3.34|3.7876|-1313.158118|660.22|327.34|0.2273|216.37|504.63|0.4078199999999999|0.68043|0.0789|3.9718|0.04133034|4.8707|34.0|7.4685|7.4685
4b_a49|0.0|0|0|0.0|0.0|1|1|1|1.343847828|2.075628989|-0.0074627159999999|-0.077626337|-0.402986655|0.001769804|-0.033486358|10.92776533|0.02907541|1|1|0.002557204|-0.10158752|-0.0563571629999999|-0.089371493|-0.390006034|0.720824193|0.005818676|0.0241270029999999|-55.5653235|14.84890147|0.241850733|148.84640819999998|-0.030696709|9.138717999|0.645330839|-34.74338731|-18.89220999|71.30114509|0.477868186|2708.998101|466.6010051|-944.6104994|-11.62716177|0.354669161|7.588962922|14.53457293|0.915225186|218.2802175|-581.3580885|29.27523192|0.02556165|-178.8869784|1463.761596|15.73185141|1.0|1.0|3.37|3.1|-7.05|3.71|3.26|1.66|1.0|0.0|112.36|0.0|6.0|-3.81|30.0|400.43|0.0|1.0|-3.88|62.0|0.0|0.0|3.570000000000001e-05|-0.06731|3.56|3.7413|-1333.026419|664.86|331.39|0.2856|267.08|509.78|0.4151899999999999|0.68242|0.0615|1.8265|0.03702033|2.2306|79.0|7.1024|7.1024
8_a15|0.0|0|0|0.0|0.0|0|0|0|1.419941362|0.0|-0.009853404|-0.044406425|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|10.95880707|-0.014489333|0|0|0.003160815|0.225620047|-0.203104439|-0.295062413|-0.342749125|0.85357243|0.0937475619999999|0.0336657729999999|-69.07571287|19.65860939|0.146103518|85.31489861|-0.028969856|11.47934212|0.519427411|-24.39801408|-16.91650111|61.44071008|0.389723411|2393.276181|498.6196971|-828.9085544|-9.878130237|0.480572589|6.093505548|9.984825987|0.638601279|280.62296039999995|-484.0283816000001|32.56759415|0.035495625|-22.68867482|1595.8121130000002|20.72712321|1.0|1.0|3.14|3.76|-7.57|3.9|4.95|1.96|2.0|0.0|104.74|0.0|7.0|-5.25|27.0|366.41|1.0|1.0|-4.81|0.00206|0.0|0.0|9.86e-06|-0.02723|3.36|3.7426|-1223.687714|598.84|331.28|251.0|279.58|538.51|0.5128|0.70524|0.0155|1.1415|0.01719864|1.4589|108.0|6.9666|6.9666
