molecula|n9FaHRing|n9FaRing|SaaNH|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|ATSC1c|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|FNSA1|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|DPSA4|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
14t_a23|1|1|0.0|0|0|1.197962538|3.410065804|0.04919958|-0.005383494|5.351858133|-0.024472753|0.045277778|0.073534004|-0.290708696|10.31321779|-0.093434862|2|2|0.01180744|-0.074441567|-0.136106024|-0.4515027279999999|2|0.113493155|0.6906097959999999|1|-0.0553915009999999|-0.079253435|0.017433037|-36.09926385|11.36130649|36.6149406|51.51331913|-0.033286443|-33.66111722|0.799945841|-21.69314909|47.46057034|0.465981891|600.1979272000001|-1084.657455|2286.063655|7.55064865|14.13931199|27.11827225|0.014352462|1355.9136119999998|666.0036144999999|0.0|0.0|1.0|1.0|3.52|26.0|-7.78|4.33|105.02|3.24|1.0|5.0|-5.85|31.0|4.0|-6.1|425.51|0.0|0.0|3.78|0.000608|5.61e-06|0.0023899999999999|0.0|1.65e-08|7.03e-06|3.79|3.2060000000000004|692.08|311.09|0.5824199999999999|0.68886|-1668.980578|5.8672|-0.22291|0.02135191|-1669.040656|4.0|8.3979|8.3979
12f_a40|0|0|0.0|0|0|0.604990261|1.768354671|-0.03356339|-0.006206277|5.4161004020000005|-0.015621373|0.040501792|0.070099257|-0.235838511|10.31197207|-0.172869148|2|2|0.006841832|-0.033224348|-0.054891771|-0.397377446|0|-0.160218113|0.605644757|1|-0.067004323|-0.082198664|0.021549915|-37.02024147|11.90644165|62.72992556|49.72883796|-0.032879466|-25.09213464|0.7314440520000001|-18.16607804|48.92668311|0.490421149|502.7764322|-635.8127312999999|628.5604981|8.404802652999999|16.49362536|24.83590915|0.0201199619999999|869.2568204|384.1423925|1.0|0.0|1.0|0.0|3.24|20.0|-7.32|5.44|67.66|3.99|1.0|3.0|-6.58|24.0|3.0|-4.76|376.26|0.0|1.0|4.76|0.0001|1.02e-06|0.0003819999999999|0.0|4.81e-08|1.8100000000000003e-05|4.77|2.8374|572.63|286.25|0.6679999999999999|0.7029|-2212.222254|3.2818|-0.19526|0.01077929|-2212.275094|0.38|6.4202|6.4202
4S4k_a46|0|0|0.0|1|1|1.134637098|2.145043462|-0.050636784|-0.0049602|5.587248657999999|-0.088084767|0.0510113959999999|-0.104665424|-0.252970193|10.94631314|-0.1032662209999999|1|1|0.006050983|0.008544799|0.012963356|-0.3860697829999999|1|-0.003017362|0.784722915|0|-0.089589915|-0.0860536609999999|0.007749296|-47.49082053|4.1078333030000005|172.7607401|57.39060501|-0.030477338|-24.18078772|0.8679099640000001|-16.15576699|51.59865384|0.461984953|472.7005375|-775.4768155|1729.18312|5.523352655|10.26616763|18.61456563|0.007182108|893.4991504000001|519.5743695|1.0|1.0|0.0|1.0|3.8|17.0|-6.61|4.77|50.94|2.84|1.0|2.0|-4.82|25.0|3.0|-5.46|333.43|0.0|1.0|3.79|5.0|1.4800000000000002e-05|0.0049299999999999|0.0|2.48e-07|8.28e-05|4.52|4.0774|566.82|234.58|0.5716|0.67893|-1053.202208|2.2655|-0.1947|0.02628818|-1053.255345|197.0|6.7055|6.7055
18_a4|0|0|0.0|1|1|1.3998285519999998|1.904090136|-0.181683336|-0.004533883|5.4161004020000005|-0.164169913|0.042924837|0.049240675|-0.181355303|10.94611841|-0.063708832|1|1|0.00042|0.006968314|0.015390457|-0.319213511|1|0.102914528|0.615655659|0|-0.094231531|-0.085817825|0.017694182|-46.48874223|8.729352711|203.5264327|110.7087804|-0.03479101|-20.88721799|0.769438308|-17.16400317|55.21809494|0.405586004|382.6371479|-635.0681172000001|1573.744396|6.133421395|10.31843368|22.30718562|0.0175331289999999|825.3658678999999|337.0066459|0.0|1.0|0.0|1.0|3.32|17.0|-5.53|3.43|50.94|2.2|2.0|3.0|-2.95|23.0|4.0|-6.58|307.32|0.0|1.0|2.78|349.0|0.000312|0.0959|0.0|2.96e-06|0.0009109999999999|3.02|4.2045|523.81|274.59|0.52475|0.57777|-1033.349218|2.7878|-0.20883|0.02525528|-1033.398285|2.62|5.5817|5.5817
13_a15|0|0|0.0|1|1|1.4356889940000002|0.0|-0.139434143|-0.006348913|0.0|-0.031457366|0.029206349|-0.006938727|-0.393632585|10.95980212|0.005149745|0|0|0.003766915|-0.173728081|-0.272482143|-0.357554652|2|0.008210506|0.796300317|0|-0.068526782|-0.098053528|0.016196467|-43.2365883|10.21906987|142.67217639999998|72.25096855|-0.033811561|-39.03420883|0.755283433|-21.33321476|53.45565817|0.482317225|558.6934137000001|-1237.326456|3581.589629|5.21465994|10.07307988|28.24531009|0.01672103|1638.227985|830.7967967000001|1.0|1.0|1.0|1.0|4.13|24.0|-8.9|6.69|59.51|2.52|1.0|6.0|-6.32|34.0|4.0|-5.26|448.52|1.0|0.0|4.61|0.000214|7.970000000000001e-07|0.000357|0.0|1.27e-09|5.7e-07|5.04|2.5721|674.36|314.52|0.63827|0.70626|-1450.399387|3.5479|-0.15229|0.02844037|-1450.462642|6.0|8.2218|8.2218
12ap_a36|0|0|3.4417292610000003|2|2|1.2970441659999998|0.0|-0.06398791|-0.007719624|5.351858133|-0.010732275|0.042739018|0.066185994|-0.424579308|10.95430638|-0.042675894|1|1|0.001194592|-0.098598933|-0.175397741|-0.436880644|1|-0.025198947|0.8212311840000001|0|-0.082622504|-0.106173763|0.0217479329999999|-54.21070432|14.26936622|82.56761031|111.1558165|-0.037473093|-45.7078307|0.737851886|-24.58703954|68.48007054|0.464588|544.9693552|-1253.939017|2328.307856|8.766216204|16.37284224|33.32245946|0.020575639|1699.445432|642.3830552000001|1.0|0.0|0.0|2.0|4.78|17.0|-6.66|1.76|92.99|1.38|1.0|5.0|-3.99|31.0|5.0|-7.08|406.44|0.0|0.0|1.66|0.0412|0.000113|0.0458|0.0|2.21e-07|8.97e-05|2.98|3.8801|691.41|252.39|0.59563|0.6929|-1324.95298|7.0249|-0.21788|0.04039655|-1325.0127220000002|32.0|7.4949|7.4949
1_a15|0|0|0.0|0|0|1.419940974|0.0|-0.22215316|-0.0084598019999999|0.0|-0.043374667|0.0381893|0.06459652|-0.541427319|10.95880609|-0.000905902|0|0|0.003816011|-0.1816819589999999|-0.270248221|-0.34192045|2|0.101406325|0.795437721|0|-0.068077117|-0.1117462069999999|0.026214985|-44.01415991|16.94887506|121.3844816|80.34898605|-0.031142386|-46.71058649|0.605927517|-20.13460632|60.96303497|0.437969049|566.1848585|-1228.210985|2855.495631|6.580146251|11.7078005|33.22939752|0.0280791829999999|2026.993248|851.7423982|1.0|1.0|1.0|1.0|3.91|24.0|-10.02|6.32|74.73|2.2|0.0|8.0|-6.55|34.0|6.0|-5.38|457.52|1.0|0.0|4.68|0.00013|1.08e-06|0.000495|0.0|9.53e-11|4.36e-08|4.68|3.2188|697.35|282.85|0.64662|0.70553|-1509.785098|1.2218|-0.17792|0.01894559|-1509.851127|44.0|7.3565|7.3565
6b_a31|0|0|3.404988662|1|1|0.610136262|0.0|0.052690797|-0.016070861|5.733341277|-0.178758575|0.037803618|0.11647286|-0.787472195|10.31169819|-0.053655833|2|2|-0.008439437|-0.002840672|-0.004825446|-0.57983695|0|-0.068433069|0.795570315|0|-0.12081047|-0.1284626569999999|0.032992761|-73.70779766|20.12924648|159.79549319999998|227.0509355|-0.045675611|-47.81835367|0.7459204140000001|-27.86719323|93.83704414|0.4807018779999999|383.0600707|-1254.023695|2063.736075|7.513612533|14.46878435|37.35947255|0.024142162|1681.1762649999998|536.6368656000001|1.0|1.0|1.0|2.0|3.55|22.0|-7.33|4.0|131.36|1.36|1.0|4.0|-5.63|29.0|5.0|-6.5|404.44|0.0|1.0|3.3|0.000947|2.18e-05|0.00883|0.0|4.67e-08|1.89e-05|4.61|3.2949|637.06|376.29|0.7013199999999999|0.7013199999999999|-1652.44739|5.9085|-0.1918|0.03623358|-1652.505041|54.0|7.2676|7.2676
11a_a5|0|0|2.9781886010000003|0|1|1.212363224|0.0|-0.165418719|-0.002894726|4.59511985|0.052217882|0.021060606|-0.052944925|-0.185262487|10.94877942|-0.02394636|1|1|0.007955512|0.003975818|0.006120569|-0.254944026|2|-0.037220974|0.7410766209999999|0|-0.064565402|-0.071517578|0.011860803|-46.13206353|8.474559367000001|61.32301293|76.14130253|-0.026223112|-36.51058972|0.740865275|-18.73644762|54.60662289|0.466436596|638.3599998999999|-1124.186857|1170.247903|9.740948724|18.25640338|25.28995251|0.014482324|1517.39715|835.912531|0.0|1.0|0.0|1.0|3.53|23.0|-9.93|6.55|63.69|3.05|1.0|7.0|-7.25|32.0|4.0|-4.54|424.54|1.0|1.0|5.16|2.39e-05|3.95e-07|0.000167|0.0|1.18e-10|5.019999999999999e-08|4.83|4.0938|739.79|281.57|0.6735|0.65363|-1339.493223|2.8611|-0.20429|0.03340977|-1339.555805|81.0|7.0915|7.0915
11b_a5|0|0|2.943854668|0|0|1.277648917|0.0|-0.2023158669999999|-0.003900104|4.59511985|0.008093965|0.023988604|-0.067519041|-0.1833048739999999|10.94877958|-0.0536971829999999|1|1|0.005685558|-0.0109928619999999|-0.017658026|-0.252164213|2|-0.0497097529999999|0.682032125|0|-0.07633373|-0.080664777|0.016373566|-45.82509318|9.829471091|55.25128526|75.80248447|-0.029332646|-29.07084703|0.66824472|-17.60913884|55.65456427|0.456131351|524.5231302|-774.8021092|913.0178976|8.936258446|16.43091298|26.35133256|0.0228838029999999|1159.458633|504.9898148|1.0|1.0|1.0|1.0|2.99|23.0|-9.15|4.82|63.69|2.01|1.0|6.0|-4.65|27.0|4.0|-6.03|376.84|0.0|1.0|3.68|0.00853|2.04e-05|0.00767|0.0|7.109999999999997e-10|2.68e-07|3.31|4.1982|635.55|275.55|0.61027|0.6284|-1564.56504|1.9569|-0.21291|0.03575776|-1564.621301|19.0|7.7212|7.7212
12k_a30|0|0|0.0|2|2|0.604984231|0.0|-0.001755273|-0.007818038|5.351858133|-0.029595542|0.042739018|-0.13882907|-0.44562817|10.31162844|-0.038714845|1|1|0.0053380919999999|-0.089279071|-0.154412059|-0.4186541|1|0.001281277|0.7933543279999999|0|-0.079026221|-0.098188266|0.024177669|-52.35426525|16.01752015|106.8195439|122.5057244|-0.035199567|-43.09444587|0.7081361979999999|-23.31944323|68.37178540000001|0.47195436|539.9866061|-1235.930491|2277.687222|8.416930701|15.93977881|32.93073182|0.0226150579999999|1745.328787|704.0353382000001|1.0|0.0|1.0|1.0|4.72|17.0|-6.74|2.63|90.88|2.51|1.0|6.0|-5.44|31.0|5.0|-6.19|428.51|0.0|0.0|2.57|0.00154|1.19e-05|0.0050799999999999|0.0|1.84e-07|7.87e-05|3.58|3.4715|710.82|238.62|0.39318|0.6864899999999999|-1690.031103|4.9516|-0.19798|0.03357755|-1690.094082|24.0|7.6144|7.6144
15_a47|1|1|2.9226792460000004|0|0|1.304329657|0.0|-0.164258919|-0.00516949|4.59511985|-0.072588375|0.042285714|-0.130885389|-0.21194909|10.9497222|0.0506476009999999|1|1|-0.002377481|-0.007670908|-0.017562097|-0.332654104|2|-0.131424138|0.614613723|1|-0.084413593|-0.0904066519999999|0.016669157|-45.1562696|8.917011222000001|61.0548099|111.3994409|-0.033307714|-25.87091101|0.711630105|-17.81765281|54.07328082|0.477646539|423.5412927|-677.0708068|869.1027727|6.984778596|13.37174753|25.03780079|0.021370407|951.4364299|383.4213189|1.0|1.0|0.0|2.0|2.89|21.0|-8.49|5.28|66.49|2.83|1.0|3.0|-4.89|25.0|4.0|-5.76|353.78|0.0|1.0|3.74|0.00455|1.41e-05|0.00499|0.0|3.22e-09|1.14e-06|3.33|4.0594|552.16|286.26|0.67203|0.68008|-1527.265523|2.2271|-0.2268|0.03425526|-1527.316555|16.0|7.8|7.8
9_a10|0|0|0.0|1|1|1.377786667|1.998759814|-0.096384071|-0.004530817|5.4161004020000005|-0.032199235|0.03590535|-0.048732912|-0.285441469|10.92721632|-0.1048161059999999|1|1|0.007847998|-0.1475423119999999|-0.239634564|-0.362724972|2|-0.000865755|0.692424727|1|-0.057690053|-0.084348428|0.013842683|-40.90513782|9.815155744|86.66800495|92.56988349|-0.028592687|-42.40634438|0.73129178|-20.27364785|50.72029356|0.45291714|616.4802143999999|-1196.145223|2284.568215|8.765421221|16.02210901|27.72306267|0.015893979|1635.660698|816.3832816|1.0|1.0|1.0|1.0|4.0|21.0|-7.93|3.68|75.94|1.81|1.0|7.0|-4.23|33.0|5.0|-6.87|438.52|0.0|0.0|3.07|0.0259|3.64e-05|16.0|0.0|1.17e-08|5.14e-06|4.51|3.7309|740.24|222.72|0.2242|0.68962|-1409.69933|2.9927|-0.21163|0.03583924|-1409.764013|193.0|6.7144|6.7144
3_a3|0|0|0.0|0|0|0.605000514|0.0|0.159413311|-0.010040064|5.283203728999999|-0.114647585|0.034259259|-0.015653979|-0.3413621639999999|10.31154314|0.069435247|2|2|-0.006362643|0.041786524|0.081380229|-0.599804962|1|-0.082619043|0.8495058259999999|1|-0.107269779|-0.098797066|0.012617742|-48.91675544|5.753894372|228.5396864|112.2682304|-0.035057023|-20.54492513|0.7000038270000001|-15.98657012|54.67064981|0.415122657|343.74795510000007|-495.58367360000005|1349.6286710000002|5.025797436|8.592908408|22.83783244|0.023287455|707.9728057|302.8386149|1.0|1.0|1.0|1.0|3.11|20.0|-6.15|4.07|121.17|1.41|1.0|2.0|-5.48|21.0|3.0|-5.88|310.4|0.0|1.0|3.23|0.00103|4.06e-05|0.0126|0.0|7.009999999999999e-07|0.000218|1.92|3.3475|491.26|212.09|0.29441|0.69206|-1592.792349|2.1507|-0.20969|0.03099295|-1592.839065|1175.0|5.93|5.93
8b_a32|1|1|3.419952523|0|0|0.609420757|0.0|0.113639567|-0.009362305|5.733341277|-0.057200812|0.03995614|-0.008128765|-0.458752924|10.31100269|-0.0684566009999999|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.577864293|0|0.060636167|0.7507116140000001|1|-0.0850068559999999|-0.108971309|0.016711528|-53.36442734|10.49093175|102.4297669|132.9495116|-0.03079624|-42.94454179|0.669149204|-19.33283713|63.85535908|0.458155153|494.8166492|-889.3105078|2275.886421|8.10555784|14.95918599|28.89166873|0.021225152|1329.016762|557.1050635|1.0|1.0|1.0|2.0|3.46|19.0|-7.65|4.19|140.04|1.1|1.0|7.0|-5.83|27.0|4.0|-6.44|397.52|1.0|1.0|3.61|0.000583|4.06e-05|0.0161|0.0|2.23e-08|8.86e-06|4.22|3.5442|671.54|349.82|0.70285|0.70285|-1880.539698|846.0|-0.20121|0.03602276|-1880.602014|12.0|7.9208|7.9208
22_a47|1|1|0.0|0|0|1.408617385|1.202720059|0.048272293|-0.010579222|4.727387819|-0.150248628|0.043695652|-0.029311184|-0.507802654|10.95023117|0.002716049|1|1|-0.004332497|-0.1049885469999999|-0.277479519|-0.538310301|2|-0.077787113|0.591185263|1|-0.080744803|-0.089280419|0.022154032|-47.64347429|13.07198749|12.19999546|177.81209280000002|-0.031744149|-31.08378631|0.6096864479999999|-18.73063655|60.71546178|0.4614909829999999|412.2379505|-842.8786448999999|1494.441201|6.9553262170000005|12.91589555|30.72175314|0.031534452|1382.478891|482.9384172|0.0|1.0|1.0|2.0|3.31|21.0|-7.69|4.85|84.73|2.97|1.0|5.0|-4.44|29.0|6.0|-6.58|394.38|0.0|1.0|3.41|0.0142|4.16e-05|0.0164|0.0|2.06e-08|8.11e-06|4.4|4017.0|605.12|258.55|0.50316|0.68312|-1374.857521|4.2485|-0.22828|0.02840507|-1374.914437|1.0|9.0|9.0
9o_a24|0|0|2.9340792330000003|1|1|1.294229152|0.0|-0.064667223|-0.007052095|4.59511985|-0.044044637|0.028472222|-0.087807028|-0.387865233|10.94506726|-0.000236595|1|1|0.002019902|0.00177843|0.00294424|-0.38043264|2|-0.0062180169999999|0.7086274779999999|0|-0.088586421|-0.08834189|0.018492771|-51.29122728|10.7072496|32.50178358|133.0106596|-0.032911684|-29.61546471|0.668046377|-19.05574986|61.99847688|0.4861134689999999|445.9858336|-971.8432428|1906.512273|6.080741586|11.83284872|28.52459128|0.026064002|1454.754155|663.2688909|1.0|0.0|1.0|2.0|3.96|23.0|-7.91|4.36|92.79|1.23|1.0|6.0|-4.49|32.0|5.0|-6.83|421.45|0.0|0.0|3.01|0.0137|3.9500000000000005e-05|0.0167|0.0|1.24e-08|5.23e-06|4.41|4.2643|611.03|210.85|0.41688|0.65292|-1387.887227|4.3816|-0.22353|0.0533144|-1387.945865|446.0|6.3507|6.3507
15a_a22|0|0|0.0|0|0|1.4229176680000002|1.646649187|-0.136588366|-0.0050042229999999|4.727387819|-0.052476637|0.038167849|0.021482585|-0.280236463|10.9464374|-0.015194063|1|1|0.005757758|-0.097476465|-0.165471815|-0.360663314|2|-0.09744639|0.655865336|1|-0.061755825|-0.081705465|0.02126757|-41.92018177|14.43653926|96.58317516|90.52525878|-0.031425179|-37.6479704|0.702735071|-21.33157831|56.35672103|0.444668211|588.2800507999999|-1109.242072|2169.226845|8.157552588|14.6895113|30.3550786|0.0216014629999999|1578.4640869999998|684.5377542|1.0|1.0|1.0|1.0|3.42|27.0|-9.21|4.31|85.59|1.73|1.0|6.0|-4.65|32.0|5.0|-6.61|420.47|0.0|1.0|3.19|0.00945|2.1e-05|0.00881|0.0|6.1e-10|2.56e-07|4.98|3.6496|696.57|245.14|0.41078|0.69076|-1368.0755869999998|5.2588|-0.21285|0.03153544|-1368.1368730000002|143.0|6.8447|6.8447
4m_a46|0|0|0.0|1|1|1.134637002|2.12888511|-0.245599013|-0.000686578|5.587248657999999|0.051308728|0.041865079|-0.302054595|-0.0329557579999999|10.94319657|0.007901235|1|1|0.010359417|-0.017992096|-0.029022201|-0.098201489|1|-0.099662698|0.626578283|0|-0.067320375|-0.0672468|0.010905551|-35.4774406|5.74716122|6.161736337000001|26.89046601|-0.0224155999999999|-18.67596877|0.733236381|-11.81288911|41.22460182|0.463006576|500.1036387|-531.5800101|1639.260563|5.329061873000001|9.923886653|16.11061509|0.012232753|724.9776792|486.9589609|1.0|0.0|1.0|0.0|3.59|17.0|-6.88|4.63|54.5|2.5|1.0|2.0|-4.52|25.0|3.0|-5.68|328.41|0.0|1.0|3.59|0.00981|2.68e-05|0.0088|0.0|1.31e-07|4.31e-05|3.45|4.3476|558.63|205.21|0.38389|0.68505|-1030.929791|3.9226|-0.23116|0.02920209|-1030.980844|1288.0|5.8901|5.8901
20a_a10|0|0|0.0|1|1|1.343837243|2.113798134|-0.0774974029999999|-0.0034618129999999|5.4161004020000005|0.049376168|0.036415094|-0.035536682|-0.197323337|10.9296614|0.011011878|1|1|0.008297595|-0.049146504|-0.081587712|-0.281099208|2|0.036092601|0.63495222|1|-0.066386563|-0.072821454|0.013618456|-43.19189039|8.860330345|66.52185003|56.1599532|-0.028008251|-30.82502228|0.733451892|-18.22250274|52.05222074|0.452402751|594.4519837|-947.5701424|2021.669282|8.419180593|15.37476788|24.84485067|0.016540298|1291.932235|719.5272609|1.0|0.0|1.0|0.0|3.48|27.0|-9.44|5.77|76.62|2.53|1.0|4.0|-5.68|33.0|5.0|-5.82|429.47|0.0|1.0|4.27|0.000888|2.56e-06|0.0011|0.0|3.61e-10|1.55e-07|3.98|3.8312|696.63|259.16|0.50193|0.6864600000000001|-1388.897416|2.9429|-0.2274199999999999|0.03217287|-1388.957848|1.2|5.9208|5.9208
12y_a30|0|0|0.0|2|2|0.604984019|0.0|0.048343649|-0.005996863|5.351858133|-0.037335306|0.044197531|-0.089502772|-0.353814891|10.31162818|-0.058184644|1|1|0.006346396|-0.053700437|-0.0922059569999999|-0.4579359229999999|1|-0.05346283|0.803183654|0|-0.070903795|-0.091248521|0.0149823289999999|-47.598277|10.05775555|85.17057711|101.4221952|-0.034840345|-41.1215369|0.820108145|-23.38859815|57.65603256|0.445723724|569.8856940000001|-1286.372898|2411.415644|8.067590558|14.55517927|28.51891948|0.012362508|1568.540572|754.3941655|1.0|0.0|1.0|1.0|4.86|17.0|-7.38|3.23|81.65|3.25|1.0|5.0|-6.04|31.0|4.0|-5.64|426.54|0.0|0.0|3.19|0.00039|3.48e-06|0.00148|0.0|4.12e-08|1.76e-05|4.45|3.4718|728.75|238.56|0.30617|0.6864399999999999|-1654.125015|4.7043|-0.19815|0.0311422|-1654.190369|22.0|7.6576|7.6576
12ah_a36|0|0|3.456839001|2|2|1.297013411|0.0|-0.050415481|-0.007648622|5.351858133|-0.043678703|0.043848238|0.078459408|-0.41302559|10.95983779|-0.050147748|1|1|0.0010871589999999|-0.103922055|-0.177407665|-0.444563583|1|0.011674455|0.8065052890000001|0|-0.0758457179999999|-0.1059368909999999|0.0184777819999999|-49.0084977|11.93961081|82.70705743|110.8777131|-0.038137281|-44.23111357|0.768906425|-24.6427998|60.9481085|0.468162246|535.2826672|-1232.13999|2334.380591|8.26712637|15.54445187|32.04915319|0.017909528|1602.457659|629.5017194000001|1.0|0.0|0.0|2.0|4.73|17.0|-7.18|2.54|69.2|2.51|1.0|5.0|-4.44|30.0|4.0|-6.49|415.88|0.0|1.0|2.34|0.0151|2.55e-05|0.0106|0.0|6.65e-08|2.77e-05|3.79|3.7792|682.21|237.25|0.40051|0.6970000000000001|-1692.3109559999998|5.4979|-0.2107099999999999|0.03300341|-1692.369929|11.0|7.9586|7.9586
7_a27|0|0|0.0|0|0|1.40247849|3.330197625|0.112935885|-0.00601016|4.727387819|-0.050197188|0.049625|-0.133453335|-0.288487667|10.93773474|-0.056500475|1|1|0.010596392|-0.19575909|-0.323631281|-0.500327496|2|0.147753647|0.62067794|1|-0.060745542|-0.084531496|0.015099075|-34.09779211|8.475438874|10.66993367|83.57286704|-0.0300556429999999|-26.6343589|0.763564713|-16.87088515|42.57323098|0.466714317|477.7488532|-759.1898319000001|1497.873267|6.446345598|12.087978|22.09489892|0.014441323|994.2704516|479.0078184|1.0|0.0|1.0|0.0|3.24|21.0|-6.61|3.05|65.6|2.88|1.0|3.0|-4.06|26.0|4.0|-6.26|345.4|0.0|1.0|3.14|0.0299|5.2e-05|18.0|0.0|2.43e-07|8.4e-05|5.37|4.1205|606.74|300.9|0.61278|0.61278|-1122.249324|4.2487|-0.2162099999999999|0.02179141|-1122.304359|1.0|9.0|9.0
8c_a12|0|0|0.0|1|1|1.283851303|0.0|0.1948786139999999|-0.0104125509999999|0.0|-0.055163114|0.038787879|-0.106633503|-0.447739674|10.95472932|-0.07003012|0|0|-0.00160589|-0.210669119|-0.370782022|-0.606245231|2|-0.10899871|0.845077891|0|-0.067004282|-0.101988384|0.019604202|-34.19075142|10.00357546|83.24714315|81.4415307|-0.038245644|-26.55601426|0.764449832|-19.51587692|44.19432689|0.472503372|428.8355831|-780.6350769|1245.6132289999998|5.670223821|10.74930819|25.52931025|0.018855428|1021.17241|390.0159026|0.0|1.0|0.0|1.0|3.91|18.0|-7.14|1.59|63.06|2.02|1.0|3.0|-3.47|24.0|5.0|-6.44|314.34|0.0|1.0|2.23|107.0|0.0001899999999999|0.0598|0.0|7.24e-08|2.28e-05|2.76|3.8341|551.66|284.38|0.53657|0.67318|-1022.613451|1.7305|-0.2227699999999999|0.02263772|-1022.663298|0.04|7.3979|7.3979
8_a15|0|0|0.0|0|0|1.419941362|0.0|-0.208657545|-0.009853404|0.0|-0.044406425|0.039181287|0.155304204|-0.5025236129999999|10.95880707|-0.014489333|0|0|0.003160815|-0.203104439|-0.295062413|-0.342749125|1|0.0937475619999999|0.8105478740000001|0|-0.071552706|-0.118293578|0.0336657729999999|-41.7821007|19.65860939|104.8781037|85.31489861|-0.028969856|-40.33569847|0.519427411|-16.91650111|61.44071008|0.389723411|498.6196971|-828.9085544|1919.535904|6.093505548|9.984825987|32.56759415|0.035495625|1595.8121130000002|532.0914339999999|1.0|1.0|1.0|1.0|3.14|18.0|-7.57|4.95|61.84|1.96|1.0|7.0|-5.25|27.0|5.0|-5.52|366.41|0.0|1.0|3.76|0.00206|1.53e-05|0.00562|0.0|2.69e-08|9.86e-06|3.36|3.7426|598.84|279.58|0.5128|0.70524|-1223.463981|1.1415|-0.18303|0.01719864|-1223.523393|108.0|6.9666|6.9666
8b_a8|0|0|3.191799887|1|1|1.395658149|1.42474537|-0.023718767|-0.013834266|5.4161004020000005|-0.182065125|0.040054466|0.019958073|-0.733216119|10.94650923|-0.03443232|1|1|-0.003593429|0.049587543|0.079250224|-0.5058761820000001|1|0.097555876|0.726912742|0|-0.130159955|-0.11627069|0.032440348|-79.74587194|19.87542051|172.84152849999998|270.5854753|-0.047457424|-43.64473805|0.781454722|-29.07602182|99.62129245|0.4835310479999999|342.0904577|-1424.7250689999998|1821.324722|7.507665421|14.53652808|37.20755791|0.022425382|1823.170337|589.263087|0.0|0.0|1.0|2.0|3.52|23.0|-7.13|3.03|112.23|2.12|1.0|4.0|-4.77|31.0|5.0|-6.87|414.41|0.0|0.0|2.9|7.0|3.69e-05|0.0153|0.0|7.33e-08|3.04e-05|6.41|3.2992|640.35|270.59|0.57234|0.70195|-1406.829227|5.8389|-0.19921|0.03204403|-1406.887058|5.08|5.2941|5.2941
14c_a23|1|1|0.0|0|0|1.197962449|3.349976042|0.06596946|-0.005822256|5.351858133|-0.024758731|0.043538647|0.04174584|-0.296935034|10.31321813|-0.047410593|2|2|0.009263715|-0.071484865|-0.13187015|-0.4589840189999999|2|0.1114214519999999|0.659570836|1|-0.0567889659999999|-0.0800086929999999|0.018842596|-37.73933093|12.52192141|38.43627129|51.21382308|-0.034046252|-35.33439343|0.7834075309999999|-22.62557089|50.26125234|0.459622824|613.3401089|-1063.401832|2379.221378|7.832948614|14.49533577|28.88097191|0.016385474|1357.40568|633.3278634|0.0|0.0|1.0|1.0|3.4|26.0|-7.99|4.67|105.02|3.51|1.0|5.0|-6.13|31.0|4.0|-6.03|445.93|0.0|0.0|4.0|0.000334|2.83e-06|0.00126|0.0|1.02e-08|4.55e-06|4.1|3.7031|693.64|334.81|0.56781|0.56781|-2089.293299|7.2704|-0.23096|0.02236136|-2089.354057|2.0|8.6253|8.6253
