molecula|SddssS|NaaNH|SssssC|NaasN|SRW09|SaasN|MATS2c|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w MLOGP|Veber filter|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12b_a30|0.0|0|0.0|0|7.412764017000001|0.0|0.047132642|2|0.042804233|-0.074391852|0.0|-0.3897233479999999|0.001139238|-0.037209579|-0.072247675|1|0.002064369|-0.165287712|-0.120380857|-0.468842459|1|0.669561738|0.824373792|-0.009146339|-0.1240820219999999|0.880943609|0.64876559|0.764737577|-0.08354129|-0.09915679|-62.96700664|86.84905288|0.235262423|149.39744040000002|-39.98560202|6.99318589|0.798520682|-1.883979001|-33.68855323|73.02913136|64.06324295|485.6272203|-1196.373126|2347.979099|-15.50462119|0.201479318|7.393647884|13.88809428|0.878381889|127.9443353|-759.7264385|30.57626261|0.01584525|-379.1359902|1498.236868|10.06212472|1.0|0.0|4.63|0.0|0.14|17.0|3.2|0.0|-5.39|30.0|416.47|0.0|2.92|9.71e-06|0.00405|0.0|5.260000000000001e-05|-0.05351|5.0567|4.07|3.5207|-1674.977262|0.2079|245.19|0.3159099999999999|0.68496|-1674.7778119999998|0.1525|0.03351603|4.5545|7.0|8.1543|8.1543
47g_a18|0.0|0|0.0|0|7.03438793|0.0|-0.005500039|0|0.031179487|-0.048472184|0.0|-0.477030713|0.0036509859999999|0.033759227|-0.008224928|0|0.00531392|-0.071877686|-0.3927204379999999|-0.4138670829999999|0|0.765824398|0.750610215|-0.009917608|-0.014370598|0.780474694|0.745431271|0.834424154|-0.065225536|-0.08547236|-72.53379954|111.5517627|0.165575846|140.5114492|-61.55384106|9.653129118|0.731870777|-2.307753726|-46.97287277|86.33162323|66.72693367|708.1114197|-1958.412588|2268.439188|-21.03738872|0.268129223|10.33698377|20.32265524|0.966014041|227.5405903|-1661.953709|33.87214455|0.016259076|-393.5416883|2675.8994190000003|13.79782369|1.0|1.0|4.87|0.0|0.34|18.0|2.79|1.0|-6.11|40.0|541.68|0.0|2.83|3.01e-06|0.00163|1.0|3.27e-07|-0.04413|3.0965|8.13|3.0965|-1743.346243|0.5955|400.4|0.69828|0.69828|-1742.7686640000002|0.5955|0.02960182|5.9864|9.0|8.0458|8.0458
2_a47|0.0|0|0.0|0|0.0|0.0|-0.002024001|2|0.027058824|-0.004557357|1.454085483|-0.3581612489999999|-0.007479445|0.107297513|-0.013580367|0|-0.006079384|-0.007299676|-0.0274111779999999|-0.444853768|2|0.916092248|0.671819147|0.115527282|-0.0253134039999999|0.728066943|0.875463345|0.847324011|-0.083455669|-0.095655954|-47.65477123|99.5619537|0.152675989|76.06154148|-23.74109633|2.112397382|0.784978115|-1.4348393119999998|-20.71307621|55.81329383|45.81686991|422.1277419|-714.8215685|1242.745585|-9.131190896|0.215021885|5.308758149|9.369924133|0.764993595|107.1215986|-356.116445|23.34938746|0.016376351|-283.9460863|910.626111|8.158522603|1.0|1.0|2.58|2.54|0.0|22.0|2.39|0.0|-5.46|24.0|313.35|0.0|3.58|7.75e-06|0.00243|0.0|4.73e-06|-0.05285|3.7181|3.49|3.7181|-1010.505024|0.2143|333.46|0.69102|0.69102|-1010.364507|0.2143|0.03544055|3.1004|631.0|6.2|6.2
18_a47|0.0|1|0.0|0|6.605297921|0.0|-0.141396999|3|0.037919622|-0.026357805|1.5913490630000002|-0.2342475789999999|0.0008454789999999|0.018164141|-0.016728205|1|0.0015586929999999|-0.056674151|-0.053119347|-0.322800033|3|0.646771311|0.792196273|-0.059779939|-0.027351545|0.851462739|0.630969651|0.777824025|-0.078937385|-0.084415066|-52.88049505|70.55642796|0.222175975|139.1786571|-33.12615721|5.784962137000001|0.7327484470000001|-1.5194711930000002|-30.97660579|63.72933669|58.68383399|487.2556678|-951.8489108|2184.962887|-11.9254166|0.267251553|7.018342267|12.35791568|0.7608026529999999|167.41554630000002|-596.2708299|25.98023687|0.017318402|-291.6032324|1299.011844|10.84884165|1.0|1.0|3.47|2.5|0.08|27.0|2.63|0.0|-5.5|31.0|410.45|1.0|4.16|4.29e-06|0.00176|0.0|1.78e-08|-0.04964|4.2668|3.32|4.2222|-1354.180815|0.4335|290.58|0.4659|0.63359|-1353.979194|0.0516|0.04031146|5.3433|3.0|8.6|8.6
7e_a8|0.0|1|0.0|1|7.05012252|1.3496955309999998|-0.150447714|0|0.043758865|-0.03633378|0.0|-0.289324602|0.0024398329999999|-0.11032771|-0.0446343779999999|1|0.002669179|-0.075638618|0.07125309|-0.341022848|0|0.5897105770000001|0.732001738|-0.023521398|-0.072307692|0.790500031|0.577394732|0.8291560379999999|-0.08608941|-0.0886889709999999|-53.04282692|86.03149870000001|0.170843962|102.177831|-31.72369068|7.725998682999999|0.776001552|-1.6850904519999998|-30.79383811|64.23177694|64.40615805|495.8990914|-1007.813711|2032.501296|-13.39444718|0.223998448|7.70387217|14.654025199999998|0.902163597|133.9683023|-602.7501229|28.86058693|0.018708212|-330.14031780000005|1298.726412|11.18895001|1.0|0.0|3.2|3.38|0.04|23.0|3.54|0.0|-5.75|29.0|385.39|0.0|4.31|3.87e-06|0.00149|0.0|1.95e-06|-0.0697|3.8142|6.32|3.2363|-1300.467069|0.3461|325.06|0.6998300000000001|0.70177|-1300.271093|0.1522|0.02845071|11.4436|35.1|4.4547|4.4547
14_a15|0.0|0|0.0|0|0.0|0.0|-0.058775738|2|0.037073171|-0.033982971|0.0|-0.374014235|0.001740635|-0.053931584|-0.015736888|0|0.0034254209999999|-0.051908601|-0.184255041|-0.3848940629999999|2|0.8310685940000001|0.719993769|-0.021648026|-0.028227917|0.7651878809999999|0.7933685340000001|0.8870890459999999|-0.063809873|-0.0917424269999999|-58.79722871|92.51564418|0.112910954|72.36402409|-37.68282812|6.026520371|0.770309725|-1.743106111|-26.20964538|68.59458198|50.29869851|568.5306056|-1117.1473460000002|2731.841165|-13.50893838|0.229690275|6.040010666000001|10.18067005|0.685538423|147.2072638|-715.9737342999999|27.36334635|0.015286995|-346.4801021|1450.257357|9.797353271|1.0|1.0|3.56|3.72|0.12|24.0|2.87|0.0|-6.22|30.0|397.47|1.0|4.7|1.47e-06|0.000584|0.0|5.99e-08|-0.0338199999999999|4.4518|5.16|3.6209|-1281.0669369999998|0.3131|278.5|0.65079|0.7055899999999999|-1280.809256|0.0054|0.03885834|5.0894|0.03|7.5229|7.5229
7f_a8|0.0|1|0.0|1|7.05012252|1.2793830309999998|-0.139912829|0|0.044814815|0.034392285|0.0|-0.234880498|0.00112124|-0.087673259|0.0260356679999999|1|0.00084936|0.09329746|0.141285105|-0.381574707|0|0.515235986|0.7051689170000001|-0.048917705|0.041366689|0.7677336090000001|0.507325475|0.770229267|-0.091890536|-0.08790841|-50.01741803|53.09327646|0.229770733|130.7330978|-28.45850692|4.471132824|0.880922225|-1.670259798|-29.74763659|55.85651025|60.14140162|438.23883319999993|-950.3309426|1854.738581|-13.18808857|0.119077775|7.704280774|14.04331892|0.822794279|67.75191165|-540.7116315000001|26.31197491|0.010262531|-433.4681077|1078.790971|5.839092213|1.0|0.0|3.14|3.23|0.0|23.0|4.27|0.0|-5.68|28.0|373.35|0.0|4.63|3.16e-06|0.00118|0.0|1.31e-06|-0.07492|3.8187|6.81|3.4810000000000003|-1285.168078|0.3536|324.68|0.7024199999999999|0.6987399999999999|-1285.017838|0.1502|0.02809022|11.6137|35.65|4.4479|4.4479
12_a3|0.0|0|0.0|0|6.823286122000001|0.0|0.167987916|2|0.042795699|-0.120694579|2.07135708|-0.336455156|-0.006049098|-0.045382017|-0.069857022|1|-0.0045709459999999|-0.218774634|0.032450556|-0.604704476|2|0.899733837|0.718481325|-0.039834906|-0.125395523|0.784451598|0.841871246|0.829399708|-0.092838926|-0.096133903|-45.63945658|239.2266101|0.170600292|80.99228663|-21.667278|2.496397166|0.830418645|-1.345874639|-20.92463497|52.16354015|49.333524|393.75653|-638.9523922000001|1064.221958|-8.921820355|0.169581355|5.6343192|10.50748861|0.864908294|80.50854774|-303.3418921|22.63041363|0.01374218|-313.7317211|769.4340634|6.524083564|1.0|1.0|3.2|2.17|0.0|21.0|1.6|0.0|-5.68|22.0|304.37|0.0|3.23|1.44e-05|0.0044|0.0|3.9500000000000005e-05|-0.06361|3263.0|2.94|3263.0|-1272.125792|0.5056|379.97|0.69784|0.69784|-1272.010995|0.5056|0.02620998|3.1979|3548.0|5.45|5.45
12p_a30|0.0|0|0.0|0|7.412764017000001|0.0|0.038440292|2|0.040899471|-0.062956958|0.0|-0.3550576729999999|0.005613018|0.000321545|-0.128484994|1|0.005965451|-0.109773594|-0.09353607|-0.456474815|1|0.8414737059999999|0.7867133140000001|-0.051402518|-0.2210072669999999|0.8371763179999999|0.7991060659999999|0.843381594|-0.074356395|-0.094870978|-60.65858419|75.21136863|0.156618406|100.1386407|-38.78387161|6.176226649|0.8199554720000001|-1.897419563|-30.39737673|68.98315679|57.20168999|539.2411292|-1213.171684|2326.5244390000003|-14.91687369|0.180044528|7.392482526|13.94763694|0.886732486|115.116829|-775.6774321|28.4530386|0.0130197619999999|-409.146112|1479.558007|8.3245726|1.0|0.0|4.76|0.0|0.17|17.0|3.04|0.0|-5.66|30.0|412.51|0.0|2.91|7.05e-06|0.00291|0.0|4.02e-05|-0.05169|5.1922|4.14|3.4955|-1615.0623480000002|0.1768|238.79|0.33929|0.68561|-1614.830085|0.1527|0.03198743|4.6103|17.0|7.7721|7.7721
8_a47|0.0|0|0.0|0|7.252053952000001|0.0|0.003732288|2|0.0363475179999999|-0.087101663|1.335354131|-0.391797226|-0.008756|-0.153669322|-0.14203855|0|-0.007648516|-0.177626636|-0.003223628|-0.4497577479999999|2|0.686795267|0.7847248109999999|-0.035681436|-0.223459904|0.842571655|0.659210804|0.8497568740000001|-0.075955381|-0.091482011|-53.11155658|90.32612351|0.150243126|87.2263982|-30.83488674|2.928269795|0.819702033|-1.646676195|-25.60148752|60.62152862|49.14108595|493.3419136|-956.0080185|2217.264922|-12.06582525|0.180297967|6.492934319|11.08581716|0.707366287|104.6752861|-555.0279614|25.35407034|0.012935553|-371.2177396|1166.287236|7.509972037000001|1.0|1.0|3.02|3.21|0.13|22.0|3.9|0.0|-6.59|29.0|405.85|1.0|5.03|6.490000000000001e-07|0.000263|0.0|2.28e-07|-0.05495|3.6696|4.91|3.6696|-1686.0356350000002|0.2249|337.87|0.6877800000000001|0.6877800000000001|-1685.8518170000002|0.2249|0.03283575|4.6281|0.05|7.3|7.3
1d_a5|0.0|1|-4.455320158|0|6.605297921|0.0|-0.133500214|2|0.030074074|-0.118028278|0.0|-0.2688711589999999|-0.0012491689999999|-0.2261588939999999|-0.010183824|1|-0.000700145|-0.389011185|0.004923698|-0.38633065|2|0.525406088|0.7595197290000001|-0.058872605|-0.015804188|0.821309592|0.513260607|0.8965037640000001|-0.088396743|-0.086213657|-46.58221594|204.4506579|0.1034962359999999|55.92018945|-25.16889922|2.317281143|0.770504115|-1.465632167|-25.80622135|56.83734591|52.05055075|484.3911442|-791.897671|1172.890724|-10.69678217|0.229495885|6.116537519|11.5640749|0.89062437|123.9992274|-427.8712868|25.69414151|0.018980039|-292.3128788|1027.76566|10.25512997|1.0|1.0|2.92|2.19|0.05|23.0|2.73|0.0|-4.79|27.0|366.34|1.0|4.15|1.0800000000000002e-05|0.00396|0.0|4.86e-07|-0.04528|4.8725|3.58|4.6112|-1288.306458|0.2805|254.46|0.41781|0.5764600000000001|-1288.201219|0.0982|0.03392008|5.3765|9333.0|5.03|5.03
4h_a46|-3.74433321|0|0.090767245|1|7.825245291|2.134072222|0.128214845|2|0.040890805|-0.057256598|0.0|-0.404500343|-0.0008161889999999|-0.021951549|-0.09922757|1|0.003087227|-0.0932537609999999|-0.0488847059999999|-0.516344924|2|0.739180305|0.7543177040000001|0.075704004|-0.134568896|0.7955809979999999|0.6947264059999999|0.767244275|-0.083155747|-0.083997524|-65.90523417|105.2773797|0.232755725|182.6222935|-51.70985599|6.198442205|0.805506105|-2.015940586|-51.19164773|74.99848132|73.14480467|601.9869510999999|-1581.72562|3180.526173|-18.803584|0.194493895|8.138240742999999|15.85230406|0.947878486|152.6017078|-1241.036544|29.75215152|0.011589523|-479.405829|1963642.0|9.093247153|1.0|0.0|4.63|2.99|0.3|23.0|2.27|0.0|-6.53|36.0|502.63|1.0|3.82|2.06e-06|0.00104|0.0|3.210000000000001e-07|-0.0389199999999999|4.2444|8.5|4.18|-1923.878801|0.5451|292.11|0.55428|0.54445|-1923.543349|291.0|0.04729184|2.9086|229.0|6.6402|6.6402
7h_a8|0.0|1|0.0|1|7.05012252|1.2793830309999998|-0.118981425|0|0.04737037|-0.016074683|0.0|-0.23505152|0.00112124|-0.0873792009999999|0.0260356679999999|1|0.00084936|-0.043606497|0.141285105|-0.382578949|0|0.515235986|0.7051689170000001|0.095758228|0.041366689|0.7677336090000001|0.507325475|0.771011027|-0.093181899|-0.0934764819999999|-53.88211443|70.28953528|0.228988973|131.9948047|-31.05895923|3.86998135|0.892830345|-1.6825766830000002|-30.96107949|58.94376531|60.42608164|444.4294792|-969.8780597|1919.19991|-13.63564064|0.107169655|7.589672923999999|13.42380338|0.768693264|61.77519141|-559.0612661|26.49502512|0.00878112|-452.8739011|1086.29603|5.061650885|1.0|0.0|3.12|3.2|0.0|23.0|4.27|0.0|-5.68|28.0|373.35|0.0|4.63|3.16e-06|0.00118|0.0|1.31e-06|-0.06799|3.9282|6.81|3.9282|-1285.151298|0.3885|315.62|0.6963199999999999|0.6963199999999999|-1285.017252|0.3885|0.03092828|9.1188|10.5|4.9788|4.9788
7b_a8|0.0|1|0.0|1|7.535296702|1.4628217119999998|-0.119760914|1|0.040873016|-0.024156447|0.0|-0.4829936279999999|0.002074537|-0.052309137|-0.0254956129999999|1|0.003191529|-0.039357491|-0.035044152|-0.415894017|1|0.710658316|0.7812177770000001|0.048462902|-0.040994467|0.8453887859999999|0.677544268|0.7223476129999999|-0.101439013|-0.1000685009999999|-59.93853201|145.0783004|0.277652387|166.30684230000003|-35.90168309|11.89970852|0.753935657|-1.901301524|-36.39338307|73.70461365|80.62622045|432.6681725|-1138.832108|1780.952171|-14.82895606|0.246064343|7.698000901|14.76972982|0.918644854|147.3863936|-682.1319788|32.83731114|0.022982731|-304.2022276|1510.516312|13.76608164|0.0|0.0|3.49|3.37|0.09|23.0|2.23|0.0|-5.25|30.0|396.4|0.0|3.5|1.14e-05|0.00454|0.0|8.94e-06|-0.06833|4.5945|5.51|3.26|-1330.595067|0.2517|269.85|0.44725|0.7025100000000001|-1330.392289|139.0|0.0273745|12.7344|13.53|4.8687|4.8687
9s_a24|0.0|1|0.0|0|6.605297921|0.0|-0.222173285|4|0.023585859|-0.050919714|0.0|-0.190782186|0.006748865|-0.060407836|0.013901071|1|0.007695726|-0.0897306019999999|-0.359715589|-0.248704391|3|0.799076569|0.773544454|0.030228027|0.0256742079999999|0.8327425070000001|0.748077475|0.8833498320000001|-0.049825449|-0.063587778|-39.48555839|33.24649431|0.116650168|72.43525688|-24.51900941|6.474925237000001|0.445160769|-0.953816666|-19.21235005|61.19761205|41.36694069|548.5261887|-592.2833757999999|969.5210193|-7.505819207999999|0.554839231|9.124394347|17.24354813|0.889829339|344.5337711|-367.7851412|27.15292246|0.03496522|68.10609672|1330.4932|21.71205366|0.0|1.0|3.43|2.78|0.04|29.0|0.81|0.0|-3.36|30.0|393.44|0.0|2.63|8.71e-05|0.0343|0.0|3.04e-06|-0.03597|3.0726|1.82|2.6707|-1270.994965|0.5112|403.51|0.69475|0.6907300000000001|-1270.738032|0.0839|0.03640642|7.0312|32.0|7.4949|7.4949
21_a34|0.0|0|0.0|1|8.002694162000001|1.88614418|0.026135784|1|0.036880342|-0.125881566|0.0|-0.7020096440000001|-0.001643445|-0.004734657|-0.009996155|1|0.00130996|-0.201539853|-0.407759867|-0.514364527|1|0.702772307|0.740092842|0.116926272|-0.015568862|0.796991578|0.660871869|0.676390843|-0.09533089|-0.117789944|-79.03896823|168.9671187|0.323609157|217.1470086|-53.03643341|15.38241267|0.728260094|-2.120218984|-42.9239565|95.12565978|86.89263143|453.8692584|-1422.701428|2429.6035|-18.7187412|0.271739906|7.253455092999999|13.65523159|0.882583047|182.341897|-954.6558014|38.30514214|0.023973624|-306.332473|1953.562249|16.08669155|0.0|0.0|3.43|3.52|0.12|23.0|1.72|0.0|-4.5|33.0|438.43|0.0|3.03|1.94e-05|0.0085|0.0|9.06e-06|-0.07534|4.3011|7.78|3091.0|-1483.305698|0.2174|288.26|0.6893199999999999|0.69292|-1483.057743|0.0002|0.03023936|7.9399|3.36|5.4737|5.4737
12f_a36|0.0|1|0.0|0|7.412764017000001|0.0|-0.066269699|2|0.039061728|0.10938259|0.0|-0.40641518|0.003676818|0.012286423|-0.06756661|1|0.0045625|0.182557897|-0.169994208|-0.438198895|1|0.902377067|0.821599443|-0.109793154|-0.1188384119999999|0.8700396090000001|0.857993338|0.8435569079999999|-0.071035495|-0.100276611|-66.16123807|43.53853176|0.156443092|103.2191714|-43.65234724|7.769727312|0.7803018709999999|-2.00553221|-30.92312428|76.51015325|58.64442871|556.5681681|-1323.224761|2380.393255|-15.59012402|0.219698129|7.416874811|13.84366076|0.8665086190000001|144.9540437|-873.0469447999999|30.28188764|0.015685228|-369.879252|1695.785708|10.34891518|1.0|0.0|4.94|0.0|0.21|17.0|2.45|0.0|-4.61|31.0|409.49|0.0|2.4|2.6600000000000003e-05|0.0109|0.0|1.7899999999999998e-05|-0.05035|5.2106|3.87|3.6545|-1311.550167|0.4374|237.95|0.37095|0.70126|-1311.285102|0.0231|0.02879265|7.8454|11.0|7.9586|7.9586
2_a20 (SB-505124)|0.0|1|-0.09011519|0|7.434257382|0.0|-0.006955944|1|0.05042042|0.013612077|0.0|-0.498602014|0.001622309|-0.177905025|-0.137383329|1|0.003789399|0.02072518|-0.229461916|-0.520284161|1|0.827730504|0.725030162|0.082053195|-0.19681999|0.765632979|0.790275077|0.7694360659999999|-0.083565835|-0.117328885|-64.55966745|122.8758934|0.230563934|126.8667205|-35.52365346|8.648749117000001|0.831919306|-1.759933279|-25.30121848|70.87109323|61.69969596|423.3785776|-968.3950117|1709.9571620000002|-11.58380004|0.1680806939999999|5.952040367|11.3574908|0.908167636|92.48561162|-532.854802|25.30541763|0.011470204|-365.2740749|1164.049211|6.311425784|1.0|1.0|3.4|3.1|0.3|17.0|2.06|0.0|-5.24|25.0|335.4|0.0|3.81|1.22e-05|0.0040799999999999|0.0|2.03e-05|-0.03717|3.6404|4.57|3.6404|-1089.358727|0.3267|340.58|0.69947|0.69947|-1089.147716|0.3267|0.01305739|3.9392|169.0|6.7721|6.7721
3_a27|0.0|0|0.0|2|6.605297921|3.127072625|0.124551908|2|0.040512821|-0.172132163|1.177265999|-0.27868256|0.009082086|0.042659548|0.024154412|1|0.00955169|-0.296039263|-0.341338963|-0.479874452|2|0.640545265|0.810053853|0.136381755|0.038685745|0.8759548629999999|0.610158103|0.862115922|-0.06145119|-0.086153958|-44.61323499|10.71226495|0.137884078|71.40072181|-23.10213938|5.157668895|0.733853752|-1.292309364|-16.47810502|54.32114618|41.78149261|446.4308003|-669.1985248999999|1043.697725|-8.663302268999999|0.266146248|6.457886343999999|11.64968556|0.803947133|137.8189165|-346.53209080000005|22.79740761|0.018747239|-242.1936891|911.8963045|9.707911187|1.0|0.0|3.03|3.11|0.05|21.0|2.18|0.0|-3.7|25.0|329.36|0.0|2.74|0.000103|0.0339|0.0|0.000423|-0.05512|5.5045|4.92|3962.0|-1081.88481|0.2305|225.24|0.34864|0.6734600000000001|-1081.744053|0.2208|0.02032437|4.1551|4.0|8.3979|8.3979
12a_a5|0.0|1|0.0|0|7.139660336|0.0|-0.256282289|2|0.023108466|-0.0036987359999999|0.0|-0.09350376|0.00873078|-0.114419442|-0.032601907|1|0.008649556|-0.006024869|-0.093973419|-0.175245466|2|0.762866363|0.779533861|0.1121034509999999|-0.063558439|0.829536345|0.741588813|0.894590896|-0.058605038|-0.067680123|-41.59124655|13.74268646|0.105409104|64.77671525|-25.55893402|3.0925714930000003|0.746785093|-1.353602454|-22.13179066|50.40529807|41.04680832|549.7500455|-831.8249311000001|899.5599904|-9.830359239|0.253214907|8.741980056000001|16.12184989|0.844187448|155.6073368|-511.1786804|21.42066499|0.014342828|-303.31208710000004|1113.8745800000002|8.814051518|0.0|1.0|3.06|2.96|0.21|23.0|2.17|0.0|-4.27|29.0|381.47|0.0|3.58|2.56e-05|0.00977|0.0|5.660000000000001e-07|-0.04076|4.6865|2.91|4.1610000000000005|-1201.990542|0.4794|264.55|0.50831|0.67169|-1201.750315|0.0296|0.03567816|3.9457|19.0|7.7212|7.7212
13f_a6|0.0|1|0.0|0|6.842683282|0.0|-0.088329567|2|45.0|0.04505613|1.651047524|-0.381170169|-0.003356527|-0.071478789|-0.049928822|1|-0.001446486|0.079490516|-0.223618825|-0.466314952|2|0.841211811|0.77199166|-0.028317736|-0.088948538|0.834167942|0.790249345|0.863222493|-0.073352505|-0.092939631|-62.41821579999999|62.42897239999999|0.136777507|91.85971442|-41.92004677|8.368715213|0.720711855|-1.672913351|-33.08535238|75.61173794|61.72438096|579.7398537|-1123.527884|3253.287533|-14.79531062|0.279288145|9.050440345|15.13042752|0.6717890999999999|187.5697972|-754.5608419|30.56694343|0.0196449239999999|-296.4599736|1558.914115|13.19352214|1.0|1.0|3.56|2.21|0.08|27.0|0.92|0.0|-5.11|32.0|417.47|0.0|3.19|1.65e-05|0.00688|0.0|2.75e-08|-0.07786|4.8413|3.36|3139.0|-1347.266914|901.0|256.1|0.49643|0.70541|-1347.018087|0.0048|0.03437105|13.9612|42.0|7.3768|7.3768
4i_a46|0.0|0|0.19654443|1|7.825245291|2.184105962|-0.167244168|1|0.049498645|-0.088884176|0.0|-0.127450387|0.012211602|-0.160741899|-0.125773054|1|0.011931187|-0.133434195|-0.091288438|-0.22302552|1|0.7204791309999999|0.749522825|-0.0656636|-0.17856753|0.786754478|0.7172344890000001|0.940780437|-0.058565229|-0.075208437|-42.48203383|67.51603424|0.0592195629999999|33.45060163|-23.99628633|4.997521397|0.763831778|-1.278543436|-18.68604171|49.04951810000001|41.92840157|531.4066842|-722.1945751000001|2253.484644|-7.998762108999999|0.2361682219999999|6.218233741000001|10.47951666|0.685288314|133.40134070000002|-407.9368676|18.53900079|0.011626803|-298.0546045|945.4890404|6.567484272000001|1.0|0.0|3.88|3.5|0.36|17.0|3.06|0.0|-4.94|26.0|347.45|0.0|4.16|9.13e-06|0.00317|0.0|1.75e-05|-0.01646|5.3987|4.46|4.4232|-1092.70435|0.2805|229.66|0.41877|0.69035|-1092.473422|0.1421|0.02614355|3.8696|612.0|6.2132|6.2132
17a_a6|0.0|1|0.0|0|7.412764017000001|0.0|0.101940358|1|0.041767677|0.04129257|0.0|-0.686067347|-0.00460563|0.078798543|-0.060774312|1|-0.00194781|0.068338372|-0.180339002|-0.5624663560000001|1|0.850080948|0.7722228729999999|0.08716369|-0.106323149|0.8299950709999999|0.8013954109999999|0.753082653|-0.096082495|-0.109388399|-71.75703418|157.13173490000003|0.2469173469999999|161.9738174|-47.07146289|13.40315088|0.77193498|-2.078379577|-41.34573382|84.75077935|83.46070738|494.010135|-1363.383649|2217.333474|-17.887155899999996|0.22806502|8.337470517|16.13665395|0.935437602|149.60699319999998|-894.3577948999999|35.323795000000004|0.019808023|-356.769966|1766.18975|12.99374518|1.0|1.0|3.52|2.88|0.12|23.0|1.7|0.0|-5.81|31.0|409.44|0.0|3.59|6.69e-06|0.00274|0.0|4e-07|-0.05753|3.5421|4.04|2.9753|-1350.078838|0.3933|350.03|0.69627|0.7024|-1349.830672|0.0101|0.02379552|5604.0|24.0|7.6198|7.6198
8j_a46|0.0|0|0.214753401|1|7.727094485|2.1279894180000003|-0.13040237|2|0.043903904|-0.129276363|0.0|-0.081366324|0.011852046|-0.174853546|-0.053618988|1|0.0108603019999999|-0.204674804|-0.133413527|-0.229679821|2|0.645146311|0.789844634|-0.223292257|-0.074207717|0.837678812|0.6109926379999999|0.934648421|-0.054707287|-0.068971544|-37.04976799|7.723448142|0.065351579|35.10521457|-19.90219786|2.5024620580000003|0.822112519|-1.103544698|-15.7861518|41.80044861|34.04593326|502.0694817|-592.7962878|1888.679875|-7.405468973|0.177887481|5.617748211|9.817783823|0.747636856|95.55665364|-318.43516580000005|16.76894569|0.008843828|-346.061389|721.0646647000001|4.750680627|1.0|0.0|3.23|3.25|0.32|17.0|2.62|0.0|-4.59|24.0|338.83|0.0|3.82|1.47e-05|0.00497|0.0|1.85e-05|-0.04068|4.9636|3.78|4.4107|-1414.50743|0.1728|249.79|0.50703|0.70121|-1414.349865|0.1427|0.02408052|6.4463|1228.0|5.9108|5.9108
12q_a36|0.0|1|0.0|0|7.412764017000001|0.0|-0.0543475329999999|2|0.042804233|0.068040097|0.0|-0.410984299|0.0005016269999999|-0.0651906459999999|-0.0433009009999999|1|0.0010871589999999|0.1161527719999999|-0.177407665|-0.441747876|1|0.8941919290000001|0.828371596|-0.017640538|-0.074349074|0.8839272779999999|0.8065052890000001|0.82911927|-0.07607684|-0.1060430969999999|-68.5549152|82.68142965|0.17088073|110.4712541|-44.31949385|7.758093617|0.768692389|-1.908775752|-31.79544084|80.15866795|61.18276554|536.0103834|-1233.988474|2380.245597|-15.95501778|0.231307611|7.546533709|14.69971555|0.947876484|149.536123|-797.7508892000001|32.10617123|0.017949083|-347.4093916|1605.308562|11.60375275|1.0|0.0|4.74|0.0|0.14|17.0|2.51|0.0|-4.44|30.0|415.88|0.0|2.34|2.55e-05|0.0106|0.0|2.77e-05|-0.05602|5.2375|3.79|3.8653|-1692.5102989999998|0.4239|236.72|0.39919|0.6863199999999999|-1692.3116350000005|0.3419|0.03415678|6.4226|6.0|8.2218|8.2218
