molecula|SddssS|n9FaHRing|SaaNH|NaasN|SRW09|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|RASA|FNSA3|FNSA5|PBF|PNSA5|RPSA|TPSA_x|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Oscillator Force (max. Transition)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
4m_a46|0.0|0|0.0|1|7.825245291|1.134637002|2.12888511|-0.245599013|-0.000686578|1|0.041865079|-0.302054595|-0.0329557579999999|0.011122528|-0.142061192|10.94319657|0.007901235|1|-0.017992096|-0.029022201|-0.098201489|0.615482006|0.747676221|-0.099662698|0.011235955|0.948973877|-0.067320375|-0.0672468|0.373463876|-35.43866734|0.051026123|26.89046601|35.77391986|0.733236381|-1.008702005|-18.69640205|41.88525631|-11.81288911|41.22460182|0.463006576|2133.331634|500.1036387|-531.5800101|-6.225322922999999|9.923886653|0.8622201970000001|4750.325312|140.5828543|-280.1395315|16.11061509|0.012232753|724.9776792|486.9589609|6.446588969|1.0|0.0|2.9|0.29|-6.88|4.25|1.0|98.69|0.0|1.0|2.0|-4.52|25.0|-5.68|328.41|0.0|1.0|3.59|2.68e-05|3.69|0.0|1.31e-07|-0.04808|6.0419|4.3476|0.2465|468.63|-1030.929791|0.1557|-0.18308|-0.23116|0.02920209|-1030.980844|5.2326|5.8901
8b_a31|0.0|0|3.37710223|0|7.765993078999999|0.610137861|0.0|-0.01883655|-0.013629145|0|0.041161616|-0.130371116|-0.57242407|-0.010300564|-0.211457443|10.31170011|-0.069423138|2|-0.05421947|-0.092604362|-0.510259793|0.928940547|0.843119174|-0.058494079|-0.1155280009999999|0.6076192260000001|-0.120703408|-0.132574249|0.281200674|-69.24221375|0.392380774|204.9365822|472.8995873|0.703469355|-1.590890986|-32.92631065|82.21438954|-21.30529654|79.93633765|0.479278|2189.617009|317.3534883|-830.906565|-11.12754483|11.79588561|0.920410507|4696.728592|154.8750114|-433.9742484|30.28603362|0.02483711|1181.155311|372.3224834|12.97217579|0.0|2.0|2.71|0.25|-5.73|4.52|0.0|88.64|0.0|2.0|4.0|-4.05|23.0|-6.87|328.39|0.0|0.0|2.52|0.000399|2.02|0.0|1.86e-06|-0.0325|3.8582|3.8582|0.2643|439.96|-1386.681003|0.2643|-0.16015|-0.19265|0.03659821|-1386.734257|5.6001|5.6576
A8301_a51|0.0|0|0.0|1|6.86171134|1.197963627|1.700610355|0.0245770529999999|-0.00449765|2|0.039058957|0.078523314|-0.242873103|0.00740124|-0.012770742|10.31321735|-0.1227504419999999|1|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|0.7595189840000001|0.6959300979999999|-0.013846396|-0.21474885|0.934739895|-0.055295165|-0.0780376929999999|0.339244706|-50.67621589|0.065260105|42.37868986|78.46116212|0.854959635|-1.6387915469999998|-23.3177516|56.90163721|-21.28401067|41.20144811|0.4799553379999999|2799.106729|607.0025787000001|-1064.200534|-13.82143785|13.24988678|0.922911768|6401.6494600000005|94.18649643|-691.0718926|24.89475504|0.009586697|1244.737752|690.8826121000001|6.225421319|1.0|1.0|3.5|0.04|-9.38|5.5|2.0|129.04|0.0|1.0|5.0|-6.6|31.0|-5.31|421.52|0.0|0.0|4.58|1.17e-06|5.02|0.0|4.12e-10|||||||||||||7.9208
12ae_a36|-3.3501500230000003|0|3.412870974|0|7.412764017000001|0.299253957|0.0|0.069118289|-0.009867085|2|0.041555556|0.087069205|-0.611759277|-0.006862238|-0.083959343|10.31810353|0.006615826|1|-0.15024383|-0.261631709|-0.513686975|0.8183043390000001|0.831101086|-0.0931249669999999|0.010209009|0.7162413209999999|-0.085851235|-0.105648609|0.439268891|-78.71102033|0.2837586789999999|211.4077529|19.97715962|0.6849975640000001|-2.11297219|-47.65297933|97.76153993|-27.14173115|81.74750345|0.465246185|3486.122819|533.6188092|-1574.220407|-20.22131065|16.22570287|0.870019385|7331.209763|234.6851816|-1172.836017|39.62310606|0.025570256|2298.140152|805.2286932|19.05051961|0.0|3.0|0.0|0.17|-6.87|1.28|1.0|142.02|0.0|1.0|7.0|-3.85|34.0|-8.03|474.54|0.0|0.0|1.18|0.0001889999999999|1.64|0.0|1.36e-07|-0.0548899999999999|5235.0|3.8664|0.4832|615.71|-1875.897072|0.3366|-0.1566|-0.21149|0.0508577|-1875.963244|8.9297|7.8239
13d_a5 (GW788388)|0.0|0|2.945204608|0|6.605297921|1.236844097|0.0|-0.0959854909999999|-0.005668173|3|0.027375887|-0.092509033|-0.33442223|0.002956745|-0.086484275|10.94530363|0.024793388|1|-0.010147323|-0.016337128|-0.3706975529999999|0.7333482170000001|0.78479342|0.024905619|0.047169811|0.774103723|-0.086824482|-0.0844793|0.54169129|-55.87383979|0.2258962769999999|149.40573999999998|44.69922692|0.669182121|-1.605106706|-37.98032007|70.45205183|-19.30187193|67.0626077|0.488398052|2834.036315|511.985152|-1061.602956|-12.76608229|15.788837|0.954644629|6122.792779|218.7999323|-702.1345259999999|28.84397435|0.022041749|1586.418589|723.0631751|14.57821204|0.0|2.0|2.74|0.2|-8.84|4.56|1.0|121.68|0.0|1.0|6.0|-4.35|32.0|-6.94|425.48|0.0|0.0|3.11|4.5e-05|2.75|0.0|1.45e-09|-0.05542|4.6091|4.1706|0.5251|532.01|-1390.294368|0.1549|-0.17299|-0.22841|0.04130059|-1390.355751|3355.0|7.7447
14aa_a23|0.0|1|0.0|2|7.423568444|1.19796312|3.4143268310000003|0.066582026|-0.005050361|2|0.046678487|0.031136154|-0.287870566|0.013012022|-0.029037128|10.313217300000002|-0.044957534|2|-0.074579388|-0.13397874|-0.4506138879999999|0.725358161|0.75434493|0.055269665|-0.070471939|0.924108042|-0.052155763|-0.076107469|0.204831806|-51.83122853|0.075891958|51.68445972|83.27171526|0.796659447|-1.6743643259999998|-24.18971469|61.21989213|-21.51484958|47.78906871|0.4930525229999999|2941.302235|629.3423691|-1140.287028|-14.65218978|15.78173785|0.972590939|6651.23042|138.4803717|-776.5660584|27.00633206|0.013786041|1431.335599|733.3886349999999|9.388663605|0.0|1.0|3.68|0.12|-8.16|4.4|2.0|130.22|0.0|1.0|5.0|-6.23|32.0|-5.92|439.54|0.0|0.0|4.1|2.81e-06|4.31|0.0|6.9799999999999995e-09|-0.0708299999999999|3.5934|3.5934|0.4157|588.45|-1708.276011|0.4157|-0.1449|-0.21573|0.02033777|-1708.338059|8.3532|8451.0
7f_a10|0.0|0|0.0|1|7.535296702|1.240141822|1.924772416|0.103083789|-0.011104817|2|0.037386831|-0.104120245|-0.5663456689999999|0.00189949|-0.000498274|10.92948443|-0.0971900919999999|1|-0.058093287|-0.172751862|-0.5846516820000001|0.5371733989999999|0.796084921|-0.009545801|-0.137271684|0.931773786|-0.064238302|-0.095196098|0.7359022890000001|-53.02456669|0.068226214|38.0022453|0.3440879|0.8217865520000001|-1.713529756|-19.93012491|60.16185231|-20.30728086|40.22275023|0.402568457|2803.359424|519.0013298|-954.4422004|-11.31122804|10.23679556|0.6738319429999999|7070.755931000001|99.26552746|-531.6277179|24.71113795|0.012813716|1161.423484|527.8079877|7.137285626000001|1.0|0.0|2.97|0.23|-8.13|5.07|2.0|106.77|0.0|1.0|4.0|-5.54|30.0|-5.47|410.39|1.0|0.0|4.39|2.52e-06|4.7|0.0|7.38e-09|-0.0613|5.7757|3.6256|348.0|426.07|-1442.001311|0.0191|-0.15627|-0.2175699999999999|0.01616879|-1442.058773|3.2524|6.8508
15_a4|0.0|0|0.0|1|7.535296702|1.399867493|1.956386054|-0.159419214|-0.001986535|1|0.044357639|0.0432718859999999|-0.077474847|0.009823083|-0.1979518539999999|10.94611612|0.022446689|1|-0.017259078|-0.038707204|-0.226703465|0.5118792910000001|0.772721853|0.095534883|0.036363636|0.867716376|-0.062151785|-0.073738544|0.2517542889999999|-35.36161572|0.132283624|63.43714456|86.01453643|0.8438913020000001|-1.106078158|-14.29317436|40.03406565|-14.73400655|35.02894809|0.437696617|1973.978183|416.1168833|-530.4242358|-7.065752187|9.709704127|0.7783994009999999|4134.603400999999|74.8625551|-254.3670787|17.45960235|0.009743323|628.5456843999999|324.5687005|4.672449937|1.0|0.0|3.01|0.11|-6.09|4.09|0.0|85.06|0.0|1.0|2.0|-3.82|22.0|-5.6|291.32|0.0|1.0|3.61|5.19e-05|3.49|0.0|8.070000000000001e-07|-0.03539|4.5048|4.2148|0.1996|396.58|-958.147682|0.0969999999999999|-0.17373|-0.2091199999999999|0.018092091|-958.195344|3.0091|6757.0
12_a47|0.0|1|2.903215905|0|6.605297921|1.304330736|0.0|-0.155854903|-0.005522244|2|0.036632997|0.001435849|-0.209845277|-0.0047488359999999|-0.018573056|10.95005729|0.0295267039999999|1|-0.006318684|-0.015039637|-0.326846977|0.6505449670000001|0.8288334490000001|0.055943216|0.050943962|0.7840710409999999|-0.084846808|-0.091853238|0.266995634|-47.83891561|0.2159289589999999|112.4599133|0.0|0.680723821|-1.1940921|-23.01490672|61.09751253|-17.76874008|53.5720844|0.4792593739999999|2266.78114|408.3591283|-621.9059029|-9.25429818|13.52358352|0.920341815|4816.005822|166.28511369999998|-323.9004363|26.10271529|0.025457205|913.5950352|335.1175012|13.25859692|1.0|2.0|1.67|0.0|-8.11|4.19|0.0|91.63|0.0|1.0|3.0|-4.51|24.0|-5.94|339.75|0.0|1.0|3.37|2.77e-05|3.43|0.0|7.69e-09|-0.0623|4.2907|3.9538|0.2306|400.09|-1487.974738|0.2241|-0.1633|-0.2256|0.03721125|-1488.024564|3.5884|8.2
12y_a36|0.0|0|3.479963309|0|7.412764017000001|1.29704385|0.0|-0.061103469|-0.00707164|2|0.041767677|0.036174187|-0.410155116|0.002782748|-0.049845887|10.94917392|-0.028440975|1|-0.095253274|-0.1619981409999999|-0.434990282|0.90500247|0.820226782|0.046673879|-0.0498101409999999|0.83704133|-0.076585128|-0.098532865|0.424572485|-66.24017399|0.16295867|109.55137340000002|14.40618351|0.755735734|-1.970657299|-34.61187706|78.8341402|-24.53339777|64.53055627|0.487285656|2793.629988|562.7133986|-1324.80348|-16.49293906|14.80236899|0.950403792|6082.16777|164.2102614|-890.6187094000001|32.46293206|0.01873364|1752.9983309999998|698.847203|12.59396622|1.0|2.0|0.0|0.12|-7.01|3.62|1.0|133.84|0.0|1.0|6.0|-4.58|31.0|-6.34|407.47|0.0|1.0|2.37|2.82e-05|3.45|0.0|9.66e-08|-0.05002|3.8794|3.8794|0.4358|532.91|-1310.077567|0.4358|-0.15671|-0.20673|0.03583863|-1310.137888|8249.0|7.9208
8b_a12|0.0|0|0.0|0|0.0|1.283836078|0.0|0.190292199|-0.012630509|2|0.03977208|0.028584223|-0.618894925|-0.010117477|-0.036536396|10.95438057|-0.1090955359999999|0|0.003898807|0.006468729|-0.659952678|0.89481633|0.7407532059999999|-0.010950243|-0.183648492|0.740926309|-0.1053827859999999|-0.116554734|0.4384536329999999|-67.44287685|0.259073691|149.9096134|76.80174559999999|0.888936354|-2.097985204|-35.28434152|72.85978933|-26.39069094|67.49212879999999|0.480938153|2388.888334|428.7273481000001|-1213.971783|-15.27062922|12.27845608|0.926552694|5217.318476|64.26553043|-702.4489440000001|29.68794201|0.009361504|1365.645333|510.3677388|5.416912474|0.0|2.0|2.57|0.1|-7.45|3.11|1.0|110.58|0.0|1.0|4.0|-4.1|27.0|-6.51|355.39|0.0|0.0|2.51|9.74e-05|2.76|0.0|3.56e-08|-0.0589|4.2263|3.7446|0.3179|460.08|-1159.188228|127.0|-0.15294|-0.21184|0.03936706|-1159.2425119999998|6.1286|6.58
18c_a22|0.0|0|0.0|1|6.842683282|1.194229067|1.804590026|-0.191807441|-0.003749104|2|0.038137255|-0.044828537|-0.213698903|0.005449965|0.009519672|10.31286086|0.006275578|1|-0.078828791|-0.143402172|-0.305378181|0.7290394929999999|0.7669483559999999|-0.032031791|0.010828071|0.931073539|-0.057956428|-0.076388478|0.5003904610000001|-52.84635017|0.068926461|47.68404831|15.22791009|0.682690024|-1.52776956|-27.73804808|67.73280290000001|-19.94201893|53.82294919|0.4777430589999999|3090.601885|644.1264387|-1056.927003|-13.79609783|14.04085897|0.914766316|7101.057047|219.5183688|-731.1931848999999|29.21094233|0.0215181079999999|1548.179944|779.8043336000001|14.88645273|1.0|1.0|3.3|0.08|-9.46|5.36|1.0|136.36|0.0|1.0|6.0|-5.8|34.0|-6.63|461.54|0.0|0.0|3.72|7.98e-06|3.5|0.0|3.4299999999999995e-10|-0.07207|5655.0|3.7222|0.2996|583.88|-1783.277296|0.0817|-0.15158|-0.22365|0.02279458|-1783.340519|1.0733|7585.0
28_a47|0.0|1|0.0|1|6.842683282|1.4201653580000002|1.408016295|-0.053792245|-0.009689834|2|0.038387534|0.023813594|-0.436042548|-0.013020816|-0.00496711|10.95058275|0.0467853809999999|1|-0.046265509|-0.126992366|-0.435485503|0.635684951|0.832144916|-0.175007067|0.074217097|0.605349345|-0.1132830309999999|-0.106779291|0.310094808|-63.47150284|0.394650655|234.5873429|83.61576722|0.65225927|-1.601689367|-40.02656804|82.27079846|-22.66839387|82.83994768|0.472690874|2616.1598940000003|359.8303775|-952.0725426|-13.47449501|14.91533234|0.8964208090000001|5633.990508|206.7032519|-565.9287905|34.75365534|0.031626405|1459.653524|428.5826478|18.79929562|0.0|2.0|2.03|0.05|-6.92|2.49|1.0|99.2|0.0|1.0|5.0|-3.67|28.0|-7.22|380.35|0.0|0.0|2.4|0.000217|1.97|0.0|1.2099999999999998e-07|-0.05471|3675.0|3675.0|0.2996|461.73|-1335.571655|0.2996|-0.15049|-0.2052|0.03698465|-1335.6279869999998|8.17|7.6
17g_a50|0.0|1|0.0|2|7.934155233999999|1.320916184|4.377239517|-0.185924266|-0.002050512|2|0.029160757|-0.05611228|-0.13328325|0.012079|-0.022378911|10.94501702|-0.1155555559999999|2|-0.200725906|-0.323333765|-0.213708251|0.754575205|0.738521694|-0.10642733|-0.2126789369999999|0.920663175|-0.048170917|-0.0706879109999999|0.442201795|-47.17463902|0.079336825|52.94662161|85.51402581|0.749948388|-1.555134042|-21.45417373|56.28102287|-17.29736764|41.85775712|0.467997084|2821.3922|614.4183967|-1037.842058|-11.54365807|15.28352231|0.879688945|6102.424958|166.8756987|-692.6194843|23.06474408|0.013645282|1383.884645|829.3813984|9.106383854|0.0|0.0|3.66|0.35|-6.96|3.71|2.0|133.03|0.0|1.0|6.0|-4.46|32.0|-6.28|424.54|0.0|1.0|3.63|1.39e-05|3.68|0.0|1.1e-07|-0.0323|4.0458|4.0458|0.1795|559.45|-1335.631756|0.1795|-0.16699|-0.19929|0.02957267|-1335.693266|9.1706|6.6091
3b_a49|0.0|0|0.0|1|7.535296702|1.343850026|2.104186262|-0.003115526|-0.0057605869999999|2|0.034155556|-0.090939066|-0.322592863|0.000607064|-0.010613212|10.92976559|0.00361222|1|0.000511959|0.000850823|-0.405529602|0.7745859279999999|0.794997634|0.021506499|0.006213385|0.749104358|-0.0883601469999999|-0.0846496|0.482434361|-51.77986692|0.250895642|153.4719941|81.60358988|0.656865946|-1.439043207|-33.06194987|64.91785551|-16.92803342|62.35407961|0.477583842|2660.339607|458.224537|-880.2577376|-10.35481932|13.85181805|0.914182753|5934.158315|209.89391040000004|-538.4506046|25.77091035|0.021477952|1340.087338|641.1445234|13.13798859|1.0|2.0|2.43|0.22|-7.58|3.16|1.0|116.94|0.0|1.0|6.0|-3.53|30.0|-7.42|398.46|0.0|0.0|2.38|0.000256|1.84|0.0|2.64e-08|-0.06115|4.6669|3.8418|0.1978|480.08|-1293.048179|0.0759|-0.1587|-0.21985|0.0368692|-1293.106236|3.1637|7.6021
16_a4|0.0|0|0.0|1|7.535296702|1.398650725|1.843196334|-0.219944434|-0.00228637|1|0.04501634|0.007101649|-0.089168424|0.0067511459999999|-0.148022089|10.94592242|0.019290123|1|-0.018051608|-0.0513920109999999|-0.214481956|0.490768328|0.774455255|-0.0894138519999999|0.0293772029999999|0.7898461090000001|-0.073335635|-0.080093659|0.292255386|-39.44800181|0.210153891|103.5057102|74.430775|0.832461695|-1.201404885|-17.789707500000002|45.11883447|-16.43666742|42.88070889|0.455802506|2101.6948030000003|389.0176968|-591.7200271|-8.095443438|10.19502391|0.837568182|4520.2597670000005|82.51653675|-291.4359638|19.74465314|0.0115138339999999|710.807513|322.8922084|5.67083266|1.0|0.0|3.08|0.11|-6.36|4.49|1.0|85.02|0.0|1.0|2.0|-3.92|23.0|-5.64|309.31|0.0|1.0|3.91|3.68e-05|3.59|0.0|4.33e-07|-0.03965|4511.0|4.2257|0.2213|407.99|-1057.3808390000002|0.1006|-0.17375|-0.2134|0.01638524|-1057.429593|1.9873|6.4647
11d_a31|0.0|0|3.39688681|0|7.765993078999999|0.610136352|0.0|0.064475882|-0.017317263|0|0.0388738739999999|0.016799834|-0.848545873|-0.009496378|-0.092360393|10.31169874|-0.078235092|2|-0.096447723|-0.153894316|-0.574318121|0.819298311|0.822077662|-0.057505249|-0.13169885|0.585212816|-0.134031221|-0.134048091|0.197166451|-82.06512842|0.414787184|253.9354598|91.25756269|0.6817705409999999|-1.87667327|-50.23449218|98.8237718|-24.97634343|103.1255906|0.4816588089999999|2532.447962|358.2711594|-1148.911798|-15.29068277|15.21323794|0.929231204|5420.356537|194.8221811|-703.3714074|36.63453013|0.027374162|1685.188386|505.4234462|16.75864338|1.0|2.0|2.83|0.32|-6.23|5.43|1.0|102.13|0.0|1.0|7.0|-5.48|27.0|-6.4|385.44|0.0|0.0|3.34|6.26e-05|3.17|0.0|5.83e-07|-0.03404|3.8009|3.8009|0.2642|551.86|-1598.4848980000002|0.2642|-0.15822|-0.19226|0.04390452|-1598.546288|4.6622|7.5229
9a_a36|0.0|0|3.4090209280000003|0|7.412764017000001|1.297044807|0.0|-0.109305298|-0.007853595|2|0.040166667|0.095192109|-0.41624054|0.0034852859999999|-0.078488872|10.96066876|-0.06502499|1|-0.12019672|-0.202876718|-0.398235589|0.839235677|0.7885597609999999|-0.019008343|-0.1177413269999999|0.826559623|-0.073689118|-0.10869601|0.204819754|-66.44342306|0.1734403769999999|106.0201967|0.0|0.7638345870000001|-1.956528182|-27.53468726|78.37175688|-24.40778806|59.5185754|0.453098452|2682.572663|505.25728260000005|-1195.981615|-14.91993116|13.79893984|0.828482664|5693.562367|144.36259840000002|-731.0766269999999|31.95428497|0.019513779|1565.759963|578.2841135|11.92833382|1.0|1.0|0.0|0.14|-6.28|3.04|1.0|120.94|0.0|1.0|5.0|-3.71|29.0|-6.74|382.42|0.0|1.0|1.95|0.000102|2.66|0.0|5.26e-07|-0.05044|3.8677|3.8677|0.4811|495.18|-1252.578886|0.4811|-0.15925|-0.20969|0.02701893|-1252.636005|7.4992|7.8861
21c _a23|0.0|1|0.0|2|7.525639975|1.197962776|3.311482916|0.178300778|-0.009944003|2|0.043130342|0.0645437059999999|-0.576752175|0.003456487|-0.092608459|10.3132171|-0.039311241|2|-0.0201427689999999|-0.036896213|-0.596546056|0.7641222459999999|0.782543953|0.149511954|-0.060079444|0.790596437|-0.08365474|-0.098699133|0.2571258939999999|-70.15570019|0.209403563|148.8448086|94.32302529|0.834557275|-2.171380929|-42.26586935|79.71722579|-28.58195193|69.43902929|0.468609427|3161.1237530000003|561.9588018|-1543.4254039999998|-20.31615463|16.83467928|0.881854988|7227.157398|117.597286|-1097.07235|34.24804117|0.013451712|1849.394223|762.0576580000001|9.5615256|0.0|2.0|3.11|0.08|-7.33|3.1|1.0|133.35|1.0|1.0|6.0|-5.63|34.0|-7.13|468.53|1.0|0.0|3.0|1.92e-05|2.86|0.0|4.69e-08|-0.07892|3.6649|3.6649|0.3329999999999999|587.02|-1837.67081|0.3329999999999999|-0.15089|-0.22981|0.03257532|-1837.736174|8.3979|7.1752
18d_a25|0.0|0|0.0|1|6.842683282|1.193723212|1.918453956|-0.0881447869999999|-0.0029605|2|0.042843137|-0.031867489|-0.180590503|0.006452854|-0.070413428|10.31285314|0.016982601|1|-0.035684977|-0.061965108|-0.292727912|0.722349659|0.780221059|-0.03671629|0.029728702|0.937813705|-0.061527513|-0.076328248|0.278576218|-57.45144813|0.062186295|46.80695276|0.389087507|0.75793699|-1.602893201|-34.85786147|68.15463481|-21.166323|54.70994625|0.476833495|3113.122552|705.8822532|-1206.480411|-15.93166285|18.11893325|0.911437354|6876.316137000001|182.1982146|-908.1047824|27.92623037|0.014219928|1591.795131|883.4030667999999|10.70318668|1.0|1.0|3.57|0.11|-10.23|6.33|2.0|143.37|0.0|0.0|7.0|-6.26|35.0|-6.21|474.58|1.0|0.0|4.5|2.86e-06|4.21|0.0|5.92e-11|-0.07287|5.6512|3.6392|0.3986|664.72|-1806.514606|0.0389|-0.14723|-0.2201|0.03560672|-1806.582751|4.3658|6.6345
15b_a50|0.0|1|0.0|2|7.934155233999999|1.353059441|4.112770601|-0.144363623|-0.0045393|1|0.032843915|-0.103807905|-0.22696498|0.004641091|-0.06083723|10.94501702|-0.124047802|2|-0.131737048|-0.2185722769999999|-0.310946931|0.79846758|0.8259784720000001|0.000882622|-0.216393362|0.8209134840000001|-0.082576068|-0.080700307|0.447220762|-46.13641893|0.179086516|102.3838797|0.0|0.639017342|-1.291204916|-26.98929785|60.03646705|-16.04745006|58.69070955|0.478989976|2441.264256|469.3167805|-738.1827030000001|-9.174337796|13.22671714|0.919348867|5205.2135960000005|206.3740238|-422.0195386|25.11269883|0.024313507|1155.184146|510.3677388|13.90004811|1.0|1.0|2.11|0.19|-5.72|2.71|1.0|105.46|0.0|2.0|5.0|-3.18|27.0|-6.98|357.41|0.0|1.0|2.37|0.000249|2.11|0.0|1.92e-06|-0.0333399999999999|4.0561|4.0561|0.1796|475.99|-1160.275856|0.1796|-0.16737|-0.20071|0.03528279|-1160.330621|9.3788|7.1024
12bg_a36|0.0|0|3.434779148|0|7.412764017000001|1.29692796|0.0|-0.040957653|-0.0076819|2|0.044197531|0.057879142|-0.414822602|-0.001012333|-0.060117593|10.95885259|-0.0206090089999999|1|-0.101451485|-0.1716508239999999|-0.4459167329999999|0.884841888|0.836170906|-0.023460562|-0.033696875|0.840610352|-0.075439837|-0.102664465|0.543472602|-70.42534258|0.159389648|109.3374477|14.85588272|0.747867728|-1.847960372|-35.49918495|83.78068847|-25.35312333|65.19942617|0.46245521|2925.402039|576.6383913|-1267.656166|-17.39163005|14.04434294|0.860310096|6753.439903|172.9566471|-869.5815023|33.900544700000005|0.01946912|1695.0272350000002|661.6709012|13.35534589|1.0|2.0|0.0|0.14|-7.76|3.99|2.0|133.77|0.0|1.0|5.0|-5.08|31.0|-6.26|450.32|0.0|1.0|2.82|6.55e-06|3.93|0.0|1.74e-08|-0.0542299999999999|3.8944|3.8944|0.4409|554.7|-2151.914954|0.4409|-0.15743|-0.21166|0.03334656|-2151.975577|9.3601|7.8239
12e_a30|0.0|0|0.0|0|7.412764017000001|0.604984231|0.0|-0.0026669809999999|-0.0077937519999999|2|0.041767677|-0.010682095|-0.444243861|0.0043261129999999|0.005418617|10.31162844|-0.055954785|1|-0.089279071|-0.154412059|-0.417089226|0.838579475|0.8246767140000001|0.002248768|-0.097868612|0.816703705|-0.07914783|-0.098059338|0.407218612|-65.04681137|0.183296295|121.5880081|0.0|0.7071208529999999|-1.863127413|-34.82676424|80.10232244|-23.31866823|68.59117243|0.46715936|2920.484542|541.7533217|-1235.889416|-15.46823639|15.14403079|0.8767337279999999|6421.289402|194.2788429|-819.8165288|32.97692061|0.022696477|1747.776792|704.0353382000001|15.05551106|1.0|1.0|0.0|0.17|-6.74|3.89|2.0|133.77|0.0|1.0|6.0|-5.44|31.0|-6.19|428.51|0.0|0.0|2.57|1.19e-05|3.84|0.0|1.84e-07|-0.05044|5.0412|3.4747|0.2055|562.76|-1690.030824|151.0|-0.1476|-0.19804|0.03344515|-1690.092998|6.1598|7.9431
16e_a32|0.0|1|3.343660084|0|7.765993078999999|0.609420752|0.0|0.180914799|-0.0154404319999999|0|0.040982906|-0.04474426|-0.772021601|-0.0048042729999999|-0.070351839|10.31100268|-0.01320745|3|-0.123297852|-0.219947482|-0.698621582|0.804503712|0.86370575|0.096017785|-0.022651598|0.7903051590000001|-0.087117996|-0.117338144|0.504569498|-75.36830928|0.209694841|134.6906051|39.27920316|0.702226562|-1.760072163|-35.94239328|90.34923861|-24.05371573|71.46633549|0.458956284|2710.157931|507.6266039|-1130.524639|-15.45011555|12.15001203|0.848279482|6142.277629|191.2650034|-726.1554308999999|34.2534974|0.023323257|1609.914378|573.3529948|14.98092934|1.0|2.0|3.36|0.26|-7.38|6.03|3.0|111.95|1.0|1.0|8.0|-6.59|28.0|-6.15|413.52|1.0|0.0|3.77|1.7899999999999998e-05|3.76|0.0|4.18e-08|-0.0505899999999999|3.6214|3.6214|0.2858|552.79|-1955.766505|0.2858|-0.14991|-0.2005|0.02792775|-1955.827194|3.9389|8.1367
15a_a50|0.0|1|0.0|2|7.934155233999999|1.3530592819999998|4.126145086|-0.113976703|-0.004429392|1|0.035694444|-0.0446629609999999|-0.234757789|0.005366038|-0.15010386|10.94500663|-0.125205943|2|-0.128070491|-0.209259615|-0.325638639|0.797917311|0.821868651|-0.051676609|-0.207610131|0.837789896|-0.0783960279999999|-0.084501726|0.4349386739999999|-50.56454577|0.162210104|97.06405493|0.0|0.705410595|-1.436529349|-28.07082095|61.78266878|-17.54280159|57.69065967|0.4476230879999999|2503.770258|501.3207109|-859.5972780999999|-10.49734522|14.65582885|0.8103580690000001|5401.219537|176.277812|-514.369916|24.86892274|0.018747341|1218.577214|569.5267957000001|11.21812301|0.0|1.0|2.63|0.23|-6.09|3.23|1.0|110.43|0.0|1.0|5.0|-3.6|28.0|-6.78|371.44|0.0|1.0|2.76|0.0001189999999999|2.51|0.0|8.070000000000001e-07|-0.03255|4.0408|4.0408|0.1767|519.38|-1199.572081|0.1767|-0.16693|-0.19948|0.03314629|-1199.629702|9.0948|7.3872
