molecula|SddssS|NaaNH|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|WNSA2|DPSA4|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
2_a4|0.0|0|0.0|1|1|1.189716144|0.0|-0.072708147|-0.103346554|0.037777778|0.08246129|0.0|-0.001386521|0.090707854|10.95268469|0.076479666|0|0.127695325|0.228655117|1|0.930871261|0.11821091|0.1355918559999999|0.847373823|0.912872667|0|0.742518847|-0.117395215|-0.105102755|0.442778552|-44.27948986|2.667094277|166.102249|108.4760726|-0.0379537729999999|0.0|0.843107708|-1.366335816|-20.83662681|48.93681624|-15.98981578|52.12536246|1623.668791|-575.6333682|910.3327882|4.710383035|7.800989232999999|3396.86527|-242.5126903|18.96532986|682.7518749|284.26458360000004|4.657326379|0.0|1.0|0.0|2.0|3.33|0.0|0.27|12.0|-4.83|2.12|0.83|45.15|0.0|0.0|2.0|4.0|-6.69|253.3|0.0|1.0|0.0|1.24|-2.77|0.0066|1.67|0.00171|434.0|1.62|0.0|0.0|0.1315|210.28|333.36|0.4682|0.6885600000000001|1.7717|-0.16226|0.033037353|3.0946|7.5086|7.5086
3b_a32|0.0|1|0.0|0|0|0.609420808|0.0|0.046791596|-0.064476472|0.042528736|-0.0411430079999999|2.21541916|-0.001282231|-0.1113575119999999|10.31100281|0.10614163|3|-0.078754696|-0.151445075|0|0.833920105|0.094335058|0.167519182|0.866250192|0.7725667079999999|1|0.8407393809999999|-0.073068133|-0.100355499|0.2719741|-49.22963237|7.180211702|74.63320519|78.12568166|-0.033451833|0.0|0.764128338|-1.103910485|-17.58323784|56.82775081|-16.40987746|43.023961|2092.213643|-541.5259561|1084.520517|5.765940603|10.69254007|4448.251276|-265.6468664|21.47528975|708.6845618|323.0421997|7.59811844|1.0|1.0|1.0|1.0|3.11|2.57|0.13|19.0|-6.5|6.25|4.43|110.94|0.0|0.0|2.0|3.0|-5.57|312.41|0.0|0.0|1.0|3.68|-4.65|1.86e-06|0.0005809999999999|2.23e-05|0.00697|3.71|0.0|0.0|0.2905|348.81|396.83|0.70257|0.70257|3.5719|-0.20137|0.02589511|5.7777|8.2366|8.2366
4_a38 (LY-2157299)|0.0|0|0.0|1|1|1.343847059|2.0959524330000003|0.050460026|-0.080432741|0.041252955|-0.0501467259999999|1.721297609|0.002865697|-0.159241692|10.9277672|-0.020954339|1|-0.083399128|0.0481706809999999|2|0.702976795|-0.041794304|-0.032369326|0.868207983|0.6848692759999999|1|0.754313773|-0.092570349|-0.089446059|0.459041332|-51.11565158|7.104736984|260.7739337|140.40206619999998|-0.03235283|71.22674185|0.7861170609999999|-1.520583011|-30.23133173|58.99645489|-18.48863993|60.00582329|2501.945802|-868.9660769|1686.693134|6.54753874|12.76426621|5566.495502000001|-496.5871888|23.51893991|1105.390176|542.7276591|7.880803302999999|0.0|1.0|1.0|1.0|3.27|2.6|0.18|21.0|-7.13|3.69|3.51|86.69|0.0|0.0|3.0|4.0|-6.86|369.42|0.0|0.0|1.0|2.81|-3.99|0.0001409999999999|52.0|0.000102|0.0375|2.39|0.0|0.0|0.2|266.68|449.44|0.4|0.68|5.9043|-0.22|0.03652312|7.6529|7.1586|7.1586
16g_a32|0.0|1|0.0|0|0|0.609420729|0.0|0.1739995319999999|-0.0429252429999999|0.03898374|-0.049658216|2.084553994|-0.002456725|-0.029193403|10.31100263|0.004735761|3|-0.085591073|-0.202656848|0|0.79965447|-0.026098259|0.008494733|0.8821580379999999|0.762429418|1|0.8206422409999999|-0.078387439|-0.105500574|0.542303725|-77.75914881|17.659402|90.88837862|132.1955522|-0.033839807|43.37912747|0.6863323440000001|-1.79350976|-42.58335004|94.54074206|-24.94161377|75.43482709|2833.521937|-1321.90553|3497.469035|9.3963701|15.58880229|6372.261243999999|-974.3098525|36.34043182|1926.042887|701.9321161|16.78159325|1.0|1.0|1.0|2.0|3.87|3.42|0.33|19.0|-8.16|6.81|5.38|149.27|0.0|1.0|10.0|5.0|-5.69|441.57|1.0|0.0|1.0|4.37|-5.32|3.08e-08|1.36e-05|4.83e-06|0.00213|4.65|0.0|0.0|0.2879|342.86|639.49|0.70222|0.70222|3.7346|-0.19968|0.02895494|4.3204|7.9586|7.9586
4a_a49|0.0|0|0.0|1|1|1.343847746|2.085628989|-0.076526919|-0.074495823|0.036555556|-0.080255074|1.713107022|-1.8100000000000003e-05|-0.053787795|10.92777282|0.018857363|1|-0.130491035|-0.060391347|2|0.7541604690000001|0.0063958109999999|0.032396301|0.856023531|0.731643066|1|0.7570436159999999|-0.094228246|-0.087863033|0.433367368|-53.88810275|10.51443916|313.22432680000003|149.0098632|-0.0292876779999999|60.11195021|0.650301539|-1.4936715669999998|-35.44496163|68.37721704|-17.96270092|68.30645049|2675.628678|-916.0977468|1647.61849|7.934892916|15.01791558|5950.370212|-561.8605190000001|27.62211044|1408.727632|620.5697596|14.48911428|0.0|1.0|1.0|2.0|3.35|2.89|0.22|21.0|-7.36|3.4|2.83|92.93|0.0|0.0|6.0|5.0|-7.52|399.45|0.0|0.0|1.0|2.42|-3.52|0.000528|211.0|0.000305|122.0|1.71|0.0|0.0|0.1935|262.35|504.63|0.35731|0.68042|3.9716|-0.2231199999999999|0.04133192|4.8706|7.4949|7.4949
26_a20|0.0|0|0.0|0|0|1.4165417530000002|1.877209467|-0.000846851|-0.104520106|0.0396875|0.1516835819999999|2.01129617|0.003085806|-0.054222344|10.93106273|-0.033102079|1|0.249416844|0.057022334|2|0.7071284179999999|-0.070815554|-0.055150498|0.8096894440000001|0.690530489|1|0.79337253|-0.0862808009999999|-0.082729415|0.423153994|-55.81998701|8.604974082|299.8332395|139.417676|-0.0327795789999999|80.47551422|0.7848887259999999|-1.737317706|-39.28020352|65.85953426|-22.11735334|66.82118688|2825.254798|-1172.219727|2534.075607|7.598632688999999|14.40103379|6221.067002000001|-790.9313788|28.17896678|1493.485239|712.1606951|10.03954725|1.0|1.0|1.0|1.0|3.42|3.07|0.08|27.0|-9.18|4.5|4.62|86.69|0.0|0.0|5.0|4.0|-6.28|419.48|0.0|0.0|1.0|3.66|-5.02|7.27e-06|0.00305|9.51e-06|0.00399|3.63|0.0|0.0|0.2081|256.05|543.96|0.50878|0.68167|3.8173|-0.21226|0.03774288|4.8742|6.8827|6.8827
47p_a18|0.0|0|0.0|1|1|1.25117677|0.0|-0.001819106|-0.04760181|0.037575758|0.025217016|0.0|0.00235332|-0.015960677|10.94701988|-0.049428094|0|0.037961877|-0.261349889|0|0.72025564|0.030970815|-0.082977829|0.7611910209999999|0.710266593|0|0.832954548|-0.06909945|-0.082580968|0.278332428|-61.12351185|5.913843751|10.25627035|123.6411353|-0.030813794|48.48855261|0.818459442|-2.0645242|-37.85569728|69.19354871|-22.80728054|57.05881288|2933.069245|-1528.087796|1367.4309119999998|9.923659881|19.41290064|6726.61969|-1131.036542|27.86610962|1867.029344|1011.163774|8.070036862|1.0|1.0|1.0|2.0|4.29|0.0|0.28|18.0|-9.03|3.65|3.34|76.5|1.0|0.0|9.0|3.0|-6.07|468.59|0.0|1.0|0.0|2.9|-5.27|2.13e-06|0.000998|5.34e-06|0.0025|4.35|0.0|0.0|595.0|387.01|732.84|0.6937800000000001|0.6937800000000001|3.6452|-0.18746|0.02843634|4.6652|7.1938|7.1938
47n_a18|0.0|0|0.0|1|1|1.251175627|0.0|0.0487694459999999|-0.057061805|0.032169312|0.017491759|0.0|0.000271488|-0.003276575|10.94702025|-0.048404296|0|0.026244774|-0.258092915|0|0.722991132|-0.09714337|-0.083719099|0.726888951|0.711628292|0|0.792429396|-0.079299822|-0.091185806|0.288989992|-75.24728669|8.759783644|61.29571241|171.2889916|-0.031974244|47.476904100000006|0.783921929|-2.4620167580000003|-54.00070374|86.44740177|-26.38541222|74.19865731|3349.802294|-2031.676741|2052.393389|10.43689152|20.17045476|7909.580851999999|-1676.556573|33.65821422|2591.682495|1306.125688|11.20011508|1.0|1.0|1.0|3.0|4.69|0.0|0.31|18.0|-9.76|3.67|3.31|105.6|1.0|1.0|13.0|4.0|-6.68|539.67|0.0|0.0|0.0|2.76|-5.24|9.48e-07|0.000511|5.7e-06|0.00308|4.1|0.0|1.0|0.5056|387.11|799.02|0.6914600000000001|0.6914600000000001|2.4754|-0.18391|0.02839695|3.3568|7.1938|7.1938
12ap_a36|0.0|1|0.0|2|2|1.2970441659999998|0.0|-0.06398791|-0.010732275|0.042739018|0.066185994|0.0|-0.000143196|-0.105824575|10.95430638|-0.042675894|1|0.117738331|-0.175397741|1|0.8707354620000001|-0.025198947|-0.074596774|0.893689741|0.8212311840000001|0|0.830587483|-0.082622504|-0.106173763|0.27547717|-69.6632787|14.26936622|82.56761031|111.1558165|-0.037473093|0.0|0.737851886|-1.91112774|-35.56900768|83.16347311|-24.58703954|68.48007054|2843.18721|-1253.939017|2328.307856|8.766216204|16.37284224|6003.481614|-822.7409526|33.32245946|1699.445432|642.3830552000001|13.50019441|1.0|0.0|0.0|2.0|4.78|0.0|0.13|17.0|-6.66|2.75|1.76|92.99|0.0|0.0|5.0|5.0|-7.08|406.44|0.0|0.0|0.0|1.66|-3.95|0.000101|0.0412|0.000113|0.0458|2.4|0.0|0.0|0.8819|252.39|553.28|0.59563|0.6929|7.0249|-0.21788|0.04039655|9.6512|7.4949|7.4949
14c_a22|0.0|0|0.0|0|0|1.42291727|1.596256692|-0.134137693|-0.018518519|0.038137255|-0.026986769|1.568396937|0.003784292|-0.023927419|10.9464374|0.006275578|1|-0.047249795|-0.160566657|2|0.667111824|-0.096749121|0.010828071|0.8353837409999999|0.639264982|1|0.866576459|-0.067475189|-0.080077573|0.6160012029999999|-57.64986681|17.68831053|36.22825261|96.05497587|-0.030217952|78.22334636|0.66168729|-1.60155147|-34.9718749|75.5139152|-21.75466672|66.26540251|3079.4894480000003|-1152.997336|2092.7515510000003|8.626337592|16.03849168|6882.45|-830.0718911|32.87756477|1742.5109329999998|731.8178649|17.86404838|0.0|1.0|1.0|1.0|3.49|2.85|0.08|27.0|-9.28|3.9|4.18|109.38|0.0|0.0|6.0|6.0|-6.96|445.48|0.0|0.0|0.0|2.98|-4.62|1.39e-05|0.00618|2.4e-05|0.0107|2.9|0.0|0.0|0.5079|216.15|575.8|0.3078|0.69113|7.3824|-0.22807|0.03150011|9.04|6.8153|6.8153
14z_a23|0.0|0|0.0|0|0|1.197960872|3.305974434|0.08752343|-0.024897956|0.04314059|0.038811869|0.729326158|0.009174505|-0.0438568409999999|10.31321795|-0.0229244|2|0.0708381429999999|-0.125978901|2|0.719722236|0.10796308|-0.035965909|0.8668730109999999|0.64069202|1|0.925301102|-0.0582387179999999|-0.079754981|0.228957475|-55.54823244|12.77192721|40.18308023|52.02674091|-0.03393829|79.960755|0.785604449|-1.595099623|-28.25118461|66.77741935|-23.63754572|53.33438253|3094.698027|-1110.964649|2692.627452|7.834464959|14.91419434|7285.13008|-773.7713888999999|30.08835522|1414.152695|665.6233736|11.22918692|0.0|0.0|1.0|1.0|3.42|3.67|0.05|26.0|-8.57|4.64|5.32|105.02|1.0|0.0|5.0|4.0|-5.8|480.37|0.0|0.0|0.0|4.49|-6.13|1.7e-07|8.18e-05|7.37e-07|0.000354|4.83|0.0|0.0|0.3201|307.5|586.28|0.66217|0.69913|5.9301|-0.23698|0.01238131|7.9877|8.2941|8.2941
17b_a50|0.0|0|0.0|1|1|1.348984601|4.35392516|-0.145258626|0.013050204|0.032052154|0.035558152|2.206759705|0.012409091|-0.152660972|10.94500663|-0.15040528|2|0.05636897|-0.357011777|1|0.7715057479999999|-0.1585336269999999|-0.257646121|0.799772151|0.748900413|1|0.931849183|-0.047785496|-0.07555585|0.4220781729999999|-52.58062823|8.976922737999999|9.9094658|47.42733742|-0.02681014|86.9549829|0.803386523|-1.662228695|-23.14256283|59.65808461|-18.65764227|42.23167946|2765.537065|-1156.773821|1948.148592|8.324966952|16.11918162|6059.076348|-805.0189948|23.22374317|1439.872076|862.3868512|7.077456382|1.0|1.0|1.0|0.0|4.17|3.57|0.35|20.0|-7.54|4.18|4.92|51.77|0.0|0.0|8.0|4.0|-6.09|426.56|0.0|1.0|0.0|3.87|-4.91|1.7899999999999998e-05|0.00763|1.22e-05|0.0052|3.96|0.0|0.0|0.1817|292.09|647.75|0.6269899999999999|0.66195|6.3333|-0.19879|0.02640483|8.4096|6.9136|6.9136
18a_a30|0.0|0|0.0|2|2|0.604987543|0.0|0.045071414|-0.02919335|0.040166667|-0.041327798|0.0|0.005050384|-0.01286191|10.31163887|-0.094932667|1|-0.073280844|-0.094526372|1|0.8421237309999999|0.003991162|-0.171895425|0.842671963|0.7961424690000001|0|0.85918121|-0.072474599|-0.095397479|0.294303776|-59.38972262|10.62073502|79.18861306|87.66676984|-0.036990859|0.0|0.7904991659999999|-1.812552105|-28.08889239|69.35818061|-23.02866795|55.73981304|2721.874248|-1128.40473|2814.429655|7.050626413|12.72666325|5942.293347|-702.4886239|29.1318055|1427.458469|620.9195447000001|9.968457988|1.0|0.0|0.0|1.0|4.75|0.0|0.14|17.0|-6.64|3.84|2.62|81.65|0.0|0.0|5.0|4.0|-5.98|398.48|0.0|0.0|0.0|2.63|-4.85|5.23e-06|0.00208|1.4e-05|0.0056|3.87|0.0|0.0|0.3781|357.18|508.08|0.69033|0.69033|4.2514|-0.19785|0.03180853|5.2813|7.6108|7.6108
11_a3|0.0|0|0.0|0|0|0.605020608|0.0|0.119431379|-0.127546771|0.042795699|-0.101436441|1.710245969|-0.008037672|0.044912659|10.31163053|-0.023103765|1|-0.194041982|-0.0947326669999999|3|0.8947911009999999|0.132535663|-0.04179402|0.793311683|0.834020779|1|0.777803048|-0.0955396769999999|-0.099420732|0.175996916|-47.02715152|6.800350988|253.1353625|105.101718|-0.0391657429999999|80.34769756|0.752484736|-1.292469516|-21.37603754|57.08178682|-18.52584757|51.99171876|2097.896727|-611.3529698|1105.41974|5.475372235|10.29352296|4487.967272999999|-289.1769972|24.61956593|812.4456757999999|311.6695405|10.0546353|0.0|1.0|1.0|1.0|3.19|2.07|0.0|21.0|-6.51|3.79|3.41|105.82|0.0|0.0|2.0|4.0|-6.59|305.36|0.0|0.0|1.0|2.46|-3.71|8.37e-05|0.0256|0.000197|0.0601|2.22|0.0|0.0|0.4441|384.66|346.18|0.6966600000000001|0.6966600000000001|3.3694|-0.20018|0.02994326|4.4522|7.3979|7.3979
12u_a30|0.0|0|0.0|2|2|0.604983445|0.0|0.028039604|-0.027452346|0.043383838|-0.091507428|0.0|0.002431329|0.028815747|10.31162873|-0.0646674999999999|1|-0.15896471|-0.0857954809999999|1|0.8149999040000001|-0.055829439|-0.105767484|0.889479916|0.711738503|0|0.84944095|-0.0773921259999999|-0.097867106|0.477056017|-65.55148142|10.42404292|78.15130994|100.8445957|-0.03794847|0.0|0.810462868|-1.859475018|-34.72068676|75.26051582|-25.41792137|62.26136323|3001.03926|-1245.478147|2608.6452440000003|7.804487592999999|14.01586754|7133.515802|-834.2224549|31.36222814|1536.749179|685.6665849999999|9.709034401|1.0|0.0|0.0|1.0|4.63|0.0|0.14|17.0|-7.8|5.11|3.92|81.65|0.0|0.0|5.0|4.0|-5.52|467.37|0.0|0.0|1.0|3.59|-6.04|2.64e-07|0.000123|9.14e-07|0.0004269999999999|5.12|0.0|0.0|0.1502|354.21|559.16|0.6847|0.6847|5.3020000000000005|-0.20146|0.03472994|7.0553|7.4647|7.4647
11d_a5|0.0|1|0.0|0|0|1.388848584|0.0|-0.245058546|0.001099755|0.0228184279999999|-0.125546291|0.0|0.008307337|-0.138265707|10.94877952|0.01948342|1|-0.202307745|-0.200646773|2|0.786587307|-0.018747485|0.036918829|0.831190148|0.755793189|0|0.87090286|-0.063028408|-0.0847408619999999|0.359644732|-53.84338206|8.151092424|61.45330587|82.02685783|-0.029333375|0.0|0.712305422|-1.525335513|-25.44574968|65.35645739|-18.63809379|48.19862797|2540.78984|-969.1808771|900.3825317|8.920296087|17.62784804|5283.02167|-615.8065323|26.16587381|1360.625438|631.9206508|11.51307533|1.0|1.0|1.0|1.0|3.13|3.37|0.17|23.0|-8.64|4.41|4.14|66.93|0.0|0.0|7.0|5.0|-6.47|385.46|0.0|1.0|1.0|3.28|-4.29|7.2e-05|0.0278|5.14e-05|0.0198|3.07|0.0|0.0|507.0|280.66|594.45|0.66686|0.6533399999999999|2.8731|-0.20529|0.03371838|3.7008|7.8239|7.8239
34_a47|0.0|0|0.0|0|0|1.40499556|1.883479676|-0.210257395|-0.064842466|0.03522792|-0.094313757|1.741433543|0.003530307|-0.043634386|10.98214103|0.078153957|1|-0.208989427|-0.317014709|3|0.62974551|0.046668352|0.128336294|0.89234354|0.609110565|1|0.8260556609999999|-0.061957581|-0.090141168|0.437215023|-49.91779281|10.92238452|31.17423189|96.32577107|-0.029348287|0.0|0.653993216|-1.261976347|-19.00022922|62.66739933|-16.25230464|45.23285281|2371.236125|-698.8490993|918.6458674|7.066583143|12.96364153|5105.274301|-387.0041342|24.85087647|1068.587688|439.9906467|12.74960652|1.0|1.0|1.0|1.0|3.19|3.0|0.16|21.0|-7.47|3.34|4.52|68.52|0.0|0.0|4.0|5.0|-6.66|348.38|0.0|1.0|1.0|3.02|-3.9|0.000267|0.0929|0.000125|0.0436|2.49|0.0|0.0|0.2309|294.66|436.88|0.6602399999999999|0.69314|4.4605|-0.21536|0.03084502|6.2235|8.7|8.7
19_a31|0.0|1|0.0|0|0|0.61013725|0.0|0.062492295|-0.086654127|0.0427124179999999|-0.044625452|0.0|-0.005956522|-0.040386271|10.31169935|-0.081641954|2|-0.095997335|-0.1751017789999999|0|0.656654981|0.019858798|-0.138769819|0.902130276|0.6427749970000001|0|0.7312647940000001|-0.0909201569999999|-0.113333675|0.279690511|-66.3863707|8.596058678|75.32978176|157.414423|-0.036060715|67.42915967|0.776211804|-1.586671445|-31.1960848|75.31824576|-21.12293613|61.85348014|2265.6917350000003|-929.4091898|1992.2502|7.0760696020000005|12.77501178|4917.329034|-544.4110343|27.21285095|1197.365442|460.3754405|8.931875058|1.0|1.0|1.0|2.0|3.44|2.62|0.28|16.0|-7.39|5.8|4.33|98.91|0.0|0.0|7.0|4.0|-6.41|358.43|0.0|0.0|1.0|3.47|-3.92|2.14e-05|0.0076799999999999|0.0001199999999999|0.0431|2.93|0.0|0.0|0.3205|246.28|537.66|0.5385300000000001|0.7005600000000001|1.7076|-0.20675|0.03702801|2.4209|5.7447|5.7447
EW7203_a60|0.0|0|0.0|2|2|0.604984431|0.0|0.025672274|0.0075638519999999|0.041767677|-0.092774356|0.0|0.003099827|0.03824498|10.31162855|-0.051413084|1|-0.1696249719999999|-0.090115975|1|0.80330079|0.002441966|-0.089945913|0.8839272779999999|0.760234689|0|0.8860751579999999|-0.076068195|-0.096226348|0.345488097|-62.23028092|13.03554647|80.48638339|73.67602619|-0.036566012|0.0|0.766837077|-1.828300603|-31.81402579|73.82739839|-23.64750675|62.22940284|2913.880231|-1182.375337|1660.077477|8.310125852|16.53092404|6403.777228|-764.6507562999999|30.83771958|1541.885979|666.0036144999999|11.59711747|1.0|0.0|1.0|2.0|4.75|3.21|0.13|17.0|-6.7|3.87|2.6|117.47|0.0|0.0|5.0|4.0|-6.35|425.51|0.0|0.0|0.0|3.09|-4.82|1.81e-06|0.000768|1.53e-05|0.0065|3.59|0.0|0.0|0.2385|247.15|546.85|0.40883|0.69857|1.7676|-0.20654|0.03203878|2.5159|8.0334|8.0334
12b_a30|0.0|0|0.0|2|2|0.604984682|0.0|0.047132642|-0.06631353|0.042804233|-0.074391852|0.0|0.001139238|-0.037209579|10.31162898|-0.072247675|1|-0.165287712|-0.120380857|1|0.669561738|-0.009146339|-0.1240820219999999|0.880943609|0.64876559|0|0.764737577|-0.08354129|-0.09915679|0.383979687|-62.96700664|11.01246349|86.84905288|149.39744040000002|-0.038448551|0.0|0.798520682|-1.883979001|-33.68855323|73.02913136|-24.41577808|64.06324295|2849.095245|-1196.373126|2347.979099|7.393647884|13.88809428|6275.380072|-759.7264385|30.57626261|1498.236868|618.6004214|10.06212472|1.0|0.0|0.0|1.0|4.63|0.0|0.14|17.0|-6.9|4.25|3.18|81.65|0.0|0.0|5.0|5.0|-6.02|416.47|0.0|0.0|0.0|2.92|-5.01|4.12e-06|0.00171|9.71e-06|0.00405|3.97|0.0|0.0|0.2079|245.19|516.78|0.3159099999999999|0.68496|3.7327|-0.20289|0.03351603|4.5545|8.1543|8.1543
8_a20 (IN-1130)|0.0|1|0.0|0|0|1.400923668|0.0|0.063195236|-0.124997065|0.0396875|0.1728459339999999|1.622562232|-0.006620594|-0.019554464|10.94899447|-0.0574882679999999|1|0.293415753|-0.083481481|2|0.811128636|-0.1221465319999999|-0.0957193819999999|0.817914963|0.7741509329999999|1|0.7274271309999999|-0.09623672|-0.097790028|0.354945501|-64.75689362|10.46873389|336.574332|180.4986934|-0.035730972|89.35267123|0.7481063720000001|-1.858010535|-42.20109173|77.31081766|-23.66117267|74.19702161|2849.395895|-1230.3809789999998|1829.419484|8.005662608|15.46983888|6291.586155|-814.7625241000001|31.628086|1644.660472|684.5377542|12.55392404|1.0|1.0|1.0|2.0|3.49|2.43|0.08|27.0|-9.63|4.97|4.08|110.44|0.0|0.0|5.0|5.0|-6.83|420.47|0.0|0.0|1.0|3.14|-4.55|1.42e-05|0.00596|2.82e-05|0.0119|2.87|0.0|0.0|0.3782|248.98|517.94|0.4377|0.7007399999999999|3803.0|-0.20636|0.04004011|5.4751|7.4437|7.4437
6_a27|0.0|1|0.0|0|0|1.404458667|1.7996617540000002|0.1718757239999999|-0.072298665|0.042942943|-0.237047381|1.221528093|0.00526746|0.075248207|10.93737136|0.081320966|1|-0.406859288|-0.179319226|2|0.678057835|-0.1322552659999999|0.1272522519999999|0.849515128|0.650575651|1|0.785047616|-0.0786267609999999|-0.090025109|0.344065059|-44.56839492|10.17466399|125.8234721|106.4156743|-0.034625042|61.10118428|0.774820398|-1.35037664|-19.27068071|52.66373343|-17.14169035|49.10012093|2196.1151210000003|-668.5259238|1193.992326|5.010042219|9.500048379|4761.820508|-330.96463430000006|22.12343713|862.8140479|373.9912084|8.095338503999999|0.0|0.0|0.0|1.0|3.0|2.49|0.11|21.0|-6.67|3.48|2.79|76.46|0.0|0.0|2.0|4.0|-6.55|317.34|0.0|1.0|1.0|2.71|-3.82|0.000242|0.0768|0.000153|0.0485|2.37|0.0|0.0|0.1915|223.61|401.49|0.3366099999999999|0.61083|2.7521|-218.0|0.02494141|4.0597|9.0|9.0
14f_a23|0.0|0|0.0|0|0|1.197963246|3.366063739|-0.002304087|-0.027380305|0.04255787|0.056215377|0.745818086|0.010561248|-0.0555907109999999|10.3132176|-0.041351617|2|0.101910723|-0.199540201|2|0.756252127|0.070514687|-0.06885759|0.854683662|0.71381683|1|0.894162392|-0.059927056|-0.084419703|0.2096108239999999|-57.07376861|18.34483401|96.47955427|71.55380685|-0.031450478|96.60179161|0.665778294|-1.603974359|-27.39103254|74.08536976|-21.26277654|58.85981824|3014.916135|-1084.401604|2322.5224120000003|8.124287407|15.58565565|6768.918745|-733.1331894|31.93672236|1628.77284|683.7405759|17.01160115|0.0|0.0|1.0|1.0|3.57|3.61|0.09|26.0|-7.51|3.42|4.03|114.25|1.0|0.0|6.0|5.0|-6.47|441.51|0.0|0.0|0.0|3.46|-5.02|2.32e-06|0.0010199999999999|9.57e-06|0.0042299999999999|3.55|0.0|0.0|0.2462|213.09|572.35|0.60917|0.6733399999999999|6.3534|-0.21743|0.02255331|9.1089|8.6459|8.6459
16d_a32|0.0|1|0.0|0|0|0.609420775|0.0|0.170838661|-0.087123461|0.0421759259999999|0.0115077539999999|2.07416189|-0.00839148|-0.134892903|10.31100273|-0.0517549079999999|3|0.021406827|-0.239509216|0|0.816581223|0.107238939|-0.0847953219999999|0.916850163|0.7689748270000001|1|0.7554930740000001|-0.091212351|-0.11491796|0.41654798|-67.07571683|18.67986534|115.2070109|142.7146582|-0.036437402|48.61700321|0.615749698|-1.493933474|-31.07481011|86.50964771|-21.26791022|71.91900971|2588.214866|-871.9843187999999|3152.666302|6.221435089|11.16880283|5768.495166|-508.962859|34.53986301|1416.134383|457.7130665|19.43393087|1.0|0.0|1.0|2.0|3.35|3.01|0.18|19.0|-6.59|5.26|3.82|149.27|0.0|1.0|6.0|5.0|-6.62|385.46|1.0|0.0|1.0|3.12|-4.18|2.22e-06|0.000856|6.659999999999999e-05|0.0257|2.86|0.0|0.0|0.2915|341.83|489.97|0.70217|0.70217|3.2048|-0.20077|0.02818209|3.8853|8.1135|8.1135
12j_a36|0.0|1|0.0|2|2|0.6293514410000001|0.0|-0.084183025|-0.0446165029999999|0.039061728|0.091496219|0.0|0.00285431|0.039869055|10.33556498|-0.051080247|1|0.161289379|-0.133106642|1|0.906423012|-0.1241793309999999|-0.089459459|0.87043328|0.855081905|0|0.852586292|-0.069970795|-0.105480639|0.362692602|-69.66341599|11.99396966|26.39145693|97.35760604|-0.037113558|2.098786266|0.7758129420000001|-2.004132137|-30.5197407|80.59149538|-24.51120192|58.20533756|2881.20453|-1323.6049039999998|2536.987511|7.483427579|13.78874575|6352.018345|-874.1588982999999|31.59421634|1706.0876829999995|725.9470896|10.92807939|1.0|0.0|1.0|2.0|4.86|0.0|0.17|17.0|-7.05|3.33|2.61|94.5|0.0|0.0|6.0|4.0|-6.64|427.52|0.0|0.0|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|3.19|0.0|0.0|0.4981|238.1|536.01|0.37116|0.69967|6.4451|-0.20593|0.02793415|8.5953|8.0|8.0
