molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|MATS1i|MATS1c|n6aHRing|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|PBF|FPSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
SB431542_a8|1|0|0|3.172627551|0.0|7.535296702|1|1.401734117|-0.007805495|-0.014434378|1|0.041909722|0.096884952|0.0|-0.0075336219999999|-0.029382296|10.94951956|-0.0453332859999999|-0.005306541|0.055198015|-0.494976661|1|0.229470029|0.8220300859999999|0.7318727540000001|0|-0.128342313|0.274152231|0.034730361|20.78806656|170.1252996|0.434670151|260.1744351|-0.048754953|-2.242727845|-45.98111161|-29.18257067|97.60813043|0.476091179|-17.46740332|7.360028263999999|14.04829994|0.908729075|143.157805|38.35632812|0.025179219|-312.2404091|1764.391093|15.07117296|0.0|1.0|0.0|2.0|3.35|0.05|-6.76|2.72|112.23|1.0|0.0|4.0|-4.4|-7.04|400.39|0.0|0.0|3.99e-05|16.0|7.28e-05|0.0292|2.4|0.0|1.74e-07||||||||||||||79.08|4.1019|4.1019
21c _a23|0|1|1|0.0|0.0|7.525639975|0|1.197962776|0.178300778|-0.009944003|2|0.043130342|0.0645437059999999|0.731360766|0.003456487|-0.092608459|10.3132171|-0.039311241|0.0035741379999999|-0.0201427689999999|-0.596546056|2|0.149511954|0.838980345|0.7301130229999999|1|-0.08365474|0.2571258939999999|0.014036138|9.976937758|323.3651097|0.209403563|148.8448086|-0.040210758|-2.171380929|-42.26586935|-28.58195193|69.43902929|0.468609427|-20.31615463|8.945789862|16.83467928|0.881854988|117.597286|34.24804117|0.013451712|-475.6090385|1849.394223|9.5615256|0.0|1.0|1.0|2.0|3.68|0.08|-7.33|3.42|148.11|1.0|1.0|6.0|-5.63|-7.13|468.53|0.0|0.0|2.35e-06|0.0011|1.92e-05|9.0|2.86|0.0|4.69e-08|-0.07892|3.6649|3.6649|747.88|338.3|0.3329999999999999|338.3|0.5885699999999999|0.3329999999999999|-0.15089|6.0226|0.03257532|-1837.736174|67.0|7.1752|7.1752
47f_a18|0|0|0|0.0|0.0|7.03438793|1|1.251175676|-0.005500039|-0.005817448|0|0.031179487|-0.048472184|0.0|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0.00531392|-0.264839041|-0.4138670829999999|0|-0.009917608|0.780474694|0.745431271|0|-0.063824969|0.375218907|0.0138461289999999|11.75478965|111.1889928|0.161843119|137.3980967|-0.0289997239999999|-2.290978185|-46.00060733|-24.61956302|65.93954138|0.483843526|-20.90098811|10.55465562|20.44855806|0.937396993|232.14715330000004|33.88554232|0.016581683|-384.6642262|2676.957843|14.07716085|1.0|1.0|1.0|2.0|4.87|0.34|-9.22|3.6|88.97|3.0|1.0|13.0|-6.11|-6.4|541.68|0.0|0.0|7.76e-07|0.000421|3.01e-06|0.00163|4.52|1.0|6.04e-10|-0.04439|3.0964|3.0964|908.66|400.42|0.5741|400.42|0.6984600000000001|0.5741|-0.12802|3.8532|0.02902413|-1741.802171|9.0|8.0458|8.0458
17a_a50|0|1|1|0.0|0.0|7.934155233999999|1|1.349854788|-0.186084687|-0.002225436|1|0.034142512|-0.109740063|2.189373662|0.012510153|-0.0979202769999999|10.94500663|-0.131632653|0.012893333|-0.239713023|-0.220088198|1|-0.204032723|0.828062407|0.732114362|1|-0.045404408|0.4062532579999999|0.013784807|8.977762705|10.03717565|0.07699335|50.14419437|-0.0280449529999999|-1.570517366|-19.25896309|-18.26510428|38.54872522|0.486855438|-11.89568886|8.087984548|15.76161018|0.948768582|136.82673369999998|23.12299308|0.011602876|-377.6260803|1294.887612|7.556715901|1.0|1.0|1.0|0.0|3.95|0.29|-6.76|4.14|51.77|1.0|0.0|6.0|-3.99|-6.44|398.5|1.0|0.0|0.000102|0.0408|3.61e-05|0.0144|3.23|0.0|1.75e-07|-0.03196|4.2478|4.0477|705.96|306.31|0.1817|291.88|0.6244|0.1754|-0.16724|6.2113|0.02594911|-1258.322582|85.0|7.0706|7.0706
12b_a40|0|0|0|0.0|0.0|7.515889085|0|0.604989475|0.084915315|-0.004650218|0|0.04020202|0.1744506639999999|0.747253086|0.00779293|0.107454819|10.31197236|-0.1537981269999999|0.004452418|0.023952313|-0.513870527|0|0.026452642|0.7818091140000001|0.522580798|1|-0.065048707|0.2160572999999999|0.010845303|6.17734692|80.72126798|0.044352844|25.26281742|-0.0338355829999999|-1.048903063|-21.10373336|-19.27231874|43.22826564|0.494842289|-10.97726831|8.132984007000001|16.09989085|0.979579799|81.54797734|22.49258909|0.010309671|-406.4913617|697.2702616|5.872257692000001|0.0|1.0|0.0|0.0|3.26|0.0|-8.39|6.74|58.43|2.0|0.0|2.0|-7.71|-4.09|415.12|0.0|1.0|1.95e-08|8.09e-06|7.82e-08|3.2500000000000004e-05|6.68|0.0|4.08e-09|-0.08279|3407.0|3407.0|576.38|363.91|306.0|363.91|0.69476|306.0|-0.14267|4.5528|0.01251873|-3016.980996|0.04|7.3979|7.3979
15_a3|0|0|0|0.0|0.0|6.823286122000001|1|0.619596467|0.079167398|-0.006742751|3|0.045993266|-0.182934001|1.809035179|-0.006419472|0.126641951|10.33806279|0.021805556|-0.004459728|-0.022386155|-0.505519936|3|-0.103599654|0.866559772|0.911346861|1|-0.092342351|0.451058529|0.007901554|4.04445331|315.5421792|0.221091166|113.1667185|-0.037667|-1.50667999|-24.19332693|-19.28005913|51.31038923|0.461565365|-9.868603355|5.371119692000001|9.975434973|0.85723565|76.61068671|22.67368656|0.010200078|-358.6340772|906.9474625|5.220965278|1.0|1.0|1.0|1.0|4.12|0.24|-5.78|1.56|89.99|0.0|0.0|2.0|-2.77|-7.35|321.4|0.0|0.0|0.0017|547.0|0.000951|306.0|1.28|0.0|1.66e-06|-0.06319|6.0077|3.7072|553.81|334.44|0.4107|206.37|0.2843199999999999|0.0173|-0.1576|1.9539|0.0228507|-1328.581677|25.0|7.6021|7.6021
13k_a6|1|0|0|3.423411754|0.0|7.412764017000001|1|1.42421381|0.031525207|-0.014257799|1|0.04162037|0.051404465|0.0|-0.009326562|0.0809333929999999|10.95129637|-0.072504783|-0.006280295|-0.045794891|-0.5627624379999999|1|0.1373649019999999|0.84018367|0.827754203|0|-0.11937574|0.212093198|0.0296987679999999|20.6185734|183.1261118|0.3589674579999999|249.215618|-0.045420752|-2.543562101|-57.53822059|-31.53366823|103.4959988|0.426031882|-21.89246528|8.370126134|14.58291125|0.7422570490000001|140.8427117|39.55891914|0.017981419|-412.5714301|2215.299472|12.48372364|1.0|1.0|1.0|3.0|3.68|0.16|-8.89|3.8|115.15|1.0|0.0|7.0|-5.49|-6.59|441.48|0.0|1.0|3.26e-06|0.00144|1.7100000000000002e-05|0.0075599999999999|3.39|0.0|1.29e-09|-0.04851|5112.0|3.5476|731.25|349.49|0.3971|242.53|0.4547|0.0137|-0.14589|8.1639|0.0308324|-1465.621288|46.0|7.3372|7.3372
11d_a31|1|0|0|3.39688681|0.0|7.765993078999999|1|0.610136352|0.064475882|-0.017317263|0|0.0388738739999999|0.016799834|0.0|-0.009496378|-0.092360393|10.31169874|-0.078235092|-0.006496772|-0.096447723|-0.574318121|0|-0.057505249|0.868115289|0.78396996|0|-0.134031221|0.197166451|0.034417775|21.07078977|296.2476128|0.414787184|253.9354598|-0.040797245|-1.87667327|-50.23449218|-24.97634343|103.1255906|0.4816588089999999|-15.29068277|7.885647873|15.21323794|0.929231204|194.8221811|36.63453013|0.027374162|-222.5622569|1685.188386|16.75864338|1.0|1.0|1.0|2.0|3.6|0.32|-6.23|4.03|125.57|1.0|0.0|7.0|-5.48|-6.4|385.44|0.0|1.0|3.33e-06|0.00128|6.26e-05|0.0241|3.17|0.0|5.83e-07|-0.03404|3.8009|3.8009|650.64|326.2|0.2642|326.2|703.0|0.2642|-0.15822|3.1919|0.04390452|-1598.546288|0.03|7.5229|7.5229
19k_a38|1|0|0|3.218103741|0.0|7.412764017000001|2|1.297042875|0.0100827|-0.011877064|2|0.0445691609999999|0.098947776|0.0|-0.011156837|0.016990252|10.95446448|-0.0184136539999999|-0.00835812|-0.060668296|-0.51857087|1|0.04833864|0.908591797|0.730686013|0|-0.112748779|0.389096157|0.0232707939999999|14.76615358|157.4834779|0.341299943|216.567059|-0.044662847|-2.411793744|-45.3966925|-28.3401789|86.30929885|0.4769127179999999|-17.9828603|6.744851799999999|12.89431427|0.911726848|152.51267140000002|37.3070426|0.021802691|-329.5105352|2014.5803|13.8345897|0.0|1.0|0.0|4.0|4.89|0.13|-6.41|1.65|124.32|1.0|0.0|6.0|-3.87|-7.84|444.46|0.0|0.0|0.000134|0.0594|0.0002399999999999|107.0|1.65|0.0|3.94e-07|-0.05534|5.1869|3.5378|677.64|350.45|0.2038|239.03|0.38269|0.1156|-0.14568|9.1508|0.04615409|-1500.680373|11.0|7.9666|7.9666
14e_a25|0|0|0|0.0|0.0|6.842683282|0|1.4200152069999998|0.039261746|-0.008591251|2|0.0389622639999999|0.0065927719999999|1.906869097|-0.00131452|0.002856489|10.93106299|0.011176663|-0.0005394919999999|0.015497482|-0.50909623|2|-0.144369439|0.8322445820000001|0.6954126970000001|1|-0.1011107469999999|0.448918026|0.015024526|10.99497534|372.1805977|0.275949567|201.94039730000003|-0.038772226|-2.2100168680000003|-54.14823405|-28.3735856|84.98800478|0.491527882|-20.76384175|8.459867391|16.63781964|0.966676175|141.642515|35.18345194|0.015154859|-448.516796|2005.4567600000005|11.09035375|1.0|1.0|1.0|2.0|3.62|0.07|-9.14|4.02|115.79|1.0|0.0|7.0|-5.14|-6.96|462.5|0.0|0.0|7.29e-06|0.00337|1.86e-05|0.0085799999999999|3.04|0.0|7.31e-10|-0.0538|5.8431|3.9613|760.96|312.99|0.2409|212.19|0.31019|0.0007|-0.15787|5.3651|0.04875868|-1520.767443|75.0|7.1249|7.1249
15d_a10|0|0|0|0.0|0.0|7.535296702|2|1.343850133|-0.233802395|-0.002831383|3|0.031742919|-0.059217023|2.04092658|0.010215823|-0.140487312|10.92970801|0.007032164|0.011249462|-0.1786649189999999|-0.1945202089999999|2|0.02497303|0.7857977740000001|0.71456262|1|-0.057588609|0.565801561|0.02281891|15.37766538|67.59624856|0.12390229|83.49776405|-0.018829931|-1.129795872|-26.15336742|-12.68949225|54.18663419|0.473858537|-8.551449923|8.429169102000001|16.02072769|0.900629528|355.8865234|26.89020509|0.028735133|37.87296065|1613.412305|19.36460841|1.0|1.0|1.0|0.0|3.71|0.35|-7.82|3.44|65.3|1.0|0.0|6.0|-3.78|-7.04|441.52|1.0|0.0|0.000167|0.0739|4.1200000000000005e-05|0.0182|2.75|0.0|1.5e-08|-0.05002|5.6004|3.8591|737.09|321.28|312.0|221.39|0.3685|0.0856|-0.15916|3.3831|-0.23696253|-1430.795367|69.0|7.1612|7.1612
22_a47|0|1|1|0.0|0.0|6.86171134|0|1.408617385|0.048272293|-0.010579222|2|0.043695652|-0.029311184|1.016903613|-0.006808306|-0.075111395|10.95023117|0.002716049|-0.004332497|-0.1049885469999999|-0.538310301|2|-0.077787113|0.890264057|0.591185263|1|-0.080744803|0.573087958|0.022154032|13.07198749|12.19999546|0.301350868|177.81209280000002|-0.031744149|-1.42848671|-28.11203407|-18.73063655|60.71546178|0.4614909829999999|-11.05201291|6.9553262170000005|12.91589555|0.8569791179999999|230.3045281|30.72175314|0.031534452|-129.440987|1382.478891|18.60690504|1.0|1.0|1.0|2.0|3.31|0.1|-7.69|4.85|84.73|1.0|0.0|5.0|-4.44|-6.58|394.38|0.0|1.0|3.6e-05|0.0142|4.16e-05|0.0164|3.0|0.0|2.06e-08|-0.0612399999999999|4.7954|4017.0|605.12|308.65|0.3367|258.55|0.50316|0.0799|-0.16704|4.2485|0.02840507|-1374.914437|1.0|9.0|9.0
14_a47|1|1|1|2.871076328|0.0|6.605297921|0|1.417758105|-0.126490693|-0.006070958|2|0.036632997|0.017068634|1.484493371|-0.008212621|-0.01670074|10.95058279|0.0295267039999999|-0.006335783|-0.020596219|-0.33240126|2|-0.085385518|0.8467634620000001|0.579833096|1|-0.093553938|0.2662137639999999|0.020106089|10.1400648|64.60629385|0.318401536|160.57883|-0.034963476|-1.223721666|-23.79514424|-17.63306222|57.32194098|0.474828277|-8.892848121|6.909385453|13.15643085|0.904139078|169.0962983|26.52746264|0.028057496|-166.1354667|928.4611922|14.15018248|1.0|1.0|1.0|2.0|2.78|0.0|-7.79|4.88|66.49|0.0|0.0|3.0|-3.97|-6.21|323.3|1.0|1.0|0.000108|0.0349|7.46e-05|0.0241|2.91|0.0|1.63e-08|-0.06057|3.9671|3.9671|519.55|312.53|0.2452|312.53|0.68345|0.2452|-0.16377|2.2485|0.03679054|-1127.6593779999998|8.0|8.1|8.1
18_a20|1|0|0|3.463603867|0.0|6.842683282|0|1.400923654|0.1160337319999999|-0.008841844|2|0.0396875|0.163548857|1.983673343|-0.005614194|-0.011236836|10.93301779|-0.054458882|-0.004071701|0.001996439|-0.597167441|2|-0.107446431|0.8162774979999999|0.778639593|1|-0.0927760219999999|0.356461863|0.0108136339999999|7.195302872999999|318.5587088|0.23863824|158.7879106|-0.035934845|-1.904546783|-41.07622672|-23.91074854|68.92770059|0.483668611|-15.91001426|8.011174137000001|15.51556677|0.936740671|125.81822920000002|29.4862782|0.013457694|-413.7552685|1562.772745|8.954638548|1.0|1.0|1.0|2.0|3.48|0.08|-10.0|4.69|97.55|2.0|0.0|5.0|-5.59|-6.13|419.48|0.0|1.0|2.54e-06|0.00107|6.91e-06|0.0029|3.85|0.0|9.93e-11|-0.05604|5.9778|3.5355|703.24|350.69|0.2991|207.41|0.31154|0.2011|-0.14685|5.3978|0.03787435|-1352.135304|34.0|7.4685|7.4685
5a_a50|0|1|1|0.0|0.0|7.927685046000001|1|1.3972442980000002|-0.203248487|-0.00148647|1|0.038040936|0.017227585|2.475383677|0.012640587|-0.256097122|10.93256969|-0.130929632|0.01228899|-0.102607753|-0.161169418|1|-0.132977171|0.847812674|0.6759066159999999|1|-0.038932964|0.2814514|0.010185297|5.435098605|6.819160781|0.030107124|16.06582337|-0.022747617|-0.978147545|-11.08625592|-12.13862875|26.21058426|0.4528093929999999|-6.477439183|5.892775027000001|10.76914508|0.8275167520000001|178.61652859999998|18.24602704|0.017576522|-176.38892919999998|784.5791628|9.379218813|0.0|1.0|1.0|0.0|3.5|0.14|-6.24|4.33|35.64|0.0|0.0|2.0|-3.89|-5.83|326.39|1.0|1.0|0.000129|42.0|3.14e-05|0.0102|3.46|0.0|5.7e-07|-0.02487|5.6146|4.0159|582.98|308.73|0.2735|220.82|0.39948|0.1156|-0.16659|3.9843|0.02452028|-1029.786489|4.1|5.3872|5.3872
GW6604_a52|1|0|0|2.944144148|0.0|6.605297921|0|1.427583999|-0.277102285|-0.002149879|2|0.021346801|-0.0778992459999999|0.0|0.007746755|-0.118272803|10.94914378|-0.028376521|0.0070554269999999|0.039867344|-0.201462112|2|0.074868979|0.7550228990000001|0.689009112|0|-0.071850787|0.38374044|0.009021088|4.459510077|157.2481263|0.12653545|62.55188751|-0.029217264|-1.081038779|-17.55852148|-14.44334401|39.97842884|0.4597869779999999|-7.13996301|6.2973559020000005|11.6571716|0.851121611|130.8549791|19.64292268|0.01768964|-232.6328342|726.7881391|8.744745933999999|1.0|1.0|1.0|1.0|2.68|0.0|-8.03|4.2|54.46|0.0|0.0|3.0|-3.87|-5.95|298.34|1.0|1.0|0.000135|0.0402|6.929999999999999e-05|0.0207|3.06|0.0|9.31e-09||||||||||||||107.0|6.9706|6.9706
11d_a5|1|0|0|2.9590700880000003|0.0|6.605297921|0|1.388848584|-0.245058546|-0.003373937|2|0.0228184279999999|-0.125546291|0.0|0.008307337|-0.138265707|10.94877952|0.01948342|0.008809179|-0.12451554|-0.22897714|2|-0.018747485|0.831190148|0.755793189|0|-0.063028408|0.359644732|0.012828514|8.151092424|61.45330587|0.12909714|82.02685783|-0.029333375|-1.525335513|-25.44574968|-18.63809379|48.19862797|0.49396568|-11.84243331|8.920296087|17.62784804|0.976150552|182.7978704|26.16587381|0.018119737|-269.7929124|1360.625438|11.51307533|1.0|1.0|1.0|1.0|3.13|0.17|-8.64|4.14|66.93|1.0|0.0|7.0|-4.14|-6.47|385.46|1.0|1.0|7.2e-05|0.0278|5.14e-05|0.0198|3.07|0.0|2.31e-09|-0.03767|4.4175|4107.0|682.09|301.89|507.0|280.66|0.66686|0.2068|-0.16762|2.8731|0.03371838|-1238.914819|15.0|7.8239|7.8239
12ab_a30|0|0|0|0.0|0.0|7.412764017000001|2|0.604983638|-0.026189286|-0.008528077|2|0.043854875|0.018023992|0.0|0.003529389|0.038312857|10.31162784|0.01563558|0.005111479|-0.12254489|-0.384942092|1|0.078325164|0.855880335|0.794193541|0|-0.082740301|0.4605456229999999|0.031588146|22.23130678|119.79740259999998|0.200246511|140.93076580000002|-0.031859359|-1.815983471|-40.9825333|-22.42218278|80.46280277|0.461207954|-15.78042667|8.44310703|15.6704374|0.856003642|278.7324985|37.1257096|0.030534507|-146.321375|2116.165447|21.48976996|0.0|1.0|1.0|1.0|4.87|0.21|-6.83|2.63|100.11|2.0|0.0|7.0|-5.61|-6.39|458.54|0.0|0.0|2.47e-06|0.00113|9.94e-06|0.00456|3.81|0.0|1.47e-07|-49.0|4.8018|3.4919|753.75|355.06|0.1957|258.2|0.46561|0.1511|-0.14772|6.9089|0.03368522|-1804.589076|17.0|7.7825|7.7825
1h_a5|1|0|0|2.9516097130000003|0.0|6.605297921|0|1.427564094|-0.259241577|-0.001978474|2|0.026339869|-0.02598568|0.0|0.008031558|-0.1197834419999999|10.94466758|-0.044117647|0.007357977|0.034752304|-0.20140246|2|0.070628165|0.8436458929999999|0.6977404359999999|0|-0.067599619|0.39793593|0.008798715|4.588992214|160.0744187|0.119359774|62.25239147|-0.027798699|-1.111947978|-18.38824808|-14.49848188|39.84574434|0.489507204|-7.561719827|6.711386288|13.14687756|0.958891501|132.96722079999998|19.45961351|0.01585373|-255.618083|778.3845404|8.268552715|1.0|1.0|1.0|1.0|2.8|0.05|-8.41|4.51|54.46|0.0|0.0|3.0|-4.25|-5.77|312.37|1.0|1.0|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|3.43|0.0|3.87e-09|-0.04124|4652.0|4.3651|556.57|284.03|0.3333|266.52|0.4112699999999999|0.1754|-0.17797|2.2396|0.031392033|-990.523098|28.0|7.5528|7.5528
14o_a23|0|1|1|0.0|-4.758526534|7.423568444|0|1.197958066|0.18835477|-0.014680137|2|0.046090147|0.135737344|0.6669152279999999|-0.002390707|-0.029012777|10.3132174|-0.049105045|-0.0004039459999999|-0.0962526|-0.653629157|2|0.000891427|0.861597051|0.575188253|1|-0.072435569|0.328340215|0.018054548|12.835973699999998|110.3941788|0.0959220569999999|68.19627862|-0.042454824|-2.165196042|-36.61307972|-30.18347529|64.33441296|0.48945652|-21.45909668|9.016411722|17.66041891|0.958697036|141.97663490000002|37.71512766|0.019295686|-427.001863|1923.471511|13.71836682|0.0|0.0|1.0|1.0|3.55|0.09|-7.95|6.18|114.25|2.0|0.0|7.0|-6.89|-5.94|495.48|0.0|0.0|1.29e-07|6.38e-05|1e-06|0.0004969999999999|4.76|0.0|1.12e-08|-0.08059|3.6989|3.6989|729.11|335.19|385.0|335.19|0.58581|385.0|-0.1517|5.9294|0.02299729|-2042.000938|3.0|8.4815|8.4815
8e_a8|1|0|0|3.01599663|0.0|7.05012252|0|1.394799502|-0.018155171|-0.010579355|0|0.0427891159999999|-0.000766016|0.0|-0.005310149|-0.102167262|10.94332438|-0.051339286|-0.004224671|0.090898585|-0.475941912|0|0.02023118|0.7742101929999999|0.636205913|0|-0.115572516|0.280304418|0.0211004739999999|12.87136047|106.0087621|0.338509724|206.4920729|-0.04393787|-2.109017754|-43.00500847|-26.80224874|83.37098475|0.483244415|-16.34946208|7.50719734|14.52755918|0.935150832|119.9832494|33.36487904|0.0184428869999999|-370.0368722|1601.514194|11.25022336|0.0|0.0|0.0|2.0|3.2|0.04|-7.78|4.17|90.11|2.0|0.0|5.0|-5.27|-6.14|403.41|0.0|0.0|5.34e-06|0.00215|1.25e-05|0.00504|3.69|0.0|1.6399999999999998e-08|-0.06253|4.6303|3.2737|639.38|378.73|0.3731|267.77|0.50055|0.1671|-0.13719|6.1505|0.03298991|-1376.766245|19.89|4.7014|4.7014
8a_a8|1|0|0|3.150966553|0.0|7.535296702|1|1.400027874|-0.021925912|-0.014658222|1|0.040243056|0.027531877|0.0|-0.0075336219999999|0.010118884|10.94671414|-0.0298924089999999|-0.005306541|0.055198015|-0.5028388229999999|1|0.089031731|0.8220300859999999|0.7318727540000001|0|-0.131795179|0.22299265|0.034374791|20.58762475|170.9592896|0.449170525|269.0155755|-0.049054408|-2.256502762|-47.27503672|-29.37948733|99.52191337|0.481294455|-17.59585557|7.533378788999999|14.52342059|0.927876056|141.2206861|38.44444383|0.025786572|-316.4749864|1768.444416|15.44399996|0.0|1.0|0.0|2.0|3.37|0.05|-6.76|2.72|112.23|1.0|0.0|4.0|-4.4|-7.04|400.39|0.0|0.0|3.99e-05|16.0|7.28e-05|0.0292|2.4|0.0|1.74e-07|-0.06922|4.6017|3.1039|620.68|399.45|0.2035|269.43|0.4927399999999999|0.1729|-0.13015|5.4201|0.03213899|-1367.595683|11.34|4.9454|4.9454
16_a31|1|0|0|3.096824452|0.0|7.758333467000001|1|0.61013894|0.152128735|-0.020181753|0|0.042528736|-0.050076586|0.0|-0.017017891|-0.00795845|10.31170095|0.06214876|-0.0125582419999999|-0.053194463|-0.60894688|0|-0.038841601|0.8948140790000001|0.8944757390000001|0|-0.142079397|0.29485045|0.0374314139999999|17.63615984|130.369865|0.4535498739999999|213.694252|-0.050105055|-1.653466811|-31.54036284|-23.60746376|84.57819254|0.427771627|-11.12287666|5.521618837|9.649327262|0.747554032|126.8340354|32.30339751|0.027684692|-217.4912527|1066.012118|13.04390063|1.0|1.0|1.0|2.0|3.2|0.14|-4.94|2.83|114.29|0.0|0.0|2.0|-4.36|-6.48|300.34|0.0|1.0|4.38e-05|0.0131|0.000254|0.0762|2.32|0.0|1.16e-05|-0.0318899999999999|3.6596|3.6596|503.18|338.79|0.2534|338.79|0.70108|0.2534|-0.15231|3.7419|0.03948619|-1308.161433|0.09|7.0458|7.0458
13_a15|0|0|0|0.0|0.0|0.0|1|1.4356889940000002|-0.139434143|-0.006348913|3|0.029206349|-0.006938727|0.0|0.001806571|-0.031047852|10.95980212|0.005149745|0.003766915|-0.173728081|-0.357554652|2|0.008210506|0.7784213259999999|0.796300317|0|-0.068526782|0.708462114|0.016196467|10.21906987|142.67217639999998|0.114512421|72.25096855|-0.033811561|-1.961070565|-27.279882500000003|-21.33321476|53.45565817|0.482317225|-13.46007201|5.21465994|10.07307988|0.931684902|154.4025434|28.24531009|0.01672103|-322.1392954|1638.227985|10.55004024|1.0|0.0|0.0|1.0|4.13|0.07|-8.9|6.69|59.51|2.0|0.0|6.0|-6.32|-5.26|448.52|0.0|0.0|4.77e-07|0.000214|7.970000000000001e-07|0.000357|5.32|0.0|1.27e-09|-0.03946|3942.0|2.5721|674.36|482.03|208.0|314.52|0.63827|0.0003|-0.11283|3.5479|0.02844037|-1450.462642|6.0|8.2218|8.2218
14e_a23|0|1|1|0.0|-4.45581912|7.423568444|0|1.197957573|0.059967018|-0.008865361|2|0.044241453|0.023369734|0.650989437|0.001027627|0.021081733|10.3132176|-0.009871698|0.001951778|-0.07256543|-0.5232404310000001|2|0.133270225|0.8510270329999999|0.5415996160000001|1|-0.073376247|0.267882223|0.018022127|12.5437807|48.244071000000005|0.074607942|51.92870134|-0.03935934|-1.96796702|-35.54678231|-27.39493099|63.61519626|0.49543439|-19.06744972|8.020794334|15.89643482|0.981902808|141.6222839|34.39302091|0.017954325|-412.7765217|1719.6510460000002|12.49658915|0.0|1.0|1.0|1.0|3.54|0.09|-8.23|6.19|105.02|2.0|0.0|6.0|-6.38|-6.06|479.48|0.0|0.0|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|4.46|0.0|5.94e-09|-0.08122|3.7033|3.7033|706.39|334.8|0.3178|334.8|0.63922|0.3178|-153.0|3.7696|0.02250947|-1966.785007|3.0|8.5214|8.5214
4_a47|0|0|0|0.0|0.0|0.0|0|1.304464196|0.004633887|-0.008204735|2|0.038479532|-0.158636969|1.42341819|-0.007295208|0.0687047279999999|10.93671044|0.011775922|-0.006506051|-0.017555555|-0.462831711|2|-0.095209424|0.84420422|0.8124901999999999|1|-0.07804769|0.444849947|0.007772995|4.22896799|96.20929041|0.1257991219999999|68.44214684|-0.03525955|-1.48090111|-23.10213311|-19.18327632|46.69151766|0.402148382|-10.43683449|6.468023748999999|10.818777699999998|0.67265584|105.2186243|23.78275706|0.013656479|-333.62177030000004|998.8757964|7.429930428|1.0|1.0|1.0|2.0|2.75|0.05|-8.79|5.71|58.04|2.0|0.0|3.0|-5.92|-4.99|361.82|0.0|1.0|1.21e-06|0.0004379999999999|2.31e-06|0.0008359999999999|4.96|0.0|1.61e-09|-0.05606|5.7708|3.73|576.9|332.4|0.2304|214.85|0.45947|0.2221|-0.1547|4.2607|0.03342033|-1509.3147789999998|32.0|7.5|7.5
3c_a32|1|1|1|3.452148526|0.0|7.765993078999999|0|0.6094207970000001|0.025890116|-0.006923974|0|0.043817204|-0.0522536959999999|2.224112182|-0.00017094|-0.113334836|10.31100278|-0.01180891|0.00124359|-0.0779821129999999|-0.5427297289999999|0|-0.003205869|0.901864778|0.774363061|1|-0.0679200029999999|0.216289509|0.015118975|7.772301225|59.72163595|0.1112332809999999|57.18235134|-0.0288417079999999|-1.038301506|-17.94949454|-14.82682786|42.68833949|0.423167668|-7.622115192000001|5.605165488|9.717148607|0.733606015|157.331845|21.36577928|0.018316536|-199.4122311|769.1680542|9.416090047|1.0|1.0|1.0|1.0|3.22|0.19|-6.89|4.68|110.94|1.0|0.0|3.0|-6.18|-5.35|326.44|0.0|1.0|6.65e-07|0.000217|1.22e-05|0.00399|4.14|0.0|1.28e-07|-0.05487|3.5169|3.5169|544.22|352.54|0.5017|352.54|0.7034600000000001|0.5017|-0.14219|3123.0|0.02415856|-1633.348356|9.0|8.0458|8.0458
