molecula|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|RASA|FNSA3|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|GeomRadius|GRAV|WNSA2|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50
5_a27|0|0.0|0.0|2|6.823286122000001|0|0|1.4026035369999998|0.126882432|-0.0063562359999999|-0.068518519|2|1.271687295|-0.286030638|0.00991794|-0.125237927|10.93772408|1|0.010329671|-0.250776983|-0.2030237389999999|2|0.639413469|0.760083119|0.180356685|0.8149212259999999|1|0.8531787759999999|-0.055979434|-29.50048722|-44.83538435|8.936508815|77.37301579999999|-0.030385206|56.35994804|0.741481472|-15.54640123|53.51978325|-16.01263727|38.43699603|0.439066197|-672.5307653|1254.531539|-8.438466859|6.160679036|4943.51602|-354.41560810000004|21.59546513|907.0095354|424.8821143|0.0|0.0|0.0|1.0|0.0|3.07|3.11|0.16|-6.22|2.94|2.8|2.66|0.0|1.0|25.0|4.0|-6.49|0.0|1.0|-4.01|9.78e-05|0.0324|2.58|0.0|-0.04554|4.0989|4.9|4.0989|-1083.143246|-1083.124207|566.68|955.22|0.2448|463.87|-1082.967639|0.2448|-0.16952|2.3781|-0.21506|3.5632|3.0|8.5229
7e_a8|0|3.038052327|0.0|1|7.05012252|0|0|1.394799915|-0.150447714|-0.006027596|-0.052939815|0|0.0|-0.289324602|0.0024398329999999|-0.11032771|10.94332434|1|0.002669179|-0.075638618|0.034227147|0|0.5897105770000001|0.732001738|-0.023521398|0.790500031|0|0.8291560379999999|-0.08608941|-51.4880895|-53.04282692|12.91806855|102.177831|-0.037446454|63.5628736|0.776001552|-30.79383811|64.23177694|-22.39586026|64.40615805|0.4742828629999999|-1007.813711|2032.501296|-13.39444718|7.70387217|5808.479788000001|-602.7501229|28.86058693|1298.726412|519.5762494|1.0|0.0|0.0|0.0|1.0|3.2|3.38|0.04|-8.29|5.16|4.94|3.54|0.0|1.0|29.0|4.0|-5.43|0.0|0.0|-5.41|3.87e-06|0.00149|4.54|0.0|-0.0697|3.8142|6.32|3.2363|-1300.495519|-1300.467069|622.23|1060.05|0.3461|544.55|-1300.271093|0.1522|-0.13577|9.0006|-0.2054699999999999|11.4436|35.1|4.4547
12c_a30|0|0.0|0.0|0|7.412764017000001|2|2|0.604984133|0.045997203|-0.006900253|-0.030422458|2|0.0|-0.3657134279999999|0.00372838|0.019094532|10.31162888|1|0.003603419|-0.172653074|-0.051371057|1|0.8264832879999999|0.824373792|-0.031986012|0.880943609|0|0.8439327120000001|-0.076777688|-50.12643041|-62.99109515|10.36785909|101.8928318|-0.037411484|0.0|0.8061287690000001|-32.72642202|72.5855533|-24.42511853|60.4942895|0.452966315|-1196.830808|2456.062146|-15.946612|7.652098812999999|6403.739746|-781.3839879|30.29927658|1484.664552|652.8825454|1.0|0.0|1.0|0.0|1.0|4.62|0.0|0.14|-7.22|4.47|3.27|3.31|0.0|1.0|30.0|4.0|-5.75|0.0|0.0|-5.44|3.61e-06|0.00156|4.49|0.0|-0.0542299999999999|5.0582|4.45|3.5286|-2035.373591|-2035.339256|695.96|1168.62|0.2155|541.39|-2035.141497|0.1568|-0.1496299999999999|3.7377|-0.2038599999999999|4.7893|0.01|7.9914
4g_a49|0|0.0|0.0|2|8.228176896|2|2|1.343847279|-0.087219006|-0.003686314|-0.008414823|4|3.4246879480000003|-0.328081947|0.007953069|0.003456679|10.92777048|2|0.007845545|-0.146265064|-0.038698906|4|0.651833607|0.7559263270000001|-0.027032199|0.81242269|2|0.8601878270000001|-0.061465364|-61.24875669|-66.44036383|18.87757641|139.3194688|-0.0250032489999999|74.95505057|0.6273572239999999|-61.03291321|90.11923831|-24.91513644|80.12633309|0.48934952|-1993.210915|4747.967275999999|-24.82733433|9.28937554|11516.07629|-1986.186746|39.71443299|3177.154639|1714.878736|0.0|0.0|1.0|0.0|1.0|4.83|4.36|0.1|-13.67|6.09|7.56|2.87|0.0|0.0|51.0|7.0|-6.6|1.0|0.0|-7.43|3.72e-08|2.47e-05|5.28|1.0|-0.06458|4.3116|6.35|3.6269|-2147.721319|-2147.66293|985.89|1766.47|0.1389|662.84|-2147.217543|0.0265|-0.15087|3.4099|-0.21545|4.5147|106.0|6.9747
4S4k_a46|0|0.0|0.173180233|1|7.825245291|1|1|1.134637098|-0.050636784|-0.0049602|-0.088084767|1|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|1|0.006050983|-0.158788415|0.008544799|1|0.78837943|0.7477594870000001|-0.003017362|0.787615341|0|0.891734458|-0.089589915|-47.49082053|-45.61628327|4.1078333030000005|57.39060501|-0.030477338|0.0|0.8679099640000001|-25.17446332|49.42345536|-16.15576699|51.59865384|0.461984953|-775.4768155|1729.18312|-8.564028983|5.523352655|4719.2906570000005|-411.0733912|18.61456563|893.4991504000001|519.5743695|1.0|1.0|1.0|1.0|1.0|3.8|3.03|0.33|-6.61|4.26|4.77|2.84|0.0|1.0|25.0|3.0|-5.46|0.0|1.0|-4.83|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|-0.02074|5.2854|4.52|4.0774|-1053.441953|-1053.415665|566.82|997.07|0.2623|487.43|-1053.202208|0.0654|-0.17396|2.2655|-0.1947|2.5693|197.0|6.7055
17_a4|0|0.0|-4.533317957|1|7.535296702|1|1|1.219995452|-0.188642713|-0.006491052|-0.319716072|1|0.0|-0.25315101|0.001892883|-0.3948966229999999|10.94611837|1|0.002155864|-0.073733221|-0.0179434139999999|1|0.49887819|0.772721853|0.0147116789999999|0.8347553529999999|0|0.888791225|-0.0887214819999999|-45.75108579|-46.06264282|5.472562628|57.34712812|-0.042181562|0.0|0.861696586|-23.59250328|52.67753395|-21.75180355|51.22364842|0.4440629029999999|-783.0649279|1658.726841|-11.21677197|5.923504372999999|5322.773303|-403.8037909|25.24299609|908.7478594|319.5521911|1.0|0.0|1.0|0.0|0.0|3.31|2.94|0.11|-6.56|4.59|6.26|3.66|0.0|1.0|25.0|6.0|-5.56|1.0|0.0|-4.81|1.5399999999999998e-05|0.00532|4.01|0.0|-0.04186|4.3363|4.44|4.3363|-1255.994721|-1255.968357|527.39|873.5|0.2045|413.28|-1255.881628|0.2045|-0.17559|4.8197|-0.21745|6.3221|877.0|6057.0
4S4l_a46|0|0.0|0.171853072|1|7.825245291|1|1|1.134637095|-0.058870177|-0.004736212|-0.075241716|1|0.0|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|1|0.006162668|-0.1012114369999999|0.0071939419999999|1|0.7940662409999999|0.726535412|-0.001318857|0.762625193|0|0.894782107|-0.090807851|-49.45536962|-46.10883478|3.888872426|57.30330315|-0.029881089|0.0|0.877939134|-26.93416438|49.6055056|-16.27370639|53.34424204|0.469439238|-829.959026|1744.8220399999998|-8.862913904|5.668394116|4920.211524|-452.0086091|18.5362581|945.3491632|579.2365607|1.0|1.0|1.0|1.0|1.0|3.92|3.19|0.36|-7.0|4.64|5.02|3.06|0.0|1.0|26.0|3.0|-5.23|0.0|1.0|-5.11|7.78e-06|0.0027|4.49|0.0|-0.02015|5.2929|4.99|4.1414|-1092.753999|-1092.727031|583.76|1040.96|0.2586|500.66|-1092.489558|0.0614|-0.17632|2.5083|-0.19647|2.8473|261.0|6.5834
12p_a30|0|0.0|0.0|0|7.412764017000001|2|2|0.604984421|0.038440292|-0.0063403159999999|-0.031328052|2|0.0|-0.3550576729999999|0.005613018|0.000321545|10.31162861|1|0.005965451|-0.109773594|-0.053644471|1|0.8414737059999999|0.7867133140000001|-0.051402518|0.8371763179999999|0|0.843381594|-0.074356395|-47.54197452|-60.65858419|9.659715461|100.1386407|-0.0364888379999999|0.0|0.8199554720000001|-30.39737673|68.98315679|-23.33022469|57.20168999|0.469983155|-1213.171684|2326.5244390000003|-14.91687369|7.392482526|6166.812731|-775.6774321|28.4530386|1479.558007|686.039456|1.0|0.0|1.0|0.0|1.0|4.76|0.0|0.17|-7.01|4.35|2.93|3.04|0.0|1.0|30.0|4.0|-5.81|0.0|0.0|-5.15|7.05e-06|0.00291|4.23|0.0|-0.05169|5.1922|4.14|3.4955|-1615.094336|-1615.0623480000002|685.08|1167.16|0.1768|526.91|-1614.830085|0.1527|-0.14823|4.0456|-0.19992|4.6103|17.0|7.7721
13_a15|0|0.0|0.0|0|0.0|1|1|1.4356889940000002|-0.139434143|-0.006348913|-0.031457366|3|0.0|-0.393632585|0.001806571|-0.031047852|10.95980212|0|0.003766915|-0.010882979|-0.173728081|2|0.843715005|0.729838386|0.008210506|0.7784213259999999|0|0.8854875790000001|-0.068526782|-43.2365883|-61.86632281|10.21906987|72.25096855|-0.033811561|0.0|0.755283433|-27.279882500000003|72.41636305|-21.33321476|53.45565817|0.482317225|-1237.326456|3581.589629|-13.46007201|5.21465994|7196.400881999999|-780.6841766|28.24531009|1638.227985|830.7967967000001|1.0|1.0|0.0|0.0|1.0|4.13|4.19|0.07|-8.9|4.33|6.69|2.52|0.0|1.0|34.0|4.0|-5.26|1.0|0.0|-6.1|7.970000000000001e-07|0.000357|5.32|0.0|-0.03946|3942.0|5.04|2.5721|-1450.756042|-1450.727602|674.36|1231.11|208.0|549.33|-1450.399387|0.0003|-0.11283|3.5479|-0.15229|6.0429|6.0|8.2218
3b_a49|0|0.0|0.0|1|7.535296702|1|1|1.343850026|-0.003115526|-0.0057605869999999|-0.055724324|2|1.844602991|-0.322592863|0.000607064|-0.010613212|10.92976559|1|0.001356445|-0.151131362|0.000511959|2|0.7745859279999999|0.794997634|0.021506499|0.845992028|1|0.749104358|-0.0883601469999999|-54.04959517|-51.77986692|8.304484449|153.4719941|-0.0276739079999999|81.60358988|0.656865946|-33.06194987|64.91785551|-16.92803342|62.35407961|0.477583842|-880.2577376|1796.6760370000002|-10.35481932|7.236413572000001|5934.158315|-538.4506046|25.77091035|1340.087338|641.1445234|1.0|1.0|1.0|1.0|2.0|3.37|2.43|0.22|-7.58|3.16|3.2|1.25|0.0|1.0|30.0|5.0|-7.42|0.0|0.0|-3.59|0.000256|102.0|1.84|0.0|-0.06115|4.6669|3.4|3.8418|-1293.3286859999998|-1293.291817|664.15|1132.92|0.1978|480.08|-1293.048179|0.0759|-0.1587|3.0055|-0.21985|3.1637|25.0|7.6021
12_a3|0|0.0|0.0|0|6.823286122000001|0|0|0.605020506|0.167987916|-0.009093383|-0.118456941|2|2.07135708|-0.336455156|-0.006049098|-0.045382017|10.31163031|1|-0.0045709459999999|-0.218774634|0.017902469|2|0.899733837|0.718481325|-0.039834906|0.784451598|1|0.829399708|-0.092838926|-44.07517037|-45.63945658|5.258353635|80.99228663|-0.039584548|76.23910943|0.830418645|-20.92463497|52.16354015|-18.79271742|49.333524|0.463780604|-638.9523922000001|1064.221958|-8.921820355|5.6343192|4400.493202000001|-303.3418921|22.63041363|769.4340634|330.4083896|1.0|1.0|1.0|1.0|1.0|3.2|2.17|0.0|-6.89|4.34|4.01|1.6|0.0|1.0|22.0|3.0|-5.3|0.0|0.0|-4.84|1.44e-05|0.0044|4.03|0.0|-0.06361|3263.0|2.94|3263.0|-1272.152002|-1272.125792|515.23|847.25|0.5056|361.95|-1272.010995|0.5056|-0.13153|2.3762|-0.19514|3.1979|3548.0|5.45
19_a34|0|0.0|0.0|1|7.412764017000001|1|1|1.438829424|-0.068004837|-0.013066507|-0.169170251|1|0.0|-0.5357267960000001|-0.00802652|-0.143343425|10.95957634|1|-0.0042364759999999|-0.29861864|-0.255220734|1|0.866604574|0.8022000659999999|0.08178394|0.8582665429999999|0|0.6399024520000001|-0.112877411|-56.30608209|-62.64265252|19.74799697|179.6256831|-0.039656969|470.4453529|0.662289492|-28.08688512|77.38527508|-19.78189027|76.05407906|0.467358389|-751.7118302|1537.244187|-9.86770272|5.495780422|4496.516479|-374.9727034|29.86894781|1135.020017|337.9440349|0.0|1.0|1.0|1.0|1.0|3.07|2.77|0.18|-5.03|2.69|2.31|1.08|0.0|2.0|23.0|5.0|-7.01|0.0|1.0|-3.15|0.000704|218.0|1.66|0.0|-0.02901|4.1721|2.7|4.1721|-1046.606458|-1046.5747720000002|538.96|882.87|0.2189|421.62|-1046.458335|0.2189|-0.1735|3.4272|-0.20251|5.0441|0.99|6.0044
16j_a32|1|3.359912013|-0.082980188|0|7.765993078999999|0|0|0.609420735|0.175152442|-0.0139074189999999|-0.086195934|0|2.076106145|-0.778815477|-0.002456725|-0.135618491|10.31100263|3|-0.00030659|-0.11512706|-0.117577419|0|0.79965447|0.798237393|0.168000908|0.839271289|1|0.8259884120000001|-0.07651119|-54.71915795|-76.45058155|16.63953228|124.4493461|-0.034287782|45.81893652|0.699790508|-39.13396528|91.93816239|-24.52188465|71.35869023|0.442735754|-1299.659886|3448.428146|-17.53752467|7.357962381|6507.757122|-929.4888072999998|35.04175088|1857.212797|701.9321161|1.0|0.0|1.0|1.0|2.0|3.86|3.38|0.33|-7.77|6.49|5.24|1.57|0.0|1.0|30.0|5.0|-5.73|1.0|0.0|-5.41|3.89e-06|0.00172|4.59|0.0|-0.05016|3629.0|5.5|3629.0|-2034.621888|-2034.593521|729.78|1225.27|0.2907|631.34|-2034.344833|0.2907|-0.15012|3.4656|-0.2002799999999999|4.0992|9.0|8.0315
1b_a5|0|2.881451247|0.0|0|6.605297921|0|0|1.4258024619999998|-0.250420203|-0.00279809|-0.061874543|2|0.0|-0.111923619|0.003886035|0.001241264|10.94890233|1|0.003708988|-0.220946861|0.019611905|2|0.567806811|0.759794937|0.122747292|0.827319059|0|0.808828623|-0.07823203|-39.38248661|-38.87394276|5.438378717999999|96.23685048|-0.031306145|0.769931305|0.7324812509999999|-19.82538668|48.55415504|-15.75970652|44.82086533|0.474445758|-583.1091414|919.9167129|-7.933533473|6.11909445|4577.125071|-293.5407385|21.51550842|796.0738116|357.34245360000006|1.0|1.0|1.0|1.0|1.0|2.75|1.81|0.0|-8.3|4.88|4.76|2.29|0.0|1.0|24.0|4.0|-5.99|0.0|1.0|-4.3|4.970000000000001e-05|0.0157|3.16|0.0|-0.04135|4789.0|3.1|4.6481|-1050.538976|-1050.506509|536.59|892.61|0.3101|388.58|-1050.413506|87.0|-0.1892|2891.0|-0.23055|4.3687|59.0|7.2291
9h_a40|0|0.0|0.0|1|7.515889085|0|0|0.604992856|0.014753178|-0.009041931|-0.126968715|0|0.814591837|-0.343593366|0.003782277|0.133376308|10.31197223|2|0.003099029|0.270048551|0.048470175|0|0.778613709|0.740778143|-0.160855189|0.8022014000000001|1|0.864310149|-0.09201708|-46.04148264|-47.93581245|6.199629554|67.89350333|-0.041058441|0.0|0.863884935|-23.03722449|53.60044379|-20.54391962|52.2411122|0.482124665|-719.0371868|418.2915223|-10.27931468|6.922257828999999|4322.734135|-359.7760137|23.78085181|832.3298135|336.23227030000004|1.0|1.0|0.0|1.0|0.0|3.3|3.55|0.11|-6.51|4.59|4.44|3.22|0.0|1.0|23.0|3.0|-5.06|0.0|1.0|-5.12|7.6e-06|0.00244|4.51|0.0|-0.05991|4.2372|3.9|3.3675|-1293.174246|-1293.151333|526.38|868.84|0.3851|410.18|-1293.033723|0.2721|-0.14047|2.1413|-0.20038|2841.0|3.98|5.4001
6b_a40|0|0.0|0.0|1|8.421342866|1|2|0.604892326|0.135693438|-0.014861289|-0.069975812|0|0.6899826|-0.698480566|-0.003851208|0.0986825569999999|10.30179924|2|-0.004728928|-0.248560671|-0.018582337|0|0.691778838|0.842573207|0.003163118|0.90571269|1|0.753431574|-0.107699967|-72.13527644|-79.36130196|9.771129787|165.1465831|-0.049599889|34.43877986|0.878140798|-48.31476032|87.29061302|-33.22101012|81.90640622|0.442509019|-1428.503435|4049.386572|-22.2507658|6.976123351|8482.600495|-956.7829293|37.83107469|1626.736212|618.8882797|1.0|0.0|0.0|1.0|1.0|4.02|3.36|0.21|-5.21|5.67|4.38|2.61|2.0|2.0|31.0|5.0|-5.85|1.0|0.0|-6.18|6.55e-07|0.000335|5.03|1.0|-0.09533|3.1026|8.98|3.1026|-3290.775349|-3290.745084|687.2|1183.07|0.4962|552.01|-3290.583786|0.4962|-0.1237099999999999|8193.0|-0.21904|11.3203|0.03|7.5229
12ab_a30|0|0.0|0.0|0|7.412764017000001|2|2|0.604983638|-0.026189286|-0.008528077|-0.030346359|2|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|1|0.005111479|0.03046828|-0.12254489|1|0.8397577820000001|0.809127478|0.078325164|0.855880335|0|0.7997534890000001|-0.082740301|-58.23149599999999|-71.0035788|22.23130678|140.93076580000002|-0.031859359|0.0|0.603952976|-40.9825333|92.49334877|-22.42218278|80.46280277|0.461207954|-1278.064418|2618.234172|-15.78042667|8.44310703|6918.884105|-899.4843201|37.1257096|2116.165447|792.3440337000001|1.0|0.0|1.0|1.0|1.0|4.87|0.0|0.21|-6.83|3.94|2.63|2.2|0.0|1.0|33.0|6.0|-6.39|0.0|0.0|-5.0|9.94e-06|0.00456|3.81|0.0|-49.0|4.8018|3.34|3.4919|-1804.824495|-1804.79081|753.75|1275.19|0.1957|613.7|-1804.523449|0.1511|-0.14772|6.9089|-0.19672|7.4968|17.0|7.7825
4f_a49|0|0.0|0.0|1|7.535296702|1|1|1.343848013|0.010266272|-0.008903208|-0.087045007|2|1.5830545580000002|-0.418450768|0.001532832|-0.064058097|10.92775957|1|0.001714014|-0.14414265|-0.015845165|2|0.69044503|0.7927086309999999|-0.00953448|0.8557769120000001|1|0.7370618040000001|-0.102926696|-55.88123394|-48.83888562|9.007637695|142.7551002|-0.033471819|59.72286429999999|0.718306291|-30.33918719|60.18871783|-18.1726086|64.88887164|0.437355335|-781.4221699|1629.651745|-9.866320682|6.302023735|5422.650822|-424.2517893|25.29924744|1087.86764|467.1194103|0.0|1.0|1.0|0.0|1.0|3.07|2.35|0.14|-6.54|3.42|3.8|2.03|0.0|1.0|27.0|5.0|-6.6|0.0|0.0|-4.09|8.120000000000001e-05|0.0289|2.64|0.0|-0.06954|4.6249|4.07|3.7098|-1179.23587|-1179.201105|575.01|982.46|0.2368|411.94|-1179.029099|0.0579999999999999|-0.15517|1.7833|-0.22471|1.8254|0.04|7.3979
12b_a32|1|3.477905329|0.0|0|7.765993078999999|0|0|0.609420757|0.115940697|-0.009432679|-0.055500132|0|2.153718992|-0.462201267|-0.003484915|-0.031446256|10.31100269|3|-0.001662219|-0.079768013|-0.0852122769999999|0|0.788133615|0.838021287|-0.0533240309999999|0.8887585240000001|1|0.782593|-0.081450418|-50.88975159|-60.93328667|10.17310723|135.83463989999998|-0.027561517|65.29222164|0.60420609|-31.79562339|76.65746734|-17.22027667|61.06285882|0.430631506|-792.1327267000001|3148.185476|-10.75912958|7.076348793999999|5653.268811|-494.9199607|28.50066715|1311.0306890000002|557.1050635|1.0|1.0|1.0|1.0|2.0|3.47|2.9|0.26|-7.65|6.49|4.19|1.1|0.0|1.0|27.0|4.0|-6.4|1.0|0.0|-4.43|3.72e-05|0.0148|3.28|0.0|-0.05173|3.5703|4.12|3.5703|-1880.770588|-1880.732075|663.89|1109.93|0.2865|541.49|-1880.537231|0.2865|-0.14803|3208.0|-0.19976|4.1080000000000005|26.0|7585.0
5a_a49|0|0.0|0.0|1|7.853604813|2|2|1.343848751|0.079751437|-0.009147269|0.007039248|2|1.878067786|-0.493952547|0.007647515|-0.046327135|10.92976459|1|0.008623164|-0.1205081119999999|-0.158356406|2|0.66494289|0.7979412790000001|0.001251171|0.855876084|1|0.800090055|-0.072109357|-42.1802818|-46.04810561|16.71687776|116.9370825|-0.027311576|54.35929907|0.6069287529999999|-24.67330519|61.89135559|-15.97587337|58.89715956|0.490453006|-782.8177953|1887.422375|-9.345067946|6.0732145310000005|6294.404170000001|-457.9083293000001|26.32248561|1289.801795|592.5885712|0.0|0.0|1.0|1.0|0.0|3.37|2.93|0.22|-6.92|3.3|3.68|2.07|0.0|1.0|30.0|5.0|-6.84|0.0|1.0|-4.29|5.09e-05|0.0202|2.65|0.0|-0.05062|5.2443|4.14|3.9219|-1311.995327|-1311.960542|625.06|1082.25|795.0|443.78|-1311.743648|0.0529|-0.16176|5.6104|-0.21238|7.0102|43.0|7.3665
8b_a12|0|0.0|0.0|0|0.0|1|1|1.283836078|0.190292199|-0.012630509|-0.1676879319999999|2|0.0|-0.618894925|-0.010117477|-0.036536396|10.95438057|0|-0.007926474|0.047425677|0.003898807|1|0.89481633|0.7407532059999999|-0.010950243|0.792160599|0|0.740926309|-0.1053827859999999|-60.97837482|-67.44287685|6.513753986|149.9096134|-0.045608374|76.80174559999999|0.888936354|-35.28434152|72.85978933|-26.39069094|67.49212879999999|0.480938153|-1213.971783|1437.536303|-15.27062922|6.373278096|5217.318476|-702.4489440000001|29.68794201|1365.645333|510.3677388|0.0|1.0|1.0|1.0|2.0|4.11|2.57|0.1|-7.45|3.11|1.9|2.23|0.0|1.0|27.0|4.0|-6.51|0.0|0.0|-4.01|9.74e-05|0.0346|2.76|0.0|-0.0589|4.2263|5.11|3.7446|-1159.405202|-1159.365835|611.93|1020.47|0.3179|460.08|-1159.188228|127.0|-0.15294|4.2554|-0.21184|6.1286|263.0|6.58
galu_a46|0|0.0|0.0|1|7.535296702|1|1|1.343828866|0.048375705|-0.00642454|-0.080432741|2|1.721297609|-0.327651527|0.002865697|-0.094815394|10.92740177|1|0.003107816|-0.150645957|0.028964355|2|0.702976795|0.81708619|0.044184467|0.875868891|1|0.7637964079999999|-0.0910072869999999|-50.93538037|-49.84028137|6.915480101|132.199522|-0.03220981|68.43088526|0.7832175929999999|-28.50774993|57.65745491|-18.02733582|57.85086047|0.468241745|-847.2847833999999|1755.2047|-10.08962292|6.445819025|5641.451892|-474.2122773|23.01702105|1081.799989|542.7276591|0.0|1.0|1.0|1.0|1.0|3.27|2.75|0.18|-7.13|3.69|3.51|1.84|0.0|1.0|28.0|4.0|-6.86|0.0|0.0|-3.99|0.000102|0.0375|2.39|0.0|||||||||||||||||51.0|7.2924
12a_a5|0|2.981252568|0.0|0|7.139660336|1|1|1.338814635|-0.256282289|-0.00166971|0.043132749|2|0.0|-0.09350376|0.00873078|-0.114419442|10.94553751|1|0.008649556|-0.006024869|-0.057691345|2|0.762866363|0.779533861|0.1121034509999999|0.829536345|0|0.894590896|-0.058605038|-36.01436435|-41.59124655|5.032443973|64.77671525|-0.026030816|0.0|0.746785093|-22.13179066|50.40529807|-15.99663329|41.04680832|0.457755771|-831.8249311000001|899.5599904|-9.830359239|8.741980056000001|5294.775577|-511.1786804|21.42066499|1113.8745800000002|650.3600841|0.0|1.0|1.0|1.0|1.0|3.06|2.96|0.21|-8.83|5.12|4.26|2.17|0.0|1.0|29.0|4.0|-6.23|0.0|1.0|-4.59|2.56e-05|0.00977|3.38|0.0|-0.04076|4.6865|2.91|4.1610000000000005|-1202.02622|-1201.990542|667.31|1140.24|0.4794|508.81|-1201.750315|0.0296|-0.17152|2.5642|-0.21228|3.9457|19.0|7.7212
11b_a50|1|0.0|0.0|2|7.927685046000001|1|1|1.3979498330000002|-0.154649459|-0.002908227|-0.014702942|1|2.114272566|-0.13377846|0.011959339|-0.218953127|10.94500697|2|0.012037198|-0.013155246|-0.162848233|1|0.701976536|0.800774662|-0.146696566|0.862408925|1|0.931316325|-0.0445367309999999|-23.23499995|-36.43643854|10.1501574|35.832562100000004|-0.02494328|86.04123302|0.642051995|-12.12179711|47.72173991|-13.01301376|33.38515735|0.42907551|-546.5465781|1650.235214|-6.788943965|5.697537591000001|4884.730303|-285.1356465|20.26785036|851.2497152000001|439.9973344|0.0|0.0|1.0|1.0|0.0|3.44|2.84|0.15|-5.87|3.09|3.73|2.25|0.0|2.0|25.0|3.0|-6.24|0.0|1.0|-4.16|6.97e-05|0.0228|2.9|0.0|-0.02817|4.6471|3.05|3.9863|-1045.98235|-1045.961211|560.06|955.4|195.0|431.63|-1045.798634|0.0711|-0.16684|2.7805|-0.19501|3.7922|1.7|5.7696
8_a15|0|0.0|0.0|0|0.0|0|0|1.419941362|-0.208657545|-0.009853404|-0.044406425|1|0.0|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|10.95880707|0|0.003160815|0.225620047|-0.203104439|1|0.85357243|0.7059441040000001|0.0937475619999999|0.742680335|0|0.853896482|-0.071552706|-41.7821007|-69.07571287|19.65860939|85.31489861|-0.028969856|55.99586988|0.519427411|-24.39801408|89.80283608|-16.91650111|61.44071008|0.389723411|-828.9085544|1919.535904|-9.878130237|6.093505548|5306.2234530000005|-484.0283816000001|32.56759415|1595.8121130000002|532.0914339999999|1.0|1.0|0.0|1.0|1.0|3.14|3.76|0.19|-7.57|3.9|4.95|1.96|0.0|1.0|27.0|5.0|-5.52|0.0|1.0|-4.81|1.53e-05|0.00562|4.24|0.0|-0.02723|4.4346|3.36|3.7426|-1223.704913|-1223.687714|598.84|1050.15|251.0|538.51|-1223.463981|0.0155|-0.1558|1.1415|-0.18303|1.4589|108.0|6.9666
28_a34|0|0.0|0.0|1|7.423568444|1|1|1.454781307|0.000561166|-0.016942875|-0.206909349|1|0.0|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|1|-0.007544188|-0.33032879|-0.189821204|1|0.8318609690000001|0.798057295|0.092890802|0.8582665429999999|0|0.545935562|-0.1306693569999999|-66.89539627|-72.11491331|19.29162755|232.4555747|-0.048190604|88.32197602|0.7298701059999999|-34.24669822|85.99382787|-24.6708914|86.18702382|0.454339954|-937.4938731|1689.357471|-12.63011537|5.613534285|4803.256974|-479.9443839|33.80175623|1284.466737|344.69029950000004|0.0|1.0|1.0|1.0|1.0|3.02|2.55|0.12|-4.78|1.99|2.07|0.88|0.0|2.0|24.0|5.0|-7.04|0.0|0.0|-3.25|0.000565|182.0|1.72|0.0|-0.03896|4.2857|4.11|4.2857|-1100.797628|-1100.760824|544.24|896.02|0.2043|417.28|-1100.6525880000002|0.2043|-0.17802|6.4596|-0.21698|8.5886|3.82|5.4179
