molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|SIC2|FNSA3|PBF|FPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|PNSA4|DPSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|IC50|pIC50
1e_a5|0.0|1|0|2.953259375|0.0|0|0|1.427503886|0.0|-0.260066152|-0.001975193|4.59511985|-0.009075016|2|0.027873016|-0.080321049|0.008031558|-0.1197834419999999|10.94440038|-0.040441176|1|0.007357977|-0.133677441|0.0578378779999999|-0.201027861|2|0.71274658|-0.075239398|0.834250802|-0.06795194|0.373935381|0.008587563|159.537038|0.1194205|-0.0278901329999999|-18.81719677|2.317577542|0.0|-1.115605324|-14.48881117|39.76196174|457.4574833|-579.5524467|827.4861275000001|-7.526878708|0.2526063739999999|0.932665879|19.38578369|0.0157106539999999|409.0289917|8.161620868|1.0|1.0|1.0|1.0|0.05|23.0|-8.41|4.51|54.46|2.13|0.0|95.45|0.0|3.0|-4.25|24.0|3.0|-5.77|1.0|3.44|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|0.0|3.87e-09|-0.04186|3.17|-990.6320386|-990.6006645|560.58|935.47|279.92|0.5156|0.56258|-990.471803|0.1355|-0.18105|1916.0|-990.522307|191.0|6719.0
9_a47|0.0|0|0|0.0|0.0|0|0|1.3818994059999998|0.0|0.00410268|-0.008501246|0.0|-0.1789147139999999|2|0.037492877|-0.043270202|-0.009607222|0.022031244|10.93671087|0.045804989|0|-0.007880155|-0.091848897|-0.045757939|-0.4477815529999999|2|0.7033922579999999|0.075092937|0.853035126|-0.084368438|0.492394184|0.009540986|107.3271659|0.194850031|-0.036925422|-26.52703503|2.611122094|0.0|-1.550867715|-19.3171225|49.12766732|421.2052248|-811.319145|1333.091472|-10.10553715|0.209348023|0.93384951|24.43189048|0.015793737|442.7664664|8.262317504|1.0|1.0|1.0|2.0|0.05|22.0|-8.47|5.61|58.04|2.99|1.0|101.46|0.0|3.0|-5.37|26.0|4.0|-5.26|1.0|4.09|-5.2|4.29e-06|0.00148|6.3e-06|4.43|0.0|3.4000000000000003e-09|-0.05037|4.06|-1149.090086|-1149.055456|566.1|959.59|333.44|0.2294|0.3885099999999999|-1148.896866|0.2208|-0.1545099999999999|2.2966|-1148.949486|25.0|7.6
47d_a18|0.0|0|0|0.0|0.0|0|1|1.251175994|0.0|-0.017398129|-0.006087337|4.844187086|-0.041876322|0|0.032916667|0.069914568|0.003376831|-0.07722825|10.94702255|0.016324953|0|0.005144085|0.104380139|-0.406388629|-0.417659275|0|0.7640994990000001|0.027971797|0.773981237|-0.06394156|0.445704576|0.015270278|64.92967228|0.163000873|-0.028722356|-58.06490563|10.15469843|58.93717545|-2.182899066|-23.42233034|64.59518279|682.5509007|-1780.097106|1947.023498|-19.1002979|0.30185619|0.927940864|33.54943497|0.018506261|1255.618298|15.0913716|1.0|1.0|1.0|2.0|0.32|18.0|-8.83|3.21|88.97|2.6|3.0|159.67|1.0|12.0|-5.74|39.0|4.0|-6.57|0.0|2.56|-5.28|1.83e-06|0.000968|5.23e-06|4.16|1.0|1.4800000000000003e-09|-0.04561|8.08|-1704.061013|-1704.0327519999998|875.6|1544.09|398.94|0.5820000000000001|0.69905|-1703.545539|0.5820000000000001|-0.12844|3.7605|-1703.622959|8.0|8.0969
11b_a5|0.0|1|0|2.943854668|0.0|0|0|1.277648917|0.0|-0.2023158669999999|-0.003900104|4.59511985|0.008093965|2|0.023988604|-0.067519041|0.006121601|-0.118167947|10.94877958|-0.0536971829999999|1|0.005685558|-0.108457009|-0.017658026|-0.252164213|2|0.735954089|-0.106187688|0.8645824520000001|-0.07633373|0.378154801|0.016373566|55.25128526|0.126268949|-0.029332646|-29.07084703|5.900883275|1.880682804|-1.290636432|-17.60913884|55.65456427|524.5231302|-774.8021092|913.0178976|-10.5712171|0.33175528|0.83867925|26.35133256|0.0228838029999999|504.9898148|13.73773299|1.0|1.0|1.0|1.0|0.1|23.0|-9.15|4.82|63.69|2.01|2.0|106.58|0.0|6.0|-4.65|27.0|4.0|-6.03|1.0|3.68|-4.69|2.26e-05|0.00853|2.04e-05|3.62|0.0|7.109999999999997e-10|-0.0418399999999999|3.31|-1564.761898|-1564.72614|635.55|1063.35|295.32|0.5806|0.61027|-1564.56504|0.2013|-0.17107|1.9569|-1564.621301|19.0|7.7212
30_a47|0.0|0|1|0.0|0.0|1|0|1.304327883|1.435022468|-0.069449687|-0.0092264759999999|4.727387819|-0.184735553|2|0.038387534|0.013114301|-0.0098410169999999|-0.008774855|10.95005723|0.0467853809999999|1|-0.008325552|0.029343834|-0.079370393|-0.4370608039999999|2|0.6850994429999999|0.074217097|0.913855507|-0.108232368|0.384732322|0.022747897|350.5257774|0.32103267|-0.0383202979999999|-38.63044093|8.190002019|76.90733636|-1.609452527|-22.9932445|78.59180109|407.3992771|-965.7162688|1558.731067|-13.79658605|0.320552431|0.879999675|33.84108731|0.028122734|457.1122177|16.87442216|1.0|1.0|1.0|2.0|0.05|21.0|-7.24|3.93|98.72|1.78|1.0|104.25|0.0|5.0|-4.22|28.0|5.0|-6.95|1.0|2.61|-4.1|6.05e-05|24.0|7.94e-05|2.5|0.0|5.74e-08|-0.0564299999999999|3.89|-1696.12008|-1696.078047|615.85|1032.35|333.66|0.3566|0.6944899999999999|-1695.931037|0.3566|-0.1517|2.7493|-1695.9887|13.0|7.9
EW7203_a60|0.0|0|0|0.0|0.0|0|2|0.604984431|0.0|0.025672274|-0.00698487|5.351858133|0.0075638519999999|2|0.041767677|-0.092774356|0.003099827|0.03824498|10.31162855|-0.051413084|1|0.0036417359999999|-0.1696249719999999|-0.090115975|-0.458129101|1|0.80330079|-0.089945913|0.8839272779999999|-0.076068195|0.345488097|0.020156795|80.48638339|0.113924842|-0.036566012|-40.24477665|8.430183|0.0|-1.828300603|-23.64750675|62.22940284|573.0312689|-1182.375337|1660.077477|-15.29301513|0.233162923|0.989250745|30.83771958|0.01793256|666.0036144999999|11.59711747|1.0|1.0|1.0|2.0|0.13|17.0|-6.7|2.6|117.47|2.17|2.0|133.97|0.0|5.0|-5.74|31.0|4.0|-6.35|0.0|3.09|-4.82|1.81e-06|0.000768|1.53e-05|3.59|0.0|2e-07|-0.06188|3.64|-1668.025575|-1667.993536|678.83|1166.44|352.3|0.2385|0.40883|-1667.78681|0.0448|-0.1446599999999999|1.7676|-1667.848192|9.0|8.0334
12p_a30|0.0|0|0|0.0|0.0|0|2|0.604984421|0.0|0.038440292|-0.0063403159999999|5.351858133|-0.031328052|2|0.040899471|-0.062956958|0.005613018|0.000321545|10.31162861|-0.128484994|1|0.005965451|-0.109773594|-0.09353607|-0.456474815|1|0.8414737059999999|-0.2210072669999999|0.8371763179999999|-0.074356395|0.371591982|0.015107947|75.21136863|0.156618406|-0.0364888379999999|-38.78387161|6.176226649|0.0|-1.897419563|-23.33022469|57.20168999|539.2411292|-1213.171684|2326.5244390000003|-14.91687369|0.180044528|0.886732486|28.4530386|0.0130197619999999|686.039456|8.3245726|1.0|1.0|0.0|1.0|0.17|17.0|-7.01|2.93|81.65|3.04|2.0|132.24|0.0|5.0|-5.66|30.0|4.0|-5.81|1.0|2.91|-5.15|2.21e-06|0.0009119999999999|7.05e-06|4.23|0.0|9.75e-08|-0.05169|4.14|-1615.094336|-1615.0623480000002|685.08|1167.16|354.69|0.1768|0.33929|-1614.830085|0.1527|-0.14823|4.0456|-1614.890598|17.0|7.7721
12a_a5|0.0|1|0|2.981252568|0.0|0|1|1.338814635|0.0|-0.256282289|-0.00166971|5.209486153|0.043132749|2|0.023108466|-0.0036987359999999|0.00873078|-0.114419442|10.94553751|-0.032601907|1|0.008649556|-0.006024869|-0.093973419|-0.175245466|2|0.762866363|-0.063558439|0.829536345|-0.058605038|0.337539208|0.0081891369999999|13.74268646|0.105409104|-0.026030816|-25.55893402|3.0925714930000003|0.0|-1.353602454|-15.99663329|41.04680832|549.7500455|-831.8249311000001|899.5599904|-9.830359239|0.253214907|0.844187448|21.42066499|0.014342828|650.3600841|8.814051518|0.0|1.0|1.0|1.0|0.21|23.0|-8.83|4.26|57.7|2.17|1.0|119.38|0.0|5.0|-4.27|29.0|4.0|-6.23|0.0|3.58|-4.59|5.37e-05|0.0205|2.56e-05|3.38|0.0|1.4800000000000003e-09|-0.04076|2.91|-1202.02622|-1201.990542|667.31|1140.24|297.97|0.4794|0.50831|-1201.750315|0.0296|-0.17152|2.5642|-1201.8082029999998|19.0|7.7212
8c_a12|0.0|0|0|0.0|0.0|0|1|1.283851303|0.0|0.1948786139999999|-0.0104125509999999|0.0|-0.055163114|3|0.038787879|-0.106633503|-0.004211843|-0.036504737|10.95472932|-0.07003012|0|-0.00160589|-0.1876771789999999|-0.370782022|-0.606245231|2|0.905486734|-0.130288596|0.8425863029999999|-0.067004282|0.239216075|0.019604202|83.24714315|0.159602554|-0.038245644|-26.55601426|5.104595615|0.0|-1.529825767|-19.51587692|44.19432689|428.8355831|-780.6350769|1245.6132289999998|-9.958505349|0.235550168|0.8957467170000001|25.52931025|0.018855428|390.0159026|9.621493319|0.0|0.0|1.0|1.0|0.11|18.0|-7.14|1.59|63.06|2.02|0.0|98.07|0.0|3.0|-3.47|24.0|5.0|-6.44|1.0|2.23|-3.72|0.000339|107.0|0.0001899999999999|2.5|0.0|7.24e-08|-0.06706|2.76|-1022.77302|-1022.750382|551.66|909.19|323.37|466.0|0.53657|-1022.613451|0.1355|-0.15571|1.7305|-1022.663298|0.04|7.3979
4m_a46|0.0|0|0|0.0|0.16407746|1|1|1.134637002|2.12888511|-0.245599013|-0.000686578|5.587248657999999|0.051308728|1|0.041865079|-0.302054595|0.011122528|-0.142061192|10.94319657|0.007901235|1|0.010359417|-0.487230027|-0.029022201|-0.098201489|1|0.615482006|0.011235955|0.7975218959999999|-0.067320375|0.373463876|0.010905551|6.161736337000001|0.051026123|-0.0224155999999999|-18.67596877|3.028720082|35.77391986|-1.008702005|-11.81288911|41.22460182|500.1036387|-531.5800101|1639.260563|-6.225322922999999|0.266763619|0.8622201970000001|16.11061509|0.012232753|486.9589609|6.446588969|1.0|1.0|1.0|0.0|0.29|17.0|-6.88|4.63|54.5|2.5|1.0|98.69|0.0|2.0|-4.52|25.0|3.0|-5.68|1.0|3.59|-4.57|2.99e-05|0.00981|2.68e-05|3.69|0.0|1.31e-07|-0.04808|3.45|-1031.138426|-1031.109224|558.63|975.72|285.18|0.2465|0.38389|-1030.929791|0.1557|-0.18308|3.9226|-1030.980844|1288.0|5.8901
15_a4|0.0|0|0|0.0|0.0|1|1|1.399867493|1.956386054|-0.159419214|-0.001986535|5.4161004020000005|-0.061469545|1|0.044357639|0.0432718859999999|0.009823083|-0.1979518539999999|10.94611612|0.022446689|1|0.00918585|0.097046535|-0.038707204|-0.226703465|1|0.5118792910000001|0.036363636|0.8347553529999999|-0.062151785|0.2517542889999999|0.010893057|12.70877085|0.132283624|-0.030724393|-16.95780525|2.505098786|86.01453643|-1.106078158|-14.73400655|35.02894809|416.1168833|-530.4242358|1495.715718|-7.065752187|0.156108698|0.7783994009999999|17.45960235|0.009743323|324.5687005|4.672449937|1.0|1.0|0.0|0.0|0.11|17.0|-6.09|4.4|30.71|3.05|0.0|85.06|0.0|2.0|-3.82|22.0|3.0|-5.6|1.0|3.61|-4.28|0.000152|0.0443|5.19e-05|3.49|0.0|8.070000000000001e-07|-0.03539|3.8|-958.270023|-958.251931|512.65|848.47|294.16|0.1996|0.4778699999999999|-958.147682|0.0969999999999999|-0.17373|2.1603|-958.195344|175.0|6757.0
22_a4|0.0|0|0|0.0|0.0|1|1|1.399866564|1.987636054|-0.043165663|-0.006436201|5.4161004020000005|-0.115883451|1|0.044357639|0.004808337|0.004765062|-0.2078428719999999|10.94586213|-0.023072107|1|0.004237768|0.00771584|0.034720243|-0.3877007|1|0.774689758|-0.037423832|0.8404413829999999|-0.09491995|0.242642229|0.010702353|162.9809584|0.138796849|-0.036468635|-20.77508795|2.47167963|0.0|-1.349339509|-17.52572365|50.75888571|413.8681986|-648.451775|1477.437886|-8.422332951|0.155532959|0.772804341|20.75359108|0.011296354|338.71903330000004|5.428686137000001|1.0|1.0|0.0|1.0|0.11|17.0|-5.24|3.54|50.94|2.09|0.0|87.12|0.0|2.0|-3.77|22.0|3.0|-5.91|1.0|2.81|-3.98|0.000172|0.0497|0.000104|3.03|0.0|5.77e-06|-0.03046|3.38|-934.2706743999998|-934.240411|519.39|860.77|305.85|0.1675|628.0|-934.12356|0.1293|-0.16754|3.5548|-934.171365|47.0|7.3279
3_a4|0.0|0|0|0.0|0.0|1|1|1.343866299|2.147369615|-0.241609351|-0.001141383|5.4161004020000005|0.03287721|2|0.033760684|-0.07806942|0.011825591|-0.010537082|10.92992985|0.050638298|1|0.011276682|-0.129930078|-0.08121207|-0.133874898|2|0.637819558|0.0904255319999999|0.8367373309999999|-0.052578183|0.462670692|0.010568144|12.23442244|0.080195284|-0.024645574|-15.5080075|2.493716402|40.30885999|-0.985822953|-11.97190059|30.67413075|446.8068266|-478.8760237|1602.411021|-5.815502811|0.280312336|0.7560922609999999|16.63485592|0.015358792|409.0289917|7.460728516|1.0|1.0|1.0|0.0|0.15|21.0|-7.19|4.11|43.6|2.44|0.0|95.12|0.0|2.0|-3.7|24.0|3.0|-5.99|1.0|3.31|-4.26|0.000198|0.0617|5.520000000000001e-05|3.12|0.0|6.49e-08|-0.04964|2.66|-990.6395508|-990.6149055|535.44|905.23|305.09|0.1415|0.58445|-990.467184|0.0871|-0.17005|2681.0|-990.514888|104.0|6983.0
19a_a22|0.0|0|0|0.0|0.0|1|0|1.422917238|1.572240489|-0.000989685|-0.009145283|4.727387819|-0.144269652|2|0.0389622639999999|-0.020553065|-0.002607064|-0.011513343|10.9464374|0.016501913|1|-0.001355145|-0.03516233|-0.0611158559999999|-0.496053375|2|0.72808001|0.0271939039999999|0.834033833|-0.090145161|0.51561501|0.024839714|373.8201781|0.255645265|-0.035138299|-52.17015658|13.82990734|106.645364|-1.967744721|-26.21905704|85.79797858|555.4133255|-1468.267194|2607.322873|-19.56380872|0.315293811|0.76919701|38.29242013|0.025888799|781.8210659|19.31738094|1.0|1.0|1.0|2.0|0.08|27.0|-8.76|3.41|128.68|0.98|1.0|132.15|0.0|7.0|-4.38|35.0|6.0|-7.67|0.0|2.36|-4.11|4.16e-05|0.0193|7.69e-05|2.05|0.0|1.73e-09|-0.06398|5.69|-1537.071348|-1537.0241640000002|740.07|1277.14|346.24|0.2218|0.34556|-1536.756515|0.0623|-0.1508|4.5288|-1536.823574|48.0|7.3188
11_a4|0.0|0|0|0.0|0.0|1|1|0.626711769|2.159635561|-0.20567828|-0.001098364|5.4161004020000005|0.032861655|2|0.03617284|-0.017835936|0.011277653|-0.073554945|10.33765061|-0.0043410079999999|1|0.010782511|-0.030003079|-0.046906237|-0.145254541|2|0.6575743310000001|-0.007574475|0.875868891|-0.054262142|0.4523305489999999|0.009336075|12.88007087|0.069886591|-0.023620625|-21.81135655|3.118219598|59.55648883|-1.110169356|-13.65094004|36.75497433|537.5354202000001|-641.5941818|1640.559148|-7.889214068999999|0.243908684|0.924411925|18.0546182|0.011937709|575.2252237|6.89909579|1.0|1.0|1.0|0.0|0.23|21.0|-8.05|5.22|68.9|3.15|2.0|111.64|0.0|4.0|-5.14|27.0|3.0|-5.74|1.0|4.16|-4.97|7.27e-06|0.00271|1.06e-05|3.99|0.0|8.89e-09|-0.05582|3.2|-1467.463842|-1467.440475|630.04|1071.03|328.0|151.0|0.4444|-1467.20045|0.0403|-0.15885|4187.0|-1467.255521|0.11|6.9586
3o_a32|0.0|1|1|3.644417045|0.0|0|1|0.609420753|0.0|-0.022603806|-0.006253394|5.733341277|-0.014299905|1|0.035643275|-0.064818511|-0.001411347|-0.117781901|10.3110027|-0.090297882|3|0.000243592|-0.117744493|-0.11221537|-0.483580522|0|0.90022001|-0.154436834|0.872498916|-0.073742105|0.252703854|0.012519666|62.67187821|0.162219176|-0.031819276|-31.73171751|4.161738248|0.0|-1.4318674340000002|-18.34557429|49.73468603|483.0270239|-825.5508427999999|2469.87467|-10.57723917|0.214905181|0.835165165|23.36733582|0.0130649069999999|541.0877621000001|7.532642302|1.0|1.0|1.0|2.0|0.32|19.0|-7.27|4.2|122.97|1.58|1.0|112.07|0.0|3.0|-5.72|26.0|4.0|-6.17|1.0|3.74|-4.73|1.89e-06|0.00072|1.87e-05|3.46|0.0|5.35e-08|-0.05413|2.35|-1805.504508|-1805.473626|620.56|1049.14|350.9|0.2851|0.70216|-1805.277864|0.2851|-0.14652|3.2729|-1805.333039|0.24|6.6198
12m_a36|0.0|1|0|3.40403699|0.0|0|2|1.297043522|0.0|0.013543656|-0.011502861|5.351858133|-0.133854569|2|0.03912037|0.14264424|-0.006653538|-0.025127218|10.95440733|-0.038386106|1|-0.004569485|0.245908938|-0.090926893|-0.52644768|1|0.892815402|-0.064035403|0.8792981679999999|-0.10031651|0.4493096629999999|0.022725561|42.78660249|0.288038572|-0.04260035|-54.45666327|10.22144534|107.233999|-2.300418875|-28.57011677|82.51872026|477.48014630000006|-1542.786306|2637.948424|-19.16067782|0.252881876|0.8702895190000001|38.24042793|0.0222467879999999|689.2886595|14.91990864|0.0|1.0|0.0|3.0|0.13|17.0|-6.14|0.98|112.29|1.28|1.0|131.85|0.0|6.0|-4.1|32.0|5.0|-7.39|0.0|1.26|-3.8|7.96e-05|0.0338|0.000159|2.11|0.0|7.19e-07|-0.05114|3.88|-1401.654499|-1401.6158890000002|692.4|1177.15|320.72|0.4718|0.69382|-1401.385923|0.4718|-0.15879|6.5789|-1401.446557|0.03|7.5229
4_a27|0.0|0|0|0.0|0.0|2|0|1.4008954130000002|3.294369174|0.082486268|-0.006181204|4.727387819|-0.058641975|2|0.0456410259999999|-0.273119343|0.00991794|0.13397347|10.93736915|-0.01660383|1|0.010329671|-0.459570857|-0.341622797|-0.480852615|2|0.639413469|-0.024800302|0.842039655|-0.057748369|0.3485918529999999|0.0201467639999999|8.590238252999999|0.1473956619999999|-0.0281385239999999|-21.12083948|5.40078803|58.27512057|-1.181818|-14.56891559|40.33074472|441.4418013|-611.8944548999999|1213.060761|-7.543156957000001|0.317514326|0.799110312|21.34684457|0.020363697|424.8821143|10.54344507|0.0|0.0|1.0|0.0|0.16|21.0|-6.22|2.8|65.6|2.66|0.0|97.55|0.0|2.0|-3.57|25.0|4.0|-6.51|1.0|2.8|-3.99|0.000266|0.0882|0.000102|2.55|0.0|6.04e-07|-0.0449899999999999|4.63|-1083.138303|-1083.119531|555.75|946.77|300.29|0.2002|0.36899|-1082.963712|0.1741|-0.17034|2.7371|-1083.01571|4.0|8.3979
15_a47|0.0|1|1|2.9226792460000004|0.0|0|0|1.304329657|0.0|-0.164258919|-0.00516949|4.59511985|-0.072588375|2|0.042285714|-0.130885389|-0.0026314909999999|0.086682657|10.9497222|0.0506476009999999|1|-0.002377481|-0.299654464|-0.017562097|-0.332654104|2|0.644280611|0.081171071|0.897881853|-0.084413593|0.429825305|0.016669157|61.0548099|0.208246323|-0.033307714|-25.87091101|4.770072524|0.0|-1.265693121|-17.81765281|54.07328082|423.5412927|-677.0708068|869.1027727|-9.531388265|0.288369895|0.914412511|25.03780079|0.021370407|383.4213189|11.43190096|1.0|1.0|1.0|2.0|0.06|21.0|-8.49|5.28|66.49|2.83|2.0|96.6|0.0|3.0|-4.89|25.0|4.0|-5.76|1.0|3.74|-4.85|1.29e-05|0.00455|1.41e-05|3.8|0.0|3.22e-09|-0.0591799999999999|3.33|-1527.4104|-1527.376145|552.16|930.51|305.43|0.2828|0.67203|-1527.265523|0.0759|-0.16762|2.2271|-1527.316555|16.0|7.8
7g_a8|0.0|1|0|3.095238804|0.0|1|1|1.39137419|1.336155045|-0.092384028|-0.01002363|5.4161004020000005|-0.067360394|0|0.0448526079999999|-0.030968098|-0.00087806|-0.027838247|10.9431888|-0.027717137|1|0.0002620309999999|-0.065174707|0.046246982|-0.418049442|0|0.627990269|-0.044866536|0.79995525|-0.107714754|0.306360885|0.031841955|144.290464|0.300623857|-0.045912914|-40.31185423|11.43714084|56.75323443|-2.020168201|-27.51653399|83.63914665|419.1502102|-1210.7274960000002|2079.55195|-16.4912131|0.193261535|0.8889952590000001|34.10836993|0.018613449|509.2753308|11.15541466|1.0|1.0|0.0|1.0|0.04|23.0|-7.91|4.66|80.04|3.4|2.0|108.0|0.0|3.0|-5.78|30.0|5.0|-5.63|1.0|4.14|-5.44|1.67e-06|0.000667|3.59e-06|4.38|0.0|1.23e-08|-0.06621|6.26|-1374.493069|-1374.4533210000002|620.67|1053.9|327.36|0.5165|0.62073|-1374.291597|0.5165|-0.15508|10.1546|-1374.3479960000002|21.03|4.6772
4e_a46|-3.742323661|0|0|0.0|0.092094405|1|1|0.300205548|2.12386814|0.1369980459999999|-0.005995748|5.587248657999999|-0.370202917|2|0.041636905|-0.08224348|-0.001404912|-0.058626723|10.31928077|-0.05803828|1|0.002688298|-0.135489528|-0.049530834|-0.514537262|2|0.738134189|-0.076733489|0.8146060740000001|-0.0835371459999999|0.68427144|0.010671173|105.0139519|0.246284959|-0.030951758|-48.825259|6.145520557|20.27041189|-1.949960781|-23.48867857|71.49283399|571.9794684|-1479.78675|3129.575458|-17.82509456|0.204892146|0.905854609|29.54149986|0.0125621839999999|942.2127953|9.533193534|1.0|1.0|1.0|2.0|0.27|23.0|-8.81|5.93|124.17|2.06|2.0|137.28|0.0|5.0|-6.08|35.0|6.0|-6.6|0.0|3.5|-5.41|8.29e-07|0.000405|3.92e-06|3.78|0.0|1.56e-09|-0.03893|8.03|-1884.613031|-1884.564974|757.1|1343.97|296.81|0.4814|0.5745600000000001|-1884.255802|0.3109|-0.17112|1.9941|-1884.324182|154.0|6.8125
8a_a12|0.0|0|0|0.0|0.0|0|1|1.283813597|0.0|0.082323047|-0.00771093|0.0|-0.052287869|3|0.0420317459999999|-0.205012437|-0.001510006|-0.050603335|10.95472846|-0.084035283|0|0.000249868|-0.3422915179999999|-0.226106307|-0.5385001079999999|2|0.913877696|-0.146966854|0.8157289759999999|-0.05926895|0.221703535|0.010336879|46.32568673|0.107343574|-0.033836466|-24.96342938|2.773166902|0.0|-1.4888045019999998|-17.52581709|36.0527909|462.3571879|-771.1359521|2093.2274030000003|-9.077610683|0.208569274|0.878904705|22.14447395|0.014012546|464.1781753|7.257889351|1.0|0.0|1.0|1.0|0.15|18.0|-7.89|2.5|50.17|2.89|0.0|105.24|0.0|3.0|-3.9|25.0|4.0|-6.04|1.0|3.1|-4.21|0.000125|0.0408|6.19e-05|3.18|0.0|1.28e-08|-0.06246|3.41|-1046.0428949999998|-1046.0210880000002|556.3|952.71|317.17|0.2486|0.6309100000000001|-1045.851982|0.2486|-0.15696|3.6588|-1045.902509|199.0|6.7011
11b_a50|0.0|0|1|0.0|0.0|2|1|1.3979498330000002|4.071188272|-0.154649459|-0.002908227|5.82008293|-0.014702942|1|0.038040936|-0.007722567|0.011959339|-0.218953127|10.94500697|-0.133073229|2|0.012037198|-0.013155246|-0.277408878|-0.266743077|1|0.701976536|-0.20645662|0.862408925|-0.0445367309999999|0.229754094|0.019455771|7.949039772000001|0.068683675|-0.02494328|-19.0090431|5.295379767|86.04123302|-1.047617742|-13.01301376|33.38515735|485.8716402|-546.5465781|1650.235214|-6.788943965|0.357948005|0.751545111|20.26785036|0.021631609|439.9973344|11.28530137|0.0|1.0|1.0|0.0|0.15|20.0|-5.87|3.73|48.53|2.25|0.0|99.65|0.0|2.0|-3.58|25.0|3.0|-6.24|1.0|2.96|-4.16|0.000263|0.0862|6.97e-05|2.9|0.0|1.35e-06|-0.02817|3.05|-1045.98235|-1045.961211|560.06|955.4|311.03|195.0|0.53885|-1045.798634|0.0711|-0.16684|2.7805|-1045.849774|1.7|5.7696
18b_a30|0.0|0|0|0.0|0.0|0|2|0.604987149|0.0|0.036563014|-0.006947027|5.351858133|0.0075638519999999|2|0.041767677|-0.039831247|0.003099827|0.016709918|10.31163838|-0.051413084|1|0.0036417359999999|-0.072825879|-0.090115975|-0.45633339|1|0.80330079|-0.089945913|0.8839272779999999|-0.078751666|0.413791511|0.019880184|77.65678625|0.130659636|-0.036237883|-41.72392601|8.698138813|0.0|-1.811894154|-23.96987622|65.24093056|575.0330633|-1198.493811|3057.267112|-15.85509189|0.240284312|0.7388650920000001|31.55111394|0.0184861069999999|666.0036144999999|12.22780277|1.0|1.0|0.0|1.0|0.13|17.0|-6.7|2.49|105.44|2.17|2.0|131.99|0.0|5.0|-5.49|31.0|5.0|-6.33|0.0|2.42|-4.8|3.23e-06|0.00137|1.57e-05|3.59|0.0|2e-07|-0.06142|3.64|-1668.034279|-1667.995173|697.37|1178.08|351.66|0.3576|0.67715|-1667.788575|0.3576|-0.14385|4.8198|-1667.849173|25.0|7.6003
11_a3|0.0|0|0|0.0|0.0|0|0|0.605020608|0.0|0.119431379|-0.01008647|4.727387819|-0.127546771|3|0.042795699|-0.101436441|-0.008037672|0.044912659|10.31163053|-0.023103765|1|-0.005959152|-0.194041982|-0.0947326669999999|-0.577616902|3|0.8947911009999999|-0.04179402|0.793311683|-0.0955396769999999|0.175996916|0.014376713|253.1353625|0.222196952|-0.0391657429999999|-22.2443844|3.216644354|80.34769756|-1.292469516|-18.52584757|51.99171876|367.9098016|-611.3529698|1105.41974|-8.76293931|0.2475152639999999|0.8799677029999999|24.61956593|0.021256639|311.6695405|10.0546353|0.0|1.0|1.0|1.0|0.0|21.0|-6.51|3.41|105.82|0.8|0.0|88.28|0.0|2.0|-4.08|22.0|4.0|-6.59|1.0|2.46|-3.71|8.37e-05|0.0256|0.000197|2.22|0.0|3.06e-07|-69.0|2.12|-1288.195105|-1288.165162|508.58|834.82|384.66|0.4441|0.6966600000000001|-1288.058926|0.4441|-0.13118|3.3694|-1288.10577|0.04|7.3979
