molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|nFaHRing|RASA|PBF|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|PNSA4|DPSA3|GRAVp|TASA|FPSA1|WNSA2|FPSA5|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|TPSA_y|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
11_a27|0.0|1|0|2.680511093|0.0|0|7.535296702|1|2|0.0|0.100091619|-0.0067474069999999|5.4161004020000005|2|0.042533875|-0.080272515|1.3706083080000002|0.004538653|-0.0864111069999999|10.93910312|-0.027287578|0.005111147|-0.067428705|-0.488734846|2|0.734834532|0.814843016|-0.0357410779999999|1|0.7645505|0.349764196|-42.27430065|-50.15555389|143.3238715|0.2354494999999999|-0.034296948|-26.52978026|4.524597532|72.60399149|0.8088958709999999|-1.611956546|-18.14137056|50.82822357|2339.465471|404.4089873|0.1911041289999999|-451.0062644|0.012694323|1054.084273|1.0|0.0|0.0|0.0|1.0|0.0|16.0|61.88|0.0|0.0|1.0|26.0|0.0|2.04|0.0716|2.73|0.000283|3.3426|-1122.456105|571.4|974.29|499.21|0.3492|370.92|0.6125|0.59222|-1122.190727|0.0793|-0.1022|3.1278|-0.16205|0.0226944|-1122.242519|5.0|8301.0|8301.0
5a_a40|0.0|0|0|0.0|0.0|1|8.149890544|0|1|1.688148148|-0.116583806|-0.004609716|6.167516491000001|0|0.0388888889999999|-0.108428634|0.808197279|0.011345707|0.180125135|10.31198338|-0.02394636|0.010425818|0.007301856|-0.363338726|0|0.538671739|0.756882266|-0.442215721|1|0.8531783270000001|0.04987082|-34.5789643|-40.27003217|174.99981530000002|0.146821673|-0.036396585|-17.82228195|4.042943749|52.43850484|0.8224652720000001|-1.091897544|-16.10801287|43.71412865|1847.672595|377.5905776|0.177534728|-213.8673835|0.0130940839999999|587.5511127|1.0|0.0|1.0|1.0|0.0|2.49|14.0|75.5|1.0|0.0|2.0|19.0|0.0|2.8|0.0202|2.88|0.0241|3.7921|-1177.598691|466.79|757.45|326.96|0.4461|326.96|0.69499|0.69499|-1177.51016|0.4461|-0.15066|5.7163|-0.21644|0.01514427|-1177.555706|81.0|7.0915|7.0915
12g_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.096186205|-0.010447128|5.351858133|2|0.039951691|-0.037395048|0.0|0.001371944|0.007330206|10.31162838|-0.049719762|0.0026474159999999|-0.152855196|-0.539112991|1|0.817497287|0.826316772|-0.0430471959999999|0|0.783662781|0.487608738|-58.41940906|-70.11305057|133.2169768|0.216337219|-0.040568357|-47.51931027|12.60295167|237.7754135|0.7743107290000001|-2.068986201|-27.49531395|77.01461557|3058.2873170000003|531.1295763|0.225689271|-950.3862054|0.019453222|1810.9797|1.0|0.0|1.0|0.0|1.0|0.0|17.0|114.67|1.0|0.0|1.0|32.0|0.0|2.36|0.000444|3.89|0.000165|5.0703|-1743.214798|717.55|1206.02|348.35|0.2449|244.53|0.26238|0.68366|-1742.965961|0.1613|-0.15077|3875.0|-0.2083699999999999|0.04012224|-1743.029147|9.0|8.0334|8.0334
12a_a50|0.0|0|1|0.0|0.0|2|7.927685046000001|1|1|4.075037557|-0.199881787|-0.002936355|5.82008293|1|0.034845679|-0.111689174|2.112397566|0.01164808|0.014596049|10.94501645|-0.122912558|0.011790103|-0.291865836|-0.247407423|1|0.699597776|0.795582575|-0.030758487|1|0.904119689|0.29507467|-25.57033815|-33.44733598|7.457998037999999|0.095880311|-0.02383238|-16.85074424|5.333473207|69.83817338|0.575218972|-0.929462803|-12.00673599|36.15684209|2223.666558|455.4948605000001|0.4247810279999999|-235.9104193|0.027455156|814.0599092|1.0|1.0|0.0|1.0|0.0|2.21|20.0|48.53|0.0|0.0|2.0|24.0|0.0|2.55|215.0|2.5|0.00101|4.0783|-1006.659456|545.54|908.22|304.01|0.1807|304.01|0.65267|0.65267|-1006.498352|0.1807|-0.16806|5.7662|-0.20172|0.02648238|-1006.546706|75.0|7.1249|7.1249
6f_a40|0.0|0|0|0.0|0.0|1|8.421342866|1|2|1.750582483|0.134099184|-0.01691341|6.401917197|0|0.038309179|-0.122783873|0.737582436|-0.009302776|0.075227997|10.30179966|-0.190617284|-0.008368734|0.092206207|-0.628934821|0|0.7710013309999999|0.836826225|-0.032826285|1|0.655786513|0.363785804|-86.21963207|-83.88605319|207.7174501|0.344213487|-0.052228625|-53.89282175|6.6032981820000005|40.01876255|0.8628087240000001|-2.350288117|-33.55442128|96.49789556|3021.330686|421.31181889999993|0.137191276|-970.0707913999998|0.013841059|1750.039046|1.0|0.0|1.0|1.0|2.0|2.53|14.0|199.45|3.0|1.0|3.0|30.0|1.0|2.61|5.18e-05|3.09|0.0967|3.5741|-2426.972609|668.95|1139.55|482.43|0.2362|346.89|0.66642|0.69911|-2426.725129|0.0158|-0.1131799999999999|6.2384|-203.0|0.04845403|-2426.787111|42.0|7.3768|7.3768
12a_a40|0.0|0|0|0.0|0.0|1|7.515889085|0|0|1.784989449|0.021610099|-0.00431394|5.4161004020000005|0|0.036587302|0.17758258|0.8332127109999999|0.01039129|0.100414476|10.31197265|-0.226763788|0.007890601|0.031326603|-0.4764003679999999|0|0.58630452|0.718281767|0.023863832|1|0.940879765|0.000279043|-32.81611621|-38.17175304|107.5277007|0.059120235|-0.033799|-19.46913691|3.060902482|49.24750281|0.85136964|-1.047769006|-17.23885621|38.81741016|2185.594734|479.8867095|0.14863036|-272.5679167|0.010759845|627.699788|1.0|0.0|1.0|0.0|0.0|3.39|20.0|58.43|0.0|0.0|1.0|22.0|0.0|4.78|0.000134|5.43|2.13e-05|3.0966|-2097.826771|530.55|875.15|400.39|0.3701|400.39|0.6998800000000001|0.6998800000000001|-2097.7296100000003|0.3701|-0.12895|2491.0|-0.2091|0.0104658999999999|-2097.779499|1778.0|5.7501|5.7501
12av_a36|0.0|1|0|3.4520047430000003|0.0|0|7.412764017000001|2|2|0.0|0.049150854|-0.009925128|5.351858133|2|0.04250591|0.06882889|0.0|-0.00233752|-0.021036176|10.96037173|-0.039627578|-0.000472698|-0.213993335|-0.507136551|1|0.859938421|0.8076780109999999|-0.018133027|0|0.752447733|0.277834652|-57.31621925|-73.55299094|99.2415672|0.247552267|-0.035197712|-51.2347934|10.51297704|124.9387725|0.671916917|-2.006269572|-24.51766365|72.40871507|3011.024457|524.1323793|0.328083083|-973.4610746|0.025779468|2079.880404|0.0|0.0|0.0|0.0|3.0|0.0|17.0|98.3|0.0|0.0|1.0|33.0|0.0|1.47|128.0|1.85|5.18e-05|4.8408|-1440.988179|733.21|1247.28|360.39|0.6698|256.12|0.43212|0.70455|-1440.67411|0.0027|-0.14122|4.7666|-0.19429|0.04308001|-1440.738332|39.0|7.4089|7.4089
18_a10|0.0|0|0|0.0|0.0|1|7.78113851|2|2|2.142254323|-0.182332901|-0.00309846|5.733341277|2|0.035770975|-0.092424959|2.026949641|0.009941402|-0.052165302|10.92966688|-0.0280813039999999|0.010573165|-0.143149563|-0.220292492|2|0.7155022459999999|0.785539083|0.048377088|1|0.885552955|0.656664457|-36.52271591|-48.27152552|40.99617452|0.114447045|-0.024889861|-30.63863373|7.692822451|123.3621791|0.641615544|-1.368942347|-15.79795381|48.64284759|2788.499133|562.0732377|0.358384456|-551.4954071000001|0.020666062|1354.218219|0.0|1.0|1.0|1.0|0.0|3.41|21.0|62.06|0.0|0.0|1.0|31.0|0.0|3.67|0.0138|3.49|5.44e-06|5.7687|-1336.433782|687.19|1181.5|326.47|0.2962|214.93|0.37729|0.6866300000000001|-1336.126835|0.1637|-0.15735|4.7596|-0.20692|0.02974086|-1336.185978|0.13|6.8861|6.8861
9b_a31|0.0|1|0|3.338934004|0.0|0|7.765993078999999|1|1|0.0|0.010411229|-0.0141390689999999|5.733341277|0|0.03995614|-0.045938305|0.0|-0.0050444109999999|0.014628521|10.31169871|-0.091236608|-0.001981487|-0.2345186269999999|-0.554573699|0|0.811212624|0.852813666|0.01752821|0|0.669120552|0.241728566|-63.73317225|-80.40427495|152.8702381|0.330879448|-0.039058603|-49.30281875|13.00794571|552.0968813|0.689175183|-1.835754351|-23.95020956|84.94685678|2534.356888|410.2957125|0.310824817|-690.2394625|0.025089192|1633.343563|1.0|1.0|1.0|1.0|2.0|2.76|16.0|117.37|0.0|0.0|1.0|27.0|0.0|3.0|0.00675|2.64|5.520000000000001e-05|5.5119|-1578.839267|663.06|1091.21|322.58|0.2732|224.94|0.41622|0.70102|-1578.604164|0.2627|-0.15907|5.2851|-0.2013599999999999|0.03769117|-1578.665571|63.0|7.2007|7.2007
15_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1|1.956386054|-0.159419214|-0.001986535|5.4161004020000005|1|0.044357639|0.0432718859999999|0.0|0.009823083|-0.1979518539999999|10.94611612|0.022446689|0.00918585|-0.038707204|-0.226703465|1|0.5118792910000001|0.772721853|0.095534883|0|0.867716376|0.2517542889999999|-29.80513879|-35.36161572|12.70877085|0.132283624|-0.030724393|-16.95780525|2.505098786|86.01453643|0.8438913020000001|-1.106078158|-14.73400655|35.02894809|1973.978183|416.1168833|0.156108698|-254.3670787|0.009743323|628.5456843999999|1.0|0.0|0.0|0.0|0.0|3.01|17.0|30.71|0.0|0.0|1.0|22.0|0.0|3.61|0.0443|3.49|0.000235|4.5048|-958.270023|512.65|848.47|294.16|0.1996|275.22|0.4778699999999999|0.56413|-958.147682|0.0969999999999999|-0.17373|2.1603|-0.2091199999999999|0.018092091|-958.195344|175.0|6757.0|6757.0
8f_a8|0.0|1|0|2.939511291|0.0|1|7.05012252|0|0|1.241306689|0.024051247|-0.01032134|4.844187086|0|0.043758865|0.0587545909999999|0.0|-0.007796225|-0.08540947|10.94343488|0.007079485|-0.007036544|0.254819201|-0.5373378529999999|0|0.578166105|0.6971223040000001|-0.016217844|0|0.5968139689999999|0.308621017|-71.22071405|-62.06002501|317.0847898|0.403186031|-0.048375351|-36.18904175|4.613060521|67.99102163|0.90577048|-2.128515439|-28.20910228|79.13157981|2622.044457|348.0199311|0.09422952|-723.7808349999999|0.009226445|1370.325626|0.0|0.0|0.0|0.0|2.0|2.85|23.0|80.88|0.0|0.0|1.0|29.0|0.0|4.04|0.0023899999999999|3.82|4.43e-06|4.7027|-1361.658484|602.63|1022.89|355.5|0.3188|263.65|0.55661|0.69925|-1361.455053|0.1659|-0.14532|5.8283|-0.21285|0.03173623|-1361.510739|22.76|4.6428|4.6428
12n_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.0304762079999999|-0.007311044|5.351858133|2|0.040899471|-0.1144447669999999|0.0|0.001139238|-0.037209579|10.31162898|-0.087019298|0.002064369|-0.120380857|-0.464204099|1|0.669561738|0.815003426|-0.015189554|0|0.7781502140000001|0.390449649|-52.4873066|-66.48079820000001|85.87072848|0.221849786|-0.038674741|-41.97990569|6.804436105|0.0|0.799403208|-1.895062322|-24.42151771|63.2630417|2848.910641|491.3700419|0.200596792|-755.6383024|0.0153398069999999|1496.934657|1.0|0.0|1.0|0.0|1.0|0.0|17.0|81.65|0.0|0.0|1.0|30.0|0.0|2.92|0.00171|3.97|5.260000000000001e-05|5.1999|-1675.011418|669.57|1131.65|355.67|0.1826|238.43|0.27009|0.6854|-1674.777231|0.1489|-148.0|5.3143|-0.19876|0.0334036|-1674.83759|0.01|7983.0|7983.0
5g_a40|0.0|0|0|0.0|0.0|1|8.149890544|0|1|1.534673091|0.0094595959999999|-0.016033575|6.167516491000001|0|0.044946237|-0.0602779129999999|0.64025463|-0.012794054|0.122088541|10.31198315|-0.091116241|-0.012008571|0.137067086|-0.4748772539999999|0|0.795454476|0.818555255|0.006643696|1|0.67772744|0.245639795|-72.93994279|-68.05025116|216.425542|0.32227256|-0.049288357|-32.29667648|5.616992201|0.0|0.745349319|-1.577227413|-23.39227384|84.77514603|2054.810452|321.64971460000004|0.254650681|-355.2634413|0.025660198|1004.297909|0.0|0.0|0.0|0.0|2.0|1.96|14.0|115.96|1.0|0.0|3.0|21.0|0.0|2.01|0.0174|2.17|391.0|3.48|-1328.055803|489.04|800.98|356.27|261.0|356.27|0.6563|0.6563|-1327.9345529999998|261.0|-0.14505|4.9132|-0.19908|0.04070345|-1327.982732|123.0|6.9101|6.9101
17b_a6|0.0|1|0|3.375166525|0.0|0|7.412764017000001|1|1|0.0|0.1012747369999999|-0.01272079|5.351858133|1|0.042739018|0.139594234|0.0|-0.00460563|-0.0385646|10.949638|-0.0791229359999999|-0.00194781|-0.180339002|-0.563310199|1|0.850080948|0.7788169070000001|0.002947625|0|0.753949098|0.318652397|-62.63196368|-71.65078895|155.8689396|0.246050902|-0.041494349|-47.0150166|13.44399246|557.7093661|0.7706671740000001|-2.074717455|-27.2272998|83.12058064|2816.0632920000003|494.7179214|0.229332826|-893.2853154999999|0.019915748|1766.4758989999998|1.0|1.0|1.0|1.0|2.0|2.89|23.0|95.85|0.0|0.0|1.0|31.0|0.0|3.6|0.000637|4.09|4e-07|3.5444|-1350.102764|690.98|1168.62|413.78|0.3949|349.8|0.69615|0.7016100000000001|-1349.830814|0.0033|-0.12545|5.3385|-0.18281|0.02458322|-1349.892156|153.0|6.8153|6.8153
11b_a50|0.0|0|1|0.0|0.0|2|7.927685046000001|1|1|4.071188272|-0.154649459|-0.002908227|5.82008293|1|0.038040936|-0.007722567|2.114272566|0.011959339|-0.218953127|10.94500697|-0.133073229|0.012037198|-0.277408878|-0.266743077|1|0.701976536|0.800774662|-0.146696566|1|0.931316325|0.229754094|-23.23499995|-36.43643854|7.949039772000001|0.068683675|-0.02494328|-19.0090431|5.295379767|86.04123302|0.642051995|-1.047617742|-13.01301376|33.38515735|2286.724895|485.8716402|0.357948005|-285.1356465|0.021631609|851.2497152000001|0.0|0.0|1.0|1.0|0.0|2.84|20.0|48.53|0.0|0.0|2.0|25.0|0.0|2.96|0.0862|2.9|0.000441|4.6471|-1045.98235|560.06|955.4|311.03|195.0|266.8|0.53885|0.64477|-1045.798634|0.0711|-0.16684|2.7805|-0.19501|0.02113855|-1045.849774|1.7|5.7696|5.7696
14g_a23|0.0|0|1|0.0|-4.794439428|2|7.423568444|0|0|3.0793867980000003|0.180361525|-0.014609495|5.351858133|2|0.0422736629999999|0.058422864|0.653317181|-0.002390707|-0.031968899|10.3132174|-0.030586527|-0.0004039459999999|-0.2952674819999999|-0.648987099|2|0.598213287|0.796412133|0.010202051|1|0.907334473|0.297855753|-51.82254036|-68.52397802|95.64648102|0.092665527|-0.041536002|-48.76552945|9.289253982|1.5679977319999998|0.780315815|-2.118336119|-29.55936307|64.87554405|3400.464046|645.7104105000001|0.219684185|-1072.841648|0.020564836|1931.945357|0.0|0.0|1.0|1.0|1.0|3.79|26.0|114.25|1.0|0.0|1.0|35.0|1.0|4.35|6.38e-05|4.76|5.57e-06|3.7042|-2042.1835260000005|730.13|1233.48|334.71|0.3478|334.71|0.56658|0.56658|-2041.934312|0.3478|-0.1519|7.2913|-0.23201|0.0221162|-2042.000034|0.01|8.0|8.0
9a_a31|0.0|1|0|3.348289714|0.0|0|7.765993078999999|1|1|0.0|-0.009086485|-0.01391798|5.733341277|0|0.036891534|-0.05057805|0.0|-0.006189303|0.03406986|10.31169772|-0.0007638889999999|-0.0033853629999999|-0.15653721|-0.542342338|0|0.8058046320000001|0.782715368|0.045292529|0|0.691768132|0.235442032|-64.75697831|-78.6954713|163.6011874|0.308231868|-0.043430228|-50.50275387|13.69193237|95.14995868|0.737758755|-2.0846509230000003|-27.87131275|86.0923113|2855.751316|443.941629|0.262241245|-858.5468158|0.0239033229999999|1813.361078|1.0|1.0|1.0|1.0|2.0|2.78|22.0|117.37|0.0|0.0|1.0|30.0|0.0|3.47|0.00101|3.47|3.07e-06|3.7892|-1691.9526239999998|680.72|1145.99|327.21|0.7028|327.21|0.7028|0.7028|-1691.716118|0.7028|-0.15757|5.0244|-0.20032|0.03885662|-1691.7777600000002|0.15|6.8239|6.8239
13c_a6|0.0|1|0|3.441255118|0.0|0|7.412764017000001|1|1|0.0|-0.046663393|-0.010619065|5.351858133|1|0.040821256|0.049627353|0.0|-0.003346018|0.054910284|10.95129637|-0.0942387559999999|-0.000899678|-0.174259072|-0.490486317|1|0.845481322|0.780680481|0.085414885|0|0.786809832|0.22875443|-63.73961873|-75.71763296|157.60887419999997|0.213190168|-0.039875482|-51.54254258|14.15496611|567.1031411|0.772032541|-2.11340057|-27.1440571|84.53371376|2880.850692|535.5975578|0.2279674589999999|-979.308309|0.018354398|1863.438327|1.0|1.0|1.0|1.0|2.0|2.53|23.0|95.85|0.0|0.0|1.0|32.0|0.0|3.64|0.000471|4.23|1.68e-07|5.992000000000001|-1389.39897|719.8|1217.77|339.5|0.5471|206.92|0.48478|0.7008800000000001|-1389.122252|0.28|-0.14975|7.7129|-0.1999|0.0276450999999999|-1389.184603|73.0|7.1367|7.1367
8_a20 (IN-1130)|0.0|1|0|3.443195704|0.0|0|6.842683282|0|0|0.0|0.063195236|-0.009430196|4.727387819|2|0.0396875|0.1728459339999999|1.622562232|-0.006620594|-0.019554464|10.94899447|-0.0574882679999999|-0.004654742|-0.083481481|-0.573278819|2|0.811128636|0.760688473|-0.1221465319999999|1|0.7274271309999999|0.354945501|-63.72828772|-64.75689362|336.574332|0.272572869|-0.035730972|-42.88223811|6.93243166|89.35267123|0.7481063720000001|-1.858010535|-23.66117267|74.19702161|2849.395895|481.70475260000006|0.251893628|-814.7625241000001|0.018957805|1644.660472|1.0|1.0|1.0|1.0|2.0|2.43|27.0|110.44|0.0|0.0|1.0|32.0|0.0|3.14|0.00596|2.87|9.86e-08|4.9797|-1368.412748|696.06|1192.01|383.5|0.3782|248.98|0.4377|0.7007399999999999|-1368.118751|0.1361|-0.13622|3803.0|-0.20636|0.04004011|-1368.180121|36.0|7.4437|7.4437
47g_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1|0.0|-0.005500039|-0.005817448|4.844187086|0|0.031179487|-0.048472184|0.0|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0.00531392|-0.3927204379999999|-0.4138670829999999|0|0.765824398|0.750610215|-0.009917608|0|0.834424154|0.413435809|-55.35188184|-72.53379954|111.5517627|0.165575846|-0.029212072|-61.55384106|9.653129118|47.07867403|0.731870777|-2.307753726|-24.79003275|66.72693367|3367.0578530000003|708.1114197|0.268129223|-1661.953709|0.016259076|2675.8994190000003|1.0|1.0|0.0|1.0|2.0|0.0|18.0|88.97|2.0|1.0|1.0|40.0|0.0|2.83|0.000421|4.52|3.27e-07|3.0965|-1743.375845|905.71|1604.37|400.4|0.5955|400.4|0.69828|0.69828|-1742.7686640000002|0.5955|-0.12789|4966.0|-0.17202|0.02960182|-1742.847918|9.0|8.0458|8.0458
12bf_a36|0.0|1|0|3.31325137|0.0|0|7.412764017000001|2|2|0.0|-0.024689509|-0.00832865|5.351858133|2|0.044197531|0.140577067|0.0|-0.006877664|-0.096665166|10.96022305|-0.0206090089999999|-0.004358975|-0.250781298|-0.433281391|1|0.653741315|0.836170906|-0.0480253509999999|0|0.6791406640000001|0.356652646|-58.26326838|-71.01192632|87.14111344|0.320859336|-0.037486972|-45.73631152|9.026978489|0.0|0.7054709690000001|-1.874348624|-24.14405495|72.27889645|2902.591295|437.4108773|0.294529031|-777.5172959|0.02371294|1711.2011699999998|1.0|0.0|0.0|0.0|2.0|0.0|17.0|69.2|0.0|0.0|1.0|31.0|0.0|2.44|0.0424|2.88|3.17e-05|5.2319|-1431.413697|670.85|1120.94|320.04|0.4518|236.98|0.40663|0.69292|-1431.187555|0.4006|-0.15677|5.4787|-0.2139|0.03299488|-1431.246893|6.0|8.2218|8.2218
15a_a50|0.0|0|1|0.0|0.0|2|7.934155233999999|1|1|4.126145086|-0.113976703|-0.004429392|5.82008293|1|0.035694444|-0.0446629609999999|2.020652006|0.005366038|-0.15010386|10.94500663|-0.125205943|0.005828749|-0.209259615|-0.325638639|1|0.797917311|0.821868651|-0.051676609|1|0.837789896|0.4349386739999999|-46.91098865|-50.56454577|275.287923|0.162210104|-0.029316925|-30.25705388|6.450390922|0.0|0.705410595|-1.436529349|-17.54280159|57.69065967|2503.770258|501.3207109|0.294589405|-514.369916|0.018747341|1218.577214|0.0|1.0|1.0|1.0|1.0|2.63|20.0|68.76|0.0|0.0|1.0|28.0|0.0|2.76|0.0933|2.51|0.0003|4.0408|-1199.818129|644.4|1091.64|306.83|0.1767|306.83|0.66132|0.66132|-1199.572081|0.1767|-0.16693|6.6307|-0.19948|0.03314629|-1199.629702|41.0|7.3872|7.3872
5e_a40|0.0|0|0|0.0|0.0|1|8.149890544|0|1|1.661964758|-0.091305805|-0.004925115|6.167516491000001|0|0.044526749|-0.106497535|0.7768055559999999|0.009890343|0.158430496|10.31198323|0.029272031|0.008306061|0.010397494|-0.391074665|0|0.535506399|0.8092726020000001|-0.402340487|1|0.864422751|0.0499188609999999|-36.56222854|-42.66853738|170.7311133|0.135577249|-0.035889706|-20.29110082|4.489363277|51.7148695|0.8223594679999999|-1.076691165|-17.06741495|46.00255248|1986.384601|411.0778166|0.177640532|-243.4932098|0.012921086|622.6260756|1.0|0.0|1.0|0.0|0.0|2.73|14.0|75.5|1.0|0.0|2.0|20.0|0.0|3.33|0.00505|3.51|0.00678|3.7138|-1637.197299|493.19|802.38|333.85|0.5262|333.85|0.69675|0.69675|-1637.115238|0.5262|-0.14786|7.87|-0.2201699999999999|0.01659566|-1637.162552|25.0|7.6021|7.6021
20_a47|0.0|0|1|0.0|0.0|1|6.86171134|0|0|1.1934608|0.055662511|-0.011237762|4.727387819|2|0.039520202|0.031814023|1.010373001|-0.009220816|-0.052370531|10.95058273|0.071506228|-0.006342241|-0.297094867|-0.5332051720000001|2|0.61847122|0.7962508290000001|-0.069674604|1|0.6888286020000001|0.213977589|-45.68149289|-50.14789824|43.63174229999999|0.311171398|-0.032859105|-27.33327788|7.00733184|49.00609086|0.595234209|-1.38008239|-17.90996366|58.53772498|2630.63609|375.4483088|0.404765791|-409.9991682|0.034758191|1263.735287|0.0|1.0|1.0|1.0|2.0|2.96|21.0|84.73|0.0|0.0|1.0|28.0|0.0|3.09|0.0332|2.63|1.86e-05|3.9808|-1335.742176|557.84|964.94|311.45|0.2807|311.45|0.68219|0.68219|-1335.566785|0.2807|-0.16377|3.1747|-0.22734|0.03389691|-1335.620783|3.0|8.6|8.6
19_a34|0.0|0|0|0.0|0.0|1|7.412764017000001|1|1|1.898101852|-0.068004837|-0.013066507|5.351858133|1|0.044107744|-0.189862762|0.0|-0.00802652|-0.143343425|10.95957634|-0.014196676|-0.0042364759999999|-0.401414514|-0.469568766|1|0.866604574|0.8022000659999999|0.08178394|0|0.6399024520000001|0.308793959|-56.30608209|-62.64265252|131.5318459|0.360097548|-0.039656969|-31.24772528|9.850795895|470.4453529|0.662289492|-1.506964829|-19.78189027|76.05407906|2127.363207|319.1993829|0.3377105079999999|-374.9727034|0.029554695|1135.020017|0.0|1.0|0.0|1.0|1.0|2.77|17.0|69.4|0.0|0.0|2.0|23.0|0.0|2.1|574.0|1.66|0.00291|4.1721|-1046.606458|538.96|882.87|297.18|0.2189|297.18|0.6897300000000001|0.6897300000000001|-1046.458335|0.2189|-0.1735|3.4272|-0.20251|0.03168624|-1046.509891|0.99|6.0044|6.0044
3f_a32|0.0|1|1|3.553167045|0.0|0|7.773594467000001|0|0|0.0|0.0067550119999999|-0.00611496|5.733341277|0|0.042380952|-0.062954205|2.227330929|0.001276735|-0.113189563|10.31100273|-0.110286539|0.002565215|-0.133675401|-0.5487283829999999|0|0.833981748|0.820782305|-0.110248899|1|0.874026684|0.3217719189999999|-41.40131823|-54.8993954|47.97543149|0.125973316|-0.030139709|-30.95210106|3.78194259|0.0|0.78919828|-1.265867765|-16.99267001|48.1093075|2273.466801|492.7734095|0.21080172|-402.3773138|0.011659458|904.3255145|1.0|1.0|1.0|1.0|1.0|3.31|19.0|110.94|0.0|0.0|1.0|24.0|0.0|4.63|4.53e-05|4.83|1.73e-05|3.5569|-1712.0610190000002|604.9|1006.92|348.58|293.0|348.58|0.70255|0.70255|-1711.863611|293.0|-0.1474599999999999|3.4678|-0.2006099999999999|0.02606687|-1711.9193289999998|9.0|8.0458|8.0458
9_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0|0.0|0.187952252|-0.007847313|4.727387819|1|0.034166667|-0.126542538|2.4071976040000003|-0.004918099|0.065373003|10.31162238|0.023606557|-0.003863265|0.141996379|-0.614170287|1|0.923357627|0.6729843740000001|-0.260349706|0|0.84649775|0.506753484|-44.74600478|-39.28853824|223.4501605|0.15350225|-0.038196575|-18.47392835|1.6312253680000002|72.50764604|0.886859678|-1.336880133|-17.96047462|48.21513485|2017.0704920000005|398.0331029|0.1131403219999999|-295.5828535|0.008976383|708.8118076000001|1.0|1.0|1.0|1.0|1.0|2.44|21.0|80.04|0.0|0.0|1.0|22.0|0.0|3.7|0.000899|4.14|1.67e-05|5.8185|-1256.087705|512.44|857.36|331.9|0.2069|213.09|0.3639699999999999|0.6724600000000001|-1255.9558029999998|0.1127|-0.15834|2.0863|-0.19833|0.0242342|-1256.002529|10965.0|4.96|4.96
12c_a31|0.0|1|0|3.387641566|0.0|0|7.765993078999999|1|1|0.0|0.046986783|-0.013026643|5.733341277|0|0.040982906|-0.030192572|0.0|-0.003618466|-0.094991098|10.311698300000002|-0.056866055|-0.000813398|-0.223856622|-0.54466023|0|0.8083148840000001|0.842823186|0.066071056|0|0.665463503|0.343619017|-66.41224264|-82.33748068|153.400467|0.334536497|-0.036326291|-52.25551342|12.30215386|553.8695417|0.6817087|-1.816314565|-23.05449459|85.79638585|2592.4503010000003|422.3366652|0.3182913|-731.5771879|0.023556702|1690.934456|1.0|1.0|1.0|1.0|2.0|3.1|16.0|117.37|0.0|0.0|1.0|28.0|0.0|3.32|0.00233|3.1|2.31e-05|3.8328|-1618.1530810000002|679.71|1138.89|323.48|0.2625|323.48|0.7007399999999999|0.7007399999999999|-1617.888981|0.2625|-0.15904|1.6786|-0.19288|0.04023903|-1617.951882|0.38|6.4202|6.4202
