molecula|SddssS|NaaNH|n9FaHRing|SssssC|nARing|SaasN|AATSC1c|AATSC1s|n6HRing|MATS7i|ATSC1c|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|WNSA3|DPSA5|GeomPetitjeanIndex|GRAVp|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12ba_a36|0.0|1|0|0.0|2|0.0|-0.0075620109999999|0.026411489|2|0.087201747|-0.423472625|0.003750685|-0.011949092|1|1|-0.000621302|0.159880159|-0.091676619|-0.168084618|-0.410941182|1|0.844641715|0.8256014690000001|0.041478447|-0.0202572689999999|0.890675195|0.796093405|0|-0.108410153|0.330220757|-56.0578808|-73.03464847|16.57882744|0.150261874|101.229662|-49.20258616|11.16896162|16.1479891|-37.76553687|89.06670390000001|0.49229954|3035.390784|2492.5731100000003|-17.03166444|7.409667253999999|14.59456478|6722.60947|-278.7665262|16.03205543|1.0|0.0|1.0|0.0|17.0|1.63|116.78|133.18|1.0|33.0|6.0|-7.04|431.45|0.0|0.0|0.0|1.57|-4.25|0.0072599999999999|5.65e-05|0.0244|2.67|0.0|0.0|1.91e-07|8.240000000000001e-05|-0.08446|5.2506|2.79|-1417.454721|-1417.426327|1187.56|411.71|0.7436|0.3989999999999999|0.70432|0.0009|-0.12587|3.1996|-1417.249741|4.5448|21.0|7.6778
12h_a36|0.0|1|0|0.0|2|0.0|-0.0086750619999999|-0.041228471|2|0.059920602|-0.503153567|-0.003014954|-0.051080247|1|1|0.003077071|0.100530266|-0.1430106119999999|-0.239932418|-0.410826531|1|0.8913597320000001|0.820041835|-0.10861416|-0.089459459|0.87043328|0.84179881|0|-0.10720355|0.3726296|-48.17643878|-70.19826261|18.27258858|0.180385475|118.1187282|-45.96672487|11.96512593|1.413982241|-31.5465515|87.85958486|0.464544951|2845.467486|2391.856014|-15.32224162|7.428908584|13.87400978|6159.17335|-216.42159590000003|17.66132225|1.0|0.0|1.0|0.0|17.0|1.89|78.43|130.24|1.0|31.0|5.0|-6.93|411.46|0.0|0.0|0.0|1.81|-4.07|0.0464|8.499999999999999e-05|35.0|2.65|1.0|0.0|2.03e-07|8.340000000000001e-05|-0.05013|5.1998|2.92|-1347.481013|-1347.451759|1177.89|358.81|0.5756|0.34589|0.7014600000000001|0.0056|-0.14247|6754.0|-1347.260478|8.7377|14.0|7.8539
16h_a32|0.0|1|1|0.0|0|0.0|-0.015656019|-0.098975084|0|-0.069213021|-0.7828009570000001|0.061727488|-0.022634676|3|3|-0.002310082|-0.1234671109999999|-0.123297852|-0.219947482|-0.71364354|0|0.804503712|0.832040698|-0.003188883|-0.03617945|0.881181048|0.7619492790000001|1|-0.121464999|0.44308098|-51.56009529|-77.17316899|13.31708433|0.200808492|127.5843068|-49.03221545|8.461051377999999|35.90298920000001|-32.75886858|90.15529448|0.459750275|2709.44587|3282.554439|-15.6485794|6.710057805|12.42028916|6151.056721|-299.7661014|12.98212548|1.0|0.0|1.0|3.45|19.0|4.6|149.27|111.95|1.0|28.0|5.0|-6.22|413.52|1.0|0.0|1.0|3.74|-4.75|0.000136|1.7800000000000002e-05|0.0073599999999999|3.66|0.0|0.0|9.89e-08|4.09e-05|-0.05028|3.6182|4.54|-1955.99895|-1955.970762|1130.4|342.67|0.2914|0.70219|0.70219|0.2914|-0.14972|3516.0|-1955.832545|4.2275|9.0|8.0655
14y_a23|0.0|0|1|0.0|0|3.3149940630000003|-0.005875443|-0.022719307|2|0.041892637|-0.2996475999999999|-0.051539811|-0.031435038|2|2|0.007229683|0.07646106|-0.069023218|-0.125978901|-0.4598871539999999|2|0.719722236|0.802520527|0.137426346|-0.049318182|0.8668730109999999|0.64069202|1|-0.080613242|0.2271539169999999|-39.9727336|-55.74067298|13.00274534|0.074747068|51.68445972|-38.54233552|8.990852582999999|82.29531392|-27.63946733|67.16839951|0.486730407|3096.562257|2336.815247|-16.40099384|8.213390641|16.00209862|7320.809595999999|-391.6770747|11.42772654|0.0|0.0|0.0|3.49|26.0|5.32|105.02|130.3|1.0|32.0|4.0|-5.8|480.37|0.0|0.0|0.0|4.45|-6.13|8.18e-05|7.37e-07|0.000354|4.83|0.0|0.0|2.6899999999999996e-09|1.29e-06|-0.08374|3.6413|4.73|-2549.104894|-2549.091817|1217.48|340.49|444.0|0.61338|0.61338|444.0|-0.14942|4.8799|-2548.953933|6.5205|4.0|8.4225
33_a47|0.0|0|1|0.0|0|1.758479676|-0.004263267|-0.085712613|3|-0.11544858|-0.183320497|-0.033554816|0.0741098479999999|1|1|0.003634698|-0.26447859|-0.147591116|-0.338113214|-0.270498605|3|0.63155995|0.82821379|0.065468525|0.1186944519999999|0.8913954909999999|0.607650682|1|-0.083739854|0.404334141|-32.1568697|-44.81989209|11.96072985|0.1802998689999999|96.50148984|-23.98884914|6.401714296000001|0.0|-17.2112484|60.65229445|0.4607629339999999|2311.28828|787.797733|-7.79637597|6.979305126|12.94292541|4889.09585|-82.22540944|15.83240237|0.0|1.0|1.0|2.76|21.0|4.04|68.52|94.28|1.0|25.0|5.0|-6.78|334.35|0.0|1.0|1.0|2.69|-3.72|183.0|0.000192|0.0643|2.19|0.0|0.0|8.339999999999999e-08|2.79e-05|-0.05462|4.1869|2.06|-1123.16428|-1123.135036|934.34|296.13|0.2566|0.67508|0.67508|0.2566|-0.15985|4.5647|-1123.04547|6.2284|4.0|8.4
14n_a23|0.0|0|1|0.0|0|3.3716621960000004|-0.0068536419999999|-0.027380305|2|0.079559363|-0.376950283|-0.049694913|-0.059870135|2|2|0.010508236|0.144230149|-0.110069159|-0.199540201|-0.404569286|2|0.756252127|0.802854174|0.219354173|-0.099694124|0.861597051|0.71381683|1|-0.082430028|0.209387766|-39.82324087|-55.70499288|18.26553926|0.10672565|72.12361433|-37.64460956|12.34358104|97.39429807|-26.91195666|72.09248208|0.469606631|3014.591033|2195.877777|-14.76259199|8.662092555|16.33144958|6740.54932|-252.5011125|16.3874892|0.0|0.0|1.0|3.66|26.0|4.03|114.25|126.78|1.0|32.0|5.0|-6.47|441.51|0.0|0.0|0.0|3.48|-5.02|0.0010199999999999|9.57e-06|0.0042299999999999|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|-0.06951|3.4217|3.23|-1744.450916|-1744.42791|1209.95|362.35|0.4229|0.6955|0.6955|0.4229|-0.1382|5.2196|-1744.244532|7.2975|1.0|9.2441
12l_a30|0.0|0|0|-4.712037416|2|0.0|-0.015371073|-0.274237737|2|-0.102468864|-0.876151158|0.154540315|-0.02588969|1|1|-0.004395528|-0.300262845|-0.077457998|-0.226973911|-0.640870513|1|0.613786308|0.830875659|-0.045411075|-0.0395239879999999|0.883029843|0.593245722|0|-0.109810463|0.37422435|-63.31694493|-76.82494797|10.78883933|0.165720595|115.9404641|-53.74781658|7.548024079|1.697908189|-44.29742723|88.64610824|0.462727396|3306.001879|2394.793539|-22.31041443|9.258542907|17.23248653|7576.362669|-450.2927313999999|11.82116027|1.0|0.0|1.0|0.0|17.0|4.78|90.88|133.96|1.0|34.0|8.0|-5.66|482.48|0.0|0.0|0.0|3.42|-5.92|9.63e-05|1.2e-06|0.000579|5.05|0.0|0.0|6.61e-08|3.19e-05|-0.0545299999999999|5.0454|5.52|-1988.033039|-1987.998976|1223.54|351.78|0.2294|0.39486|0.68488|0.1574|-0.14944|2.5031|-1987.848331|2.9851|61.0|7.2154
12c_a36|0.0|1|0|0.0|2|0.0|-0.007667703|-0.04162109|2|0.085843909|-0.414055975|-0.0621599059999999|-0.056994595|1|1|0.0010871589999999|0.146546059|-0.103922055|-0.177407665|-0.4423430339999999|1|0.8941919290000001|0.819222745|-0.033217921|-0.097861598|0.8741648479999999|0.8065052890000001|0|-0.105624703|0.462597812|-47.12722334|-67.84435546|12.5779546|0.159266488|102.2992907|-43.57746274|8.079011794|6.546878962999999|-30.27053327|80.22754474|0.473610011|2785.47514|2365.641348|-15.68788659|6.772454418|12.86584957|6256.172329|-327.5932797|12.38318928|1.0|0.0|1.0|0.0|17.0|2.54|69.2|128.76|1.0|30.0|4.0|-6.49|415.88|0.0|1.0|1.0|2.34|-4.59|0.0151|2.55e-05|0.0106|3.31|0.0|0.0|6.65e-08|2.77e-05|-0.04992|3.8436|3.79|-1692.540795|-1692.511019|1137.55|322.58|0.3927|0.68913|0.68913|0.3927|-0.15835|4.9812|-1692.3713309999998|6.6973|9.0|8.0458
11_a4|0.0|0|0|0.0|1|2.159635561|-0.001098364|0.032861655|2|-0.017835936|-0.056016567|-0.073554945|-0.0043410079999999|1|1|0.010782511|-0.030003079|-0.0278843589999999|-0.046906237|-0.145254541|2|0.6575743310000001|0.820318166|-0.163623353|-0.007574475|0.875868891|0.647727179|1|-0.06530408|0.4523305489999999|-31.35942689|-37.74083422|5.395547437|0.069886591|40.38918044|-21.81135655|3.118219598|59.55648883|-18.12338426|44.63993001|0.480360734|2452.527871|1640.559148|-7.889214068999999|6.850305797000001|13.18281017|5425.1341090000005|-296.0029432|6.89909579|1.0|1.0|1.0|3.49|21.0|5.22|68.9|111.64|1.0|27.0|3.0|-5.74|372.49|0.0|0.0|1.0|4.16|-4.97|0.00271|1.06e-05|0.00395|3.99|0.0|0.0|8.89e-09|3.31e-06|-0.05582|4907.0|3.2|-1467.463842|-1467.440475|1071.03|328.0|151.0|0.4444|0.65942|0.0403|-0.15885|4187.0|-1467.255521|5.3012|0.11|6.9586
galu_a46|0.0|0|0|0.0|1|2.082220175|-0.00642454|-0.080432741|2|-0.090581301|-0.327651527|-0.094815394|-0.1121767259999999|1|1|0.003107816|-0.150645957|0.028964355|0.0481706809999999|-0.4671565689999999|2|0.702976795|0.81708619|0.044184467|-0.173285585|0.875868891|0.6848692759999999|1|-0.089050651|0.5235416979999999|-50.93538037|-49.84028137|6.915480101|0.236203592|132.199522|-27.89483984|3.870487977|68.43088526|-28.50774993|57.65745491|0.468241745|2501.785113|1755.2047|-10.08962292|6.445819025|12.12170938|5641.451892|-317.0250717|7.817173532999999|0.0|1.0|1.0|2.75|21.0|3.51|86.69|108.18|1.0|28.0|4.0|-6.86|369.42|0.0|0.0|1.0|2.84|-3.99|52.0|0.000102|0.0375|2.39|0.0|0.0|7.45e-08|2.75e-05||||||||||||||||51.0|7.2924
40_a47|0.0|0|1|0.0|0|1.715145925|-0.004181351|-0.0934645509999999|3|-0.056839794|-0.179798097|-0.038143308|0.056362705|1|1|0.003634698|-0.130213023|-0.147591116|-0.338113214|-0.2636225|3|0.63155995|0.836942961|0.018609507|0.090270598|0.900790582|0.607650682|1|-0.083237511|0.237173658|-32.5926343|-44.90375373|11.04737121|0.1877663219999999|101.2934265|-24.22401965|5.959674083|0.0|-17.58259718|60.97203959|0.4574577489999999|2313.85811|868.5333132000001|-7.872806386000001|7.042383142|12.98034048|4862.524893|-79.47051169|16.06828586|0.0|1.0|1.0|2.91|21.0|4.04|68.52|94.28|1.0|25.0|5.0|-6.78|334.35|0.0|1.0|1.0|2.72|-3.72|183.0|0.000192|0.0643|2.19|0.0|0.0|8.339999999999999e-08|2.79e-05|-0.05086|4.0176|2.06|-1123.174467|-1123.144637|947.27|332.97|271.0|0.67615|0.68492|0.2612|-0.15231|4.7542|-1123.049869|6.5995|4.0|8.4
8a_a31|0.0|1|0|0.0|1|0.0|-0.015034136|-0.158899731|0|-0.1480271209999999|-0.586331322|-0.135144546|-0.01861065|2|2|-0.009293513|-0.258538098|-0.054025775|-0.094359203|-0.520051508|0|0.938325481|0.837862749|0.0502030679999999|-0.030149254|0.895174844|0.883113019|0|-0.136459435|0.272259026|-60.46233433|-67.46619355|18.56711239|0.405860136|200.6591816|-33.35560699|9.179668678|465.4559302|-29.89286568|82.32407724|0.4512945479999999|2128.209198|1443.955093|-10.19199103|5.83708559|10.63792161|4538.505909|-164.57484340000002|14.85788369|0.0|1.0|1.0|2.05|16.0|2.54|114.29|83.83|2.0|22.0|5.0|-7.11|314.36|0.0|0.0|1.0|2.13|-3.11|0.0846|0.000773|243.0|1.56|0.0|0.0|4.62e-06|0.00145|-0.02993|3.8097|1.53|-1347.541429|-1347.507102|872.11|325.45|0.2604|0.7027100000000001|0.7027100000000001|0.2604|-0.1587599999999999|3.7141|-1347.446223|5.3042|0.79|6.1024
4_a38 (LY-2157299)|0.0|0|0|0.0|1|2.0959524330000003|-0.00638266|-0.080432741|2|-0.0501467259999999|-0.325515636|-0.159241692|-0.020954339|1|1|0.003107816|-0.083399128|0.028964355|0.0481706809999999|-0.463575124|2|0.702976795|0.8099394329999999|-0.041794304|-0.032369326|0.868207983|0.6848692759999999|1|-0.089446059|0.459041332|-52.90108631|-51.11565158|7.104736984|0.2456862269999999|140.40206619999998|-29.21101111|4.060137052|71.22674185|-30.23133173|58.99645489|0.487041509|2501.945802|1686.693134|-10.56568487|6.54753874|12.76426621|5566.495502000001|-327.0140711|7.880803302999999|0.0|1.0|1.0|2.6|21.0|3.51|86.69|108.18|1.0|28.0|4.0|-6.86|369.42|0.0|0.0|1.0|2.81|-3.99|52.0|0.000102|0.0375|2.39|0.0|0.0|7.45e-08|2.75e-05|-0.06|4.65|3.95|-1198.683473|-1198.64695|1048.31|327.69|0.2|0.4|0.68|0.06|-0.16|5.9043|-1198.49738|7.6529|69.0|7.1586
17b_a25|0.0|0|0|0.0|0|1.785120622|-0.004368141|-0.002108117|2|-0.026412432|-0.266456625|-0.100018134|0.016982601|1|1|0.005244553|-0.044260194|-0.044156525|-0.073994564|-0.366585181|2|0.653180996|0.780221059|0.068812225|0.029728702|0.838260077|0.636746066|1|-0.079392561|0.410780725|-51.71860811|-60.19950116|12.04068508|0.1178296009999999|89.34443096|-45.64634114|9.129863339|87.61586206|-39.21569422|73.52844745|0.476276266|3100.8813760000003|2514.295488|-16.81707305|9.700133933|18.52147096|6674.061446|-341.0100868|13.32894629|1.0|1.0|1.0|3.25|27.0|5.18|96.49|135.78|0.0|35.0|5.0|-6.53|458.51|0.0|0.0|1.0|3.78|-5.07|0.00218|8.59e-06|0.00394|3.61|0.0|0.0|9.08e-11|4.16e-08|-0.05531|5.4236|5.89|-1483.873254|-1483.830524|1329.35|313.02|0.4635|0.31395|0.6594800000000001|0.1741|-0.16408|3.5074|-1483.630939|5.2142|101.0|6.9957
11a_a50|0.0|0|1|0.0|1|4.088412042|-0.002914262|-0.014702942|1|-0.04339705|-0.134056065|-0.108592708|-0.129547471|2|2|0.012037198|-0.0739260509999999|-0.162848233|-0.277408878|-0.267331063|1|0.701976536|0.792574879|-0.158172459|-0.200986578|0.8535780190000001|0.667956827|1|-0.071180382|0.2931724189999999|-25.48858279|-37.63057389|9.774322692|0.0828728879999999|43.81199235|-19.89396594|5.167341939|67.28055926|-13.47492066|48.67321197|0.463749257|2286.226222|1550.320581|-7.104987834|5.965221997|11.123941699999998|4858.670497|-163.21096210000002|11.04263807|0.0|0.0|1.0|2.8|20.0|3.73|48.53|99.65|2.0|25.0|3.0|-6.24|327.38|0.0|1.0|1.0|2.95|-4.16|0.0862|6.97e-05|0.0228|2.9|0.0|0.0|1.35e-06|0.000441|-0.03284|4.0636|3.05|-1045.978598|-1045.954278|963.2|305.11|0.1761|0.65485|0.65485|0.1761|-0.16769|5.4342|-1045.84627|7.5619|59.0|7.2291
17a_a50|0.0|0|1|0.0|1|4.319202937|-0.002225436|0.009691515|1|-0.109740063|-0.133526134|-0.0979202769999999|-0.131632653|2|2|0.012893333|-0.178162528|-0.239713023|-0.3891730779999999|-0.220088198|1|0.762224122|0.784570118|-0.204032723|-0.215448852|0.828062407|0.732114362|1|-0.078525868|0.4062532579999999|-29.57096251|-51.14229199|8.977762705|0.07699335|50.14419437|-33.3079288|5.847033234|84.34722313|-19.25896309|58.69900789|0.486855438|2644.4486420000003|1799.721631|-11.89568886|8.087984548|15.76161018|5718.782531|-377.6260803|7.556715901|1.0|1.0|1.0|3.29|20.0|4.14|51.77|121.78|1.0|30.0|4.0|-6.44|398.5|0.0|1.0|0.0|3.27|-4.44|0.0408|3.61e-05|0.0144|3.23|0.0|0.0|1.75e-07|6.97e-05|-0.03196|4.2478|3.08|-1258.566007|-1258.540058|1204.79|306.31|0.1817|0.6244|0.66046|0.1754|-0.16724|6.2113|-1258.322582|8.2991|85.0|7.0706
15a_a50|0.0|0|1|0.0|1|4.126145086|-0.004429392|-0.06317118|1|-0.0446629609999999|-0.234757789|-0.15010386|-0.125205943|2|2|0.005828749|-0.072976638|-0.128070491|-0.209259615|-0.325638639|1|0.797917311|0.821868651|-0.051676609|-0.207610131|0.8749408470000001|0.76745052|1|-0.084501726|0.4349386739999999|-46.91098865|-50.56454577|10.77967103|0.162210104|97.06405493|-30.25705388|6.450390922|0.0|-28.07082095|61.78266878|0.4476230879999999|2503.770258|1754.903963|-10.49734522|8.095541483|14.65582885|5401.219537|-245.8291419|11.21812301|0.0|1.0|1.0|2.63|20.0|3.57|68.76|110.43|1.0|28.0|4.0|-6.78|371.44|0.0|1.0|1.0|2.76|-3.92|0.0933|0.0001189999999999|0.0444|2.51|0.0|0.0|8.070000000000001e-07|0.0003|-0.03255|4.0408|2.66|-1199.818129|-1199.784983|1091.64|306.83|0.1767|0.66132|0.66132|0.1767|-0.16693|6.6307|-1199.629702|9.0948|41.0|7.3872
AKLKII_a46|0.0|1|0|0.0|0|0.0|-0.003417504|-0.030657|3|-0.008897473|-0.129865138|0.156485495|0.036226415|1|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|3|0.718266758|0.758995484|-0.0150769919999999|0.064690027|0.8264237520000001|0.687139108|1|-0.089369278|0.271156366|-34.061229|-42.37969553|4.924591245|0.162358606|76.99187522|-20.09682339|2.335284369|0.0|-16.15213359|49.76981906|0.47999819|2000.353437|792.7439217|-7.464534402999999|5.83938898|11.22955511|4110.764451|-258.10190780000005|7.390123534|1.0|1.0|1.0|1.6|21.0|3.39|67.35|85.32|1.0|22.0|4.0|-6.5|287.32|0.0|1.0|1.0|2.45|-3.58|166.0|0.000266|0.0764|2.19|0.0|0.0|6.18e-08|1.7800000000000002e-05||||||||||||||||181.0|6.7423
14aa_a23|0.0|0|1|0.0|0|3.4143268310000003|-0.005050361|-0.026892547|2|0.031136154|-0.287870566|-0.029037128|-0.044957534|2|2|0.012103325|0.055934795|-0.074579388|-0.13397874|-0.4506138879999999|2|0.725358161|0.75434493|0.055269665|-0.070471939|0.8072028240000001|0.693959193|1|-0.076107469|0.204831806|-35.51947393|-51.83122853|12.26959478|0.075891958|51.68445972|-35.2984572|8.355923226|83.27171526|-24.18971469|61.21989213|0.4930525229999999|2941.302235|2263.821505|-14.65218978|8.000512184|15.78173785|6651.23042|-404.0660854|9.388663605|0.0|0.0|1.0|3.68|26.0|4.63|105.02|130.22|1.0|32.0|4.0|-5.92|439.54|0.0|0.0|0.0|4.1|-5.55|0.000259|2.81e-06|0.00123|4.31|0.0|0.0|6.9799999999999995e-09|3.07e-06|-0.0708299999999999|3.5934|4.1|-1708.5626|-1708.5422620000002|1231.11|345.03|0.4157|0.6805899999999999|0.6805899999999999|0.4157|-0.1449|5.8286|-1708.338059|8.3532|4.0|8451.0
21_a12|0.0|0|0|0.0|1|0.0|-0.008833375|-0.058516436|3|-0.213225401|-0.362168355|-0.01367083|-0.0546514309999999|1|1|-0.001825446|-0.388196876|-0.116098308|-0.211367878|-0.522951134|2|0.923855679|0.835359152|-0.061915124|-0.099516604|0.89838263|0.859899236|0|-0.100098765|0.192026642|-34.60932333|-50.37198585|6.154473157000001|0.15172224|76.35009799|-25.34833425|3.097071518|0.0|-17.416202300000002|59.10840872|0.473492395|2185.835701|1080.052791|-9.338859985|5.891343219|11.18947411|4652.242111|-272.5639702|8.736422872|1.0|1.0|0.0|2.81|17.0|2.25|78.41|98.16|1.0|23.0|4.0|-6.45|319.38|0.0|0.0|1.0|2.68|-3.76|48.0|0.000173|0.0551|2.53|0.0|0.0|1.67e-07|5.3200000000000006e-05|-0.0546899999999999|4.6851|2.56|-1327.479547|-1327.451966|893.17|310.18|0.3665|0.59386|0.57644|0.1668|-0.16784|2327.0|-1327.397348|3.2551|22.0|7.6576
21_a47|0.0|0|1|0.0|0|1.2247108|-0.010650348|-0.13650463|2|-0.034419528|-0.511216716|-0.004063946|0.057225853|1|1|-0.004332497|-0.090969103|-0.1049885469999999|-0.277479519|-0.5406500129999999|2|0.612295986|0.826796636|-0.080213904|0.0927058819999999|0.8856299320000001|0.591185263|1|-0.095249919|0.3188717339999999|-46.63227351|-53.76411184|12.83540744|0.29417845|166.049938|-30.34731959|7.244985517000001|47.95893876|-26.32173133|70.10126935|0.463113582|2691.697803|1402.202743|-10.79015808|7.071346534|13.17102891|6103.311635|-163.5167523|16.33715751|0.0|1.0|1.0|3.32|21.0|4.93|84.73|104.49|1.0|29.0|6.0|-6.58|394.38|0.0|0.0|1.0|3.43|-4.32|0.0142|4.84e-05|0.0191|3.0|0.0|0.0|1.98e-08|7.8e-06|-0.06339|3917.0|4.43|-1375.061089|-1375.028093|1014.33|316.53|0.2249|0.68296|0.68296|0.2249|-0.16158|3.6767|-1374.914223|4.9172|5.0|8.3
14b_a3|0.0|0|0|0.0|0|0.0|-0.009130444|-0.1160619169999999|3|-0.1551678719999999|-0.356087317|-0.008040839|-0.102362298|1|1|-0.004161699|-0.288944272|-0.050943323|-0.094863591|-0.575695827|3|0.882394075|0.7809478329999999|-0.133815639|-0.170297225|0.848135222|0.8255789570000001|1|-0.100993354|0.379746504|-44.49789848|-49.38772279|6.273415527999999|0.2135234869999999|104.4171556|-24.15156108|3.067822725|82.79166784|-21.76034149|57.87172082|0.487615651|2160.565755|1289.104749|-8.721397057|4.989782639|9.738358819|4803.535505|-261.0537205|8.483998032|0.0|1.0|1.0|2.5|21.0|3.71|105.82|93.25|1.0|23.0|4.0|-6.42|319.38|0.0|0.0|1.0|2.82|-3.99|0.0113|0.000103|0.0327|2.58|0.0|0.0|1.28e-07|4.08e-05|-0.06676|3.0724|2.22|-1327.514377|-1327.4859310000002|879.19|403.54|0.2276|0.70123|0.70123|0.2276|-0.12942|2.8743|-1327.398177|3.8724|0.38|6.4202
1j_a5|0.0|1|0|0.0|0|0.0|-0.003981454|-0.010620031|2|-0.115553003|-0.175183967|-0.07622096|-0.032333695|1|1|0.006957291|-0.190920568|-0.010807075|-0.0178558139999999|-0.2470489089999999|2|0.74740095|0.7862755770000001|-0.084090414|-0.0614852279999999|0.848473695|0.717355058|0|-0.074505844|0.35883584|-39.64241895|-40.01980349|10.57633738|0.152836128|82.09385267|-21.49609451|5.680936139|1.471030887|-21.29338752|54.3827755|0.469085779|2242.805131|847.5275797|-7.86442482|7.328149934|13.80288876|4618.562904|-125.1415813|14.36297201|1.0|1.0|1.0|2.66|23.0|4.21|63.69|96.98|1.0|25.0|4.0|-6.15|328.37|0.0|1.0|1.0|3.19|-4.2|0.0304|6.29e-05|0.0206|3.03|0.0|0.0|7.190000000000001e-09|2.36e-06|-0.03832|4.4331|2.61|-1065.849941|-1065.817476|959.39|300.89|0.5115|0.66182|0.6449|0.1644|-0.16813|2.2503|-1065.723417|3.0364|24.0|7.6198
3i_a32|0.0|1|1|-4.547725143|0|0.0|-0.012358668|-0.363243817|0|-0.21362765|-0.4449120629999999|-0.26785886|0.022524712|3|3|-0.0106761939999999|-0.8373173840000001|-0.054335108|-0.212967423|-0.537667101|0|0.565740817|0.833699527|-0.337053202|0.030060554|0.902293804|0.54844677|1|-0.1132851459999999|0.259644227|-49.17963359|-59.72706743|8.064907632|0.106172013|55.97682661|-31.48976464|4.252042736|0.201037767|-25.92886531|71.27609889|0.422644726|2471.4299920000003|2141.3084710000003|-12.4050588|5.826629089|10.09193014|5656.349227000001|-285.465827|11.54903146|1.0|0.0|1.0|2.49|19.0|6.29|110.94|88.28|1.0|24.0|6.0|-5.53|366.38|1.0|0.0|1.0|4.37|-5.16|0.000197|6.85e-06|0.00251|4.23|0.0|0.0|1.0900000000000001e-07|4.01e-05|-0.06518|3642.0|3.38|-1891.833327|-1891.811327|876.0|340.43|0.4765|0.70322|0.70322|0.4765|-0.1476|2494.0|-1891.790935|3.8572|6.0|8.2366
10_a1|0.0|1|0|0.0|0|0.0|-0.014135827|-0.23385288|1|0.049971022|-0.621976404|-0.020225596|0.010430299|1|1|-0.0106277489999999|0.107434253|-0.019835038|-0.042643966|-0.623957903|1|0.674381582|0.7227844929999999|-0.0369911079999999|0.017498337|0.783467165|0.658433571|0|-0.10949971|0.126889306|-65.97424138|-61.93104798|8.34295348|0.330036242|186.6625065|-35.02707638|4.718623023|64.49041745|-37.31383317|70.6564636|0.459673515|2432.447088|1768.2330920000002|-14.52342192|7.376231317999999|13.65143394|5192.858899|-377.9175542|8.725415617000001|1.0|1.0|1.0|2.18|23.0|5.06|78.87|99.61|1.0|27.0|5.0|-5.91|359.35|0.0|0.0|1.0|3.7|-4.73|0.00372|1.87e-05|0.00673|3.64|0.0|0.0|9.53e-09|3.42e-06|-0.06802|3.4067|5.81|-1223.159954|-1223.125689|979.35|363.94|0.6754|0.70345|0.70345|0.6754|-0.13576|5.3861|-1223.022387|7807.0|1.5|5.8239
13_a1|0.0|1|0|0.0|1|0.0|-0.012199718|-0.144782061|1|0.1129747169999999|-0.597786194|-0.0594321759999999|-0.084271845|1|1|-0.005924486|0.1769162319999999|-0.07665159|-0.120034915|-0.485427571|1|0.87703849|0.76714213|-0.051729721|-0.150485437|0.825117597|0.833702788|0|-0.10668313|0.207843387|-64.94184903|-62.04288975|19.62059449|0.320539533|186.4137189|-36.08180773|11.41059871|528.3795274|-37.76773325|77.55889436|0.477212829|2555.623166|1786.445642|-13.63090514|7.493979856|14.33466671|5456.353212|-242.2358135|15.51600461|1.0|1.0|1.0|2.83|23.0|3.87|80.26|104.88|1.0|28.0|5.0|-6.48|371.39|0.0|0.0|1.0|3.23|-4.34|0.0192|4.58e-05|17.0|2.94|0.0|0.0|1.14e-08|4.24e-06|-0.04962|4.0783|3.17|-1238.395767|-1238.367298|1035.04|359.55|0.5339|0.65363|0.69782|0.3535|-0.13921|2.7595|-1238.22919|3.9446|0.26|6585.0
