molecula|SddssS|n9FaHRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|pIC50|pIC50
9_a4|0.0|0|0.0|1|7.535296702|1|1.300485838|2.130445484|-0.211556011|-0.00136737|5.4161004020000005|2|-0.064266379|-0.091393763|10.92992723|-0.0454860859999999|1|0.009731833|-0.030976753|-0.076824065|2|0.625717993|0.801082857|-0.151437311|-0.072130166|0.861113198|1|0.937102792|-0.069566741|0.472497372|0.009037784|-28.63837014|-37.85762102|4.918284148|13.6577411|0.062897208|-0.025885299|-20.60179129|-15.58475436|43.71760622|33.55665428|2359.945586|-605.7219363|-7.665782805|0.207109566|5.744374392999999|0.777625327|17.76608225|0.010768243|-318.7769026|763.9415367|489.7528555|5.859985199|1.0|1.0|1.0|0.0|3.18|3.37|21.0|5.07|43.6|3.15|2.0|0.0|0.0|1.0|-4.76|3.0|-5.56|0.0|1.0|4.17|-5.15|7.06e-06|4.14|0.0|2.49e-06|-0.05256|4.7284|3.87|-1489.554198|586.24|308.91|0.1217|262.21|430.12|0.5182100000000001|0.6464|-1489.36688|-0.16948|4.4343|-1489.41872|7.3188|7.3188
16a_a23|0.0|1|0.0|2|7.423568444|1|1.197962324|3.411338761|-0.0147904689999999|-0.0054940769999999|5.351858133|3|-0.302174246|-0.088255625|10.31321796|-0.071458049|2|0.01226642|0.115499047|-0.335065967|2|0.765869487|0.8323974470000001|0.154144584|-0.116894582|0.890165467|1|0.934837094|-0.07288672|0.181301571|0.021379172|-26.53751114|-47.06687604|13.80568132|9.922436905|0.0651629059999999|-0.025724725|-30.39361398|-17.13669862|65.21027197|40.34319246|2924.629647|-847.2037686000001|-10.72715788|0.414079278|8.024409307|0.981208279|28.35168303|0.02809646|-110.9672657|1445.935835|668.3493171|18.14339594|1.0|0.0|0.0|1.0|3.94|0.0|20.0|2.52|108.26|2.04|1.0|1.0|0.0|2.0|-4.58|4.0|-7.02|0.0|0.0|1.85|-4.31|4.86e-05|2.66|0.0|0.0023|-0.0502|1.6239|2.49|-1685.913359|670.04|763.49|0.2066|763.49|555.21|0.96307|0.96307|-1685.580443|-0.07625|11.6254|-1685.6419010000002|7.4037|7.4037
16b_a32|-3.3094926630000003|1|0.0|0|7.765993078999999|0|0.2980105389999999|0.0|0.0873104119999999|-0.008469352|5.733341277|0|-0.423467596|-0.018753196|10.31100078|-0.0657820279999999|3|-0.00180101|-0.023602065|-0.222700615|0|0.745820612|0.852956281|0.056127969|-0.098450203|0.907055332|1|0.7465375040000001|-0.1083060409999999|0.559199331|0.015808858|-56.84546999|-69.39772428|10.12961779|53.96132589|0.253462496|-0.0345657579999999|-44.4669946|-36.42406481|80.37824892|66.97508778|3037.795494|-1040.965864|-14.19159402|0.252363732|6.466656381|0.709394251|29.62431176|0.017136832|-317.3487516|1392.342653|597.8890744|10.98052464|1.0|1.0|1.0|2.0|3.71|2.48|19.0|4.88|165.49|0.41|1.0|0.0|1.0|1.0|-6.28|6.0|-6.72|1.0|1.0|3.26|-4.55|2.84e-05|3.14|0.0|1.1e-05|-0.05946|3.6211|6.37|-2315.990437|676.92|342.39|0.2849|342.39|567.01|0.70233|0.70233|-2315.757928|-0.14995|4.4055|-2315.819979|7.7696|7.7696
8b_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420757|0.0|0.113639567|-0.009362305|5.733341277|0|-0.458752924|-0.024375676|10.31100269|-0.0684566009999999|3|-0.001662219|-0.014634534|-0.1534110109999999|0|0.788133615|0.845443342|0.060636167|-0.1152380009999999|0.8966299409999999|1|0.788218098|-0.108971309|0.253018806|0.016711528|-53.36442734|-68.4085006|10.49093175|102.4297669|0.211781902|-0.03079624|-42.94454179|-33.50038167|81.73293254|63.85535908|2573.703546|-889.3105078|-12.13650094|0.330850796|8.10555784|0.845546757|28.89166873|0.021225152|-212.3722924|1329.016762|557.1050635|13.32443194|1.0|1.0|1.0|2.0|3.46|3.04|19.0|4.19|140.04|1.1|1.0|0.0|1.0|1.0|-5.83|4.0|-6.44|1.0|1.0|3.61|-4.39|4.06e-05|3.22|0.0|8.86e-06|-0.05404|3.5442|4.22|-1880.77142|671.54|349.82|0.2943|349.82|558.16|0.70285|0.70285|-1880.539698|-0.14717|846.0|-1880.602014|7.9208|7.9208
4b_a49|0.0|0|0.0|1|7.535296702|1|1.343847828|2.075628989|-0.109946885|-0.0074627159999999|5.4161004020000005|2|-0.402986655|-0.033486358|10.92776533|0.02907541|1|0.002557204|-0.10158752|-0.089371493|2|0.720824193|0.798826417|0.005818676|0.049923437|0.852400617|1|0.7581492670000001|-0.090284437|0.438784865|0.0241270029999999|-56.45224362|-55.5653235|14.84890147|41.97072627|0.241850733|-0.030696709|-34.19753462|-34.74338731|71.2971749|71.30114509|2708.998101|-944.6104994|-11.62716177|0.354669161|7.588962922|0.915225186|29.27523192|0.02556165|-178.8869784|1463.761596|600.3287567000001|15.73185141|1.0|1.0|1.0|1.0|3.37|3.1|21.0|3.26|90.13|1.66|1.0|0.0|0.0|1.0|-3.81|6.0|-7.12|0.0|1.0|2.8|-3.88|0.000132|2.28|0.0|3.570000000000001e-05|-0.06731|4.6422|3.56|-1333.063439|664.86|331.39|0.2856|267.08|509.78|0.4151899999999999|0.68242|-1332.800229|-0.15635|1.8265|-1332.8586269999998|7.1024|7.1024
3f_a32|0.0|1|0.0|0|7.773594467000001|0|0.6094207770000001|0.0|0.0067550119999999|-0.00611496|5.733341277|0|-0.275173181|-0.113189563|10.31100273|-0.110286539|3|0.002565215|-0.112493266|-0.133675401|0|0.833981748|0.820782305|-0.110248899|-0.1743238839999999|0.871865543|1|0.874026684|-0.097374443|0.3217719189999999|0.011897886|-41.40131823|-54.8993954|6.707989266|47.97543149|0.125973316|-0.030139709|-30.95210106|-23.34192893|61.47296003|48.1093075|2273.466801|-713.6921402|-9.580412233|0.21080172|6.153728636|0.770463268|21.53155987|0.011659458|-326.0981041|904.3255145|475.3634141|6.573564628|1.0|1.0|1.0|1.0|3.9|3.31|19.0|5.63|110.94|2.18|2.0|0.0|0.0|1.0|-6.89|3.0|-5.03|0.0|1.0|4.63|-5.4|3.96e-06|4.83|0.0|1.73e-05|-0.05315|3.5569|3.92|-1712.0610190000002|604.9|348.58|293.0|348.58|488.74|0.70255|0.70255|-1711.863611|-0.1474599999999999|3.4678|-1711.9193289999998|8.0458|8.0458
12q_a30|0.0|0|-4.76444841|0|7.412764017000001|2|0.60498366|0.0|0.144208934|-0.015322396|5.351858133|2|-0.873376576|0.004165554|10.31162828|-0.021542639|1|-0.004395528|-0.0483777279999999|-0.226973911|1|0.613786308|0.816138015|0.01661722|-0.032887649|0.867367115|0|0.845745827|-0.115589613|0.596557166|0.014790072|-59.52322773|-78.7683329|10.07866809|82.72757145|0.154254173|-0.045799658|-53.67653794|-40.56199584|90.06607753|69.60189582|3305.289025|-1654.134991|-21.2680622|0.179359278|7.346842839|0.900207238|38.03137394|0.016579022|-437.0000797|2015.662819|696.6414817000001|11.29774462|1.0|1.0|0.0|1.0|4.73|0.0|17.0|4.78|90.88|2.82|2.0|0.0|0.0|1.0|-6.7|8.0|-5.66|0.0|0.0|3.42|-5.92|1.2e-06|5.05|0.0|3.19e-05|-0.05105|5.0573|5.52|-1988.033527|713.16|355.93|0.1817|245.16|537.96|0.34138|0.68516|-1987.781386|-0.14792|5.5755|-1987.847256|7.4449|7.4449
9_a15|0.0|0|0.0|0|0.0|0|1.419941378|0.0|-0.217598467|-0.009923019|0.0|1|-0.506073953|0.05688176|10.95880687|0.005692073|0|0.003160815|0.140072812|-0.295062413|1|0.85357243|0.7059441040000001|0.088615068|0.010183805|0.742680335|0|0.846156316|-0.11668349|0.416635119|0.032464905|-41.10356167|-65.07462414|18.10574464|105.5304352|0.153843684|-0.028575549|-36.29225274|-22.92354152|85.14415759|59.20930631|2392.3164920000004|-780.8954896|-8.88789863|0.48742253|5.485176331|0.8240935659999999|31.09118831|0.03598612|-14.02896218|1523.4682269999998|532.0914339999999|20.06953345|1.0|1.0|1.0|1.0|3.16|3.37|18.0|4.95|61.84|1.96|2.0|0.0|0.0|1.0|-5.25|5.0|-5.52|0.0|1.0|3.69|-4.81|1.53e-05|4.24|0.0|9.86e-06|-0.0258899999999999|4.3447|3.36|-1223.705126|588.55|330.74|0.2693|285.37|507.33|0.6512399999999999|0.70552|-1223.463757|-0.1565099999999999|1.4625|-1223.522216|6.9706|6.9706
47c_a18|0.0|0|0.0|0|7.03438793|1|1.251176227|0.0|0.02368001|-0.007068829|4.844187086|0|-0.537230966|-0.058748345|10.94702285|0.028947131|0|0.002674691|0.071793992|-0.320309303|0|0.784328127|0.758269842|-0.027873485|0.050944273|0.7912974190000001|0|0.8128616409999999|-0.094000037|0.246894346|0.015864085|-57.54296759|-75.57063623|12.75381432|67.68084951|0.1871383589999999|-0.0321917939999999|-60.75445536|-46.26124419|88.76073429|70.29678191|3228.879782|-1889.265906|-20.80632033|0.251001849|9.566965871|0.958059115|34.55329606|0.016406766|-400.3604527|2522.390613|1167.054827|13.19009806|1.0|0.0|1.0|3.0|4.61|0.0|18.0|2.87|97.76|2.41|3.0|2.0|1.0|1.0|-5.73|4.0|-6.61|0.0|0.0|2.42|-5.09|8.12e-06|3.98|1.0|3.42e-07|-0.0449|3.1096|7.72|-1664.753129|850.89|398.71|0.5869|398.71|790.07|0.6983199999999999|0.6983199999999999|-1664.201034|-0.12841|3.3075|-1664.277127|8.5229|8.5229
7h_a8|0.0|0|0.0|1|7.05012252|0|1.391840221|1.2793830309999998|-0.118981425|-0.00534208|4.844187086|0|-0.23505152|-0.0873792009999999|10.94341365|0.0260356679999999|1|0.00084936|-0.043606497|0.141285105|0|0.515235986|0.7051689170000001|0.095758228|0.041366689|0.7677336090000001|0|0.771011027|-0.0934764819999999|0.314190914|0.011647275|-53.71230941|-53.88211443|6.71377223|70.28953528|0.228988973|-0.041038456|-31.05895923|-30.96107949|58.94376531|60.42608164|2534.324886|-969.8780597|-13.63564064|0.107169655|7.589672923999999|0.768693264|26.49502512|0.00878112|-452.8739011|1086.29603|446.5544107|5.061650885|1.0|1.0|0.0|1.0|3.12|3.2|23.0|5.49|61.58|4.27|2.0|0.0|0.0|1.0|-5.68|4.0|-5.27|0.0|1.0|4.63|-5.5|3.16e-06|4.66|0.0|1.31e-06|-0.06799|3.9282|6.81|-1285.182226|593.53|315.62|0.3885|315.62|500.94|0.6963199999999999|0.6963199999999999|-1285.017252|-0.16076|7.0847|-1285.0707960000002|4.9788|4.9788
8b_a31|0.0|0|0.0|0|7.765993078999999|1|0.610137861|0.0|-0.01883655|-0.013629145|5.733341277|0|-0.57242407|-0.211457443|10.31170011|-0.069423138|2|-0.006785954|-0.222667869|-0.092604362|0|0.928940547|0.843119174|-0.058494079|-0.1155280009999999|0.8956498159999999|0|0.6076192260000001|-0.132574249|0.281200674|0.03234629|-63.04219151|-69.24221375|16.89414614|129.8921115|0.392380774|-0.040792077|-36.1645207|-32.92631065|82.21438954|79.93633765|2189.617009|-830.906565|-11.12754483|0.296530645|6.142377144|0.920410507|30.28603362|0.02483711|-212.5400476|1181.155311|372.3224834|12.97217579|0.0|1.0|1.0|2.0|3.4|2.71|16.0|2.74|114.29|0.61|0.0|0.0|0.0|2.0|-4.05|5.0|-6.87|0.0|1.0|2.52|-3.4|0.000399|2.02|0.0|0.00061|-0.0325|3.8582|1.77|-1386.852117|566.18|321.36|0.2643|321.36|439.96|0.70036|0.70036|-1386.681003|-0.16015|3.6945|-1386.734257|5.6576|5.6576
12h_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984682|0.0|0.046965756|-0.00737961|5.351858133|2|-0.391119352|0.001698966|10.31162898|-0.072247675|1|0.002064369|-0.166613751|-0.120380857|1|0.669561738|0.831176513|0.008644634|-0.1240820219999999|0.888213143|0|0.763568404|-0.09907575|0.353607682|0.017389133|-52.88851758|-63.03519645|11.06352871|89.66095835|0.236431596|-0.038417127|-40.10503079|-33.64938551|73.14241438|63.95204629|2848.98238|-1197.668733|-15.55093031|0.202025127|8.066818026|0.881277172|30.63031164|0.015886049|-379.1625034|1500.88527|618.6004214|10.10721793|1.0|1.0|0.0|1.0|4.63|0.0|17.0|3.18|81.65|3.2|2.0|0.0|0.0|1.0|-5.39|5.0|-6.02|0.0|0.0|2.92|-5.01|9.71e-06|3.97|0.0|5.260000000000001e-05|-0.05347|5.0289|4.07|-1675.011389|672.54|353.22|0.1878|246.54|518.06|-0.26697|0.68543|-1674.777786|-0.14889|2.9684|-1674.838376|8065.0|8065.0
12am_a36|0.0|0|-4.723487246|0|7.412764017000001|2|1.240140551|0.0|0.088482802|-0.015884751|5.351858133|2|-0.921315581|-0.050505733|10.9602097|-0.037654321|1|-0.007897954|0.345949079|-0.3344729369999999|1|0.647732719|0.8344566859999999|-0.0147665219999999|-0.05754717|0.885733922|0|0.814986544|-0.118101664|0.305015372|0.017590648|-63.19394154|-81.59051640000001|12.15249658|128.69607109999998|0.185013456|-0.045928425|-56.3667958|-43.65752487|95.53118838|75.34643812|3230.6292780000003|-1713.4008440000002|-21.92042059|0.211665165|8.772646622|0.940085891|40.24894481|0.020179019|-398.3921535|2173.44302|672.4630346|13.94067198|1.0|1.0|0.0|2.0|4.81|0.0|17.0|4.04|78.43|2.04|2.0|0.0|0.0|1.0|-5.2|8.0|-6.4|0.0|0.0|2.65|-5.07|8.6e-06|3.86|1.0|3.37e-05|-0.0569799999999999|5.2317|4.86|-1645.205296|714.21|321.15|0.4894|236.99|562.14|0.40752|0.6805100000000001|-1644.952145|-0.15658|5.9258|-1645.016323|7.2218|7.2218
8k_a46|-3.737070812|0|0.1337610719999999|1|7.727094485|1|0.300205953|2.105349622|0.1436554669999999|-0.006208399|5.533389489|2|-0.397337564|-0.114070359|10.31928125|-0.038125|1|0.002202734|-0.1017929319999999|-0.050069565|2|0.73768327|0.786206898|0.095179795|-0.051289238|0.8341090329999999|0|0.7381768390000001|-0.0863473759999999|0.400181795|0.009441365|-61.98124174|-61.95565276|6.774333772|104.0919365|0.261823161|-0.033099828|-44.45419269|-44.4725532|70.036452|68.75557551|3351.548891|-1424.980013|-17.04077386|0.173430886|8.070811215|0.975803904|28.73282642|0.0112621819999999|-468.6373459|1723.969585|865.6610153999999|8.080799245|1.0|1.0|1.0|2.0|3.94|2.82|23.0|5.37|124.17|1.86|1.0|0.0|0.0|1.0|-5.74|6.0|-6.75|0.0|0.0|3.29|-5.13|7.47e-06|3.45|0.0|1.03e-06|-0.0398699999999999|5.0379|7.63|-1845.304274|742.04|302.15|0.1354|246.1|642.39|0.41618|0.5577300000000001|-1844.970617|-0.16967|3.4118|-1845.037411|6.8327|6.8327
6c_a31|0.0|0|0.0|0|7.78113851|1|0.6101347220000001|0.0|0.047405064|-0.015192833|5.733341277|0|-0.790027307|-0.00219333|10.31169965|-0.107687565|2|-0.00668344|0.2301743489999999|-0.009333123|0|0.831901219|0.790900932|-0.078059285|-0.172780048|0.846458013|0|0.641197273|-0.126324613|0.138124296|0.03173578|-76.54198229|-79.97295595|20.09112958|163.6316745|0.358802727|-0.044739967|-50.62888027|-48.45681657|93.4208388|96.63311186|2837.949799|-1359.540251|-17.93106176|0.234676081|8.102804662|0.8061548709999999|37.00884624|0.0212421629999999|-335.9398876|1776.424619|597.3075924999999|13.44788285|1.0|1.0|1.0|2.0|3.67|3.13|22.0|4.26|131.36|1.58|2.0|0.0|0.0|1.0|-6.09|5.0|-6.27|0.0|1.0|3.64|-4.94|1.15e-05|3.64|0.0|7.9e-06|-0.0581799999999999|3.2974|5.08|-1691.984862|667.01|376.01|0.5028|376.01|524.56|0.7014699999999999|0.7014699999999999|-1691.734564|-0.13351|5.9253|-1691.794585|6.4685|6.4685
13a_a5|0.0|0|0.0|0|6.605297921|0|1.393002748|0.0|-0.154076582|-0.006081807|4.59511985|2|-0.328417593|-0.139517787|10.94530369|-0.025324157|1|0.003196482|-0.012798693|-0.0569177229999999|2|0.746303189|0.8045357209999999|-0.048584084|-0.048575318|0.857293078|0|0.7667501609999999|-0.0839257009999999|0.470564031|0.016739606|-57.31787843|-54.03141848|10.77696869|126.2663658|0.233249839|-0.0279752339999999|-34.78546088|-36.90128585|72.13276165|68.09484712|2657.14588|-918.5341141|-11.59515363|0.401208461|8.571729592999999|0.854865353|30.07803494|0.02811638|-127.2041084|1533.979782|620.5697596|18.10134317|1.0|1.0|1.0|2.0|3.07|2.46|23.0|3.58|92.79|0.95|2.0|0.0|0.0|1.0|-3.77|5.0|-7.18|0.0|1.0|2.71|-3.74|0.000184|2.19|0.0|5.02e-07|-0.05534|4.6285|3.81|-1313.167422|688.18|294.45|0.5953|267.87|567.51|0.41806|0.50037|-1312.907813|-0.17364|3.3414|-1312.968936|7041.0|7041.0
12e_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984231|0.0|-0.0026669809999999|-0.0077937519999999|5.351858133|2|-0.444243861|0.005418617|10.31162844|-0.055954785|1|0.0053380919999999|-0.018475151|-0.154412059|1|0.838579475|0.8246767140000001|0.002248768|-0.097868612|0.876441789|0|0.816703705|-0.098059338|0.407218612|0.024254701|-52.50202674|-65.04681137|16.08914569|106.2790684|0.183296295|-0.035153347|-43.14823836|-34.82676424|80.10232244|68.59117243|2920.484542|-1235.889416|-15.46823639|0.292879147|8.069355055|0.8767337279999999|32.97692061|0.022696477|-274.7836441|1747.776792|704.0353382000001|15.05551106|1.0|1.0|1.0|1.0|4.72|0.0|17.0|2.63|90.88|2.51|2.0|0.0|0.0|1.0|-5.44|5.0|-6.19|0.0|0.0|2.57|-4.93|1.19e-05|3.84|0.0|7.87e-05|-0.05044|5.0412|3.58|-1690.3021629999998|709.98|356.82|0.2055|245.94|562.76|0.3304|0.68605|-1690.030824|-0.1476|5551.0|-1690.092998|7.9431|7.9431
9d_a31|0.0|0|0.0|0|7.765993078999999|1|0.61013528|0.0|0.036844743|-0.012442213|5.733341277|0|-0.696763933|-0.0938310919999999|10.31169788|-0.021171445|2|0.000127275|-0.091744753|-0.214049412|0|0.8066174070000001|0.8343242820000001|-0.030275712|-0.0375445629999999|0.873955169|0|0.6943358040000001|-0.11958484|0.3655337879999999|0.029032453|-66.96024848|-81.53295088|19.79432796|154.8767865|0.305664196|-0.033844766|-55.58917047|-45.65350116|97.84665015|86.75457645|2654.377004|-1222.994263|-15.732784099999998|0.336380477|9.436176796|0.8433415740000001|34.77197803|0.023927395|-223.1115993|1842.914835|647.1500428999999|16.31369927|1.0|1.0|1.0|2.0|3.8|3.35|16.0|4.09|117.37|1.31|2.0|0.0|0.0|1.0|-5.61|5.0|-6.36|0.0|1.0|3.65|-4.39|4.06e-05|3.46|0.0|9.69e-06|-0.03457|3.8478|5.0|-1657.471475|727.27|322.22|0.2611|322.22|630.49|0.7006899999999999|0.7006899999999999|-1657.1791449999998|-0.15969|2.6311|-1657.245966|6.2218|6.2218
7_a4|0.0|0|0.0|1|7.535296702|1|1.343865525|2.060422336|-0.237954652|-0.001729561|5.4161004020000005|2|-0.076100699|-0.125778587|10.92992954|0.04206117|1|0.008242591|-0.162314698|-0.094000778|2|0.527072036|0.8046449179999999|0.022270259|0.0707653759999999|0.87010589|1|0.825830607|-0.071288428|0.470973822|0.01470626|-32.72992462|-35.88407105|7.402610584|14.01468959|0.174169393|-0.026733161|-18.06277106|-16.47508541|44.34066533|40.13253521|2286.169166|-538.2610657|-6.773539148999999|0.282008333|5.512905888|0.7772010559999999|18.74189807|0.016800137|-219.4585767|749.6759227000001|407.1471338|8.456594282000001|1.0|0.0|1.0|0.0|3.05|2.7|21.0|4.67|43.6|2.82|0.0|0.0|0.0|1.0|-3.81|4.0|-6.03|0.0|1.0|3.56|-4.41|3.92e-05|3.22|0.0|1.15e-05|-0.05217|4.0379|2.91|-1089.870249|538.92|307.05|0.0697|307.05|365.73|0.59702|0.59702|-1089705.0|-0.16975|3.9832|-1089.753885|6821.0|6821.0
15_a31|0.0|0|0.0|0|7.765993078999999|1|0.610137926|0.0|0.1893807519999999|-0.018913735|5.733341277|0|-0.775463115|-0.070065105|10.31169996|-0.074455342|2|-0.007631228|-0.052339921|-0.272545088|0|0.8314086070000001|0.8022000659999999|-0.0869591359999999|-0.116356616|0.8582665429999999|0|0.567108776|-0.131697567|0.287991212|0.038524836|-61.76522754|-70.00513464|20.47825449|141.1489667|0.4328912239999999|-0.041588706|-37.21191643|-32.83191294|88.05886218|82.24348203|2351.566145|-840.0616157|-11.75113151|0.358466423|6.148947296|0.873235738|34.45943505|0.03396368|-150.46712390000002|1309.458532|363.593507|18.05372755|0.0|1.0|1.0|2.0|3.31|1.64|16.0|3.0|117.37|0.41|0.0|0.0|0.0|2.0|-4.28|5.0|-6.84|0.0|1.0|2.27|-3.57|0.000272|2.18|0.0|0.000749|-0.04192|4569.0|3.9|-1460.900291|556.68|271.36|348.0|271.36|452.98|0.5241899999999999|0.5241899999999999|-1460.736142|-0.15202|5.5793|-1460.790873|5.9586|5.9586
12_a1|0.0|0|0.0|0|7.423568444|1|1.430936075|0.0|-0.0455890429999999|-0.011221829|5.351858133|1|-0.516204114|-0.0811332759999999|10.94945122|-0.051772288|1|-0.001416381|0.127560614|-0.173618873|1|0.8016064479999999|0.749817035|-0.045776997|-0.093957115|0.817998205|0|0.765121385|-0.104724018|0.210514881|0.033770552|-55.99493147|-60.78517756|19.60151089|133.6600817|0.234878615|-0.039894864|-35.28166588|-32.50125347|74.99749378|75.59644237|2592.245875|-972.562841|-13.44063462|0.275333347|7.679719277999999|0.867391557|31.95435864|0.024485753|-260.8074567|1342.083063|473.040639|14.21231622|1.0|1.0|1.0|1.0|3.29|2.72|23.0|4.41|83.82|1.67|2.0|0.0|0.0|1.0|-4.98|5.0|-6.02|0.0|1.0|3.44|-4.75|1.77e-05|3.54|0.0|2.3e-06|-0.07042|3734.0|3.67|-1216.12881|607.42|390.57|0.5867|332.04|482.51|0.69114|0.69763|-1215.922313|-0.12874|7.7454|-1215.975876|5.5302|5.5302
15_a4|0.0|0|0.0|1|7.535296702|1|1.399867493|1.956386054|-0.159419214|-0.001986535|5.4161004020000005|1|-0.077474847|-0.1979518539999999|10.94611612|0.022446689|1|0.00918585|0.097046535|-0.038707204|1|0.5118792910000001|0.772721853|0.095534883|0.036363636|0.8347553529999999|0|0.867716376|-0.073738544|0.2517542889999999|0.010893057|-29.80513879|-35.36161572|5.223809291|12.70877085|0.132283624|-0.030724393|-16.95780525|-14.29317436|40.03406565|35.02894809|1973.978183|-530.4242358|-7.065752187|0.156108698|5.459799482|0.7783994009999999|17.45960235|0.009743323|-329.8289177|628.5456843999999|324.5687005|4.672449937|1.0|0.0|0.0|0.0|3.28|3.01|17.0|4.4|30.71|3.05|0.0|0.0|0.0|1.0|-3.82|3.0|-5.6|0.0|1.0|3.61|-4.28|5.19e-05|3.49|0.0|0.000235|-0.03539|4.5048|3.8|-958.270023|512.65|294.16|0.1996|275.22|396.58|0.4778699999999999|0.56413|-958.147682|-0.17373|2.1603|-958.195344|6757.0|6757.0
8d_a12|0.0|1|0.0|0|6.580639137|1|1.283835213|0.0|0.057525383|-0.0076893469999999|4.59511985|2|-0.376778003|-0.065870394|10.94458983|-0.046326855|1|0.001575111|0.0479437859999999|0.016135176|1|0.8857286320000001|0.751098108|-0.091036025|-0.080872311|0.8078610759999999|1|0.858710112|-0.103548595|0.266886187|0.011348654|-43.27410838|-57.57034769|6.309558958999999|90.34024296|0.141289888|-0.039118358|-32.00762818|-24.05928792|64.53435462|49.58366734|2466.513191|-978.6959108|-12.09177064|0.166136296|6.93584319|0.8695567329999999|26.08195789|0.012525773|-371.2392138|1173.6881050000002|503.2240425|6.964006932|1.0|1.0|1.0|2.0|4.06|2.23|21.0|2.67|65.96|2.83|2.0|0.0|0.0|1.0|-4.58|4.0|-5.96|0.0|1.0|3.02|-4.61|2.43e-05|3.51|0.0|1.49e-06|-0.05488|4.2383|3.53|-1138.296407|600.2|331.53|0.2871|292.53|433.32|0.6661|0.4997399999999999|-1138.086709|-0.15306|2.1281|-1138.139635|7.6021|7.6021
14i_a23|0.0|1|0.0|2|7.423568444|0|1.197963212|3.2692375460000003|0.142566578|-0.010148243|5.351858133|2|-0.558153376|-0.018541856|10.31321758|-0.026731172|2|0.002496501|0.075401108|-0.033435987|2|0.77007911|0.8025091329999999|0.158023239|-0.04255066|0.864206467|1|0.777952733|-0.096562208|0.266320368|0.0214262489999999|-60.8283953|-66.02703063|14.65077903|324.811841|0.222047267|-0.039760909|-45.14777443|-41.59306642|79.20815775|75.47917433|3097.406945|-1386.567643|-18.59026006|0.221904316|8.107659819|0.915894552|34.94120504|0.019276934|-380.3109456|1782.001457|693.3423458|13.18112713|0.0|1.0|0.0|2.0|3.56|2.64|26.0|3.12|148.11|2.28|1.0|1.0|1.0|1.0|-5.21|5.0|-7.33|1.0|0.0|2.61|-4.39|4.03e-05|2.46|0.0|5.03e-05|-0.08025|3.6931|4.64|-1798.64228|715.68|335.72|0.3639|335.72|580.74|0.55606|0.55606|-1798.371346|-0.1509599999999999|5.9563|-1798.434186|8.4622|8.4622
12c_a31|0.0|0|0.0|0|7.765993078999999|1|0.6101358029999999|0.0|0.046986783|-0.013026643|5.733341277|0|-0.690412101|-0.094991098|10.311698300000002|-0.056866055|2|-0.000813398|-0.048694677|-0.223856622|0|0.8083148840000001|0.842823186|0.066071056|-0.098452311|0.8856644770000001|0|0.665463503|-0.129736755|0.343619017|0.030543026|-66.41224264|-82.33748068|19.38414321|153.400467|0.334536497|-0.036326291|-52.25551342|-42.14855504|97.28775086|85.79638585|2592.4503010000003|-1152.7247289999998|-14.63154376|0.3182913|8.091269314|0.813278739|33.81868912|0.023556702|-230.6429907|1690.934456|583.9691392000001|14.95027019|1.0|1.0|1.0|2.0|3.69|3.1|16.0|3.7|117.37|1.08|2.0|0.0|0.0|1.0|-5.23|5.0|-6.53|0.0|1.0|3.32|-4.16|6.94e-05|3.1|0.0|2.31e-05|-0.0338399999999999|3.8328|4.6|-1618.1530810000002|679.71|323.48|0.2625|323.48|578.69|0.7007399999999999|0.7007399999999999|-1617.888981|-0.15904|1.6786|-1617.951882|6.4202|6.4202
