molecula|NaaNH|n9FaHRing|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|FNSA1|FNSA2|WNSA3|PNSA2|WNSA4|FPSA1|GeomRadius|GRAV|PPSA1|FPSA5|DPSA1|Mor01p|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
38_a18|0|0|0.0|2|2|1.251175383|0.0|0.059724697|-0.00575311|0.000520558|10.94702086|-0.003893067|0|-0.0993372269999999|-0.074661643|-0.11123356|-0.498932552|0|0.719168079|-0.03302891|-0.007310849|0.751875124|0.7400818459999999|0|0.423402315|0.00838904|-61.25359673|-65.45657441|6.675707878|100.7046282|0.1689295469999999|134.4282836|-0.0322355079999999|-52.08807522|0.880927895|-2.385427574|-48.74349112|-1898.240658|-20.41289434|0.119072105|10.98254153|7261.130718|94.75345803|0.007165119|-606.2584549|1228.492038|1.0|3.0|4.53|18.0|-10.33|4.94|4.13|85.29|3.0|160.66|0.0|0.0|-6.98|38.0|508.65|0.0|3.64|5.36e-05|0.000399|5.43|0.0|1.0|4.68e-11|-0.0483699999999999|3.2241|8.95|861.93|1515.64|0.69235|0.69235|-1611.133158|0.5147|-0.13229|-0.18066|0.02653109|2.7244|7041.0|7041.0
1a_a5|0|0|0.0|1|1|1.189701889|0.0|-0.271170445|-0.001785522|0.005921049|10.9502215|-0.004213083|0|-0.123867037|0.069867374|0.114184614|-0.179831877|2|0.7427901179999999|0.11504495|-0.008431181|0.794139321|0.808272639|0|0.3602068089999999|0.008036994|-36.19957997|-38.07869556|4.047117885|83.60943679|0.166361767|83.77332129999999|-0.027665419|-19.17495143|0.7256546770000001|-1.134282187|-18.22870183|-571.1804334|-7.015226132|0.274345323|6.199179484|4005.068642|138.1496441|0.016493595|-227.2618539|403.543273|1.0|1.0|3.54|18.0|-7.15|3.08|1.42|37.81|0.0|93.49|0.0|1.0|-2.6|23.0|298.34|1.0|1.75|755.0|109.0|2.17|0.0|0.0|7.13e-08|-0.1040099999999999|4.6707|2.85|531.02|882.1|0.44868|0.54123|-951.178584|0.0126|-0.12226|-0.2262699999999999|0.028664612|6.7017|6.9706|6.9706
12b_a5|0|0|0.0|2|2|1.189701783|0.0|-0.297319874|-0.001991527|0.0068803119999999|10.94620104|-0.016614746|0|-0.033279992|-0.070406884|-0.110182753|-0.1708042239999999|2|0.779793078|0.066588785|-0.033036296|0.819417554|0.8121510009999999|0|0.350286421|0.016556707|-41.76622313|-43.25430513|10.44150403|138.67264319999998|0.172386307|108.7155967|-0.020455699|-27.27837078|0.530379611|-1.165974822|-26.33991037|-735.3231872|-8.135654442|0.4696203889999999|8.398709622|5501.255679|296.16656780000005|0.025810077|-38.31786425|727.8586176|1.0|1.0|4.05|18.0|-7.67|3.29|0.72|50.28|1.0|123.46|0.0|1.0|-2.3|30.0|397.47|1.0|1.44|2.0|143.0|1.63|0.0|0.0|2.14e-08|-0.10395|4.6156|2.24|669.05|1149.51|0.42949|0.70615|-1276.940335|0.0001|-0.06212|-0.16607|0.03447919|8.2868|7.3768|7.3768
14j_a23|0|1|0.0|0|0|1.197963927|3.278390512|0.074424082|-0.006327927|0.007671236|10.31321824|-0.055708465|2|0.087218599|-0.073945564|-0.17267308|-0.463194548|2|0.800643488|0.143567854|-0.091426449|0.864845456|0.5935522360000001|1|0.226990358|0.020485263|-40.35191855|-53.34139172|13.28905737|40.38957571|0.154547838|100.2571987|-0.034989992|-34.60325668|0.7739671709999999|-1.644529644|-26.17681598|-1066.827834|-14.72479008|0.226032829|7.83426417|6597.039681|146.63044480000002|0.017787992|-355.4521561|599.5697147999999|1.0|1.0|3.39|26.0|-7.67|3.78|4.58|105.02|2.0|120.24|0.0|1.0|-5.58|31.0|429.47|0.0|3.77|0.00114|0.00332|3.68|0.0|0.0|2.14e-08|-0.07581|3.6671|3.72|670.6|1142.37|0.65128|0.65128|-1728.9293280000002|0.3886|-0.14816|-0.2239699999999999|0.02207124|8.3233|8.3883|8.3883
13f_a6|1|0|0.0|0|0|1.429020649|0.0|-0.088329567|-0.006930367|-0.003356527|10.95053349|-0.049928822|1|0.079490516|-0.126749697|-0.223618825|-0.466314952|2|0.77199166|-0.028317736|-0.088948538|0.834167942|0.790249345|1|0.176745407|0.018554018|-49.2635105|-62.41821579999999|12.46087045|62.42897239999999|0.136777507|91.85971442|-0.032802223|-41.92004677|0.720711855|-1.672913351|-33.08535238|-1123.527884|-14.79531062|0.279288145|9.050440345|6128.208571|187.5697972|0.0196449239999999|-296.4599736|676.2770877|1.0|2.0|3.56|27.0|-10.18|5.01|4.53|103.17|1.0|123.82|0.0|0.0|-5.11|32.0|417.47|0.0|3.19|0.00323|0.00688|3.27|0.0|0.0|6.59e-11|-0.07786|4.8413|3.36|711.29|1202.78|0.49643|0.70541|-1347.018087|0.0048|-0.12805|-0.2059099999999999|0.03437105|13.9612|7.3768|7.3768
6a_a31|1|0|0.0|1|1|0.610184884|0.0|0.038376178|-0.01694403|-0.013930701|10.31170939|-0.026103465|2|0.1533239019999999|0.0006473469999999|0.001117583|-0.568500407|0|0.784022685|-0.07385392|-0.0436046509999999|0.848080284|0.803505125|0|0.259133072|0.034212524|-77.60012959|-74.23718620000001|20.08876284|157.9971748|0.42783832|251.216265|-0.045153913|-43.59027182|0.6927462990000001|-1.896464366|-45.56491046|-1113.557793|-15.56795422|0.307253701|7.516549303|5908.282843|180.411907|0.031153284|-226.3518866|479.200937|1.0|2.0|3.42|22.0|-6.96|4.68|3.69|131.36|1.0|104.73|0.0|1.0|-5.22|28.0|390.42|0.0|2.96|0.00238|0.0178|2.8|0.0|0.0|1.11e-07|-0.05563|3.5428|4.03|607.79|1028.95|0.70416|0.70416|-1613.1416|0.6404|-0.1428|-0.19843|0.04606915|11.2387|5.9586|5.9586
12w_a36|1|0|-4.750262163|2|2|1.24014105|0.0|0.081390556|-0.015825416|-0.011700732|10.96020797|-0.010726574|1|0.115646674|-0.1187503719999999|-0.3344729369999999|-0.604676196|1|0.828393514|-0.098657593|-0.016393443|0.8792981679999999|0.624142499|0|0.532980165|0.021104445|-62.34080876|-79.88912835|15.15285952|112.947763|0.171636756|123.23411609999998|-0.041210062|-57.35989379|0.70536279|-2.225343322|-44.76031023|-1597.782567|-21.24440511|0.29463721|8.365472166|7418.252264|211.5476713|0.0273396629999999|-294.8983941|672.4630346|1.0|2.0|4.82|17.0|-7.14|3.31|4.04|78.43|2.0|130.43|0.0|1.0|-5.2|34.0|465.43|0.0|2.65|0.00291|4.0|3.86|0.0|0.0|7.24e-08|-0.05326|3.8881|4.86|712.88|1198.72|0.69466|0.69466|-1644.953222|0.4508|-0.15708|-0.21034|0.0328886|7.0746|7.6383|7.6383
4a_a49|0|0|0.0|1|1|1.343847746|2.085628989|-0.076526919|-0.006602016|-1.8100000000000003e-05|10.92777282|0.018857363|1|-0.130491035|-0.037142108|-0.060391347|-0.403194204|2|0.803344301|0.0063958109999999|0.032396301|0.856023531|0.731643066|1|0.433367368|0.017143497|-57.79201133|-53.88810275|10.51443916|313.22432680000003|0.242956384|149.0098632|-0.0292876779999999|-33.05061877|0.650301539|-1.4936715669999998|-35.44496163|-916.0977468|-11.01687292|0.349698461|7.934892916|5950.370212|214.47685|0.023624093|-184.3656985|620.5697596|1.0|2.0|3.35|21.0|-7.36|3.4|2.83|92.93|1.0|114.08|0.0|1.0|-3.28|30.0|399.45|0.0|2.42|211.0|122.0|1.71|0.0|0.0|4.35e-08|-0.06461|4.7259|3.34|660.19|1128.22|0.35731|0.68042|-1312.924353|0.0789|-0.1585099999999999|-0.2231199999999999|0.04133192|4.8706|7.4949|7.4949
3f_a32|1|1|0.0|0|0|0.6094207770000001|0.0|0.0067550119999999|-0.00611496|0.001276735|10.31100273|-0.110286539|3|-0.112493266|-0.074808287|-0.133675401|-0.5487283829999999|0|0.820782305|-0.110248899|-0.1743238839999999|0.871865543|0.786074011|1|0.3217719189999999|0.011897886|-41.40131823|-54.8993954|6.707989266|47.97543149|0.125973316|71.02334697|-0.030139709|-30.95210106|0.78919828|-1.265867765|-23.34192893|-713.6921402|-9.580412233|0.21080172|6.153728636|4993.667711|118.8493262|0.011659458|-326.0981041|475.3634141|1.0|1.0|3.9|19.0|-7.31|7.18|5.63|110.94|2.0|102.66|0.0|1.0|-6.89|24.0|354.49|0.0|4.63|4.53e-05|0.0014|4.83|0.0|0.0|4.89e-08|-0.05315|3.5569|3.92|604.9|1006.92|0.70255|0.70255|-1711.863611|293.0|-0.1474599999999999|-0.2006099999999999|0.02606687|5.7161|8.0458|8.0458
19a_a38|1|0|0.0|2|2|1.297044508|0.0|-0.084389038|-0.007986407|-0.002526241|10.96083376|-0.077535135|1|0.116434494|-0.101303149|-0.217394466|-0.4342819429999999|1|0.819222745|0.031696119|-0.133130383|0.8741648479999999|0.698414933|0|0.298938581|0.022142322|-51.36166266|-64.73159672|13.23456869|137.2318698|0.252847102|151.1278869|-0.038988111|-38.69037594|0.744796537|-1.949405536|-30.69910427|-1165.168741|-13.92853534|0.255203463|6.923156054|6115.030149|152.5362948|0.020873781|-292.6320538|595.8790650000001|1.0|3.0|4.83|17.0|-6.86|3.13|2.55|81.23|1.0|125.69|0.0|1.0|-4.14|30.0|401.44|0.0|2.68|29.0|0.0272|2.78|0.0|0.0|1.4e-07|-0.05271|3.9212|3.41|628.65|1092.25|0.6329100000000001|0.68835|-1331.94466|0.0721|-0.15108|-0.20379|0.03338983|6.0223|8.0106|8.0106
25d_a34|0|0|0.0|1|1|1.433689841|1.940324546|0.128783829|-0.015046463|-0.005017781|10.95957635|0.00670464|1|-0.263924686|-0.211368416|-0.342090037|-0.605891389|1|0.7498681140000001|0.14554928|0.011919831|0.799694715|0.778903495|0|0.631894475|0.0292772039999999|-66.52770588|-82.09024497|19.36462983|174.9700398|0.325717647|215.4372954|-0.044492794|-54.29641443|0.7772035959999999|-2.358118108|-44.00298587|-1559.714654|-19.46475234|0.2227964039999999|6.933980884|6513.063805|147.36277019999997|0.019881997|-366.6979266|673.8038326000001|1.0|2.0|3.58|23.0|-8.08|3.05|3.95|90.3|1.0|119.81|0.0|1.0|-4.61|32.0|427.46|0.0|3.21|0.0104|0.0141|3.05|0.0|0.0|8.26e-09|-0.03521|4.2732|6.05|706.21|1198.19|0.6764600000000001|0.6764600000000001|-1426.243341|0.2106|-0.1771299999999999|-0.21234|0.02807001|8.0068|6.0223|6.0223
15a_a22|0|0|0.0|0|0|1.4229176680000002|1.646649187|-0.136588366|-0.0050042229999999|0.005288335|10.9464374|-0.015194063|1|0.036467904|-0.097476465|-0.165471815|-0.360663314|2|0.7392451729999999|-0.09744639|-0.027029438|0.794858486|0.655865336|1|0.410151945|0.02126757|-41.92018177|-55.4621036|14.43653926|96.58317516|0.13335968|90.52525878|-0.031425179|-37.6479704|0.702735071|-1.634109304|-28.45564196|-1109.242072|-14.47998862|0.297264929|8.157552588|6322.278103000001|201.7850124|0.0216014629999999|-275.2352849|684.5377542|1.0|1.0|3.42|27.0|-9.21|3.87|4.31|85.59|1.0|124.05|0.0|1.0|-4.65|32.0|420.47|0.0|3.19|0.00945|0.00881|3.18|0.0|0.0|6.1e-10|-0.0600399999999999|5.0577|4.98|696.57|1189.31|0.41078|0.69076|-1368.0755869999998|0.0955|-0.15281|-0.21285|0.03153544|6.8666|6.8447|6.8447
1g_a5|1|0|0.0|0|0|1.4275159730000002|0.0|-0.203595168|-0.003919036|0.00683534|10.94875199|-0.0353243789999999|1|-0.019057802|-0.010807075|-0.0178558139999999|-0.242737126|2|0.7778380309999999|0.030722968|-0.067172264|0.8393686990000001|0.717355058|0|0.39389953|0.020418692|-37.59983870000001|-39.8807456|10.9506874|74.51397212|0.134079034|71.90752413|-0.027205531|-21.388323|0.61393343|-1.11542677|-20.16505667|-598.211184|-7.824996219|0.38606657|7.312498266|4639.260975|207.0502037|0.02697793|-122.2065919|422.96706330000006|1.0|1.0|2.79|23.0|-8.14|4.5|4.21|63.69|0.0|96.98|0.0|1.0|-4.03|25.0|328.37|1.0|3.09|0.0304|0.0206|3.03|0.0|0.0|7.190000000000001e-09|-0.0393|4.7822|2.61|572.15|961.17|0.4386899999999999|0.66164|-1065.675316|0.0504|-0.17042|-0.20972|0.02730461|5.2707|6.9393|6.9393
13l_a6|1|0|0.0|1|1|1.4242139390000002|0.0|0.03093879|-0.0143011819999999|-0.009326562|10.95129637|-0.086595185|1|0.144180269|-0.045794891|-0.073210645|-0.564860904|1|0.7908110340000001|-0.058931734|-0.1470289659999999|0.84018367|0.827754203|0|0.210844002|0.030012523|-82.24617981|-88.13242567|20.90615311|182.8275745|0.3569010139999999|248.6104661|-0.0451862259999999|-61.3913735|0.793671137|-2.53042863|-57.29112645|-1762.648513|-21.92549054|0.206328863|8.810095892|6462.086665999999|143.7247666|0.018273048|-409.1314702|741.5222707|1.0|3.0|3.64|23.0|-8.89|4.55|3.8|115.15|1.0|124.98|0.0|1.0|-5.49|33.0|441.48|0.0|3.07|0.00144|0.0075599999999999|3.39|0.0|0.0|1.29e-09|-0.04885|3.6675|5.41|735.52|1249.13|0.7002|0.70515|-1465.560303|0.0165|-0.14562|-0.19447|0.03092407|8.9893|6.4145|6.4145
14b_a23|0|1|0.0|0|0|1.197963628|3.2475997860000003|0.065240838|-0.006248709|0.007671236|10.31321824|-0.047410593|2|0.121308009|-0.073945564|-0.17267308|-0.4557487779999999|2|0.793551289|-0.00399443|-0.077808321|0.857184548|0.5935522360000001|1|0.228282196|0.020454632|-41.01458464|-53.44429544|13.26014776|40.76245006|0.153740341|99.66542762|-0.03508139|-34.64639496|0.774359705|-1.64882535|-26.58857202|-1068.885909|-14.74314679|0.225640295|7.833620016|6622.129837|146.2760938|0.01779446|-355.71896410000005|599.5697147999999|1.0|1.0|3.42|26.0|-7.67|3.78|4.58|105.02|2.0|120.24|0.0|1.0|-5.58|31.0|429.47|0.0|3.78|0.00114|0.00332|3.68|0.0|0.0|2.14e-08|-0.07803|3706.0|3.72|673.05|1142.37|0.58097|0.58097|-1728.9300010000002|0.3603|-0.15064|-0.2286699999999999|0.02188578|9.7544|8.3536|8.3536
8a_a8|1|0|0.0|1|1|1.400027874|1.4114120369999998|-0.021925912|-0.014658222|-0.0075336219999999|10.94671414|-0.0298924089999999|1|0.044579097|0.055198015|0.089375589|-0.5028388229999999|1|0.762577159|0.089031731|-0.048064085|0.8220300859999999|0.7318727540000001|0|0.22299265|0.034374791|-78.93428863|-71.12928513|20.58762475|170.9592896|0.449170525|269.0155755|-0.049054408|-42.60049244|0.76420633|-2.256502762|-47.27503672|-1351.456417|-17.59585557|0.23579367|7.533378788999999|6193.891189|141.2206861|0.025786572|-316.4749864|529.053307|1.0|2.0|3.37|23.0|-6.76|3.13|2.72|112.23|1.0|109.21|0.0|1.0|-4.4|30.0|400.39|0.0|2.56|16.0|0.0292|2.4|0.0|0.0|1.74e-07|-0.06922|4.6017|6.1|620.68|1061.5|0.4927399999999999|0.7036899999999999|-1367.539526|0.1729|-0.13015|-0.19937|0.03213899|6.8427|4.9454|4.9454
12ao_a36|1|0|0.0|2|2|1.297043885|0.0|-0.058597382|-0.007081548|0.002782748|10.94919858|-0.033032344|1|0.1523047569999999|-0.095253274|-0.1619981409999999|-0.435820128|1|0.82626942|0.040831815|-0.05785124|0.8800240009999999|0.856135378|0|0.264688501|0.017784426|-51.52001456|-67.45579866|11.76697353|85.17634667|0.167417241|110.7707502|-0.03775988|-44.63177966|0.7820981779999999|-2.039033535|-34.08795068|-1349.115973|-16.53028876|0.217901822|8.769931502999999|5943.227395|144.1736112|0.016708791|-373.2975961|698.847203|1.0|2.0|4.87|17.0|-7.01|3.62|2.42|69.2|1.0|133.84|0.0|1.0|-4.58|31.0|407.47|1.0|2.37|0.0106|0.0115|3.45|0.0|0.0|9.66e-08|-0.05455|4.6597|3.83|701.9|1190.17|0.4962|0.7045|-1310.077853|0.0033|-0.14207|-0.19662|0.03244719|7.447999999999999|7.5229|7.5229
17a_a22|0|0|0.0|0|0|1.2689202|1.866510299|-0.0422459529999999|-0.005149751|0.00220634|10.94643739|-0.005724389|1|-0.089641194|-0.076790454|-0.126659773|-0.3626566539999999|2|0.7562495659999999|0.155547571|-0.010355535|0.805071997|0.7994946709999999|1|0.345497724|0.0140462319999999|-49.30541729|-60.0620365|9.597299109|286.3611391|0.140522986|96.01444244|-0.030843667|-41.03828927|0.710958975|-1.758088991|-33.68866751|-1201.24073|-14.39939974|0.289041025|8.549622191000001|6343.687177000001|197.4916253|0.01931764|-288.28178110000005|784.2697099|1.0|1.0|4.02|27.0|-9.13|3.93|4.93|68.52|2.0|128.29|0.0|1.0|-4.75|33.0|435.5|1.0|2.25|0.0078099999999999|0.00473|3.62|0.0|0.0|7.41e-10|-0.15124|4.8502|5.13|731.19|1253.39|0.46268|0.71303|-1407.8711|0.0085|-0.06214|-0.21338|0.02170866|2268.0|7.0862|7.0862
20_a4|0|0|0.0|1|1|1.399905568|2.017439295|-0.203359312|-0.003103385|0.012265062|10.9459449|-0.059498265|1|-0.098992154|-0.064248765|-0.103098674|-0.211751813|1|0.7797803109999999|0.246357638|-0.105783279|0.8404413829999999|0.665774148|0|0.210083785|0.022933651|-29.16642156|-34.74640079|11.03865532|63.27373076|0.081852712|39.3981702|-0.0273144939999999|-16.72448692|0.6435852470000001|-1.010636274|-14.03867522|-486.4496111|-6.32818424|0.356414753|5.543543957000001|4085.683488|171.5531319|0.024334176|-138.2237887|338.71903330000004|1.0|0.0|3.23|17.0|-5.55|3.2|3.54|39.94|0.0|86.62|0.0|2.0|-3.46|22.0|289.33|1.0|2.97|0.1|0.0388|2.96|0.0|0.0|2.79e-06|-0.03048|5.1778|2.73|517.72|861.05|0.5152|0.66028|-934.103809|0.1415|-0.16699|-0.19747|0.022349042|5.5779|6.1898|6.1898
18_a15|0|0|0.0|0|0|1.435689019|0.0|-0.020185809|-0.006149666|-0.001044324|10.95986315|0.002685285|0|-0.190640601|-0.072506962|-0.145790726|-0.431836192|2|0.7162974740000001|-0.0374132629999999|0.004699248|0.765450925|0.645117465|0|0.819442071|0.007146033|-41.31992544|-55.48918283|4.370403779|40.37881101|0.163771093|100.159876|-0.035181092|-33.93632895|0.867430881|-1.723873519|-25.27062952|-1054.294474|-13.15898469|0.132569119|5.990767063|5705.360332|81.07723009|0.008781964|-449.4301265|590.2470602999999|1.0|1.0|3.37|24.0|-9.98|5.68|6.86|47.04|2.0|113.42|0.0|1.0|-6.16|29.0|385.43|0.0|5.06|0.000265|0.0004559999999999|5.42|0.0|0.0|1.0399999999999999e-10|-0.03581|4543.0|5.65|650.53|1110.18|0.6074|0.70427|-1265.556558|0.0066|-0.1579|-0.19371|0.03989594|6.5864|6.8894|6.8894
11_a33|1|1|0.0|0|0|0.609352951|0.0|-0.151505631|-0.008708023|-0.003303432|10.31100126|-0.008908194|3|0.105574347|-0.122478641|-0.232296883|-0.393892466|0|0.85401347|0.003391835|-0.014463304|0.921896958|0.781083337|1|0.229250542|0.033701864|-34.4118011|-50.94714637|16.37099833|45.43139569|0.142712759|69.3240686|-0.030847481|-24.74805685|0.552878386|-1.048814353|-16.71585694|-509.4714637|-7.278840251|0.447121614|5.24049311|4880.001461|217.193541|0.035341374|-51.37234937|335.4799765|1.0|1.0|3.19|19.0|-6.23|5.77|4.13|120.17|0.0|89.77|0.0|1.0|-5.48|22.0|328.41|0.0|3.28|0.00109|0.0136|3.28|0.0|0.0|5.92e-07|-0.05806|3.5049|1.93|506.55|858.89|0.70381|0.70381|-1669.202327|0.5408|-0.14132|-0.19938|0.02055276|4.5998|8.3188|8.3188
14z_a23|0|1|0.0|0|0|1.197960872|3.305974434|0.08752343|-0.005892861|0.009174505|10.31321795|-0.0229244|2|0.0708381429999999|-0.069023218|-0.125978901|-0.46459002|2|0.802520527|0.10796308|-0.035965909|0.8668730109999999|0.64069202|1|0.228957475|0.018337664|-40.56245532|-55.54823244|12.77192721|40.18308023|0.074698898|52.02674091|-0.03393829|-38.68856944|0.785604449|-1.595099623|-28.25118461|-1110.964649|-16.46322104|0.214395551|7.834464959|7285.13008|149.3235124|0.01612263|-397.8390333|665.6233736|0.0|1.0|3.42|26.0|-8.57|4.64|5.32|105.02|2.0|130.3|0.0|1.0|-6.77|32.0|480.37|0.0|4.49|8.18e-05|0.000354|4.83|0.0|0.0|2.6899999999999996e-09|-0.08503|4032.0|4.73|715.41|1221.92|0.66217|0.69913|-2548.895003|0.2917|-0.15195|-0.23698|0.01238131|7.9877|8.2941|8.2941
18a_a30|0|0|0.0|2|2|0.604987543|0.0|0.045071414|-0.006673169|0.005050384|10.31163887|-0.094932667|1|-0.073280844|-0.053309522|-0.094526372|-0.452377064|1|0.7885597609999999|0.003991162|-0.171895425|0.842671963|0.7961424690000001|0|0.294303776|0.017060045|-45.11907802|-59.38972262|10.62073502|79.18861306|0.14081879|87.66676984|-0.036990859|-36.97308547|0.7904991659999999|-1.812552105|-28.08889239|-1128.40473|-14.33650253|0.209500834|7.050626413|5942.293347|130.4247923|0.016012295|-361.7006453|620.9195447000001|1.0|1.0|4.75|17.0|-6.64|3.84|2.62|81.65|2.0|127.28|0.0|1.0|-5.28|29.0|398.48|0.0|2.63|0.00208|0.0056|3.87|0.0|0.0|2.3100000000000002e-07|-0.05605|3.4712|3.82|665.12|1120.46|0.69033|0.69033|-1575.54671|0.3781|-0.1418|-0.19785|0.03180853|5.2813|7.6108|7.6108
12ar_a36|1|0|0.0|2|2|1.297042582|0.0|-0.064363806|-0.007046017|0.000939229|10.95407427|-0.036002609|1|0.145909555|-0.096853381|-0.169341326|-0.4194638229999999|1|0.8371588959999999|-0.017348015|-0.064014394|0.89459881|0.8196353679999999|0|0.317338373|0.022389124|-54.80317647|-66.9989409|15.19305207|86.85924228|0.163457134|110.9204982|-0.0347392029999999|-45.46486105|0.705591187|-1.875916952|-37.18892821|-1272.979877|-15.99689556|0.294408813|8.770514183|6155.432771|199.7830951|0.0223636779999999|-279.0245523|708.5476357999999|1.0|2.0|4.86|17.0|-7.05|3.14|1.95|92.99|1.0|133.27|0.0|1.0|-3.92|32.0|420.47|0.0|1.8|0.0503|0.0515|2.33|0.0|0.0|8.95e-08|-0.0566|5225.0|3.23|717.19|1211.1|0.41433|0.67174|-1364.235126|0.2372|-0.15631|-0.21291|0.04327285|8.7322|7.6021|7.6021
14c_a22|0|0|0.0|0|0|1.42291727|1.596256692|-0.134137693|-0.005236206|0.003784292|10.9464374|0.006275578|1|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|0.773044788|-0.096749121|0.010828071|0.8353837409999999|0.639264982|1|0.6160012029999999|0.024569649|-48.57709197|-57.64986681|17.68831053|36.22825261|0.133423541|96.05497587|-0.030217952|-41.50359456|0.66168729|-1.60155147|-34.9718749|-1152.997336|-15.66173379|0.33831271|8.626337592|6882.45|243.5598613|0.024813755|-232.8055235|731.8178649|1.0|1.0|3.49|27.0|-9.28|3.9|4.18|109.38|1.0|128.77|0.0|1.0|-4.86|34.0|445.48|0.0|2.98|0.00618|0.0107|2.9|0.0|0.0|5.269999999999997e-10|-0.07399|5.7361|4.79|715.52|1241.55|0.3078|0.69113|-1460.324494|0.0694|-0.15408|-0.22807|0.03150011|9.04|6.8153|6.8153
12f_a40|0|0|0.0|0|0|0.604990261|1.768354671|-0.03356339|-0.006206277|0.008525796|10.31197207|-0.172869148|2|0.115814835|-0.033224348|-0.054891771|-0.397377446|0|0.777316288|-0.160218113|-0.271493213|0.841769186|0.605644757|1|3.43e-05|0.021549915|-37.02024147|-45.41519509|11.90644165|62.72992556|0.090006088|49.72883796|-0.032879466|-25.09213464|0.7314440520000001|-1.150781297|-20.45387851|-635.8127312999999|-10.03685385|0.268555948|8.404802652999999|5326.217734000001|148.3785764|0.0201199619999999|-255.7481174|384.1423925|0.0|0.0|3.24|20.0|-7.32|5.35|5.44|67.66|2.0|98.25|0.0|1.0|-6.58|24.0|376.26|0.0|4.76|0.0001|0.0003819999999999|5.4|0.0|0.0|4.81e-08|-0.07761|4.3313|4.77|572.63|951.55|0.6679999999999999|0.7029|-2212.222254|0.3858|-0.11765|-0.19526|0.01077929|4.8562|6.4202|6.4202
12l_a30|0|0|-4.712037416|2|2|0.60498366|0.0|0.157020295|-0.015371073|-0.00695299|10.31162828|-0.02588969|1|-0.300262845|-0.077457998|-0.226973911|-0.640870513|1|0.830875659|-0.045411075|-0.0395239879999999|0.883029843|0.593245722|0|0.37422435|0.0154211289999999|-63.31694493|-76.82494797|10.78883933|103.5499036|0.165720595|115.9404641|-0.045581702|-53.74781658|0.8218150790000001|-2.415830189|-44.29742723|-1690.148855|-22.31041443|0.178184921|9.258542907|7576.362669|124.6606826|0.016896687|-450.2927313999999|696.6414817000001|1.0|1.0|4.72|17.0|-7.18|4.43|4.78|90.88|2.0|133.96|0.0|1.0|-6.7|34.0|482.48|0.0|3.42|9.63e-05|0.000579|5.05|0.0|0.0|6.61e-08|-0.0545299999999999|5.0454|5.52|729.17|1223.54|0.39486|0.68488|-1987.782294|0.1574|-0.14944|-0.20397|0.03406276|2.9851|7.2154|7.2154
5f_a40|0|0|0.0|0|1|0.60491326|1.656591081|-0.004886759|-0.008387329|0.000663516|10.31198329|0.062183277|2|-0.155235986|0.100535344|0.18254908|-0.4644854879999999|0|0.811339477|-0.465573352|0.095322868|875.0|0.680674762|1|0.0528268609999999|0.020236763|-52.44868801|-50.68028366|9.349692674|222.1847349|0.258528569|119.4441339|-0.041135239|-23.41506245|0.814393685|-1.316327637|-24.23209217|-608.163404|-8.780648419|0.185606315|5.780627322000001|3963.475837|85.75294257|0.015000038|-290.5093357|269.0442248|1.0|1.0|3.08|14.0|-3.69|2.94|2.68|101.52|0.0|78.56|0.0|3.0|-3.97|20.0|284.34|0.0|2.23|0.0307|0.14|2.2|0.0|0.0|0.000207|-0.06227|3.8036|3.5|487.57|793.54|0.56507|0.69727|-1232.851443|0.0415|-0.13057|-0.19284|0.02389588|7.6183|6.9508|6.9508
