molecula|NaaNH|n9FaHRing|n9FaRing|NaasN|SRW09|BCUTs-1|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|GRAV|WNSA2|DPSA4|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
16a_a10|0|0|0|1|7.535296702|1.325756911|-0.00230615|5.4161004020000005|0.023926176|0.0334858389999999|-0.085711535|0.011207938|0.014886502|10.92947902|-0.0048530629999999|1|1|0.011558506|-0.133979603|0.772481675|-0.068377262|0.813036304|0.72613292|1|-0.052574986|-0.076950669|0.013872737|-36.408063|-53.28817038|9.606840334|77.68598956|0.083851314|58.06685151|6.652715932|99.81657855|0.7270593190000001|-1.615964058|63.53441386|-18.049219|0.4629532229999999|2862.681038|634.4309626|-1119.0515779999998|-12.4990447|0.272940681|15.88633689|6366.0631060000005|-774.9407716|24.82496066|-314.4761648|1539.147561|10.24624348|1.0|1.0|1.0|0.0|4.11|0.3|21.0|4.73|5.19|56.07|3.0|0.0|133.66|0.0|1.0|9.0|33.0|0.0|1.0|4.24|-5.17|6e-06|0.00264|6.76e-06|4.33|0.0|1.4e-06|5.6019|3.46|3.8718|-1395.158387|760.0|1310.44|320.22|221.33|332.0|0.6852199999999999|-0.20697|0.02819643|-1394.861824|4.6574|7.3279|7.3279
12k_a30|0|0|0|0|7.412764017000001|0.604984231|-0.007818038|5.351858133|-0.029595542|0.042739018|-0.13882907|0.0043261129999999|0.067265077|10.31162844|-0.038714845|1|1|0.0053380919999999|-0.240110949|0.830875659|0.001281277|0.883029843|0.7933543279999999|0|-0.079026221|-0.098188266|0.024177669|-52.35426525|-65.04897323|16.01752015|106.8195439|0.184916442|122.5057244|10.61148425|0.0|0.7081361979999999|-1.865577056|80.03127603|-23.31944323|0.47195436|2920.279667|539.9866061|-1235.930491|-15.44895229|0.291863802|15.93977881|6393.133321|-818.7944715|32.93073182|-275.77726980000006|1745.328787|14.9823028|1.0|0.0|1.0|1.0|4.72|0.17|17.0|3.89|2.63|90.88|2.0|0.0|133.77|0.0|1.0|6.0|31.0|0.0|0.0|2.57|-4.93|3.59e-06|0.00154|1.19e-05|3.84|0.0|7.87e-05|5.1958|3.58|3.4715|-1690.302721|710.82|1200.31|357.15|238.62|0.39318|0.6864899999999999|-0.19798|0.03357755|-1690.094082|5.0736|7.6144|7.6144
12am_a36|1|0|0|0|7.412764017000001|1.240140551|-0.015884751|5.351858133|-0.297354748|0.044036281|0.122824831|-0.011700732|-0.050505733|10.9602097|-0.037654321|1|1|-0.007897954|0.345949079|0.8344566859999999|-0.0147665219999999|0.885733922|0.624142499|0|-0.091472759|-0.118101664|0.017590648|-63.19394154|-81.59051640000001|12.15249658|128.69607109999998|0.185013456|127.81651770000002|8.395550408|1.038361162|0.788334835|-2.480134939|95.53118838|-31.72964526|0.484558903|3230.6292780000003|563.0333297999999|-1713.4008440000002|-21.92042059|0.211665165|17.01968794|7238.033439|-1183.702712|40.24894481|-398.3921535|2173.44302|13.94067198|1.0|0.0|1.0|2.0|4.81|0.17|17.0|3.31|4.04|78.43|2.0|0.0|130.43|0.0|1.0|7.0|34.0|0.0|0.0|2.65|-5.07|6.26e-06|0.00291|8.6e-06|3.86|1.0|3.37e-05|5.2317|4.86|3.8606|-1645.205296|714.21|1206.77|321.15|236.99|0.40752|0.6805100000000001|-0.21356|0.03550681|-1645.016323|8.0872|7.2218|7.2218
27_a47|0|1|1|1|6.842683282|1.216250059|-0.003631596|4.727387819|0.006768957|0.0304347829999999|-0.067535989|0.001861676|0.0427469459999999|10.95005714|0.013336016|1|1|0.002350172|-0.137440913|0.804224077|0.0436226579999999|0.8517043879999999|0.634406338|1|-0.0630454209999999|-0.079484997|0.016506051|-40.35526807|-50.87821306|10.56549582|20.73428323|0.153530114|98.27436776|6.762956126000001|3.180329084|0.700732763|-1.510214943|63.02085767|-18.2393594|0.475450742|2804.020752|541.8239522999999|-966.6860481|-11.67498331|0.299267237|13.50334344|6433.288104|-618.7741154|26.02898047|-256.9774086|1379.535965|12.14264461|1.0|1.0|0.0|2.0|3.37|0.26|21.0|4.18|5.07|67.66|2.0|0.0|125.17|0.0|1.0|5.0|31.0|0.0|1.0|3.91|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|3.7|0.0|6.55e-07|4.9358|2.97|3.8125|-1778.1049670000002|673.27|1165.54|325.21|251.19|0.40976|0.69381|-0.21594|0.02633483|-1777.891054|5.2214|5.6|5.6
3c_a32|1|1|1|0|7.765993078999999|0.6094207970000001|-0.006923974|5.733341277|-0.048337951|0.043817204|-0.0522536959999999|-0.00017094|-0.113334836|10.31100278|-0.01180891|3|3|0.00124359|-0.097512832|0.839409251|-0.003205869|0.901864778|0.774363061|1|-0.0679200029999999|-0.0943910459999999|0.015118975|-34.91603827|-48.52416391|7.772301225|59.72163595|0.1112332809999999|57.18235134|3.995552912|0.0|0.693952122|-1.038301506|57.94025396|-14.82682786|0.423167668|2152.627425|456.8935699|-533.7658031000001|-7.622115192000001|0.306047878|9.717148607|4598.027604999999|-274.3961469|21.36577928|-199.4122311|769.1680542|9.416090047|1.0|1.0|1.0|1.0|3.22|0.19|19.0|6.61|4.68|110.94|1.0|0.0|93.05|0.0|1.0|3.0|22.0|0.0|1.0|4.02|-4.91|6.65e-07|0.000217|1.22e-05|4.14|0.0|4.18e-05|3.5169|3.02|3.5169|-1633.443791|544.22|903.81|352.54|352.54|0.7034600000000001|0.7034600000000001|-0.1970599999999999|0.02415856|-1633.348356|5.0659|8.0458|8.0458
1h_a5|1|0|0|0|6.605297921|1.427564094|-0.001978474|4.59511985|-0.009075016|0.026339869|-0.02598568|0.008031558|-0.1197834419999999|10.94466758|-0.044117647|1|1|0.007357977|-0.043247682|0.780175595|0.070628165|0.8436458929999999|0.6977404359999999|0|-0.067599619|-0.069496749|0.008798715|-35.25675213|-36.2462047|4.588992214|160.0744187|0.119359774|62.25239147|2.393400474|0.484419999|0.7450549759999999|-1.111947978|44.51475742|-14.49848188|0.489507204|2107.271793|459.3001331|-579.9392753|-7.561719827|0.2549450239999999|13.14687756|4334.547353|-302.4687931|19.45961351|-255.618083|778.3845404|8.268552715|1.0|1.0|0.0|1.0|2.8|0.05|23.0|4.99|4.51|54.46|0.0|0.0|95.45|0.0|1.0|3.0|24.0|0.0|1.0|3.43|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|0.0|1.21e-06|4652.0|3.17|4.3651|-990.6346565|556.57|934.7|284.03|266.52|0.4112699999999999|0.57155|-0.21921|0.031392033|-990.523098|3.3752|7.5528|7.5528
4f_a46|0|0|0|1|7.825245291|1.134637108|-0.001035775|5.587248657999999|-0.001868546|0.045958333|-0.099507167|0.012332859|-0.056114865|10.96352592|-0.115631645|1|1|0.011806162|-0.154986658|0.74106323|-0.2076648489999999|0.7796270059999999|0.69830739|0|-0.055836642|-0.0674830959999999|0.008734825|-30.29079362|-36.60887321|4.738551282|7.730129301|0.065026794|35.27635517|2.570614463|56.50645576|0.759842275|-1.079729539|42.21890747|-11.95391778|0.424708366|2103.214727|507.213176|-585.7419712999999|-6.484875252999999|0.240157725|9.828175385|4661.569032|-317.7588874|15.73210412|-281.9234274|770.8731021000001|5.6100342670000005|1.0|1.0|1.0|0.0|3.88|0.38|17.0|4.56|4.71|43.6|1.0|0.0|101.54|0.0|1.0|3.0|25.0|0.0|1.0|3.76|-4.58|4.18e-05|0.0139|2.62e-05|3.77|0.0|2.04e-05|4548.0|3.87|4548.0|-1033.550809|591.51|1020.33|272.61|272.61|0.69208|0.69208|-0.2202599999999999|0.02238723|-1033.36869|3.7419|6.7375|6.7375
9d_a40|0|0|0|1|7.515889085|0.604992329|-0.003961493|5.4161004020000005|-0.022152094|0.045555556|0.153818743|0.011823978|0.15723868|10.3119722|-0.137738587|2|2|0.010101686|0.259969752|0.7572844040000001|-0.3969541689999999|0.8221990920000001|0.55759121|1|-0.060319196|-0.071656839|0.010749826|-31.08478865|-36.92750973|5.539796446|108.1468558|0.058372388|30.08152399|2.854868966|50.47044708|0.8664205709999999|-1.074852592|41.42218692|-16.29154841|0.467275972|2109.570685|485.2567189|-553.912646|-8.395657932|0.133579429|15.06105494|4401.742338|-285.4523697|18.80327978|-377.6610668|639.3115126|4.49467719|1.0|0.0|1.0|0.0|3.25|0.06|20.0|5.2|5.09|58.43|1.0|0.0|91.71|0.0|1.0|2.0|22.0|0.0|1.0|4.63|-5.65|7.37e-07|0.0002399999999999|2.23e-06|5.16|0.0|3.3e-05|4.6073|4.7|3.3464|-1677.551678|542.19|892.69|370.51|269.1|0.4557199999999999|0.69986|-0.20781|0.01113991|-1677.48058|7.9502|6.9706|6.9706
8d_a8|1|0|0|1|7.05012252|1.395657339|-0.0111144189999999|4.844187086|-0.155313194|0.042323232|0.071729931|-0.00267541|-0.077977198|10.94649761|-0.117111249|1|1|-0.001038264|0.111668404|0.757805416|0.0780635059999999|0.804372443|0.734212688|0|-0.1072746469999999|-0.103150936|0.028038295|-69.95878302|-67.26951954|18.28507531|57.93693239|0.306707511|200.0182229|11.92454747|92.49576602|0.675359878|-2.063018716|86.29065071|-24.91463687|0.483207744|2863.968296|452.1282556|-1345.390391|-16.2479927|0.324640122|14.52777156|6596.888351|-877.3916055999999|36.89090464|-228.7206541|1992.108851|19.02113117|0.0|0.0|1.0|2.0|3.61|0.12|23.0|3.93|3.32|112.23|1.0|0.0|121.1|0.0|1.0|6.0|32.0|0.0|0.0|3.0|-4.47|1.24e-05|0.00533|3.4200000000000005e-05|2.89|0.0|1.03e-05|4.6765|6.22|3.2963|-1447.595474|690.78|1185.65|376.13|265.12|0.62361|0.70165|-0.19757|0.03604461|-1447.354662|7.5674|4.7303|4.7303
16j_a32|1|1|1|0|7.765993078999999|0.609420735|-0.0139074189999999|5.733341277|-0.086195934|0.046788618|-0.0667943999999999|-0.002456725|-0.135618491|10.31100263|0.021997616|3|3|-0.00030659|-0.11512706|0.798237393|0.168000908|0.839271289|0.762429418|1|-0.07651119|-0.106897203|0.023266265|-54.71915795|-76.45058155|16.63953228|34.66998636|0.174011588|124.4493461|11.90023573|45.81893652|0.699790508|-1.817252458|91.93816239|-24.52188465|0.442735754|2830.682695|590.7291534|-1299.659886|-17.53752467|0.3002094919999999|13.20372234|6507.757122|-929.4888072999998|35.04175088|-285.7717513|1857.212797|15.48758085|1.0|0.0|1.0|2.0|3.86|0.33|19.0|6.49|5.24|149.27|3.0|0.0|121.3|1.0|1.0|8.0|30.0|1.0|0.0|4.25|-5.41|3.56e-08|1.57e-05|3.89e-06|4.59|0.0|7.5e-06|3629.0|5.5|3629.0|-2034.621888|729.78|1225.27|341.65|341.65|0.70207|0.70207|-0.2002799999999999|0.0283671|-2034.408854|4.0992|8.0315|8.0315
25_a12|0|0|0|0|0.0|1.404967476|-0.004103693|0.0|-0.045725323|0.038787879|-0.089297664|0.000864238|-0.025245046|10.93676625|-0.11195017|0|0|0.001783739|-0.141917694|0.638255008|-0.2430098439999999|0.688743998|0.806844014|1|-0.054734834|-0.080147596|0.004952762|-28.517955|-41.75851719|2.580489093|37.96125329|0.052062825|27.12578432|1.3444869730000002|0.0|0.917298637|-1.362509125|44.42528172|-17.31450713|0.448858246|2067.69985|493.8944271000001|-709.8947922|-9.021208163|0.082701363|9.70173342|4329.321091|-369.8695347|18.87554002|-434.8420476|773.8971409|2.666764531|1.0|1.0|0.0|1.0|2.81|0.05|22.0|4.7|5.35|37.81|1.0|0.0|99.48|0.0|1.0|3.0|24.0|0.0|1.0|4.29|-5.25|5.19e-06|0.00162|5.63e-06|4.76|0.0|5.12e-07|4.2653|4.73|3.4532|-974.6569575|560.14|945.73|359.04|290.68|0.63284|0.69029|-0.19655|0.024123749|-974.508059|2.2482|7.6576|7.6576
14n_a23|0|1|1|2|7.423568444|1.197963531|-0.0068536419999999|5.351858133|-0.027380305|0.045165485|0.079559363|0.010561248|-0.049694913|10.3132176|-0.059870135|2|2|0.010508236|0.144230149|0.802854174|0.219354173|0.861597051|0.71381683|1|-0.058928845|-0.082430028|0.027028617|-39.82324087|-55.70499288|18.26553926|97.93357279|0.10672565|72.12361433|12.34358104|97.39429807|0.6868205409999999|-1.648600566|72.09248208|-21.84509525|0.469606631|3014.591033|603.6615822000001|-1114.099858|-14.76259199|0.313179459|16.33144958|6740.54932|-752.8921912999999|31.80611809|-252.5011125|1622.112023|16.3874892|0.0|0.0|1.0|1.0|3.53|0.09|26.0|3.42|4.03|114.25|2.0|1.0|126.78|0.0|1.0|6.0|32.0|0.0|0.0|3.48|-5.02|2.32e-06|0.0010199999999999|9.57e-06|3.55|0.0|1.3699999999999998e-05|3.4217|3.23|3.4217|-1744.450916|710.48|1209.95|362.35|362.35|0.6955|0.6955|-0.2077099999999999|0.02300614|-1744.244532|7.2975|9.2441|9.2441
5b_a40|0|0|0|1|8.149890544|0.604912077|-0.0049439079999999|6.167516491000001|0.064329005|0.044946237|-0.096549823|0.008515162|0.179058252|10.31198309|0.020344828|2|2|0.006372485|-0.164084255|0.817071232|-0.400500595|0.88618123|0.503365018|1|-0.077031845|-0.091267779|0.019116586|-38.64461938|-45.78637031|9.59023102|169.18694230000003|0.118735598|59.56617021|4.811137897|49.25022097|0.829018186|-1.095213344|52.08187888|-18.31454812|0.477304896|2126.9310920000003|442.1045286|-549.4364437|-9.187872156|0.1709818139999999|12.47657231|4813.179854|-275.6361647|22.09185326|-330.1175669|662.7555978999999|6.2955085660000005|1.0|0.0|1.0|0.0|3.13|0.21|14.0|4.93|4.39|75.5|1.0|1.0|84.17|0.0|2.0|3.0|21.0|0.0|1.0|3.83|-4.84|3.69e-06|0.00125|1.44e-05|4.14|0.0|0.00191|3.9759|5.62|3.9759|-2096.782087|515.23|847.01|311.84|311.84|0.59928|0.59928|-0.23068|0.01471235|-2096.757832|9.3069|7.1938|7.1938
3b_a32|1|1|1|0|7.758333467000001|0.609420808|-0.007388108|5.733341277|-0.064476472|0.042528736|-0.0411430079999999|-0.001282231|-0.1113575119999999|10.31100281|0.10614163|3|3|0.00020567|-0.078754696|0.800396027|0.094335058|0.866250192|0.7725667079999999|1|-0.073068133|-0.100355499|0.014636992|-35.8437493|-49.22963237|7.180211702|74.63320519|0.159260619|78.12568166|3.522270202|0.0|0.764128338|-1.103910485|56.82775081|-16.40987746|0.460751087|2092.213643|412.4267349|-541.5259561|-8.049905042|0.2358716619999999|10.69254007|4448.251276|-265.6468664|21.47528975|-259.1375886|708.6845618|7.59811844|1.0|1.0|1.0|1.0|3.11|0.13|19.0|6.25|4.43|110.94|1.0|0.0|88.24|0.0|1.0|2.0|21.0|0.0|1.0|3.68|-4.65|1.86e-06|0.0005809999999999|2.23e-05|3.71|0.0|9.97e-05|3.5545|2.45|3.5545|-1594.121087|524.46|857.0|348.81|348.81|0.70257|0.70257|-0.20137|0.02589511|-1594.049677|5.7777|8.2366|8.2366
7b_a8|1|0|0|1|7.535296702|1.395658671|-0.009659873|5.4161004020000005|-0.038810124|0.040873016|-0.024156447|0.002074537|-0.052309137|10.9465091|-0.0254956129999999|1|1|0.003191529|-0.039357491|0.7812177770000001|0.048462902|0.8453887859999999|0.677544268|0|-0.101439013|-0.1000685009999999|0.033167971|-60.75943432|-59.93853201|19.86678613|145.0783004|0.277652387|166.30684230000003|11.89970852|75.93423425|0.753935657|-1.901301524|73.70461365|-24.75721974|0.4787988|2776.185773|432.6681725|-1138.832108|-14.82895606|0.246064343|14.76972982|6185.0105140000005|-682.1319788|32.83731114|-304.2022276|1510.516312|13.76608164|0.0|0.0|1.0|1.0|3.49|0.09|23.0|4.48|3.8|92.93|2.0|0.0|110.8|0.0|1.0|3.0|30.0|0.0|1.0|3.5|-4.94|5.64e-06|0.00224|1.14e-05|3.61|0.0|8.94e-06|4.5945|5.51|3.26|-1330.622441|621.4|1067.73|380.32|269.85|0.44725|0.7025100000000001|-0.20472|0.0273745|-1330.448193|12.7344|4.8687|4.8687
12x_a30|0|0|0|0|7.412764017000001|0.604984021|-0.006008579|5.351858133|-0.0335688279999999|0.043383838|-0.0606216429999999|0.00604028|0.027312213|10.31162819|-0.1066694919999999|1|1|0.006346396|-0.104089964|0.782514704|-0.062251445|0.829606585|0.803183654|0|-0.071909912|-0.091725339|0.014757946|-47.48669555|-60.57208434|9.745611551|74.51844582|0.151155723|99.81775209|6.435648079|0.0|0.824674971|-1.926232129|68.52587215|-23.12752311|0.4490846539999999|2845.417984|560.5459455|-1272.013771|-15.27257668|0.175325029|14.14885734|6359.545311|-839.9917174000001|28.04441012|-428.8071293|1542.442557|7.953787804|1.0|0.0|1.0|1.0|4.86|0.21|17.0|4.87|3.23|81.65|2.0|0.0|137.21|0.0|1.0|5.0|31.0|0.0|0.0|3.19|-5.46|9.14e-07|0.00039|3.48e-06|4.6|0.0|1.76e-05|3.4831|4.45|3.4831|-1654.40976|703.75|1211.79|355.95|355.95|0.68589|0.68589|-0.19876|0.03136007|-1654.183467|4.8197|7.6556|7.6556
9b_a31|1|0|0|0|7.765993078999999|0.610136326|-0.0141390689999999|5.733341277|-0.070525429|0.03995614|-0.045938305|-0.0050444109999999|0.014628521|10.31169871|-0.091236608|2|2|-0.001981487|-0.075191042|0.852813666|0.01752821|0.899394425|0.77051712|0|-0.103937658|-0.131125311|0.034595809|-63.73317225|-80.40427495|21.21368453|152.8702381|0.330879448|202.8908225|13.00794571|552.0968813|0.689175183|-1.835754351|95.78862992|-23.95020956|0.469546953|2534.356888|410.2957125|-1125.659849|-14.68594601|0.310824817|15.2652837|5524.468603|-690.2394625|34.75199071|-231.99935|1633.343563|15.38435497|1.0|1.0|1.0|2.0|3.58|0.32|16.0|5.26|3.5|117.37|1.0|0.0|103.36|0.0|1.0|7.0|27.0|0.0|1.0|3.0|-3.86|1.76e-05|0.00675|0.000137|2.64|0.0|5.520000000000001e-05|5.5119|4.69|3.8435|-1578.839267|663.06|1091.21|322.58|224.94|0.41622|0.70102|-0.2013599999999999|0.03769117|-1578.665571|6.8028|7.2007|7.2007
12bi_a36|1|0|0|0|7.412764017000001|1.297042566|-0.00902707|5.351858133|-0.043740597|0.043854875|0.03474497|0.000482522|-0.067142264|10.95958518|0.041834838|1|1|0.002872872|0.056936052|0.812921349|0.0997949019999999|0.858971809|0.8350231859999999|0|-0.082914301|-0.107613368|0.034602166|-57.89562053|-75.1419557|24.16125901|129.685076|0.214998882|150.12481100000002|16.87080604|0.0|0.4996603229999999|-1.614200516|101.3899049|-19.43326441|0.461975362|3044.149713|548.1337538|-1127.129336|-13.56944331|0.500339677|15.71382803|6572.410403|-787.0277122|38.89295091|0.474365004|2255.791153|26.24794923|1.0|0.0|0.0|2.0|4.97|0.21|17.0|2.83|1.9|87.66|1.0|0.0|136.74|0.0|1.0|7.0|33.0|0.0|0.0|1.75|-4.15|7.75e-05|0.0342|7.13e-05|2.62|0.0|7.11e-05|3.8855|2.68|3.6851|-1461.997992|742.94|1256.37|336.45|319.1|0.68181|0.69207|-0.2018|0.0318395999999999|-1461.75632|8.8903|7.8539|7.8539
18_a15|0|0|0|0|0.0|1.435689019|-0.006149666|0.0|-0.090130715|0.037948718|-0.094812415|-0.001044324|-0.066226471|10.95986315|0.002685285|0|0|0.000539978|-0.190640601|0.7162974740000001|-0.0374132629999999|0.765450925|0.645117465|0|-0.067562078|-0.090730185|0.007146033|-41.31992544|-55.48918283|4.370403779|40.37881101|0.163771093|100.159876|2.672871589|1.833724661|0.867430881|-1.723873519|60.86009645|-21.51621375|0.415796832|2541.440611|511.4247108|-1054.294474|-13.15898469|0.132569119|10.2545953|5705.360332|-644.79025|24.80452821|-449.4301265|1215.421882|5.370913621000001|1.0|1.0|0.0|1.0|3.37|0.08|24.0|5.68|6.86|47.04|2.0|0.0|113.42|0.0|1.0|5.0|29.0|1.0|1.0|5.06|-5.93|6.86e-07|0.000265|1.18e-06|5.42|0.0|4.01e-08|4543.0|5.65|3.8232|-1265.810138|650.53|1110.18|324.29|272.91|0.6074|0.70427|-0.19371|0.03989594|-1265.614679|6.5864|6.8894|6.8894
11b_a50|0|1|1|2|7.927685046000001|1.3979498330000002|-0.002908227|5.82008293|-0.014702942|0.038040936|-0.007722567|0.011959339|-0.218953127|10.94500697|-0.133073229|2|2|0.012037198|-0.013155246|0.800774662|-0.146696566|0.862408925|0.667956827|1|-0.0445367309999999|-0.069841183|0.019455771|-23.23499995|-36.43643854|10.1501574|7.949039772000001|0.068683675|35.832562100000004|5.295379767|86.04123302|0.642051995|-1.047617742|47.72173991|-13.01301376|0.42907551|2286.724895|485.8716402|-546.5465781|-6.788943965|0.357948005|9.979494111|4884.730303|-285.1356465|20.26785036|-148.2182458|851.2497152000001|11.28530137|0.0|0.0|1.0|0.0|3.44|0.15|20.0|3.09|3.73|48.53|0.0|0.0|99.65|0.0|2.0|2.0|25.0|0.0|1.0|2.96|-4.16|0.000263|0.0862|6.97e-05|2.9|0.0|0.000441|4.6471|3.05|3.9863|-1045.98235|560.06|955.4|311.03|266.8|0.53885|0.64477|-0.19501|0.02113855|-1045.849774|3.7922|5.7696|5.7696
12d_a40|0|0|0|1|7.515889085|0.60499064|-0.008004393|5.4161004020000005|-0.107711573|0.043185185|0.209157499|-0.000134504|0.087954209|10.31197256|-0.166080871|2|2|-0.002126898|0.3683138529999999|0.7769829840000001|-0.0065648919999999|0.845904643|0.6948809659999999|1|-0.095675903|-0.091630294|0.01171131|-50.68561427|-48.54239742|6.204226377|207.39648|0.159568585|84.53363343|3.286773518|60.80168183|0.844283549|-1.282824111|55.13932669|-20.59374436|0.470893531|2270.596857|445.2300015|-679.5935638999999|-10.90981687|0.155716451|14.88744155|5101.479206|-360.0239567|24.39197636|-364.7778083|804.9352200000001|6.596929268999999|1.0|0.0|1.0|1.0|3.23|0.0|20.0|4.59|5.02|84.45|2.0|1.0|96.16|0.0|1.0|2.0|23.0|0.0|1.0|4.21|-5.58|5.58e-07|0.0002009999999999|2.61e-06|4.75|0.0|5.2e-05|4.3959|4.14|2.7962|-2153.197255|552.57|910.58|443.4|282.05|0.55983|0.70435|-0.19369|0.0164339|-2153.123107|1.9961|7.7212|7.7212
12a_a5|1|0|0|0|7.139660336|1.338814635|-0.00166971|5.209486153|0.043132749|0.023108466|-0.0036987359999999|0.00873078|-0.114419442|10.94553751|-0.032601907|1|1|0.008649556|-0.006024869|0.779533861|0.1121034509999999|0.829536345|0.741588813|0|-0.058605038|-0.067680123|0.0081891369999999|-36.01436435|-41.59124655|5.032443973|13.74268646|0.105409104|64.77671525|3.0925714930000003|0.0|0.746785093|-1.353602454|50.40529807|-15.99663329|0.457755771|2524.410428|549.7500455|-831.8249311000001|-9.830359239|0.253214907|16.12184989|5294.775577|-511.1786804|21.42066499|-303.31208710000004|1113.8745800000002|8.814051518|0.0|1.0|1.0|1.0|3.06|0.21|23.0|5.12|4.26|57.7|1.0|0.0|119.38|0.0|1.0|5.0|29.0|0.0|0.0|3.58|-4.59|5.37e-05|0.0205|2.56e-05|3.38|0.0|5.660000000000001e-07|4.6865|2.91|4.1610000000000005|-1202.02622|667.31|1140.24|297.97|264.55|0.50831|0.67169|-0.21228|0.03567816|-1201.8082029999998|3.9457|7.7212|7.7212
13d_a5 (GW788388)|1|0|0|0|6.605297921|1.236844097|-0.005668173|4.59511985|-0.009710199|0.027375887|-0.092509033|0.002956745|-0.086484275|10.94530363|0.024793388|1|1|0.003668464|-0.14893897|0.78479342|0.024905619|0.834800344|0.71006207|0|-0.086824482|-0.0844793|0.014571846|-57.42492153|-55.87383979|9.637686167|151.3669372|0.2258962769999999|149.40573999999998|6.374277851|44.69922692|0.669182121|-1.605106706|70.45205183|-19.30187193|0.488398052|2834.036315|511.985152|-1061.602956|-12.76608229|0.330817879|15.788837|6122.792779|-702.1345259999999|28.84397435|-223.7910275|1586.418589|14.57821204|0.0|1.0|1.0|2.0|3.21|0.2|23.0|4.56|4.11|92.79|1.0|0.0|121.68|0.0|1.0|6.0|32.0|0.0|1.0|3.11|-4.35|4.429999999999999e-05|0.0189|4.5e-05|2.75|0.0|6.16e-07|4.6091|3.81|4.1706|-1390.589662|707.09|1206.73|297.28|269.0|0.42515|0.48848|-0.22841|0.04130059|-1390.355751|3355.0|7.7447|7.7447
30_a47|0|1|1|1|6.842683282|1.304327883|-0.0092264759999999|4.727387819|-0.184735553|0.038387534|0.013114301|-0.0098410169999999|-0.008774855|10.95005723|0.0467853809999999|1|1|-0.008325552|0.029343834|0.8485444809999999|-0.1340278869999999|0.913855507|0.651797437|1|-0.108232368|-0.107296835|0.022747897|-64.94243028|-64.38108459|13.64937081|350.5257774|0.32103267|192.6285289|8.190002019|76.90733636|0.679447569|-1.609452527|81.25550675|-22.9932445|0.4680850139999999|2626.927627|407.3992771|-965.7162688|-13.79658605|0.320552431|12.94704346|5852.817155|-579.456614|33.84108731|-215.3470619|1421.325667|16.87442216|1.0|1.0|1.0|2.0|3.03|0.05|21.0|2.71|3.93|98.72|1.0|0.0|104.25|0.0|1.0|5.0|28.0|0.0|1.0|2.61|-4.1|6.05e-05|24.0|7.94e-05|2.5|0.0|2.28e-05|3.7159|3.89|3.7159|-1696.12008|615.85|1032.35|333.66|333.66|0.6944899999999999|0.6944899999999999|-0.20813|0.0420327|-1695.9887|3.6487|7.9|7.9
