molecula|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|n6aHRing|MATS8s|RASA|FNSA3|PBF|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Gibbs Free Energy|IC50|pIC50|pIC50
12x_a30|0|0.0|0.0|0|7.412764017000001|2|2|0.604984021|0.044575215|5.351858133|2|0.043383838|-0.0606216429999999|0.0|0.00604028|0.027312213|10.31162819|-0.1066694919999999|1|1|-0.104089964|-0.053700437|-0.0922059569999999|1|-0.062251445|0.848844277|-0.071909912|0.398925866|74.51844582|0.151155723|99.81775209|-0.035022402|-39.99960559|6.435648079|0.0|0.824674971|-1.926232129|-31.35848986|68.52587215|57.2323071|0.4490846539999999|2845.417984|560.5459455|2374.777496|7.794822643|14.14885734|0.815160907|6359.545311|115.7782842|28.04441012|0.012044556|1542.442557|7.953787804|1.0|0.0|1.0|1.0|1.0|4.86|0.0|0.21|17.0|-7.38|81.65|3.25|2.0|137.21|0.0|-6.04|4.0|0.0|0.0|3.19|9.14e-07|0.00039|3.48e-06|0.00148|4.6|4.12e-08|1.76e-05|-0.05093|-1654.40976|703.75|355.95|0.1517|355.95|558.65|-1654.183467|22.0|7.6556|7.6556
13f_a6|0|3.440154557|0.0|0|6.842683282|0|0|1.429020649|-0.088329567|4.727387819|2|45.0|0.04505613|1.651047524|-0.003356527|-0.071478789|10.95053349|-0.049928822|1|1|0.079490516|-0.126749697|-0.223618825|2|-0.028317736|0.863222493|-0.073352505|0.176745407|62.42897239999999|0.136777507|91.85971442|-0.032802223|-41.92004677|8.368715213|0.0|0.720711855|-1.672913351|-33.08535238|75.61173794|61.72438096|0.401838426|2869.925064|579.7398537|3253.287533|9.050440345|15.13042752|0.6717890999999999|6128.208571|187.5697972|30.56694343|0.0196449239999999|1558.914115|13.19352214|1.0|1.0|1.0|1.0|2.0|3.56|2.21|0.08|27.0|-10.18|103.17|0.92|1.0|123.82|0.0|-5.11|5.0|0.0|0.0|3.19|7.74e-06|0.00323|1.65e-05|0.00688|3.27|6.59e-11|2.75e-08|-0.07786|-1347.301285|711.29|394.98|901.0|256.1|568.41|-1347.0794119999998|42.0|7.3768|7.3768
17a_a22|0|0.0|0.0|1|6.842683282|0|0|1.2689202|-0.0422459529999999|4.727387819|2|0.043274232|-0.054347074|1.67348685|0.00220634|-0.094996254|10.94643739|-0.005724389|1|1|-0.089641194|-0.076790454|-0.126659773|2|0.155547571|0.8594770140000001|-0.072161482|0.345497724|286.3611391|0.140522986|96.01444244|-0.030843667|-41.03828927|6.55749888|0.0|0.710958975|-1.758088991|-33.68866751|73.26110471|58.9027164|0.485943988|2910.035347|587.2505892999999|1934.881271|8.549622191000001|16.63169381|0.945313306|6343.687177000001|197.4916253|29.64221498|0.01931764|1689.6062539999998|13.19906822|1.0|1.0|0.0|1.0|1.0|4.02|-3.24|0.15|27.0|-9.13|68.52|2.01|2.0|128.29|0.0|-4.75|5.0|0.0|1.0|2.25|1.7899999999999998e-05|0.0078099999999999|1.09e-05|0.00473|3.62|7.41e-10|3.23e-07|-0.15124|-1408.300966|731.19|887.46|185.0|255.63|577.52|-1407.935792|82.0|7.0862|7.0862
12d_a40|0|0.0|0.0|1|7.515889085|0|0|0.60499064|0.1028826769999999|5.4161004020000005|0|0.043185185|0.209157499|0.794852923|-0.000134504|0.087954209|10.31197256|-0.166080871|2|2|0.3683138529999999|0.127299624|0.224167029|0|-0.0065648919999999|0.840431415|-0.095675903|0.0913543|207.39648|0.159568585|84.53363343|-0.038873458|-25.71599691|3.286773518|60.80168183|0.844283549|-1.282824111|-26.85139526|55.13932669|56.88984065|0.470893531|2270.596857|445.2300015|643.5166227999999|7.877041626|14.88744155|0.8899787840000001|5101.479206|82.49291335|24.39197636|0.01245259|804.9352200000001|6.596929268999999|1.0|0.0|1.0|1.0|1.0|3.23|2.94|0.0|20.0|-6.84|84.45|3.76|2.0|96.16|0.0|-6.25|2.0|0.0|0.0|4.21|5.58e-07|0.0002009999999999|2.61e-06|0.000942|4.75|1.44e-07|5.2e-05|-0.07765|-2153.197255|552.57|443.4|0.2584|282.05|435.41|-2153.123107|19.0|7.7212|7.7212
7l_a46|0|0.0|0.256706467|1|7.727094485|1|1|1.160371354|-0.2644255789999999|5.533389489|2|0.04006734|-0.203375108|0.0|0.013150047|-0.074511843|10.9642261|0.050638298|1|1|-0.331246137|-0.087877164|-0.143129469|2|-0.1237456669999999|0.907148114|-0.0565894359999999|0.253138137|8.13531199|0.092851886|44.79605077|-0.022013621|-14.63933792|2.698568452|51.39110437|0.67467081|-0.880544835|-13.17144326|38.22273917|32.8948756|0.46327253|1920.310099|437.65027010000006|1246.417766|5.273701985|9.825660656|0.863142947|4046.614178|156.9538706|15.74158869|0.016330867|629.6635476|7.878766604|1.0|1.0|0.0|1.0|0.0|3.04|2.64|0.28|17.0|-6.29|43.6|1.89|0.0|86.96|0.0|-3.18|3.0|0.0|1.0|2.86|0.000668|0.1939999999999999|0.0001889999999999|0.0548|2.61|5.19e-07|0.000151|-0.03324|-915.6081232|517.29|272.71|0.2024|272.71|414.82|-915.493986|1.94|5.7122|5.7122
11f_a5|0|2.967866825|0.0|0|6.605297921|1|1|1.370797007|-0.251797205|4.59511985|3|0.021060606|-0.083432989|0.0|0.00722997|-0.178881726|10.94877949|-0.0080939669999999|1|1|-0.1323098|-0.128153787|-0.203228986|2|-0.008110526|0.847356138|-0.068361657|0.368815548|70.39517801|0.152643862|106.23633909999998|-0.022252743|-36.14073513|10.72733576|13.29510896|0.5109475960000001|-1.268406334|-33.11311829|73.05195434|62.99140465|0.463183664|2853.401015|589.7388387999999|1125.122028|9.683662007|18.03905985|0.8628345190000001|5969.213977|340.3683339|30.31104695|0.030351311|1727.7296760000002|21.12375879|0.0|1.0|1.0|1.0|1.0|3.35|2.87|0.24|23.0|-8.67|76.16|1.03|1.0|126.79|0.0|-3.95|6.0|0.0|1.0|2.95|0.000112|0.0477|5.479999999999999e-05|0.0234|2.7|2.12e-09|9.06e-07|-0.03862|-1391.7602960000002|729.96|299.8|0.5834|278.47|579.1|-1391.50739|12.0|7.9208|7.9208
SB431542_a8|0|3.172627551|0.0|1|7.535296702|1|1|1.401734117|-0.007805495|5.4161004020000005|1|0.041909722|0.096884952|0.0|-0.0075336219999999|-0.029382296|10.94951956|-0.0453332859999999|1|1|0.156874293|0.055198015|0.089375589|1|0.229470029|0.5653298489999999|-0.128342313|0.274152231|170.1252996|0.434670151|260.1744351|-0.048754953|-44.6389196|12.44282236|89.26670319|0.7608280590000001|-2.242727845|-45.98111161|89.64885355|97.60813043|0.476091179|2801.428659|338.38158389999995|1947.072021|7.360028263999999|14.04829994|0.908729075|6203.505123|143.157805|38.35632812|0.025179219|1764.391093|15.07117296|0.0|0.0|1.0|1.0|2.0|3.35|2.75|0.05|23.0|-6.76|112.23|1.9|1.0|109.21|0.0|-4.4|5.0|0.0|0.0|2.58|3.99e-05|16.0|7.28e-05|0.0292|2.4|1.74e-07|6.96e-05|||||||||79.08|4.1019|4.1019
16e_a32|1|3.343660084|0.0|0|7.765993078999999|0|0|0.609420752|0.180914799|5.733341277|0|0.040982906|-0.04474426|2.080236877|-0.0048042729999999|-0.070351839|10.31100268|-0.01320745|3|3|-0.079817994|-0.123297852|-0.219947482|0|0.096017785|0.7903051590000001|-0.087117996|0.504569498|105.4021155|0.209694841|134.6906051|-0.037448344|-48.41036206|9.961663868|39.27920316|0.702226562|-1.760072163|-35.94239328|90.34923861|71.46633549|0.458956284|2710.157931|507.6266039|3376.1299740000004|6.573687662|12.15001203|0.848279482|6142.277629|191.2650034|34.2534974|0.023323257|1609.914378|14.98092934|1.0|0.0|1.0|1.0|2.0|3.64|3.36|0.26|19.0|-7.38|149.27|1.12|3.0|111.95|1.0|-6.59|5.0|1.0|0.0|3.77|2.58e-07|0.000107|1.7899999999999998e-05|0.0074099999999999|3.76|4.18e-08|1.73e-05|-0.0505899999999999|-1955.993572|677.82|342.37|0.2858|342.37|552.79|-1955.827194|7.0|8.1367|8.1367
14a_a23|1|0.0|0.0|2|7.423568444|0|0|1.197964042|0.050806184|5.351858133|2|0.042992424|0.0446402609999999|0.757767133|0.012219066|-0.0518554529999999|10.31321831|-0.071842463|2|2|0.083206288|-0.073893976|-0.137733142|2|0.114693804|0.918677038|-0.055677662|0.225448915|38.57988954|0.081322962|51.42774883|-0.0341809229999999|-32.12331106|7.800158102999999|80.54176247|0.7807587890000001|-1.606503401|-22.26638099|61.36268093|47.54437201|0.462434482|2816.527785|580.9612768999999|2173.7139190000003|7.668841725|14.2658736|0.8602383659999999|6269.28943|138.6457355|27.68542751|0.016707951|1301.215093|10.56592489|1.0|0.0|1.0|1.0|1.0|3.41|2.86|0.05|26.0|-7.41|105.02|3.03|2.0|120.28|0.0|-5.47|4.0|0.0|0.0|3.37|3.38e-06|0.00139|1.1e-05|0.0045299999999999|3.58|3.92e-08|1.6100000000000002e-05|-0.07379|-1629.928331|665.5|334.02|0.3764|334.02|516.58|-1629.748476|3.0|8.5498|8.5498
17f_a50|1|0.0|0.0|2|7.934155233999999|1|1|1.349854916|-0.2208117919999999|5.82008293|1|0.03135101|-0.167275895|2.187498662|0.012475826|-0.028989535|10.94501702|-0.132773563|2|2|-0.275290802|-0.247590736|-0.407467272|1|-0.132153434|0.911458734|-0.047333916|0.333180181|6.382846132999999|0.088541266|54.44410182|-0.026836447|-28.30463221|6.206439227000001|82.90209608|0.721122105|-1.422331714|-17.89709978|55.9791334|39.19906437|0.472769049|2582.272632|560.4567739|1929.981543|7.200480876|13.65716648|0.896702|5579.97966|171.48226169999998|22.88344084|0.01617809|1212.822364|9.947921993|1.0|1.0|1.0|1.0|0.0|3.81|2.97|0.26|20.0|-6.38|51.77|2.09|1.0|116.81|0.0|-3.58|4.0|0.0|1.0|2.92|0.000266|102.0|7.57e-05|0.0291|2.83|4.15e-07|0.00016|-0.0336399999999999|-1219.2481369999998|653.63|304.9|0.1708|304.9|564.52|-1219.02507|398.0|6.4001|6.4001
10_a47|0|0.0|0.0|0|0.0|0|0|1.381868067|-0.003570214|0.0|2|0.042276423|-0.169242585|1.329777427|-0.008120645|0.0814897|10.93671036|0.007193585|0|0|-0.349569106|-0.021926603|-0.045289209|2|-0.138304661|0.841070966|-0.076311525|0.417511484|103.41137940000002|0.158929034|84.97451737|-0.035388634|-26.77924406|2.720890925|0.0|0.801882632|-1.592488524|-21.81529334|57.59863288|45.89037038|0.411647394|2355.515804|449.6950454|1567.859561|6.277122171|10.66897998|0.699661037|5482.319019|105.9273263|23.5960035|0.014051737|1061.820157|7.51303623|1.0|1.0|0.0|1.0|2.0|3.02|2.97|0.09|22.0|-8.85|58.04|3.21|2.0|106.43|0.0|-5.75|4.0|1.0|0.0|4.41|1.77e-06|0.000638|3.18e-06|0.00114|4.8|1.4199999999999999e-09|5.110000000000001e-07|-0.0486399999999999|-1188.405988|579.86|332.97|231.0|214.9|426.55|-1188.244739|13.0|7.9|7.9
1l_a5|0|2.964063799|0.0|0|6.605297921|0|0|1.270375394|-0.244609612|4.59511985|2|0.025672515|-0.111303801|0.0|0.008244856|-0.019865028|10.94421389|-0.05139414|1|1|-0.179824092|0.0271820189999999|0.043915678|2|-0.174469948|0.890289002|-0.068685233|0.357062421|167.86839980000002|0.109710998|61.974288|-0.026512937|-21.62050954|2.506287665|0.0|0.769406114|-1.219595099|-21.91725365|45.64819758|43.23617395|0.47265823|2227.730859|502.9124512|903.1631908|7.401206343999999|14.03493287|0.896303416|4665.793689|130.25942849999998|19.46541135|0.013054186|895.4089219|7.374136537999999|1.0|1.0|0.0|1.0|1.0|2.98|2.67|0.14|23.0|-8.83|54.46|2.57|1.0|105.07|0.0|-5.04|3.0|0.0|1.0|4.06|9.06e-06|0.00308|1.04e-05|0.00356|4.19|1.4800000000000003e-09|5.02e-07|-0.04149|-1069.261615|609.85|283.95|0.4921|267.19|486.81|-1069.101032|32.0|7.4949|7.4949
4e_a46|0|0.0|0.092094405|1|7.825245291|1|1|0.300205548|0.1369980459999999|5.587248657999999|2|0.041636905|-0.08224348|0.0|-0.001404912|-0.058626723|10.31928077|-0.05803828|1|1|-0.135489528|-0.030065705|-0.049530834|2|0.075271624|0.753715041|-0.0835371459999999|0.68427144|105.0139519|0.246284959|186.9007941|-0.030951758|-48.825259|6.145520557|20.27041189|0.7951078540000001|-1.949960781|-48.10898007|73.87174786|71.49283399|0.4753010039999999|3411.457836|571.9794684|3129.575458|7.906917146|15.06943449|0.905854609|7615.063066|155.48860530000002|29.54149986|0.0125621839999999|1861.114491|9.533193534|1.0|0.0|0.0|1.0|2.0|4.5|2.68|0.27|23.0|-8.81|124.17|2.06|2.0|137.28|0.0|-6.08|6.0|1.0|0.0|3.5|8.29e-07|0.000405|3.92e-06|0.00191|3.78|1.56e-09|7.64e-07|-0.03893|-1884.613031|757.1|296.81|0.4814|292.1|655.69|-1884.324182|154.0|6.8125|6.8125
13l_a6|0|3.433158672|0.0|0|7.412764017000001|1|1|1.4242139390000002|0.03093879|5.351858133|1|0.0408037829999999|0.090187973|0.0|-0.009326562|-0.037558466|10.95129637|-0.086595185|1|1|0.144180269|-0.045794891|-0.073210645|1|-0.058931734|0.643098986|-0.118071236|0.210844002|182.8275745|0.3569010139999999|248.6104661|-0.0451862259999999|-61.3913735|14.56282911|118.3485042|0.793671137|-2.53042863|-57.29112645|100.8610837|103.1523329|0.4257335779999999|2967.923804|447.9705372|3127.831037|8.810095892|15.34147837|0.7413520309999999|6462.086665999999|143.7247666|39.65857501|0.018273048|2220.880201|12.72865798|1.0|1.0|1.0|1.0|3.0|3.64|2.22|0.16|23.0|-8.89|115.15|1.39|1.0|124.98|0.0|-5.49|5.0|0.0|0.0|3.07|3.26e-06|0.00144|1.7100000000000002e-05|0.0075599999999999|3.39|1.29e-09|5.7e-07|-0.04885|-1465.865882|735.52|349.26|0.3115|338.07|578.91|-1465.624566|385.0|6.4145|6.4145
8a_a32|1|3.217128449|0.0|0|7.773594467000001|0|0|0.609420757|-0.0755556459999999|5.733341277|0|0.04008547|-0.0281981579999999|2.059960334|-0.003484915|-0.020716518|10.31100269|-0.128684642|3|3|-0.050766252|-0.0852122769999999|-0.1534110109999999|0|-0.184419911|0.814553726|-0.083474428|0.221908108|73.64907732|0.185446274|116.298071|-0.035678106|-43.03057598|7.205629442999999|66.81560596|0.7490845290000001|-1.641192863|-32.82934751|79.73671389|63.83886888|0.480024324|2574.085885|510.8273411|3312.822051|7.420041446|14.26997798|0.923166883|5659.295213|157.3554684|29.86932167|0.017733503|1373.988797|11.12113054|1.0|1.0|1.0|1.0|2.0|3.48|3.67|0.26|19.0|-7.65|140.04|1.37|2.0|110.69|1.0|-6.82|4.0|1.0|0.0|4.07|1.5199999999999998e-07|6.03e-05|1.02e-05|0.00406|4.17|2.23e-08|8.86e-06|-0.06166|-1880.767206|667.29|348.07|0.4315|348.07|566.07|-1880.595748|45.0|7.3468|7.3468
3d_a12|0|0.0|0.0|0|0.0|1|1|1.28383852|0.092417272|0.0|3|0.038787879|-0.166233441|0.0|-0.00259095|-0.002185753|10.95472859|-0.058191686|0|0|-0.282667477|-0.1394967999999999|-0.237203828|2|-0.097468573|0.8547246829999999|-0.066850425|0.2443206489999999|74.39425719|0.145275317|74.63869204|-0.035063929|-25.2986621|2.9374091630000003|0.0|0.77428353|-1.437621096|-17.64609244|57.52228251|40.06333231|0.472404561|2148.979792|439.1353855|1205.356874|5.786006004|10.96674758|0.89539167|4509.417998|115.96727140000002|23.26659057|0.01611886|953.9302134|8.281452338|1.0|1.0|1.0|0.0|1.0|3.98|2.71|0.11|18.0|-7.51|50.17|2.26|0.0|100.28|0.0|-3.52|4.0|0.0|1.0|2.67|0.000302|0.0945|0.000123|0.0385|2.81|3.08e-08|9.64e-06|-0.06842|-1006.727999|548.21|328.71|0.3336|294.4|411.35|-1006.606666|25.0|7.6021|7.6021
8a_a8|0|3.150966553|0.0|1|7.535296702|1|1|1.400027874|-0.021925912|5.4161004020000005|1|0.040243056|0.027531877|0.0|-0.0075336219999999|0.010118884|10.94671414|-0.0298924089999999|1|1|0.044579097|0.055198015|0.089375589|1|0.089031731|0.550829475|-0.131795179|0.22299265|170.9592896|0.449170525|269.0155755|-0.049054408|-42.60049244|12.33026525|84.91322996|0.76420633|-2.256502762|-47.27503672|86.57328508|99.52191337|0.481294455|2802.374154|329.9007832|1746.6927010000002|7.533378788999999|14.52342059|0.927876056|6193.891189|141.2206861|38.44444383|0.025786572|1768.444416|15.44399996|0.0|0.0|1.0|1.0|2.0|3.37|2.64|0.05|23.0|-6.76|112.23|1.9|1.0|109.21|0.0|-4.4|5.0|0.0|0.0|2.56|3.99e-05|16.0|7.28e-05|0.0292|2.4|1.74e-07|6.96e-05|-0.06922|-1367.776863|620.68|399.45|0.2035|269.43|476.69|-1367.595683|11.34|4.9454|4.9454
12_a3|0|0.0|0.0|0|6.823286122000001|0|0|0.605020506|0.167987916|4.727387819|2|0.042795699|-0.120694579|2.07135708|-0.006049098|-0.045382017|10.31163031|-0.069857022|1|1|-0.218774634|0.017902469|0.032450556|2|-0.039834906|0.829399708|-0.092838926|0.101891875|239.2266101|0.170600292|80.99228663|-0.039584548|-21.667278|2.496397166|76.23910943|0.830418645|-1.345874639|-20.92463497|52.16354015|49.333524|0.463780604|2056.502939|393.75653|1064.221958|5.6343192|10.50748861|0.864908294|4400.493202000001|80.50854774|22.63041363|0.01374218|769.4340634|6.524083564|1.0|1.0|1.0|1.0|1.0|3.2|2.17|0.0|21.0|-6.89|92.93|1.6|1.0|90.49|0.0|-5.68|3.0|0.0|0.0|3.23|2.07e-06|0.000629|1.44e-05|0.0044|4.03|1.3e-07|3.9500000000000005e-05|-0.06361|-1272.152002|515.23|379.97|0.5056|379.97|361.95|-1272.058487|3548.0|5.45|5.45
12al_a36|0|3.469383582|0.0|0|7.412764017000001|2|2|1.297043737|-0.06777947|5.351858133|2|0.042739018|0.1030147719999999|0.0|0.00127667|-0.074215038|10.96020817|-0.031635802|1|1|0.172830414|-0.1430106119999999|-0.239932418|1|0.125005134|0.801179217|-0.077842923|0.2689491989999999|114.2305891|0.198820783|130.8308989|-0.035305316|-45.86257662|11.65999569|0.0|0.671084645|-1.906487074|-33.70669917|86.77628559|68.94274882|0.456856406|2843.740855|527.2034213000001|2244.88081|8.774664332|16.15533063|0.841133748|6049.668466|216.4375922|34.61874732|0.025956027|1869.412355|17.07995636|1.0|0.0|0.0|1.0|2.0|4.81|0.0|0.17|17.0|-6.69|78.43|1.72|1.0|130.24|0.0|-3.95|5.0|0.0|0.0|1.81|0.000113|0.0464|8.499999999999999e-05|35.0|2.65|2.03e-07|8.340000000000001e-05|-0.04998|-1347.479819|702.95|349.14|0.4466|319.71|554.23|-1347.257936|48.0|7.3188|7.3188
26_a20|0|0.0|0.0|1|6.842683282|0|0|1.4165417530000002|-0.000846851|4.727387819|2|0.0396875|0.1516835819999999|2.01129617|0.003085806|-0.054222344|10.93106273|-0.033102079|1|1|0.249416844|0.0346782989999999|0.057022334|2|-0.070815554|0.79337253|-0.0862808009999999|0.423153994|299.8332395|0.20662747|139.417676|-0.0327795789999999|-37.66339899|5.806030949|80.47551422|0.7848887259999999|-1.737317706|-39.28020352|65.85953426|66.82118688|0.472355054|2825.254798|535.3119506|2534.075607|7.598632688999999|14.40103379|0.8952138340000001|6221.067002000001|145.1419493|28.17896678|0.014879363|1493.485239|10.03954725|1.0|1.0|1.0|1.0|1.0|3.42|3.07|0.08|27.0|-9.18|86.69|2.47|2.0|125.0|0.0|-5.14|4.0|0.0|0.0|3.66|7.27e-06|0.00305|9.51e-06|0.00399|3.63|6.64e-10|2.780000000000001e-07|-0.05097|-1352.315376|715.27|318.77|0.2081|256.05|543.96|-1352.098465|131.0|6.8827|6.8827
12_a4|0|0.0|0.0|1|7.535296702|1|1|0.295190368|-0.1494133309999999|5.4161004020000005|2|0.0381179139999999|-0.0334644329999999|1.587386096|0.005795666|-0.093414896|10.31168324|0.028152112|1|1|-0.055590089|-0.051501982|-0.085553511|2|-0.036425699|0.805238097|-0.070256284|0.636722126|15.80191019|0.194761903|115.5823166|-0.025916226|-26.30835499|4.116653575|7.519189887|0.717772573|-1.269895089|-24.74343259|53.59101661|48.6306683|0.470780296|2927.48584|477.8721263000001|1962.933988|6.223583758999999|11.7599245|0.889574393|6390.233612|167.4891205|21.42753878|0.015603795|1049.9494|9.260141177|1.0|0.0|1.0|1.0|0.0|3.41|2.94|0.23|21.0|-7.84|86.12|2.17|1.0|113.02|0.0|-4.18|5.0|0.0|0.0|3.3|6.57e-05|0.0266|4.64e-05|0.0188|2.72|1.45e-08|5.85e-06|-0.06898|-1617.861623|640.67|325.57|0.1194|255.16|503.28|-1617.634733|9.29|5032.0|5032.0
3_a20 (SB-525334)|0|3.502142227|-0.08980269|0|6.880384082000001|0|0|1.183765089|-0.048050965|4.727387819|2|0.0526353279999999|0.001821898|1.728260385|0.001924142|-0.175513234|10.95053359|-0.119584218|1|1|0.002992397|-0.169090412|-0.277724429|2|0.087932573|0.8756647679999999|-0.061128029|0.246005838|43.70154849|0.1243352319999999|70.23182172|-0.029269046|-29.26136697|3.934338039|0.0|0.784910502|-1.375645142|-19.50382741|58.45718743|41.49386505|0.457398769|2243.481559|494.6267525|1782.992456|5.943823875|10.9543133|0.8429740729999999|4905.195832|121.495147|21.06338405|0.0117802769999999|989.9790502999998|6.654190521|1.0|1.0|1.0|1.0|1.0|3.37|2.82|0.24|21.0|-8.39|67.35|1.69|1.0|104.59|0.0|-4.85|4.0|0.0|1.0|3.63|1.42e-05|0.00489|1.88e-05|0.00647|3.74|4.07e-09|1.4e-06|-0.0671399999999999|-1086.585811|605.71|390.77|367.0|248.86|498.74|-1086.383308|162.0|6.7905|6.7905
4k_a46|0|0.0|0.173180233|1|7.825245291|1|1|1.134637098|-0.050636784|5.587248657999999|1|0.0510113959999999|-0.104665424|0.0|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|1|-0.158788415|0.008544799|0.012963356|1|-0.003017362|0.8789113709999999|-0.091943864|0.260665072|171.92614719999997|0.121088629|65.39662252|-0.0306644389999999|-25.25406274|2.052909907|0.0|0.8732380740000001|-1.471893066|-26.8180173|50.48291318|53.45751583|0.417368922|2104.876032|474.67574630000007|1912.936687|5.726809252000001|9.829220349|0.7163519709999999|4685.0322320000005|68.46061366|18.96506421|0.006892404|910.3230822|3.722397006000001|1.0|1.0|0.0|1.0|1.0|3.8|3.03|0.33|17.0|-6.61|50.94|2.84|1.0|100.96|0.0|-4.82|3.0|0.0|1.0|3.79|1.5e-05|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|2.48e-07|8.28e-05|-0.01712|-1053.433249|582.84|278.71|0.2259|228.63|500.36|-1053.249847|0.08|7.0969|7.0969
5_a47|0|0.0|0.0|0|0.0|0|0|1.304329328|0.019688132|0.0|2|0.037492877|0.003858593|1.284688504|-0.012670377|-0.002627182|10.9367109|0.045246333|0|0|0.0083528919999999|-0.019811664|-0.0428873159999999|2|0.065981732|0.807957755|-0.087763105|0.526509524|104.9032216|0.192042245|101.3974575|-0.038537768|-27.93318665|2.770107005|0.0|0.781571204|-1.502972943|-24.46654029|62.14504725|51.58499074|0.4736061789999999|2368.870941|426.5981263000001|1349.003107|5.861037845|11.13432113|0.8997183470000001|5501.708422|115.3294396|26.03444329|0.017501741|1015.343288|9.240842159|1.0|1.0|0.0|1.0|2.0|2.67|2.79|0.0|22.0|-8.68|58.04|3.26|2.0|101.51|0.0|-5.65|4.0|1.0|0.0|4.29|2.25e-06|0.000824|3.18e-06|0.00116|4.7|2.07e-09|7.590000000000001e-07|-0.05535|-1569.369195|561.61|334.35|0.2108|334.35|401.16|-1569.258939|0.02|7.7|7.7
1o_a5|0|2.923171926|0.0|0|6.605297921|0|0|1.427566509|-0.266637757|4.59511985|2|0.025987654|-0.033273504|0.0|0.0057302559999999|-0.102739602|10.94518594|-0.008511304|1|1|-0.05876042|0.038275248|0.06759341|2|-0.003561205|0.88430372|-0.079346457|0.447318682|167.3051756|0.11569628|62.16682117|-0.028770932|-21.04383087|3.827177229|1.01402588|0.699913551|-1.093295425|-22.90899675|50.11479279|49.75766514|0.470590799|2238.291862|475.1609233|833.537568|7.522366517000001|14.20898333|0.8888980340000001|4572.818263|161.2447749|22.08761368|0.020380352|839.3293197999999|10.95092849|1.0|1.0|1.0|1.0|1.0|2.81|2.2|0.0|23.0|-8.11|78.25|1.23|0.0|95.2|0.0|-4.08|4.0|0.0|0.0|2.95|8.329999999999999e-05|0.0269|8.340000000000001e-05|27.0|2.78|7.85e-09|2.54e-06|-0.07037|-1043.577386|561.04|297.38|0.3966|275.45|443.88|-1043.472984|35.0|7.4559|7.4559
9n_a24|0|2.961528903|0.0|0|6.605297921|0|0|1.388847168|-0.2452954769999999|4.59511985|2|0.024179894|-0.141205159|0.0|0.008307337|-0.036651001|10.94875265|-0.03088354|1|1|-0.22754075|-0.12451554|-0.200646773|2|0.048359202|0.904556598|-0.052106597|0.331008994|48.691073|0.095443402|64.50319929|-0.026905672|-35.50139138|8.042526681|24.72120326|0.652126509|-1.399094961|-23.79925701|67.36550766|47.11530904|0.4331595789999999|2542.730334|611.3234977000001|1361.307012|8.232847909|14.52410167|0.764164944|5356.5828|235.1021924|27.88350328|0.021951174|1449.942171|14.83518955|1.0|1.0|1.0|1.0|1.0|3.17|2.6|0.17|23.0|-8.64|66.93|1.42|1.0|114.29|0.0|-4.14|5.0|0.0|1.0|3.13|7.2e-05|0.0278|5.14e-05|0.0198|3.07|2.31e-09|8.909999999999999e-07|-0.03818|-1239.1274939999998|686.19|302.2|0.2522|252.31|587.05|-1238.917278|19.0|7.7212|7.7212
