molecula|n9FaHRing|SRW09|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|RASA|FNSA5|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|DPSA3|TASA|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
8a_a32|1|7.773594467000001|0|0.0|-0.0755556459999999|-0.010151321|5.733341277|-0.056633919|0|0.04008547|-0.0281981579999999|2.059960334|-0.497414715|-0.003484915|-0.020716518|10.31100269|3|-0.050766252|-0.0852122769999999|-0.591393096|0.788133615|0.845443342|-0.184419911|0.8966299409999999|1|0.814553726|-0.109412858|-52.34893512|11.48993376|73.64907732|0.185446274|-0.035678106|-43.03057598|7.205629442999999|-1.641192863|-32.82934751|79.73671389|63.83886888|510.8273411|3312.822051|-14.03170956|0.250915471|14.26997798|0.923166883|5659.295213|157.3554684|-645.4586397|0.017733503|-312.4144752|557.1050635|11.12113054|1.0|1.0|1.0|3.48|19.0|140.04|1.37|2.0|0.0|110.69|1.0|7.0|-6.82|27.0|4.0|0.0|1.0|-4.99|1.5199999999999998e-07|6.03e-05|0.0|0.0|8.86e-06|4.98|-1880.767206|348.07|0.70316|4.8933|-0.2061599999999999|0.03498398|7.3468|7.3468
13e_a6|0|6.842683282|0|0.0|-0.089778965|-0.006882528|4.727387819|-0.008507023|2|0.044021739|0.018376555|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|1|0.032420935|-0.126749697|-0.462344944|0.841211811|0.765593573|0.102257199|0.827254552|1|0.861676601|-0.093298845|-49.62570093|12.28502792|66.59852278|0.138323399|-0.032929004|-41.68507499|8.211609879|-1.679379203|-33.17101912|75.42629799|61.91072885|575.965487|3457.565879|-14.71237941|0.277469482|14.346067199999998|0.799234143|6147.8097210000005|185.4673146|-750.3313497|0.019543118|-297.4895642|676.2770877|13.06309302|1.0|1.0|1.0|3.51|27.0|103.17|0.92|1.0|0.0|123.82|0.0|5.0|-5.11|32.0|5.0|0.0|1.0|-4.78|7.74e-06|0.00323|0.0|0.0|2.75e-08|3.36|-1347.297639|207.04|0.38609|10.1884|-0.20804|0.03809808|7.9208|7.9208
16_a4|0|7.535296702|1|1.843196334|-0.219944434|-0.00228637|5.4161004020000005|-0.095499301|1|0.04501634|0.007101649|0.0|-0.089168424|0.0067511459999999|-0.148022089|10.94592242|1|0.020218035|-0.018051608|-0.214481956|0.490768328|0.774455255|-0.0894138519999999|0.8366279120000001|0|0.7898461090000001|-0.080093659|-36.11951685|6.761192037000001|13.51923899|0.210153891|-0.033372358|-19.42906425|3.330045338|-1.201404885|-17.789707500000002|45.11883447|42.88070889|389.0176968|1522.164774|-8.095443438|0.167538305|10.19502391|0.837568182|4520.2597670000005|82.51653675|-291.4359638|0.0115138339999999|-327.4903335|322.8922084|5.67083266|1.0|0.0|0.0|3.26|17.0|30.71|3.44|1.0|0.0|85.02|0.0|2.0|-3.92|23.0|4.0|1.0|1.0|-4.43|0.0001199999999999|0.0371|0.0|0.0|0.000134|4.05|-1057.494456|274.85|0.51149|1863.0|-0.2134|0.01638524|6.4647|6.4647
12an_a36|0|7.412764017000001|2|0.0|-0.05423417|-0.0070293469999999|5.351858133|-0.046532211|2|0.042739018|0.0966393909999999|0.0|-0.407702102|0.00285431|-0.131674913|10.33556631|1|0.170355752|-0.07550872|-0.434819796|0.906423012|0.8344566859999999|-0.009636347|0.885733922|0|0.836440154|-0.105145528|-49.67568778|11.69727417|82.43567331|0.163559846|-0.036995649|-48.0034364|7.903608682000001|-1.997765039|-33.56484523|81.70091433|61.37296195|565.1654879|2399.367452|-16.89009799|0.216487385|15.82907093|0.8042935809999999|6162.848939|146.2760938|-912.0652916|0.015771136|-383.1273396|725.9470896|10.65623343|1.0|0.0|1.0|4.85|17.0|94.5|2.51|1.0|0.0|135.47|0.0|6.0|-4.85|31.0|4.0|0.0|0.0|-4.51|1.4300000000000002e-05|0.0061|0.0|0.0|3.83e-05|3.37|-1670.452238|239.49|0.44822|4.3963|-0.21035|0.0345115999999999|7.3979|7.3979
27b_a34|0|7.412764017000001|1|2.013418486|-0.056026127|-0.010183855|5.351858133|-0.016803292|1|0.042739018|-0.106245942|0.0|-0.549928192|-0.001438963|-0.029622037|10.95430634|1|-0.175834895|-0.194619338|-0.463926296|0.820914556|0.7722228729999999|0.00102838|0.8299950709999999|0|0.783431788|-0.109683855|-57.66200309|20.42417736|150.83624440000003|0.2165682119999999|-0.037292511|-47.54648562|13.44721755|-1.864625537|-37.9644911|87.24055613|78.08618045|515.8091561000001|2431.595232|-16.16580511|0.287687241|15.39406063|0.687123753|6032.666081|189.4124225|-808.2902556|0.022820627|-279.5721769|627.4287311|15.02503259|1.0|1.0|1.0|3.54|23.0|84.99|1.83|2.0|0.0|116.33|0.0|5.0|-5.23|31.0|5.0|0.0|1.0|-4.96|5.92e-06|0.00243|0.0|0.0|2.67e-06|4.33|-1350.055377|257.4|0.47412|11.8546|-0.20649|0.03640275|6.1871|6.1871
13a_a6|0|7.412764017000001|1|0.0|-0.042110772|-0.01115741|5.351858133|-0.0265090529999999|1|0.041767677|0.031837397|0.0|-0.602500119|-0.00460563|0.0015242189999999|10.95129557|1|0.05269025|-0.10896749|-0.488098052|0.850080948|0.7722228729999999|0.090839165|0.8299950709999999|0|0.77450544|-0.113446379|-61.52313164|20.83876732|154.9639272|0.22549456|-0.040840697|-48.51283287|13.62714959|-2.042034827|-40.23198232|87.37044493|82.36189896|506.474367|2626.396685|-17.46461983|0.240087608|15.08351934|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|0.02016134|-339.9303794|627.4287311|13.18415753|1.0|1.0|1.0|3.53|23.0|95.85|1.29|2.0|0.0|116.79|0.0|5.0|-5.51|31.0|5.0|0.0|1.0|-4.99|3.11e-06|0.0012699999999999|0.0|0.0|4e-07|4.04|-1350.085889|206.87|0.4816|7.7145|-0.19987|0.02818646|7.3372|7.3372
13g_a6|0|6.842683282|0|0.0|-0.0961994219999999|-0.006574579|4.727387819|0.004767264|2|0.043020833|0.03536788|1.648997541|-0.381325604|-0.002407131|0.073394284|10.95053423|1|0.061423911|-0.12414699|-0.46487852|0.836982172|0.774238891|0.095969451|0.832753533|1|0.871972049|-0.091949419|-51.67543048|12.28038897|68.57626488|0.128027951|-0.0323525729999999|-44.57717132|8.550546653|-1.747038966|-35.98038956|76.50577593|63.95581946|607.1336751|3916.754765|-15.68456028|0.264266646|14.34268783|0.7999971709999999|6332.20768|184.0026638|-846.9662551000001|0.017929016|-328.2712049|744.1359788|12.48355309|1.0|1.0|1.0|3.61|27.0|103.17|1.13|2.0|0.0|128.63|0.0|6.0|-5.56|33.0|5.0|0.0|1.0|-5.06|2.77e-06|0.0012|0.0|0.0|1.15e-08|3.83|-1386.611265|207.09|0.38325|10.1708|-0.20806|0.03802398|6.9245|6.9245
12ad_a36|0|7.412764017000001|2|0.0|-0.040810025|-0.01083262|5.351858133|-0.073048351|2|0.040787037|0.046496301|0.0|-0.649957196|-0.001148437|-0.0072527669999999|10.95445455|1|0.077659878|-0.136151085|-0.478461478|0.817851296|0.832674224|0.1563642469999999|0.8846605|0|0.760267769|-0.107772644|-58.34300549|21.78471426|94.12528108|0.239732231|-0.0365657189999999|-54.02363038|15.4237324|-2.047680239|-41.30726219|96.81391944|80.12771975|538.2749789|2474.175727|-18.32944602|0.343592539|16.772513699999998|0.912420081|6569.653402|243.2659577|-1026.448977|0.028968808|-221.4751857|735.3783268|20.51012207|1.0|0.0|0.0|4.9|17.0|95.5|1.89|1.0|0.0|135.03|0.0|7.0|-4.18|33.0|6.0|0.0|0.0|-4.08|6.579999999999999e-05|0.0289|0.0|0.0|0.000106|4.5|-1460.8311199999998|216.26|0.27316|5.3349|-0.21044|0.03648828|7.7696|7.7696
11_a4|0|7.535296702|1|2.159635561|-0.20567828|-0.001098364|5.4161004020000005|0.032861655|2|0.03617284|-0.017835936|2.216390726|-0.056016567|0.011277653|-0.073554945|10.33765061|1|-0.030003079|-0.0278843589999999|-0.145254541|0.6575743310000001|0.820318166|-0.163623353|0.875868891|1|0.930113409|-0.06530408|-31.35942689|5.395547437|12.88007087|0.069886591|-0.023620625|-21.81135655|3.118219598|-1.110169356|-18.12338426|44.63993001|36.75497433|537.5354202000001|1640.559148|-7.889214068999999|0.243908684|13.18281017|0.924411925|5425.1341090000005|140.96082869999998|-370.7930613|0.011937709|-296.0029432|575.2252237|6.89909579|1.0|1.0|1.0|3.31|21.0|68.9|3.15|2.0|0.0|111.64|0.0|4.0|-5.14|27.0|3.0|0.0|1.0|-4.97|7.27e-06|0.00271|0.0|0.0|3.31e-06|3.2|-1467.463842|252.67|0.4444|4187.0|-0.2146699999999999|0.02336674|6.9586|6.9586
7c_a8|0|7.05012252|0|1.4416758790000002|-0.244222944|-0.007509694|4.844187086|-0.025233184|1|0.043533333|0.0493777859999999|0.0|-0.382994379|0.00325576|-0.0450662909999999|10.94670214|1|0.079425146|-0.047874|-0.328286221|0.718994164|0.740795639|0.0092411059999999|0.795846675|0|0.848923958|-0.089778346|-50.34151168|19.18974586|49.43944876|0.151076042|-0.03366688|-35.30467154|12.03370912|-1.6160102369999998|-31.56868845|76.40286308|69.53125754|532.3522286|2162.326414|-13.23925183|0.373097855|15.18314943|0.971698707|6013.168519|233.9661552|-635.4840877|0.032058696|-159.15828340000002|572.8089095|20.10370648|0.0|1.0|1.0|3.44|23.0|92.93|1.82|1.0|0.0|112.76|0.0|5.0|-5.0|30.0|5.0|0.0|0.0|-4.67|1e-05|0.00399|0.0|0.0|6.91e-06|5.01|-1331.8206369999998|269.17|0.62361|12.0073|-0.20658|0.02732536|4.7307|4.7307
4a_a49|0|7.535296702|1|2.085628989|-0.076526919|-0.006602016|5.4161004020000005|-0.074495823|2|0.036555556|-0.080255074|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|1|-0.130491035|-0.037142108|-0.403194204|0.7541604690000001|0.803344301|0.0063958109999999|0.856023531|1|0.7570436159999999|-0.087863033|-57.79201133|10.51443916|313.22432680000003|0.242956384|-0.0292876779999999|-33.05061877|6.448709504|-1.4936715669999998|-35.44496163|68.37721704|68.30645049|464.3095353|1647.61849|-11.01687292|0.349698461|15.01791558|0.8926425020000001|5950.370212|214.47685|-561.8605190000001|0.023624093|-184.3656985|620.5697596|14.48911428|0.0|1.0|1.0|3.35|21.0|92.93|1.25|1.0|0.0|114.08|0.0|6.0|-3.28|30.0|5.0|0.0|1.0|-3.52|0.000528|211.0|0.0|0.0|1.74e-05|3.34|-1313.19945|262.35|0.35731|3.9716|-0.2231199999999999|0.04133192|7.4949|7.4949
19d_a38|0|7.412764017000001|2|0.0|0.013465335|-0.0120676969999999|5.351858133|-0.17467835|2|0.04572104|0.019858574|0.0|-0.6999264340000001|-0.011156837|-0.0555594909999999|10.95446448|1|0.041924146|-0.060668296|-0.529632789|0.7581164340000001|0.853092207|0.111104525|0.908591797|0|0.63167949|-0.1248815919999999|-74.84120843|15.53007152|158.6487879|0.36832051|-0.04393982|-51.60489663|9.98319831|-2.372750256|-48.11018574|94.84426896|90.37127996|406.0626253|2995.494247|-18.15727844|0.250518301|13.52121974|0.916264002|6934.7619620000005|161.0407189|-980.493036|0.022660131|-320.7487188|686.8472757999999|14.56661536|0.0|0.0|0.0|4.91|17.0|124.32|1.65|1.0|0.0|133.79|0.0|6.0|-3.87|33.0|5.0|0.0|0.0|-3.62|0.000134|0.0594|0.0|0.0|0.000175|4.13|-1500.898316|230.58|0.3356699999999999|7.9959|-0.20145|0.04735828|7.9586|7.9586
14b_a3|0|6.823286122000001|0|0.0|0.143500839|-0.009130444|4.727387819|-0.1160619169999999|3|0.039799383|-0.1551678719999999|1.7086790859999998|-0.356087317|-0.00603969|-0.008040839|10.31162234|1|-0.288944272|-0.050943323|-0.575695827|0.882394075|0.7809478329999999|-0.133815639|0.848135222|1|0.786476513|-0.100993354|-44.49789848|6.273415527999999|252.49572540000003|0.2135234869999999|-0.036469822|-24.15156108|3.067822725|-1.312913604|-21.76034149|57.87172082|50.77131401|384.6023764|1289.104749|-8.721397057|0.233084567|9.738358819|0.951659927|4803.535505|113.9829058|-313.9702941|0.017348996|-261.0537205|358.3503513|8.483998032|0.0|1.0|1.0|3.18|21.0|105.82|1.04|0.0|0.0|93.25|0.0|2.0|-4.45|23.0|4.0|0.0|1.0|-3.99|3.54e-05|0.0113|0.0|0.0|4.08e-05|2.22|-1327.514377|403.54|0.70123|2.8743|-0.19618|0.02844675|6.4202|6.4202
2_a49|0|7.535296702|1|2.12788659|-0.084499704|-0.004112807|5.4161004020000005|-0.03981057|2|0.038726287|-0.100166139|1.999073077|-0.189189114|0.004524556|-0.041202373|10.92973199|1|-0.170631119|0.032521855|-0.320124905|0.802447754|0.79056501|0.084099874|0.851413454|1|0.81348014|-0.079176085|-44.066695|5.634353797999999|226.4450566|0.18651986|-0.028277173|-20.55997527|2.871166625|-1.187641272|-22.45560511|49.26352575|49.7010488|414.5350312|1550.010086|-7.34284831|0.284594011|10.38394173|0.8320497920000001|4874.364109|145.02405359999997|-308.399629|0.017498253|-219.534132|439.9973344|8.91679918|0.0|1.0|1.0|3.09|21.0|69.62|1.88|0.0|1.0|99.52|0.0|2.0|-3.53|25.0|3.0|1.0|1.0|-3.89|0.000292|0.0955|0.0|0.0|4.94e-05|1.79|-1046.018455|227.02|0.34449|4.8986|-0.19923|0.0366366999999999|7.2291|7.2291
12q_a30|0|7.412764017000001|2|0.0|0.144208934|-0.015322396|5.351858133|-0.27228842|2|0.0438779959999999|-0.016509571|0.0|-0.873376576|-0.00695299|0.004165554|10.31162828|1|-0.0483777279999999|-0.077457998|-0.636798458|0.613786308|0.816138015|0.01661722|0.867367115|0|0.845745827|-0.115589613|-59.52322773|10.07866809|82.72757145|0.154254173|-0.045799658|-53.67653794|6.868090132000001|-2.427381881|-40.56199584|90.06607753|69.60189582|576.3319634|2844.418547|-21.2680622|0.179359278|13.96052394|0.900207238|7990.060758|122.2240555|-1127.2072970000002|0.016579022|-437.0000797|696.6414817000001|11.29774462|1.0|0.0|0.0|4.73|17.0|90.88|2.82|2.0|0.0|133.96|0.0|7.0|-6.7|34.0|8.0|0.0|0.0|-5.92|1.99e-07|9.63e-05|0.0|0.0|3.19e-05|5.52|-1988.033527|245.16|0.34138|5.5755|-0.19897|0.03408298|7.4449|7.4449
7_a47|0|0.0|0|0.0|0.00763426|-0.008206422|0.0|-0.143650735|2|0.04030303|-0.128433676|1.303301032|-0.3939082339999999|-0.0091074509999999|-0.085507035|10.93671034|0|-0.262805289|-0.021071408|-0.46105149|0.6995252890000001|0.817389583|-0.04402021|0.8755534909999999|1|0.8473227320000001|-0.095957591|-45.82735481|5.027768049|103.5602725|0.152677268|-0.036250645|-30.51603217|2.8353037860000003|-1.631279045|-25.84337052|61.47335819|50.85512286|477.8297898|1968.695833|-11.52827882|0.1830206469999999|10.90440708|0.681423344|5958.904826|103.2106353|-518.7725468|0.0130514639999999|-357.5076454|526.6144628999999|7.36009799|1.0|1.0|1.0|2.96|22.0|58.04|3.69|2.0|0.0|111.28|0.0|4.0|-6.47|28.0|4.0|0.0|1.0|-6.06|3.41e-07|0.000134|0.0|0.0|1.3900000000000001e-07|5.08|-1647.996662|333.26|0.69314|3406.0|-0.2073699999999999|0.03348545|7.6|7.6
11d_a5|0|6.605297921|0|0.0|-0.245058546|-0.003373937|4.59511985|0.001099755|2|0.0228184279999999|-0.125546291|0.0|-0.185566552|0.008307337|-0.138265707|10.94877952|1|-0.202307745|-0.12451554|-0.22897714|0.786587307|0.783891527|-0.018747485|0.831190148|0|0.87090286|-0.0847408619999999|-40.04753555|8.151092424|61.45330587|0.12909714|-0.029333375|-34.21147402|5.179111638|-1.525335513|-25.44574968|65.35645739|48.19862797|553.3617954|900.3825317|-11.84243331|0.287694578|17.62784804|0.976150552|5283.02167|182.7978704|-615.8065323|0.018119737|-269.7929124|631.9206508|11.51307533|1.0|1.0|1.0|3.13|23.0|66.93|1.42|1.0|0.0|114.29|0.0|7.0|-4.14|29.0|5.0|1.0|1.0|-4.29|7.2e-05|0.0278|0.0|0.0|8.909999999999999e-07|2.59|-1239.127458|280.66|0.66686|2.8731|-0.20529|0.03371838|7.8239|7.8239
8c_a12|0|0.0|1|0.0|0.1948786139999999|-0.0104125509999999|0.0|-0.055163114|3|0.038787879|-0.106633503|0.0|-0.447739674|-0.004211843|-0.036504737|10.95472932|0|-0.1876771789999999|-0.210669119|-0.606245231|0.905486734|0.782864175|-0.10899871|0.8425863029999999|0|0.840397446|-0.101988384|-34.19075142|10.00357546|83.24714315|0.159602554|-0.038245644|-26.55601426|5.104595615|-1.529825767|-17.44675795|61.66383178|44.19432689|428.8355831|1245.6132289999998|-9.958505349|0.235550168|10.74930819|0.8957467170000001|4610.945152|120.19586|-398.3402139|0.018855428|-269.8853937|390.0159026|9.621493319|0.0|1.0|1.0|3.91|18.0|63.06|2.02|0.0|0.0|98.07|0.0|3.0|-3.47|24.0|5.0|1.0|1.0|-3.72|0.000339|107.0|0.0|0.0|2.28e-05|2.76|-1022.77302|284.38|0.53657|1.7305|-0.2227699999999999|0.02263772|7.3979|7.3979
8c_a31|0|7.765993078999999|1|0.0|-0.012583838|-0.01275867|5.733341277|-0.104377029|0|0.03995098|-0.106461724|0.0|-0.574140137|-0.0080009219999999|-0.1903992189999999|10.31169969|2|-0.178276512|-0.053983462|-0.513257014|0.922486359|0.847752299|0.006000201|0.896193695|0|0.626072761|-0.128067781|-64.57121646|16.3656112|133.3100368|0.3739272389999999|-0.039640027|-38.96685783|9.027343766|-1.66488115|-35.61776956|82.77037329|80.93682766|345.3445134|1678.6836239999998|-12.06117028|0.27691747|12.99457133|0.90508624|4835.748065|152.7489054|-506.5691518|0.021986076|-246.1066271|423.1367008|12.12761708|1.0|1.0|1.0|3.51|16.0|114.29|0.85|0.0|0.0|93.45|0.0|5.0|-4.42|24.0|5.0|0.0|1.0|-3.63|3.79e-05|13.0|0.0|0.0|0.0002549999999999|1.83|-1426.166503|322.11|0.7005|3.3453|-0.19207|0.03744829|6.0915|6.0915
4p_a46|0|7.825245291|1|2.102855253|-0.060700883|-0.004413243|5.587248657999999|-0.038295755|0|0.046533816|-0.164311513|0.0|-0.233901882|0.005152176|-0.205494852|10.93681929|1|-0.251219946|0.066453878|-0.369670745|0.7471162309999999|0.747019097|-0.078703563|0.7911509609999999|0|0.905966489|-0.083274013|-56.55658053|4.195717966|175.10295019999998|0.094033511|-0.029978645|-26.78464688|2.379548177|-1.498932241|-32.07534663|51.05047787|60.7522985|513.8073925|2219.4587530000003|-9.642472876|0.12579435|10.10955243|0.734640605|5167.091582|71.34266847|-482.1236438|0.006740305|-424.4519674|585.8536976|3.822678404|1.0|0.0|0.0|3.89|17.0|61.84|3.2|2.0|0.0|107.89|0.0|2.0|-5.8|27.0|3.0|1.0|1.0|-5.4|1.59e-06|0.000567|0.0|0.0|3.2e-05|4.89|-1129.65844|226.26|0.43709|3.6961|-0.20749|0.03979459|6.4672|6.4672
10_a1|0|6.86171134|0|0.0|0.0883621719999999|-0.014135827|4.727387819|-0.23385288|1|0.037578348|0.049971022|0.0|-0.621976404|-0.012672753|-0.020225596|10.94957578|1|0.107434253|-0.019835038|-0.623957903|0.674381582|0.7227844929999999|-0.0369911079999999|0.783467165|0|0.669963758|-0.10949971|-65.97424138|8.34295348|212.8090837|0.330036242|-0.045402319|-35.02707638|4.718623023|-1.861495069|-37.31383317|70.6564636|74.31719486|378.9193385|1768.2330920000002|-14.52342192|0.165903744|13.65143394|0.850732895|5192.858899|93.83214542|-595.4602985|0.015427326|-377.9175542|433.2550452|8.725415617000001|1.0|1.0|0.0|3.0|23.0|78.87|2.78|2.0|0.0|99.61|0.0|4.0|-4.98|27.0|5.0|0.0|1.0|-4.73|1.04e-05|0.00372|0.0|0.0|3.42e-06|5.81|-1223.159954|363.94|0.70345|5.3861|-0.20378|0.03426532|5.8239|5.8239
14s_a23|1|7.423568444|0|3.336763335|0.020458621|-0.005854379|5.351858133|-0.022580082|2|0.045277778|0.049317519|0.740898446|-0.298573309|0.010682694|-0.044305947|10.31321812|2|0.0909774219999999|-0.071484865|-0.457212212|0.722187957|0.7837821840000001|0.096014944|0.846632079|1|0.92763624|-0.080500435|-35.30692476|12.81151517|30.34480575|0.07236376|-0.034255504|-33.12848261|8.218681552|-1.610008704|-22.64965286|62.75905983|48.11843993|595.0854952000001|2316.634024|-14.09722664|0.2251838339999999|14.26730044|0.890072438|6938.271179|144.457092|-662.5696522999999|0.017330177|-352.5931977|633.3278634|11.11743642|0.0|0.0|1.0|3.45|26.0|105.02|3.51|2.0|1.0|125.29|0.0|5.0|-6.13|31.0|4.0|0.0|0.0|-5.55|7.49e-07|0.000334|0.0|0.0|4.55e-06|4.1|-2089.521231|336.66|0.60323|4.7032|-0.22933|0.02112956|8.5482|8.5482
1m_a5|0|6.605297921|0|0.0|-0.252787668|-0.002410445|4.59511985|-0.005518104|2|0.026339869|-0.07112464|0.0|-0.096417794|0.006422789|-0.10797859|10.94856032|1|-0.118494698|0.042813643|-0.2274929269999999|0.691858366|0.7824502320000001|0.077347244|0.851987765|0|0.8823955520000001|-0.071478865|-37.380714700000006|4.7571353730000006|154.6334216|0.117604448|-0.028977918|-19.83596661|2.506013299|-1.072182971|-19.69180207|46.74648368|42.13785007|464.8375158|841.0375686000001|-8.041608085|0.26152627|13.35855701|0.932913201|4584.808374|137.7695311|-297.5394992|0.0172594319999999|-251.2513491|383.4128238|9.092103139|1.0|1.0|1.0|2.69|23.0|54.46|2.4|1.0|0.0|95.5|0.0|3.0|-4.52|24.0|3.0|1.0|1.0|-4.74|2.99e-05|0.00996|0.0|0.0|7.82e-07|3.48|-1410.912452|265.61|0.4527899999999999|1939.0|-0.22857|0.03223201|7.3665|7.3665
1c_a5|0|6.605297921|0|0.0|-0.268536978|-0.001983746|4.59511985|-0.006491037|2|0.0248765429999999|-0.080321049|0.0|-0.085301064|0.008031558|-0.228971551|10.9433337|1|-0.133677441|0.034752304|-0.20172074|0.71274658|0.7595197290000001|0.128385959|0.821309592|0|0.88631419|-0.070346332|-34.82350689|4.27195187|160.5407184|0.11368581|-0.0281385329999999|-18.41507338|2.185709046|-1.12554131|-17.81716094|43.86175561|39.09545876|453.4753671|873.709445|-7.366029352999999|0.246972732|11.580409800000002|0.909902834|4387.398857|126.3615674|-294.64117410000006|0.0153811389999999|-258.918642|409.0289917|7.869633359|1.0|1.0|1.0|2.78|23.0|54.46|2.13|0.0|0.0|95.45|0.0|3.0|-4.25|24.0|3.0|1.0|1.0|-4.45|5.5700000000000005e-05|0.0174|0.0|0.0|1.21e-06|3.17|-990.6223073|254.15|0.4444899999999999|1.7105|-0.22684|0.029157178|5.4|5.4
13_a10|0|7.535296702|1|2.091672336|-0.059862024|-0.0057715859999999|5.4161004020000005|-0.055497169|2|0.038726287|-0.093280469|1.794073077|-0.259721373|0.00384732|-0.002128014|10.9296146|1|-0.154121136|-0.017015286|-0.345108701|0.761923976|0.78472614|0.00746881|0.84680169|1|0.818027691|-0.082327045|-47.88975806|6.168030793|174.7319717|0.181972309|-0.030119651|-21.04167667|3.118282386|-1.234905671|-24.21093442|51.21590298|54.05778885|413.5584641|1630.880014|-7.698174391|0.285505651|9.209972585|0.816739845|4941.066161|144.338975|-315.62515|0.018979132|-216.8776303|422.96706330000006|9.595006108|1.0|1.0|1.0|3.02|21.0|63.83|1.88|0.0|0.0|97.14|0.0|2.0|-3.76|25.0|4.0|1.0|1.0|-4.1|0.000176|0.0576|0.0|0.0|8.170000000000001e-05|2.48|-1065.874094|212.63|0.34881|3.6904|-0.20959|0.0346535|6.7959|6.7959
13c_a6|0|7.412764017000001|1|0.0|-0.046663393|-0.010619065|5.351858133|-0.0122495089999999|1|0.040821256|0.049627353|0.0|-0.605286688|-0.003346018|0.054910284|10.95129637|1|0.081059709|-0.106686991|-0.490486317|0.845481322|0.780680481|0.085414885|0.8353837409999999|0|0.786809832|-0.111231609|-63.73961873|20.79409503|157.60887419999997|0.213190168|-0.039875482|-51.54254258|14.15496611|-2.11340057|-43.38886312|88.21184769|84.53371376|535.5975578|3135.546462|-18.47751526|0.2279674589999999|15.07660437|0.875625075|6204.855629|155.1821156|-979.308309|0.018354398|-370.3562372|692.8471883999999|12.49421473|1.0|1.0|1.0|3.61|23.0|95.85|1.5|2.0|0.0|121.6|0.0|6.0|-5.95|32.0|5.0|0.0|1.0|-5.27|1.11e-06|0.000471|0.0|0.0|1.68e-07|4.5|-1389.39897|206.92|0.48478|7.7129|-0.1999|0.0276450999999999|7.1367|7.1367
14aa_a23|1|7.423568444|0|3.4143268310000003|0.066582026|-0.005050361|5.351858133|-0.026892547|2|0.046678487|0.031136154|0.758549568|-0.287870566|0.013012022|-0.029037128|10.313217300000002|2|0.055934795|-0.074579388|-0.4506138879999999|0.725358161|0.75434493|0.055269665|0.8072028240000001|1|0.924108042|-0.076107469|-35.51947393|12.26959478|40.49537336|0.075891958|-0.03159178|-35.2984572|8.355923226|-1.6743643259999998|-24.18971469|61.21989213|47.78906871|629.3423691|2263.821505|-14.65218978|0.203340553|15.78173785|0.972590939|6651.23042|138.4803717|-776.5660584|0.013786041|-404.0660854|733.3886349999999|9.388663605|0.0|0.0|1.0|3.63|26.0|105.02|3.45|2.0|1.0|130.22|0.0|5.0|-6.23|32.0|4.0|0.0|0.0|-5.55|5.9e-07|0.000259|0.0|0.0|3.07e-06|4.1|-1708.5626|345.03|0.6805899999999999|5.8286|-0.21573|0.02033777|8451.0|8451.0
6f_a40|0|8.421342866|2|1.750582483|0.134099184|-0.01691341|6.401917197|-0.156988665|0|0.038309179|-0.122783873|0.737582436|-0.8287570679999999|-0.009302776|0.075227997|10.30179966|2|-0.233222505|0.048543494|-0.628934821|0.7710013309999999|0.836826225|-0.032826285|0.896373207|1|0.655786513|-0.130571562|-86.21963207|10.2782635|207.7174501|0.344213487|-0.052228625|-53.89282175|6.6032981820000005|-2.350288117|-55.39203581|92.77827871|96.49789556|421.31181889999993|3072.581297|-21.5571287|0.137191276|11.87042702|0.69723213|7328.308886|88.13890599|-970.0707913999998|0.013841059|-466.1748926|593.503189|8.892225517|1.0|0.0|1.0|4.05|14.0|199.45|1.1|1.0|3.0|124.54|1.0|5.0|-6.95|30.0|5.0|0.0|0.0|-4.64|1.13e-07|5.18e-05|1.0|0.0|0.0967|6.96|-2426.972609|346.89|0.66642|6.2384|-203.0|0.04845403|7.3768|7.3768
