molecula|SddssS|NaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aHRing|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA3|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|Mor01p|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
16h_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420754|5.733341277|-0.098975084|0|0.039958333|-0.069213021|-0.7828009570000001|-0.0048042729999999|-0.022634676|3|-0.219947482|0|0.804503712|0.832040698|-0.003188883|-0.03617945|0.881181048|0.7619492790000001|-0.121464999|0.44308098|0.02096013|-51.56009529|0.200808492|8.461051377999999|35.90298920000001|0.7359051059999999|-1.821974989|90.15529448|-24.62973479|64.87717961|2709.44587|507.7688359|-1157.597535|3282.554439|-15.6485794|0.2640948939999999|6.710057805|12.42028916|0.850995852|6151.056721|167.7935207|-735.4832318|33.46862873|573.3529948|12.98212548|0.0|1.0|1.0|2.0|5.86|4.6|149.27|2.0|0.0|111.95|1.0|7.0|-6.48|28.0|413.52|1.0|0.0|1.0|3.74|3.28e-07|0.000136|1.7800000000000002e-05|0.0|9.89e-08|3.6182|4.54|-1955.99895|-1955.970762|0.2914|342.67|0.70219|0.70219|0.2914|-0.14972|-0.2|0.02818755|8.0655|8.0655
8c_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420757|5.733341277|-0.04699673|0|0.036711712|-0.026467635|-0.459589251|-0.003484915|-0.0682721729999999|3|-0.1534110109999999|0|0.788133615|0.845443342|-0.024032462|-0.11492754|0.8966299409999999|0.7507116140000001|-0.097480366|0.263222951|0.016240436|-46.47597924|0.198252488|5.935643221|78.19443734|0.600684883|-1.267244762|74.36515033|-16.654735000000002|56.29419869|2571.62241|484.6996147|-766.1178102000001|3038.837633|-10.06868562|0.399315117|7.079719717000001|12.81496717|0.8100952690000001|5773.240734|241.4075262|-463.1595384|27.72624296|557.1050635|15.43301109|1.0|1.0|1.0|2.0|6.49|4.19|140.04|1.0|0.0|110.47|1.0|7.0|-5.82|27.0|397.52|1.0|0.0|1.0|3.56|1.5e-06|0.000597|4.11e-05|0.0|2.23e-08|3.5673|4.28|-1880.764533|-1880.733377|0.3272|347.56|0.70135|0.70135|0.3272|-0.14712|-0.18873|0.03115673|7.4318|7.4318
12o_a36|0.0|1|0.0|0|7.412764017000001|2|1.297042837|5.351858133|-0.079716275|2|0.040770975|0.03842353|-0.613501857|-0.00233752|-0.010904454|1|-0.213993335|1|0.859938421|0.799869816|0.141570244|-0.01854899|0.848816593|0.817582774|-0.10624773|0.514457955|0.023402195|-59.0895896|0.2407887189999999|12.13767506|112.1259723|0.666462845|-2.018706878|95.66406176|-25.50573629|75.94332024|3009.981519|546.7667677000001|-1453.826968|2778.220342|-18.36865355|0.333537155|7.322888607|13.80895167|0.885724665|6622.134304|240.2059039|-1047.013252|38.27030489|757.7532208|19.1468529|0.0|1.0|0.0|3.0|2.38|1.65|98.3|1.0|0.0|138.06|0.0|7.0|-3.54|33.0|438.48|0.0|0.0|0.0|1.47|0.000292|128.0|0.000227|0.0|1.1800000000000001e-07|5.1927|4.5|-1440.969954|-1440.926241|0.4075|238.77|0.36719|0.67273|0.2888|-0.15695|-0.21151|0.04371335|7.3979|7.3979
13a_a6|0.0|1|0.0|0|7.412764017000001|1|1.430639975|5.351858133|-0.0265090529999999|1|0.041767677|0.031837397|-0.602500119|-0.00460563|-0.0525259259999999|1|-0.180339002|1|0.850080948|0.7722228729999999|0.090839165|-0.091892803|0.8299950709999999|0.8013954109999999|-0.113446379|0.22670695|0.031866842|-61.52313164|0.22549456|13.62714959|554.4922449|0.759912392|-2.042034827|87.37044493|-26.70706346|82.36189896|2820.31296|506.474367|-1335.353173|2626.396685|-17.46461983|0.240087608|8.038453162|15.08351934|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|35.14492428|627.4287311|13.18415753|1.0|1.0|1.0|2.0|4.98|4.32|95.85|2.0|0.0|116.79|0.0|5.0|-5.51|31.0|409.44|0.0|0.0|1.0|3.52|3.11e-06|0.0012699999999999|1.02e-05|0.0|9.77e-10|5.9934|4.04|-1350.085889|-1350.057702|0.5352|206.87|0.4816|0.70072|0.2697|-0.14969|-0.19987|0.02818646|7.3372|7.3372
18a_a30|0.0|0|0.0|0|7.412764017000001|2|0.604987543|5.351858133|-0.02919335|2|0.040166667|-0.041327798|-0.353677943|0.005050384|-0.094932667|1|-0.094526372|1|0.8421237309999999|0.7885597609999999|0.003991162|-0.171895425|0.842671963|0.7961424690000001|-0.095397479|0.294303776|0.017060045|-45.11907802|0.14081879|6.611941026|0.0|0.7904991659999999|-1.812552105|69.35818061|-23.02866795|55.73981304|2721.874248|534.88346|-1128.40473|2814.429655|-14.33650253|0.209500834|7.050626413|12.72666325|0.8050400790000001|5942.293347|130.4247923|-702.4886239|29.1318055|620.9195447000001|9.968457988|0.0|1.0|0.0|1.0|3.84|2.62|81.65|2.0|0.0|127.28|0.0|5.0|-5.28|29.0|398.48|0.0|0.0|0.0|2.63|5.23e-06|0.00208|1.4e-05|0.0|2.3100000000000002e-07|3.4712|3.82|-1575.786909|-1575.755101|0.3781|357.18|0.69033|0.69033|0.3781|-0.1418|-0.19785|0.03180853|7.6108|7.6108
4_a18 (SD-208)|0.0|0|0.0|0|0.0|2|1.304335262|0.0|-0.113324634|3|0.040864198|-0.020226647|-0.498304229|-0.018723101|-0.056245435|0|-0.3630339729999999|1|0.773173718|0.83508768|-0.058455902|-0.098971722|0.904723479|0.721664823|-0.099573708|0.115284206|0.0211761979999999|-40.10670787|0.22090326|5.615248385|0.0|0.602029021|-1.2944582059999998|69.63488061|-18.01551972|51.01127638|2395.526727|401.1916387|-666.5742296|1822.914738|-9.276994128|0.397970979|6.239898178|11.42979655|0.831728055|5348.394288|204.9329964|-343.2487827|29.9246699|363.2306414|18.35993987|1.0|1.0|1.0|1.0|3.54|4.44|76.48|1.0|0.0|92.87|0.0|3.0|-4.29|25.0|352.75|0.0|0.0|1.0|3.11|5.12e-05|18.0|4.14e-05|0.0|7.06e-09|5.1755|2.58|-1542.296276|-1542.276332|0.2761|239.56|0.4646|0.69028|0.2316|-0.13588|-0.2358|0.0199445|7.0969|7.0969
26_a20|0.0|0|0.0|1|6.842683282|0|1.4165417530000002|4.727387819|-0.104520106|2|0.0396875|0.1516835819999999|-0.3297182369999999|0.003085806|-0.033102079|1|0.057022334|2|0.7071284179999999|0.7541508029999999|-0.070815554|-0.055150498|0.8096894440000001|0.690530489|-0.082729415|0.423153994|0.012753218|-58.21621279|0.20662747|5.806030949|80.47551422|0.7848887259999999|-1.737317706|65.85953426|-22.11735334|66.82118688|2825.254798|535.3119506|-1172.219727|2534.075607|-14.92323356|0.215111274|7.598632688999999|14.40103379|0.8952138340000001|6221.067002000001|145.1419493|-790.9313788|28.17896678|712.1606951|10.03954725|1.0|1.0|1.0|1.0|4.5|4.62|86.69|2.0|0.0|125.0|0.0|5.0|-5.14|32.0|419.48|0.0|0.0|1.0|3.66|7.27e-06|0.00305|9.51e-06|0.0|6.64e-10|4.8421|4.97|-1352.315376|-1352.277633|0.2081|256.05|0.50878|0.68167|0.0814|-0.16129|-0.21226|0.03774288|6.8827|6.8827
30_a47|0.0|0|0.0|1|6.842683282|0|1.304327883|4.727387819|-0.184735553|2|0.038387534|0.013114301|-0.415191425|-0.0098410169999999|0.0467853809999999|1|-0.079370393|2|0.6850994429999999|0.8485444809999999|-0.1340278869999999|0.074217097|0.913855507|0.651797437|-0.107296835|0.384732322|0.022747897|-64.94243028|0.32103267|8.190002019|76.90733636|0.679447569|-1.609452527|81.25550675|-22.9932445|78.59180109|2626.927627|407.3992771|-965.7162688|1558.731067|-13.79658605|0.320552431|6.886726437999999|12.94704346|0.879999675|5852.817155|192.3403721|-579.456614|33.84108731|457.1122177|16.87442216|1.0|1.0|1.0|2.0|2.71|3.93|98.72|1.0|0.0|104.25|0.0|5.0|-4.22|28.0|396.81|0.0|0.0|1.0|2.61|6.05e-05|24.0|7.94e-05|0.0|5.74e-08|3.7159|3.89|-1696.12008|-1696.078047|0.3566|333.66|0.6944899999999999|0.6944899999999999|0.3566|-0.1517|-0.20813|0.0420327|7.9|7.9
4c_a49|0.0|0|0.0|1|7.535296702|1|1.343847672|5.4161004020000005|-0.044371138|2|0.03583878|-0.099764463|-0.339843311|0.001379959|0.006194124|1|-0.001647802|2|0.7745214140000001|0.7796063109999999|-0.052237757|0.010868461|0.826523164|0.752601535|-0.086290519|0.407675441|0.012079228|-56.5385923|0.23840176|5.014223225|59.70585149|0.724053828|-1.639519861|66.77901229|-19.20596967|64.32113331|2719.702873|490.6910965|-1056.328332|1683.872161|-12.37423857|0.275946172|8.474369008|16.089682800000002|0.898629005|6046.668361|177.78970959999998|-680.5831211|26.5256103|707.2397315000001|11.182784300000002|1.0|1.0|1.0|2.0|3.55|3.19|98.72|1.0|0.0|120.43|0.0|7.0|-3.5|31.0|412.49|0.0|0.0|1.0|2.6|0.000314|0.13|0.000265|0.0|1.07e-08|5.74|3.04|-1332.647233|-1332.607539|0.2411|216.0|0.4164199999999999|0.67789|0.0821|-0.15925|-0.22158|0.03969431|6.5935|6.5935
12m_a36|0.0|1|0.0|0|7.412764017000001|2|1.297043522|5.351858133|-0.133854569|2|0.03912037|0.14264424|-0.667165917|-0.006653538|-0.038386106|1|-0.090926893|1|0.892815402|0.825587924|-0.075712087|-0.064035403|0.8792981679999999|0.849217847|-0.121074678|0.4493096629999999|0.022725561|-67.27772044|0.288038572|10.22144534|107.233999|0.7471181240000001|-2.300418875|96.11918789|-28.57011677|82.51872026|2925.315028|477.48014630000006|-1542.786306|2637.948424|-19.16067782|0.252881876|7.312794835|13.67704354|0.8702895190000001|6434.374756|169.596372|-1034.676602|38.24042793|689.2886595|14.91990864|0.0|1.0|0.0|3.0|1.92|0.98|112.29|1.0|0.0|131.85|0.0|6.0|-4.1|32.0|424.46|0.0|0.0|0.0|1.26|7.96e-05|0.0338|0.000159|0.0|7.19e-07|3.8658|3.88|-1401.654499|-1401.6158890000002|0.4718|320.72|0.69382|0.69382|0.4718|-0.15879|-0.20993|0.03861003|7.5229|7.5229
2_a49|0.0|0|0.0|1|7.535296702|1|1.3438506419999998|5.4161004020000005|-0.03981057|2|0.038726287|-0.100166139|-0.189189114|0.004524556|0.005918367|1|0.055400364|2|0.802447754|0.79056501|0.084099874|0.00991453|0.851413454|0.7701578720000001|-0.079176085|0.41397907|0.01105681|-44.066695|0.18651986|2.871166625|0.0|0.7154059890000001|-1.187641272|49.26352575|-14.409545199999998|49.7010488|2244.518609|414.5350312|-605.2008985|1550.010086|-7.34284831|0.284594011|5.667936413|10.38394173|0.8320497920000001|4874.364109|145.02405359999997|-308.399629|20.14177325|439.9973344|8.91679918|1.0|1.0|1.0|1.0|3.28|3.7|69.62|0.0|1.0|99.52|0.0|2.0|-3.53|25.0|327.38|0.0|1.0|1.0|2.76|0.000292|0.0955|0.000129|0.0|1.51e-07|5.4614|1.79|-1046.018455|-1045.981819|0.2988|227.02|0.34449|0.68172|0.0572|-0.1555099999999999|-0.19923|0.0366366999999999|7.2291|7.2291
8_a1 (SB-202620)|0.0|1|0.0|0|6.86171134|0|1.4323973840000002|4.727387819|-0.226277123|1|0.037578348|-0.0443137679999999|-0.606562911|-0.012672753|0.037553634|1|-0.042643966|1|0.674381582|0.743088715|-0.042789124|0.063001656|0.805476065|0.658433571|-0.105271458|0.174628594|0.015526845|-66.76765693|0.351032497|4.997944864|64.70432539|0.7742395870000001|-1.684343335|70.8721358|-23.30777912|75.57687443|2431.842132|368.1943149|-955.6189441|1736.664204|-13.22376193|0.225760413|7.432247389|13.67402758|0.839824062|5170.286136|128.0860757|-542.1742393|30.104091200000003|433.2550452|11.1459518|1.0|1.0|0.0|2.0|4.86|5.06|78.87|2.0|0.0|99.61|0.0|4.0|-4.94|27.0|359.35|0.0|0.0|1.0|3.7|1.14e-05|0.0041|1.98e-05|0.0|9.53e-09|3.4052|5.32|-1223.279021|-1223.117248|0.5339|364.11|0.7026600000000001|0.7026600000000001|0.5339|-0.13683|-0.2105199999999999|0.16177304|6.3979|6.3979
8d_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420756|5.733341277|-0.089662873|0|0.0388738739999999|0.062782795|-0.519620595|-0.006974711|-0.0682721729999999|3|0.002805572|0|0.825020753|0.825978584|-0.054095278|-0.11492754|0.875986707|0.789198712|-0.109968322|0.261692269|0.01593079|-68.88621406|0.2892958439999999|6.291941176|89.20994250000001|0.708567136|-1.539556512|81.54594837|-21.03349629|78.89798692|2556.198518|446.6450457|-967.5408291|2371.595484|-13.21859008|0.2914328639999999|8.106843676|15.29958432|0.887243042|5523.492436|183.1522214|-608.0551435|29.684549600000004|557.1050635|12.43588915|0.0|1.0|1.0|2.0|6.42|4.32|154.03|1.0|0.0|110.38|1.0|7.0|-6.08|27.0|397.52|1.0|0.0|1.0|3.57|8.41e-07|0.000334|4.36e-05|0.0|5.51e-08|3.5588|4.26|-1880.773727|-1880.733071|0.3018|348.39|0.7026100000000001|0.7026100000000001|0.3018|-0.14765|-0.20115|0.04065536|8.0809|8.0809
3m_a32|0.0|1|0.0|0|7.773594467000001|1|0.609420748|5.733341277|-0.017268778|0|0.03962963|-0.0370712179999999|-0.3082152019999999|-0.000514191|-0.078038283|3|-0.086806406|0|0.6943636479999999|0.817967125|-0.0067207069999999|-0.126422018|0.872498916|0.6672533589999999|-0.09390309|0.317009723|0.013428623|-50.60363458|0.201976727|4.801577352|0.0|0.674468222|-1.220740175|67.1606709|-16.22134838|58.63348955|2588.590536|477.1904954|-729.9606772999999|2363.601309|-9.699808932|0.325531778|7.0752395770000005|13.31775015|0.882303773|5724.714257|194.65681730000003|-436.4914018999999|24.05057475|554.9424306|11.00984957|0.0|1.0|1.0|1.0|7.02|5.35|128.01|2.0|0.0|110.36|0.0|3.0|-5.94|27.0|394.51|0.0|0.0|1.0|4.12|1.14e-06|0.000449|1.39e-05|0.0|4.190000000000001e-08|3.5749|5.1|-1863.502681|-1863.46877|0.2952|346.82|0.7026600000000001|0.7026600000000001|0.2952|-0.14835|-0.2056599999999999|0.0339106999999999|7.6383|7.6383
13p_a6|0.0|1|0.0|0|6.842683282|0|1.424099253|4.727387819|-0.1144898999999999|2|0.042959184|0.072850973|-0.634109842|-0.008008339|-0.072853186|1|-0.116250572|2|0.865935935|0.784414352|-0.059663359|-0.125636943|0.837659336|0.8244206940000001|-0.107371897|0.196002517|0.01730144|-70.52421289|0.273479442|8.708451561|107.5669533|0.76005742|-2.14743793|89.17529231|-26.72853188|82.79893305|3016.078786|515.4389679999999|-1523.526317|3833.042283|-18.9628865|0.23994258|8.760340755|14.91957306|0.703081362|6590.216479|170.2302215|-1080.8845310000002|35.16646396|794.5462391|12.99897644|1.0|1.0|1.0|3.0|4.58|4.01|122.47|1.0|0.0|132.01|0.0|7.0|-5.09|34.0|449.51|0.0|0.0|1.0|2.96|8.11e-06|0.00365|2.79e-05|0.0|8.73e-11|4.7973|4.73|-1463.08132|-1463.0432449999998|0.4132|258.45|0.47508|0.7056600000000001|0.0029|-0.12251|-0.1971099999999999|0.03807447|7.0362|7.0362
18_a4|0.0|0|0.0|1|7.535296702|1|1.3998285519999998|5.4161004020000005|-0.164169913|1|0.042924837|0.049240675|-0.181355303|0.000379379|-0.063708832|1|0.015390457|1|0.624748358|0.793041267|0.102914528|-0.105846349|0.8547339420000001|0.615655659|-0.085817825|0.269470313|0.017694182|-46.48874223|0.224403961|4.306590617|0.0|0.769438308|-1.287267373|50.98777224|-17.16400317|55.21809494|2069.649003|382.6371479|-635.0681172000001|1573.744396|-8.467791078|0.2305616919999999|6.133421395|10.31843368|0.682329162|4381.693113|113.7466718|-313.3082699|22.30718562|337.0066459|8.649897756|1.0|1.0|0.0|1.0|3.46|3.43|50.94|0.0|0.0|86.22|0.0|3.0|-2.95|23.0|307.32|0.0|1.0|1.0|2.78|0.00113|349.0|0.000312|0.0|2.96e-06|4.5152|3.02|-1033.480025|-1033.454769|0.2083|274.59|0.52475|0.57777|0.1|-0.17345|-0.20883|0.02525528|5.5817|5.5817
7b_a8|0.0|1|0.0|1|7.535296702|1|1.395658671|5.4161004020000005|-0.038810124|1|0.040873016|-0.024156447|-0.4829936279999999|0.002074537|-0.0254956129999999|1|-0.035044152|1|0.710658316|0.7812177770000001|0.048462902|-0.040994467|0.8453887859999999|0.677544268|-0.1000685009999999|0.282366236|0.033167971|-60.75943432|0.277652387|11.89970852|75.93423425|0.753935657|-1.901301524|73.70461365|-24.75721974|80.62622045|2776.185773|432.6681725|-1138.832108|1780.952171|-14.82895606|0.246064343|7.698000901|14.76972982|0.918644854|6185.0105140000005|147.3863936|-682.1319788|32.83731114|545.9267515|13.76608164|0.0|1.0|1.0|1.0|4.48|3.8|92.93|2.0|0.0|110.8|0.0|3.0|-5.25|30.0|396.4|0.0|0.0|1.0|3.5|5.64e-06|0.00224|1.14e-05|0.0|2.25e-08|4.5945|5.51|-1330.622441|-1330.595067|0.2517|269.85|0.44725|0.7025100000000001|139.0|-0.13639|-0.20472|0.0273745|4.8687|4.8687
1_a15|0.0|0|0.0|0|0.0|0|1.419940974|0.0|-0.043374667|2|0.0381893|0.06459652|-0.541427319|0.001244652|-0.000905902|0|-0.270248221|2|0.836466114|0.705825714|0.101406325|-0.001544849|0.74357498|0.795437721|-0.1117462069999999|0.7100707390000001|0.026214985|-44.01415991|0.124276535|10.95802135|63.14412039|0.605927517|-1.899685524|90.40184737|-20.13460632|60.96303497|3000.975833|566.1848585|-1228.210985|2855.495631|-13.01770443|0.394072483|6.580146251|11.7078005|0.77926144|7284.337537|254.7811976|-794.0799704|33.22939752|851.7423982|18.15414234|1.0|1.0|1.0|1.0|5.46|6.32|74.73|3.0|0.0|132.94|0.0|8.0|-6.55|34.0|457.52|1.0|0.0|0.0|4.68|2.830000000000001e-07|0.00013|1.08e-06|0.0|9.53e-11|4.3834|4.68|-1510.136281|-1510.117336|0.2464|282.85|0.64662|0.70553|0.0061|-0.1365|-0.17792|0.01894559|7.3565|7.3565
11_a1|0.0|1|0.0|0|7.423568444|1|1.430935838|5.351858133|-0.196819043|1|0.035620155|0.08043435|-0.867849442|-0.0127744789999999|-0.044235537|1|-0.117419838|1|0.823460272|0.747358374|-0.069193862|-0.075188762|0.8086124090000001|0.7846345840000001|-0.126108875|0.2027328789999999|0.034974992|-77.81495049|0.404475497|12.15946748|84.40380304|0.751878145|-2.143850877|89.80732824|-28.7289904|98.43720241|2697.640232|351.1382199|-1264.075578|1885.148133|-16.93943154|0.248121855|7.43666407|14.2257294|0.912918113|5798.645137|146.29971719999998|-745.3349875|38.20963621|495.0560271000001|15.44994131|1.0|1.0|1.0|2.0|4.28|4.23|97.33|1.0|0.0|105.71|0.0|4.0|-5.07|29.0|385.37|0.0|0.0|1.0|3.22|8.48e-06|0.00327|2.17e-05|0.0|3.35e-08|3.7383|5.26|-1312.462371|-1312.4282380000002|0.5573|331.66|0.68162|0.69914|0.3201|-0.12916|-0.19462|0.03413353|6.7696|6.7696
4i_a46|0.0|0|0.19654443|1|7.825245291|1|1.1346370959999998|5.587248657999999|-0.018872727|1|0.049498645|-0.088884176|-0.127450387|0.012211602|-0.125773054|1|-0.091288438|1|0.7204791309999999|0.749522825|-0.0656636|-0.17856753|0.786754478|0.7172344890000001|-0.075208437|0.263514985|0.015663081|-33.08099617|0.0592195629999999|4.997521397|70.55661087|0.763831778|-1.278543436|49.04951810000001|-14.16067794|41.92840157|2200.19132|531.4066842|-722.1945751000001|2253.484644|-7.998762108999999|0.2361682219999999|6.218233741000001|10.47951666|0.685288314|4893.587424|133.40134070000002|-407.9368676|18.53900079|579.2365607|6.567484272000001|0.0|1.0|1.0|0.0|4.79|5.07|39.94|1.0|0.0|105.43|0.0|3.0|-4.94|26.0|347.45|0.0|1.0|1.0|4.16|1.16e-05|0.00403|9.13e-06|0.0|5.04e-08|5.3987|4.46|-1092.730494|-1092.70435|0.2805|229.66|0.41877|0.69035|0.1421|-0.18438|-0.20084|0.02614355|6.2132|6.2132
12a_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420757|5.733341277|-0.057200812|0|0.036711712|-0.0134169989999999|-0.463563696|-0.003484915|-0.074344282|3|-0.1534110109999999|0|0.788133615|0.845443342|-0.018578911|-0.125149165|0.8966299409999999|0.7507116140000001|-0.109151429|0.288267255|0.016535497|-53.20970382|0.211297677|6.430656017|62.28768050000001|0.667706375|-1.4189685719999998|81.41372467|-19.23685026|63.52154605|2572.916338|491.8493928|-884.8951120999999|3030.946307|-11.99645651|0.332293625|7.083688576|13.03685125|0.840404348|5656.0082|207.2244662|-551.8369996|28.81034388|557.1050635|13.34486989|1.0|1.0|1.0|2.0|6.49|4.19|140.04|1.0|0.0|110.47|1.0|7.0|-6.01|27.0|397.52|1.0|0.0|1.0|3.6|9.78e-07|0.000389|3.17e-05|0.0|2.23e-08|3576.0|4.63|-1880.771042|-1880.734215|0.2908|346.71|0.7025600000000001|0.7025600000000001|0.2908|-0.14827|-0.20049|0.03682626|7.6021|7.6021
12q_a36|0.0|1|0.0|0|7.412764017000001|2|1.29701394|5.351858133|-0.043678703|2|0.042804233|0.068040097|-0.410984299|0.0005016269999999|-0.0433009009999999|1|-0.177407665|1|0.8941919290000001|0.828371596|-0.017640538|-0.074349074|0.8839272779999999|0.8065052890000001|-0.1060430969999999|0.324924033|0.018562763|-49.18227989|0.17088073|7.758093617|0.0|0.768692389|-1.908775752|80.15866795|-24.67976947|61.18276554|2786.514757|536.0103834|-1233.988474|2380.245597|-15.95501778|0.231307611|7.546533709|14.69971555|0.947876484|6040.52496|149.536123|-797.7508892000001|32.10617123|629.5017194000001|11.60375275|0.0|1.0|0.0|2.0|3.35|2.54|69.2|1.0|0.0|128.76|0.0|5.0|-4.44|30.0|415.88|0.0|1.0|1.0|2.34|3.64e-05|0.0151|2.55e-05|0.0|6.65e-08|5.2375|3.79|-1692.544456|-1692.5102989999998|0.4239|236.72|0.39919|0.6863199999999999|0.3419|-0.1566|-0.2126199999999999|0.03415678|8.2218|8.2218
16f_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420741|5.733341277|-0.054907428|0|0.039958333|0.008658653|-0.77158995|-0.003511776|-0.000291262|3|-0.211019184|0|0.801401734|0.852938445|0.085125293|-0.000510986|0.899839182|0.761506727|-0.111152081|0.522247991|0.024434011|-56.53102601|0.192724521|11.7022626|47.24868477|0.69473708|-1.778433296|92.82839829|-24.61529877|73.4405859|2772.212354|558.6750754999999|-1230.764939|3414.006186|-17.03501995|0.30526292|8.79158776|14.28728752|0.625108901|6235.040893|211.2572338|-851.7509977|35.43109972|636.0251562999999|15.90558963|1.0|1.0|1.0|2.0|6.42|4.99|149.27|3.0|0.0|116.75|1.0|9.0|-6.95|29.0|427.54|1.0|0.0|1.0|4.05|1.12e-07|4.79e-05|1.07e-05|0.0|1.7e-08|3.6272|4.99|-1995.307736|-1995.278839|0.2931|341.82|0.70204|0.70204|0.2931|-0.15003|-0.2|0.02889673|8041.0|8041.0
47g_a18|0.0|0|0.0|0|7.03438793|1|1.251175676|4.844187086|-0.034211867|0|0.031179487|-0.048472184|-0.477030713|0.0036509859999999|-0.008224928|0|-0.3927204379999999|0|0.765824398|0.750610215|-0.009917608|-0.014370598|0.780474694|0.745431271|-0.08547236|0.413435809|0.013404131|-55.35188184|0.165575846|9.653129118|47.07867403|0.731870777|-2.307753726|86.33162323|-24.79003275|66.72693367|3367.0578530000003|708.1114197|-1958.412588|2268.439188|-21.03738872|0.268129223|10.33698377|20.32265524|0.966014041|7870.887027|227.5405903|-1661.953709|33.87214455|1347.416568|13.79782369|1.0|1.0|1.0|2.0|3.22|3.6|88.97|3.0|2.0|164.47|1.0|13.0|-6.11|40.0|541.68|0.0|0.0|0.0|2.83|7.76e-07|0.000421|3.01e-06|1.0|6.04e-10|3.0965|8.13|-1743.375845|-1743.346243|0.5955|400.4|0.69828|0.69828|0.5955|-0.12789|-0.17202|0.02960182|8.0458|8.0458
6a_a31|0.0|1|0.0|0|7.703007682000001|1|0.610184884|5.6869753560000005|-0.181987023|0|0.0357275129999999|0.08881108|-0.779425376|-0.013930701|-0.026103465|2|0.001117583|0|0.848282918|0.784022685|-0.07385392|-0.0436046509999999|0.848080284|0.803505125|-0.126430958|0.259133072|0.034212524|-77.60012959|0.42783832|11.79563339|98.49408082|0.6927462990000001|-1.896464366|92.52963742|-26.51328079|97.68889243|2713.694431|335.9594356|-1113.557793|1671.917893|-15.56795422|0.307253701|7.516549303|14.408653400000002|0.916923952|5908.282843|180.411907|-653.8540772999999|38.27271371|479.200937|18.29245122|1.0|1.0|1.0|2.0|4.68|3.69|131.36|1.0|0.0|104.73|0.0|4.0|-5.22|28.0|390.42|0.0|0.0|1.0|2.96|6.09e-06|0.00238|4.55e-05|0.0|1.11e-07|3.5428|4.03|-1613.34153|-1613.295461|0.6404|349.96|0.70416|0.70416|0.6404|-0.1428|-0.19843|0.04606915|5.9586|5.9586
9c_a31|0.0|1|0.0|0|7.765993078999999|1|0.610135804|5.733341277|-0.055520387|0|0.03482906|-0.0384827639999999|-0.6933757159999999|-0.003618466|-0.062737615|2|-0.223856622|0|0.8083148840000001|0.842823186|-0.000533581|-0.108617754|0.8856644770000001|0.770283733|-0.128097622|0.287455956|0.030296721|-65.84728287|0.325309894|12.30439782|552.8237349999999|0.670716706|-1.7933667130000002|97.22026028|-22.85764436|85.15486955|2592.448925|429.9685721|-1142.882218|2242.189942|-14.56678943|0.329283294|8.188627935|15.04941978|0.837843885|5658.985169|209.8466636|-728.3394714|34.07943198|583.9691392000001|15.58581614|1.0|1.0|1.0|2.0|5.64|3.7|117.37|2.0|0.0|108.16|0.0|8.0|-5.23|28.0|398.48|0.0|0.0|1.0|3.32|5.85e-06|0.00233|6.94e-05|0.0|5.79e-08|3849.0|4.94|-1618.157698|-1618.115927|0.2554|322.12|0.7007399999999999|0.7007399999999999|0.2554|-0.15975|-0.19224|0.04177078|6.3768|6.3768
