molecula|SRW09|nAHRing|Highest Occupied Molecular Orbital Energy|MATS2c|Gibbs Free Energy|SRW07|AATSC1s|n6aHRing|nFaHRing|WPSA3|GeomPetitjeanIndex|TASA|PPSA1|DPSA1|Log Po/w iLOGP|Log Po/w Silicos-IT Log P|Class [Log S (SILICOS-IT)]|Egan filter|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|pIC50
9b_a31|7.765993078999999|1|-0.2013599999999999|0.010411229|-1578.665571|5.733341277|-0.070525429|0|0|13.00794571|0.469546953|410.2957125|190.5935925|-231.99935|2.76|5.26|1.0|0.0|0.00675|0.0527|5.5119|4.69|-1578.839267|-1578.801576|7.2007
14a_a3|6.823286122000001|0|-0.19946|0.111575338|-1327.403067|4.727387819|-0.1160619169999999|3|1|3.396421044|0.481997259|389.0288018|117.6209094|-256.6424807|2.2|4.28|1.0|0.0|0.0113|0.0327|3.2363|2.44|-1327.513792|-1327.485188|7.5229
3c_a32|7.765993078999999|0|-0.1970599999999999|0.025890116|-1633.348356|5.733341277|-0.048337951|0|1|3.995552912|0.423167668|456.8935699|157.331845|-199.4122311|2.95|6.61|1.0|0.0|0.000217|0.00399|3.5169|3.02|-1633.443791|-1633.419633|8.0458
16e_a32|7.765993078999999|0|-0.2005|0.180914799|-1955.827194|5.733341277|-0.06951854|0|1|9.961663868|0.458956284|507.6266039|191.2650034|-259.78720209999994|3.36|6.03|1.0|1.0|0.000107|0.0074099999999999|3.6214|4.59|-1955.993572|-1955.965644|8.1367
19_a47|6.842683282|0|-0.2117099999999999|-0.038804671|-1335.634976|4.727387819|-0.227538423|2|1|8.228498913|0.463378097|354.3911695|200.6571609|-152.7310283|1.72|2.49|1.0|0.0|0.0816|0.0824|3.8423|3.51|-1335.75742|-1335.725639|7.3
17a_a10|7.535296702|2|-0.21203|-0.218519541|-1524.252023|5.4161004020000005|0.021150127|2|1|10.04165819|0.4918223679999999|603.6608262999999|307.7420338|-91.52361858|3.66|3.31|1.0|0.0|0.0986|0.0222|5.5285|3.95|-1524.557372|-1524.52012|7.3098
1a_a5|6.605297921|1|-0.2262699999999999|-0.271170445|-951.226623|4.59511985|0.009305578|2|0|2.037971304|0.455258786|419.7878208000001|138.1496441|-227.2618539|0.0|3.08|1.0|0.0|755.0|109.0|4.6707|2.85|-951.1394906|-951.110826|6.9706
5b_a40|8.149890544|0|-0.23068|-0.067567502|-2096.757832|6.167516491000001|0.064329005|0|1|4.811137897|0.477304896|442.1045286|85.77656597|-330.1175669|2.82|4.93|2.0|0.0|0.00125|0.00488|3.9759|5.62|-2096.782087|-2096.767375|7.1938
13_a47|6.605297921|0|-0.22065|-0.174238791|-1067.71601|4.59511985|-0.0777650159999999|2|1|4.705524762|0.472007922|402.6200617|160.5682509|-193.936606|1.75|4.06|1.0|0.0|0.0185|0.0173|4.0302|2.7|-1067.820961|-1067.78457|7.8
8c_a31|7.765993078999999|1|-0.19207|-0.012583838|-1426.024361|5.733341277|-0.104377029|0|0|9.027343766|0.47508938|345.3445134|152.7489054|-246.1066271|2.9|4.89|1.0|0.0|13.0|0.0811|3.8492|1.83|-1426.166503|-1426.129055|6.0915
19_a31|7.401841579|0|-0.20675|0.062492295|-1489.382077|5.351858133|-0.086654127|0|0|5.035230173|0.446100738|428.3459076|131.0862475|-323.5878356|2.62|5.8|1.0|0.0|0.0076799999999999|0.0431|5.0344|5.24|-1489.532192|-1489.4951640000002|5.7447
11_a47|0.0|0|-0.20554|0.035230036|-1395.980918|0.0|-0.156077888|3|1|3.175899139|0.4686568239999999|488.1611434|112.34605729999998|-387.9111844|3.15|5.58|0.0|1.0|0.000216|0.000394|3.7253|4.84|-1396.184699|-1396.145101|7.4
14_a4|7.535296702|1|-0.2102|-0.2248919089999999|-918.896242|5.4161004020000005|-0.04986736|1|0|2.697931638|0.40126838|386.9927769|105.2894945|-244.1511936|2.39|3.59|2.0|0.0|0.11|0.0295|4.5233|3.22|-918.9507745|-918.9304744|5.8794
12s_a30|7.412764017000001|2|-0.20495|-0.00019297|-1774.072418|5.351858133|-0.095120438|1|0|8.102485674|0.467381416|457.6180044|135.66918710000002|-376.1910929|0.0|4.67|1.0|0.0|0.00141|0.00291|5.0438|4.32|-1774.236634|-1774.202623|8129.0
9n_a24|6.605297921|0|-0.20399|-0.2452954769999999|-1238.917278|4.59511985|0.001099755|2|0|8.042526681|0.4331595789999999|611.3234977000001|235.1021924|-205.6223122|2.6|4.41|1.0|0.0|0.0278|0.0198|4.9139|2.59|-1239.1274939999998|-1239.095611|7.7212
2_a33|7.765993078999999|0|-0.19979|0.047294725|-1919.890628|5.733341277|-0.064926835|0|1|6.889294995|0.4699986339999999|500.7570617|181.7248125|-247.5908207|3.51|6.7|1.0|1.0|0.000183|0.0069|3.6281|5.11|-1920.079174|-1920.049452|8.2596
12x_a36|7.412764017000001|2|-0.2048199999999999|-0.058295476|-1670.244307|5.351858133|-0.046532211|1|0|7.974776509|0.458792701|562.6051882|150.09915149999998|-372.4502879|0.0|3.33|1.0|0.0|0.0061|0.0132|3.8776|3.37|-1670.452834|-1670.419519|8.1549
8_a47|7.252053952000001|0|-0.2085199999999999|0.003732288|-1685.908004|5.476463552|-0.099564745|2|1|2.928269795|0.414302597|493.3419136|104.6752861|-371.2177396|3.21|5.67|1.0|1.0|0.000104|0.000263|3.6696|4.91|-1686.068471|-1686.0356350000002|7.3
16_a4|7.535296702|1|-0.2134|-0.219944434|-1057.429593|5.4161004020000005|-0.095499301|1|0|3.330045338|0.455802506|389.0176968|82.51653675|-327.4903335|3.08|4.49|1.0|0.0|0.0371|0.0114|4511.0|4.05|-1057.494456|-1057.478071|6.4647
12ac_a36|7.412764017000001|2|-0.20949|-0.050997272|-1385.382927|5.351858133|-0.073735973|1|0|10.36858115|0.44477577|541.3322795|186.3198219|-321.66684580000003|0.0|3.16|1.0|0.0|0.0653|0.0476|3.8843|4.84|-1385.606133|-1385.566143|7.8861
12h_a36|7.412764017000001|2|-0.1926|-0.128701804|-1347.260478|5.351858133|-0.041228471|1|0|11.96512593|0.464544951|536.6941285|219.1956304|-216.42159590000003|0.0|2.77|1.0|0.0|0.0464|35.0|5.1998|2.92|-1347.481013|-1347.451759|7.8539
8_a10|7.535296702|1|-0.21789|-0.075368755|-1257.648047|5.4161004020000005|-0.012055162|2|1|4.714910465|0.431797417|478.5356341|151.7094758|-243.5764486|3.27|4.46|1.0|0.0|0.0117|0.00926|4.6964|4.58|-1257.84172|-1257.819281|6279.0
8_a27|6.605297921|0|-0.21973|0.188762686|-1004.432889|4.59511985|-0.077396262|2|1|4.960882344|0.479730655|369.9216992|118.305988|-239.8554499|2.28|2.98|1.0|0.0|178.0|0.0907|4.1276|3.96|-1004.515654|-1004.489001|8.2218
12d_a31|7.765993078999999|1|-0.19096|0.039097757|-1657.245177|5.733341277|-0.043220149|0|0|14.93891054|0.389382761|500.3881827|256.5143096|-196.2893506|3.9|6.04|1.0|0.0|0.0010199999999999|0.0167|3.8477|5.0|-1657.471849|-1657.428467|6.2924
12ap_a36|7.412764017000001|2|-0.21788|-0.06398791|-1325.0127220000002|5.351858133|-0.010732275|1|0|9.36249036|0.464588|544.9693552|172.00197649999998|-312.1212186|0.0|2.75|1.0|0.0|0.0412|0.0458|4.9124|2.98|-1325.199863|-1325.159466|7.4949
1_a1 (SKF-104365)|7.535296702|1|-0.19624|0.011230812|-1279.017667|5.4161004020000005|-0.01959813|1|0|2.859900586|0.416807085|376.1092109|134.2517831|-194.0267797|2.68|3.93|1.0|0.0|0.0472|0.0287|3.8901|3.45|-1279.084677|-1279.060907|5.7959
18c_a30|7.412764017000001|2|-198.0|0.12157783|-1744.28923|5.351858133|-0.118776867|1|0|8.826997739|0.448899917|484.1740985|144.5043388|-386.2200097|0.0|3.04|1.0|0.0|0.00427|0.0221|3.4848|4.54|-1744.500825|-1744.455795|7.9208
6e_a40|8.421342866|1|-0.2164|0.128035402|-2831.048968|6.401917197|-0.074872854|0|1|6.85578763|0.441911406|490.3675161000001|87.40658058|-482.3355765|3.16|5.02|2.0|1.0|8.31e-06|0.00124|2.9549|8.35|-2831.191706|-2831.156883|7.7447
12y_a30|7.412764017000001|2|-0.19815|0.048343649|-1654.190369|5.351858133|-0.037335306|1|0|6.751850651|0.445723724|569.8856940000001|120.7628216|-429.782246|0.0|4.87|1.0|0.0|0.00039|0.00148|5.1973|4.45|-1654.41361|-1654.382468|7.6576
12j_a36|7.412764017000001|2|-0.20593|-0.084183025|-1670.245584|5.351858133|-0.0446165029999999|1|0|7.921272637|0.457280037|563.0803357000001|148.06163930000002|-364.314663|0.0|3.33|1.0|0.0|0.0061|0.0132|5.2072|3.37|-1670.448063|-1670.420129|8.0
1g_a5|6.605297921|0|-0.20972|-0.203595168|-1065.727193|4.59511985|-0.010620031|2|0|5.8729303|0.4713154089999999|464.3994751|207.0502037|-122.2065919|2.12|4.5|1.0|0.0|0.0304|0.0206|4.7822|2.61|-1065.846194|-1065.818889|6.9393
8f_a12|6.580639137|1|-0.2124|0.110310585|-1481.008909|4.59511985|-0.062406088|1|1|4.290980116|0.460344828|494.2940092|91.98952021|-384.290491|3.26|4.99|1.0|0.0|0.000735|0.00211|4.1744|4.19|-1481.146454|-1481.115891|6.1898
4_a38 (LY-2157299)|7.535296702|1|-0.22|0.050460026|-1198.49738|5.4161004020000005|-0.080432741|2|1|4.060137052|0.487041509|431.0669496|122.2274724|-327.0140711|2.6|3.69|1.0|0.0|52.0|0.0375|4.65|3.95|-1198.683473|-1198.64695|7.1586
1a_a18 (SB-431542)|7.423568444|1|-193.0|0.043282217|-1292.414518|5.351858133|-0.175408303|1|0|11.61820782|0.472443977|352.3666367|146.3942108|-300.3801761|2.35|4.04|1.0|0.0|0.0116|0.0218|3.8208|4.57|-1292.588031|-1292.553086|6.9031
13d_a6|7.412764017000001|1|-0.20146|-0.045686501|-1389.188211|5.351858133|-0.0122495089999999|1|0|14.27820079|0.4128711229999999|536.999346|157.0011174|-366.9322097|3.03|5.38|1.0|0.0|0.000471|0.00229|4.85|4.5|-1389.403308|-1389.374844|6.4437
3b_a49|7.535296702|1|-0.21985|-0.003115526|-1293.106236|5.4161004020000005|-0.055724324|2|1|5.07982433|0.477583842|458.224537|209.89391040000004|-191.9087104|2.43|3.16|1.0|0.0|0.1169999999999999|102.0|4.6669|3.4|-1293.3286859999998|-1293.291817|7.6021
4R4k_a46|7.825245291|1|-0.19529|-0.050636784|-1053.254911|5.587248657999999|-0.088084767|1|0|2.232103603|0.465590034|473.9155694|70.94107067|-390.2334878|3.12|4.26|1.0|0.0|5.0|0.0049299999999999|5.2965|4.52|-1053.439174|-1053.413412|7.0132
14c_a22|6.842683282|0|-0.22807|-0.134137693|-1460.38772|4.727387819|-0.018518519|2|1|12.73426132|0.462147828|623.8702703|243.5598613|-232.8055235|2.85|3.9|1.0|0.0|0.00618|0.0107|5.7361|4.79|-1460.602657|-1460.571156|6.8153
4q_a46|7.832410927000001|1|-0.2207199999999999|-0.2520920439999999|-1108.566571|5.587248657999999|0.004704245|2|0|4.520667361|0.487775649|509.9138517|212.350744|-133.46593529999998|3.16|4.09|1.0|0.0|135.0|0.0449|4.5296|2.57|-1108.751283|-1108.729426|6129.0
11a_a31|7.773594467000001|1|-0.20589|-0.045290366|-1441.37897|5.733341277|-0.259732443|0|0|10.55399384|0.451795285|245.6599349|133.6139513|-237.4612264|2.16|3.93|2.0|0.0|0.00506|0.0531|3.8042|3.97|-1441.452616|-1441.411622|6.7212
12e_a36|7.412764017000001|2|-0.20151|-0.064019914|-1272.0579810000002|5.351858133|-0.043085717|1|0|7.71202397|0.466721981|533.058116|151.9654247|-332.11111980000004|0.0|3.24|1.0|0.0|0.0274|0.02|3.8364|3.48|-1272.2668210000002|-1272.23645|7.8539
8a_a50|7.860570786|1|-0.20051|-0.0737162059999999|-1006.557694|5.777652323|-0.021959577|1|1|4.778811898|0.46183401|433.9235497|125.2985144|-253.4513797|2.01|3.63|1.0|0.0|0.0433|0.0234|5.622000000000001|2.69|-1006.671867|-1006.637067|7.3279
10_a3|6.823286122000001|0|-0.21249|0.190318474|-1288.097561|4.727387819|-0.1152010919999999|3|1|3.134330682|0.41220272|346.1193167|135.8581743|-191.3775649|1.78|3.79|1.0|0.0|0.0155|0.0443|5375.0|1.64|-1288.190838|-1288.150029|5.1
12z_a30|7.412764017000001|2|-0.19279|-0.1155022219999999|-1804.581882|5.351858133|-0.026703371|1|0|14.93669572|0.48740649|579.3226647000001|256.7627363|-182.00664430000003|0.0|3.94|1.0|0.0|0.00113|0.00456|4.8063|3.34|-1804.814868|-1804.785911|7.3615
19c_a38|7.412764017000001|2|-0.21303|-0.085545751|-1424.247603|5.351858133|-0.04575843|1|0|9.638658988|0.477803802|477.9848537|177.10114030000005|-275.39483110000003|3.0|3.17|1.0|0.0|19.0|0.0322|5.8832|3.23|-1424.42734|-1424.3899310000002|8.0348
47p_a18|7.03438793|1|-0.18746|-0.001819106|-1493.407248|4.844187086|-0.04760181|0|0|4.377217987|0.488811071|616.5234972999999|134.3699001|-471.4248324|0.0|3.65|1.0|0.0|0.000998|0.0025|3.2036|7.98|-1493.759811|-1493.731375|7.1938
13g_a6|6.842683282|0|-0.20806|-0.0961994219999999|-1386.364067|4.727387819|0.004767264|2|1|8.550546653|0.444443571|607.1336751|184.0026638|-328.2712049|2.34|5.41|0.0|0.0|0.0012|0.0038|5.9869|3.83|-1386.611265|-1386.573241|6.9245
5e_a40|8.149890544|0|-0.2201699999999999|-0.091305805|-1637.162552|6.167516491000001|0.0601021459999999|0|1|4.489363277|0.47779156|411.0778166|84.47727896|-306.597267|2.73|4.3|2.0|0.0|0.00505|0.0169|3.7138|4.99|-1637.197299|-1637.180703|7.6021
30_a47|6.842683282|0|-0.20813|-0.069449687|-1695.9887|4.727387819|-0.184735553|2|1|8.190002019|0.4680850139999999|407.3992771|192.3403721|-215.3470619|2.12|2.71|1.0|0.0|24.0|0.0315|3.7159|3.89|-1696.12008|-1696.078047|7.9
20_a4|7.535296702|1|-0.19747|-0.203359312|-934.150871|5.4161004020000005|-0.00123671|1|0|5.313236547|0.421704107|441.9318823|171.5531319|-138.2237887|3.06|3.2|2.0|0.0|0.1|0.0388|5.1778|2.73|-934.2489802|-934.2266312|6.1898
4c_a46|7.825245291|1|-0.21466|-0.068543882|-1245.176359|5.587248657999999|-0.048990529|1|0|5.56099297|0.450883931|562.9269925|100.6356847|-430.6788754|3.8|5.11|1.0|0.0|0.00109|0.00207|5.4579|6.38|-1245.4159619999998|-1245.392965|5.6972
17_a15|0.0|0|-0.19509|-0.046866421|-1413.624817|0.0|-0.071708785|2|0|7.56573889|0.474165158|674.5333498|265.6831633|-234.74904|3.99|4.89|1.0|1.0|0.00052|0.00099|4.1461|6.89|-1413.897695|-1413.857182|7.9208
12w_a30|7.412764017000001|2|-0.20755|0.063514061|-2494.807027|5.351858133|-0.0316452179999999|1|0|7.262777048999999|0.451478593|584.3729039|131.7949495|-422.1196298|0.0|5.11|1.0|0.0|0.000123|0.0004269999999999|5.0632|5.08|-2494.966575|-2494.932002|7821.0
34_a47|6.842683282|0|-0.21536|-0.210257395|-1162.33788|4.727387819|-0.064842466|3|1|6.048527453999999|0.45489212|457.4477611|191.6093987|-170.55473480000003|3.0|3.34|1.0|0.0|0.0929|0.0436|4.2077|2.41|-1162.4815230000002|-1162.450678|8.7
14e_a23|7.423568444|0|-0.2342199999999999|0.059967018|-1966.785007|5.351858133|-0.272389934|2|1|8.73073591|0.49543439|644.0923882999999|141.6222839|-412.7765217|3.62|4.42|1.0|1.0|0.000198|0.000773|3.7033|4.2|-1966.96594|-1966.943431|8.5214
23_a10|7.535296702|1|-0.21158|-0.12979844|-1469.902562|5.4161004020000005|0.012558932|2|1|4.824237957|0.485561757|648.2471057|169.14354509999998|-370.018179|4.13|5.11|1.0|0.0|0.00193|0.000923|3.8034|3.9|-1470.1960279999998|-1470.166163|6.1249
8d_a12|6.580639137|1|-0.20794|0.057525383|-1138.139635|4.59511985|-0.048642535|1|1|3.507952014|0.465113852|477.4206699|92.36749461|-371.2392138|2.23|3.87|1.0|0.0|0.0093|0.0085799999999999|4.2383|3.53|-1138.296407|-1138.256361|7.6021
4R4l_a46|7.825245291|1|-0.19602|-0.058870177|-1092.544322|5.587248657999999|-0.075241716|1|0|2.086777505|0.4568839389999999|486.6405745|66.05102684|-410.6276419|3.24|4.64|1.0|0.0|0.00182|0.0027|4.6497|4.99|-1092.75416|-1092.728268|6.8633
17a_a25|6.842683282|0|-0.21559|0.0055894319999999|-1391.385492|4.727387819|-0.036457743|2|1|6.442637379|0.468791604|623.7797651000001|174.0415044|-365.1448527|3.47|4.83|1.0|0.0|0.00325|0.00323|5.2683|6.04|-1391.625102|-1391.588873|7.6021
3d_a12|0.0|1|-0.22229|0.092417272|-1006.606666|0.0|-0.053022041|2|0|2.9374091630000003|0.472404561|439.1353855|115.96727140000002|-281.8395348|2.71|3.37|1.0|0.0|0.0945|0.0385|4.2114|3.1|-1006.727999|-1006.704001|7.6021
14_a47|6.605297921|0|-0.22434|-0.126490693|-1127.6593779999998|4.59511985|-0.136491228|2|1|5.113919242|0.474828277|343.7492333|169.0962983|-166.1354667|1.53|3.97|1.0|0.0|0.0349|0.0241|3.9671|2.64|-1127.737484|-1127.700693|8.1
18_a31|7.401841579|0|-0.19914|0.0690370959999999|-1465.359325|5.351858133|-0.138136629|0|0|4.984491996|0.4492048839999999|426.0718665|130.6137795|-325.73954460000004|2.85|4.9|1.0|0.0|0.00862|86.0|5.0092|4.81|-1465.528656|-1465.4803960000002|6.8861
21_a34|8.002694162000001|2|-0.20872|0.026135784|-1483.12009|5.860786223|-0.091664226|1|0|15.38241267|0.4688149339999999|453.8692584|182.341897|-306.332473|3.52|3.64|1.0|0.0|0.0138|0.0085|4.3011|7.78|-1483.3359380000002|-1483.305698|5.4737
27a_a34|7.412764017000001|1|-0.20615|0.0257175079999999|-1861.534743|5.351858133|-0.456594848|1|0|13.06088842|0.436895447|421.319507|164.80691819999998|-371.4586403|2.58|2.01|1.0|0.0|0.00504|0.0159|5.0012|7.38|-1861.741982|-1861.695683|6.6198
13_a15|0.0|1|-0.15229|-0.139434143|-1450.462642|0.0|-0.031457366|2|0|6.447664726|0.482317225|558.6934137000001|154.4025434|-322.1392954|4.19|4.33|1.0|1.0|0.000214|0.000357|3942.0|5.04|-1450.756042|-1450.727602|8.2218
18_a20|6.842683282|0|-0.20289|0.1160337319999999|-1352.135304|4.727387819|-0.12050413|2|1|4.787695004|0.483668611|506.6038164|125.81822920000002|-413.7552685|2.76|5.54|0.0|0.0|0.00107|0.0029|5.9778|5.35|-1352.364724|-1352.32685|7.4685
47i_a18|7.03438793|1|-0.18299|0.053794607|-1415.944522|4.844187086|-0.066917145|0|0|4.727502734|0.487446923|559.3312455|96.90318745|-502.6804099|0.0|3.28|1.0|0.0|0.0029|0.00735|3.2321|7.37|-1416.260696|-1416.233978|7.7212
13_a1|7.423568444|1|-0.18883|-0.046530797|-1238.22919|5.351858133|-0.144782061|1|0|11.41059871|0.477212829|395.1486144|169.6632599|-242.2358135|2.83|4.75|1.0|0.0|0.0192|17.0|4.0783|3.17|-1238.395767|-1238.367298|6585.0
17b_a25|6.842683282|0|-0.21939|0.001256821|-1483.630939|4.727387819|-0.002108117|2|1|9.129863339|0.476276266|668.9067217|208.6205329|-341.0100868|3.25|4.88|0.0|0.0|0.00218|0.00394|5.4236|5.89|-1483.873254|-1483.830524|6.9957
6_a4|7.535296702|1|-0.2182599999999999|-0.19701009|-1108.392115|5.4161004020000005|0.010164572|2|1|2.408866521|0.423084148|526.7333132|103.3523757|-350.36323230000005|3.45|5.1|1.0|0.0|0.0043799999999999|0.00274|4.8714|4.11|-1108.585859|-1108.563418|5.8861
5_a15|0.0|0|-0.18553|-0.222657379|-1470.55517|0.0|-0.044921287|2|0|18.03465935|0.486150431|649.9369163|365.1095806|-13.36968593|3.68|4.92|1.0|1.0|0.000304|0.000967|4.3299|4.36|-1470.816175|-1470.779775|7.8861
18d_a25|6.842683282|0|-0.2201|-0.0881447869999999|-1806.582751|4.727387819|0.024310576|2|1|6.3217245360000005|0.476833495|705.8822532|182.1982146|-388.2927768|3.57|6.33|0.0|1.0|0.00026|0.0013599999999999|5.6512|4.56|-1806.848384|-1806.812778|6.6345
3_a27|6.605297921|0|-0.21969|0.124551908|-1081.794829|4.59511985|-0.096132106|2|1|5.157668895|0.44566003|446.4308003|137.8189165|-242.1936891|3.11|2.8|2.0|0.0|0.0658|0.0339|5.5045|4.92|-1081.905135|-1081.88481|8.3979
7h_a8|7.05012252|0|-0.22875|-0.118981425|-1285.0707960000002|4.844187086|-0.073219554|0|0|3.86998135|0.4346108389999999|444.4294792|61.77519141|-452.8739011|3.2|5.52|1.0|0.0|0.00078|0.00118|3.9282|6.81|-1285.182226|-1285.151298|4.9788
3o_a32|7.773594467000001|1|-0.20065|-0.022603806|-1805.333039|5.733341277|-0.014299905|0|1|4.161738248|0.455089918|483.0270239|123.9047338|-328.7458915|3.06|6.39|1.0|0.0|0.00072|0.00714|3.5333|2.35|-1805.504508|-1805.473626|6.6198
13_a4|7.535296702|1|-0.20372|-0.210975191|-898.2503529999999|5.4161004020000005|-0.019846488|1|0|2.096831328|0.4289448289999999|474.9422962|67.30306705|-355.01146810000006|2.87|4.18|1.0|0.0|0.0235|0.0108|4.4811|3.87|-898.3562912999998|-898.3381672|5.3979
2_a4|6.605297921|1|-0.16226|-0.072708147|-819.8174190000001|4.59511985|-0.103346554|1|0|1.123639184|0.3961813179999999|312.82106489999995|66.09827364|-289.1005902|0.0|2.12|2.0|0.0|1.67|434.0|5.8961|2.46|-819.9326497000001|-819.8996124|7.5086
3t_a32|7.765993078999999|0|-0.20246|0.028840888|-1864.534478|5.733341277|-0.0338714389999999|0|1|5.681818647999999|0.481726305|523.3947687|199.2870037|-233.0294362|3.41|7.65|1.0|0.0|0.00013|0.00462|3.5487|5.5|-1864.708995|-1864.678788|8.0458
14ac_a23|7.423568444|0|-0.23868|0.0763230759999999|-2303.819891|5.351858133|-0.4422550999999999|2|1|9.597200637|0.489147172|703.0989434999999|145.1421706|-464.8074813999999|3.34|5.52|1.0|1.0|2.69e-05|0.000123|4.0014|4.93|-2304.001319|-2303.9786940000004|8.3851
5b_a50|7.927685046000001|1|-0.19252|-0.253064589|-990.487545|5.82008293|-0.003549558|1|1|3.149876031|0.4462435279999999|486.9950914|208.925351|-90.17329003|2.91|3.15|2.0|0.0|105.0|0.0202|5.6332|2.81|-990.6114185|-990.5849031|4.9126
4j_a46|7.825245291|1|-0.20071|-0.175292207|-1131.817578|5.587248657999999|-0.012405467|1|0|5.205103062|0.402450715|561.0237355|131.7477027|-327.122208|3.9|5.18|1.0|0.0|0.0015|0.00176|5.3949|4.93|-1132.043677|-1132.018764|6.0942
36_a18|7.03438793|2|-0.18124|0.050448408|-1493.333297|4.844187086|-0.020339784|0|0|4.786442152|0.4751830729999999|572.70209|133.8265619|-444.4026478999999|0.0|3.73|1.0|0.0|0.000975|0.00242|3.1908|7.75|-1493.686737|-1493.661092|7.4949
3_a3|7.285506549|0|-0.20969|0.159413311|-1592.839065|5.283203728999999|-0.114647585|1|1|2.623868963|0.415122657|343.74795510000007|136.8031103|-182.4099648|2.39|5.0|1.0|0.0|0.00103|0.0126|5.8458|1.92|-1592.904586|-1592.873593|5.93
AKLKII_a46|6.605297921|0||-0.206312209||4.59511985|-0.030657|3|1|2.335284369|0.47999819|397.2168972|108.05343229999998|-258.10190780000005|1.6|3.9|1.0|0.0|166.0|0.0764|||||6.7423
4g_a46|7.825245291|1|-0.22587|-0.153373738|-1492.979142|5.587248657999999|-0.010706405|2|0|2.638545451|0.448462961|543.2323468999999|99.33639766|-375.0653627|3.61|5.19|1.0|0.0|0.00155|0.00153|4.4163|4.65|-1493.154666|-1493.132001|5.5615
15a_a22|6.842683282|0|-0.21285|-0.136588366|-1368.1368730000002|4.727387819|-0.052476637|2|1|9.799599501|0.444668211|588.2800507999999|201.7850124|-275.2352849|2.86|3.87|1.0|0.0|0.00945|0.00881|5.0577|4.98|-1368.35331|-1368.321775|6.8447
8_a15|0.0|0|-0.18303|-0.208657545|-1223.523393|0.0|-0.044406425|1|0|11.47934212|0.389723411|498.6196971|280.62296039999995|-22.68867482|3.76|3.9|1.0|0.0|0.00206|0.00562|4.4346|3.36|-1223.704913|-1223.687714|6.9666
15b_a10|7.535296702|1|-0.20313|-0.197213588|-1317.4913390000002|5.4161004020000005|0.024214591|2|1|7.505718446|0.414077981|631.9674549|226.0501037|-233.3911134|3.89|4.34|1.0|0.0|0.0185|0.00943|5.7620000000000005|2.74|-1317.766641|-1317.736865|7.0706
4_a4|7.535296702|1|-0.21831|-0.183963421|-1029.813844|5.4161004020000005|0.0159331539999999|2|1|2.274995377|0.398500394|480.8472306|106.2816773|-302.661743|3.09|4.52|1.0|0.0|0.0248|0.00877|5.382000000000001|3.24|-1029.960398|-1029.93716|7.1079
16h_a32|7.765993078999999|0|-0.2|0.217139852|-1955.832545|5.733341277|-0.098975084|0|1|8.461051377999999|0.459750275|507.7688359|167.7935207|-299.7661014|3.45|5.86|1.0|1.0|0.000136|0.0073599999999999|3.6182|4.54|-1955.99895|-1955.970762|8.0655
14a_a25|6.842683282|0|-0.2143|-0.092005241|-1352.086073|4.727387819|-0.05112778|2|1|5.546443318|0.492236681|558.2652611000001|126.8576588|-402.7381076|3.06|4.44|1.0|0.0|0.0016899999999999|0.00215|5.3631|5.79|-1352.298438|-1352.265931|6684.0
12ag_a36|7.412764017000001|2|-0.20713|-0.042092217|-1332.003616|5.351858133|-0.084341564|1|0|8.009946323|0.481286668|471.0269757|152.06382680000002|-326.5740008|0.0|3.13|1.0|0.0|0.0515|0.0278|3.8893|3.41|-1332.185403|-1332.151245|7.7696
15_a31|7.765993078999999|1|-0.19394|0.1893807519999999|-1460.790873|5.733341277|-0.134784483|0|0|10.88541717|0.466164359|301.452236|190.5463457|-150.46712390000002|1.64|4.12|2.0|0.0|18.0|0.0931|4569.0|3.9|-1460.900291|-1460.861851|5.9586
14aa_a23|7.423568444|0|-0.21573|0.066582026|-1708.338059|5.351858133|-0.026892547|2|1|8.355923226|0.4930525229999999|629.3423691|138.4803717|-404.0660854|3.68|4.4|1.0|0.0|0.000259|0.00123|3.5934|4.1|-1708.5626|-1708.5422620000002|8451.0
3c_a12|6.555356892000001|1|-0.22035|0.06235058|-1327.4004710000002|4.59511985|-0.058516436|1|0|3.384177297|0.427357986|426.9566009|148.9927848|-207.9738085|2.78|4.01|1.0|0.0|0.0194|0.0318|3.9848|2.56|-1327.498519|-1327.471862|7699.0
5a_a50|7.927685046000001|1|-0.19146|-0.203248487|-1029.786489|5.82008293|-0.017108794|1|1|2.900288114|0.4528093929999999|517.556163|178.61652859999998|-176.38892919999998|3.28|3.66|1.0|0.0|42.0|0.0102|5.6146|3.39|-1029.930364|-1029.905844|5.3872
3n_a32|7.773594467000001|1|-0.20256|-0.0376583329999999|-1825.218291|5.733341277|-0.01504795|0|1|6.246493173999999|0.456693072|482.963897|201.8383309|-171.25176130000003|3.29|6.71|1.0|0.0|0.000424|0.0047|3.5459|2.57|-1825.378576|-1825.349557|7.6778
14s_a23|7.423568444|0|-0.22933|0.020458621|-2089.352478|5.351858133|-0.022580082|2|1|8.218681552|0.470919749|595.0854952000001|144.457092|-352.5931977|3.66|4.0|1.0|0.0|0.000334|0.00126|3.6828|4.1|-2089.521231|-2089.500101|8.5482
