molecula|SddssS|SaaNH|NaasN|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|MATS1c|MATS8s|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
12a_a32|0.0|3.442930603|0|0.609420757|0.087371302|-0.009460484|5.733341277|-0.057200812|0.036711712|-0.0134169989999999|2.136609567|-0.031249617|10.31100269|-0.074344282|3|-0.001662219|-0.583507277|-0.018578911|0.7507116140000001|1|0.788702323|-0.109151429|0.288267255|0.016535497|-68.06885478|10.31184223|111.9735444|0.211297677|131.7691491|-0.0308471429999999|6.430656017|62.28768050000001|-1.4189685719999998|-33.18255791|-19.23685026|63.52154605|3030.946307|-11.99645651|0.332293625|7.083688576|0.840404348|5656.0082|207.2244662|-551.8369996|28.81034388|0.021399091|-209.1696096|1325.275819|13.34486989|1.0|1.0|1.0|1.0|2.0|2.85|0.26|6.49|4.19|140.04|1.0|110.47|1.0|3.6|-4.5|9.78e-07|0.000389|3.17e-05|3.39|0.0|2.23e-08|-0.05222|-1880.734215|667.68|346.71|346.71|0.7025600000000001|0.7025600000000001|0.2908|-0.14827|3.0517|-1880.600043|4.2371|7.6021|7.6021
3o_a32|0.0|3.644417045|0|0.609420753|-0.022603806|-0.006253394|5.733341277|-0.014299905|0.035643275|-0.064818511|2.240993002|-0.117781901|10.3110027|-0.090297882|3|0.000243592|-0.483580522|-0.074509084|0.840991936|1|0.8377808240000001|-0.095457829|0.252703854|0.012519666|-55.03672286|7.218280399|62.67187821|0.162219176|93.52833522|-0.031819276|4.161738248|0.0|-1.4318674340000002|-24.51306152|-18.34557429|49.73468603|2469.87467|-10.57723917|0.214905181|6.392329273|0.835165165|5488.777096|123.9047338|-475.9757626|23.36733582|0.0130649069999999|-328.7458915|1051.530112|7.532642302|1.0|1.0|1.0|1.0|2.0|3.06|0.32|6.39|4.2|122.97|1.0|112.07|1.0|3.74|-4.73|1.89e-06|0.00072|1.87e-05|3.46|0.0|5.35e-08|-0.05413|-1805.473626|620.56|350.9|350.9|0.70216|0.70216|0.2851|-0.14652|3.2729|-1805.333039|5.8476|6.6198|6.6198
2_a47|0.0|0.0|0|1.381899691|-0.002024001|-0.008527649|0.0|-0.13117284|0.027058824|-0.004557357|1.454085483|0.107297513|10.93671092|-0.013580367|0|-0.006079384|-0.444853768|0.115527282|0.875463345|1|0.847324011|-0.095655954|0.482748996|0.008511123|-47.65477123|4.240150185|99.5619537|0.152675989|76.06154148|-0.036790752|2.112397382|0.958043241|-1.4348393119999998|-20.71307621|-18.32875817|45.81686991|1242.745585|-9.131190896|0.215021885|5.308758149|0.764993595|4559.060763|107.1215986|-356.116445|23.34938746|0.016376351|-283.9460863|910.626111|8.158522603|1.0|0.0|1.0|1.0|2.0|2.54|0.0|3.7|4.75|58.04|1.0|96.54|1.0|3.58|-5.11|3.46e-06|0.00109|7.75e-06|4.52|0.0|1.51e-08|-0.05285|-1010.505024|536.13|333.46|333.46|0.69102|0.69102|0.2143|-0.15446|2.1266|-1010.412694|3.1004|6.2|6.2
47a_a18|0.0|0.0|0|0.403918489|0.018016478|-0.006027559|4.844187086|-0.18843247|0.033641026|0.043161338|0.0|-0.025401815|10.35082811|0.052572636|0|-0.000633273|-0.369841706|-0.008965701|0.792293789|0|0.778790861|-0.099310031|0.371382587|0.014124484|-81.42570819|11.58086543|100.7293848|0.2212091389999999|181.3725215|-0.036234741|9.49531639|110.0917322|-2.681370849|-55.70051708|-29.70938001|79.51543089|2250.179086|-24.3591435|0.2063806289999999|10.20255289|0.934960691|8405.670404|169.2144153|-1802.576619|37.435301|0.014835962|-481.4854016|2770.212274|12.16421601|1.0|1.0|1.0|1.0|3.0|0.0|0.28|0.48|3.35|123.06|3.0|158.24|0.0|2.02|-5.58|1.8100000000000002e-07|9.9e-05|2.62e-06|4.44|0.0|5.4e-09|-0.05191|-2098.773074|874.47|388.09|388.09|0.69508|0.69508|0.6094|-131.0|2.6271|-2098.359766|3.0133|9.0|9.0
47f_a18|0.0|0.0|0|1.251175676|-0.005500039|-0.005817448|4.844187086|-0.034211867|0.031179487|-0.048472184|0.0|0.033759227|10.94702253|-0.008224928|0|0.00531392|-0.4138670829999999|-0.009917608|0.745431271|0|0.838156881|-0.084851044|0.375218907|0.0138461289999999|-72.03501774|11.75478965|111.1889928|0.161843119|137.3980967|-0.0289997239999999|9.979328976|58.84834254|-2.290978185|-46.00060733|-24.61956302|65.93954138|2343.062749|-20.90098811|0.273449343|10.55465562|0.937396993|7870.103594|232.14715330000004|-1651.17806|33.88554232|0.016581683|-384.6642262|2676.957843|14.07716085|1.0|0.0|1.0|1.0|2.0|0.0|0.34|3.22|3.6|88.97|3.0|164.47|0.0|2.83|-5.52|7.76e-07|0.000421|3.01e-06|4.52|1.0|6.04e-10|-0.04439|-1743.346389|908.66|400.42|400.42|0.6984600000000001|0.6984600000000001|0.5741|-0.12802|3.8532|-1741.802171|4.4861|8.0458|8.0458
8j_a46|0.0|0.0|1|1.160371125|-0.13040237|-0.0017688329999999|5.533389489|-0.008523199|0.043903904|-0.129276363|0.0|-0.174853546|10.96391738|-0.053618988|1|0.0108603019999999|-0.229679821|-0.223292257|0.6109926379999999|0|0.934648421|-0.068971544|0.308052557|0.008672342|-37.04976799|4.658562801|7.723448142|0.065351579|35.10521457|-0.02566383|2.5024620580000003|64.83187221|-1.103544698|-15.7861518|-13.78596018|34.04593326|1888.679875|-7.405468973|0.177887481|5.617748211|0.747636856|4759.107832|95.55665364|-318.43516580000005|16.76894569|0.008843828|-346.061389|721.0646647000001|4.750680627|0.0|1.0|1.0|1.0|0.0|3.25|0.32|4.71|4.55|43.6|1.0|96.94|1.0|3.82|-4.83|2.59e-05|0.00878|1.47e-05|3.97|0.0|5.46e-08|-0.04068|-1414.50743|576.48|281.1|249.79|0.50703|0.70121|0.1427|-0.18531|5.2361|-1414.402087|6.4463|5.9108|5.9108
11a_a5|0.0|2.9781886010000003|0|1.212363224|-0.165418719|-0.002894726|4.59511985|0.052217882|0.021060606|-0.052944925|0.0|-0.1301505359999999|10.94877942|-0.02394636|1|0.007955512|-0.254944026|-0.037220974|0.7410766209999999|0|0.89343434|-0.071517578|0.369563711|0.011860803|-51.09940261|8.474559367000001|61.32301293|0.10656566|76.14130253|-0.026223112|6.055083705|14.47576249|-1.573386716|-32.96141947|-18.73644762|54.60662289|1170.247903|-13.38721623|0.259134725|9.740948724|0.874191508|5756.783268|185.1520983|-803.2329738|25.28995251|0.014482324|-344.1971057|1517.39715|10.34763929|1.0|0.0|1.0|1.0|1.0|3.68|0.3|6.38|6.55|63.69|2.0|128.51|1.0|5.16|-6.4|5.63e-08|2.39e-05|3.95e-07|6.13|0.0|1.18e-10|-0.03694|-1339.802852|739.79|302.86|281.57|0.6735|0.65363|0.1838|-0.16735|2.8611|-1339.555805|3.6525|7.0915|7.0915
5a_a50|0.0|0.0|2|1.3972442980000002|-0.203248487|-0.00148647|5.82008293|-0.017108794|0.038040936|0.017227585|2.475383677|-0.256097122|10.93256969|-0.130929632|2|0.01228899|-0.161169418|-0.132977171|0.6759066159999999|1|0.969892876|-0.065209836|0.2814514|0.010185297|-34.7974024|5.435098605|6.819160781|0.030107124|16.06582337|-0.022747617|2.900288114|60.04351409|-0.978147545|-11.08625592|-12.13862875|26.21058426|1605.985157|-6.477439183|0.33472483|5.892775027000001|0.8275167520000001|4770.917486|178.61652859999998|-278.5298849|18.24602704|0.017576522|-176.38892919999998|784.5791628|9.379218813|0.0|1.0|1.0|1.0|0.0|3.28|0.14|3.66|4.33|35.64|0.0|101.86|1.0|3.47|-4.5|0.000129|42.0|3.14e-05|3.46|0.0|5.7e-07|-0.02487|-1029.905844|582.98|308.73|220.82|0.39948|0.6725399999999999|0.1156|-0.16659|3.9843|-1029.786489|5649.0|5.3872|5.3872
19_a3|0.0|2.917217813|0|1.4316666480000002|-0.206312209|-0.003417504|4.59511985|-0.030657|0.0386379929999999|-0.008897473|1.744747103|0.156485495|10.96959256|0.036226415|1|0.006731579|-0.270506095|-0.0150769919999999|0.687139108|1|0.853017902|-0.087730634|0.225451546|0.0116401719999999|-40.8473715|5.419662458|161.5312186|0.146982098|68.43484547|-0.032585664|2.523394126|0.0|-1.140498238|-14.67073822|-15.17188084|36.92898885|869.7868956|-7.064025721|0.24201815|5.342307798999999|0.911365749|4138.413977|112.6836188|-247.2409002|20.01615321|0.016552404|-240.2326308|700.5653624|7.706796952|1.0|0.0|1.0|1.0|1.0|1.6|0.06|3.9|3.39|67.35|0.0|85.32|1.0|2.45|-3.58|0.000578|166.0|0.000266|2.19|0.0|6.18e-08|-0.05757|-929.2608626|499.93|314.28|314.28|0.67351|0.67351|0.3006|-0.16303|2191.0|-929.193831|2.8758|7.6383|7.6383
8d_a12|0.0|2.976279182|0|1.283835213|0.057525383|-0.0076893469999999|4.59511985|-0.048642535|0.038347953|0.0276482139999999|2.075171777|-0.065870394|10.94458983|-0.046326855|1|0.001575111|-0.484923957|-0.091036025|0.8405406040000001|1|0.858710112|-0.103548595|0.266886187|0.011348654|-57.57034769|6.309558958999999|90.34024296|0.141289888|78.55353315|-0.039118358|3.507952014|0.0|-1.760326118|-24.05928792|-21.74879802|49.58366734|1288.818257|-12.09177064|0.166136296|6.93584319|0.8695567329999999|5255.11762|92.36749461|-544.129679|26.08195789|0.012525773|-371.2392138|1173.6881050000002|6.964006932|1.0|1.0|1.0|1.0|2.0|2.23|0.1|3.87|2.67|65.96|2.0|112.14|1.0|3.02|-4.61|2.64e-05|0.0093|2.43e-05|3.51|0.0|4.23e-09|-0.05488|-1138.256361|600.2|331.53|292.53|0.6661|0.4997399999999999|0.0853|-0.15306|2.1281|-1138.139635|3.0277|7.6021|7.6021
6_a15|0.0|0.0|0|1.419941278|-0.199979249|-0.00951284|0.0|-0.048804012|0.042926829|0.106485923|0.0|0.011857945|10.95880677|-0.009025163|0|0.003942615|-0.35221474|0.0371776429999999|0.810779115|0|0.859308431|-0.123000073|0.398681391|0.02948637|-71.76572566|17.20414198|105.4415725|0.140691569|82.0880213|-0.0307500179999999|10.03794313|55.65697829|-1.599000943|-24.00625743|-17.94143141|58.34873264|1971.005637|-10.46812265|0.4180252789999999|6.110075236|0.640136254|5589.043165|243.9013805|-544.3423775|30.82854077|0.029449813|-95.65807914|1603.08412|17.18281248|1.0|1.0|0.0|1.0|1.0|4.03|0.23|4.43|5.26|61.84|2.0|109.7|1.0|4.11|-5.14|2.16e-06|0.000823|7.32e-06|4.64|0.0|1.13e-08|-0.02419|-1263.0072300000002|612.22|328.9|285.52|0.65191|0.70554|0.0113|-0.15714|1.3789|-1262.820532|1.9421|7.4559|7.4559
11d_a5|0.0|2.9590700880000003|0|1.388848584|-0.245058546|-0.003373937|4.59511985|0.001099755|0.0228184279999999|-0.125546291|0.0|-0.138265707|10.94877952|0.01948342|1|0.008809179|-0.22897714|-0.018747485|0.755793189|0|0.87090286|-0.0847408619999999|0.359644732|0.012828514|-53.84338206|8.151092424|61.45330587|0.12909714|82.02685783|-0.029333375|5.179111638|0.0|-1.525335513|-25.44574968|-18.63809379|48.19862797|900.3825317|-11.84243331|0.287694578|8.920296087|0.976150552|5283.02167|182.7978704|-615.8065323|26.16587381|0.018119737|-269.7929124|1360.625438|11.51307533|1.0|1.0|1.0|1.0|1.0|3.37|0.17|4.41|4.14|66.93|1.0|114.29|1.0|3.28|-4.29|7.2e-05|0.0278|5.14e-05|3.07|0.0|2.31e-09|-0.03767|-1239.093739|682.09|301.89|280.66|0.66686|0.6533399999999999|0.2068|-0.16762|2.8731|-1238.914819|3.7008|7.8239|7.8239
1b_a5|0.0|2.881451247|0|1.4258024619999998|-0.250420203|-0.00279809|4.59511985|-0.061874543|0.0248765429999999|-0.095857885|0.0|0.001241264|10.94890233|-0.028797464|1|0.003708988|-0.231956531|0.122747292|0.558485747|0|0.808828623|-0.077221824|0.341795323|0.010803163|-38.87394276|5.438378717999999|168.30518769999998|0.191171377|96.23685048|-0.031306145|2.737713392|0.769931305|-1.158327367|-19.82538668|-15.75970652|44.82086533|919.9167129|-7.933533473|0.267518749|6.11909445|0.90275317|4577.125071|134.6705884|-293.5407385|21.51550842|0.019229427|-234.0649914|796.0738116|9.680212283|1.0|0.0|1.0|1.0|1.0|1.81|0.0|4.88|4.76|54.46|0.0|90.44|1.0|3.38|-4.3|0.000106|0.0336|4.970000000000001e-05|3.16|0.0|4.99e-09|-0.04135|-1050.506509|536.59|266.74|258.89|0.5153800000000001|0.43728|87.0|-0.1892|2891.0|-1050.462425|4.3687|7.2291|7.2291
13a_a6|0.0|3.417162147|0|1.430639975|-0.042110772|-0.01115741|5.351858133|-0.0265090529999999|0.041767677|0.031837397|0.0|0.0015242189999999|10.95129557|-0.0525259259999999|1|-0.00194781|-0.488098052|0.090839165|0.8013954109999999|0|0.77450544|-0.113446379|0.22670695|0.031866842|-74.18628740000001|20.83876732|154.9639272|0.22549456|147.4582473|-0.040840697|13.62714959|554.4922449|-2.042034827|-40.23198232|-26.70706346|82.36189896|2626.396685|-17.46461983|0.240087608|8.038453162|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|35.14492428|0.02016134|-339.9303794|1757.246214|13.18415753|1.0|1.0|1.0|1.0|2.0|3.2|0.12|4.98|4.32|95.85|2.0|116.79|1.0|3.52|-4.99|3.11e-06|0.0012699999999999|1.02e-05|3.8|0.0|9.77e-10|-0.05018|-1350.057702|695.29|339.59|206.87|0.4816|0.70072|0.2697|-0.14969|7.7145|-1349.895534|9.2157|7.3372|7.3372
21_a47|0.0|0.0|1|1.408713027|0.072733799|-0.010650348|4.727387819|-0.13650463|0.037801932|-0.034419528|1.028199909|-0.004063946|10.95058272|0.057225853|1|-0.004332497|-0.5406500129999999|-0.080213904|0.591185263|1|0.70582155|-0.095249919|0.3188717339999999|0.022739546|-53.76411184|12.83540744|34.75044485|0.29417845|166.049938|-0.033866638|7.244985517000001|47.95893876|-1.5239986980000002|-26.32173133|-19.11612865|59.46768095|1402.202743|-10.79015808|0.355154704|7.071346534|0.862591353|6103.311635|200.4681737|-485.55711339999993|29.64451905|0.028943339|-163.5167523|1334.003357|16.33715751|1.0|1.0|1.0|1.0|2.0|3.32|0.1|2.94|4.93|84.73|1.0|104.49|1.0|3.43|-4.32|3.6e-05|0.0142|4.84e-05|3.0|0.0|1.98e-08|-0.06339|-1375.028093|583.37|316.53|316.53|0.68296|0.68296|0.2249|-0.16158|3.6767|-1374.914223|4.9172|8.3|8.3
11_a47|0.0|0.0|0|1.381898438|0.035230036|-0.007767503|0.0|-0.156077888|0.033931624|-0.0586047379999999|1.311097861|0.081235787|10.93671007|0.046339015|0|-0.00580273|-0.451384505|-0.058523885|0.686454722|1|0.796863393|-0.096486559|0.572646116|0.008462682|-59.10798423|5.184267117|119.4035378|0.203136607|124.4421556|-0.035945973|3.175899139|1.882633323|-1.833244617|-30.64032829|-22.02062158|55.20085753|2201.328597|-13.48990542|0.183391205|5.966142027|0.8820228529999999|6736.717611|112.34605729999998|-687.9851765999999|26.96593732|0.0128657439999999|-387.9111844|1375.2628029999998|7.881596968999999|1.0|0.0|1.0|1.0|2.0|3.15|0.04|5.58|6.68|70.93|2.0|124.7|1.0|4.69|-6.03|5.110000000000001e-07|0.000216|9.32e-07|5.06|0.0|2.81e-11|-0.05094|-1396.145101|654.49|332.82|332.82|0.6915399999999999|0.6915399999999999|0.2321|-0.1546|2.9142|-1395.980918|4.6111|7.4|7.4
18a_a22|0.0|0.0|1|1.194229718|-0.197348157|-0.003488994|4.727387819|-0.018344659|0.038167849|0.033735832|1.6891461019999998|-0.021976395|10.31286146|-0.015194063|1|0.007079018|-0.296897301|-0.042139855|0.722009212|1|0.926535704|-0.076119803|0.573315195|0.01713283|-51.6464295|11.62443251|29.59800426|0.073464296|49.84469832|-0.029276847|7.887046626|18.5219848|-1.5223960559999998|-23.31437056|-19.86401135|45.98663929|2213.859172|-13.47750813|0.289532802|7.037677899|0.950859191|6630.646100999999|196.4447473|-700.830423|27.95908297|0.0193879289999999|-285.5992506|1453.872315|13.15449139|1.0|1.0|1.0|1.0|1.0|3.17|0.08|5.32|5.11|100.61|2.0|131.64|1.0|3.9|-5.16|2.59e-06|0.00113|6.98e-06|3.78|0.0|3.95e-10|-0.0706799999999999|-1691.2957760000002|695.35|355.95|246.91|0.35107|0.68577|0.0354|-0.1408|3851.0|-1691.097989|5.3946|7.8861|7.8861
14q_a23|0.0|0.0|2|1.19796338|0.141057047|-0.0101981219999999|5.351858133|-0.130330047|0.044138322|0.064903564|0.720966302|-0.058543701|10.31321757|-0.056324491|2|0.002496501|-0.573130981|0.067394607|0.7333675390000001|1|0.773194598|-0.096370719|0.227948491|0.02158178|-66.16349731|14.81701129|350.836102|0.226805402|155.7136729|-0.039682061|10.17264683|97.13675614|-2.023785094|-42.23665548|-27.24379301|76.3369885|2213.1193780000003|-18.70427707|0.222659101|8.732265278|0.893957277|6982.066379000001|152.86702240000002|-953.9181308|35.04742005|0.01932289|-380.8178266000001|1787.418422|13.26616596|0.0|1.0|1.0|0.0|2.0|2.66|0.04|2.57|3.12|148.11|1.0|128.38|0.0|2.62|-4.39|6.11e-06|0.00278|4.03e-05|2.46|0.0|1.11e-07|-0.08159|-1798.6108739999995|714.22|340.33|340.33|0.5949|0.5949|0.4943|-0.14854|8375.0|-1798.433122|12.0503|7.8069|7.8069
17g_a50|0.0|0.0|2|1.320916184|-0.185924266|-0.002050512|5.82008293|0.052557574|0.029160757|-0.05611228|2.236579664|-0.022378911|10.94501702|-0.1155555559999999|2|0.01245647|-0.213708251|-0.10642733|0.7276268779999999|1|0.920663175|-0.0706879109999999|0.442201795|0.014550016|-47.17463902|9.710172008|10.60268439|0.079336825|52.94662161|-0.025918901|6.48022912|85.51402581|-1.555134042|-21.45417373|-17.29736764|41.85775712|1975.996014|-11.54365807|0.250051612|8.130878433|0.879688945|6102.424958|166.8756987|-692.6194843|23.06474408|0.013645282|-333.6136209|1383.884645|9.106383854|1.0|1.0|1.0|1.0|0.0|3.66|0.35|3.71|4.37|51.77|2.0|133.03|0.0|3.63|-4.86|3.4899999999999995e-05|0.0148|1.39e-05|3.68|0.0|1.1e-07|-0.0323|-1335.946919|725.92|306.45|306.45|0.6623600000000001|0.6623600000000001|0.1795|-0.16699|7.0584|-1335.693266|9.1706|6.6091|6.6091
47u_a18|0.0|0.0|0|1.251177393|0.039883149|-0.010219187|4.844187086|-0.0872206669999999|0.035393939|0.008108241|0.0|0.031337464|10.94702032|-0.033209663|0|0.00082284|-0.539738821|-0.0112778039999999|0.646724968|0|0.741066474|-0.092271172|0.33777918|0.02068926|-64.32800179|14.42377665|86.37253771|0.258933526|180.5187465|-0.0344062|10.0557163|77.59162925|-2.029965788|-43.92035521|-23.98671253|77.42251040000001|1415.590236|-16.72263667|0.278162537|9.18142206|0.937307962|6837.350959|193.9244919|-986.6355633|33.23007431|0.021142007|-309.31352410000005|1960.574384|14.73941472|0.0|1.0|1.0|0.0|2.0|0.0|0.19|3.15|3.02|99.56|3.0|133.53|0.0|2.6|-4.98|2.05e-06|0.000932|1.04e-05|3.9|0.0|6.34e-09|-0.06392|-1510.153552|738.53|397.57|397.57|0.69143|0.69143|0.5849|-0.12717|4.4624|-1509.839543|5.8058|5.7055|5.7055
28_a20|0.0|0.0|1|1.417203216|-0.013841559|-0.006492092|4.727387819|-0.114439513|0.0396875|0.091462964|1.650185059|0.0313932529999999|10.94963925|-0.039965901|1|0.002695258|-0.447096101|-0.104458316|0.690655217|1|0.7817507370000001|-0.091179288|0.3962228229999999|0.014682607|-60.85602167|9.799649234|318.7453661|0.218249263|145.66665480000003|-0.035068957|6.540604536|88.39175809|-1.823585765|-38.44343857|-23.40616218|67.39863895|2449.815677|-15.62203369|0.226358273|7.587188177000001|0.8826648009999999|6348.941881000001|151.0788711|-812.3457521|30.25452396|0.016673728|-365.2747728|1573.2352460000002|11.12858789|1.0|1.0|1.0|1.0|1.0|2.86|0.08|3.93|4.01|99.58|1.0|122.8|1.0|3.04|-4.43|3.77e-05|0.0159|3.72e-05|2.68|0.0|1.57e-09|-0.06242|-1368.32781|704.42|346.35|258.81|0.50352|0.4701899999999999|0.0153|-0.15572|3.5284|-1368.146882|4.7428|6.5935|6.5935
18_a47|0.0|2.969619451|0|1.414391819|-0.141396999|-0.004337918|4.59511985|-0.06345679|0.037919622|-0.026357805|1.5913490630000002|0.018164141|10.93838451|-0.016728205|1|0.0015586929999999|-0.322800033|-0.059779939|0.630969651|1|0.777824025|-0.084415066|0.454324931|0.014741763|-52.88049505|9.234746417|70.55642796|0.222175975|139.1786571|-0.0303894239999999|5.784962137000001|3.684585007|-1.5194711930000002|-30.97660579|-19.03697822|58.68383399|2184.962887|-11.9254166|0.267251553|7.018342267|0.7608026529999999|6261.441874|167.41554630000002|-596.2708299|25.98023687|0.017318402|-291.6032324|1299.011844|10.84884165|1.0|0.0|1.0|1.0|2.0|2.5|0.08|5.53|6.0|79.38|2.0|119.78|1.0|4.16|-5.37|3.13e-06|0.00129|4.29e-06|4.13|0.0|4.34e-11|-0.04964|-1354.180815|652.12|293.65|290.58|0.4659|0.63359|0.0516|-0.17349|3.4464|-1354.037606|5.3433|8.6|8.6
9i_a40|0.0|0.0|1|0.604992808|0.074116257|-0.0071562119999999|5.4161004020000005|-0.105556952|0.045555556|0.187127708|0.891973262|0.201624407|10.31197226|-0.1788455119999999|2|0.004019925|-0.542471361|-0.154977678|0.7947633409999999|1|0.830980762|-0.088485615|0.006324687|0.011010661|-44.58600513|5.548036224|213.7117392|0.169019238|85.16517222|-0.036869006|2.795536563|62.68854553|-1.327284222|-23.58195819|-18.57750214|52.34891159|335.9672843|-9.360805225|0.140977546|7.700852478|0.91433781|4201.058793|71.03556427|-336.98898810000003|21.62632891|0.010372658|-361.8074422|778.5478408|5.226560183|1.0|1.0|1.0|1.0|1.0|2.9|0.06|3.84|4.02|84.45|1.0|91.11|1.0|3.52|-4.71|4.79e-06|0.00147|1.97e-05|3.85|0.0|9.31e-07|-0.05989|-1273.31399|534.44|428.48|284.3|0.56118|0.70339|0.3362|-0.11967|2.0895|-1273.217301|2.7887|5.9031|5.9031
27_a47|0.0|0.0|1|1.216250059|-0.160399235|-0.003631596|4.727387819|0.006768957|0.0304347829999999|-0.067535989|1.807806182|0.0427469459999999|10.95005714|0.013336016|1|0.002350172|-0.280944221|0.0436226579999999|0.634406338|1|0.846469886|-0.079484997|0.337815064|0.016506051|-50.87821306|10.56549582|20.73428323|0.153530114|98.27436776|-0.028494622|6.762956126000001|3.180329084|-1.510214943|-25.8313393|-18.2393594|50.9207639|2181.236691|-11.67498331|0.299267237|7.083168776|0.906398657|6433.288104|191.5604557|-618.7741154|26.02898047|0.018969968|-256.9774086|1379.535965|12.14264461|1.0|0.0|1.0|1.0|2.0|3.52|0.26|4.18|5.07|67.66|2.0|125.17|1.0|3.91|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|3.7|0.0|1.5e-09|-0.05814|-1778.078632|673.27|325.21|251.19|0.40976|0.69381|0.1839|-0.1578|4.0365|-1777.891054|5.2214|5.6|5.6
4_a4|0.0|0.0|1|1.343865392|-0.183963421|-0.001234337|5.4161004020000005|0.0159331539999999|0.036775068|-0.0214610589999999|2.183056868|-0.110597574|10.92992837|-0.037623601|1|0.0112367389999999|-0.157959343|-0.168712277|0.636572383|1|0.933276024|-0.06873731|0.456474074|0.008570112|-35.41518716|4.4155367960000005|13.70182982|0.0667239759999999|34.37786704|-0.0255766729999999|2.274995377|42.42341622|-1.099796957|-13.21145879|-13.17774406|30.05764711|1883.42405|-6.78950447|0.2062820269999999|5.326452915|0.66251148|4878.070704|106.2816773|-291.9486922|16.60255217|0.010586293|-302.661743|713.9097433|5.454324025|1.0|0.0|1.0|1.0|0.0|3.09|0.19|4.52|4.41|43.6|1.0|100.08|1.0|3.64|-4.57|7.59e-05|0.0248|2.69e-05|3.52|0.0|2.71e-08|-0.04865|-1029.93716|566.84|307.95|230.37|0.55032|0.6010800000000001|67.0|-0.1696599999999999|2.6814|-1029.813844|3.1195|7.1079|7.1079
17_a12|0.0|0.0|0|0.610029543|0.132275232|-0.00864055|4.727387819|-0.058347964|0.035816993|-0.210594127|0.0|-0.072956553|10.31157659|-0.070249784|1|-0.000651751|-0.559137213|-0.043392747|0.859088647|0|0.858119365|-0.096209886|0.318309599|0.011226177|-50.13411606|5.849860887999999|69.36398419|0.141880635|73.93273708|-0.035198739|3.048310481|0.0|-1.443148294|-18.89085387|-18.34174978|42.10235809|1470.257187|-9.557722681|0.213298781|5.669161963|0.8728564259999999|4866.339908|111.1480977|-391.8666299|23.31475957|0.015049295|-298.7949107|955.9051425|7.842053909|1.0|1.0|0.0|1.0|1.0|2.97|0.17|4.51|2.56|78.41|0.0|103.12|1.0|3.14|-4.24|3.1e-05|0.0103|5.7100000000000006e-05|3.19|0.0|6.97e-08|-0.06322|-1366.776169|560.09|328.67|281.69|0.39539|0.62783|148.0|-0.15459|2128.0|-1366.689546|2.9806|7.7959|7.7959
1f_a5|0.0|2.824395738|0|1.218960329|-0.139907335|-0.00645569|4.59511985|-0.31059482|0.029105691|-0.118028278|0.0|-0.174016111|10.94527671|-0.000625|1|-0.000700145|-0.401165734|-0.060528915|0.513260607|0|0.888073448|-0.083857856|0.45528118|0.008403353|-46.77243802|4.687041957|201.7057715|0.111926552|62.42799372|-0.035639589|2.614237829|0.21377016|-1.425583552|-28.43795894|-19.87828616|55.67318607|979.2285994|-11.0872845|0.242477611|7.117418022000001|0.8764524309999999|5474.331675|135.2439659|-443.4913802|26.24118632|0.01983997|-287.2706403|1049.647453|11.06591332|1.0|0.0|1.0|1.0|1.0|2.61|0.05|5.48|6.37|54.46|2.0|95.49|1.0|4.23|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|3.95|0.0|1.3300000000000002e-09|-0.05346|-1288.3196369999998|577.11|270.96|261.1|0.47267|0.42446|0.0228|-0.18224|3.7852|-1288.263745|4.9879|6.6198|6.6198
