molecula|SddssS|NaaNH|n9FaHRing|SssssC|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|ATSC1c|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|RNCS|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
14ad_a23|0.0|0|1|0.0|0|1.197962774|3.3437482860000003|-0.1101542319999999|-0.00790478|5.351858133|2|0.118047355|-0.4663820279999999|-0.05348283|-0.031279567|2|2|0.2086248289999999|-0.253318853|-0.376350719|2|0.7830067820000001|0.165157698|0.7317531540000001|0.887131635|-0.059168372|-0.085840335|0.224009311|0.033831691|-42.29008971|52.63180108|17.28310144|0.575880959|-1.630966366|-30.226481300000003|85.20135045|-21.19489662|66.47100256|3209.330728|-1165.7193140000002|2339.533586|-15.14887177|8.661363236|16.34071148|-833.1879476|36.80430179|-108.4705382|2024.236598|770.8206617000001|0.0|1.0|1.0|1.0|1.0|3.73|3.49|26.0|3.48|4.03|2.42|2.0|1.0|133.27|0.0|7.0|-5.8|34.0|-6.68|0.0|0.0|0.0|3.39|-5.08|1.6e-06|0.000753|8.22e-06|0.0038799999999999|0.0|0.0|1.17e-05|3.3867|2.99|3.3867|-1858.957788|-1858.942973|1287.26|366.09|0.6956600000000001|0.6956600000000001|0.4106|-0.20659|0.01481488|6.7584|8.3595|8.3595
27a_a34|-3.727789|0|0|0.0|1|0.300206665|1.963136117|0.0257175079999999|-0.012620846|5.351858133|1|-0.082271189|-0.7320090459999999|-0.026428049|-0.008138446|1|1|-0.13716603|-0.264978526|-0.53047808|1|0.779284547|-0.07177581|0.749941528|0.600964267|-0.106669294|-0.123191967|0.4305370679999999|0.026573385|-74.78290605|176.4623026|13.06088842|0.764921711|-2.340647376|-52.42823715|100.7752505|-30.38821209|93.41277507|3394.470264|-1640.9634529999998|2252.433058|-21.30433911|8.960143164|15.91204178|-1150.434312|39.72721867|-371.4586403|2145.269808|718.5861133999999|1.0|1.0|1.0|1.0|2.0|3.66|2.58|23.0|2.01|3.97|1.06|1.0|0.0|122.61|0.0|6.0|-4.96|33.0|-7.29|0.0|0.0|0.0|2.44|-4.47|1.09e-05|0.00504|3.43e-05|0.0159|0.0|0.0|1.13e-05|5.0012|7.38|4.1228|-1861.741982|-1861.695683|1247.85|247.91|0.40378|0.69818|0.0203|-0.20615|0.04629882|13.9023|6.6198|6.6198
11c_a31|0.0|1|0|0.0|1|0.6101368770000001|0.0|0.069254998|-0.0184155389999999|5.733341277|0|-0.031640011|-0.847114804|-0.137912959|-0.085216451|2|2|-0.0512371409999999|-0.16065803|-0.572548808|0|0.839810365|0.013528742|0.787929678|0.564143263|-0.138002689|-0.14043574|0.3608415239999999|0.034256743|-80.82023592|264.7428792|11.74927853|0.676089232|-1.825664624|-47.33176279|99.31985763|-24.864808|100.8824395|2470.585429|-1069.186744|1770.045716|-14.56188764|7.259183801|13.95917988|-626.1611682999999|36.77740577|-206.2506659|1581.428448|449.7512005|1.0|1.0|1.0|1.0|2.0|3.51|2.66|16.0|5.04|3.64|1.03|1.0|0.0|97.32|0.0|6.0|-5.11|26.0|-6.56|0.0|0.0|1.0|3.04|-3.98|7.68e-06|0.00285|0.000105|39.0|0.0|0.0|0.000537|3.8551|4.47|3.8551|-1559.3980869999998|-1559.353434|1022.77|321.61|0.7005899999999999|0.7005899999999999|0.2627|-0.19526|0.04465349|7.5091|6.8861|6.8861
13m_a6|0.0|1|0|0.0|0|1.429020166|0.0|0.031719435|-0.010840005|4.727387819|2|0.021526267|-0.628720289|0.054340057|-0.018628955|1|1|0.037052986|-0.118693789|-0.568024162|2|0.7767360059999999|0.156982046|0.82642394|0.715612461|-0.0989137669999999|-0.107644789|0.429009107|0.01858251|-68.97140339|91.22689385|9.035018118|0.7362989999999999|-2.045251|-48.09294654|89.65257305|-26.40980394|81.92876874|2951.567781|-1426.129413|2574.030011|-18.41524497|8.435961541000001|16.2526769|-994.4232282|35.8683143|-329.5370141|1936.888972|724.3873672999999|1.0|1.0|1.0|1.0|3.0|3.59|2.18|27.0|4.19|3.76|0.81|1.0|0.0|127.2|0.0|6.0|-4.64|33.0|-7.23|0.0|0.0|1.0|2.67|-4.28|2.27e-05|0.00987|5.24e-05|0.0228|0.0|0.0|9.35e-08|3.9127|4.27|3.3359|-1423.762467|-1423.712909|1231.54|316.88|0.66475|0.64753|0.1924|-0.20954|0.04955777|6.5243|8.0|8.0
15a_a10|0.0|0|0|0.0|1|1.34383719|2.141907675|-0.214195114|-0.00244937|5.4161004020000005|2|-0.125297206|-0.144512841|-0.060539141|-0.062038567|1|1|-0.19937094|-0.285973309|-0.188634555|2|0.77630271|-0.0232534929999999|0.713078124|0.915137224|-0.0458501609999999|-0.076864276|0.754451037|0.0156991769999999|-29.50952422|42.41151044|6.503087289|0.676473201|-1.3835569680000002|-18.99256188|60.98047923|-16.19032994|39.61363829|2656.305166|-890.4681466|2413.560937|-10.42022369|6.71451044|11.33516398|-573.1123029|23.93343877|-227.1590805|1316.339132|697.5493042|0.0|1.0|1.0|1.0|0.0|3.5|3.58|21.0|3.95|4.05|1.93|1.0|0.0|118.92|0.0|6.0|-3.97|30.0|-6.52|0.0|1.0|1.0|3.33|-4.4|0.000108|0.0432|3.94e-05|0.0157|0.0|0.0|6.51e-06|5.7646|2.4|3.7639|-1278.452284|-1278.4225210000002|1179.28|215.08|0.47484|0.68863|0.1583|-0.20335|0.02976259|6.1108|7.6198|7.6198
1l_a5|0.0|1|0|0.0|0|1.270375394|0.0|-0.244609612|-0.00183668|4.59511985|2|-0.111303801|-0.089997343|-0.019865028|-0.05139414|1|1|-0.179824092|0.043915678|-0.21108114|2|0.7656671279999999|-0.174469948|0.71872376|0.890289002|-0.068685233|-0.067755283|0.357062421|0.0078543119999999|-38.79937717|167.86839980000002|2.506287665|0.769406114|-1.219595099|-21.91725365|45.64819758|-14.9768065|43.23617395|2227.730859|-688.9330988|903.1631908|-8.460199385|7.401206343999999|14.03493287|-389.1691717|19.46541135|-304.3678822|895.4089219|518.5792364|1.0|0.0|1.0|1.0|1.0|2.98|2.67|23.0|5.56|5.32|2.57|1.0|0.0|105.07|0.0|4.0|-5.04|26.0|-5.4|0.0|1.0|1.0|4.06|-4.98|9.06e-06|0.00308|1.04e-05|0.00356|0.0|0.0|5.02e-07|4.6403|3.89|4.3664|-1069.261615|-1069.229786|1033.47|267.19|0.45892|0.57392|187.0|-0.21939|0.03182983|3.3694|7.4949|7.4949
21_a4|0.0|0|0|0.0|1|1.399863887|2.026698554|-0.164057585|-0.003068098|5.4161004020000005|1|0.019346682|-0.131928225|-0.2897937889999999|-0.104638158|1|1|0.030586117|-0.099702401|-0.228430899|1|0.777866961|0.090847781|0.674434042|0.932146735|-0.0571545999999999|-0.076470465|0.239652988|0.020173071|-28.99048719|63.37635587|5.190159022|0.7231676229999999|-1.147056976|-14.70482428|47.69702403|-14.54552243|39.22285963|2045.488184|-581.8208971|1584.866567|-7.377915035|5.961506745|9.956436217|-295.1166014|20.11362507|-226.3943104|804.5450027|387.240586|1.0|1.0|1.0|1.0|0.0|3.37|2.92|17.0|3.7|3.85|2.32|0.0|0.0|91.59|0.0|3.0|-3.88|23.0|-5.76|0.0|1.0|1.0|3.23|-4.19|0.000133|0.0403|6.51e-05|0.0197|0.0|0.0|0.000352|5.1623|3.31|4.0245|-973.5683008|-973.5481197|916.76|240.17|0.5260600000000001|0.66476|0.1457|-0.19588|0.020181098|2.9409|6.9172|6.9172
12a_a32|0.0|1|1|0.0|0|0.609420757|0.0|0.087371302|-0.009460484|5.733341277|0|-0.0134169989999999|-0.463563696|-0.031249617|-0.074344282|3|3|-0.024155151|-0.1534110109999999|-0.583507277|0|0.845443342|-0.018578911|0.7507116140000001|0.788702323|-0.085324121|-0.109151429|0.288267255|0.016535497|-53.20970382|111.9735444|6.430656017|0.667706375|-1.4189685719999998|-33.18255791|81.41372467|-19.23685026|63.52154605|2572.916338|-884.8951120999999|3030.946307|-11.99645651|7.083688576|13.03685125|-551.8369996|28.81034388|-209.1696096|1325.275819|557.1050635|1.0|1.0|1.0|1.0|2.0|3.45|2.85|19.0|6.49|4.19|1.1|1.0|0.0|110.47|1.0|7.0|-6.01|27.0|-6.32|1.0|0.0|1.0|3.6|-4.5|9.78e-07|0.000389|3.17e-05|0.0126|0.0|0.0|8.86e-06|3576.0|4.63|3576.0|-1880.771042|-1880.734215|1114.3|346.71|0.7025600000000001|0.7025600000000001|0.2908|-0.20049|0.03682626|4.2371|7.6021|7.6021
8d_a32|0.0|1|1|0.0|0|0.609420756|0.0|0.143684876|-0.010604502|5.733341277|0|0.062782795|-0.519620595|-0.044765977|-0.0682721729999999|3|3|0.113030335|0.002805572|-0.629535754|0|0.825978584|-0.054095278|0.789198712|0.7107041559999999|-0.109612139|-0.109968322|0.261692269|0.01593079|-68.88621406|321.2496412|6.291941176|0.708567136|-1.539556512|-43.2918338|81.54594837|-21.03349629|78.89798692|2556.198518|-967.5408291|2371.595484|-13.21859008|8.106843676|15.29958432|-608.0551435|29.684549600000004|-262.14980440000005|1365.489282|557.1050635|1.0|1.0|1.0|1.0|2.0|3.5|2.84|19.0|6.42|4.32|1.1|1.0|0.0|110.38|1.0|7.0|-6.08|27.0|-6.47|1.0|0.0|1.0|3.57|-4.36|8.41e-07|0.000334|4.36e-05|0.0173|0.0|0.0|2.19e-05|3.5588|4.26|3.5588|-1880.773727|-1880.733071|111.16|348.39|0.7026100000000001|0.7026100000000001|0.3018|-0.20115|0.04065536|1873.0|8.0809|8.0809
15d_a10|0.0|0|0|0.0|2|1.343850133|2.147544195|-0.233802395|-0.002831383|5.4161004020000005|3|-0.059217023|-0.184039927|-0.140487312|0.007032164|1|1|-0.092884337|-0.280243276|-0.1945202089999999|2|0.745184875|0.02497303|0.71456262|0.87609771|-0.057588609|-0.070612242|0.565801561|0.02281891|-38.80896881|67.59624856|10.36301002|0.471900166|-1.129795872|-26.15336742|66.95020436|-12.68949225|54.18663419|2967.522813|-761.3695352999999|2036.192049|-8.551449923|8.429169102000001|16.02072769|-513.0869954|26.89020509|37.87296065|1613.412305|825.4425942|0.0|1.0|1.0|1.0|0.0|3.71|4.01|21.0|4.14|3.44|1.54|1.0|0.0|131.43|0.0|6.0|-3.78|33.0|-7.04|0.0|1.0|0.0|3.18|-4.38|0.000167|0.0739|4.1200000000000005e-05|0.0182|0.0|0.0|6.62e-06|5.6004|2.05|3.8591|-1430.8144619999998|-1431.051425|1266.87|221.39|0.3685|0.6814100000000001|0.0856|-0.20918|-0.23696253|3.8163|7.1612|7.1612
18b_a25|0.0|0|0|0.0|0|1.194228955|1.824998189|-0.147813831|-0.003259453|4.727387819|2|-0.018632104|-0.189048258|0.014055398|0.0009956189999999|1|1|-0.032776381|-0.061048368|-0.303383008|2|0.7723870909999999|-0.026045966|0.6915652390000001|0.936253893|-0.063132226|-0.078644297|0.348987182|0.01278627|-44.30110081|80.36582704|6.296086869|0.7847794690000001|-1.6515302369999998|-31.08693686|64.81723515|-21.46130777|53.27347337|3051.645565|-1158.910619|2327.4502850000003|-15.05981357|8.654596906|17.09119768|-813.229933|27.34692815|-399.6704921|1476.7341199999998|809.2903831|1.0|1.0|1.0|1.0|1.0|3.58|3.56|27.0|5.93|5.59|2.2|2.0|1.0|138.56|0.0|6.0|-6.54|34.0|-5.93|0.0|0.0|1.0|4.35|-5.71|2.87e-07|0.000132|1.95e-06|0.000899|0.0|0.0|6.690000000000001e-08|5.5437|4.32|3.6826|-1767.52411|-1767.494087|1284.89|223.65|0.36733|0.54166|0.0468|-0.22145|0.03002332|2752.0|7.2924|7.2924
7_a47|0.0|0|0|0.0|0|1.304326965|0.0|0.00763426|-0.008206422|0.0|2|-0.128433676|-0.3939082339999999|-0.085507035|-0.0781924059999999|0|0|-0.262805289|-0.04311702|-0.46105149|2|0.817389583|-0.04402021|0.671549194|0.8473227320000001|-0.081264417|-0.095957591|0.427432212|0.008915606|-45.82735481|103.5602725|2.8353037860000003|0.816979353|-1.631279045|-25.84337052|61.47335819|-20.44278719|50.85512286|2491.885862|-919.9254234|1968.695833|-11.52827882|6.485224033|10.90440708|-518.7725468|25.02240371|-357.5076454|1126.008167|526.6144628999999|1.0|0.0|1.0|1.0|2.0|2.96|3.14|22.0|5.63|6.52|3.69|2.0|0.0|111.28|0.0|4.0|-6.47|28.0|-4.8|1.0|0.0|1.0|4.89|-6.06|3.41e-07|0.000134|8.75e-07|0.000345|0.0|0.0|1.3900000000000001e-07|3.7203|5.08|3.7203|-1647.996662|-1647.963177|1043.33|333.26|0.69314|0.69314|0.2144|-0.2073699999999999|0.03348545|4.4255|7.6|7.6
8c_a12|0.0|0|0|0.0|1|1.283851303|0.0|0.1948786139999999|-0.0104125509999999|0.0|3|-0.106633503|-0.447739674|-0.036504737|-0.07003012|0|0|-0.1876771789999999|-0.370782022|-0.606245231|2|0.782864175|-0.10899871|0.845077891|0.840397446|-0.067004282|-0.101988384|0.239216075|0.019604202|-34.19075142|83.24714315|5.104595615|0.764449832|-1.529825767|-17.44675795|61.66383178|-19.51587692|44.19432689|2190.852814|-780.6350769|1245.6132289999998|-9.958505349|5.670223821|10.74930819|-398.3402139|25.52931025|-269.8853937|1021.17241|390.0159026|0.0|0.0|0.0|1.0|1.0|3.91|2.24|18.0|2.81|1.59|2.02|0.0|0.0|98.07|0.0|3.0|-3.47|24.0|-6.44|0.0|1.0|1.0|2.23|-3.72|0.000339|107.0|0.0001899999999999|0.0598|0.0|0.0|2.28e-05|4.3598|2.76|3.8341|-1022.77302|-1022.750382|909.19|284.38|0.53657|0.67318|0.1355|-0.2227699999999999|0.02263772|2.4806|7.3979|7.3979
12s_a36|0.0|1|0|0.0|2|1.297044029|0.0|-0.057853364|-0.007059109|5.351858133|2|0.037454164|-0.4023692|0.0056370119999999|-0.050363149|1|1|0.063448144|-0.1763783589999999|-0.434472457|1|0.8060798779999999|-0.118671653|0.856274847|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|0.019457471|-46.58030248|110.6090028|8.106112169|0.754198383|-1.901015959|-30.06529118|76.34126108|-23.15117315|59.13914165|2710.355028|-1227.012177|2294.468358|-14.94294208|7.545963801|13.98635088|-791.9759303|30.69639722|-328.1450742|1626.909053|662.0530478999999|1.0|0.0|1.0|0.0|2.0|4.85|0.0|17.0|3.24|2.19|2.24|1.0|0.0|128.72|0.0|5.0|-4.16|30.0|-6.55|0.0|1.0|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.02|0.0|0.0|4.270000000000001e-05|3.8751|3.48|3.7604|-1272.270833|-1272.236664|1150.67|319.95|0.6843600000000001|0.6928|0.0002|-0.20467|0.03416928|8.7738|8.0458|8.0458
26_a20|0.0|0|0|0.0|0|1.4165417530000002|1.877209467|-0.000846851|-0.00578453|4.727387819|2|0.1516835819999999|-0.3297182369999999|-0.054222344|-0.033102079|1|1|0.249416844|0.057022334|-0.446730587|2|0.7541508029999999|-0.070815554|0.690530489|0.79337253|-0.0862808009999999|-0.082729415|0.423153994|0.012753218|-58.21621279|299.8332395|5.806030949|0.7848887259999999|-1.737317706|-39.28020352|65.85953426|-22.11735334|66.82118688|2825.254798|-1172.219727|2534.075607|-14.92323356|7.598632688999999|14.40103379|-790.9313788|28.17896678|-384.4457279|1493.485239|712.1606951|1.0|1.0|1.0|1.0|1.0|3.42|3.07|27.0|4.5|4.62|2.47|2.0|0.0|125.0|0.0|5.0|-5.14|32.0|-6.28|0.0|0.0|1.0|3.66|-5.02|7.27e-06|0.00305|9.51e-06|0.00399|0.0|0.0|2.780000000000001e-07|4.8421|4.97|3.8894|-1352.315376|-1352.277633|1211.34|256.05|0.50878|0.68167|0.0814|-0.21226|0.03774288|4.8742|6.8827|6.8827
28_a34|0.0|0|0|0.0|1|1.454781307|1.767685185|0.000561166|-0.016942875|5.351858133|1|-0.201047053|-0.6946578940000001|-0.15803127|-0.0500053959999999|1|1|-0.33032879|-0.311884247|-0.5437894289999999|1|0.798057295|0.092890802|0.7829667309999999|0.545935562|-0.1306693569999999|-0.140864841|0.316156689|0.03768308|-66.89539627|144.3404619|9.876233397|0.7298701059999999|-1.831242935|-34.24669822|85.99382787|-24.6708914|86.18702382|2252.098123|-937.4938731|1689.357471|-12.63011537|5.613534285|10.28760365|-479.9443839|33.80175623|-235.3612529|1284.466737|344.69029950000004|0.0|1.0|1.0|1.0|1.0|3.02|2.55|17.0|1.99|2.07|0.88|0.0|0.0|85.92|0.0|3.0|-3.27|24.0|-7.04|0.0|0.0|1.0|1.84|-3.25|0.000533|172.0|0.000565|182.0|0.0|0.0|0.00535|4.2857|4.11|4.2857|-1100.797628|-1100.760824|896.02|289.3|0.69263|0.69263|0.2043|-0.21698|0.03680411|8.5886|5.4179|5.4179
12t_a36|0.0|1|0|0.0|2|1.297042607|0.0|-0.058770337|-0.00673635|5.351858133|2|0.035510516|-0.404180985|-0.030990165|-0.0288761339999999|1|1|0.059266516|-0.169994208|-0.436022708|1|0.829598864|-0.009662203|0.857993338|0.8337556420000001|-0.0735262|-0.100615514|0.318666358|0.017627553|-48.97252784|86.12920631|7.820109571000001|0.78316808|-2.012310282|-32.61842026|77.32343502|-23.93411213|60.71345614|2771.211293|-1340.3102789999998|2320.375227|-15.94144641|7.960344391|15.36435856|-892.7209991000001|30.56063281|-377.2113003|1711.395437|729.1873176|1.0|0.0|1.0|0.0|2.0|4.94|0.0|17.0|3.62|2.45|2.45|1.0|0.0|133.52|0.0|6.0|-4.61|31.0|-6.33|0.0|1.0|0.0|2.4|-4.57|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|0.0|0.0|1.7899999999999998e-05|3.8844|3.87|3.6694|-1311.585049|-1311.552739|1208.04|319.18|0.69297|0.70313|0.0155|-0.2039|0.03230976|7.9104|8.0969|8.0969
47j_a18|0.0|0|0|0.0|1|1.251176464|0.0|0.070097424|-0.007807275|4.844187086|0|-0.048528478|-0.569931053|-0.006923502|0.0033281|0|0|-0.073551529|-0.331885553|-0.48833504|0|0.7444236670000001|-0.002262399|0.757001264|0.80651845|-0.073041469|-0.094744194|0.476575952|0.015967126|-56.816779|95.57657747|9.661420661|0.764425062|-2.368604851|-44.19607713|86.31641604|-26.32095773|69.23713027|3172.831382|-1842.467041|2064.803327|-20.47428768|9.597380968|18.50538303|-1433.2001369999998|34.43235841|-411.3767328|2410.265089|1081.726154|1.0|0.0|1.0|1.0|3.0|4.54|0.0|18.0|2.43|2.82|2.63|3.0|2.0|149.96|1.0|11.0|-5.83|37.0|-6.46|0.0|0.0|0.0|2.39|-5.14|1.49e-06|0.000743|7.32e-06|0.00366|1.0|0.0|8.159999999999999e-07|3.1054|8.09|3.1054|-1625.445572|-1625.413107|1459.55|399.25|0.6983600000000001|0.6983600000000001|0.5439|-0.17273|0.03246539|5.2118|7.4559|7.4559
17a_a25|0.0|0|0|0.0|0|1.373200859|1.826085128|0.0055894319999999|-0.004137083|4.727387819|2|-0.017081614|-0.248224991|-0.0688716509999999|0.006360768|1|1|-0.02776212|-0.07654898|-0.362222339|2|0.748718056|0.168247187|0.659740852|0.874586929|-0.06234901|-0.079378741|0.348821736|0.012665055|-44.46905084|93.75234138|6.442637379|0.755980502|-1.666953566|-31.71656603|67.57985355|-21.2306737|53.50212109|2907.309477|-1188.917727|2432.071525|-15.142307999999998|8.996672966|16.93624014|-847.969248|28.08362601|-365.1448527|1572.683056|781.7487682|1.0|1.0|1.0|1.0|1.0|3.48|3.47|27.0|4.83|5.31|2.67|2.0|0.0|131.06|0.0|7.0|-5.12|33.0|-6.18|0.0|0.0|1.0|4.04|-5.13|7.5e-06|0.00325|7.44e-06|0.00323|0.0|0.0|4.54e-08|5.2683|6.04|3.9347|-1391.625102|-1391.588873|1271.9|235.34|0.35172|0.6722|0.1735|-0.21559|0.0362293|5.1401|7.6021|7.6021
A8301_a51|0.0|0|0|0.0|0|1.197963627|1.700610355|0.0245770529999999|-0.00449765|4.727387819|2|0.078523314|-0.242873103|-0.012770742|-0.1227504419999999|1|1|0.135886548|-0.0618359079999999|-0.4354420879999999|2|0.6959300979999999|-0.013846396|0.7234449559999999|0.934739895|-0.055295165|-0.0780376929999999|0.339244706|0.008152073|-35.90764428|36.55933899|3.437697042|0.854959635|-1.6387915469999998|-23.3177516|56.90163721|-21.28401067|41.20144811|2799.106729|-1064.200534|2461.663545|-13.82143785|6.890532887999999|13.24988678|-691.0718926|24.89475504|-461.0082758|1244.737752|690.8826121000001|1.0|1.0|1.0|1.0|1.0|3.49|3.5|27.0|5.5|5.52|3.35|2.0|1.0|129.04|0.0|5.0|-6.6|31.0|-5.31|0.0|0.0|1.0|4.58|-5.93|2.5e-07|0.000105|1.17e-06|0.000495|0.0|0.0|1.74e-07||||||||||||||7.9208|7.9208
12x_a36|0.0|1|0|0.0|2|0.629399587|0.0|-0.058295476|-0.007008724|5.351858133|2|0.021670322|-0.40650598|-0.054184069|-0.023932402|1|1|0.038200407|-0.133106642|-0.4331246039999999|1|0.828393514|0.056034339|0.855081905|0.836402835|-0.0737521679999999|-0.104368092|0.3403819629999999|0.017625524|-49.60929169|81.81168174|7.974776509|0.7768535409999999|-1.982993755|-33.36962015|81.1499815|-24.70107324|61.46507585|2884.428214|-1333.8579550000002|2391.802689|-16.61514211|8.770758009|16.20591229|-897.2176739|31.79630645|-372.4502879|1717.000548|725.9470896|1.0|1.0|1.0|1.0|2.0|4.87|0.0|17.0|3.33|2.61|2.51|1.0|0.0|135.47|0.0|6.0|-4.85|31.0|-6.64|0.0|0.0|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|0.0|0.0|3.83e-05|3.8776|3.37|3.7364|-1670.452834|-1670.419519|1209.23|319.74|0.6853600000000001|0.68112|0.0199|-0.2048199999999999|0.03331471|7.2812|8.1549|8.1549
41_a18|0.0|0|0|0.0|2|1.251176562|0.0|0.115127295|-0.007587553|4.844187086|1|-0.089781154|-0.500778516|0.022493846|0.0212700929999999|0|0|-0.137860739|-0.0091068809999999|-0.5421253970000001|0|0.733589101|-0.032217299|0.745631286|0.7349388459999999|-0.1020290859999999|-0.089139464|0.3888308139999999|0.009550224|-69.94639412|347.42621339999994|4.488448275|0.903239484|-2.317626057|-47.95199341|65.83786886|-25.62671923|76.49358329|2899.29167|-1588.856592|1491.296991|-17.56848637|8.787657952|17.13823195|-1089.246155|28.37200951|-552.8844577000001|1759.064589|897.5188662|1.0|0.0|1.0|1.0|3.0|4.07|0.0|18.0|3.26|2.7|2.94|2.0|1.0|141.34|0.0|6.0|-5.56|34.0|-6.38|0.0|0.0|1.0|2.53|-5.02|2.76e-06|0.00125|9.49e-06|0.0042899999999999|0.0|0.0|1.89e-06|3.2123|7.34|3.2123|-1454.374793|-1454.3467460000002|1294.52|385.97|0.69308|0.69308|482.0|-0.1814599999999999|0.0280471999999999|2721.0|6433.0|6433.0
8c_a32|0.0|1|1|0.0|0|0.609420757|0.0|0.080016722|-0.0093793719999999|5.733341277|0|-0.026467635|-0.459589251|-0.026048985|-0.0682721729999999|3|3|-0.047650724|-0.1534110109999999|-0.578242111|0|0.845443342|-0.024032462|0.7507116140000001|0.801747512|-0.076876481|-0.097480366|0.263222951|0.016240436|-46.47597924|126.6561213|5.935643221|0.600684883|-1.267244762|-28.09723623|74.36515033|-16.654735000000002|56.29419869|2571.62241|-766.1178102000001|3038.837633|-10.06868562|7.079719717000001|12.81496717|-463.1595384|27.72624296|-121.7388847|1275.407176|557.1050635|1.0|1.0|1.0|1.0|2.0|3.46|2.82|19.0|6.49|4.19|1.1|1.0|0.0|110.47|1.0|7.0|-5.82|27.0|-6.45|1.0|0.0|1.0|3.56|-4.39|1.5e-06|0.000597|4.11e-05|0.0164|0.0|0.0|8.86e-06|3.5673|4.28|3.5673|-1880.764533|-1880.733377|1090.0|347.56|0.70135|0.70135|0.3272|-0.18873|0.03115673|10.2656|7.4318|7.4318
13_a15|0.0|0|0|0.0|1|1.4356889940000002|0.0|-0.139434143|-0.006348913|0.0|3|-0.006938727|-0.393632585|-0.031047852|0.005149745|0|0|-0.010882979|-0.272482143|-0.357554652|2|0.729838386|0.008210506|0.796300317|0.8854875790000001|-0.068526782|-0.098053528|0.708462114|0.016196467|-43.2365883|142.67217639999998|6.447664726|0.755283433|-1.961070565|-27.279882500000003|72.41636305|-21.33321476|53.45565817|3028.485145|-1237.326456|3581.589629|-13.46007201|5.21465994|10.07307988|-780.6841766|28.24531009|-322.1392954|1638.227985|830.7967967000001|1.0|1.0|0.0|0.0|1.0|4.13|4.19|24.0|4.33|6.69|2.52|2.0|0.0|138.24|0.0|6.0|-6.32|34.0|-5.26|1.0|0.0|0.0|4.61|-6.1|4.77e-07|0.000214|7.970000000000001e-07|0.000357|0.0|0.0|5.7e-07|3942.0|5.04|2.5721|-1450.756042|-1450.727602|1231.11|314.52|0.63827|0.70626|0.0003|-0.15229|0.02844037|6.0429|8.2218|8.2218
12ac_a36|0.0|1|0|0.0|2|1.297043188|0.0|-0.050997272|-0.007639626|5.351858133|2|0.03586247|-0.450737917|-0.046730704|-0.0121300989999999|1|1|0.060445359|-0.166354116|-0.433636165|1|0.811459853|0.135371136|0.770400825|0.779673368|-0.080202334|-0.104391657|0.4712820929999999|0.021508835|-55.68500110000001|118.0445703|10.36858115|0.7316461470000001|-1.98344149|-38.66245764|86.51036063|-25.03847816|70.61872461|2902.588755|-1377.116299|2455.459827|-17.38437788|8.126831024|14.63702516|-956.1407834|34.22211444|-321.66684580000003|1882.216294|716.9974499|1.0|0.0|1.0|0.0|2.0|4.86|0.0|17.0|3.16|2.09|1.59|1.0|0.0|133.95|0.0|6.0|-3.81|32.0|-7.21|0.0|0.0|0.0|1.84|-3.95|0.000154|0.0653|0.000112|0.0476|0.0|0.0|5.4600000000000006e-05|3.8843|4.84|3.8594|-1385.606133|-1385.566143|1200.61|319.2|0.56186|0.56357|0.0249|-0.20949|0.03998989|5.4387|7.8861|7.8861
