molecula|SddssS|NaaNH|n9FaRing|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|PBF|FPSA3|PNSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log Po/w WLOGP|Log Po/w MLOGP|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
18d_a30|0.0|0|0|2|2|0.6049874|0.0|0.041146136|-0.0072724869999999|2|0.040899471|0.0|-0.385441836|0.001139238|-0.053728319|10.31163881|-0.087019298|1|-0.120380857|1|0.669561738|-0.001699165|-0.149451598|0.64876559|0.803280262|-0.07812727|0.346980269|0.017843227|-49.44608411|78.23108693|0.196719738|124.5022473|-0.037906966|-41.33339749|7.147133584|0.0|0.783284395|-1.85744132|-31.29400567|0.443774287|2848.574353|508.389239|-1175.558798|-15.18369704|12.69833771|0.797831306|6367.958933|137.15746130000002|30.62871675|1500.807121|618.6004214|1.0|0.0|1.0|0.0|1.0|17.0|3.18|3.2|1.0|5.0|-5.39|5.0|-6.02|416.47|0.0|0.0|2.92|4.12e-06|0.00171|9.71e-06|0.00405|0.0|0.0|5.260000000000001e-05|-0.05506|5.0125|4.07|3.4682|-1675.020297|-1674.987709|669.66|247.35|508.7|0.4325|0.69017|-1674.785879|-0.19673|-1674.8453470000002|6.2946|21.0|7.6737
18a_a30|0.0|0|0|2|2|0.604987543|0.0|0.045071414|-0.006673169|2|0.040166667|0.0|-0.353677943|0.005050384|-0.01286191|10.31163887|-0.094932667|1|-0.094526372|1|0.8421237309999999|0.003991162|-0.171895425|0.7961424690000001|0.85918121|-0.072474599|0.294303776|0.017060045|-45.11907802|79.18861306|0.14081879|87.66676984|-0.036990859|-36.97308547|6.611941026|0.0|0.7904991659999999|-1.812552105|-28.08889239|0.445995681|2721.874248|534.88346|-1128.40473|-14.33650253|12.72666325|0.8050400790000001|5942.293347|130.4247923|29.1318055|1427.458469|620.9195447000001|1.0|0.0|1.0|0.0|1.0|17.0|2.62|2.82|1.0|5.0|-5.28|4.0|-5.98|398.48|0.0|0.0|2.63|5.23e-06|0.00208|1.4e-05|0.0056|0.0|0.0|9.21e-05|-0.05605|3.4712|3.82|3.4712|-1575.786909|-1575.755101|665.12|357.18|508.08|0.69033|0.69033|-1575.54671|-0.19785|-1575.604922|5.2813|25.0|7.6108
27c_a34|0.0|0|0|1|1|1.4335249819999998|1.996958431|0.02583752|-0.014036512|1|0.041728395|0.0|-0.80008116|-0.008017781|-0.028344637|10.95447877|-0.014364543|1|-0.2077985889999999|1|0.850511415|-0.0360159139999999|-0.0239323839999999|0.804740647|0.631065353|-0.114233896|0.32643486|0.0304948179999999|-76.84420762|176.7076265|0.368934647|248.17931940000005|-0.042782312|-57.00328784|13.79934071|119.8660257|0.7381974290000001|-2.26746252|-51.69246989|0.424716257|2921.328444|424.51250080000005|-1525.30349|-19.35960719|15.31184469|0.738272657|6308.331369|176.1124482|38.98592708|2066.254135|673.8038326000001|1.0|1.0|1.0|1.0|2.0|23.0|3.34|1.71|1.0|6.0|-4.75|5.0|-6.85|427.46|0.0|1.0|2.83|1.7800000000000002e-05|0.00759|3.52e-05|0.0151|0.0|0.0|9.1e-06|-0.03792|4277.0|5.23|3.9186|-1426.521813|-1426.482676|709.72|289.89|558.04|0.68683|0.70336|-1426.246896|-0.19682|-1426.31053|9.6148|0.8|6.0969
12n_a36|-3.404662145|1|0|2|2|0.299253841|0.0|0.039596635|-0.0099988159999999|2|0.0438779959999999|0.0|-0.619926573|-0.006862238|-0.035989956|10.31810354|-0.000273044|1|-0.261631709|1|0.8183043390000001|0.162338703|-0.000421339|0.750657639|0.720111143|-0.089275906|0.239018516|0.0211044289999999|-60.42525197|67.52548352|0.279888857|189.4391835|-0.039955874|-53.08197085|9.668119648|26.74179417|0.741751453|-2.317440678|-40.89805687|0.454498749|3482.18259|487.397992|-1568.530003|-18.30412788|12.58209967|0.833176363|7657.057548000001|174.79221719999998|36.45914091|2114.630173|805.2286932|0.0|0.0|1.0|0.0|3.0|17.0|2.15|0.84|1.0|7.0|-3.85|6.0|-8.03|474.54|0.0|0.0|1.18|0.0001409999999999|0.0668|0.0001889999999999|0.0897|0.0|0.0|6.45e-05|-0.05056|5.3573|6.24|3.6382|-1876.201464|-1876.168847|714.14|231.43|566.87|0.32172|0.7046600000000001|-1875.89723|-0.19984|-1875.961945|14.3562|15.0|7.8239
4c_a46|0.0|0|0|1|1|1.134637091|2.137504882|-0.068543882|-0.005085922|1|0.0440307329999999|0.0|-0.300069396|0.010177371|-0.051150771|10.94298307|-0.068256579|1|-0.083788154|1|0.649753668|0.072412685|-0.0976963169999999|0.65145414|0.890777395|-0.063644365|0.305199509|0.013924723|-40.22007179|35.22734468|0.109222605|69.02325225|-0.029688832|-34.9456654|5.56099297|53.13410852|0.840753785|-1.662574604|-25.41708422|0.450883931|2455.604167|562.9269925|-1050.664428|-11.85656505|13.06174141|0.8211086059999999|5571.088357|100.6356847|22.31552819|1249.669579|696.2528933|1.0|0.0|1.0|1.0|0.0|17.0|5.24|3.4|1.0|5.0|-5.55|4.0|-5.39|389.49|1.0|0.0|4.44|2.8e-06|0.00109|5.3e-06|0.00207|0.0|0.0|9.32e-06|-0.04381|5.4579|6.38|4.1026|-1245.4159619999998|-1245.392965|683.75|227.16|617.56|0.42391|0.6986600000000001|-1245.114575|-0.21466|-1245.176359|5.4491|2008.0|5.6972
13_a4|0.0|0|0|1|1|1.399843898|2.050136054|-0.210975191|-0.000990136|1|0.044357639|0.0|-0.04158572|0.012994083|-0.14818661|10.94205723|-0.0963182119999999|1|-0.025714912|1|0.645708528|-0.215746851|-0.157188841|0.6490618429999999|0.970027005|-0.050017793|0.229685203|0.008746805|-24.48959182|11.85953992|0.029972995|14.67530603|-0.0279998139999999|-16.36114989|2.096831328|54.71349575|0.862539527|-1.091992764|-11.99053523|0.4289448289999999|1910.137758|474.9422962|-534.6588788|-6.7122666220000005|9.917593683|0.751144285|3983.972795|67.30306705|15.89399858|619.8659446|373.9073307|1.0|0.0|1.0|0.0|0.0|17.0|4.15|2.9|1.0|2.0|-4.09|2.0|-5.39|287.36|1.0|1.0|3.57|8.18e-05|0.0235|3.77e-05|0.0108|0.0|0.0|0.00018|-0.03168|4.4811|3.87|4.1733|-898.3562912999998|-898.3381672|536.09|276.68|429.36|0.53815|0.59537|-898.2009630000001|-0.20372|-898.2503529999999|3.7228|4.0|5.3979
19k_a38|0.0|1|0|2|2|1.297042875|0.0|0.0100827|-0.011877064|2|0.0445691609999999|0.0|-0.6888696990000001|-0.011156837|0.016990252|10.95446448|-0.0184136539999999|1|-0.128079012|1|0.7581164340000001|0.04833864|-0.029357143|0.730686013|0.658700057|-0.112748779|0.389096157|0.0232707939999999|-71.54314527|157.4834779|0.341299943|216.567059|-0.044662847|-51.10918191|9.369654226|116.0039747|0.75964689|-2.411793744|-45.3966925|0.4769127179999999|3055.355167|417.968819|-1530.369661|-17.9828603|12.89431427|0.911726848|7091.215492|152.51267140000002|37.3070426|2014.5803|686.8472757999999|0.0|0.0|1.0|0.0|4.0|17.0|1.65|1.65|1.0|6.0|-3.87|5.0|-7.84|444.46|0.0|0.0|1.9|0.000134|0.0594|0.0002399999999999|107.0|0.0|0.0|0.000175|-0.05534|5.1869|4.13|3.5378|-1500.8984380000002|-1500.852284|677.64|239.03|502.43|0.38269|0.70327|-1500.618667|-0.20102|-1500.680373|12.5022|11.0|7.9666
2_a49|0.0|0|0|1|1|1.3438506419999998|2.12788659|-0.084499704|-0.004112807|2|0.038726287|1.999073077|-0.189189114|0.004524556|-0.041202373|10.92973199|0.005918367|1|0.055400364|2|0.802447754|0.084099874|0.00991453|0.7701578720000001|0.81348014|-0.08647612|0.41397907|0.01105681|-44.066695|226.4450566|0.18651986|95.04720801|-0.028277173|-20.55997527|2.871166625|0.0|0.7154059890000001|-1.187641272|-22.45560511|0.454163307|2244.518609|414.5350312|-605.2008985|-7.34284831|10.38394173|0.8320497920000001|4874.364109|145.02405359999997|20.14177325|845.9544764000001|439.9973344|0.0|1.0|1.0|1.0|1.0|21.0|3.7|1.88|1.0|2.0|-3.53|3.0|-6.57|327.38|1.0|1.0|2.76|0.000292|0.0955|0.000129|0.0421|0.0|0.0|4.94e-05|-0.04372|5.4614|1.79|3743.0|-1046.018455|-1045.981819|553.52|227.02|371.96|0.34449|0.68172|-1045.810794|-0.19923|-1045.8595810000002|6.7117|59.0|7.2291
8d_a12|0.0|1|1|1|1|1.283835213|0.0|0.057525383|-0.0076893469999999|2|0.038347953|2.075171777|-0.376778003|0.000925796|-0.065870394|10.94458983|-0.046326855|1|0.016135176|1|0.8857286320000001|-0.091036025|-0.080872311|0.8405406040000001|0.858710112|-0.077834742|0.266886187|0.011348654|-43.27410838|90.34024296|0.141289888|78.55353315|-0.039118358|-32.00762818|3.507952014|0.0|0.8338637040000001|-1.760326118|-24.05928792|0.465113852|2466.513191|477.4206699|-978.6959108|-12.09177064|12.96695233|0.8695567329999999|5255.11762|92.36749461|26.08195789|1173.6881050000002|503.2240425|1.0|1.0|1.0|1.0|2.0|21.0|2.67|2.83|1.0|3.0|-4.58|4.0|-5.96|352.39|1.0|1.0|3.02|2.64e-05|0.0093|2.43e-05|0.0085799999999999|0.0|0.0|1.49e-06|-0.05488|4.2383|3.53|3.7397|-1138.296407|-1138.256361|600.2|292.53|433.32|0.6661|0.4997399999999999|-1138.086709|-0.20794|-1138.139635|3.0277|25.0|7.6021
12z_a36|0.0|1|0|2|2|1.297044126|0.0|-0.065211069|-0.007671785|2|0.041767677|0.0|-0.421948174|-0.000143196|-0.010881947|10.95429182|-0.030529442|1|-0.175397741|1|0.8707354620000001|0.103551178|-0.0533649729999999|0.8212311840000001|0.834790405|-0.081592361|0.492335362|0.023371488|-54.11489962|114.3931487|0.165209595|109.572766|-0.036238222|-45.16471514|10.28066212|15.59091678|0.712682362|-1.848149347|-35.89088901|0.4577848329999999|2841.692299|553.6621150000001|-1225.757112|-15.940487699999998|14.78435842|0.844286292|6146.834385|190.5590792|33.72393432|1719.920651|642.3830552000001|1.0|0.0|1.0|0.0|2.0|17.0|1.76|1.38|1.0|5.0|-3.99|5.0|-7.08|406.44|0.0|0.0|1.66|0.000101|0.0412|0.000113|0.0458|0.0|0.0|8.97e-05|-0.05642|3.8969|2.98|3.8969|-1325.195958|-1325.157504|686.33|318.16|539.36|0.69397|0.69397|-1324.951498|-0.2139199999999999|-1325.010808|6.5892|5.0|8301.0
14t_a23|0.0|0|1|0|0|1.197962538|3.410065804|0.04919958|-0.005383494|2|0.045277778|0.758345646|-0.290708696|0.01269616|-0.041339801|10.31321779|-0.093434862|2|-0.136106024|2|0.725800261|0.113493155|-0.152771194|0.6906097959999999|0.920956836|-0.0553915009999999|0.361071229|0.017433037|-36.09926385|36.6149406|0.079043164|51.51331913|-0.033286443|-33.66111722|7.404291213|42.20767549|0.799945841|-1.6643221380000002|-23.52629623|0.465981891|2878.4071670000003|600.1979272000001|-1084.657455|-14.13766923|14.13931199|0.872595673|6523.656379|130.3775455|27.11827225|1355.9136119999998|666.0036144999999|0.0|0.0|1.0|1.0|1.0|26.0|4.33|3.24|1.0|5.0|-5.85|4.0|-6.1|425.51|0.0|0.0|3.78|1.43e-06|0.000608|5.61e-06|0.0023899999999999|0.0|0.0|7.03e-06|-0.06666|3.9855|3.79|3.2060000000000004|-1669.240512|-1669.21916|692.08|311.09|534.86|0.5824199999999999|0.68886|-1668.980578|-0.22291|-1669.040656|8.3062|4.0|8.3979
8a_a32|0.0|1|1|0|0|0.609420757|0.0|-0.0755556459999999|-0.010151321|0|0.04008547|2.059960334|-0.497414715|-0.003484915|-0.020716518|10.31100269|-0.128684642|3|-0.1534110109999999|0|0.788133615|-0.184419911|-0.2166242669999999|0.7507116140000001|0.814553726|-0.083474428|0.221908108|0.018321589|-52.34893512|73.64907732|0.185446274|116.298071|-0.035678106|-43.03057598|7.205629442999999|66.81560596|0.7490845290000001|-1.641192863|-32.82934751|0.480024324|2574.085885|510.8273411|-1029.23375|-14.03170956|14.26997798|0.923166883|5659.295213|157.3554684|29.86932167|1373.988797|557.1050635|1.0|1.0|1.0|1.0|2.0|19.0|4.65|1.37|1.0|7.0|-6.82|4.0|-5.76|397.52|0.0|1.0|4.07|1.5199999999999998e-07|6.03e-05|1.02e-05|0.00406|0.0|0.0|8.86e-06|-0.06166|3562.0|4.98|3562.0|-1880.767206|-1880.732222|667.29|348.07|566.07|0.70316|0.70316|-1880.536478|-0.2061599999999999|-1880.595748|7.6703|45.0|7.3468
5_a27|0.0|0|0|0|0|1.4026035369999998|3.2927747860000003|0.126882432|-0.0063562359999999|2|0.048947368|1.271687295|-0.286030638|0.00991794|-0.125237927|10.93772408|-0.013448351|1|-0.341622797|2|0.639413469|0.180356685|-0.020087122|0.614205449|0.8531787759999999|-0.055979434|0.333977277|0.01695771|-29.50048722|10.48961936|0.146821224|77.37301579999999|-0.030385206|-23.6277072|4.709432444|56.35994804|0.741481472|-1.276178645|-15.54640123|0.439066197|2273.906133|449.6149323|-672.5307653|-8.438466859|10.98289851|0.7827415529999999|4943.51602|136.2361487|21.59546513|907.0095354|424.8821143|0.0|0.0|0.0|1.0|0.0|21.0|2.8|2.66|1.0|2.0|-3.61|4.0|-6.49|331.37|1.0|1.0|2.82|0.000248|0.0821|9.78e-05|0.0324|0.0|0.0|0.0002|-0.04554|4.0989|4.9|4.0989|-1083.143246|-1083.124207|566.68|302.48|463.87|0.64548|0.64548|-1082.967639|-0.21506|-1083.019748|3.5632|3.0|8.5229
14l_a23|0.0|0|1|0|0|1.1979636809999998|3.402752757|0.060717916|-0.005344736|2|0.046283951|0.758109562|-0.288615723|0.01269616|-0.060692376|10.313217800000002|-0.061788679|2|-0.136106024|2|0.725800261|0.156652778|-0.1010279259999999|0.6906097959999999|0.921267667|-0.053549434|0.215920645|0.018669073|-35.3275485|40.34135162|0.078732333|51.94117061|-0.0328459689999999|-34.03690099|8.125310915|81.90812552|0.7896261940000001|-1.642298442|-23.306234600000003|0.492922575|2879.181064|607.777253|-1083.45454|-14.29549842|15.78926563|0.972085426|6444.7098240000005|138.7874759|27.44221375|1372.110688|666.0036144999999|0.0|0.0|1.0|1.0|1.0|26.0|4.33|3.24|1.0|5.0|-5.85|4.0|-6.1|425.51|0.0|0.0|3.78|1.43e-06|0.000608|5.61e-06|0.0023899999999999|0.0|0.0|7.03e-06|-0.07191|3.6274|3.79|3.6274|-1669.2363289999998|-1669.224647|694.65|341.8|560.51|0.67242|0.67242|-1668.983787|-0.2183|-1669.04569|8.2422|7.0|8.1798
9h_a40|0.0|0|0|0|0|0.604992856|1.7679629630000002|0.014753178|-0.009041931|0|0.039444444|0.814591837|-0.343593366|0.003782277|0.133376308|10.31197223|-185.0|2|0.08305063|0|0.778613709|-0.160855189|-0.299768519|0.7528137909999999|0.864310149|-0.09201708|0.219852623|0.012390387|-46.04148264|132.6583116|0.135689851|67.89350333|-0.041058441|-23.98506758|3.102034287|0.0|0.863884935|-1.437045429|-23.03722449|0.482124665|2073.354193|432.46450360000006|-719.0371868|-10.27931468|13.366649|0.930966649|4322.734135|68.10626265|23.78085181|832.3298135|336.23227030000004|1.0|1.0|0.0|1.0|0.0|20.0|4.44|3.22|1.0|3.0|-5.65|3.0|-5.06|321.4|1.0|1.0|4.06|2.23e-06|0.000716|7.6e-06|0.00244|0.0|0.0|9.93e-05|-0.05991|4.2372|3.9|3.3675|-1293.174246|-1293.151333|526.38|292.61|410.18|0.64952|0.69809|-1293.033723|-0.20038|-1293.083512|2841.0|3.98|5.4001
6_a27|0.0|1|0|0|0|1.404458667|1.7996617540000002|0.1718757239999999|-0.007874167|2|0.042942943|1.221528093|-0.330715016|0.00526746|0.075248207|10.93737136|0.081320966|1|-0.179319226|2|0.678057835|-0.1322552659999999|0.1272522519999999|0.650575651|0.785047616|-0.0786267609999999|0.344065059|0.020552125|-38.92545695|125.8234721|0.214952384|106.4156743|-0.034625042|-22.06430895|5.03713293|61.10118428|0.774820398|-1.35037664|-19.27068071|0.47262982|2196.1151210000003|388.6505938|-668.5259238|-8.486272674|9.500048379|0.896201262|4761.820508|111.4788253|22.12343713|862.8140479|373.9912084|0.0|0.0|0.0|0.0|1.0|21.0|2.79|2.42|1.0|2.0|-3.62|4.0|-6.55|317.34|1.0|1.0|2.71|0.000242|0.0768|0.000153|0.0485|0.0|0.0|6.86e-05|-0.04793|5.5447|4.27|4.1391|-1043.831559|-1043.806618|526.9|223.61|401.49|0.3366099999999999|0.61083|-1043.678244|-218.0|-1043.728133|4.0597|1.0|9.0
22_a4|0.0|0|0|1|1|1.399866564|1.987636054|-0.043165663|-0.006436201|1|0.044357639|0.0|-0.257448045|0.004765062|-0.2078428719999999|10.94586213|-0.023072107|1|0.034720243|1|0.774689758|0.086940934|-0.037423832|0.755510052|0.8612031509999999|-0.09491995|0.242642229|0.010702353|-45.61565825|162.9809584|0.138796849|66.70156956|-0.036468635|-20.77508795|2.47167963|0.0|0.8444670409999999|-1.349339509|-21.92150631|0.4359219589999999|1950.173729|413.8681986|-648.451775|-8.422332951|9.742413394|0.772804341|4074.564287|74.7444381|20.75359108|767.88287|338.71903330000004|1.0|1.0|1.0|0.0|1.0|17.0|3.54|2.09|2.0|2.0|-3.77|3.0|-5.91|289.33|1.0|1.0|2.81|0.000172|0.0497|0.000104|0.0301|0.0|0.0|0.0016699999999999|-0.03046|4.468999999999999|3.38|4.0537|-934.2706743999998|-934.240411|519.39|277.43|400.29|628.0|0.65771|-934.12356|-198.0|-934.171365|5.4110000000000005|47.0|7.3279
2_a3|0.0|0|0|0|0|0.605017347|0.0|0.176032668|-0.008422099|2|0.034166667|2.058239271|-0.311617665|-0.006049098|0.09933632|10.31162302|0.036301827|1|0.032450556|2|0.899733837|-0.192034735|0.065162907|0.841871246|0.750206578|-0.104577702|0.4551292289999999|0.011938463|-49.07072207|228.178656|0.249793422|117.2099151|-0.033150466|-20.68016573|2.628543258|74.89956423|0.727984269|-1.127115845|-23.02532673|0.458202525|2056.399995|352.0174726|-528.8736235|-7.298882022000001|9.016533738|0.845708123|4446.904467|127.637231|21.36736636|726.4904564|330.4083896|1.0|1.0|1.0|1.0|1.0|21.0|4.01|1.6|1.0|2.0|-4.75|3.0|-5.93|304.37|0.0|1.0|3.06|1.7800000000000002e-05|0.0054|5.33e-05|0.0162|0.0|0.0|3.9500000000000005e-05|-0.06423|5.4397|1.97|3.3354|-1272.143337|-1272.114086|503.34|227.92|340.69|0.37284|0.69543|-1272.001389|-0.21028|-1272.04778|5.4999|3981.0|5.4
22_a47|0.0|0|1|0|0|1.408617385|1.202720059|0.048272293|-0.010579222|2|0.043695652|1.016903613|-0.507802654|-0.006808306|-0.075111395|10.95023117|0.002716049|1|-0.277479519|2|0.612295986|-0.077787113|0.004104478|0.591185263|0.698649132|-0.080744803|0.573087958|0.022154032|-47.64347429|12.19999546|0.301350868|177.81209280000002|-0.031744149|-31.08378631|7.713126784|54.21581266|0.6096864479999999|-1.42848671|-28.11203407|0.4614909829999999|2692.510471|412.2379505|-842.8786448999999|-11.05201291|12.91589555|0.8569791179999999|6107.923371|230.3045281|30.72175314|1382.478891|482.9384172|0.0|1.0|1.0|1.0|2.0|21.0|4.85|2.97|1.0|5.0|-4.44|6.0|-6.58|394.38|0.0|1.0|3.41|3.6e-05|0.0142|4.16e-05|0.0164|0.0|0.0|8.11e-06|-0.0612399999999999|4.7954|4.4|4017.0|-1375.05033|-1375.021925|605.12|258.55|466.95|0.50316|0.68312|-1374.857521|-0.22828|-1374.914437|5.7009|1.0|9.0
12_a47|0.0|1|1|0|0|1.304330736|0.0|-0.155854903|-0.005522244|2|0.036632997|1.555521837|-0.209845277|-0.0047488359999999|-0.018573056|10.95005729|0.0295267039999999|1|-0.015039637|2|0.6505449670000001|0.055943216|0.050943962|0.618808977|0.7840710409999999|-0.084846808|0.266995634|0.018014416|-44.18983348|63.89392714|0.2159289589999999|112.4599133|-0.034116917|-24.91541818|4.886454935|0.0|0.680723821|-1.1940921|-23.01490672|0.4792593739999999|2266.78114|408.3591283|-621.9059029|-9.25429818|13.52358352|0.920341815|4816.005822|166.28511369999998|26.10271529|913.5950352|335.1175012|1.0|1.0|1.0|1.0|2.0|21.0|4.98|2.6|1.0|3.0|-4.51|4.0|-5.94|339.75|1.0|1.0|3.37|3.11e-05|0.0106|2.77e-05|0.00943|0.0|0.0|2.61e-06|-0.0623|4.2907|3.01|3.9538|-1488.101254|-1488.064043|537.79|288.96|400.09|0.66387|0.68557|-1487.974738|-0.2256|-1488.024564|3.5884|6.0|8.2
12u_a30|0.0|0|0|2|2|0.604983445|0.0|0.028039604|-0.006935447|2|0.043383838|0.0|-0.367578706|0.002431329|0.028815747|10.31162873|-0.0646674999999999|1|-0.0857954809999999|1|0.8149999040000001|-0.055829439|-0.105767484|0.711738503|0.84944095|-0.0773921259999999|0.477056017|0.015562896|-51.83732031|78.15130994|0.15055905|100.8445957|-0.03794847|-43.90644499|6.982033926000001|0.0|0.810462868|-1.859475018|-34.72068676|0.443167712|3001.03926|568.9563615000001|-1245.478147|-17.02494806|14.01586754|0.7958728709999999|7133.515802|126.9521524|31.36222814|1536.749179|685.6665849999999|1.0|0.0|1.0|0.0|1.0|17.0|3.92|3.79|1.0|5.0|-6.58|4.0|-5.52|467.37|0.0|1.0|3.59|2.64e-07|0.000123|9.14e-07|0.0004269999999999|0.0|0.0|7.39e-06|-0.0528299999999999|3.5003|5.08|3.5003|-2494.962309|-2494.927579|705.15|354.21|559.16|0.6847|0.6847|-2494.736802|-0.20146|-2494.7995530000003|7.0553|34.0|7.4647
17f_a50|0.0|0|1|1|1|1.349854916|4.305828452|-0.2208117919999999|-0.002205848|1|0.03135101|2.187498662|-0.125733326|0.012475826|-0.028989535|10.94501702|-0.132773563|2|-0.407467272|1|0.758335704|-0.132153434|-0.2257632789999999|0.7241275009999999|0.911458734|-0.047333916|0.333180181|0.016414675|-29.10566644|6.382846132999999|0.088541266|54.44410182|-0.026836447|-28.30463221|6.206439227000001|82.90209608|0.721122105|-1.422331714|-17.89709978|0.472769049|2582.272632|560.4567739|-874.5930167000001|-10.14694362|13.65716648|0.896702|5579.97966|171.48226169999998|22.88344084|1212.822364|652.6793116|1.0|1.0|1.0|1.0|0.0|20.0|3.83|2.09|1.0|6.0|-3.58|4.0|-6.64|384.48|1.0|1.0|2.92|0.000266|102.0|7.57e-05|0.0291|0.0|0.0|0.00016|-0.0336399999999999|4.0664|2.5|4.0664|-1219.2481369999998|-1219.220465|653.63|304.9|564.52|0.6573899999999999|0.6573899999999999|-1218.966516|-0.20148|-1219.02507|8.312999999999999|398.0|6.4001
13h_a6|0.0|1|0|0|0|1.424099498|0.0|-0.094781725|-0.006619944|2|0.04393617|1.656132209|-0.3839567379999999|-0.002407131|-0.01698365|10.95053423|-0.090944829|1|-0.215607882|2|0.836982172|-0.0256002129999999|-0.164411111|0.789769968|0.867910741|-0.074151997|0.300800177|0.017441348|-51.85624128|77.20799814|0.132089259|92.37313621|-0.032362302|-44.98170701|8.529752344|0.0|0.736918588|-1.747564296|-36.26429338|0.461667017|2926.745635|606.9504647000001|-1222.112956|-15.82689691|16.928040300000003|0.8575863490000001|6302.785260000001|183.9790404|30.71129129|1658.40973|744.1359788|1.0|1.0|1.0|1.0|2.0|27.0|4.79|1.13|0.0|6.0|-5.56|5.0|-6.31|431.49|0.0|1.0|3.61|2.77e-06|0.0012|8.8e-06|0.0038|0.0|0.0|1.15e-08|-0.07435|4.8701|3.83|3392.0|-1386.613707|-1386.569017|738.61|254.58|591.53|0.50716|0.69001|-1386.302668|-0.2153199999999999|-1386.3651|10.0322|47.0|7.3279
12bh_a36|0.0|1|0|2|2|1.297043258|0.0|-0.052761366|-0.006687484|2|0.044197531|0.0|-0.401249012|0.003676818|0.075747971|10.94728093|-0.035747988|1|-0.169994208|1|0.902377067|-0.211972014|-0.0591586759999999|0.857993338|0.833491953|-0.070687668|0.317612728|0.017627098|-47.04367494|83.08294358|0.166508047|110.81353529999998|-0.035569289|-44.11115058|7.807212275|0.0|0.783294222|-1.991880197|-31.30825225|0.482052584|2773.193279|554.7010591|-1325.625342|-15.75398235|14.56834609|0.930697921|5957.443236|144.22085800000002|30.2209316|1692.3721690000002|729.1873176|1.0|0.0|1.0|0.0|2.0|17.0|2.5|2.45|1.0|5.0|-4.54|4.0|-6.38|409.49|1.0|1.0|2.42|2.8600000000000004e-05|0.0117|2.5e-05|0.0102|0.0|0.0|1.86e-05|-0.0525299999999999|3.8811|3.79|3.6255|-1311.589612|-1311.558898|715.94|319.46|575.23|0.69377|0.7039|-1311.293683|-0.20168|-1311.356102|7.7975|14.0|7.8539
1a_a18 (SB-431542)|0.0|1|0|1|1|1.430935835|0.0|0.043282217|-0.015636898|1|0.035620155|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|1|-0.033765606|1|0.838928085|-0.08530265|-0.083341531|0.795744863|0.5940412860000001|-0.126408788|0.210046675|0.033020439|-74.98172333|160.410387|0.405958714|240.8019609|-0.0462988229999999|-43.12110169|11.61820782|105.3125675|0.7531996609999999|-2.083447046|-44.47680367|0.472443977|2678.82389|352.3666367|-1235.8353619999998|-16.29019397|14.26170773|0.895533283|5748.422847|146.3942108|36.46179023|1640.78056|513.4628663999999|1.0|1.0|1.0|1.0|2.0|23.0|3.63|1.54|1.0|4.0|-4.52|5.0|-6.73|384.39|0.0|1.0|2.85|3.03e-05|0.0116|5.660000000000001e-05|0.0218|0.0|0.0|7.81e-06|-0.05971|3.8208|4.57|3295.0|-1292.588031|-1292.553086|620.23|324.5|464.08|0.55409|0.69868|-1292.358966|-193.0|-1292.414518|8.8609|125.0|6.9031
